
[00:00:00.000 --> 00:00:04.000]  是高博士的最新著作《你的名字》
[00:04:40.000 --> 00:04:43.000]  課程是五年的時間
[00:04:43.000 --> 00:04:47.000]  可以完成12科的要求
[00:04:47.000 --> 00:04:50.000]  在這個投影片中已經簡單介紹了
[00:04:50.000 --> 00:04:53.000]  那12科的內容
[00:04:53.000 --> 00:04:56.000]  暫時因為疫情的情況
[00:04:56.000 --> 00:05:02.000]  所有的科目都在網上進行
[00:05:02.000 --> 00:05:05.000]  等待疫情過去後
[00:05:05.000 --> 00:05:08.000]  我們會恢復以網上
[00:05:08.000 --> 00:05:11.000]  加上面授的方式進行
[00:05:11.000 --> 00:05:14.000]  我們仍然堅持一個看法
[00:05:14.000 --> 00:05:17.000]  修讀聖經和神學
[00:05:17.000 --> 00:05:19.000]  最佳的方法
[00:05:19.000 --> 00:05:24.000]  都是老師和同學有面對面的交談
[00:05:24.000 --> 00:05:28.000]  如果你們對這個課程有興趣
[00:05:28.000 --> 00:05:31.000]  或有任何問題
[00:05:31.000 --> 00:05:35.000]  歡迎大家用電郵或打電話給我們
[00:05:35.000 --> 00:05:41.000]  在投影片下方已經有電郵地址和電話
[00:05:41.000 --> 00:05:44.000]  歡迎你們與我們聯絡
[00:05:44.000 --> 00:05:46.000]  多謝大家
[00:05:46.000 --> 00:05:52.000]  各位弟兄姊妹
[00:05:52.000 --> 00:05:56.000]  各位在世界各地不同地方的弟兄姊妹
[00:05:56.000 --> 00:06:01.000]  我很高興介紹今晚的講員
[00:06:01.000 --> 00:06:04.000]  我們的講員是高永軒牧師博士
[00:06:04.000 --> 00:06:07.000]  他是舊約聖經的專家
[00:06:07.000 --> 00:06:12.000]  高博士現在在香港建道神學院任教
[00:06:12.000 --> 00:06:15.000]  是聖經研究部的主任
[00:06:15.000 --> 00:06:18.000]  也是建道神學院
[00:06:18.000 --> 00:06:21.000]  彭建輝教席的副教授
[00:06:21.000 --> 00:06:26.000]  相信大家對高博士可能有些聽聞
[00:06:26.000 --> 00:06:31.000]  他是近年建道神學院最講為人知
[00:06:31.000 --> 00:06:34.000]  和最受歡迎的講員之一
[00:06:34.000 --> 00:06:39.000]  我們非常榮幸今晚能夠請到他
[00:06:39.000 --> 00:06:44.000]  作為我們今次籌款講座的講員
[00:06:44.000 --> 00:06:48.000]  今晚高博士的講題是
[00:06:48.000 --> 00:06:50.000]  蒙簡選的身份
[00:06:50.000 --> 00:06:54.000]  摩西的照命和掙扎
[00:06:54.000 --> 00:06:59.000]  一個題目非常配合我們今次聚會的主題
[00:06:59.000 --> 00:07:02.000]  就是你在瑞靈
[00:07:02.000 --> 00:07:04.000]  在艱難的日子裏
[00:07:04.000 --> 00:07:07.000]  能夠給我們力量
[00:07:07.000 --> 00:07:09.000]  仍然是我們的神
[00:07:09.000 --> 00:07:11.000]  並且堅強地認定
[00:07:11.000 --> 00:07:16.000]  他仍然是率領我們向前的那位主
[00:07:16.000 --> 00:07:21.000]  我們有請高博士給我們一個訊息的分享
[00:07:21.000 --> 00:07:22.000]  請高博士
[00:07:22.000 --> 00:07:31.000]  各位聽眾應該晚安
[00:07:31.000 --> 00:07:35.000]  和大家一起思想上帝的話語
[00:07:35.000 --> 00:07:38.000]  是我非常興奮的事情
[00:07:38.000 --> 00:07:42.000]  我們知道我們面對一個很大的困難
[00:07:42.000 --> 00:07:45.000]  但我們仍然深信上帝帶領我們
[00:07:45.000 --> 00:07:48.000]  他的同在比一切重要
[00:07:48.000 --> 00:07:50.000]  他是一個壓倒性的同在
[00:07:50.000 --> 00:07:54.000]  他是很多變數當中的常數
[00:07:54.000 --> 00:07:57.000]  讓我們能夠透過他的話語
[00:07:57.000 --> 00:07:59.000]  一起去研讀
[00:07:59.000 --> 00:08:01.000]  和我們一起去認定
[00:08:01.000 --> 00:08:04.000]  我們核心的身份到底是怎樣
[00:08:04.000 --> 00:08:08.000]  今天我會用七個字的訊息
[00:08:08.000 --> 00:08:13.000]  和大家分享摩西的生命掙扎
[00:08:13.000 --> 00:08:15.000]  摩西的生命掙扎
[00:08:15.000 --> 00:08:18.000]  其實是一個很有血有肉的人
[00:08:18.000 --> 00:08:20.000]  讓我們明白
[00:08:20.000 --> 00:08:22.000]  在一切的變數
[00:08:22.000 --> 00:08:24.000]  或對自己的身份的質疑當中
[00:08:24.000 --> 00:08:27.000]  上帝是怎樣去鼓勵摩西
[00:08:27.000 --> 00:08:30.000]  從而鼓勵我們每一個人的生命
[00:08:30.000 --> 00:08:33.000]  今天我想和大家分享的經文
[00:08:33.000 --> 00:08:36.000]  是出自幾段的經文
[00:08:36.000 --> 00:08:40.000]  第一段的經文是來自《春海求其》第三章
[00:08:40.000 --> 00:08:43.000]  然後是第四章, 第六章
[00:08:43.000 --> 00:08:47.000]  為何我們選擇這三段經文呢?
[00:08:47.000 --> 00:08:52.000]  原來這三段經文都有一個次序
[00:08:52.000 --> 00:08:59.000]  首先有上帝的使命和他的召命給摩西
[00:08:59.000 --> 00:09:02.000]  然後也有摩西的拒絕
[00:09:02.000 --> 00:09:05.000]  即是摩西有三個理由去拒絕上帝
[00:09:05.000 --> 00:09:09.000]  然後上帝要回應摩西的拒絕
[00:09:09.000 --> 00:09:12.000]  就有三個肯定給摩西
[00:09:12.000 --> 00:09:17.000]  我們真的很想看看他的拒絕和上帝的肯定
[00:09:17.000 --> 00:09:21.000]  讓我們去明瞭摩西的生命是怎樣成為我們的幫助
[00:09:21.000 --> 00:09:24.000]  我們一起有個祈禱作為開始
[00:09:24.000 --> 00:09:28.000]  多謝天父, 肯求主透過你的話語
[00:09:28.000 --> 00:09:31.000]  塗灶更新我們的生命
[00:09:31.000 --> 00:09:37.000]  當我們覺得疲憊、失望, 或失去方向迷失的時候
[00:09:37.000 --> 00:09:40.000]  主你的話語永遠都是我們腳前的燈
[00:09:40.000 --> 00:09:44.000]  你提醒我們每一個核心的身份和召命
[00:09:44.000 --> 00:09:49.000]  蒙簡宣的身份, 以致我們認定你是說領著我們
[00:09:49.000 --> 00:09:53.000]  多謝主, 我們的禱告是奉耶穌基督的名號
[00:09:53.000 --> 00:10:00.000]  今天的訊息分為三段經文跟大家分享
[00:10:00.000 --> 00:10:06.000]  第一段就是摩西蒙召最核心的問題
[00:10:06.000 --> 00:10:09.000]  就是「我是什麼人」的問題
[00:10:09.000 --> 00:10:12.000]  經文是這樣說, 十一到十五節
[00:10:12.000 --> 00:10:19.000]  摩西對神說「我是什麼人」竟然能夠去到見法老
[00:10:19.000 --> 00:10:24.000]  其實大家也知道摩西在第三章第一節
[00:10:24.000 --> 00:10:28.000]  描述摩西進行日常的牧羊工作
[00:10:28.000 --> 00:10:30.000]  其實不是一些很特別的日子
[00:10:30.000 --> 00:10:34.000]  是極度平凡和平常的日子
[00:10:34.000 --> 00:10:36.000]  但很多時候都是這樣
[00:10:36.000 --> 00:10:40.000]  在九曰裡, 遇見每一個要蒙召的人
[00:10:40.000 --> 00:10:48.000]  通常都是在平凡、平常甚至柴米油鹽的日子裡跟他說話
[00:10:48.000 --> 00:10:51.000]  他平常這樣去到神的山
[00:10:51.000 --> 00:10:55.000]  竟然見到一個叫做「驚激與火」的異象
[00:10:55.000 --> 00:10:58.000]  這個異象在摩西的人生裡非常特別
[00:10:58.000 --> 00:11:01.000]  成為他人生的轉捩點
[00:11:01.000 --> 00:11:05.000]  第六節就說神介紹自己是阿伯拉罕的神
[00:11:05.000 --> 00:11:07.000]  以撒的神, 雅各的神
[00:11:07.000 --> 00:11:13.000]  聽到那群以色列民在埃及的苦難和哀求的聲音
[00:11:13.000 --> 00:11:19.000]  所以就清晰地表明要使用摩西去實踐一個使命
[00:11:19.000 --> 00:11:24.000]  就是要帶領以色列民離開埃及進入迦南地
[00:11:24.000 --> 00:11:28.000]  一個這麼mission impossible的使命
[00:11:28.000 --> 00:11:32.000]  對摩西來說實在是非常困難
[00:11:32.000 --> 00:11:35.000]  所以這段經文一開始就說我是什麼人
[00:11:35.000 --> 00:11:37.000]  Who am I
[00:11:37.000 --> 00:11:39.000]  竟然能夠去到見摩西
[00:11:39.000 --> 00:11:41.000]  見這個白鷺
[00:11:41.000 --> 00:11:43.000]  把以色列人從埃及領出來
[00:11:43.000 --> 00:11:45.000]  神就說我必與你同在
[00:11:45.000 --> 00:11:48.000]  你要把百姓從埃及領出來
[00:11:48.000 --> 00:11:51.000]  你就必在這山上去到伺奉我
[00:11:51.000 --> 00:11:54.000]  這就是我打發你的證據
[00:11:54.000 --> 00:11:57.000]  摩西對神說, 我到以色列民那裡
[00:11:57.000 --> 00:11:59.000]  如果有人問我你是誰
[00:11:59.000 --> 00:12:02.000]  你是什麼名字, 我應該怎樣回答
[00:12:02.000 --> 00:12:06.000]  耶和華就說, 我就是那位自由永有的
[00:12:06.000 --> 00:12:08.000]  又說你要對以色列人說
[00:12:08.000 --> 00:12:11.000]  那位自由的, 去到打發到你那裡
[00:12:11.000 --> 00:12:15.000]  摩西就說, 你要對以色列人這樣說
[00:12:15.000 --> 00:12:17.000]  耶和華就說, 你列祖的神
[00:12:17.000 --> 00:12:20.000]  阿伯拉罕以撒和雅各的神
[00:12:20.000 --> 00:12:22.000]  打發我到你們這裡來
[00:12:22.000 --> 00:12:24.000]  耶和華是我的名, 直到永遠
[00:12:24.000 --> 00:12:28.000]  也是我的紀念, 直到萬代
[00:12:28.000 --> 00:12:32.000]  一如既往, 很多舊約的讀人
[00:12:32.000 --> 00:12:34.000]  他們蒙召的時候
[00:12:34.000 --> 00:12:40.000]  在故事裡, 一定有一種我們叫拒絕上帝的情況
[00:12:40.000 --> 00:12:43.000]  以塞亞的拒絕, 就是我嘴唇不見
[00:12:43.000 --> 00:12:47.000]  耶利米書第一章, 耶利米的拒絕就是
[00:12:47.000 --> 00:12:49.000]  我還是年幼
[00:12:49.000 --> 00:12:52.000]  基奠蒙召, 就是做事司
[00:12:52.000 --> 00:12:58.000]  他的拒絕就是在那個像樹底下
[00:12:58.000 --> 00:13:06.000]  在酒駕那裡, 預備食物的情況
[00:13:06.000 --> 00:13:09.000]  所以我們看到, 在舊約裡有一個模式
[00:13:09.000 --> 00:13:14.000]  那個模式就是, 蒙召或是揀選的時候
[00:13:14.000 --> 00:13:15.000]  總是有一個拒絕
[00:13:15.000 --> 00:13:18.000]  而摩西拒絕的第一個回應
[00:13:18.000 --> 00:13:21.000]  就是我是什麼人
[00:13:21.000 --> 00:13:24.000]  面對神要求摩西做的事情
[00:13:24.000 --> 00:13:26.000]  摩西, 這個就是他的拒絕
[00:13:26.000 --> 00:13:32.000]  認為自己的身份地位, 是不可以承認這個任務
[00:13:32.000 --> 00:13:37.000]  所以, 我是誰, 就是這個問題
[00:13:37.000 --> 00:13:41.000]  就好像盧雲有一段說話
[00:13:41.000 --> 00:13:43.000]  寄在他的一本書裡
[00:13:43.000 --> 00:13:46.000]  他說, 我是誰, 這個問題
[00:13:46.000 --> 00:13:48.000]  就是很多人都在問的問題
[00:13:48.000 --> 00:13:52.000]  又或者, 如果我們不是很明顯去問
[00:13:52.000 --> 00:13:56.000]  實際上, 我們經常都在問, 我是誰
[00:13:56.000 --> 00:13:59.000]  我是誰, 盧雲這樣說
[00:13:59.000 --> 00:14:04.000]  我是被喜愛, 被讚賞, 被羨慕, 被恨戶, 被痛恨, 被鄙視的一個
[00:14:04.000 --> 00:14:08.000]  無論我是鋼琴家, 生意人, 所在乎的
[00:14:08.000 --> 00:14:11.000]  就是這個世界, 會怎樣看我
[00:14:11.000 --> 00:14:14.000]  如果忙碌是一件好的事情
[00:14:14.000 --> 00:14:16.000]  我就必須去到忙碌
[00:14:16.000 --> 00:14:19.000]  如果有錢, 是爭自由的表現
[00:14:19.000 --> 00:14:23.000]  這樣, 我就必須爭取更多應得的金錢
[00:14:23.000 --> 00:14:27.000]  如果郊遊廣闊, 是證明我的重要性
[00:14:27.000 --> 00:14:32.000]  這樣, 我就必須保持和重要的人保持聯絡
[00:14:32.000 --> 00:14:36.000]  那種強制, 就是世界給我們的強制
[00:14:36.000 --> 00:14:41.000]  就彰顯在我們內心裡潛藏對失敗的恐懼
[00:14:41.000 --> 00:14:47.000]  以至為避免失敗, 而經常驅拆自己去囤積更多
[00:14:47.000 --> 00:14:52.000]  更多的工作, 更多的金錢, 更多的朋友, 更多的關係
[00:14:52.000 --> 00:14:55.000]  更多的學位, 更多的地位
[00:14:55.000 --> 00:14:58.000]  我們會發現, 這個世界強制我們
[00:14:58.000 --> 00:15:01.000]  要索做我們, 究竟我們的人生
[00:15:01.000 --> 00:15:03.000]  是在問的是"我是誰"
[00:15:03.000 --> 00:15:06.000]  就是去到這些方向那裡
[00:15:06.000 --> 00:15:11.000]  摩西話"我是誰"大概就是受到當時文化所定義的領導
[00:15:11.000 --> 00:15:13.000]  或者領袖的質素去影響
[00:15:13.000 --> 00:15:16.000]  認為自己只不過是一個牧羊人
[00:15:16.000 --> 00:15:19.000]  自己的確曾經是埃及的王子
[00:15:19.000 --> 00:15:25.000]  但這個身份未能讓他避免法老王的追殺
[00:15:25.000 --> 00:15:29.000]  昔日曾經去到嘗試救過自己的民族
[00:15:29.000 --> 00:15:31.000]  但總是失敗而回
[00:15:31.000 --> 00:15:36.000]  倒不如安安定定就牧羊四十年, 安分守己
[00:15:36.000 --> 00:15:40.000]  但是在這裡, 摩西所說的"我是誰"
[00:15:40.000 --> 00:15:45.000]  正正就是確實帶有一種叫做遺憾、自卑
[00:15:45.000 --> 00:15:48.000]  就是我嘗試過, 我努力過, 但都是失敗
[00:15:48.000 --> 00:15:51.000]  我們的人生其實都是這樣
[00:15:51.000 --> 00:15:56.000]  我們努力扮演著別人期望的我們自己
[00:15:56.000 --> 00:16:01.000]  在掌聲、名利、失敗、金錢的追逐當中
[00:16:01.000 --> 00:16:02.000]  我們迷失了
[00:16:02.000 --> 00:16:05.000]  我們真的嘗試活出那個照明
[00:16:05.000 --> 00:16:11.000]  但因為種種的失敗, 而令我們太現實
[00:16:11.000 --> 00:16:15.000]  我們意想不到神期望我們活出的"我是誰"
[00:16:15.000 --> 00:16:19.000]  和這個世界要求我們的"我是誰"
[00:16:19.000 --> 00:16:23.000]  的確是南轅北轍的一種情況
[00:16:23.000 --> 00:16:26.000]  而神的回應真的非常特別
[00:16:26.000 --> 00:16:29.000]  首先, 神就在第十二節那裡
[00:16:29.000 --> 00:16:34.000]  去到首先說明他自己就要和摩西同在
[00:16:34.000 --> 00:16:38.000]  其實指出人的因素不是重點
[00:16:38.000 --> 00:16:41.000]  重點就是有神同在這個因素
[00:16:41.000 --> 00:16:46.000]  十二節其實是提出一個呼召的證據
[00:16:46.000 --> 00:16:47.000]  而這個證據很特別
[00:16:47.000 --> 00:16:53.000]  就是要領以色列民到達摩西所身處的河列山
[00:16:53.000 --> 00:16:55.000]  也就是在西奈山上
[00:16:55.000 --> 00:16:59.000]  就成為神打發摩西的證據
[00:16:59.000 --> 00:17:03.000]  而最有趣的就是這個所謂呼召的印證
[00:17:03.000 --> 00:17:10.000]  並非在摩西蒙召的當下所立時能夠看到這個印證
[00:17:10.000 --> 00:17:14.000]  而是他願意踏出這個召命的道路
[00:17:14.000 --> 00:17:18.000]  認真去到帶領以色列民離開埃及
[00:17:18.000 --> 00:17:20.000]  到達西奈山之後
[00:17:20.000 --> 00:17:23.000]  才能夠證明到這個印證
[00:17:23.000 --> 00:17:26.000]  其實是一反我們對印證的看法
[00:17:26.000 --> 00:17:29.000]  原來摩西經驗神的打發證據
[00:17:29.000 --> 00:17:33.000]  不是現在式而是將來式
[00:17:33.000 --> 00:17:35.000]  這是很特別的
[00:17:35.000 --> 00:17:37.000]  將來才能看到證據
[00:17:37.000 --> 00:17:39.000]  我們以為看完證據才能踏上
[00:17:39.000 --> 00:17:41.000]  但摩西就倒轉了
[00:17:41.000 --> 00:17:43.000]  先踏上才能看到證據
[00:17:43.000 --> 00:17:46.000]  神第二個回應就是
[00:17:46.000 --> 00:17:48.000]  我是自有永有的
[00:17:48.000 --> 00:17:52.000]  原文直譯就是I am who I am
[00:17:52.000 --> 00:17:55.000]  或者中文直譯就是我是那位我是
[00:17:55.000 --> 00:17:58.000]  我是那位我是的描述
[00:17:58.000 --> 00:18:01.000]  對很多人來說其實是一種混亂
[00:18:01.000 --> 00:18:03.000]  因為代表什麼呢?
[00:18:03.000 --> 00:18:07.000]  代表上帝在人類的類別當中
[00:18:07.000 --> 00:18:10.000]  找不到任何的落日點
[00:18:10.000 --> 00:18:13.000]  這是一個名字
[00:18:13.000 --> 00:18:16.000]  亦是一個非名字
[00:18:16.000 --> 00:18:20.000]  摩西和以色列民竟然和這位奧秘
[00:18:20.000 --> 00:18:22.000]  和不能理解的上帝去到納約
[00:18:22.000 --> 00:18:25.000]  是一個不可思議的事情
[00:18:25.000 --> 00:18:27.000]  我是那位我是
[00:18:27.000 --> 00:18:29.000]  其實是一個霸氣的宣言
[00:18:29.000 --> 00:18:33.000]  說明只有上帝才能定義自己
[00:18:33.000 --> 00:18:36.000]  他是一位令我們驚訝的上帝
[00:18:36.000 --> 00:18:39.000]  超越了我們所理解和想像
[00:18:39.000 --> 00:18:42.000]  是這位奧秘的上帝我們只能夠謙卑
[00:18:42.000 --> 00:18:44.000]  所以就好像摩西一樣
[00:18:44.000 --> 00:18:47.000]  夢想面因為怕上帝
[00:18:47.000 --> 00:18:49.000]  這是第六節所說
[00:18:49.000 --> 00:18:52.000]  摩西的怕是因為他面對自己
[00:18:52.000 --> 00:18:56.000]  不能去到定義和控制的上帝
[00:18:56.000 --> 00:18:58.000]  在懼怕和失望當中
[00:18:58.000 --> 00:19:01.000]  摩西才真正領受上帝的呼召
[00:19:01.000 --> 00:19:05.000]  所以我介紹給大家一個非常好的
[00:19:05.000 --> 00:19:08.000]  出安及記的學者
[00:19:08.000 --> 00:19:10.000]  我覺得他的《釋經》書
[00:19:10.000 --> 00:19:14.000]  在出安及記是我會首選買他的那本書
[00:19:14.000 --> 00:19:16.000]  他說了一句話
[00:19:16.000 --> 00:19:19.000]  The more one understands God
[00:19:19.000 --> 00:19:22.000]  The more mysterious God becomes
[00:19:22.000 --> 00:19:24.000]  The more you know
[00:19:24.000 --> 00:19:27.000]  The more you know you don't know
[00:19:27.000 --> 00:19:29.000]  這句話是
[00:19:29.000 --> 00:19:31.000]  你更認識上帝
[00:19:31.000 --> 00:19:35.000]  你就更加知道你更多關於上帝
[00:19:35.000 --> 00:19:38.000]  或者上帝本身你完全不知道
[00:19:38.000 --> 00:19:41.000]  因為上帝是不能掌控的上帝
[00:19:41.000 --> 00:19:43.000]  我是自有永有
[00:19:43.000 --> 00:19:46.000]  沒有人能定義上帝的一個名字
[00:19:46.000 --> 00:19:50.000]  當人在界限當中才能看到上帝的真實
[00:19:50.000 --> 00:19:53.000]  近來香港熱門的話題
[00:19:53.000 --> 00:19:54.000]  我想大家都知道
[00:19:54.000 --> 00:19:56.000]  是講移民
[00:19:56.000 --> 00:20:00.000]  聽聞多倫多也是一個非常熱門的移民地方
[00:20:00.000 --> 00:20:03.000]  我教會很多弟兄姊妹
[00:20:03.000 --> 00:20:04.000]  其實都在討論
[00:20:04.000 --> 00:20:07.000]  現在不是在討論移不移民
[00:20:07.000 --> 00:20:09.000]  現在是在討論去哪裏
[00:20:09.000 --> 00:20:10.000]  有些人想澳洲
[00:20:10.000 --> 00:20:12.000]  有些人想台灣
[00:20:12.000 --> 00:20:14.000]  很多人都想英國
[00:20:14.000 --> 00:20:17.000]  不過也有很多人想加拿大
[00:20:17.000 --> 00:20:19.000]  我最近看到一個故事
[00:20:19.000 --> 00:20:20.000]  很有趣的
[00:20:20.000 --> 00:20:21.000]  我也想跟大家分享
[00:20:21.000 --> 00:20:24.000]  故事是有一個香港人
[00:20:24.000 --> 00:20:28.000]  他本身有2億美元身家
[00:20:28.000 --> 00:20:32.000]  2億美元其實是很多的錢
[00:20:32.000 --> 00:20:34.000]  他覺得香港不太安全
[00:20:34.000 --> 00:20:37.000]  所以他打算開一個離岸的戶口
[00:20:37.000 --> 00:20:39.000]  把錢撥過去
[00:20:39.000 --> 00:20:42.000]  他選擇哪個國家的離岸戶口
[00:20:42.000 --> 00:20:45.000]  他一想就想起新加坡
[00:20:45.000 --> 00:20:49.000]  新加坡的銀行看到有這樣的生意
[00:20:49.000 --> 00:20:51.000]  就派了兩個職員來香港
[00:20:51.000 --> 00:20:53.000]  跟他談這個安排
[00:20:53.000 --> 00:20:55.000]  辦好所有手續
[00:20:55.000 --> 00:20:59.000]  他就詢問這位2億美元身家的人士
[00:20:59.000 --> 00:21:03.000]  他為甚麼想在新加坡開一個離岸戶口呢
[00:21:03.000 --> 00:21:06.000]  這位人士說了一些說話很有意思
[00:21:06.000 --> 00:21:11.000]  他說其實我自己都已經有一個英國的護照
[00:21:11.000 --> 00:21:13.000]  即是說他是英國公民
[00:21:13.000 --> 00:21:18.000]  但總覺得自己的身份認同不是英國人
[00:21:18.000 --> 00:21:20.000]  他總覺得自己是中國人
[00:21:20.000 --> 00:21:22.000]  他就環視全球
[00:21:22.000 --> 00:21:26.000]  哪裏比較多中國人
[00:21:26.000 --> 00:21:28.000]  他的身份認同比較好
[00:21:28.000 --> 00:21:29.000]  但又安全
[00:21:29.000 --> 00:21:31.000]  他就想起新加坡
[00:21:31.000 --> 00:21:34.000]  所以他就撥了那些錢去新加坡
[00:21:34.000 --> 00:21:37.000]  然後他就跟那兩位職員
[00:21:37.000 --> 00:21:41.000]  分享了一句說話
[00:21:41.000 --> 00:21:42.000]  很有趣的說話
[00:21:42.000 --> 00:21:46.000]  就是我認為我是一個難民
[00:21:46.000 --> 00:21:48.000]  他覺得自己是一個難民
[00:21:48.000 --> 00:21:51.000]  這句說話很諷刺
[00:21:51.000 --> 00:21:53.000]  但也很有意思
[00:21:53.000 --> 00:21:56.000]  就是我們在香港即將會出現
[00:21:56.000 --> 00:22:00.000]  2億美元身家的難民
[00:22:00.000 --> 00:22:03.000]  其實是一件很有趣的事情
[00:22:03.000 --> 00:22:04.000]  人生在世
[00:22:04.000 --> 00:22:06.000]  無論是去多倫多
[00:22:06.000 --> 00:22:08.000]  或者是去伯克利斯
[00:22:08.000 --> 00:22:10.000]  又或者是去美國、澳洲
[00:22:10.000 --> 00:22:12.000]  我們認定我們都是客人
[00:22:12.000 --> 00:22:14.000]  我們都是寄居
[00:22:14.000 --> 00:22:16.000]  無論你移民去哪裏
