
[00:00:00.000 --> 00:00:02.980]  今天的經份是記載在
[00:01:49.300 --> 00:01:50.800]  全是你的
[00:01:50.800 --> 00:01:52.300]  直到永遠
[00:01:52.300 --> 00:01:53.800]  阿們」
[00:01:53.800 --> 00:01:56.300]  你們要恕人的過犯
[00:01:56.300 --> 00:02:00.300]  你們的天父也必要恕你們的過犯
[00:02:00.300 --> 00:02:03.300]  你們不要恕人的過犯
[00:02:03.300 --> 00:02:08.300]  你們的天父也必不要恕你們的過犯
[00:02:08.300 --> 00:02:10.300]  聖經讀得
[00:02:10.300 --> 00:02:22.300]  回庭安
[00:02:22.300 --> 00:02:26.800]  答進這個禮拜是我們基督教傳統裏面
[00:02:26.800 --> 00:02:29.800]  叫聖咒的一段時間
[00:02:29.800 --> 00:02:33.300]  很多教會的禮儀裏面
[00:02:33.300 --> 00:02:35.300]  今天是忠子主日
[00:02:35.300 --> 00:02:37.300]  很多教會傳統裏面
[00:02:37.300 --> 00:02:39.800]  弟兄姊妹會拿著忠說之
[00:02:39.800 --> 00:02:42.800]  迎接耶穌和撒勒
[00:02:42.800 --> 00:02:44.800]  應當稱頌的
[00:02:44.800 --> 00:02:46.300]  來歌頌耶穌
[00:02:46.300 --> 00:02:48.800]  不過在這個禮拜裏面
[00:02:48.800 --> 00:02:53.800]  亦都說到耶穌由最受民眾的歡迎
[00:02:53.800 --> 00:02:55.800]  去到受苦節當中
[00:02:55.800 --> 00:02:58.300]  被百姓唾棄
[00:02:58.300 --> 00:03:01.800]  藉著一個最謙卑
[00:03:01.800 --> 00:03:04.300]  最一種最痛苦的樣式
[00:03:04.300 --> 00:03:06.300]  來去成就這個救恩
[00:03:06.300 --> 00:03:07.300]  在這個禮拜裏面
[00:03:07.300 --> 00:03:09.800]  其實我們有很多的祈禱
[00:03:09.800 --> 00:03:13.800]  我們藉著思念基督耶穌的生命
[00:03:13.800 --> 00:03:17.800]  藉著思念基督耶穌為我們所做的一切工作
[00:03:17.800 --> 00:03:19.800]  我們很深刻地
[00:03:19.800 --> 00:03:23.800]  重新將自己整理
[00:03:23.800 --> 00:03:26.800]  思想基督耶穌在我們生命裏面的工作
[00:03:26.800 --> 00:03:30.800]  但當我們一起去禱告的時候
[00:03:30.800 --> 00:03:32.800]  有些弟兄姊妹會問
[00:03:32.800 --> 00:03:36.800]  牧師,其實我怎樣的禱告才是合宜的呢?
[00:03:36.800 --> 00:03:38.800]  我要怎樣的方式
[00:03:38.800 --> 00:03:40.800]  我用甚麼字眼
[00:03:40.800 --> 00:03:43.800]  可以成為我更加深刻的祈禱
[00:03:43.800 --> 00:03:45.800]  於是就會問
[00:03:45.800 --> 00:03:48.800]  你怎樣令我禱告更加盡心
[00:03:48.800 --> 00:03:50.800]  不過今天這段經文
[00:03:50.800 --> 00:03:53.800]  雖然是耶穌基督教我們怎樣去祈禱
[00:03:53.800 --> 00:03:56.800]  但是祂教的內容
[00:03:56.800 --> 00:03:59.800]  不是教我們怎樣用字變得更加優雅
[00:03:59.800 --> 00:04:02.800]  或者讓我們在禱告裏面
[00:04:02.800 --> 00:04:04.800]  帶著更加讓人覺得
[00:04:04.800 --> 00:04:07.800]  我的態度更加誠懇和謙卑
[00:04:07.800 --> 00:04:11.800]  以致我的祈禱得到更加好
[00:04:11.800 --> 00:04:13.800]  上帝的垂聽
[00:04:13.800 --> 00:04:16.800]  今天這段經文其實耶穌都頗顛覆
[00:04:16.800 --> 00:04:19.800]  當時人們對禱告的一些觀念
[00:04:19.800 --> 00:04:22.800]  希望我們今天帶著這段經文
[00:04:22.800 --> 00:04:25.800]  特別是在耶穌裏面用幾場篇幅
[00:04:25.800 --> 00:04:28.800]  來教我們怎樣去禱告
[00:04:28.800 --> 00:04:31.800]  讓我們可以進入一個更加深的一種
[00:04:31.800 --> 00:04:33.800]  即是和祂之間的關係
[00:04:33.800 --> 00:04:36.800]  其實老實說,怎樣用字眼呢?
[00:04:36.800 --> 00:04:39.800]  其實今天不用問我
[00:04:39.800 --> 00:04:40.800]  問電腦已經可以了
[00:04:40.800 --> 00:04:44.800]  我早幾天用上網看過一個人工智能
[00:04:44.800 --> 00:04:46.800]  checkGPT
[00:04:46.800 --> 00:04:48.800]  幫我寫一個圖文
[00:04:48.800 --> 00:04:50.800]  他的用字比我好很多
[00:04:50.800 --> 00:04:53.800]  我想我們今天不是學甚麼用字
[00:04:53.800 --> 00:04:56.800]  學學我們怎樣去建立一個正確的心態
[00:04:56.800 --> 00:04:57.800]  向神祈禱
[00:04:57.800 --> 00:05:00.800]  我們先交托,求神幫助我們和心祈禱
[00:05:00.800 --> 00:05:02.800]  阿媽天父,我們感謝你
[00:05:02.800 --> 00:05:05.800]  讓我們今天一起學習你的話語
[00:05:05.800 --> 00:05:09.800]  幫助我們,讓我們能夠在你的教導當中
[00:05:09.800 --> 00:05:11.800]  我們更加明白禱告的心靈
[00:05:11.800 --> 00:05:14.800]  撇除我們過往很多時候
[00:05:14.800 --> 00:05:17.800]  我們想錯了或誤解了你的地方
[00:05:17.800 --> 00:05:20.800]  求你在今天早上對我們每一個人說話
[00:05:20.800 --> 00:05:22.800]  願你的話語光照我們
[00:05:22.800 --> 00:05:24.800]  恭敬將來的時間交給你
[00:05:24.800 --> 00:05:26.800]  幫助每位弟妹聽得明白
[00:05:26.800 --> 00:05:28.800]  宣講的講得清楚
[00:05:28.800 --> 00:05:29.800]  獻上我們禱告
[00:05:29.800 --> 00:05:31.800]  奉靠基督耶穌得聖的聖名祈求
[00:05:31.800 --> 00:05:32.800]  Amen
[00:05:32.800 --> 00:05:34.800]  我們要知道
[00:05:34.800 --> 00:05:39.800]  我們一直看整個講道的系列
[00:05:39.800 --> 00:05:40.800]  這十五講
[00:05:40.800 --> 00:05:44.800]  講的是耶穌登山補訓的內容
[00:05:44.800 --> 00:05:46.800]  雖然我們分了不同的段落
[00:05:46.800 --> 00:05:47.800]  分了不同的
[00:05:47.800 --> 00:05:50.800]  每一次有不同的主題
[00:05:50.800 --> 00:05:54.800]  但是這是講耶穌整體的講論
[00:05:54.800 --> 00:05:56.800]  所以在我講的內容裏面
[00:05:56.800 --> 00:05:59.800]  耶穌因為一氣呵成地講
[00:05:59.800 --> 00:06:01.800]  他要講的內容
[00:06:01.800 --> 00:06:03.800]  所以觀點是一脈相承的
[00:06:03.800 --> 00:06:06.800]  不會跟前後有矛盾
[00:06:06.800 --> 00:06:09.800]  甚至講不同的內容
[00:06:09.800 --> 00:06:11.800]  會回應之前所講的內容
[00:06:11.800 --> 00:06:14.800]  所以大家不要覺得憎氣
[00:06:14.800 --> 00:06:17.800]  反而我們一直按照耶穌的思路
[00:06:17.800 --> 00:06:20.800]  去想我們今天怎樣去作門徒
[00:06:20.800 --> 00:06:22.800]  今天所講的祈禱
[00:06:22.800 --> 00:06:25.800]  頭半部分就是按照上星期
[00:06:25.800 --> 00:06:28.800]  余姑娘所講的內容
[00:06:28.800 --> 00:06:29.800]  怎樣去作善事
[00:06:29.800 --> 00:06:31.800]  善事的心態
[00:06:31.800 --> 00:06:35.800]  來應用在禱告當中
[00:06:35.800 --> 00:06:38.800]  在六章第五至第六節裏面這樣講
[00:06:38.800 --> 00:06:39.800]  你們禱告的時候
[00:06:39.800 --> 00:06:41.800]  不可以像那些假冒為善的人
[00:06:41.800 --> 00:06:45.800]  愛站在會堂裡和十字路口上禱告
[00:06:45.800 --> 00:06:47.800]  故意叫人看見
[00:06:47.800 --> 00:06:48.800]  我實在告訴你們
[00:06:48.800 --> 00:06:51.800]  他們已經得了他們的賞賜
[00:06:51.800 --> 00:06:52.800]  你禱告的時候
[00:06:52.800 --> 00:06:54.800]  要盡你的內屋關上門
[00:06:54.800 --> 00:06:56.800]  禱告你在暗中的乎
[00:06:56.800 --> 00:06:58.800]  你負在暗中察看
[00:06:58.800 --> 00:06:59.800]  必然報答你
[00:06:59.800 --> 00:07:03.800]  你留意到在這裏所寫的內容
[00:07:03.800 --> 00:07:05.800]  如果你看回聖經就知道
[00:07:05.800 --> 00:07:07.800]  或者你記得上星期講
[00:07:07.800 --> 00:07:10.800]  其實很多字眼的句式
[00:07:10.800 --> 00:07:13.800]  和上星期講的很近似
[00:07:13.800 --> 00:07:17.800]  特別講到有些字眼是重覆又重覆的
[00:07:17.800 --> 00:07:19.800]  故意叫人看見
[00:07:19.800 --> 00:07:21.800]  然後再講
[00:07:21.800 --> 00:07:23.800]  他已經得到他們的賞賜
[00:07:23.800 --> 00:07:26.800]  然後再講禱告暗中的乎
[00:07:26.800 --> 00:07:29.800]  暗中察看就必然報答你
[00:07:29.800 --> 00:07:35.800]  故意、賞賜、暗中和報答
[00:07:35.800 --> 00:07:38.800]  這個句式其實在上星期出現過
[00:07:38.800 --> 00:07:39.800]  簡單來說
[00:07:39.800 --> 00:07:42.800]  耶穌說你禱告的時候
[00:07:42.800 --> 00:07:47.800]  你不要特意要讓人看見你怎樣祈禱
[00:07:47.800 --> 00:07:50.800]  不要告訴人你是用什麼方式
[00:07:50.800 --> 00:07:53.800]  表達你的敬虔
[00:07:53.800 --> 00:07:55.800]  我們也有公祷的時間
[00:07:55.800 --> 00:07:58.800]  不過重點在於
[00:07:58.800 --> 00:08:02.800]  禱告的表達
[00:08:02.800 --> 00:08:04.800]  你和神的聊天
[00:08:04.800 --> 00:08:06.800]  不是一種表演
[00:08:06.800 --> 00:08:08.800]  值得注意的是
[00:08:08.800 --> 00:08:10.800]  耶穌基督講這番說話
[00:08:10.800 --> 00:08:14.800]  其實是回應當時的法利賽人和民事怎樣教人祈禱
[00:08:14.800 --> 00:08:18.800]  或者他們禱告的形態
[00:08:18.800 --> 00:08:20.800]  他們喜歡站在十字路口
[00:08:20.800 --> 00:08:22.800]  最多人走過的路口
[00:08:22.800 --> 00:08:25.800]  或者在會堂裏
[00:08:25.800 --> 00:08:28.800]  人才濟濟坐在這裏
[00:08:28.800 --> 00:08:30.800]  最多人聆聽
[00:08:30.800 --> 00:08:36.800]  在最多人面前表演他們禱告的敬虔
[00:08:36.800 --> 00:08:37.800]  用語
[00:08:37.800 --> 00:08:42.800]  那種對神忠誠的表達
[00:08:42.800 --> 00:08:44.800]  不過耶穌說你不要學他們
[00:08:44.800 --> 00:08:53.800]  首先用法利賽人和民事成為了他要顛覆的對象
[00:08:53.800 --> 00:08:54.800]  當時很多人說
[00:08:54.800 --> 00:08:58.800]  祈禱就是一個宗教的禮儀
[00:08:58.800 --> 00:09:02.800]  是一個表達我對神之間的關係的平台
[00:09:02.800 --> 00:09:03.800]  不過耶穌說
[00:09:03.800 --> 00:09:04.800]  祈禱不是這樣的
[00:09:04.800 --> 00:09:09.800]  祈禱不是一個表演你自己有多熟靈
[00:09:09.800 --> 00:09:13.800]  或者你自己的靈性有多高的一個指標
[00:09:13.800 --> 00:09:18.800]  反而祈禱是一個很秘地裡和上帝之間的關係
[00:09:18.800 --> 00:09:20.800]  值得留意另外一個字眼
[00:09:20.800 --> 00:09:23.800]  我們很多時候很快就跳進去
[00:09:23.800 --> 00:09:25.800]  就是假冒為善這個字
[00:09:25.800 --> 00:09:27.800]  假冒為善即刻說就是裝模作樣
[00:09:27.800 --> 00:09:29.800]  裝好
[00:09:29.800 --> 00:09:32.800]  當然字意是對的
[00:09:32.800 --> 00:09:34.800]  不過原文裏面用這個字
[00:09:34.800 --> 00:09:36.800]  hypocrite
[00:09:36.800 --> 00:09:37.800]  是用什麼意思呢
[00:09:37.800 --> 00:09:41.800]  原來這個字本身是說戴面具的意思
[00:09:41.800 --> 00:09:42.800]  什麼人會戴面具呢
[00:09:42.800 --> 00:09:46.800]  當時希臘裏面做的舞台劇
[00:09:46.800 --> 00:09:51.800]  那些人不是用你的面形來演戲的
[00:09:51.800 --> 00:09:54.800]  是會戴著不同的面具
[00:09:54.800 --> 00:09:57.800]  藉著戴著這些面具就扮演不同的角色
[00:09:57.800 --> 00:09:59.800]  因著劇情的需要
[00:09:59.800 --> 00:10:01.800]  可能戴個快樂的面具
[00:10:01.800 --> 00:10:03.800]  或者戴個憂愁流眼淚的面具
[00:10:03.800 --> 00:10:10.800]  用這個面具來呈現他要演繹的角色的內容
[00:10:10.800 --> 00:10:14.800]  耶穌用這個字來形容
[00:10:14.800 --> 00:10:16.800]  法利賽人的祈禱
[00:10:16.800 --> 00:10:19.800]  本身戴面具在當時社會裏面
[00:10:19.800 --> 00:10:22.800]  不是一個特別貶義的字眼
[00:10:22.800 --> 00:10:25.800]  但如果用在祈禱當中的時候
[00:10:25.800 --> 00:10:31.800]  這個禱告就好像成為了一個表演的平台
[00:10:31.800 --> 00:10:34.800]  那些法利賽人和民事
[00:10:34.800 --> 00:10:38.800]  藉著這個跟神本身溝通的機會
[00:10:38.800 --> 00:10:44.800]  就成為了表達自己表演演戲的一個平台
[00:10:44.800 --> 00:10:46.800]  所以那個假冒為善
[00:10:46.800 --> 00:10:51.800]  就是那些人的動機錯誤了
[00:10:51.800 --> 00:10:53.800]  用了這個空間
[00:10:53.800 --> 00:10:55.800]  用了這個時間
[00:10:55.800 --> 00:10:58.800]  來呈現他自己的敬虔
[00:10:58.800 --> 00:11:04.800]  讓這件事成為自己展示肌肉的一種方式
[00:11:04.800 --> 00:11:06.800]  當我們明白這個道理
[00:11:06.800 --> 00:11:09.800]  其實裏面所說的東西是不深奧的
[00:11:09.800 --> 00:11:12.800]  如果用上星期的內容來說
[00:11:12.800 --> 00:11:14.800]  耶穌呼籲我們
[00:11:14.800 --> 00:11:16.800]  其實真正的禱告
[00:11:16.800 --> 00:11:19.800]  不是一些所謂表演式的
[00:11:19.800 --> 00:11:21.800]  或者公開式的
[00:11:21.800 --> 00:11:24.800]  來將一些很漂亮的字眼堆砌出來教你
[00:11:24.800 --> 00:11:26.800]  或者引導你去祈禱
[00:11:26.800 --> 00:11:28.800]  相反來說
[00:11:28.800 --> 00:11:32.800]  耶穌基督所強調的那個是一個很個人化
[00:11:32.800 --> 00:11:37.800]  某程度是一個你與上帝之間很親密的關係
[00:11:37.800 --> 00:11:39.800]  在經文裏面特別說到
[00:11:39.800 --> 00:11:41.800]  禱告你暗中的負
[00:11:41.800 --> 00:11:43.800]  你負在暗中察看
[00:11:43.800 --> 00:11:45.800]  必然報答你
[00:11:45.800 --> 00:11:48.800]  暗中的意思不等於一定要有一個黑房
[00:11:48.800 --> 00:11:51.800]  你不用在家裏最暗黑的角落
[00:11:51.800 --> 00:11:53.800]  你在那裏祈禱才算最敬虔
[00:11:53.800 --> 00:11:54.800]  不是這個意思
[00:11:54.800 --> 00:11:56.800]  那個暗中的意思就是說
[00:11:56.800 --> 00:12:00.800]  你不要將禱告成為一個平台
[00:12:00.800 --> 00:12:02.800]  反而是成為你生活的一部份
[00:12:02.800 --> 00:12:04.800]  很低調的,沒有人知道的
[00:12:04.800 --> 00:12:06.800]  你祈禱也沒有人知道
[00:12:06.800 --> 00:12:10.800]  你是為了很多事情來守望,在祈禱
[00:12:10.800 --> 00:12:12.800]  那個暗中的意思
[00:12:12.800 --> 00:12:15.800]  其實是很低調的意思
[00:12:15.800 --> 00:12:17.800]  想一想,弟兄姊妹
[00:12:17.800 --> 00:12:19.800]  有時候我們的祈禱
[00:12:19.800 --> 00:12:21.800]  我們今天反而相反
[00:12:21.800 --> 00:12:23.800]  我們不太想祈禱
[00:12:23.800 --> 00:12:24.800]  為什麼呢?
[00:12:24.800 --> 00:12:26.800]  因為我們有一種心態
[00:12:26.800 --> 00:12:28.800]  在小組裏面,或者弟兄姊妹當中
[00:12:28.800 --> 00:12:30.800]  或者在家裏面,借飯祈禱
[00:12:30.800 --> 00:12:31.800]  你會覺得很尷尬的
[00:12:31.800 --> 00:12:33.800]  你不知道怎麼做的
[00:12:33.800 --> 00:12:35.800]  最尷尬的地方就是你怕自己
[00:12:35.800 --> 00:12:38.800]  祈禱的時候那些字眼很刺眼
[00:12:38.800 --> 00:12:40.800]  用詞不夠好
[00:12:40.800 --> 00:12:42.800]  所以就很擔心
[00:12:42.800 --> 00:12:45.800]  不知道你帶領的時候會不會妨礙了人家
[00:12:45.800 --> 00:12:47.800]  禱告的那個心
[00:12:47.800 --> 00:12:50.800]  不過在這裏,經文裏面提醒我們
[00:12:50.800 --> 00:12:53.800]  其實那個禱告本身是一個很自然不過的
[00:12:53.800 --> 00:12:55.800]  一種的表達
[00:12:55.800 --> 00:12:59.800]  不需要太過介懷別人怎麼看你的祈禱
[00:12:59.800 --> 00:13:01.800]  當我們很介懷的時候
[00:13:01.800 --> 00:13:05.800]  我們有意無意之間就進入了法理賽人的思路
[00:13:05.800 --> 00:13:10.800]  就是很想讓人知道我是一個怎樣禱告的人
[00:13:10.800 --> 00:13:13.800]  但是經文正正就是要針對
[00:13:13.800 --> 00:13:16.800]  其實我們不需要太過介意
[00:13:16.800 --> 00:13:18.800]  我們的用詞顯如
[00:13:18.800 --> 00:13:20.800]  我們是不是說得優雅呢?
[00:13:20.800 --> 00:13:22.800]  我們的內容是不是合邏輯呢?
[00:13:22.800 --> 00:13:27.800]  是不是令到別人很擾樑三日的去祈禱呢?
[00:13:27.800 --> 00:13:29.800]  別人會不會記住我的祈禱呢?
[00:13:29.800 --> 00:13:32.800]  這些通通都不是我們需要考慮的地方
[00:13:32.800 --> 00:13:34.800]  我們只是帶著單純的心
[00:13:34.800 --> 00:13:37.800]  去到上帝面前來祈禱
[00:13:37.800 --> 00:13:40.800]  有弟兄姐妹曾經跟我說過
[00:13:40.800 --> 00:13:45.800]  牧師,其實平時跟同事吃飯
[00:13:45.800 --> 00:13:48.800]  那個借飯祈禱是一個見證
[00:13:48.800 --> 00:13:50.800]  這麼有趣,為什麼這麼說呢?
[00:13:50.800 --> 00:13:53.800]  他說當大家把碟子放在那裡的時候
[00:13:53.800 --> 00:13:55.800]  菜都來了,第一件事不是拍照
[00:13:55.800 --> 00:13:58.800]  而是在別人面前這樣祈禱
[00:13:58.800 --> 00:14:00.800]  還要很敬虔的
[00:14:00.800 --> 00:14:02.800]  帶領同事們祈禱
[00:14:02.800 --> 00:14:04.800]  或者自己自浸地祈禱
[00:14:04.800 --> 00:14:08.800]  告訴別人我很尊主偉大的
[00:14:08.800 --> 00:14:10.800]  那個祈禱就很棒了,有一個見證
[00:14:10.800 --> 00:14:12.800]  我說你這麼說
[00:14:12.800 --> 00:14:15.800]  表面上我知道你是敬虔的
[00:14:15.800 --> 00:14:21.800]  但實際上,到最後你將禱告成為一個表演自己
[00:14:21.800 --> 00:14:26.800]  即使你的動機是希望別人知道你是基督徒
[00:14:26.800 --> 00:14:29.800]  或者上帝在你的生命裡面作主
[00:14:29.800 --> 00:14:33.800]  但如果你做一些刻意的事情
[00:14:33.800 --> 00:14:36.800]  反而你還弄巧反拙
[00:14:36.800 --> 00:14:39.800]  你還達不到祈禱的真正目的
[00:14:39.800 --> 00:14:42.800]  所以當你有食物來的時候
[00:14:42.800 --> 00:14:44.800]  你帶著這樣的心領受
[00:14:44.800 --> 00:14:46.800]  你看到食物很好吃
[00:14:46.800 --> 00:14:48.800]  你多謝上帝
[00:14:48.800 --> 00:14:51.800]  不用將食物變得很儀式化
[00:14:51.800 --> 00:14:54.800]  其實那樣東西進入生活當中
[00:14:54.800 --> 00:14:58.800]  那個才是真正禱告的那種經歷
[00:14:58.800 --> 00:15:00.800]  第二件事,很多時候有些弟兄姐妹
[00:15:00.800 --> 00:15:02.800]  將禱告成為了
[00:15:02.800 --> 00:15:05.800]  今天有一種感覺叫做儀式感
[00:15:05.800 --> 00:15:07.800]  我不知道大家有沒有什麼
[00:15:07.800 --> 00:15:08.800]  即是做每一樣東西
[00:15:08.800 --> 00:15:10.800]  將生活所有的細節
[00:15:10.800 --> 00:15:14.800]  變成一個很有儀式的表達
[00:15:14.800 --> 00:15:17.800]  其實本身是很高尚的處理
[00:15:17.800 --> 00:15:19.800]  不過過份的儀式感
[00:15:19.800 --> 00:15:22.800]  其實你被人感覺到你是繁文績節到不得了
[00:15:22.800 --> 00:15:26.800]  即是你變成了一個沒有儀式
[00:15:26.800 --> 00:15:31.800]  或者徒有儀式
[00:15:31.800 --> 00:15:33.800]  但沒有實在的一個
[00:15:33.800 --> 00:15:36.800]  沒有什麼踏實感的一個人
[00:15:36.800 --> 00:15:38.800]  在禱告的教導裡面
[00:15:38.800 --> 00:15:40.800]  耶穌提醒我們
[00:15:40.800 --> 00:15:42.800]  將禱告成為你生活的一部份
[00:15:42.800 --> 00:15:46.800]  低調,即使用字很拙劣也好
[00:15:46.800 --> 00:15:48.800]  你用這樣的形式來表達
[00:15:48.800 --> 00:15:51.800]  你的天父會報答你的
[00:15:51.800 --> 00:15:53.800]  如果你在別人面前表達
[00:15:53.800 --> 00:15:56.800]  即是呈現你很敬虔的樣貌
[00:15:56.800 --> 00:15:59.800]  你已經拿到你自己地上的賞賜
[00:15:59.800 --> 00:16:02.800]  你的掌聲
[00:16:02.800 --> 00:16:05.800]  你要得到的存在感已經拿到了
[00:16:05.800 --> 00:16:08.800]  反而天上或上帝親自報答你的東西
[00:16:08.800 --> 00:16:11.800]  已經被地上的東西取代了
[00:16:11.800 --> 00:16:13.800]  求主幫助我們
[00:16:13.800 --> 00:16:15.800]  所以在第一件事我們要知道
[00:16:15.800 --> 00:16:20.800]  禱告的用詞顯然不是最重要的
[00:16:20.800 --> 00:16:22.800]  反而在禱告的過程裡面
[00:16:22.800 --> 00:16:27.800]  我是否真誠和低調地向上帝表達
[00:16:27.800 --> 00:16:32.800]  就著這一點我想再引用一個神學家所說的內容
[00:16:32.800 --> 00:16:34.800]  潘霍華,大家看過了
[00:16:34.800 --> 00:16:36.800]  可能有些頂尖姐妹經常聽這個名字
[00:16:36.800 --> 00:16:38.800]  他是德國人,不是中國人
[00:16:38.800 --> 00:16:41.800]  他姓潘,只是一個譯名
[00:16:41.800 --> 00:16:45.800]  他在一本書叫作《作門徒的代價》裡說到
[00:16:45.800 --> 00:16:48.800]  作門徒一個很重要的特徵
[00:16:48.800 --> 00:16:51.800]  特別是在禱告的內涵裡
[00:16:51.800 --> 00:16:54.800]  就是要變得forgetfulness
[00:16:54.800 --> 00:17:00.800]  forgetfulness是一個比較貶義的字眼
[00:17:00.800 --> 00:17:03.800]  是說有很多東西忘記了,善忘
[00:17:03.800 --> 00:17:05.800]  這個字是一個貶義
[00:17:05.800 --> 00:17:11.800]  潘霍華說在禱告或實踐信仰裡作為門徒
[00:17:11.800 --> 00:17:15.800]  我們要成為一個forgetfulness的一個人
[00:17:15.800 --> 00:17:18.800]  他繼續說的意思是
[00:17:18.800 --> 00:17:22.800]  在你的生活裡,如果真的要操練禱告的時候
[00:17:22.800 --> 00:17:25.800]  你要盡量讓自己變得隱藏
[00:17:25.800 --> 00:17:29.800]  讓你的愛心也好,讓你為別人的代禱也好
[00:17:29.800 --> 00:17:35.800]  將這一切的工作低調地進行
[00:17:35.800 --> 00:17:37.800]  他甚至說到極致
[00:17:37.800 --> 00:17:40.800]  真正的愛心是低調的,是隱藏的
[00:17:40.800 --> 00:17:43.800]  顯露出來的愛心,顯露出來的祈禱
[00:17:43.800 --> 00:17:45.800]  其實已經拿了地上的賞賜了
[00:17:45.800 --> 00:17:50.800]  但真正為別人帶來祝福的
[00:17:50.800 --> 00:17:53.800]  永遠做了也沒有人知道的
[00:17:53.800 --> 00:17:55.800]  這種禱告的生活
[00:17:55.800 --> 00:17:58.800]  其實就是帶來一種真正的操練
[00:17:58.800 --> 00:18:01.800]  再退一步來說
[00:18:01.800 --> 00:18:05.800]  其實禱告,告訴別人我為了別人
[00:18:05.800 --> 00:18:07.800]  或者我做了一些事情來禱告
[00:18:07.800 --> 00:18:11.800]  其實你越低調,才更加適合那個原理
[00:18:11.800 --> 00:18:14.800]  因為其實你禱告的時候,你做不到的事情
[00:18:14.800 --> 00:18:16.800]  你就求神來做
[00:18:16.800 --> 00:18:19.800]  簡單來說,那些事情不是你做的
[00:18:19.800 --> 00:18:22.800]  你就很大聲告訴別人,我叫神幫你做事
[00:18:22.800 --> 00:18:28.800]  其實在概念上,沒有什麼值得誇口的
[00:18:28.800 --> 00:18:30.800]  沒有什麼值得表演的
[00:18:30.800 --> 00:18:32.800]  因為做公的那個是上帝
[00:18:32.800 --> 00:18:35.800]  真正要改變,更新的那個是上帝
[00:18:35.800 --> 00:18:38.800]  人只不過能夠有份參與在當中
[00:18:38.800 --> 00:18:41.800]  你愛這個弟兄,你愛這個姐妹,你為他守望
[00:18:41.800 --> 00:18:43.800]  將他放在你的禱告裡面
[00:18:43.800 --> 00:18:46.800]  求上帝有恩典臨到在他身上
[00:18:46.800 --> 00:18:50.800]  其實做這些事情,沒有值得可以誇口的地方
[00:18:50.800 --> 00:18:57.800]  反而越隱藏,將你自己變得默默的成為別人的祝福
[00:18:57.800 --> 00:19:04.800]  那種守望,那種對自己的存在感不再那麼著緊的時候
[00:19:04.800 --> 00:19:07.800]  那種祝福,那種心
[00:19:07.800 --> 00:19:10.800]  反而是成為一個真正最謙卑與人同行的
[00:19:10.800 --> 00:19:14.800]  一個最重要的那種態度
[00:19:14.800 --> 00:19:16.800]  所以你記住了,在禱告裡面
[00:19:16.800 --> 00:19:18.800]  第一個,耶穌基督教我們的功課
[00:19:18.800 --> 00:19:21.800]  禱告不是用來測量我們的存在感
[00:19:21.800 --> 00:19:26.800]  反而是透過很低調默默的守望
[00:19:26.800 --> 00:19:31.800]  讓我們不是成為一個要將焦點,將聚光燈放在我們身上的人
[00:19:31.800 --> 00:19:34.800]  反而我們不斷地學會
[00:19:34.800 --> 00:19:39.800]  Forgiveness,將自己放在離開中心的位置
