
[00:00:00.000 --> 00:00:04.000]  以下以聆聽聖道敬拜上主
[00:05:27.000 --> 00:05:30.000]  找不到立腳的地方,所以怎樣?
[00:05:30.000 --> 00:05:33.000]  一路沉下去,上不來
[00:05:33.000 --> 00:05:35.000]  詩人又形容他現在的遭遇
[00:05:35.000 --> 00:05:37.000]  好像被洪水淹沒一樣
[00:05:37.000 --> 00:05:40.000]  隨時會有生命危險
[00:05:40.000 --> 00:05:44.000]  然後詩人再繼續仔細地描述
[00:05:44.000 --> 00:05:48.000]  到底他的痛苦是來自甚麼
[00:05:48.000 --> 00:05:51.000]  首先第三節說,詩人在困苦裏面
[00:05:51.000 --> 00:05:55.000]  聲嘶力竭地向神去呼求
[00:05:55.000 --> 00:06:00.000]  他形容自己喊到喉嚨都乾了
[00:06:00.000 --> 00:06:03.000]  他等候上帝的出手幫助
[00:06:03.000 --> 00:06:05.000]  但一路望,望到怎樣?
[00:06:05.000 --> 00:06:09.000]  眼睛好像發盲了,看不到
[00:06:09.000 --> 00:06:11.000]  當然這是一個誇張手法
[00:06:11.000 --> 00:06:13.000]  但要強調的是甚麼?
[00:06:13.000 --> 00:06:17.000]  他一路去求上帝幫助,但上帝不出聲
[00:06:17.000 --> 00:06:19.000]  上帝沒有反應
[00:06:19.000 --> 00:06:23.000]  而另一方面,四至六節,詩人聲稱
[00:06:23.000 --> 00:06:28.000]  自己是無緣無故被人整,被人害
[00:06:28.000 --> 00:06:31.000]  他強調自己沒有犯錯
[00:06:31.000 --> 00:06:33.000]  他說如果我真的有犯罪
[00:06:33.000 --> 00:06:35.000]  他一定瞞不過上帝
[00:06:35.000 --> 00:06:37.000]  上帝只得一清二楚
[00:06:37.000 --> 00:06:40.000]  換句話來說,詩人在這裏申訴的理據是
[00:06:40.000 --> 00:06:44.000]  上帝,祢知道我是清白的
[00:06:44.000 --> 00:06:47.000]  祢但是不理會我的呼求
[00:06:47.000 --> 00:06:49.000]  上帝,如果這樣會導致其他
[00:06:49.000 --> 00:06:52.000]  好像我一樣,來尋求等候祢的人
[00:06:52.000 --> 00:06:54.000]  他們會誤以為
[00:06:54.000 --> 00:06:57.000]  當他們有需要上帝幫助的時候
[00:06:57.000 --> 00:06:58.000]  上帝都會怎樣?
[00:06:58.000 --> 00:07:00.000]  你都會好像對我一樣
[00:07:00.000 --> 00:07:02.000]  對他們不聞不問
[00:07:02.000 --> 00:07:06.000]  任由他們被人羞辱,被人欺壓
[00:07:06.000 --> 00:07:09.000]  這是第二方面的痛苦
[00:07:09.000 --> 00:07:11.000]  第三方面是七至十二節
[00:07:11.000 --> 00:07:15.000]  詩人表示他的冤屈跟誰有關?
[00:07:15.000 --> 00:07:18.000]  跟上帝有關
[00:07:18.000 --> 00:07:20.000]  他是為了上帝的緣故
[00:07:20.000 --> 00:07:23.000]  為了上帝的事情著急
[00:07:23.000 --> 00:07:25.000]  為了上帝的事情熱心
[00:07:25.000 --> 00:07:28.000]  他在做正確的事
[00:07:28.000 --> 00:07:30.000]  但反而怎樣?
[00:07:30.000 --> 00:07:33.000]  他的同胞跟他割席
[00:07:33.000 --> 00:07:37.000]  辱罵他,甚至將他成為取笑的對象
[00:07:37.000 --> 00:07:41.000]  但你見到詩人透過這短短十二節的經文
[00:07:41.000 --> 00:07:44.000]  他在說他在受三方面的痛苦
[00:07:44.000 --> 00:07:46.000]  第一是甚麼?
[00:07:46.000 --> 00:07:49.000]  不斷的呼求上帝,但上帝沒有回應
[00:07:49.000 --> 00:07:53.000]  第二方面,他是無緣無故被人憎惡
[00:07:53.000 --> 00:07:56.000]  但上帝沒有即時替他平反
[00:07:56.000 --> 00:07:59.000]  讓他繼續含冤受屈
[00:07:59.000 --> 00:08:03.000]  第三方面,他是為上帝發熱心
[00:08:03.000 --> 00:08:07.000]  但反而被自己人排擠,甚至攻擊
[00:08:07.000 --> 00:08:09.000]  再加上甚麼?
[00:08:09.000 --> 00:08:11.000]  有一樣東西叫孤單感
[00:08:11.000 --> 00:08:13.000]  他只有一個
[00:08:13.000 --> 00:08:15.000]  攻害他的人,陷害他的人有無數
[00:08:15.000 --> 00:08:17.000]  寡不敵眾
[00:08:17.000 --> 00:08:21.000]  他根本無能力擺脫眼前極大的痛苦
[00:08:21.000 --> 00:08:24.000]  事實上你會發現在詩篇裏
[00:08:24.000 --> 00:08:29.000]  很多篇章都是在極大的痛苦、屈辱
[00:08:29.000 --> 00:08:33.000]  甚至創傷的情況下寫成
[00:08:33.000 --> 00:08:37.000]  但很奇妙,經過一輪的掙扎,一輪的禱告後
[00:08:37.000 --> 00:08:39.000]  詩人通常最後又會怎樣?
[00:08:39.000 --> 00:08:41.000]  我們未讀的,稍後會一起讀
[00:08:41.000 --> 00:08:48.000]  他最後又會用讚美、稱頌上帝的說話來總結他的遭遇
[00:08:48.000 --> 00:08:52.000]  同樣今天我們看詩篇69篇的結構其實都是這樣
[00:08:52.000 --> 00:08:55.000]  在痛苦、苦難裏面禱告
[00:08:55.000 --> 00:09:02.000]  讓詩人對他所信的上帝有更深入的認識和信靠
[00:09:02.000 --> 00:09:06.000]  亦為他帶來一趟成長的旅程
[00:09:06.000 --> 00:09:10.000]  正如大家是否認識C.S. Lewis
[00:09:10.000 --> 00:09:13.000]  都聽過或看過他的文學作品
[00:09:13.000 --> 00:09:17.000]  甚至看過由他的文學作品改編成的一些電影
[00:09:17.000 --> 00:09:19.000]  C.S. Lewis曾經說過
[00:09:19.000 --> 00:09:22.000]  他按他的自身經歷體會到
[00:09:22.000 --> 00:09:24.000]  苦難本身其實沒有甚麼益處
[00:09:24.000 --> 00:09:28.000]  如果真的要有,其實就是迫使我們怎樣?
[00:09:28.000 --> 00:09:31.000]  你看到自己的限制,看見自己的脆弱
[00:09:31.000 --> 00:09:35.000]  從而你懂得找回上帝
[00:09:35.000 --> 00:09:38.000]  你懂得去呼求他
[00:09:38.000 --> 00:09:42.000]  老奕斯自己說,在他晚年62歲的時候
[00:09:42.000 --> 00:09:45.000]  他失去了他最心愛的妻子
[00:09:45.000 --> 00:09:47.000]  他感到很痛苦
[00:09:47.000 --> 00:09:50.000]  喪妻的痛楚一直揮之不去
[00:09:50.000 --> 00:09:52.000]  於是他不斷質問上帝
[00:09:52.000 --> 00:09:54.000]  「上帝,你是在哪裏?」
[00:09:54.000 --> 00:09:57.000]  「如果你是全能全善的」
[00:09:57.000 --> 00:10:02.000]  「為甚麼你要讓我生活得這麼痛苦?」
[00:10:02.000 --> 00:10:05.000]  老奕斯他之所以不斷追問上帝
[00:10:05.000 --> 00:10:09.000]  不是質問他,不是對上帝失去信心
[00:10:09.000 --> 00:10:15.000]  相反是他確信上帝會應門
[00:10:15.000 --> 00:10:18.000]  就好像他不斷敲上帝的門
[00:10:18.000 --> 00:10:23.000]  他相信最終有一天上帝會開門來回應他
[00:10:23.000 --> 00:10:25.000]  而最終老奕斯他說
[00:10:25.000 --> 00:10:28.000]  上帝給他的答案非常獨特
[00:10:28.000 --> 00:10:31.000]  他形容,其實他最終明白
[00:10:31.000 --> 00:10:33.000]  上帝的門根本沒有關
[00:10:33.000 --> 00:10:35.000]  上帝一直開著門
[00:10:35.000 --> 00:10:38.000]  他看到上帝仍然沉默
[00:10:38.000 --> 00:10:42.000]  但絕不是那種冷眼旁觀
[00:10:42.000 --> 00:10:45.000]  上帝好像搖頭
[00:10:45.000 --> 00:10:47.000]  但又不是拒絕他
[00:10:47.000 --> 00:10:54.000]  而是將他很在意的苦難問題放在一旁
[00:10:54.000 --> 00:10:57.000]  他形容上帝的沉默就好像對他說
[00:10:57.000 --> 00:11:02.000]  「孩子,其實有些事你現在是沒有辦法明白的」
[00:11:02.000 --> 00:11:06.000]  「但你可以相信我」
[00:11:06.000 --> 00:11:08.000]  老奕斯他終於意識到
[00:11:08.000 --> 00:11:11.000]  原來自己的痛苦受苦的過程
[00:11:11.000 --> 00:11:14.000]  為何這麼漫長,越來越艱難
[00:11:14.000 --> 00:11:17.000]  是因為他將焦點放在哪裏
[00:11:17.000 --> 00:11:20.000]  放在自己,不是專注於上帝
[00:11:20.000 --> 00:11:24.000]  原來當我們過度專注於自身的苦難的時候
[00:11:24.000 --> 00:11:30.000]  其實會削弱了我們承受苦難的能力
[00:11:30.000 --> 00:11:32.000]  所以老奕斯表示
[00:11:32.000 --> 00:11:35.000]  他說上帝不會製造苦難
[00:11:35.000 --> 00:11:39.000]  但上帝的美善卻會轉化苦難
[00:11:39.000 --> 00:11:42.000]  來成就他的心意
[00:11:42.000 --> 00:11:46.000]  所以我們看到苦難同樣迫使私人
[00:11:46.000 --> 00:11:49.000]  正視自己的處境和限制
[00:11:49.000 --> 00:11:52.000]  也迫使他要轉向上帝
[00:11:52.000 --> 00:11:56.000]  呼求上帝尋求他的幫助和帶領
[00:11:56.000 --> 00:11:58.000]  所以我們看到私人的禱告
[00:11:58.000 --> 00:12:01.000]  他不只是停留在訴苦的階段
[00:12:01.000 --> 00:12:04.000]  當我們再看第十三節的時候
[00:12:04.000 --> 00:12:07.000]  私人說到「但我」這個字
[00:12:07.000 --> 00:12:10.000]  有沒有留意?其實是一種轉折
[00:12:10.000 --> 00:12:12.000]  即是下一回合
[00:12:12.000 --> 00:12:14.000]  發出他第二輪的禱告
[00:12:14.000 --> 00:12:18.000]  焦點,這次我降低了給大家
[00:12:18.000 --> 00:12:21.000]  焦點是求上帝應允他
[00:12:21.000 --> 00:12:23.000]  在急難裏面的禱告
[00:12:23.000 --> 00:12:26.000]  出現了三次,在十三節到十八節裏
[00:12:26.000 --> 00:12:28.000]  大家留意十三節到十八節
[00:12:28.000 --> 00:12:30.000]  每一節這次不是說我這麼多
[00:12:30.000 --> 00:12:34.000]  是說誰?求你,求上帝你
[00:12:34.000 --> 00:12:36.000]  求上帝你,求上帝你,求上帝你
[00:12:36.000 --> 00:12:40.000]  很迫切地呼求上帝拯救他脫離苦難
[00:12:40.000 --> 00:12:43.000]  不要讓仇敵吞滅他
[00:12:43.000 --> 00:12:46.000]  之所以私人不斷呼求上帝幫助
[00:12:46.000 --> 00:12:49.000]  好像在掠上帝一樣
[00:12:49.000 --> 00:12:52.000]  不是因為祈求多點,禱告多點
[00:12:52.000 --> 00:12:55.000]  用力點,效果就會多點
[00:12:55.000 --> 00:12:58.000]  而是通過不斷呼求
[00:12:58.000 --> 00:13:01.000]  將焦點由自己轉移到誰身上
[00:13:01.000 --> 00:13:06.000]  回到上帝,回到上帝的屬性裏
[00:13:06.000 --> 00:13:09.000]  所以你看到私人的禱告
[00:13:09.000 --> 00:13:11.000]  他的呼求是有根有機
[00:13:11.000 --> 00:13:14.000]  神的信實,神的豐盛慈愛
[00:13:14.000 --> 00:13:16.000]  神的慈悲憐憫
[00:13:16.000 --> 00:13:21.000]  就是私人他在急難中持續呼求的一個確據
[00:13:21.000 --> 00:13:24.000]  他確信上帝始終會眷顧他
[00:13:24.000 --> 00:13:26.000]  最後無論如何都會應記
[00:13:26.000 --> 00:13:30.000]  他不會對他掩面不顧
[00:13:30.000 --> 00:13:33.000]  你再看第十九至二十一節
[00:13:33.000 --> 00:13:35.000]  私人他表示
[00:13:35.000 --> 00:13:39.000]  神啊,祢知道,祢知道
[00:13:39.000 --> 00:13:41.000]  祢知道我有多辛苦
[00:13:41.000 --> 00:13:43.000]  我在極大的憂愁當中
[00:13:43.000 --> 00:13:45.000]  我只望身邊有一個人
[00:13:45.000 --> 00:13:47.000]  搭我肩膀,擁抱我
[00:13:47.000 --> 00:13:50.000]  說一兩句安慰體諒的話都好
[00:13:50.000 --> 00:13:53.000]  不過,現實很殘酷
[00:13:53.000 --> 00:13:55.000]  一個都沒有
[00:13:55.000 --> 00:13:56.000]  不單止這樣
[00:13:56.000 --> 00:13:59.000]  我的敵人還要落井下石
[00:13:59.000 --> 00:14:00.000]  神啊,我有多麼的孤單
[00:14:00.000 --> 00:14:01.000]  我有多麼的無助
[00:14:01.000 --> 00:14:03.000]  我有多麼的冤屈
[00:14:03.000 --> 00:14:04.000]  神都看見了
[00:14:04.000 --> 00:14:06.000]  在你眼裏發生
[00:14:06.000 --> 00:14:12.000]  但是上帝你沒有即時解除我的痛苦
[00:14:12.000 --> 00:14:19.000]  你反而容許我繼續停留在痛苦掙扎的裏面
[00:14:19.000 --> 00:14:21.000]  馬丁路德我們都認識
[00:14:21.000 --> 00:14:24.000]  一個很偉大的宗教改革家
[00:14:24.000 --> 00:14:25.000]  我們亦都知道
[00:14:25.000 --> 00:14:27.000]  他在宗教改革的事情上
[00:14:27.000 --> 00:14:31.000]  受到當時的教廷嚴厲的迫害
[00:14:31.000 --> 00:14:34.000]  大概他都好像私人一樣
[00:14:34.000 --> 00:14:36.000]  被人逼迫眾叛親離
[00:14:36.000 --> 00:14:39.000]  遭受極大的困苦和掙扎
[00:14:39.000 --> 00:14:40.000]  據說有一天
[00:14:40.000 --> 00:14:41.000]  馬丁路德的太太
[00:14:41.000 --> 00:14:44.000]  看見馬丁路德這麼愁
[00:14:44.000 --> 00:14:47.000]  於是很想鼓勵他重新振作
[00:14:47.000 --> 00:14:50.000]  他特意穿了一些當時黑色的衣服
[00:14:50.000 --> 00:14:52.000]  從頭到尾都穿黑色的衣服
[00:14:52.000 --> 00:14:53.000]  即是有一個黑沙
[00:14:53.000 --> 00:14:54.000]  即是代表甚麼
[00:14:54.000 --> 00:14:56.000]  去喪禮
[00:14:56.000 --> 00:14:59.000]  來吸引馬丁路德的注意
[00:14:59.000 --> 00:15:00.000]  馬丁路德一看見他
[00:15:00.000 --> 00:15:01.000]  第一句就問
[00:15:01.000 --> 00:15:03.000]  誰去世了
[00:15:03.000 --> 00:15:04.000]  誰回天家
[00:15:04.000 --> 00:15:06.000]  你要去喪禮
[00:15:06.000 --> 00:15:08.000]  他太太就回答
[00:15:08.000 --> 00:15:09.000]  就是上帝
[00:15:09.000 --> 00:15:10.000]  上帝死了
[00:15:10.000 --> 00:15:11.000]  不在了
[00:15:11.000 --> 00:15:12.000]  走了
[00:15:12.000 --> 00:15:13.000]  你知道
[00:15:13.000 --> 00:15:16.000]  督正馬丁路德的死穴
[00:15:16.000 --> 00:15:17.000]  他就馬上彈起
[00:15:17.000 --> 00:15:18.000]  很憤怒地亂說
[00:15:18.000 --> 00:15:20.000]  上帝怎會死
[00:15:20.000 --> 00:15:22.000]  上帝是永活的
[00:15:22.000 --> 00:15:23.000]  他太太就笑了
[00:15:23.000 --> 00:15:24.000]  暗笑
[00:15:24.000 --> 00:15:26.000]  上吊了
[00:15:26.000 --> 00:15:27.000]  你都知道
[00:15:27.000 --> 00:15:28.000]  上帝是永活
[00:15:28.000 --> 00:15:29.000]  沒有死
[00:15:29.000 --> 00:15:31.000]  他仍然掌管萬有
[00:15:31.000 --> 00:15:33.000]  掌管你的生命
[00:15:33.000 --> 00:15:35.000]  他只是暫時不出手
[00:15:35.000 --> 00:15:39.000]  他最終會幫你帶領到困境
[00:15:39.000 --> 00:15:40.000]  所以你現在
[00:15:40.000 --> 00:15:42.000]  用不著這麼愁
[00:15:42.000 --> 00:15:45.000]  一個很有智慧的提醒
[00:15:45.000 --> 00:15:47.000]  上帝還在
[00:15:47.000 --> 00:15:49.000]  可能你片天空倒塌了
[00:15:49.000 --> 00:15:51.000]  但是上帝掌管的大宇宙
[00:15:51.000 --> 00:15:52.000]  還在
[00:15:52.000 --> 00:15:53.000]  很穩固
[00:15:53.000 --> 00:15:55.000]  同樣斯人他明白
[00:15:55.000 --> 00:15:58.000]  上帝你知道我清白
[00:15:58.000 --> 00:16:01.000]  上帝你理解我的痛苦
[00:16:01.000 --> 00:16:03.000]  上帝你又是慈愛
[00:16:03.000 --> 00:16:04.000]  滿有豐盛
[00:16:04.000 --> 00:16:06.000]  你願意施恩
[00:16:06.000 --> 00:16:08.000]  我又知道你是有能力
[00:16:08.000 --> 00:16:11.000]  馬上拯救人脫離困境
[00:16:11.000 --> 00:16:13.000]  但問題是什麼
[00:16:13.000 --> 00:16:15.000]  你不出手
[00:16:15.000 --> 00:16:16.000]  我一直求你
[00:16:16.000 --> 00:16:17.000]  你也沒有反應
[00:16:17.000 --> 00:16:19.000]  你也不出手幫我
[00:16:19.000 --> 00:16:20.000]  反而是
[00:16:20.000 --> 00:16:23.000]  你任由我繼續受苦
[00:16:23.000 --> 00:16:25.000]  弟兄姊妹
[00:16:25.000 --> 00:16:29.000]  不知道你是否身處這種境況
[00:16:29.000 --> 00:16:30.000]  斯人這種情況
[00:16:30.000 --> 00:16:33.000]  不知道能給你什麼提醒
[00:16:33.000 --> 00:16:36.000]  或者上帝藉著斯人這種狀況
[00:16:36.000 --> 00:16:38.000]  想讓我們知道什麼
[00:16:38.000 --> 00:16:40.000]  想怎樣認識他
[00:16:40.000 --> 00:16:42.000]  我想有兩件事很重要
[00:16:42.000 --> 00:16:43.000]  在這篇詩篇裡
[00:16:43.000 --> 00:16:44.000]  第一
[00:16:44.000 --> 00:16:45.000]  我們要明白
[00:16:45.000 --> 00:16:48.000]  上帝要求我們承認祂的主權
[00:16:48.000 --> 00:16:50.000]  祂真的有權這樣做
[00:16:50.000 --> 00:16:53.000]  祂有權不按人的意願行事
[00:16:53.000 --> 00:16:55.000]  因為祂是上帝
[00:16:55.000 --> 00:16:58.000]  甚至祂不會問過你和我
[00:16:58.000 --> 00:16:59.000]  可能你和我都經歷過
[00:16:59.000 --> 00:17:00.000]  無怨無辜
[00:17:00.000 --> 00:17:02.000]  你有沒有做錯
[00:17:02.000 --> 00:17:03.000]  你有沒有犯罪
[00:17:03.000 --> 00:17:05.000]  突然間有病患苦難
[00:17:05.000 --> 00:17:08.000]  闖進你的安穩生活裡
[00:17:08.000 --> 00:17:10.000]  搞亂了你
[00:17:10.000 --> 00:17:13.000]  但是聖經同樣強調
[00:17:13.000 --> 00:17:16.000]  上帝不是不愛我們
[00:17:16.000 --> 00:17:19.000]  豐盛慈愛私恩憐憫
[00:17:19.000 --> 00:17:21.000]  仍然是上帝的本質
[00:17:21.000 --> 00:17:23.000]  因為祂說了是這樣
[00:17:23.000 --> 00:17:25.000]  祂是這樣的
[00:17:25.000 --> 00:17:28.000]  祂也願意按祂的時間
[00:17:28.000 --> 00:17:30.000]  出手幫助我們
[00:17:30.000 --> 00:17:32.000]  所以也帶出第二個提醒
[00:17:32.000 --> 00:17:35.000]  就是上帝不單只期望我們
[00:17:35.000 --> 00:17:37.000]  尊重祂的主權
[00:17:37.000 --> 00:17:40.000]  上帝也要求我們相信
[00:17:40.000 --> 00:17:43.000]  祂的出手時間才是怎樣
[00:17:43.000 --> 00:17:45.000]  祂的介入才是最完美的
[00:17:45.000 --> 00:17:47.000]  才是最好的
[00:17:47.000 --> 00:17:49.000]  確實你和我可能在人生裡
[00:17:49.000 --> 00:17:50.000]  有很多困難
[00:17:50.000 --> 00:17:52.000]  有很多甚至所謂的痛苦
[00:17:52.000 --> 00:17:55.000]  神真的沒有馬上幫你拿走
[00:17:55.000 --> 00:17:57.000]  不是好像你看醫生
[00:17:57.000 --> 00:17:58.000]  很痛的時候
[00:17:58.000 --> 00:17:59.000]  給你一粒止痛藥
[00:17:59.000 --> 00:18:00.000]  給你一粒消炎藥
[00:18:00.000 --> 00:18:02.000]  你馬上兩天就沒事
[00:18:02.000 --> 00:18:03.000]  不會這樣的
[00:18:03.000 --> 00:18:04.000]  現實很多事
[00:18:04.000 --> 00:18:06.000]  但是聖經強調這樣
[00:18:06.000 --> 00:18:08.000]  不代表我們人生玩完了
[00:18:08.000 --> 00:18:09.000]  因為為什麼
[00:18:09.000 --> 00:18:12.000]  上帝還在
[00:18:12.000 --> 00:18:14.000]  上帝沒有玩完
[00:18:14.000 --> 00:18:16.000]  我們的生命好像倒了
[00:18:16.000 --> 00:18:18.000]  但不代表上帝
[00:18:18.000 --> 00:18:20.000]  祂所掌管的東西都倒了
[00:18:20.000 --> 00:18:23.000]  我們的生命依然安穩在上帝的手裡
[00:18:23.000 --> 00:18:25.000]  祂最終會有妥善的安排
[00:18:25.000 --> 00:18:29.000]  這是這篇詩篇的上半部分
[00:18:29.000 --> 00:18:33.000]  給我們每一個很重要的提醒
[00:18:33.000 --> 00:18:35.000]  再繼續看下去
[00:18:35.000 --> 00:18:36.000]  有下半節
[00:18:36.000 --> 00:18:37.000]  我們剛才還沒有讀
[00:18:37.000 --> 00:18:41.000]  你會發現敵人的落井下石的行為
[00:18:41.000 --> 00:18:45.000]  令到詩人的傷害和創傷加劇
[00:18:45.000 --> 00:18:47.000]  很大機會因為忍無可忍
[00:18:47.000 --> 00:18:50.000]  所以他有第三輪的呼求
[00:18:50.000 --> 00:18:51.000]  不過我們看到
[00:18:51.000 --> 00:18:55.000]  詩人這次不是為自己求助
[00:18:55.000 --> 00:18:57.000]  而是怎樣
[00:18:57.000 --> 00:19:00.000]  而是他很希望那些苦害他的敵人
[00:19:00.000 --> 00:19:02.000]  他們有報應
[00:19:02.000 --> 00:19:04.000]  我要請鼎姐妹
[00:19:04.000 --> 00:19:08.000]  讀之前試試代入詩人的角色
[00:19:08.000 --> 00:19:10.000]  代入他的狀況
[00:19:10.000 --> 00:19:14.000]  你帶著情感來讀22至28節
[00:19:14.000 --> 00:19:16.000]  慢慢讀不要急
[00:19:16.000 --> 00:19:18.000]  預備起
[00:19:35.000 --> 00:19:37.000]  上上箭頭
[00:19:37.000 --> 00:19:49.000]  便為方牆
