
[00:00:00.000 --> 00:00:11.500]  今日宣讀的經訓是記載在舊約《新命記》14章1至21節
[00:06:04.400 --> 00:06:06.200]  然後我不知道他在做什麼
[00:06:06.200 --> 00:06:08.800]  我說 delicious
[00:06:08.900 --> 00:06:10.100]  他再拍多一下
[00:06:10.100 --> 00:06:12.500]  然後他說薄餅不能用刀叉吃
[00:06:12.500 --> 00:06:14.400]  是用手拿著吃的
[00:06:14.400 --> 00:06:16.200]  所以他拍我
[00:06:16.200 --> 00:06:19.100]  然後他想餵我 用手拿著
[00:06:19.100 --> 00:06:22.200]  叫我拿著薄餅吃那個pizza
[00:06:22.200 --> 00:06:24.800]  我覺得這些很有趣
[00:06:24.800 --> 00:06:27.700]  用刀叉吃不用這麼嚴格
[00:06:27.700 --> 00:06:29.800]  和用手吃都是一樣
[00:06:29.800 --> 00:06:33.100]  不過對於不同的民族
[00:06:33.100 --> 00:06:35.000]  對於不同文化的人來說
[00:06:35.000 --> 00:06:37.300]  其實你怎樣去處理食物
[00:06:37.800 --> 00:06:40.600]  食物的方式是怎樣
[00:06:40.600 --> 00:06:42.700]  其實是一種民族身份
[00:06:42.700 --> 00:06:45.400]  今天如果你用這個角度來看
[00:06:45.400 --> 00:06:49.000]  摩西去教導一班以色列人
[00:06:49.000 --> 00:06:51.400]  在講什麼動物可以吃
[00:06:51.400 --> 00:06:53.200]  什麼動物不能吃
[00:06:53.200 --> 00:06:55.900]  背後就有一種民族精神在這裡
[00:06:55.900 --> 00:07:00.400]  而這個也是預備那班以色列新的一代
[00:07:00.400 --> 00:07:02.700]  他們將要進入到加拿大
[00:07:02.700 --> 00:07:06.500]  他們怎樣來過他們的生活
[00:07:06.600 --> 00:07:09.000]  在這些生活小細節裡面
[00:07:09.000 --> 00:07:12.300]  怎樣去表達他們是一班屬神的子民
[00:07:12.300 --> 00:07:14.400]  今天我們用這29節
[00:07:14.400 --> 00:07:16.800]  我們蓋藍色來了解一下
[00:07:16.800 --> 00:07:21.500]  他們在文化上怎樣去適應成為一個神國的子民
[00:07:21.500 --> 00:07:23.000]  我們很需要上帝幫助我們
[00:07:23.000 --> 00:07:25.700]  我們先祈禱 求聖靈幫助我們明白經文
[00:07:25.700 --> 00:07:28.400]  天父上帝願你在我們當中帶領
[00:07:28.400 --> 00:07:30.200]  幫助孫講的講得清楚
[00:07:30.200 --> 00:07:35.700]  願你的話語能夠進入弟兄姊妹的心靈當中
[00:07:36.200 --> 00:07:38.000]  求你也幫助眾弟兄姊妹
[00:07:38.000 --> 00:07:39.800]  在我們每一個聆聽的時候
[00:07:39.800 --> 00:07:41.300]  我們帶著謙卑
[00:07:41.300 --> 00:07:43.500]  我們繼續來仰望你
[00:07:43.500 --> 00:07:46.800]  願你指教我們今天我們的行事為人
[00:07:46.800 --> 00:07:49.000]  求你的聖靈與我們眾人同在
[00:07:49.000 --> 00:07:51.400]  帶領我們下來領受你話語的時間
[00:07:51.400 --> 00:07:54.500]  獻上我們的禱告奉求基督耶穌得聖的聖名
[00:07:54.500 --> 00:07:55.600]  Amen
[00:07:55.600 --> 00:07:58.200]  今天我們看的第十四章
[00:07:58.200 --> 00:08:01.900]  我大概不是很平均的篇幅
[00:08:01.900 --> 00:08:03.400]  我分為三個段落
[00:08:03.700 --> 00:08:06.900]  第一個段落是從第十四章第一節
[00:08:06.900 --> 00:08:09.400]  主要是這一節來看
[00:08:09.400 --> 00:08:11.800]  第十四章第一節裡面這樣說
[00:08:11.800 --> 00:08:14.600]  你們是耶和華你們神的兒女
[00:08:14.600 --> 00:08:18.100]  不可為死人用刀劃身
[00:08:18.100 --> 00:08:21.900]  也不可將額上剃光
[00:08:21.900 --> 00:08:24.100]  在這裡你會看到
[00:08:24.100 --> 00:08:25.800]  什麼叫劃身呢
[00:08:25.800 --> 00:08:28.500]  其實劃身今天我們不用這個字
[00:08:28.500 --> 00:08:29.900]  我們用紋身
[00:08:29.900 --> 00:08:31.700]  其實是同一個意思
[00:08:32.000 --> 00:08:33.500]  就是在身體裡面
[00:08:33.500 --> 00:08:35.900]  將顏色打進去的身體
[00:08:35.900 --> 00:08:37.700]  現在要用的機器
[00:08:37.700 --> 00:08:39.200]  以前是用刀
[00:08:39.200 --> 00:08:41.300]  將一些顏料
[00:08:41.300 --> 00:08:42.900]  割傷了你的皮膚
[00:08:42.900 --> 00:08:44.700]  然後將那些顏料
[00:08:44.700 --> 00:08:46.700]  植入你的身體當中
[00:08:46.700 --> 00:08:50.500]  這個與一般的印水紙不同
[00:08:50.500 --> 00:08:53.500]  這種植入皮膚裡面的顏料
[00:08:53.500 --> 00:08:54.800]  這些顏色
[00:08:54.800 --> 00:08:59.200]  相對來說是一個很長久很永恆的顏色
[00:09:00.300 --> 00:09:03.700]  在這裡為什麼摩西特別要說這一段
[00:09:03.700 --> 00:09:06.600]  或者用這一節來說不可劃身呢
[00:09:06.600 --> 00:09:10.100]  除了他們將入去迦南地之外
[00:09:10.100 --> 00:09:11.900]  可能會受著迦南的
[00:09:11.900 --> 00:09:16.000]  有一些當時的文化風氣影響
[00:09:16.000 --> 00:09:18.300]  更加重要其實有這個劃身
[00:09:18.300 --> 00:09:20.400]  或者紋身的傳統
[00:09:20.400 --> 00:09:22.200]  主要來自埃及
[00:09:22.200 --> 00:09:24.400]  在古埃及裡面
[00:09:24.400 --> 00:09:27.900]  當時有很多人有一些考古發現
[00:09:27.900 --> 00:09:29.900]  有些木乃伊身上
[00:09:30.200 --> 00:09:33.100]  是有這些紋身這些記號的
[00:09:33.100 --> 00:09:35.700]  通常這些記號是來自幾樣東西的
[00:09:35.700 --> 00:09:38.100]  他們對神明的敬拜
[00:09:38.100 --> 00:09:40.200]  有那些鳥仔
[00:09:40.200 --> 00:09:41.700]  有些獅子
[00:09:41.700 --> 00:09:45.400]  又或者有一些人的神像
[00:09:45.400 --> 00:09:48.300]  曾經有一些說法說
[00:09:48.300 --> 00:09:51.300]  會不會是紋身代表著那些低下階層
[00:09:51.300 --> 00:09:53.500]  然後那些人就用這種方式
[00:09:53.500 --> 00:09:54.900]  古埃及的時候
[00:09:54.900 --> 00:09:58.400]  用這些來保佑自己
[00:09:58.600 --> 00:10:03.500]  不過後來在古埃及的考古發現
[00:10:03.500 --> 00:10:06.000]  原來是貴族有錢人
[00:10:06.000 --> 00:10:10.800]  才做得到這個劃身的記號
[00:10:10.800 --> 00:10:14.200]  除了這些神明之外
[00:10:14.200 --> 00:10:17.800]  也有一些人會用一種劃身
[00:10:17.800 --> 00:10:21.500]  來將為了那些已逝去的人的亡靈
[00:10:21.500 --> 00:10:23.500]  既是一種哀悼
[00:10:23.500 --> 00:10:27.100]  記住的家裡的人
[00:10:27.200 --> 00:10:28.800]  或者一些很重要的人
[00:10:28.800 --> 00:10:31.000]  同時間也好像是
[00:10:31.000 --> 00:10:32.600]  祈求他們的亡靈
[00:10:32.600 --> 00:10:34.600]  會依附在他們的生命當中
[00:10:34.600 --> 00:10:35.800]  在他們的身體裡面
[00:10:35.800 --> 00:10:38.100]  保佑他 保護他
[00:10:38.100 --> 00:10:41.500]  以致他的生命得著平安
[00:10:41.500 --> 00:10:44.100]  所以你從這個角度來看
[00:10:44.100 --> 00:10:47.600]  這種的紋身或者這種的劃身
[00:10:47.600 --> 00:10:49.600]  背後是有宗教
[00:10:49.600 --> 00:10:51.100]  有祭祀
[00:10:51.100 --> 00:10:54.500]  甚至乎祈求一種神秘的能力
[00:10:54.600 --> 00:10:58.000]  來保護紋身的那個人
[00:10:58.000 --> 00:10:59.500]  在這裡裡面
[00:10:59.500 --> 00:11:03.500]  他們以色列人將要進入迦南地
[00:11:03.500 --> 00:11:05.500]  他們進入的時候
[00:11:05.500 --> 00:11:07.800]  他們不是文化真空的
[00:11:07.800 --> 00:11:09.500]  他們不會什麼都沒有的
[00:11:09.500 --> 00:11:11.800]  他們都有自己的傳統習俗
[00:11:11.800 --> 00:11:15.900]  經過幾百年在埃及地作為奴的那些人
[00:11:15.900 --> 00:11:17.500]  那種的生活
[00:11:17.500 --> 00:11:19.500]  即使脫離了他們
[00:11:19.500 --> 00:11:21.100]  但是生活習慣
[00:11:21.100 --> 00:11:24.500]  或者在那些以色列百姓當中
[00:11:24.500 --> 00:11:29.400]  或多或少都會將舊時古埃及的那些文化
[00:11:29.400 --> 00:11:31.400]  帶到他們的生活當中
[00:11:31.400 --> 00:11:34.400]  而進入迦南又進入一個新的文化
[00:11:34.400 --> 00:11:35.900]  如果在這裡裡面
[00:11:35.900 --> 00:11:37.700]  摩西不幫他們清一清
[00:11:37.700 --> 00:11:39.100]  或者有一種意識
[00:11:39.100 --> 00:11:41.400]  清晰知道他們做的這件事
[00:11:41.400 --> 00:11:43.000]  不是上帝的吩咐
[00:11:43.000 --> 00:11:45.400]  或者這件事不合乎上帝的心意
[00:11:45.400 --> 00:11:47.400]  他們將來就會很迷失
[00:11:47.400 --> 00:11:51.400]  所以在這裡裡面第一個節數第一節
[00:11:51.500 --> 00:11:55.400]  他就說到你們既然要脫離埃及
[00:11:55.400 --> 00:11:57.400]  你們要進入迦南地
[00:11:57.400 --> 00:12:00.400]  就不可以為了死去的人
[00:12:00.400 --> 00:12:02.400]  劃自己的身體
[00:12:02.400 --> 00:12:04.900]  甚至不是純粹為死去的人
[00:12:04.900 --> 00:12:07.900]  其實劃身這個已經成為了禁令
[00:12:07.900 --> 00:12:10.900]  就不可以藉著這些顏料
[00:12:10.900 --> 00:12:13.900]  在身體裡面去整
[00:12:13.900 --> 00:12:17.400]  以致到好像有一種神明的庇佑
[00:12:17.500 --> 00:12:21.400]  上帝的庇佑不是用這種方式去表達
[00:12:21.400 --> 00:12:25.400]  反而是用會幕來講上帝與人同在
[00:12:25.400 --> 00:12:28.400]  不是用身體割傷這種方式去做
[00:12:28.400 --> 00:12:30.400]  另外一個字眼
[00:12:30.400 --> 00:12:33.400]  也不可使額上光禿
[00:12:33.400 --> 00:12:37.400]  額上光禿是和合本的譯法
[00:12:37.400 --> 00:12:40.400]  有些譯本寫額上那個字
[00:12:40.400 --> 00:12:42.400]  其實是在講兩眉之間
[00:12:42.400 --> 00:12:46.400]  就是說眼眉不要剃眼眉
[00:12:46.500 --> 00:12:49.400]  不過你也覺得我們人很醜
[00:12:49.400 --> 00:12:50.400]  怎麼會剃眼眉呢
[00:12:50.400 --> 00:12:53.400]  其實這個也是那些埃及的傳統
[00:12:53.400 --> 00:12:56.400]  如果你有機會看過
[00:12:56.400 --> 00:12:58.400]  以前有上下年紀的那些看
[00:12:58.400 --> 00:13:00.400]  以前我們看過一套戲《奔雨》
[00:13:00.400 --> 00:13:02.400]  尤伯連納
[00:13:02.400 --> 00:13:04.400]  尤伯連納是光頭的
[00:13:04.400 --> 00:13:06.400]  千萬不要吸煙那個
[00:13:06.400 --> 00:13:07.400]  記不記得
[00:13:07.400 --> 00:13:10.400]  如果你記得你跟我差不多年紀
[00:13:10.400 --> 00:13:12.400]  就是光頭的
[00:13:12.400 --> 00:13:16.400]  其實舊時的古埃及那些皇室
[00:13:16.400 --> 00:13:18.300]  貴族人員
[00:13:18.300 --> 00:13:21.300]  他們會將身體的毛髮刮乾淨
[00:13:21.300 --> 00:13:24.300]  他們很乾淨很整齊
[00:13:24.300 --> 00:13:26.300]  所以你看到那些
[00:13:26.300 --> 00:13:29.300]  不論是那些木乃伊的神像
[00:13:29.300 --> 00:13:32.300]  或者那些皇的照片
[00:13:32.300 --> 00:13:36.300]  所有身上面上的毛髮都剃乾淨
[00:13:36.300 --> 00:13:38.300]  這種剃乾淨
[00:13:38.300 --> 00:13:40.300]  既是代表著一種乾淨
[00:13:40.300 --> 00:13:44.300]  同時間也代表著一種貴族走出來
[00:13:44.400 --> 00:13:48.300]  很有光鮮的一種表達
[00:13:48.300 --> 00:13:49.300]  如果你記得的
[00:13:49.300 --> 00:13:51.300]  你看《創世紀》
[00:13:51.300 --> 00:13:54.300]  摩西將要為法老解夢
[00:13:54.300 --> 00:13:56.300]  在監倉之前他就做乾淨
[00:13:56.300 --> 00:13:58.300]  剃掉這些毛
[00:13:58.300 --> 00:14:00.300]  就是做這件事
[00:14:00.300 --> 00:14:01.300]  剃乾淨
[00:14:01.300 --> 00:14:02.300]  剃掉所有毛
[00:14:02.300 --> 00:14:04.300]  代表著他就歸入去
[00:14:04.300 --> 00:14:07.300]  好像埃及的那種文化傳統裏面
[00:14:07.300 --> 00:14:09.300]  不過在這裏面
[00:14:09.300 --> 00:14:11.300]  摩西提醒那些以色列人
[00:14:11.300 --> 00:14:14.300]  你不要將舊時埃及的那些文化
[00:14:14.300 --> 00:14:16.200]  劃新剃乾淨那些毛
[00:14:16.200 --> 00:14:19.200]  帶進去加南地裏面
[00:14:19.200 --> 00:14:22.200]  你要做回以色列人
[00:14:22.200 --> 00:14:24.200]  你生命裏面
[00:14:24.200 --> 00:14:27.200]  你是神的兒女
[00:14:27.200 --> 00:14:30.200]  你就要用神兒女的方式
[00:14:30.200 --> 00:14:33.200]  來處理你的兒童
[00:14:33.200 --> 00:14:35.200]  其實在第一節裏面
[00:14:35.200 --> 00:14:37.200]  摩西在這裏面特別說
[00:14:37.200 --> 00:14:40.200]  你們是耶和華你們神的兒女
[00:14:40.200 --> 00:14:43.200]  這句話不只是在這裏面說的
[00:14:43.300 --> 00:14:46.200]  在第二節裏面再三的強調
[00:14:46.200 --> 00:14:48.200]  因為你是屬於耶和華
[00:14:48.200 --> 00:14:51.200]  你神聖的子民
[00:14:51.200 --> 00:14:54.200]  耶和華從地面上的萬民中
[00:14:54.200 --> 00:14:56.200]  揀選了你
[00:14:56.200 --> 00:14:59.200]  作自己寶貴的子民
[00:14:59.200 --> 00:15:00.200]  之前說過了
[00:15:00.200 --> 00:15:02.200]  寶貴的子民
[00:15:02.200 --> 00:15:04.200]  在我上一次講到有說過
[00:15:04.200 --> 00:15:06.200]  上帝的私人珍藏
[00:15:06.200 --> 00:15:08.200]  上帝隆而重之
[00:15:08.200 --> 00:15:11.200]  最寶貴的那班子民
[00:15:11.200 --> 00:15:13.200]  就是他們了
[00:15:13.200 --> 00:15:16.100]  摩西在這裏面再三強調
[00:15:16.100 --> 00:15:18.100]  這班以色列人
[00:15:18.100 --> 00:15:21.100]  不同舊時在埃及地裏面
[00:15:21.100 --> 00:15:23.100]  圍爐的這班人
[00:15:23.100 --> 00:15:25.100]  現在是上帝視為重要的
[00:15:25.100 --> 00:15:28.100]  而這班被上帝視為重要的人
[00:15:28.100 --> 00:15:30.100]  在你的言行舉止
[00:15:30.100 --> 00:15:32.100]  在你的外表裏面
[00:15:32.100 --> 00:15:34.100]  你們要與眾不同的
[00:15:34.100 --> 00:15:37.100]  這種的表達不是標旗立意
[00:15:37.100 --> 00:15:40.100]  而是說這班人是屬於耶和華上帝
[00:15:40.100 --> 00:15:43.100]  他們的生命是效忠耶和華上帝
[00:15:43.100 --> 00:15:45.000]  藉著他們的外表
[00:15:45.000 --> 00:15:47.000]  藉著他們的生活細節
[00:15:47.000 --> 00:15:49.000]  他們就呈現一種
[00:15:49.000 --> 00:15:53.000]  與世俗很不同的一種形態
[00:15:53.000 --> 00:15:56.000]  第二節剛才強調是神聖的子民
[00:15:56.000 --> 00:15:58.000]  去到第21節
[00:15:58.000 --> 00:16:01.000]  關於吃東西的段落
[00:16:01.000 --> 00:16:03.000]  其實都是再一次來講
[00:16:03.000 --> 00:16:05.000]  21節的後半節就講到
[00:16:05.000 --> 00:16:08.000]  因為你是屬於耶和華
[00:16:08.000 --> 00:16:11.000]  你神 神聖的子民
[00:16:11.100 --> 00:16:13.000]  21節 一頭一尾
[00:16:13.000 --> 00:16:15.000]  他是這樣包著
[00:16:15.000 --> 00:16:21.000]  來叮囑 勉勵整個以色列民族
[00:16:21.000 --> 00:16:26.000]  你們是和一般的其他子民
[00:16:26.000 --> 00:16:29.000]  或者其他民族是不同
[00:16:29.000 --> 00:16:33.000]  你們就要好好地凸顯自己
[00:16:33.000 --> 00:16:34.000]  今天這一段經文
[00:16:34.000 --> 00:16:37.000]  特別是第一節講關於劃新的經文
[00:16:37.000 --> 00:16:39.000]  有些弟兄姊妹就會覺得
[00:16:39.100 --> 00:16:43.000]  牧師會不會純粹是咎藥
[00:16:43.000 --> 00:16:46.000]  因為後來在講吃不吃的那些東西
[00:16:46.000 --> 00:16:47.000]  今天我們基督徒也吃
[00:16:47.000 --> 00:16:49.000]  包括吃豬
[00:16:49.000 --> 00:16:52.000]  那塊豬腩肉我昨晚才吃完
[00:16:52.000 --> 00:16:53.000]  沒理由的
[00:16:53.000 --> 00:16:55.000]  那些只是應用在以色列人那裡
[00:16:55.000 --> 00:16:57.000]  未必我們是新約信徒
[00:16:57.000 --> 00:16:59.000]  我們是跟耶穌的
[00:16:59.000 --> 00:17:03.000]  會不會凌駕於不需要跟隨這些
[00:17:03.000 --> 00:17:05.000]  泛民族節身上呢
[00:17:05.000 --> 00:17:07.000]  很多人看這些經文
[00:17:07.000 --> 00:17:09.000]  就覺得咎藥歸咎藥
[00:17:09.000 --> 00:17:10.900]  不關自己的事
[00:17:10.900 --> 00:17:12.900]  所以他就覺得那樣東西
[00:17:12.900 --> 00:17:13.900]  讀了當作一個資訊
[00:17:13.900 --> 00:17:16.900]  知道就算了
[00:17:16.900 --> 00:17:18.900]  不過如果我們這麼輕忽
[00:17:18.900 --> 00:17:19.900]  來處理咎藥
[00:17:19.900 --> 00:17:23.900]  我們有很多中間重要的元素
[00:17:23.900 --> 00:17:24.900]  我們錯失了
[00:17:24.900 --> 00:17:27.900]  講回剛才那個劃新的例子
[00:17:27.900 --> 00:17:30.900]  有些年輕的弟兄姊妹問牧師
[00:17:30.900 --> 00:17:32.900]  我可不可以去做民生
[00:17:32.900 --> 00:17:34.900]  其實他不是問你可不可以
[00:17:34.900 --> 00:17:35.900]  如果你說不可以
[00:17:35.900 --> 00:17:36.900]  他也照樣去做
[00:17:36.900 --> 00:17:38.900]  很多時候年輕人是這樣
[00:17:38.900 --> 00:17:40.800]  其實他是想覺得你
[00:17:40.800 --> 00:17:41.800]  好像是祝福他
[00:17:41.800 --> 00:17:44.800]  支持他祝福他這個決定
[00:17:44.800 --> 00:17:46.800]  對我來說
[00:17:46.800 --> 00:17:49.800]  我覺得我不會贊成
[00:17:49.800 --> 00:17:52.800]  不會鼓勵弟兄姊妹去做這件事
[00:17:52.800 --> 00:17:54.800]  即使你紋一個耶穌像在那裡
[00:17:54.800 --> 00:17:56.800]  弄一個十字架在那裡
[00:17:56.800 --> 00:17:58.800]  我都覺得不是這個聖經
[00:17:58.800 --> 00:18:00.800]  對我們的教導
[00:18:00.800 --> 00:18:01.800]  首先在這裡裡面
[00:18:01.800 --> 00:18:04.800]  他講到那個民生背後
[00:18:04.800 --> 00:18:07.800]  這種的形態是有異教
[00:18:07.900 --> 00:18:10.800]  舊時那些古埃及的那種
[00:18:10.800 --> 00:18:11.800]  迷信的色彩
[00:18:11.800 --> 00:18:13.800]  含在當中的
[00:18:13.800 --> 00:18:15.800]  而這種的觀念
[00:18:15.800 --> 00:18:17.800]  去到今天社會
[00:18:17.800 --> 00:18:20.800]  同樣都是一樣有這種觀念
[00:18:20.800 --> 00:18:23.800]  今日很多坊間裡面
[00:18:23.800 --> 00:18:25.800]  雖然五花八門
[00:18:25.800 --> 00:18:28.800]  但是我們對於我們中國人社會
[00:18:28.800 --> 00:18:29.800]  那個文化
[00:18:29.800 --> 00:18:32.800]  那個民生的文化記號本身
[00:18:32.800 --> 00:18:36.800]  都是在講一些的外邦神明
[00:18:36.900 --> 00:18:38.800]  又或者有一些
[00:18:38.800 --> 00:18:40.800]  他們自己的神秘的經歷
[00:18:40.800 --> 00:18:42.800]  如果你真的見過這些
[00:18:42.800 --> 00:18:45.800]  你心裡面會打一個突
[00:18:45.800 --> 00:18:48.800]  我以前在突破
[00:18:48.800 --> 00:18:51.800]  有一個同事
[00:18:51.800 --> 00:18:53.800]  他以前是黑社會
[00:18:53.800 --> 00:18:55.800]  那次去到海灘
[00:18:55.800 --> 00:18:57.800]  游泳
[00:18:57.800 --> 00:18:58.800]  他一打開衣服
[00:18:58.800 --> 00:19:00.800]  嘩 你是基督徒
[00:19:00.800 --> 00:19:03.800]  整個觀音紋在背後
[00:19:03.900 --> 00:19:05.800]  然後我說很厲害
[00:19:05.800 --> 00:19:07.800]  後面那個公仔
[00:19:07.800 --> 00:19:08.800]  他說是呀
[00:19:08.800 --> 00:19:10.800]  我年輕時很頑皮
[00:19:10.800 --> 00:19:11.800]  就紋了
[00:19:11.800 --> 00:19:12.800]  很貴的這樣說
[00:19:12.800 --> 00:19:14.800]  我說你信了之後怎樣
[00:19:14.800 --> 00:19:15.800]  撕不掉
[00:19:15.800 --> 00:19:16.800]  沒有辦法
[00:19:16.800 --> 00:19:18.800]  現在都做不到
[00:19:18.800 --> 00:19:21.800]  所以整個就是紋著觀音在背後
[00:19:21.800 --> 00:19:22.800]  就一起唱詩祈禱
