
[00:00:00.000 --> 00:00:02.740]  (主席)今日要讀的聖經是
[00:03:25.000 --> 00:03:28.000]  你們就因此不信我,
[00:03:28.000 --> 00:03:32.000]  你們中間誰能指證我有罪呢?
[00:03:32.000 --> 00:03:35.000]  我既然將真理告訴你們,
[00:03:35.000 --> 00:03:38.000]  為何不信我呢?
[00:03:38.000 --> 00:03:41.000]  我將出於神的,
[00:03:41.000 --> 00:03:43.000]  別聽神的話,
[00:03:43.000 --> 00:03:45.000]  你們不聽,
[00:03:45.000 --> 00:03:49.000]  因為你們不是出於神。
[00:03:49.000 --> 00:03:51.000]  猶太人回答說,
[00:03:51.000 --> 00:03:54.000]  我們說你是撒瑪利亞人,
[00:03:54.000 --> 00:03:57.000]  並且是鬼附著的,
[00:03:57.000 --> 00:04:00.000]  這說豈不正對嗎?
[00:04:00.000 --> 00:04:02.000]  耶穌說,
[00:04:02.000 --> 00:04:05.000]  我不是鬼附著的,
[00:04:05.000 --> 00:04:07.000]  我尊敬我的父,
[00:04:07.000 --> 00:04:09.000]  你們倒輕說我,
[00:04:09.000 --> 00:04:12.000]  我不求自己的榮耀,
[00:04:12.000 --> 00:04:15.000]  有一位為我求榮耀,
[00:04:15.000 --> 00:04:17.000]  定是非的。
[00:04:17.000 --> 00:04:20.000]  我實實在在的告訴你們,
[00:04:20.000 --> 00:04:22.000]  人若遵守我的道,
[00:04:22.000 --> 00:04:26.000]  就永遠不見死。
[00:04:26.000 --> 00:04:28.000]  猶太人對他說,
[00:04:28.000 --> 00:04:33.000]  現在我們知道你是鬼附著的,
[00:04:33.000 --> 00:04:35.000]  阿伯拉罕死了,
[00:04:35.000 --> 00:04:37.000]  眾仙之也死了,
[00:04:37.000 --> 00:04:41.000]  你還說人若遵守我的道,
[00:04:41.000 --> 00:04:44.000]  就永遠不常死嗎?
[00:04:44.000 --> 00:04:50.000]  難道你比我們的祖宗阿伯拉罕還大嗎?
[00:04:50.000 --> 00:04:52.000]  他死了,
[00:04:52.000 --> 00:04:54.000]  眾仙之也死了,
[00:04:54.000 --> 00:04:58.000]  你將自己當作什麼人呢?
[00:04:58.000 --> 00:05:00.000]  耶穌回答說,
[00:05:00.000 --> 00:05:03.000]  我若榮耀自己,
[00:05:03.000 --> 00:05:06.000]  我的榮耀就算不得什麼,
[00:05:06.000 --> 00:05:10.000]  榮耀我的乃是我的父,
[00:05:10.000 --> 00:05:14.000]  就是你們所說是你們的神。
[00:05:14.000 --> 00:05:17.000]  你們未曾認識他,
[00:05:17.000 --> 00:05:20.000]  我卻認識他。
[00:05:20.000 --> 00:05:23.000]  我若說不認識他,
[00:05:23.000 --> 00:05:25.000]  我就是說謊的,
[00:05:25.000 --> 00:05:27.000]  像你們一樣,
[00:05:27.000 --> 00:05:29.000]  但我認識他,
[00:05:29.000 --> 00:05:31.000]  也遵守他的道。
[00:05:31.000 --> 00:05:34.000]  你們的祖宗阿伯拉罕,
[00:05:34.000 --> 00:05:38.000]  歡歡喜喜地仰望我的日子,
[00:05:38.000 --> 00:05:41.000]  饑餓了就快樂。
[00:05:41.000 --> 00:05:43.000]  猶太人說,
[00:05:43.000 --> 00:05:45.000]  你還沒有五十歲,
[00:05:45.000 --> 00:05:49.000]  若見過阿伯拉罕呢?
[00:05:49.000 --> 00:05:52.000]  豈見過阿伯拉罕呢?
[00:05:52.000 --> 00:05:53.000]  耶穌說,
[00:05:53.000 --> 00:05:56.000]  我實實在在地告訴你們,
[00:05:56.000 --> 00:05:58.000]  還沒有阿伯拉罕,
[00:05:58.000 --> 00:06:00.000]  就有了我。
[00:06:00.000 --> 00:06:04.000]  於是他們拿石頭要打他,
[00:06:04.000 --> 00:06:10.000]  耶穌卻躲藏從殿裡出去了。
[00:06:10.000 --> 00:06:20.000]  寶玲,姐妹讀得很好,
[00:06:20.000 --> 00:06:22.000]  讀聖經讀得很動聽。
[00:06:22.000 --> 00:06:27.000]  我們仍然看耶穌在聖殿裡跟群眾對話,
[00:06:27.000 --> 00:06:29.000]  有趣的是,
[00:06:29.000 --> 00:06:30.000]  這段聖經,
[00:06:30.000 --> 00:06:34.000]  作者約翰特別在31節提到,
[00:06:34.000 --> 00:06:38.000]  耶穌對信他的猶太人說,
[00:06:38.000 --> 00:06:40.000]  耶穌說話的對象,
[00:06:40.000 --> 00:06:42.000]  不是跟他徹底對立,
[00:06:42.000 --> 00:06:45.000]  完全否定他的身份和言論的那些法利賽人和法師,
[00:06:45.000 --> 00:06:47.000]  而是對他有好感,
[00:06:47.000 --> 00:06:52.000]  願意坐下來聽他說話的猶太人。
[00:06:52.000 --> 00:06:55.000]  這些人在某個程度上是相信他的,
[00:06:55.000 --> 00:06:57.000]  不過信什麼呢?
[00:06:57.000 --> 00:07:00.000]  他們大概相信耶穌是先知,
[00:07:00.000 --> 00:07:02.000]  這是最低消費的。
[00:07:02.000 --> 00:07:04.000]  耶穌所傳的道,
[00:07:04.000 --> 00:07:05.000]  有屬天的智慧,
[00:07:05.000 --> 00:07:06.000]  值得聆聽學習,
[00:07:06.000 --> 00:07:08.000]  所以他們才站在他身邊,
[00:07:08.000 --> 00:07:10.000]  假裝聽眾,
[00:07:10.000 --> 00:07:12.000]  不過他們對耶穌的信,
[00:07:12.000 --> 00:07:16.000]  未曾達到耶穌的期望,
[00:07:16.000 --> 00:07:18.000]  耶穌是一個人信他,
[00:07:18.000 --> 00:07:21.000]  但不是將他當作律法師或先知,
[00:07:21.000 --> 00:07:23.000]  而是確認他是上帝的兒子,
[00:07:23.000 --> 00:07:25.000]  從上帝而來,
[00:07:25.000 --> 00:07:28.000]  所宣講的完全是父上帝的心意,
[00:07:28.000 --> 00:07:29.000]  即是那一位,
[00:07:29.000 --> 00:07:31.000]  但耶穌沒有明講,
[00:07:31.000 --> 00:07:35.000]  耶穌是期望人知道他是上帝,
[00:07:35.000 --> 00:07:38.000]  人對耶穌的信,
[00:07:38.000 --> 00:07:40.000]  和耶穌期望他們的信,
[00:07:40.000 --> 00:07:42.000]  總是有一個懸殊的距離,
[00:07:42.000 --> 00:07:44.000]  那麼耶穌怎麼宣?
[00:07:44.000 --> 00:07:46.000]  先收課,
[00:07:46.000 --> 00:07:48.000]  諒解他們的理解程度有限,
[00:07:48.000 --> 00:07:51.000]  容讓他們先慢慢跟著,
[00:07:51.000 --> 00:07:54.000]  再調教對耶穌的認識,
[00:07:54.000 --> 00:07:58.000]  這是我們多數人比較溫和的做法,
[00:07:58.000 --> 00:08:01.000]  不過耶穌在人間的時間不多,
[00:08:01.000 --> 00:08:03.000]  所以他不是這樣做,
[00:08:03.000 --> 00:08:06.000]  所以耶穌總是用激烈的言辭,
[00:08:06.000 --> 00:08:11.000]  要求要強迫群眾正視他的真實身份,
[00:08:11.000 --> 00:08:13.000]  要求他們在這個身份面前表態,
[00:08:13.000 --> 00:08:15.000]  你信還是不信,
[00:08:15.000 --> 00:08:16.000]  如果是信他,
[00:08:16.000 --> 00:08:18.000]  就要信他是上帝的獨生子,
[00:08:18.000 --> 00:08:20.000]  否則就是完全不信,
[00:08:20.000 --> 00:08:26.000]  耶穌寧願將這些因誤會而結合的跟隨者趕走,
[00:08:26.000 --> 00:08:28.000]  要嗎?徹底信,
[00:08:28.000 --> 00:08:29.000]  要嗎?就拉倒,
[00:08:29.000 --> 00:08:31.000]  割斷關係,
[00:08:31.000 --> 00:08:35.000]  或者會破壞群眾對他的好感,
[00:08:35.000 --> 00:08:37.000]  甚至由愛變恨,
[00:08:37.000 --> 00:08:39.000]  但是他在所不惜,
[00:08:39.000 --> 00:08:44.000]  歷代歷世都有不同人對耶穌有不同的理解,
[00:08:44.000 --> 00:08:47.000]  印度的甘地就稱耶穌為人類的導師,
[00:08:47.000 --> 00:08:50.000]  不只是印度人,是整個人類的導師,
[00:08:50.000 --> 00:08:53.000]  他特別喜歡耶穌登山補訓的教導,
[00:08:53.000 --> 00:08:57.000]  但是甘地或者這班人,
[00:08:57.000 --> 00:08:59.000]  不因此就成為真實的基督徒,
[00:08:59.000 --> 00:09:03.000]  也不會因著他們信耶穌是人類導師,
[00:09:03.000 --> 00:09:07.000]  就可以和那個永活上帝建立和好的關係,
[00:09:07.000 --> 00:09:09.000]  你想想,
[00:09:09.000 --> 00:09:13.000]  耶穌基督渡成肉身降世為人,
[00:09:13.000 --> 00:09:15.000]  經歷33年的人生禍難,
[00:09:15.000 --> 00:09:18.000]  最終為我們釘在十字架上,
[00:09:18.000 --> 00:09:21.000]  難道就僅僅是想我們終結他的教訓,
[00:09:21.000 --> 00:09:23.000]  覺得他很有智慧,
[00:09:23.000 --> 00:09:26.000]  真的可以做人類的導師嗎?
[00:09:26.000 --> 00:09:29.000]  不是的,耶穌的教訓不僅僅有智慧,
[00:09:29.000 --> 00:09:31.000]  啟發你的思考,
[00:09:31.000 --> 00:09:33.000]  很啟發,
[00:09:33.000 --> 00:09:37.000]  更加是拯救性的真理,
[00:09:37.000 --> 00:09:39.000]  是一個救贖的真理,
[00:09:39.000 --> 00:09:41.000]  要幫助人改變,
[00:09:41.000 --> 00:09:44.000]  耶穌渴望人知道他的身份,
[00:09:44.000 --> 00:09:46.000]  唯有你知道他的真身份,
[00:09:46.000 --> 00:09:50.000]  你才能準確領悟他的道理,
[00:09:50.000 --> 00:09:52.000]  接受他的救恩,
[00:09:52.000 --> 00:09:54.000]  不過在現階段,
[00:09:54.000 --> 00:09:56.000]  他又不方便直接說他是上帝,
[00:09:56.000 --> 00:09:59.000]  甚至亮出他的神聖能力,
[00:09:59.000 --> 00:10:01.000]  例如顯大能,
[00:10:01.000 --> 00:10:03.000]  秒殺羅馬帝國的軍隊,
[00:10:03.000 --> 00:10:05.000]  這樣行不行呢?
[00:10:05.000 --> 00:10:06.000]  或者吩咐阿伯拉罕,
[00:10:06.000 --> 00:10:08.000]  以撒,亞國,摩西,大衛,
[00:10:08.000 --> 00:10:09.000]  所有偉人,
[00:10:09.000 --> 00:10:11.000]  通通四而復生,
[00:10:11.000 --> 00:10:13.000]  站在他後面顯現,
[00:10:13.000 --> 00:10:16.000]  即刻所有人都趴下,
[00:10:16.000 --> 00:10:19.000]  不過如果耶穌這樣做,
[00:10:19.000 --> 00:10:21.000]  他還需要上十字架嗎?
[00:10:21.000 --> 00:10:25.000]  還需要為人類代贖犧牲嗎?
[00:10:25.000 --> 00:10:28.000]  他打死了羅馬軍隊,
[00:10:28.000 --> 00:10:30.000]  誰拉他上十字架?
[00:10:30.000 --> 00:10:33.000]  所以耶穌只能吞吞吐吐,
[00:10:33.000 --> 00:10:35.000]  半明半忍,
[00:10:35.000 --> 00:10:38.000]  不斷作出各種側面提示,
[00:10:38.000 --> 00:10:41.000]  但又不能直接說出標準答案,
[00:10:41.000 --> 00:10:45.000]  你可以想像耶穌的鬱結非常大,
[00:10:45.000 --> 00:10:48.000]  真的很鬱悶,
[00:10:48.000 --> 00:10:51.000]  在今天我們所讀的一大段對話中,
[00:10:51.000 --> 00:10:55.000]  耶穌牽扯到兩個話題,
[00:10:55.000 --> 00:10:56.000]  第一是自由,
[00:10:56.000 --> 00:10:58.000]  第二是阿伯拉罕,
[00:10:58.000 --> 00:11:00.000]  先說自由,
[00:11:00.000 --> 00:11:04.000]  耶穌對那些對他有正面好感的猶太人說,
[00:11:04.000 --> 00:11:06.000]  31到32節,
[00:11:06.000 --> 00:11:08.000]  你們若常常遵守我的道,
[00:11:08.000 --> 00:11:10.000]  真是我的門徒,
[00:11:10.000 --> 00:11:12.000]  你們必曉得真理,
[00:11:12.000 --> 00:11:15.000]  真理必叫你們得以自由。
[00:11:15.000 --> 00:11:20.000]  耶穌原本是祝福他們要聽耶穌的話,
[00:11:20.000 --> 00:11:23.000]  然後他就引入了自由這個觀念,
[00:11:23.000 --> 00:11:26.000]  指出唯有他所說的真理,
[00:11:26.000 --> 00:11:29.000]  才讓他們得到真正的自由,
[00:11:29.000 --> 00:11:34.000]  耶穌這番說話有沒有產生讓人聽從他的說服力?
[00:11:34.000 --> 00:11:36.000]  沒有,
[00:11:36.000 --> 00:11:38.000]  剛剛好弄巧反拙,
[00:11:38.000 --> 00:11:42.000]  還造成新的難阻和困惑,
[00:11:42.000 --> 00:11:44.000]  讓人得著自由,
[00:11:44.000 --> 00:11:46.000]  這句說話太過offensive,
[00:11:46.000 --> 00:11:48.000]  太過冒犯性,
[00:11:48.000 --> 00:11:50.000]  誰才要自由?
[00:11:50.000 --> 00:11:52.000]  就是那些原本不自由的人,
[00:11:52.000 --> 00:11:55.000]  唯有失去自由的人才需要自由,
[00:11:55.000 --> 00:11:57.000]  耶穌這樣說,
[00:11:57.000 --> 00:12:00.000]  就是暗示在場的聽眾都是不自由的人,
[00:12:00.000 --> 00:12:02.000]  他們馬上就回應,
[00:12:02.000 --> 00:12:04.000]  33節,
[00:12:04.000 --> 00:12:06.000]  我們是阿伯拉罕的後裔,
[00:12:06.000 --> 00:12:08.000]  從來沒有做過誰的老僕,
[00:12:08.000 --> 00:12:11.000]  你怎麼說你們必得自由?
[00:12:11.000 --> 00:12:13.000]  很明顯,
[00:12:13.000 --> 00:12:20.000]  耶穌口中的自由和群眾所理解的完全是兩樣的,
[00:12:20.000 --> 00:12:23.000]  群眾所理解的就是政治上或者社會上的自由,
[00:12:23.000 --> 00:12:25.000]  就是沒有成為奴隸,
[00:12:25.000 --> 00:12:29.000]  沒有失去行動上的自主性,
[00:12:29.000 --> 00:12:31.000]  沒有失去自由就是自由人,
[00:12:31.000 --> 00:12:34.000]  現在耶穌說的是屬令上,
[00:12:34.000 --> 00:12:37.000]  人因犯罪而成為罪的老僕,
[00:12:37.000 --> 00:12:40.000]  活在罪中無法自拔,
[00:12:40.000 --> 00:12:42.000]  沒有不犯罪的自由,
[00:12:42.000 --> 00:12:47.000]  沒有和上帝建立正面聯繫的自由,
[00:12:47.000 --> 00:12:50.000]  耶穌指出一個很重要的事實,
[00:12:50.000 --> 00:12:54.000]  罪的一個本質是合制性,
[00:12:54.000 --> 00:12:56.000]  不管犯什麼罪,
[00:12:56.000 --> 00:12:58.000]  都會使我們被拘束,
[00:12:58.000 --> 00:13:01.000]  被迫去做一些事情,不能不做,
[00:13:01.000 --> 00:13:04.000]  我們以為我們得著吸煙的權利,
[00:13:04.000 --> 00:13:07.000]  得著吸大麻的自由,
[00:13:07.000 --> 00:13:09.000]  但是想一想,
[00:13:09.000 --> 00:13:11.000]  吸大麻的人自由,
[00:13:11.000 --> 00:13:13.000]  還是不吸大麻的人自由?
[00:13:13.000 --> 00:13:16.000]  將人從罪中釋放出來,
[00:13:16.000 --> 00:13:19.000]  是耶穌在人間最主要的使命,
[00:13:19.000 --> 00:13:21.000]  耶穌在出道的時候,
[00:13:21.000 --> 00:13:25.000]  他在納薩勒的會堂拿起以賽亞書就宣讀,
[00:13:25.000 --> 00:13:28.000]  《羅格福音》四章十八到十九節,
[00:13:28.000 --> 00:13:30.000]  主的靈在我身上,
[00:13:30.000 --> 00:13:32.000]  因為他用羔告我,
[00:13:32.000 --> 00:13:34.000]  叫我傳福音給貧窮的人,
[00:13:34.000 --> 00:13:36.000]  妻我報告被擄得釋放,
[00:13:36.000 --> 00:13:37.000]  乞訝得看見,
[00:13:37.000 --> 00:13:39.000]  叫那受壓制的得自由,
[00:13:39.000 --> 00:13:42.000]  報告上帝閲立人的欺憐,
[00:13:42.000 --> 00:13:44.000]  然後再宣告,
[00:13:44.000 --> 00:13:45.000]  以賽亞的話,
[00:13:45.000 --> 00:13:47.000]  今天兌現在他們眼前,
[00:13:47.000 --> 00:13:49.000]  被擄得釋放,
[00:13:49.000 --> 00:13:52.000]  乞訝得看見,
[00:13:52.000 --> 00:13:55.000]  叫那受壓制的得自由,
[00:13:55.000 --> 00:13:59.000]  耶穌使我們由罪的盧伯變成自由的人,
[00:13:59.000 --> 00:14:04.000]  這也是耶穌在這裡回答群眾的話的意思,
[00:14:04.000 --> 00:14:06.000]  三十四到三十六節,
[00:14:06.000 --> 00:14:08.000]  我實實在在的告訴你們,
[00:14:08.000 --> 00:14:10.000]  所有犯罪的就是罪的盧伯,
[00:14:10.000 --> 00:14:12.000]  盧伯不能永遠住在家裡,
[00:14:12.000 --> 00:14:14.000]  兒子是永遠住在家裡,
[00:14:14.000 --> 00:14:16.000]  所以天父的兒子若叫你們自由,
[00:14:16.000 --> 00:14:18.000]  你們就真自由了,
[00:14:18.000 --> 00:14:22.000]  耶穌在這裡關心的主要是人和天父的關係,
[00:14:22.000 --> 00:14:23.000]  自從犯罪之後,
[00:14:23.000 --> 00:14:26.000]  人和上帝的關係就嚴重破損了,
[00:14:26.000 --> 00:14:28.000]  人失去了親近上帝的資格,
[00:14:28.000 --> 00:14:30.000]  喪失了永生的資格,
[00:14:30.000 --> 00:14:34.000]  耶穌來人間主要就是修補這個破損了的關係,
[00:14:34.000 --> 00:14:37.000]  讓人得以重回天父的懷抱,
[00:14:37.000 --> 00:14:39.000]  住在天父的家裡,
[00:14:39.000 --> 00:14:43.000]  猶太人聽到耶穌這番話就很不高興,
[00:14:43.000 --> 00:14:46.000]  他們向來自認是上帝的選民,
[00:14:46.000 --> 00:14:48.000]  和上帝有特殊又密切的關係,
[00:14:48.000 --> 00:14:51.000]  他們不覺得他們和上帝的關係是斷裂了,
[00:14:51.000 --> 00:14:53.000]  他們反駁說,
[00:14:53.000 --> 00:14:58.000]  耶穌說的父上帝也是他們向來的上帝,
[00:14:58.000 --> 00:15:00.000]  他們一直和上帝有聯繫,
[00:15:00.000 --> 00:15:02.000]  一直在侍奉他,
[00:15:02.000 --> 00:15:03.000]  這是一節,
[00:15:03.000 --> 00:15:07.000]  耶穌他是斷然指出他們和上帝沒有關係,
[00:15:07.000 --> 00:15:11.000]  他列出一個證明,
[00:15:11.000 --> 00:15:14.000]  這班人反對他,
[00:15:14.000 --> 00:15:16.000]  拒絕他的教訓,
[00:15:16.000 --> 00:15:17.000]  甚至想殺害他,
[00:15:17.000 --> 00:15:20.000]  這樣的人怎麼可能是依從上帝的心意呢?
[00:15:20.000 --> 00:15:21.000]  42節,
[00:15:21.000 --> 00:15:22.000]  耶穌說,
[00:15:22.000 --> 00:15:24.000]  倘若上帝是你們的父,
[00:15:24.000 --> 00:15:25.000]  你們就必愛我,
[00:15:25.000 --> 00:15:27.000]  因為我本來是出於上帝,
[00:15:27.000 --> 00:15:29.000]  有時從上帝而來,
[00:15:29.000 --> 00:15:30.000]  並不是由著自己來,
[00:15:30.000 --> 00:15:32.000]  那時他差我來。
[00:15:32.000 --> 00:15:33.000]  47節,
[00:15:33.000 --> 00:15:34.000]  也說,
[00:15:34.000 --> 00:15:36.000]  出於上帝的必聽上帝的話,
[00:15:36.000 --> 00:15:37.000]  你們不聽,
[00:15:37.000 --> 00:15:39.000]  因為你們不是出於上帝。
[00:15:39.000 --> 00:15:40.000]  很明顯,
[00:15:40.000 --> 00:15:44.000]  耶穌仍然是順著他一貫的堅持,
[00:15:44.000 --> 00:15:46.000]  我們上一次也說過,
[00:15:46.000 --> 00:15:48.000]  耶穌堅持他的教導,
[00:15:48.000 --> 00:15:50.000]  完全是出於上帝,
[00:15:50.000 --> 00:15:52.000]  耶穌的心意就是父上帝的心意,
[00:15:52.000 --> 00:15:54.000]  耶穌和父上帝毫無差別,
[00:15:54.000 --> 00:15:56.000]  所以愛上帝的,
[00:15:56.000 --> 00:15:57.000]  就必愛耶穌,
[00:15:57.000 --> 00:15:58.000]  並且聽他的話,
[00:15:58.000 --> 00:16:00.000]  拒絕耶穌的,
[00:16:00.000 --> 00:16:01.000]  就是拒絕父上帝,
[00:16:01.000 --> 00:16:03.000]  和耶穌敵對的,
[00:16:03.000 --> 00:16:05.000]  就是和父上帝敵對。
[00:16:05.000 --> 00:16:07.000]  這也呼應了,
[00:16:07.000 --> 00:16:10.000]  約翰在一章十八節所說,
[00:16:10.000 --> 00:16:12.000]  從來沒有人見過上帝,
[00:16:12.000 --> 00:16:14.000]  只有父懷裡的獨生子,
[00:16:14.000 --> 00:16:16.000]  將祂表明出來,
[00:16:16.000 --> 00:16:19.000]  耶穌是上帝在人間的唯一代理,
[00:16:19.000 --> 00:16:22.000]  壟斷了我們對上帝的接觸和認知,
[00:16:22.000 --> 00:16:26.000]  祂是我們唯一能夠認識的上帝,
[00:16:26.000 --> 00:16:28.000]  和耶穌敵對,
[00:16:28.000 --> 00:16:30.000]  甚至想殺害耶穌的人,
[00:16:30.000 --> 00:16:31.000]  一定不屬於上帝,
[00:16:31.000 --> 00:16:33.000]  只能夠屬於撒旦,
[00:16:33.000 --> 00:16:35.000]  所以這些猶太人,
[00:16:35.000 --> 00:16:38.000]  耶穌說,他們其實是撒旦的兒女,
[00:16:38.000 --> 00:16:41.000]  44節,你們是出於你們的父魔鬼,
[00:16:41.000 --> 00:16:43.000]  你們父的使辱,
[00:16:43.000 --> 00:16:44.000]  你們偏要行,
[00:16:44.000 --> 00:16:47.000]  他從起初是殺人的不守真理,
[00:16:47.000 --> 00:16:48.000]  因為他心裡沒有真理,
[00:16:48.000 --> 00:16:50.000]  他說謊是出於自己,
[00:16:50.000 --> 00:16:52.000]  因為他本來是要說謊的,
[00:16:52.000 --> 00:16:54.000]  也是說謊之人的父。
[00:16:54.000 --> 00:16:57.000]  我們說了第一部分,
[00:16:57.000 --> 00:16:59.000]  有關自由的課題,
[00:16:59.000 --> 00:17:02.000]  然後我們來到說第二個的題目,
[00:17:02.000 --> 00:17:04.000]  是阿伯拉罕,
[00:17:04.000 --> 00:17:06.000]  第二個的theme,
[00:17:06.000 --> 00:17:09.000]  在耶穌和猶太人的對話裡面,
[00:17:09.000 --> 00:17:12.000]  除了牽扯到自由這個觀念之外,
[00:17:12.000 --> 00:17:16.000]  也將阿伯拉罕這個以色列人的祖宗,
[00:17:16.000 --> 00:17:18.000]  也拉了下來,
[00:17:18.000 --> 00:17:24.000]  事緣猶太人為了證明自己是沒有受過奴役的自由人,
[00:17:24.000 --> 00:17:27.000]  就宣稱他們是阿伯拉罕的子孫,
[00:17:27.000 --> 00:17:28.000]  33節,
[00:17:28.000 --> 00:17:30.000]  耶穌就這樣回答,
[00:17:30.000 --> 00:17:32.000]  39到40節,
[00:17:32.000 --> 00:17:34.000]  你們若是阿伯拉罕的兒子,
[00:17:34.000 --> 00:17:36.000]  就必行阿伯拉罕所行的事,
[00:17:36.000 --> 00:17:40.000]  我將在上帝那裡所聽見的真理告訴你們,
[00:17:40.000 --> 00:17:42.000]  現在你們卻想要殺我,
[00:17:42.000 --> 00:17:44.000]  這不是阿伯拉罕所行的事。
[00:17:44.000 --> 00:17:47.000]  如果他們真是阿伯拉罕的子孫,
[00:17:47.000 --> 00:17:49.000]  又怎會和耶穌對著幹,
[00:17:49.000 --> 00:17:51.000]  甚至想加害耶穌呢?
[00:17:51.000 --> 00:17:53.000]  在51節,
[00:17:53.000 --> 00:17:54.000]  耶穌又提到,
[00:17:54.000 --> 00:17:56.000]  我實實在在的告訴你們,
[00:17:56.000 --> 00:17:58.000]  人若遵守我的道,
[00:17:58.000 --> 00:18:00.000]  就永遠不死。
[00:18:00.000 --> 00:18:03.000]  對此猶太人的反應是彈起,
[00:18:03.000 --> 00:18:05.000]  你說謊,
[00:18:05.000 --> 00:18:09.000]  不要說耶穌沒辦法讓人長生不死,
[00:18:09.000 --> 00:18:12.000]  耶穌自己也不可能長生不死,
[00:18:12.000 --> 00:18:14.000]  他們的常識推理是,
[00:18:14.000 --> 00:18:17.000]  連他們最偉大的祖宗阿伯拉罕都死了,
[00:18:17.000 --> 00:18:21.000]  所有過去曾經存在的先知都死了,
[00:18:21.000 --> 00:18:23.000]  耶穌說讓人不死,
[00:18:23.000 --> 00:18:25.000]  豈不是他比阿伯拉罕,
[00:18:25.000 --> 00:18:28.000]  比眾先知還要偉大嗎?
[00:18:28.000 --> 00:18:31.000]  如果有人跟你兜售長生不老藥,
[00:18:31.000 --> 00:18:33.000]  你會不會相信呢?
[00:18:33.000 --> 00:18:36.000]  耶穌這樣回答,
[00:18:36.000 --> 00:18:37.000]  56節,
