
[00:00:00.000 --> 00:00:02.800]  我們今天要聽神的話是記載在
[00:03:38.200 --> 00:03:39.680]  我還看「確診大廈」
[00:03:39.680 --> 00:03:41.240]  五百呎那裏
[00:03:41.240 --> 00:03:42.520]  我家在附近嗎?
[00:03:42.520 --> 00:03:43.320]  現在
[00:03:43.320 --> 00:03:44.440]  尾空
[00:03:44.440 --> 00:03:45.480]  沒時間了
[00:03:45.480 --> 00:03:47.920]  工作改變
[00:03:47.920 --> 00:03:49.880]  裁員減薪
[00:03:50.720 --> 00:03:51.880]  有些失去工作
[00:03:51.880 --> 00:03:53.680]  大家知道我辦公室
[00:03:53.680 --> 00:03:55.200]  都是你們隔幾步
[00:03:55.200 --> 00:03:56.640]  很多店舖關了
[00:03:56.640 --> 00:03:59.640]  你們隔離有幾間食肆
[00:03:59.640 --> 00:04:00.880]  我喜歡的都沒有了
[00:04:00.880 --> 00:04:02.840]  沒錯
[00:04:02.840 --> 00:04:05.760]  轉變很快
[00:04:05.760 --> 00:04:07.480]  但另外在家庭
[00:04:07.480 --> 00:04:09.600]  你知道我做親子教育
[00:04:09.600 --> 00:04:10.800]  每次去不同的家
[00:04:10.800 --> 00:04:11.680]  聽到都是
[00:04:11.680 --> 00:04:13.360]  學校聽到三個字
[00:04:13.360 --> 00:04:14.480]  「困獸鬥」
[00:04:14.480 --> 00:04:16.320]  我覺得是這個角度
[00:04:16.320 --> 00:04:17.720]  你覺得混在一起
[00:04:17.720 --> 00:04:18.480]  「困獸鬥」
[00:04:18.920 --> 00:04:20.640]  但同樣有另一個角度
[00:04:20.640 --> 00:04:22.840]  叫「天倫樂」
[00:04:22.840 --> 00:04:25.400]  我教小朋友寫作
[00:04:25.400 --> 00:04:27.200]  我問小朋友
[00:04:27.200 --> 00:04:28.360]  「你在家裏看到甚麼?」
[00:04:28.360 --> 00:04:30.080]  他說從來沒有見過爸爸
[00:04:30.080 --> 00:04:31.080]  原來這麼能玩
[00:04:31.080 --> 00:04:33.400]  最好爸爸經常陪他
[00:04:33.400 --> 00:04:35.800]  原來爸爸對他們的影響都大
[00:04:35.800 --> 00:04:38.080]  當然更深的是
[00:04:38.080 --> 00:04:40.000]  當我們長期被困
[00:04:40.000 --> 00:04:42.240]  長期困在一個空間的時候
[00:04:42.240 --> 00:04:44.080]  觸到我們的裏面
[00:04:44.080 --> 00:04:45.440]  內在形象
[00:04:45.440 --> 00:04:47.400]  怎樣看自己呢?
[00:04:48.280 --> 00:04:49.600]  個性特質ABC
[00:04:49.600 --> 00:04:50.640]  今天不詳細說
[00:04:50.640 --> 00:04:52.720]  不過那種個性簡單說
[00:04:52.720 --> 00:04:53.960]  跟我也有點像
[00:04:53.960 --> 00:04:55.560]  急、快
[00:04:55.560 --> 00:04:56.840]  還有
[00:04:56.840 --> 00:04:59.160]  他說最不好的C個性
[00:04:59.160 --> 00:04:59.800]  你知道是甚麼嗎?
[00:04:59.800 --> 00:05:01.560]  Cancer characteristic
[00:05:01.560 --> 00:05:03.760]  容易有癌症的人
[00:05:03.760 --> 00:05:04.760]  把事情圍起來
[00:05:04.760 --> 00:05:06.160]  生氣也不生氣
[00:05:06.160 --> 00:05:08.040]  每一天都會爆發出來
[00:05:08.040 --> 00:05:09.880]  期望過高
[00:05:09.880 --> 00:05:12.400]  但我覺得最後最重要是
[00:05:12.400 --> 00:05:14.320]  信念和堅持
[00:05:15.880 --> 00:05:18.800]  為何我會選擇這篇《財德婦人》呢?
[00:05:18.800 --> 00:05:21.960]  我每年都要說母親節
[00:05:21.960 --> 00:05:22.880]  可能大家都明白
[00:05:22.880 --> 00:05:24.280]  師母就要說母親節
[00:05:24.280 --> 00:05:25.160]  就要說人物
[00:05:25.160 --> 00:05:26.760]  我從來都不比這篇
[00:05:26.760 --> 00:05:28.040]  為甚麼呢?
[00:05:28.040 --> 00:05:30.480]  因為太完美了
[00:05:30.480 --> 00:05:33.280]  我看過一個牧師
[00:05:33.280 --> 00:05:34.800]  是台灣牧師
[00:05:34.800 --> 00:05:36.840]  他寫了一個現代版
[00:05:36.840 --> 00:05:38.360]  你知道我喜歡作畫
[00:05:38.360 --> 00:05:40.200]  我寫了一個現代疫情版
[00:05:40.200 --> 00:05:41.120]  是甚麼呢?
[00:05:41.120 --> 00:05:43.520]  他老公工作步步高升
[00:05:43.520 --> 00:05:45.120]  房子越來越大
[00:05:46.120 --> 00:05:47.480]  他覺得娶了這個太太
[00:05:47.480 --> 00:05:49.680]  是他一生最正確的選擇
[00:05:49.680 --> 00:05:50.720]  同意嗎?
[00:05:50.720 --> 00:05:51.680]  那些老公
[00:05:51.680 --> 00:05:56.040]  他的興趣是找原物料
[00:05:56.040 --> 00:05:57.120]  有機黃豆
[00:05:57.120 --> 00:05:58.640]  這是我女兒正在做的
[00:05:58.640 --> 00:06:01.240]  定期去屈嘟嘟和慢嘟嘟買藥
[00:06:01.240 --> 00:06:03.680]  每天六點鐘起床做早餐
[00:06:03.680 --> 00:06:05.200]  所以不准吃外賣
[00:06:05.200 --> 00:06:07.280]  叫菲傭放假不要出去
[00:06:07.280 --> 00:06:08.360]  每天做運動
[00:06:08.360 --> 00:06:09.880]  生酮飲食法
[00:06:09.880 --> 00:06:10.680]  知道是甚麼嗎?
[00:06:10.680 --> 00:06:11.960]  知道嗎?
[00:06:11.960 --> 00:06:13.080]  你們試過了
[00:06:13.080 --> 00:06:14.840]  168有試過嗎?
[00:06:15.360 --> 00:06:16.920]  我試了兩個星期
[00:06:16.920 --> 00:06:17.760]  不行
[00:06:17.760 --> 00:06:19.080]  因為不能吃早餐
[00:06:19.080 --> 00:06:19.440]  不行
[00:06:19.440 --> 00:06:20.080]  怎樣都不行
[00:06:20.080 --> 00:06:22.040]  我最厲害的是最後
[00:06:22.040 --> 00:06:25.960]  家中有多款可更換的滅菌口罩
[00:06:25.960 --> 00:06:27.280]  和消毒藥水
[00:06:27.280 --> 00:06:29.400]  何牧師說你的消毒藥水
[00:06:29.400 --> 00:06:30.720]  多到可以洗澡
[00:06:30.720 --> 00:06:32.080]  不要再買了
[00:06:32.080 --> 00:06:34.440]  不過
[00:06:34.440 --> 00:06:36.920]  你知不知道最卡住我
[00:06:36.920 --> 00:06:38.680]  最初不敢說的是甚麼呢?
[00:06:38.680 --> 00:06:40.240]  是第22節
[00:06:40.240 --> 00:06:41.880]  第22節說甚麼呢?
[00:06:41.880 --> 00:06:44.600]  他為自己製作繡花毯子
[00:06:44.800 --> 00:06:47.880]  他的衣服是細毛和紫色布造的
[00:06:47.880 --> 00:06:49.520]  我最弱就是這環
[00:06:49.520 --> 00:06:52.080]  話說我和何牧師拍拖的時候
[00:06:52.080 --> 00:06:54.800]  有一天他的褲子有個洞
[00:06:54.800 --> 00:06:55.600]  他跟我說
[00:06:55.600 --> 00:06:58.160]  女朋友你幫我縫製它
[00:06:58.160 --> 00:07:00.560]  褲子有個洞怎樣縫製呢?
[00:07:00.560 --> 00:07:04.520]  都要用布去縫製
[00:07:04.520 --> 00:07:05.120]  我不是
[00:07:05.120 --> 00:07:07.240]  我將那個洞拿出來
[00:07:07.240 --> 00:07:08.560]  然後用線繞著
[00:07:08.560 --> 00:07:09.800]  然後給他
[00:07:09.800 --> 00:07:10.440]  他回答
[00:07:10.440 --> 00:07:11.800]  不如我自己縫製
[00:07:12.440 --> 00:07:14.560]  所以我一直對自己的縫紉
[00:07:14.560 --> 00:07:15.600]  手工
[00:07:15.600 --> 00:07:17.280]  是毫無信心的
[00:07:17.280 --> 00:07:19.080]  我覺得還是不要說了
[00:07:19.080 --> 00:07:19.960]  不要說這篇了
[00:07:19.960 --> 00:07:20.800]  很難說
[00:07:20.800 --> 00:07:23.840]  後來在疫情期間
[00:07:23.840 --> 00:07:24.960]  經常看這篇
[00:07:24.960 --> 00:07:25.840]  不知為甚麼
[00:07:25.840 --> 00:07:27.880]  經常反反覆覆地看
[00:07:27.880 --> 00:07:29.160]  我們找找背景
[00:07:29.160 --> 00:07:30.280]  給大家看背景
[00:07:30.280 --> 00:07:32.360]  前半篇
[00:07:32.360 --> 00:07:34.360]  就是利慕伊勒王
[00:07:34.360 --> 00:07:36.160]  據聞是一個外邦的王
[00:07:36.160 --> 00:07:38.560]  他的名字叫奉獻給神的意思
[00:07:38.560 --> 00:07:40.720]  媽媽對他勸戒
[00:07:40.720 --> 00:07:41.760]  我們不說這個
[00:07:42.120 --> 00:07:43.200]  後半段
[00:07:43.200 --> 00:07:45.400]  是兒子稱讚媽媽
[00:07:45.400 --> 00:07:46.440]  是不是很好?
[00:07:46.440 --> 00:07:47.080]  都挺好
[00:07:47.080 --> 00:07:48.880]  但是我再找再找
[00:07:48.880 --> 00:07:50.680]  發覺有個解經家這樣說
[00:07:50.680 --> 00:07:51.840]  他說其實
[00:07:51.840 --> 00:07:53.800]  整本《針研》說甚麼?
[00:07:53.800 --> 00:07:54.520]  智慧
[00:07:54.520 --> 00:07:57.560]  而這本最後一章
[00:07:57.560 --> 00:07:59.320]  就用一個才德的婦人
[00:07:59.320 --> 00:08:00.720]  作為一個結束
[00:08:00.720 --> 00:08:02.400]  是拿女人做結束
[00:08:02.400 --> 00:08:03.400]  各位姐妹有沒有覺得
[00:08:03.400 --> 00:08:04.280]  與有榮焉
[00:08:04.280 --> 00:08:05.040]  覺得都
[00:08:05.040 --> 00:08:06.320]  是不是挺開心?
[00:08:06.320 --> 00:08:07.560]  一個智慧
[00:08:07.560 --> 00:08:09.360]  然後落在一個才德婦人身上
[00:08:09.360 --> 00:08:09.880]  這裡說
[00:08:10.240 --> 00:08:12.480]  智慧不是空洞的老生常談
[00:08:12.480 --> 00:08:14.160]  一條條的規矩
[00:08:14.160 --> 00:08:15.280]  是怡人法
[00:08:15.280 --> 00:08:16.480]  是一個女士
[00:08:16.480 --> 00:08:18.960]  智慧完全體現在她身上
[00:08:18.960 --> 00:08:21.200]  我覺得很開心
[00:08:21.200 --> 00:08:22.880]  於是開始看
[00:08:22.880 --> 00:08:24.640]  看的時候
[00:08:24.640 --> 00:08:25.600]  我又發覺
[00:08:25.600 --> 00:08:26.240]  嘩
[00:08:26.240 --> 00:08:27.360]  都很多節
[00:08:27.360 --> 00:08:29.120]  又
[00:08:29.120 --> 00:08:30.800]  總共有21節
[00:08:30.800 --> 00:08:32.960]  我看過不同的港島
[00:08:32.960 --> 00:08:34.120]  可以說10篇的
[00:08:34.120 --> 00:08:34.720]  你不用怕
[00:08:34.720 --> 00:08:35.440]  今天一篇而已
[00:08:35.440 --> 00:08:37.160]  我呢
[00:08:37.160 --> 00:08:38.920]  就選取其中一些
[00:08:38.920 --> 00:08:40.560]  我自己覺得有領受的
[00:08:40.560 --> 00:08:42.200]  可能解經
[00:08:42.200 --> 00:08:43.160]  有少許解經
[00:08:43.160 --> 00:08:45.200]  不過是一些生命的領受
[00:08:45.200 --> 00:08:46.560]  跟大家分享這四點
[00:08:46.560 --> 00:08:47.920]  才德婦人
[00:08:47.920 --> 00:08:49.640]  勝過珍珠
[00:08:49.640 --> 00:08:50.520]  第一點最重要
[00:08:50.520 --> 00:08:52.600]  丈夫信任有益無損
[00:08:52.600 --> 00:08:54.120]  持家有道未遇仇謀
[00:08:54.120 --> 00:08:55.120]  待人慷慨
[00:08:55.120 --> 00:08:56.840]  周濟群乎
[00:08:56.840 --> 00:08:57.800]  第一個
[00:08:57.800 --> 00:09:00.680]  才德婦人勝過珍珠
[00:09:00.680 --> 00:09:03.720]  這裡原來有很多解釋的
[00:09:03.720 --> 00:09:05.360]  一會兒有紅寶石
[00:09:05.360 --> 00:09:06.760]  一會兒有珊瑚
[00:09:06.760 --> 00:09:07.520]  什麼都有的
[00:09:08.320 --> 00:09:11.440]  我們要了解什麼叫做才德
[00:09:11.440 --> 00:09:12.760]  才德
[00:09:12.760 --> 00:09:15.520]  在聖經的解釋裡有幾個
[00:09:15.520 --> 00:09:15.920]  一
[00:09:15.920 --> 00:09:17.160]  是你的能力
[00:09:17.160 --> 00:09:18.800]  才能才幹
[00:09:18.800 --> 00:09:19.920]  效率能幹
[00:09:19.920 --> 00:09:21.080]  簡單的字
[00:09:21.080 --> 00:09:21.480]  厲害
[00:09:21.480 --> 00:09:22.680]  他厲害的
[00:09:22.680 --> 00:09:23.920]  行的
[00:09:23.920 --> 00:09:24.640]  可以的
[00:09:24.640 --> 00:09:25.640]  第二
[00:09:25.640 --> 00:09:26.680]  就是品格
[00:09:26.680 --> 00:09:28.120]  原來品格都很重要
[00:09:28.120 --> 00:09:29.600]  是品格高尚
[00:09:29.600 --> 00:09:31.360]  of noble character
[00:09:31.360 --> 00:09:33.520]  我初初以為一二都對
[00:09:33.520 --> 00:09:35.920]  誰知很多解經家用第三
[00:09:37.120 --> 00:09:38.240]  說他很勇
[00:09:38.240 --> 00:09:39.600]  Billion Roman
[00:09:39.600 --> 00:09:40.560]  為什麼呢?
[00:09:40.560 --> 00:09:42.040]  因為他工作
[00:09:42.040 --> 00:09:42.920]  職場
[00:09:42.920 --> 00:09:44.760]  家庭
[00:09:44.760 --> 00:09:45.560]  他都得勝
[00:09:45.560 --> 00:09:46.920]  他都行
[00:09:46.920 --> 00:09:47.640]  他都行
[00:09:47.640 --> 00:09:48.880]  我覺得沒有所謂
[00:09:48.880 --> 00:09:49.640]  大家想想
[00:09:49.640 --> 00:09:50.880]  但最重要是什麼呢?
[00:09:50.880 --> 00:09:52.040]  很難找的
[00:09:52.040 --> 00:09:53.480]  他的價值
[00:09:53.480 --> 00:09:55.680]  勝過珊瑚
[00:09:55.680 --> 00:09:56.720]  紅寶石
[00:09:56.720 --> 00:09:58.040]  或者叫珍珠
[00:09:58.040 --> 00:09:59.440]  你喜歡選什麼都可以
[00:09:59.440 --> 00:10:00.840]  好了
[00:10:00.840 --> 00:10:02.840]  第二件事
[00:10:02.840 --> 00:10:04.920]  他愛惜自己
[00:10:04.920 --> 00:10:06.360]  我經常看這個婦人
[00:10:06.360 --> 00:10:08.600]  我覺得她應該不愛美
[00:10:08.600 --> 00:10:10.400]  因為美容是虛浮的
[00:10:10.400 --> 00:10:12.480]  她應該穿衣服都不理會
[00:10:12.480 --> 00:10:13.840]  不是的各位
[00:10:13.840 --> 00:10:16.640]  這裡說她為自己製作繡花毯子
[00:10:16.640 --> 00:10:19.480]  她的衣服是細麻和紫色布做的
[00:10:19.480 --> 00:10:22.920]  紫色是舊約聖經高貴
[00:10:22.920 --> 00:10:24.680]  布是漂亮的
[00:10:24.680 --> 00:10:29.120]  而她製作這些衣著打扮是什麼呢?
[00:10:29.120 --> 00:10:31.320]  我看回一個解經家
[00:10:31.320 --> 00:10:31.560]  他說
[00:10:31.560 --> 00:10:33.520]  The wife dresses herself in a way
[00:10:33.520 --> 00:10:35.120]  becoming her station
[00:10:35.520 --> 00:10:37.400]  讓人看到她是怎樣
[00:10:37.400 --> 00:10:38.320]  Avoiding the
[00:10:38.320 --> 00:10:40.080]  這個英文我嘗試去讀
[00:10:40.080 --> 00:10:46.160]  Sordid simplicity and ostentatious luxury
[00:10:46.160 --> 00:10:47.360]  意思是什麼呢?
[00:10:47.360 --> 00:10:49.160]  不是隨便的
[00:10:49.160 --> 00:10:50.160]  隨便的
[00:10:50.160 --> 00:10:52.440]  隨便拿件衣服就穿上
[00:10:52.440 --> 00:10:53.640]  再去見人
[00:10:53.640 --> 00:10:54.520]  但她又不是
[00:10:54.520 --> 00:10:55.800]  是一身名牌
[00:10:55.800 --> 00:10:57.320]  說得簡單一點
[00:10:57.320 --> 00:10:58.240]  她莊重
[00:10:58.240 --> 00:11:00.000]  我想中國人有句話很好
[00:11:00.000 --> 00:11:03.000]  「穿得莊重,恰如其分」
[00:11:05.040 --> 00:11:06.960]  我記得我剛信耶穌的時候
[00:11:06.960 --> 00:11:08.480]  我們的牧師很嚴厲
[00:11:08.480 --> 00:11:10.520]  他說「你們姐妹回來
[00:11:10.520 --> 00:11:12.200]  Sunday best」
[00:11:12.200 --> 00:11:14.680]  每次星期日回來都要看
[00:11:14.680 --> 00:11:15.840]  所以本來
[00:11:15.840 --> 00:11:19.280]  我換了雙鞋
[00:11:19.280 --> 00:11:21.960]  我本來打算穿球鞋
[00:11:21.960 --> 00:11:22.800]  但我見到
[00:11:22.800 --> 00:11:24.680]  我陳目都是皮鞋
[00:11:24.680 --> 00:11:28.840]  Sunday best
[00:11:28.840 --> 00:11:30.960]  我臨出門口回去換了雙鞋
[00:11:30.960 --> 00:11:33.760]  敬拜上帝
[00:11:34.120 --> 00:11:35.920]  Sunday best
[00:11:35.920 --> 00:11:36.960]  第三
[00:11:36.960 --> 00:11:39.000]  她對未來樂觀
[00:11:39.000 --> 00:11:41.160]  能力和威儀是她的衣服
[00:11:41.160 --> 00:11:43.800]  能力剛才說過是才幹
[00:11:43.800 --> 00:11:46.240]  威儀是美麗尊榮
[00:11:46.240 --> 00:11:49.200]  最有趣的是《詩篇》93篇第一節
[00:11:49.200 --> 00:11:50.200]  大家看不看得到?
[00:11:50.200 --> 00:11:51.120]  都看得到吧?
[00:11:51.120 --> 00:11:52.560]  我們現在看有點暗
[00:11:52.560 --> 00:11:53.200]  但還可以
[00:11:53.200 --> 00:11:56.000]  以威嚴為衣穿上
[00:11:56.000 --> 00:11:57.520]  以能力蓄要
[00:11:57.520 --> 00:12:00.720]  跟上帝的形容很相似
[00:12:00.720 --> 00:12:01.520]  有沒有想過?
[00:12:01.520 --> 00:12:03.720]  形容她和形容神是很相似的
[00:12:03.720 --> 00:12:04.400]  看《詩篇》
[00:12:04.400 --> 00:12:05.560]  然後
[00:12:05.560 --> 00:12:06.440]  她說
[00:12:06.440 --> 00:12:09.040]  她對未來樂觀是想到
[00:12:09.040 --> 00:12:11.560]  日後的景況就笑了
[00:12:11.560 --> 00:12:12.960]  各位姐妹
[00:12:12.960 --> 00:12:13.680]  各位弟兄
[00:12:13.680 --> 00:12:16.440]  想到2023年你現在
[00:12:16.440 --> 00:12:18.160]  會怎樣?笑不笑得出來?
[00:12:18.160 --> 00:12:21.720]  這就是那種
[00:12:21.720 --> 00:12:24.280]  我們對未來的看法
[00:12:24.280 --> 00:12:27.160]  她為什麼可以這樣?
[00:12:27.160 --> 00:12:28.000]  問題是
[00:12:28.000 --> 00:12:29.160]  為什麼她可以
[00:12:29.160 --> 00:12:30.640]  又看自己
[00:12:30.640 --> 00:12:32.640]  又看未來這麼樂觀呢?
[00:12:33.320 --> 00:12:34.280]  我有兩個看法
[00:12:34.280 --> 00:12:34.800]  第一
[00:12:34.800 --> 00:12:39.120]  是她知道自己的身份價值
[00:12:39.120 --> 00:12:41.880]  She knows who she is
[00:12:41.880 --> 00:12:42.920]  她是誰?
[00:12:42.920 --> 00:12:46.800]  她這裡說
[00:12:46.800 --> 00:12:48.800]  唯獨你超過一切
[00:12:48.800 --> 00:12:49.920]  她的身份、她的價值
[00:12:49.920 --> 00:12:51.600]  是超過一切的東西
[00:12:51.600 --> 00:12:54.880]  為什麼我這麼有感觸呢?
[00:12:54.880 --> 00:12:56.440]  因為做了好幾年
[00:12:56.440 --> 00:12:58.840]  很多年婦女成長課程
[00:12:58.840 --> 00:13:01.360]  在那個成長課程
[00:13:01.360 --> 00:13:03.360]  其中有一課叫「原生家庭」
[00:13:03.360 --> 00:13:05.960]  我叫姐妹寫小時候
[00:13:05.960 --> 00:13:07.480]  家裡怎樣說她
[00:13:07.480 --> 00:13:09.480]  原來很多包括我
[00:13:09.480 --> 00:13:10.480]  OK?包括我
[00:13:10.480 --> 00:13:12.120]  很自卑
[00:13:12.120 --> 00:13:14.640]  我覺得
[00:13:14.640 --> 00:13:15.800]  我出生
[00:13:15.800 --> 00:13:17.280]  只是一個過客
[00:13:17.280 --> 00:13:18.680]  因為爸爸要追兒子
[00:13:18.680 --> 00:13:21.240]  媽媽五次小產生我
[00:13:21.240 --> 00:13:23.360]  再兩次小產生我弟弟
[00:13:23.360 --> 00:13:25.560]  我覺得我是多餘的
[00:13:25.560 --> 00:13:27.360]  沒有人這樣說
[00:13:27.360 --> 00:13:28.400]  但是自己的感受
[00:13:29.960 --> 00:13:31.240]  我四歲
[00:13:31.240 --> 00:13:33.920]  我弟弟出生
[00:13:33.920 --> 00:13:35.680]  有一個親戚走過來
[00:13:35.680 --> 00:13:36.600]  跟我說
[00:13:36.600 --> 00:13:37.720]  「妹妹」
[00:13:37.720 --> 00:13:39.680]  「你爸爸追到兒子了」
[00:13:39.680 --> 00:13:40.920]  「以後沒有人疼你了」
[00:13:40.920 --> 00:13:43.840]  我不知道為什麼她說這樣
[00:13:43.840 --> 00:13:45.080]  但是這個東西
[00:13:45.080 --> 00:13:48.000]  對我整個人的自愛價值
[00:13:48.000 --> 00:13:51.680]  是一個很大的標誌
[00:13:51.680 --> 00:13:52.480]  貼在這裡
[00:13:52.480 --> 00:13:55.440]  我接觸很多姐妹
[00:13:55.440 --> 00:13:56.680]  甚至不一定是姐妹
[00:13:56.680 --> 00:13:57.320]  弟兄
[00:13:57.320 --> 00:13:58.560]  在疫情期間
[00:13:58.560 --> 00:14:00.000]  可能遭遇很多挫折
[00:14:00.000 --> 00:14:02.520]  可能你心裡會有句說話
[00:14:02.520 --> 00:14:03.280]  「我都沒用了」
[00:14:03.280 --> 00:14:04.200]  「我死定了」
[00:14:04.200 --> 00:14:04.960]  「我不行了」
[00:14:04.960 --> 00:14:05.880]  「我不行了」
[00:14:05.880 --> 00:14:07.080]  「老闆要解僱我」
[00:14:07.080 --> 00:14:08.600]  這些我們叫做
[00:14:08.600 --> 00:14:09.840]  自我批判
[00:14:09.840 --> 00:14:11.600]  內心的控訴
[00:14:11.600 --> 00:14:12.440]  有沒有呢?
[00:14:12.440 --> 00:14:13.360]  有
[00:14:13.360 --> 00:14:16.920]  她好像一個很頑皮的小孩
[00:14:16.920 --> 00:14:19.240]  在你心情低落的時候
[00:14:19.240 --> 00:14:19.960]  她就「咻」
[00:14:19.960 --> 00:14:21.200]  「鼠」出來
[00:14:21.200 --> 00:14:23.720]  我覺得
[00:14:23.720 --> 00:14:25.680]  我們要認定什麼呢?
[00:14:25.680 --> 00:14:28.120]  我們要認定在創造裡
[00:14:28.120 --> 00:14:29.000]  我們的身份
[00:14:29.000 --> 00:14:31.360]  上帝創造我們
[00:14:31.360 --> 00:14:32.800]  做了男人之後
[00:14:32.800 --> 00:14:33.280]  祂說什麼?
