
[00:00:00.000 --> 00:00:03.480]  今日重讀的經文是記載在
[00:02:27.000 --> 00:02:29.000]  金碗三十個
[00:02:29.000 --> 00:02:32.000]  銀碗之次的四百一十個
[00:02:32.000 --> 00:02:35.000]  別樣的器皿一千件
[00:02:35.000 --> 00:02:39.000]  金銀器皿共有五千四百件
[00:02:39.000 --> 00:02:44.000]  被擄的人從巴比倫上耶路撒冷的時候
[00:02:44.000 --> 00:02:48.000]  切巴薩將這一切都帶上來
[00:02:48.000 --> 00:02:58.000]  請各位請坐
[00:02:58.000 --> 00:03:00.000]  弟兄姊妹平安
[00:03:00.000 --> 00:03:05.000]  感謝主我們今天一齊來聆聽上帝的話語
[00:03:05.000 --> 00:03:11.000]  今天已經是我們說的並肩用廠系列最後一講
[00:03:11.000 --> 00:03:15.000]  不知道大家去聆聽並肩用廠這個系列的時候
[00:03:15.000 --> 00:03:18.000]  你心裏有沒有一些很深刻的體會
[00:03:18.000 --> 00:03:22.000]  我們由創世紀一直講到整個以色列
[00:03:22.000 --> 00:03:30.000]  到今天講到他被擄歸回的一段很長的舊約的一些技術
[00:03:30.000 --> 00:03:33.000]  在整個以色列人
[00:03:33.000 --> 00:03:35.000]  整個以色列民族的歷史裏面
[00:03:35.000 --> 00:03:39.000]  我們看到上帝怎樣去對待這個民族
[00:03:39.000 --> 00:03:44.000]  這個民族其實離不開這四個歷史進程
[00:03:44.000 --> 00:03:47.000]  第一個進程就是講人
[00:03:47.000 --> 00:03:52.000]  由一個人的一個家庭阿伯拉罕
[00:03:52.000 --> 00:03:57.000]  一直延展到十二支派成為一個民族
[00:03:57.000 --> 00:04:03.000]  在舊約聖經裏面就講著整個以色列就是這樣建立起來
[00:04:03.000 --> 00:04:07.000]  當有了人之後下一步就是要有地方
[00:04:07.000 --> 00:04:13.000]  所以由本來自己流散的一些遊牧民族
[00:04:13.000 --> 00:04:17.000]  慢慢一路一路就進入流浪軟墨之地
[00:04:17.000 --> 00:04:23.000]  後來就成為了一個有自己圍牆自己領土的一個國家
[00:04:23.000 --> 00:04:25.000]  領土Land
[00:04:25.000 --> 00:04:27.000]  這個是第二個的歷史進程
[00:04:27.000 --> 00:04:29.000]  當有了地方之後
[00:04:29.000 --> 00:04:31.000]  第三樣東西他們就要問
[00:04:31.000 --> 00:04:33.000]  怎樣去管治
[00:04:33.000 --> 00:04:38.000]  怎樣去延續整個的民族一直維繫下去
[00:04:38.000 --> 00:04:41.000]  接著就講King皇帝
[00:04:41.000 --> 00:04:46.000]  大家覺得皇帝是一個很舊的政治思想
[00:04:46.000 --> 00:04:48.000]  在當代來說是最流行的
[00:04:48.000 --> 00:04:51.000]  即是每個外族外邦
[00:04:51.000 --> 00:04:54.000]  每個都有自己的王管治
[00:04:54.000 --> 00:04:56.000]  以色列民族求上帝給一個王
[00:04:56.000 --> 00:04:59.000]  好像外邦一樣來管治他們
[00:04:59.000 --> 00:05:04.000]  令到他們國家真的進入一個體系來建立起來
[00:05:04.000 --> 00:05:07.000]  所以第三個歷史進程就是King
[00:05:07.000 --> 00:05:12.000]  最後一個某程度也是整個以色列民族裡面最大的高峰
[00:05:12.000 --> 00:05:14.000]  聖殿
[00:05:14.000 --> 00:05:17.000]  舊時昔日的敬拜由回眸
[00:05:17.000 --> 00:05:19.000]  以色列人去到哪裡
[00:05:19.000 --> 00:05:21.000]  那個回眸就去到哪裡
[00:05:21.000 --> 00:05:25.000]  或者回眸引領他們去到不同的地方來敬拜
[00:05:25.000 --> 00:05:27.000]  但當建立了一個王國
[00:05:27.000 --> 00:05:29.000]  建立了自己的疆土
[00:05:29.000 --> 00:05:31.000]  有自己的王的時候
[00:05:31.000 --> 00:05:36.000]  大衛就求上帝建立一個聖殿
[00:05:36.000 --> 00:05:39.000]  所以上帝就應許在所羅門當中
[00:05:39.000 --> 00:05:44.000]  由所羅門開始建立一個華麗的宮殿
[00:05:44.000 --> 00:05:46.000]  讓上帝
[00:05:46.000 --> 00:05:49.000]  他們的神學就是讓上帝住在那裡
[00:05:49.000 --> 00:05:52.000]  聽他的百姓來祈禱
[00:05:52.000 --> 00:05:54.000]  不過更加重要的是這個聖殿
[00:05:54.000 --> 00:05:56.000]  其實不是說上帝住在那裡
[00:05:56.000 --> 00:05:59.000]  而是代表著這個地方
[00:05:59.000 --> 00:06:01.000]  這個參照著回眸
[00:06:01.000 --> 00:06:05.000]  也都參照著天上敬拜的這個場所
[00:06:05.000 --> 00:06:07.000]  告訴以色列人
[00:06:07.000 --> 00:06:09.000]  神與他們同在
[00:06:09.000 --> 00:06:13.000]  這個聖殿是說整個以色列文化
[00:06:13.000 --> 00:06:17.000]  或者整個以色列敬拜上帝的一個歷史的高峰
[00:06:17.000 --> 00:06:20.000]  這個是最輝煌的時間
[00:06:20.000 --> 00:06:24.000]  不過以色列人當他們知道有自己的聖殿
[00:06:24.000 --> 00:06:26.000]  有自己的地方
[00:06:26.000 --> 00:06:31.000]  他們卻是跟隨了外邦來去拜別的神靈
[00:06:31.000 --> 00:06:36.000]  拜偶像或者貪圖一些方便、財富
[00:06:36.000 --> 00:06:40.000]  甚至乎他們覺得外邦的東西比耶和華上帝更好
[00:06:40.000 --> 00:06:43.000]  所以就離棄了耶和華上帝
[00:06:43.000 --> 00:06:46.000]  就拜了外邦的神
[00:06:46.000 --> 00:06:49.000]  然後上帝就進行管教
[00:06:49.000 --> 00:06:51.000]  直至到整個以色列
[00:06:51.000 --> 00:06:54.000]  整個猶大民族亡國
[00:06:54.000 --> 00:06:56.000]  剛才記不記得那四個進程
[00:06:56.000 --> 00:07:01.000]  People, Land, King, Temple
[00:07:01.000 --> 00:07:06.000]  即是人、地方、王和聖殿
[00:07:06.000 --> 00:07:08.000]  但是隨著秘魯之後
[00:07:08.000 --> 00:07:10.000]  聖殿沒有了
[00:07:10.000 --> 00:07:12.000]  城牆失去了
[00:07:12.000 --> 00:07:14.000]  沒有了自己的國土
[00:07:14.000 --> 00:07:16.000]  王被廢棄
[00:07:16.000 --> 00:07:19.000]  西底加王被挖去眼睛
[00:07:19.000 --> 00:07:21.000]  秘魯巴比倫
[00:07:21.000 --> 00:07:23.000]  很慘烈的故事
[00:07:23.000 --> 00:07:26.000]  剩下的就是這一班以色列民
[00:07:26.000 --> 00:07:28.000]  這一班人經歷過高高低低
[00:07:28.000 --> 00:07:30.000]  經歷過生命
[00:07:30.000 --> 00:07:32.000]  整個民族的高潮
[00:07:32.000 --> 00:07:34.000]  但是因為他們離棄上帝
[00:07:34.000 --> 00:07:35.000]  所以被上帝管教
[00:07:35.000 --> 00:07:38.000]  所以他們只剩下這一班人
[00:07:38.000 --> 00:07:40.000]  其實在歷史的舞台裏面
[00:07:40.000 --> 00:07:42.000]  不同文化、不同種族的人
[00:07:42.000 --> 00:07:45.000]  都有這樣出現過
[00:07:45.000 --> 00:07:48.000]  不過一個民族可以在一段很短時間
[00:07:48.000 --> 00:07:51.000]  就淹沒在整個歷史舞台裏面
[00:07:51.000 --> 00:07:53.000]  但是上帝竟然用這一班
[00:07:53.000 --> 00:07:55.000]  剩下來的以色列民
[00:07:55.000 --> 00:07:59.000]  用這一班沒有了王
[00:07:59.000 --> 00:08:00.000]  沒有了國土
[00:08:00.000 --> 00:08:03.000]  沒有了敬拜聖殿的一班人
[00:08:03.000 --> 00:08:04.000]  怎樣去維繫呢?
[00:08:04.000 --> 00:08:08.000]  怎樣去繼續他們未來的信仰生活呢?
[00:08:08.000 --> 00:08:10.000]  今天我們讀的
[00:08:10.000 --> 00:08:12.000]  這個系列裏面最後一段經文
[00:08:12.000 --> 00:08:14.000]  以斯拉技為我們提供答案
[00:08:14.000 --> 00:08:17.000]  上帝有沒有離棄這一班人呢?
[00:08:17.000 --> 00:08:19.000]  還是上帝要在這一班人裏面
[00:08:19.000 --> 00:08:21.000]  另外有一些心意
[00:08:21.000 --> 00:08:24.000]  藉著他們的經歷和故事
[00:08:24.000 --> 00:08:26.000]  勉勵我們今天一班在地上
[00:08:26.000 --> 00:08:28.000]  信了耶穌的基督徒
[00:08:28.000 --> 00:08:30.000]  很多人以為舊約還舊約
[00:08:30.000 --> 00:08:32.000]  跟我們沒有關係
[00:08:32.000 --> 00:08:35.000]  不過其實上帝是啟示的一本聖經
[00:08:35.000 --> 00:08:36.000]  藉著以色列人
[00:08:36.000 --> 00:08:38.000]  也都勉勵我們今天在地上
[00:08:38.000 --> 00:08:40.000]  信了耶穌的一班基督徒
[00:08:40.000 --> 00:08:42.000]  歷史是一貫的下來的
[00:08:42.000 --> 00:08:44.000]  我希望今天我們去看的時候
[00:08:44.000 --> 00:08:46.000]  作為這個系列的總結
[00:08:46.000 --> 00:08:48.000]  也都讓我們更加知道
[00:08:48.000 --> 00:08:51.000]  我們今天基督徒怎樣看昔日
[00:08:51.000 --> 00:08:53.000]  他們這班以色列人怎樣走
[00:08:53.000 --> 00:08:55.000]  我們按著上帝的心意
[00:08:55.000 --> 00:08:57.000]  繼續走我們人生的路
[00:08:57.000 --> 00:08:58.000]  我們一起祈禱
[00:08:58.000 --> 00:09:00.000]  求上帝幫助我們同心祈禱
[00:09:00.000 --> 00:09:03.000]  生下主願你在我們當中
[00:09:03.000 --> 00:09:04.000]  你帶領我們
[00:09:04.000 --> 00:09:06.000]  讓我們能夠明白你的話語
[00:09:06.000 --> 00:09:08.000]  讓我們從以斯拉技裏面
[00:09:08.000 --> 00:09:09.000]  看到上帝的心腸
[00:09:09.000 --> 00:09:11.000]  看到上帝的心意
[00:09:11.000 --> 00:09:14.000]  讓我們能夠讀你的話語的時候
[00:09:14.000 --> 00:09:16.000]  我們的心被激勵
[00:09:16.000 --> 00:09:18.000]  今天我們每一個弟兄姊妹
[00:09:18.000 --> 00:09:20.000]  聆聽的過程
[00:09:20.000 --> 00:09:22.000]  讓我們不單止明白
[00:09:22.000 --> 00:09:23.000]  我們更加求你
[00:09:23.000 --> 00:09:25.000]  你對我們的內心說話
[00:09:25.000 --> 00:09:26.000]  激勵我們
[00:09:26.000 --> 00:09:29.000]  讓我們奮勇地走在面前的路
[00:09:29.000 --> 00:09:31.000]  幫助孫講的講得清楚
[00:09:31.000 --> 00:09:32.000]  忠心地將你的話語
[00:09:32.000 --> 00:09:34.000]  向弟兄姊妹展明
[00:09:34.000 --> 00:09:35.000]  恭敬在我們時間交托
[00:09:35.000 --> 00:09:36.000]  願你賜福
[00:09:36.000 --> 00:09:37.000]  獻上我們的禱告
[00:09:37.000 --> 00:09:38.000]  奉靠基督耶穌
[00:09:38.000 --> 00:09:40.000]  得聖的聖名
[00:09:40.000 --> 00:09:41.000]  Amen
[00:09:41.000 --> 00:09:42.000]  我們一起看
[00:09:42.000 --> 00:09:44.000]  我做了一個表給大家
[00:09:44.000 --> 00:09:45.000]  這個表在大家的程序表
[00:09:45.000 --> 00:09:47.000]  或者你看powerpoint都看到
[00:09:47.000 --> 00:09:48.000]  其實很多弟兄姊妹
[00:09:48.000 --> 00:09:50.000]  有時候會亂
[00:09:50.000 --> 00:09:51.000]  就是說
[00:09:51.000 --> 00:09:52.000]  以色列人被擄
[00:09:52.000 --> 00:09:53.000]  那些年份是怎樣呢
[00:09:53.000 --> 00:09:55.000]  那些年份有一兩年的出入
[00:09:55.000 --> 00:09:56.000]  不奇怪的
[00:09:56.000 --> 00:09:58.000]  因為不同的參考資料
[00:09:58.000 --> 00:09:59.000]  有不同的
[00:09:59.000 --> 00:10:01.000]  我快點告訴大家
[00:10:01.000 --> 00:10:03.000]  究竟那件歷史事實是怎樣
[00:10:03.000 --> 00:10:05.000]  剛才說到以色列人
[00:10:05.000 --> 00:10:07.000]  就亡國
[00:10:07.000 --> 00:10:09.000]  在公元586年
[00:10:09.000 --> 00:10:10.000]  南國
[00:10:10.000 --> 00:10:12.000]  就是直接是說整個以色列民族
[00:10:12.000 --> 00:10:14.000]  剩下來的猶大
[00:10:14.000 --> 00:10:17.000]  被巴比倫帝國所滅
[00:10:17.000 --> 00:10:18.000]  耶路撒冷淪陷
[00:10:18.000 --> 00:10:19.000]  這個就歷代至
[00:10:19.000 --> 00:10:22.000]  三十六章十七至二十節
[00:10:22.000 --> 00:10:23.000]  沒有了
[00:10:23.000 --> 00:10:25.000]  就是所有國家就
[00:10:25.000 --> 00:10:27.000]  整個以色列就
[00:10:27.000 --> 00:10:30.000]  被一個強大的巴比倫帝國所吞滅
[00:10:30.000 --> 00:10:31.000]  那皇被擄走了
[00:10:31.000 --> 00:10:33.000]  西帝加被挖去眼睛
[00:10:33.000 --> 00:10:34.000]  他想反抗
[00:10:34.000 --> 00:10:36.000]  因為反抗不了
[00:10:36.000 --> 00:10:38.000]  於是就被苦害
[00:10:38.000 --> 00:10:41.000]  精壯的一些年輕的
[00:10:41.000 --> 00:10:43.000]  有生產價值的
[00:10:43.000 --> 00:10:45.000]  全部就帶到巴比倫那裡
[00:10:45.000 --> 00:10:47.000]  來做亡國奴
[00:10:47.000 --> 00:10:49.000]  當然在巴比倫裡面
[00:10:49.000 --> 00:10:52.000]  他都會禮遇一些有能力的人
[00:10:52.000 --> 00:10:54.000]  不過整體來說
[00:10:54.000 --> 00:10:55.000]  國家沒有了
[00:10:55.000 --> 00:10:57.000]  身份沒有了
[00:10:57.000 --> 00:11:00.000]  到了五百三十八年公元前
[00:11:00.000 --> 00:11:03.000]  巴比倫這個這麼強大的帝國
[00:11:03.000 --> 00:11:05.000]  都覆滅
[00:11:05.000 --> 00:11:07.000]  巴比倫昔日的管治
[00:11:07.000 --> 00:11:09.000]  就是用強權用政治
[00:11:09.000 --> 00:11:11.000]  來管壓不同
[00:11:11.000 --> 00:11:13.000]  幅員很大的整個
[00:11:13.000 --> 00:11:15.000]  巴勒斯坦中東等等的地區
[00:11:15.000 --> 00:11:17.000]  甚至乎有部分的歐洲地方都
[00:11:17.000 --> 00:11:19.000]  被巴比倫所吞滅
[00:11:19.000 --> 00:11:21.000]  不過幅員太大
[00:11:21.000 --> 00:11:24.000]  如果經常都用強權壓迫
[00:11:24.000 --> 00:11:25.000]  無以為計的
[00:11:25.000 --> 00:11:27.000]  所以五百三十八年
[00:11:27.000 --> 00:11:29.000]  就被另外一個新的
[00:11:29.000 --> 00:11:31.000]  新一代的帝國
[00:11:31.000 --> 00:11:32.000]  馬代波斯
[00:11:32.000 --> 00:11:33.000]  或者叫波斯國
[00:11:33.000 --> 00:11:35.000]  聖經裡面說的
[00:11:35.000 --> 00:11:37.000]  就所取代
[00:11:37.000 --> 00:11:38.000]  第一任
[00:11:38.000 --> 00:11:41.000]  或者他們新的波斯國
[00:11:41.000 --> 00:11:43.000]  那個領袖就是古列王
[00:11:43.000 --> 00:11:45.000]  有一些聖經有
[00:11:45.000 --> 00:11:47.000]  易賽老士或者居老士
[00:11:47.000 --> 00:11:49.000]  同一個人來的
[00:11:49.000 --> 00:11:50.000]  譯音不同的
[00:11:50.000 --> 00:11:51.000]  古列王
[00:11:51.000 --> 00:11:54.000]  為了方便我之後都用古列這個字
[00:11:54.000 --> 00:11:58.000]  古列王或者整個馬代波斯
[00:11:58.000 --> 00:12:00.000]  取代了巴比倫之後
[00:12:00.000 --> 00:12:03.000]  他和巴比倫的做法不同
[00:12:03.000 --> 00:12:06.000]  他要讓各個民族
[00:12:06.000 --> 00:12:10.000]  來做一些自行管治的功夫
[00:12:10.000 --> 00:12:13.000]  所以在古列王一登基
[00:12:13.000 --> 00:12:14.000]  古列王元年
[00:12:14.000 --> 00:12:15.000]  他就說
[00:12:15.000 --> 00:12:19.000]  叫猶太人可以回去重建耶路撒冷
[00:12:19.000 --> 00:12:22.000]  這個是公元五百三十八年
[00:12:22.000 --> 00:12:23.000]  公元前五百三十八年
[00:12:23.000 --> 00:12:24.000]  好了
[00:12:24.000 --> 00:12:25.000]  但是一回去
[00:12:25.000 --> 00:12:27.000]  是不是馬上扔掉聖殿建好呢
[00:12:27.000 --> 00:12:28.000]  不是
[00:12:28.000 --> 00:12:31.000]  其實有一些妖樣的時間
[00:12:31.000 --> 00:12:32.000]  為什麼呢
[00:12:32.000 --> 00:12:34.000]  因為他說建
[00:12:34.000 --> 00:12:37.000]  但是不是等著沒有反對的
[00:12:37.000 --> 00:12:38.000]  有一些的外邦
[00:12:38.000 --> 00:12:39.000]  特別是說
[00:12:39.000 --> 00:12:42.000]  以前說有不同集居
[00:12:42.000 --> 00:12:43.000]  有以色列
[00:12:43.000 --> 00:12:45.000]  又有其他民族血統
[00:12:45.000 --> 00:12:48.000]  在亞述帝國之下做的政策
[00:12:48.000 --> 00:12:50.000]  撒瑪利亞人
[00:12:50.000 --> 00:12:54.000]  就大力地來阻止聖殿的興建
[00:12:54.000 --> 00:12:58.000]  所以公元前五百三十八至五百二十
[00:12:58.000 --> 00:13:01.000]  這十幾年裏面
[00:13:01.000 --> 00:13:03.000]  就停滯不前
[00:13:03.000 --> 00:13:04.000]  沒有辦法
[00:13:04.000 --> 00:13:09.000]  很大規模地將聖殿復工
[00:13:09.000 --> 00:13:11.000]  繞一繞十幾二十年
[00:13:11.000 --> 00:13:14.000]  到真的開始興建
[00:13:14.000 --> 00:13:17.000]  就是公元前五百二十年
[00:13:17.000 --> 00:13:20.000]  然後正式修建
[00:13:20.000 --> 00:13:21.000]  搞定了
[00:13:21.000 --> 00:13:23.000]  公元前五百一十六年
[00:13:23.000 --> 00:13:25.000]  你看到在以色列記裏面
[00:13:25.000 --> 00:13:26.000]  其實按著這些年份
[00:13:26.000 --> 00:13:31.000]  我寫了相應的內容給大家
[00:13:31.000 --> 00:13:33.000]  大家知道了
[00:13:33.000 --> 00:13:34.000]  回去慢慢自己看看
[00:13:34.000 --> 00:13:37.000]  到了以斯拉
[00:13:37.000 --> 00:13:39.000]  以斯拉記的作者
[00:13:39.000 --> 00:13:42.000]  他不是書卷裏面
[00:13:42.000 --> 00:13:44.000]  最重要很早出現的人
[00:13:44.000 --> 00:13:45.000]  去到中段
[00:13:45.000 --> 00:13:47.000]  去到第七章才出現
[00:13:47.000 --> 00:13:50.000]  因為在說四百五十八年公元前
[00:13:50.000 --> 00:13:53.000]  那時候才回到耶路撒冷
[00:13:53.000 --> 00:13:55.000]  以斯拉回去有另外一個任務
[00:13:55.000 --> 00:13:58.000]  就是興建一個硬件的聖殿
[00:13:58.000 --> 00:14:03.000]  他要回去重新展明律法的意思
[00:14:03.000 --> 00:14:05.000]  所以四百五十八年
[00:14:05.000 --> 00:14:07.000]  就是以斯拉回耶路撒冷
[00:14:07.000 --> 00:14:09.000]  到了公元前四百五十五年
[00:14:09.000 --> 00:14:10.000]  到四百四十三年
[00:14:10.000 --> 00:14:12.000]  就是尼西米
[00:14:12.000 --> 00:14:16.000]  就是另外一個皇身邊的酒正
[00:14:16.000 --> 00:14:17.000]  回去重建
[00:14:17.000 --> 00:14:19.000]  剛才說的是聖殿
[00:14:19.000 --> 00:14:22.000]  現在這個是耶路撒冷的城牆
[00:14:22.000 --> 00:14:24.000]  耶路撒冷是一個城
[00:14:24.000 --> 00:14:26.000]  聖殿是一個建築物
[00:14:26.000 --> 00:14:28.000]  是復元闊一點
[00:14:28.000 --> 00:14:30.000]  來收足城牆
[00:14:30.000 --> 00:14:33.000]  尼西米某程度是最後階段
[00:14:33.000 --> 00:14:35.000]  來將這個城牆重建
[00:14:35.000 --> 00:14:41.000]  整個某程度歷史被毀的聖殿
[00:14:41.000 --> 00:14:44.000]  到重建歷史很長的
[00:14:44.000 --> 00:14:45.000]  這幾十年
[00:14:45.000 --> 00:14:47.000]  甚至差不多一百年的
[00:14:47.000 --> 00:14:48.000]  這一段的歷史
[00:14:48.000 --> 00:14:50.000]  就是我們今天主要去讀的
[00:14:50.000 --> 00:14:53.000]  待會我們都會參照去看
[00:14:53.000 --> 00:14:56.000]  不過有些地方想大家再留意
[00:14:56.000 --> 00:15:01.000]  剛才說到整個以色列民族
[00:15:01.000 --> 00:15:03.000]  他被外邦
[00:15:03.000 --> 00:15:05.000]  被巴比倫吞併
[00:15:05.000 --> 00:15:07.000]  在歷代次那裡
[00:15:07.000 --> 00:15:10.000]  歷代次第36章22至23節
[00:15:10.000 --> 00:15:11.000]  有記載著
[00:15:11.000 --> 00:15:13.000]  有記載著的歷代之下
[00:15:13.000 --> 00:15:14.000]  他記載著怎樣呢
[00:15:14.000 --> 00:15:20.000]  就是說到整個國家已經被滅了
[00:15:20.000 --> 00:15:23.000]  接著他用的字眼就是
[00:15:23.000 --> 00:15:25.000]  這個就應驗了
[00:15:25.000 --> 00:15:28.000]  尼米口所說的話
[00:15:28.000 --> 00:15:30.000]  地要享受安息
[00:15:30.000 --> 00:15:32.000]  因為地土芳良
[00:15:32.000 --> 00:15:34.000]  便守安息
[00:15:34.000 --> 00:15:36.000]  寂滿了七十年
[00:15:36.000 --> 00:15:39.000]  他這句話說什麼意思呢
[00:15:39.000 --> 00:15:40.000]  歷代之下那裡說
[00:15:40.000 --> 00:15:45.000]  整個民族被擄之後
[00:15:45.000 --> 00:15:46.000]  那個地方
[00:15:46.000 --> 00:15:48.000]  本身他們居住的那個地方
[00:15:48.000 --> 00:15:50.000]  就變成了一個荒土
[00:15:50.000 --> 00:15:53.000]  但這個荒土是守安息的
[00:15:53.000 --> 00:15:56.000]  那個年期是七十年
[00:15:56.000 --> 00:15:59.000]  順帝是在說
[00:15:59.000 --> 00:16:02.000]  懲戒這些的以色列民
[00:16:02.000 --> 00:16:05.000]  但同時間也好像重新重設
[00:16:05.000 --> 00:16:08.000]  重整整個以色列民族
[00:16:08.000 --> 00:16:10.000]  是一個怎樣的民族
[00:16:10.000 --> 00:16:11.000]  接著在經文裡面
[00:16:11.000 --> 00:16:13.000]  他後面加了一個註腳
[00:16:13.000 --> 00:16:16.000]  就是說到寂滿了七十年之後
[00:16:16.000 --> 00:16:18.000]  波斯王元年
[00:16:18.000 --> 00:16:19.000]  耶和華為要應驗
[00:16:19.000 --> 00:16:21.000]  耶利米口所說的話
[00:16:21.000 --> 00:16:24.000]  就激動波斯王古烈的心
[00:16:24.000 --> 00:16:26.000]  使他下詔書通告全國說
[00:16:26.000 --> 00:16:28.000]  波斯王古烈如此說
[00:16:28.000 --> 00:16:29.000]  耶和華天上的神
[00:16:29.000 --> 00:16:32.000]  已將天下萬物賜給我
[00:16:32.000 --> 00:16:34.000]  又祝福我在猶大的耶路撒冷
[00:16:34.000 --> 00:16:36.000]  為他建造殿宇
[00:16:36.000 --> 00:16:38.000]  你們中間凡作他的子民
[00:16:38.000 --> 00:16:39.000]  可以上去
[00:16:39.000 --> 00:16:43.000]  願耶和華他的神與他同在
[00:16:43.000 --> 00:16:46.000]  這個是歷代志下三十六章
[00:16:46.000 --> 00:16:48.000]  最後的一句
[00:16:48.000 --> 00:16:51.000]  也是以色列的第一句
[00:16:51.000 --> 00:16:53.000]  剛才大家去聽的經文
[00:16:53.000 --> 00:16:58.000]  是延續著歷代志所寫的內容
[00:16:58.000 --> 00:17:01.000]  既是一個章節的結尾
[00:17:01.000 --> 00:17:04.000]  也都是代表著新的章節的開始
[00:17:04.000 --> 00:17:07.000]  在聖經的作者裡面
[00:17:07.000 --> 00:17:10.000]  特別是以色列的講述
[00:17:10.000 --> 00:17:12.000]  以色列民不是因為被擄
[00:17:12.000 --> 00:17:14.000]  他的歷史就終結了
[00:17:14.000 --> 00:17:16.000]  沒有了
[00:17:16.000 --> 00:17:20.000]  而是一個新的一頁正式開始
[00:17:20.000 --> 00:17:22.000]  這一頁就是講到
[00:17:22.000 --> 00:17:24.000]  首先由古烈王開始
[00:17:24.000 --> 00:17:26.000]  來感動他們
[00:17:26.000 --> 00:17:29.000]  感動古烈王來激動他
[00:17:29.000 --> 00:17:32.000]  令他頒下一個詔書
[00:17:32.000 --> 00:17:34.000]  重建耶路撒冷的聖殿
[00:17:34.000 --> 00:17:37.000]  在這裡有一點點歷史資料
[00:17:37.000 --> 00:17:39.000]  很多歷史學家
[00:17:39.000 --> 00:17:40.000]  或者有些學者問
[00:17:40.000 --> 00:17:44.000]  為什麼無端端古烈這麼有心
[00:17:44.000 --> 00:17:46.000]  叫一些以色列民
[00:17:46.000 --> 00:17:48.000]  回去建造聖殿
[00:17:48.000 --> 00:17:50.000]  是不是他信了耶穌
[00:17:50.000 --> 00:17:52.000]  信了上帝 耶和華上帝
[00:17:52.000 --> 00:17:56.000]  然後他就將波斯帝國的國教
[00:17:56.000 --> 00:17:59.000]  就將猶太教成為了
[00:17:59.000 --> 00:18:02.000]  舊約聖經就成為他們整個國教呢
[00:18:02.000 --> 00:18:03.000]  一定不是的
[00:18:03.000 --> 00:18:07.000]  因為這個有些出土的文獻說
[00:18:07.000 --> 00:18:10.000]  就是波斯王出的這個詔書
[00:18:10.000 --> 00:18:14.000]  原來除了給在以色列的民族之外
[00:18:14.000 --> 00:18:16.000]  同樣的格式
[00:18:16.000 --> 00:18:18.000]  原來都有給其他
[00:18:18.000 --> 00:18:22.000]  不同的民族的幫國
[00:18:22.000 --> 00:18:25.000]  這個某程度是一個政策
