
[00:00:00.000 --> 00:00:02.920]  今日經訓記載在《馬可福音》
[00:06:42.000 --> 00:06:45.000]  我們經常會見到
[00:06:45.000 --> 00:06:47.000]  特別在猶太傳統裡
[00:06:47.000 --> 00:06:49.000]  以色列的領袖
[00:06:49.000 --> 00:06:50.000]  如摩西
[00:06:50.000 --> 00:06:52.000]  經常被譽為一位牧羊人
[00:06:52.000 --> 00:06:54.000]  帶領著以色列人
[00:06:54.000 --> 00:06:57.000]  來認識和遵守上帝的吩咐
[00:06:57.000 --> 00:06:59.000]  另一方面在先知書裡
[00:06:59.000 --> 00:07:01.000]  我們也會見到
[00:07:01.000 --> 00:07:03.000]  上帝透過先知多次責備
[00:07:03.000 --> 00:07:05.000]  那些以色列的領袖
[00:07:05.000 --> 00:07:06.000]  他們失職
[00:07:06.000 --> 00:07:08.000]  不能像一位好的牧羊人
[00:07:08.000 --> 00:07:11.000]  做好帶領牧羊百姓的本分
[00:07:11.000 --> 00:07:13.000]  甚至他們會叛倒百姓
[00:07:13.000 --> 00:07:17.000]  令他們遠離甚至得罪上帝
[00:07:17.000 --> 00:07:18.000]  而到了新約
[00:07:18.000 --> 00:07:21.000]  我們看到情況似乎沒有什麼改善
[00:07:21.000 --> 00:07:23.000]  就像耶穌現在見到
[00:07:23.000 --> 00:07:27.000]  這班廣大群眾如同羊沒有牧人一樣
[00:07:27.000 --> 00:07:30.000]  他看到百姓得不到屬靈的餵養
[00:07:30.000 --> 00:07:33.000]  於是他動了持心
[00:07:33.000 --> 00:07:37.000]  他決定放下他原先和門徒的退休計劃
[00:07:37.000 --> 00:07:41.000]  他優先照顧面前羊群的需要
[00:07:41.000 --> 00:07:46.000]  彰顯他作為終極大牧人的職份
[00:07:46.000 --> 00:07:50.000]  至於為什麼耶穌優先不是給他們餅吃
[00:07:50.000 --> 00:07:53.000]  而是要開口教訓群眾許多道理
[00:07:53.000 --> 00:07:55.000]  是因為耶穌明白
[00:07:55.000 --> 00:07:59.000]  這班群眾確實像羊一樣
[00:07:59.000 --> 00:08:05.000]  他們不能分辨到生命的真正需要是什麼
[00:08:05.000 --> 00:08:08.000]  我回想起我小時候
[00:08:08.000 --> 00:08:11.000]  不知道大家有沒有去過荔園
[00:08:11.000 --> 00:08:13.000]  以前荔園除了玩機動遊戲外
[00:08:13.000 --> 00:08:15.000]  還可以餵羊
[00:08:15.000 --> 00:08:18.000]  小時候知道餵羊要買飼料
[00:08:18.000 --> 00:08:20.000]  買完草和蘿蔔之後餵完
[00:08:20.000 --> 00:08:21.000]  沒有了怎麼辦呢
[00:08:21.000 --> 00:08:23.000]  以前很窮很沒錢
[00:08:23.000 --> 00:08:26.000]  剛好發現之前我去的攤位遊戲
[00:08:26.000 --> 00:08:27.000]  有些訂街磚的
[00:08:27.000 --> 00:08:29.000]  訂中了有些贈品
[00:08:29.000 --> 00:08:31.000]  有些香口膠
[00:08:31.000 --> 00:08:34.000]  剛好袋子裡有些綠色的物體
[00:08:34.000 --> 00:08:35.000]  就是綠戰香口膠
[00:08:35.000 --> 00:08:36.000]  不知道大家有沒有吃過
[00:08:36.000 --> 00:08:37.000]  現在不知道還有沒有賣
[00:08:37.000 --> 00:08:39.000]  看到又是綠色的
[00:08:39.000 --> 00:08:40.000]  不如試試餵
[00:08:40.000 --> 00:08:41.000]  看他吃不吃
[00:08:41.000 --> 00:08:44.000]  誰知道羊真的照吃
[00:08:44.000 --> 00:08:46.000]  你給牠什麼牠不會理會
[00:08:46.000 --> 00:08:47.000]  到底是什麼顏色
[00:08:47.000 --> 00:08:48.000]  牠就會照吃
[00:08:48.000 --> 00:08:50.000]  而我試了一塊
[00:08:50.000 --> 00:08:52.000]  得的時候就拿第二條
[00:08:52.000 --> 00:08:53.000]  又試試餵
[00:08:53.000 --> 00:08:55.000]  身邊其他的羊
[00:08:55.000 --> 00:08:56.000]  看到有東西吃
[00:08:56.000 --> 00:08:58.000]  就會一窩蜂湧過來
[00:08:58.000 --> 00:09:00.000]  牠們不管什麼都好
[00:09:00.000 --> 00:09:01.000]  總之你閉上牠們的口
[00:09:01.000 --> 00:09:02.000]  就照吃
[00:09:02.000 --> 00:09:04.000]  當然小時候頑皮
[00:09:04.000 --> 00:09:06.000]  後來就知道不應該這樣做
[00:09:06.000 --> 00:09:09.000]  所以純粹是一個分享
[00:09:09.000 --> 00:09:11.000]  你會看到其實羊
[00:09:11.000 --> 00:09:13.000]  牠真的不懂得分什麼是好
[00:09:13.000 --> 00:09:14.000]  什麼是壞
[00:09:14.000 --> 00:09:16.000]  什麼是對牠身體有益
[00:09:16.000 --> 00:09:18.000]  羊也很盲目的跟風
[00:09:18.000 --> 00:09:20.000]  牠看到那邊的羊好像有好處
[00:09:20.000 --> 00:09:21.000]  有東西吃
[00:09:21.000 --> 00:09:23.000]  牠就不管三七二十一
[00:09:23.000 --> 00:09:25.000]  牠就會湧過去
[00:09:25.000 --> 00:09:28.000]  同樣群眾當時
[00:09:28.000 --> 00:09:30.000]  是因為看到或者聽聞到
[00:09:30.000 --> 00:09:32.000]  耶穌大有能力
[00:09:32.000 --> 00:09:34.000]  無論是治病、趕鬼
[00:09:34.000 --> 00:09:36.000]  耶穌都好像很厲害
[00:09:36.000 --> 00:09:38.000]  於是他們就一窩蜂
[00:09:38.000 --> 00:09:40.000]  盲目的追捧耶穌
[00:09:40.000 --> 00:09:43.000]  他們期望可以在耶穌身上
[00:09:43.000 --> 00:09:45.000]  得到自己想要的好處
[00:09:45.000 --> 00:09:48.000]  這也是耶穌憐憫他們的
[00:09:48.000 --> 00:09:49.000]  另一個原因
[00:09:49.000 --> 00:09:52.000]  因為耶穌很明白他們搞錯了
[00:09:52.000 --> 00:09:54.000]  生命的優先次序
[00:09:54.000 --> 00:09:55.000]  到底是什麼
[00:09:55.000 --> 00:09:57.000]  他們只是關注眼前
[00:09:57.000 --> 00:09:59.000]  譬如治病、趕鬼
[00:09:59.000 --> 00:10:01.000]  這些屬於我們說
[00:10:01.000 --> 00:10:03.000]  次要、短暫的人生需要
[00:10:03.000 --> 00:10:06.000]  耶穌卻是期望這群白色
[00:10:06.000 --> 00:10:08.000]  知道其實他們真正需要的是什麼
[00:10:08.000 --> 00:10:11.000]  就是認識、接受耶穌基督的福音
[00:10:11.000 --> 00:10:14.000]  得以進入上帝的國度裡
[00:10:14.000 --> 00:10:15.000]  所以你看到
[00:10:15.000 --> 00:10:16.000]  馬考特特別強調
[00:10:16.000 --> 00:10:19.000]  耶穌是率先用上帝的話語
[00:10:19.000 --> 00:10:22.000]  來慰養這群白色
[00:10:22.000 --> 00:10:26.000]  來顯示他作為那位好木人所要做的
[00:10:26.000 --> 00:10:27.000]  事實上耶穌所做的
[00:10:27.000 --> 00:10:29.000]  也在呼應舊約
[00:10:29.000 --> 00:10:31.000]  特別我們剛剛之前說完的
[00:10:31.000 --> 00:10:33.000]  系列生命記裡面所說
[00:10:33.000 --> 00:10:35.000]  「人活著不是單靠食物
[00:10:35.000 --> 00:10:39.000]  乃是靠神口裡所出的一切」
[00:10:39.000 --> 00:10:41.000]  我們看到
[00:10:41.000 --> 00:10:43.000]  雖然耶穌和門徒
[00:10:43.000 --> 00:10:45.000]  他們本身已經很疲倦
[00:10:45.000 --> 00:10:47.000]  甚至很餓
[00:10:47.000 --> 00:10:49.000]  但是耶穌認為
[00:10:49.000 --> 00:10:52.000]  迫切教導這群白色真理的需要
[00:10:52.000 --> 00:10:56.000]  遠遠凌駕於自己和門徒的肉體需要
[00:10:56.000 --> 00:10:59.000]  所以即使多疲倦
[00:10:59.000 --> 00:11:02.000]  耶穌仍然很努力滿足他們
[00:11:02.000 --> 00:11:04.000]  這個屬靈的需要
[00:11:04.000 --> 00:11:07.000]  不過可能時間不早了
[00:11:07.000 --> 00:11:09.000]  經文形容當天晚的時候
[00:11:09.000 --> 00:11:11.000]  門徒似乎也忍不住
[00:11:11.000 --> 00:11:13.000]  於是開聲建議耶穌
[00:11:13.000 --> 00:11:15.000]  夫子時候不早了
[00:11:15.000 --> 00:11:16.000]  我們也累了
[00:11:16.000 --> 00:11:17.000]  我們也餓了
[00:11:17.000 --> 00:11:18.000]  飯也還沒吃
[00:11:18.000 --> 00:11:20.000]  這裡又是野地
[00:11:20.000 --> 00:11:22.000]  不如我們趕快叫群眾散開
[00:11:22.000 --> 00:11:26.000]  讓他們可以去附近的村莊休息
[00:11:26.000 --> 00:11:28.000]  他們自己買東西吃
[00:11:28.000 --> 00:11:30.000]  門徒這一問
[00:11:30.000 --> 00:11:34.000]  也引發了接下來五餅二魚的神蹟的發生
[00:11:34.000 --> 00:11:36.000]  事實上你看到整件事很奇妙
[00:11:36.000 --> 00:11:40.000]  原本一個只屬於耶穌加上十二門徒
[00:11:40.000 --> 00:11:42.000]  十三人的退休會
[00:11:42.000 --> 00:11:45.000]  突然變成一個超大型的陪靈會
[00:11:45.000 --> 00:11:48.000]  大家的體力已經透支
[00:11:48.000 --> 00:11:50.000]  其實很需要休息
[00:11:50.000 --> 00:11:52.000]  所以門徒這個建議
[00:11:52.000 --> 00:11:55.000]  我們說是合情合理的
[00:11:55.000 --> 00:11:57.000]  耶穌也認同
[00:11:57.000 --> 00:11:59.000]  是時候要放飯了
[00:11:59.000 --> 00:12:00.000]  不過耶穌很奇怪
[00:12:00.000 --> 00:12:02.000]  耶穌突然考一考門徒
[00:12:02.000 --> 00:12:07.000]  要求門徒順便幫群眾安排食物
[00:12:07.000 --> 00:12:09.000]  門徒可能已經很餓了
[00:12:09.000 --> 00:12:11.000]  我想都很混亂
[00:12:11.000 --> 00:12:13.000]  可能你試過肚子餓
[00:12:13.000 --> 00:12:15.000]  想不到辦法
[00:12:15.000 --> 00:12:17.000]  有點生氣
[00:12:17.000 --> 00:12:18.000]  門徒也不例外
[00:12:18.000 --> 00:12:20.000]  他們馬上提出質疑
[00:12:20.000 --> 00:12:22.000]  他們反問耶穌
[00:12:22.000 --> 00:12:25.000]  難道耶穌要我們去買二十兩銀子
[00:12:25.000 --> 00:12:30.000]  相當於當時一般人二百日薪金
[00:12:30.000 --> 00:12:34.000]  要我們用這麼多錢去買餅給群眾吃嗎
[00:12:34.000 --> 00:12:38.000]  你看到他們很快速地
[00:12:38.000 --> 00:12:40.000]  用他們的理性思維
[00:12:40.000 --> 00:12:44.000]  把耶穌餵養眾人的吩咐放在一起
[00:12:44.000 --> 00:12:47.000]  瞬間就看到自己的缺乏
[00:12:47.000 --> 00:12:48.000]  簡單來說
[00:12:48.000 --> 00:12:50.000]  他們的反問是
[00:12:50.000 --> 00:12:52.000]  耶穌我們沒有這麼多錢
[00:12:52.000 --> 00:12:53.000]  他們的結論是
[00:12:53.000 --> 00:12:56.000]  耶穌你的要求我們做不到
[00:12:56.000 --> 00:12:58.000]  根本不合理
[00:12:58.000 --> 00:13:00.000]  不過其實
[00:13:00.000 --> 00:13:02.000]  稍稍停下來
[00:13:02.000 --> 00:13:03.000]  經文給了一個很有趣
[00:13:03.000 --> 00:13:05.000]  很重要的提醒我們
[00:13:05.000 --> 00:13:08.000]  原來我們看為合理的建議
[00:13:08.000 --> 00:13:10.000]  或者分析
[00:13:10.000 --> 00:13:13.000]  原來不一定是合乎上帝的旨意
[00:13:13.000 --> 00:13:15.000]  事實上
[00:13:15.000 --> 00:13:17.000]  信仰的本質
[00:13:17.000 --> 00:13:19.000]  原來不是純粹遵守一些
[00:13:19.000 --> 00:13:23.000]  我們認為合理的吩咐
[00:13:23.000 --> 00:13:27.000]  信仰既然講求我們對上帝的信心
[00:13:27.000 --> 00:13:29.000]  對祂的完全信靠
[00:13:29.000 --> 00:13:31.000]  其實仍然會涉及一些
[00:13:31.000 --> 00:13:34.000]  你覺得不合理的東西
[00:13:34.000 --> 00:13:35.000]  你有沒有想過
[00:13:35.000 --> 00:13:37.000]  譬如聖經裡的吩咐
[00:13:37.000 --> 00:13:39.000]  耶穌說你要愛受敵
[00:13:39.000 --> 00:13:41.000]  你要愛那些逼迫你的人
[00:13:41.000 --> 00:13:42.000]  為他們禱告
[00:13:42.000 --> 00:13:44.000]  其實是不合理的
[00:13:44.000 --> 00:13:45.000]  一點都不合理
[00:13:45.000 --> 00:13:48.000]  特別是你放在今天的社會標準裡
[00:13:48.000 --> 00:13:49.000]  你覺得有沒有搞錯
[00:13:49.000 --> 00:13:50.000]  想反抬
[00:13:50.000 --> 00:13:55.000]  不過信仰正正有這種吊詭
[00:13:55.000 --> 00:13:57.000]  你覺得合理的東西
[00:13:57.000 --> 00:13:58.000]  耶穌說不一定是這樣
[00:13:58.000 --> 00:14:01.000]  反過來你覺得不應該這樣做的時候
[00:14:01.000 --> 00:14:03.000]  耶穌說你試試去做
[00:14:03.000 --> 00:14:06.000]  正正反映上帝
[00:14:06.000 --> 00:14:08.000]  其實是一位超越的神
[00:14:08.000 --> 00:14:11.000]  代表上帝的旨意
[00:14:11.000 --> 00:14:14.000]  其實遠超於人的盤算和想法
[00:14:14.000 --> 00:14:17.000]  因為只有上帝才知道
[00:14:17.000 --> 00:14:18.000]  到底要怎樣做
[00:14:18.000 --> 00:14:21.000]  才對我們的生命有益處
[00:14:21.000 --> 00:14:24.000]  所以你會發覺其實不單止是門徒
[00:14:24.000 --> 00:14:26.000]  上帝有時也會刻意
[00:14:26.000 --> 00:14:27.000]  在你意想不到的時候
[00:14:27.000 --> 00:14:30.000]  安排一些很奇妙的吩咐
[00:14:30.000 --> 00:14:31.000]  要你去遵守
[00:14:31.000 --> 00:14:33.000]  來考驗一下你
[00:14:33.000 --> 00:14:34.000]  信不信得過他
[00:14:34.000 --> 00:14:38.000]  就正如耶穌要這班門徒明白
[00:14:38.000 --> 00:14:41.000]  確實要你們去餵飽五千人
[00:14:41.000 --> 00:14:44.000]  並不見得是合情合理的事
[00:14:44.000 --> 00:14:48.000]  不過耶穌說是一件應該做的事
[00:14:48.000 --> 00:14:51.000]  耶穌認為憐憫這班群眾
[00:14:51.000 --> 00:14:53.000]  被他們吃飽
[00:14:53.000 --> 00:14:56.000]  是當下要優先處理
[00:14:56.000 --> 00:14:58.000]  並且他要求門徒
[00:14:58.000 --> 00:14:59.000]  你來配合我
[00:14:59.000 --> 00:15:01.000]  你來跟我一起做
[00:15:01.000 --> 00:15:02.000]  所以你看到
[00:15:02.000 --> 00:15:04.000]  耶穌沒有再糾纏
[00:15:04.000 --> 00:15:06.000]  他沒有再從門徒爭論
[00:15:06.000 --> 00:15:08.000]  到底要去哪裡賺這麼多錢買餅
[00:15:08.000 --> 00:15:10.000]  耶穌直接問門徒
[00:15:10.000 --> 00:15:13.000]  你先看看你手上有多少食物
[00:15:13.000 --> 00:15:16.000]  於是門徒很快就回答
[00:15:16.000 --> 00:15:18.000]  只有五個餅和兩條魚
[00:15:18.000 --> 00:15:20.000]  就是這樣
[00:15:20.000 --> 00:15:22.000]  耶穌接著會向他們示範
[00:15:22.000 --> 00:15:24.000]  怎樣運用手上僅有的資源
[00:15:24.000 --> 00:15:27.000]  來滿足龐大的需要
[00:15:27.000 --> 00:15:30.000]  從而改變門徒一種思考模式
[00:15:30.000 --> 00:15:33.000]  原本他們覺得我們不足夠
[00:15:33.000 --> 00:15:35.000]  我們只有五餅二魚
[00:15:35.000 --> 00:15:37.000]  不可能滿足群眾的需要
[00:15:37.000 --> 00:15:39.000]  或者耶穌的吩咐
[00:15:39.000 --> 00:15:41.000]  但現在耶穌要透過這個神蹟
[00:15:41.000 --> 00:15:43.000]  來改變他們的思維
[00:15:43.000 --> 00:15:46.000]  雖然只有這麼少
[00:15:46.000 --> 00:15:48.000]  只有五個餅和兩條魚
[00:15:48.000 --> 00:15:50.000]  但既然是耶穌的吩咐
[00:15:50.000 --> 00:15:53.000]  就必定足夠有餘
[00:15:53.000 --> 00:15:56.000]  他要讓門徒明白
[00:15:56.000 --> 00:15:59.000]  當我們領受上帝給我們的吩咐
[00:15:59.000 --> 00:16:01.000]  給我們的吩咐任務的時候
[00:16:01.000 --> 00:16:03.000]  我們不要只看到困難
[00:16:03.000 --> 00:16:04.000]  不要只看到問題
[00:16:04.000 --> 00:16:07.000]  而看不到其實那位呼召
[00:16:07.000 --> 00:16:10.000]  差派我們的主一直和我們同在
[00:16:10.000 --> 00:16:12.000]  他會不斷的供應我們
[00:16:12.000 --> 00:16:15.000]  同樣耶穌也會考問我們
[00:16:15.000 --> 00:16:16.000]  弟兄姊妹
[00:16:16.000 --> 00:16:20.000]  當我們面對上帝託付給我們的事情的時候
[00:16:20.000 --> 00:16:24.000]  我們會不會因為覺得眼前的需要太大
[00:16:24.000 --> 00:16:26.000]  太過乏力
[00:16:26.000 --> 00:16:29.000]  又或者你很想氣餒
[00:16:29.000 --> 00:16:30.000]  很擔心的時候
[00:16:30.000 --> 00:16:32.000]  你會不會想一想
[00:16:32.000 --> 00:16:34.000]  其實耶穌還在你身邊
[00:16:34.000 --> 00:16:38.000]  其實耶穌不會要你孤單作戰
[00:16:38.000 --> 00:16:41.000]  他一定會有夠用的安排和帶領
[00:16:41.000 --> 00:16:43.000]  來和你同行
[00:16:43.000 --> 00:16:46.000]  事實上這段經文也提醒我們
[00:16:46.000 --> 00:16:48.000]  上帝不會要我們從無變有
[00:16:48.000 --> 00:16:51.000]  因為這是他只能夠做到的工作
[00:16:51.000 --> 00:16:54.000]  你留意上帝行事的方式
[00:16:54.000 --> 00:16:56.000]  很多時候是怎樣
[00:16:56.000 --> 00:16:59.000]  是會先用你手上已有的資源
[00:16:59.000 --> 00:17:02.000]  他已經安排了給你的資源
[00:17:02.000 --> 00:17:04.000]  來去成就他的旨意
[00:17:04.000 --> 00:17:07.000]  正如耶穌沒有要求門徒
[00:17:07.000 --> 00:17:09.000]  你們去找五千個餅來
