
[00:00:00.000 --> 00:00:07.800]  今日經訓中的經文在《創世紀》三十九章一至二十三節
[00:05:09.400 --> 00:05:12.200]  我們就帶她去看醫生
[00:05:12.200 --> 00:05:14.000]  因為她不懂得走
[00:05:14.000 --> 00:05:15.400]  不懂得坐
[00:05:15.400 --> 00:05:17.200]  還有爬也不太懂得
[00:05:17.200 --> 00:05:18.600]  看醫生的時候
[00:05:18.600 --> 00:05:21.800]  醫生說她患了一個很罕有的病
[00:05:21.800 --> 00:05:25.200]  可能將來沒辦法正常地生活
[00:05:25.200 --> 00:05:28.600]  我們夫婦都來不及消化這個消息
[00:05:28.600 --> 00:05:31.800]  太太已經要立即辭去教會的工作
[00:05:31.800 --> 00:05:36.000]  全職陪伴著小女兒經常出入醫院
[00:05:36.000 --> 00:05:37.200]  在醫院裡面
[00:05:37.200 --> 00:05:39.600]  我們都看到很多病患的兒童
[00:05:39.600 --> 00:05:43.600]  很多父母都忙碌照顧著自己的小朋友
[00:05:43.600 --> 00:05:45.400]  如果大家多留意新聞
[00:05:45.400 --> 00:05:49.000]  其實新聞最近好像多了很多交通的意外
[00:05:49.000 --> 00:05:50.600]  一場的交通意外
[00:05:50.600 --> 00:05:55.200]  破壞了一個原本美好完整的家庭
[00:05:55.200 --> 00:05:57.000]  失去經濟支柱
[00:05:57.000 --> 00:05:59.400]  失去很重要的親人
[00:05:59.400 --> 00:06:02.200]  人生的路上的確不是平坦
[00:06:02.200 --> 00:06:03.800]  不是一帆風順
[00:06:03.800 --> 00:06:05.600]  人生不如意事
[00:06:05.600 --> 00:06:07.000]  十成八九
[00:06:07.000 --> 00:06:10.000]  一個突如其來的改變
[00:06:10.000 --> 00:06:12.800]  都會令到我們措手不及
[00:06:12.800 --> 00:06:14.000]  這兩年的裡面
[00:06:14.000 --> 00:06:16.200]  我們正在經歷很多的變化
[00:06:16.200 --> 00:06:18.600]  社會運動、疫情
[00:06:18.600 --> 00:06:21.000]  對我們的生活有很大的影響
[00:06:21.000 --> 00:06:23.000]  有不少人離鄉別井
[00:06:23.000 --> 00:06:25.800]  希望尋找一個更合適的家
[00:06:25.800 --> 00:06:30.000]  不單止香港、緬甸、阿富汗等國家
[00:06:30.000 --> 00:06:32.600]  他們都面臨突如其來的改變
[00:06:32.600 --> 00:06:37.000]  令到他們陷入在戰爭混亂的裡面
[00:06:37.000 --> 00:06:38.200]  今年的暑假
[00:06:38.200 --> 00:06:41.800]  我們青少年部辦了一個營會
[00:06:41.800 --> 00:06:43.400]  其中一個晚會裡面
[00:06:43.400 --> 00:06:46.000]  我們邀請青年人去默想
[00:06:46.000 --> 00:06:49.200]  如果他們的生命經歷一些傷痕
[00:06:49.200 --> 00:06:52.000]  不幸、難過、傷痛
[00:06:52.000 --> 00:06:53.800]  他們就在他們的手裡面
[00:06:53.800 --> 00:06:56.600]  用一支紅筆畫一畫
[00:06:56.600 --> 00:06:59.200]  代表著你們所經歷的傷痕
[00:06:59.200 --> 00:07:02.000]  然後我們邀請他們去到台前
[00:07:02.000 --> 00:07:06.600]  用耶穌基督的寶血洗清他們這些傷痕
[00:07:06.600 --> 00:07:07.800]  很意外
[00:07:07.800 --> 00:07:10.400]  一個十幾歲的年輕人
[00:07:10.400 --> 00:07:14.600]  有些手是佈滿了很多紅色的痕
[00:07:14.600 --> 00:07:16.400]  究竟一個年輕人
[00:07:16.400 --> 00:07:19.800]  他生命裡面經歷著什麼傷痕呢?
[00:07:19.800 --> 00:07:23.000]  是來自他的童年、家庭、學校
[00:07:23.000 --> 00:07:24.800]  還是生活呢?
[00:07:24.800 --> 00:07:27.400]  今天我們需要去學習的
[00:07:27.400 --> 00:07:29.000]  可能是如何在逆境
[00:07:29.000 --> 00:07:30.600]  如何在困難裡面
[00:07:30.600 --> 00:07:32.600]  仍然繼續走下去
[00:07:32.600 --> 00:07:34.400]  今天這段經文是記載在
[00:07:34.400 --> 00:07:36.200]  《創世紀》第39章
[00:07:36.200 --> 00:07:38.800]  約瑟生命裡面一段故事
[00:07:38.800 --> 00:07:42.000]  也是他生命裡面最重要的一個轉捩點
[00:07:42.000 --> 00:07:45.000]  當時約瑟只是十七歲
[00:07:45.000 --> 00:07:48.800]  正在經歷被家人出賣、流落異鄉
[00:07:48.800 --> 00:07:52.000]  究竟這個年輕人如何面對著不幸呢?
[00:07:52.000 --> 00:07:55.200]  當他賣到埃及一個人的時候
[00:07:55.200 --> 00:07:56.800]  失去一切
[00:07:56.800 --> 00:07:59.800]  他是不是還相信上帝是賜福
[00:07:59.800 --> 00:08:02.200]  上帝是和他同在
[00:08:02.200 --> 00:08:05.800]  什麼原因令到他繼續走下去呢?
[00:08:05.800 --> 00:08:08.600]  當不幸臨到的時候
[00:08:08.600 --> 00:08:11.000]  你又會如何去面對呢?
[00:08:11.000 --> 00:08:12.800]  讓我們一起祈禱
[00:08:12.800 --> 00:08:17.800]  親愛的天父
[00:08:17.800 --> 00:08:20.400]  我們承認我們的生命是脆弱
[00:08:20.400 --> 00:08:22.600]  是軟弱、是無力
[00:08:22.600 --> 00:08:25.000]  唯有依靠祢、捉緊祢
[00:08:25.000 --> 00:08:26.600]  和祢一起去同行
[00:08:26.600 --> 00:08:28.800]  我們才能夠有帕望
[00:08:28.800 --> 00:08:32.000]  求祢的聖靈臨到我們當中
[00:08:32.000 --> 00:08:35.600]  讓我們認識、明白上帝祢的說話
[00:08:35.600 --> 00:08:37.000]  要將祢的說話
[00:08:37.000 --> 00:08:38.400]  採在我們心裡面
[00:08:38.400 --> 00:08:40.200]  教導我們、指引我們
[00:08:40.200 --> 00:08:42.600]  讓我們走在祢心意裡面
[00:08:42.600 --> 00:08:44.400]  聽我們在祢面前祈禱
[00:08:44.400 --> 00:08:46.400]  奉耶穌基督得勝之名而求
[00:08:46.400 --> 00:08:47.200]  阿們
[00:08:47.200 --> 00:08:50.600]  經文我會把它分成三個部分
[00:08:50.600 --> 00:08:52.800]  第一個部分是一至到第六節
[00:08:52.800 --> 00:08:57.200]  不如邀請大家一起去讀第一至第二節的經文
[00:08:57.200 --> 00:08:59.200]  預備,一二三
[00:08:59.200 --> 00:09:26.400]  約瑟生長在一個大家庭
[00:09:26.400 --> 00:09:28.400]  他的父親是雅各
[00:09:28.400 --> 00:09:30.200]  雅各有四個老婆
[00:09:30.200 --> 00:09:32.400]  總共生了十二個兒子
[00:09:32.400 --> 00:09:35.200]  這個就是以色列的十二國之派
[00:09:35.200 --> 00:09:38.400]  拉傑是雅各第二任的太太
[00:09:38.400 --> 00:09:41.600]  他所生的就是約瑟和卞雅敏
[00:09:41.600 --> 00:09:45.600]  但拉傑在生卞雅敏的時候去世
[00:09:45.600 --> 00:09:50.000]  所以約瑟從小就沒有媽媽的照顧
[00:09:50.000 --> 00:09:52.800]  而他媽媽只生了兩個小朋友
[00:09:52.800 --> 00:09:55.400]  他們在家裡是最小的
[00:09:55.400 --> 00:09:57.200]  第三十七章裡面
[00:09:57.200 --> 00:09:59.200]  雅各偏愛約瑟
[00:09:59.200 --> 00:10:01.200]  為他做了一件菜衣
[00:10:01.200 --> 00:10:04.400]  引起了其他十個兄長的不滿
[00:10:04.400 --> 00:10:08.200]  加上約瑟經常在父親面前告狀
[00:10:08.200 --> 00:10:10.600]  將他們的惡行告訴父親
[00:10:10.600 --> 00:10:13.600]  約瑟又發了兩個夢
[00:10:13.600 --> 00:10:14.800]  兩個夢告訴他
[00:10:14.800 --> 00:10:19.600]  意思就是十個兄長和他父親都要向他下拜
[00:10:19.600 --> 00:10:22.200]  因為種種各樣的原因
[00:10:22.200 --> 00:10:24.400]  這十個兄長很不喜歡他
[00:10:24.400 --> 00:10:26.400]  對他懷恨在心
[00:10:26.400 --> 00:10:30.800]  於是很想設計陷害他、殺害他
[00:10:30.800 --> 00:10:34.600]  不過最後約瑟就被賣到以色列人裡面
[00:10:34.600 --> 00:10:37.200]  再帶到埃及的地方
[00:10:37.200 --> 00:10:41.600]  在第三十七章約瑟當時被兄弟賣到埃及
[00:10:41.600 --> 00:10:43.800]  他那個年紀是十七歲
[00:10:43.800 --> 00:10:47.600]  第四十章約瑟成為埃及的宰相
[00:10:47.600 --> 00:10:49.000]  為王解夢
[00:10:49.000 --> 00:10:52.000]  當時他的年紀是三十歲
[00:10:52.000 --> 00:10:54.000]  在這十三年的裡面
[00:10:54.000 --> 00:10:58.400]  約瑟分別在波提弗的家裡做奴隸
[00:10:58.400 --> 00:11:01.400]  也在監獄裡成為囚犯
[00:11:01.400 --> 00:11:04.000]  當約瑟經歷被出賣
[00:11:04.000 --> 00:11:05.400]  成為奴隸
[00:11:05.400 --> 00:11:08.400]  其實當時約瑟一定很難過、很傷心
[00:11:08.400 --> 00:11:10.800]  可能有很多不同的情緒
[00:11:10.800 --> 00:11:15.600]  傷心、難過、憤怒、不滿、迷惘
[00:11:15.600 --> 00:11:18.600]  甚至乎很多埋怨在裡面
[00:11:18.600 --> 00:11:20.600]  但在不幸的裡面
[00:11:20.600 --> 00:11:22.200]  他失去一切
[00:11:22.200 --> 00:11:25.000]  他會不會懷疑上帝
[00:11:25.000 --> 00:11:28.000]  上帝的拯救、上帝的賜福
[00:11:28.000 --> 00:11:31.600]  好像在那一刻他裡面全部都不見了
[00:11:31.600 --> 00:11:36.200]  他也不知道他將來會成為一個國家裡面的宰相
[00:11:36.200 --> 00:11:39.200]  不過我想約瑟唯一能夠知道的是
[00:11:39.200 --> 00:11:42.200]  他需要好好地活下去
[00:11:42.200 --> 00:11:48.000]  約瑟用三個筆去面對著他的光景
[00:11:48.000 --> 00:11:50.800]  首先他不活在過去
[00:11:50.800 --> 00:11:54.200]  原本他的過去萬千寵愛在一身
[00:11:54.200 --> 00:11:57.200]  有爸爸的寵愛、有彩衣、有工人
[00:11:57.200 --> 00:11:59.200]  吃的、穿的都是尚好
[00:11:59.200 --> 00:12:01.800]  過著無憂的童年生活
[00:12:01.800 --> 00:12:03.400]  不過一夜之間
[00:12:03.400 --> 00:12:05.400]  經歷十個兄長的出賣
[00:12:05.400 --> 00:12:08.000]  從人生的高峰跌到低谷
[00:12:08.000 --> 00:12:11.800]  原本天之驕子卻是成為奴隸
[00:12:11.800 --> 00:12:15.800]  沒有家人、沒有彩衣、沒有人侍候
[00:12:15.800 --> 00:12:18.200]  約瑟被帶到埃及
[00:12:18.200 --> 00:12:20.200]  一個言語不通
[00:12:20.200 --> 00:12:23.200]  膚色、種族完全不一樣的地方
[00:12:23.200 --> 00:12:25.200]  外邦人的裡面
[00:12:25.200 --> 00:12:27.200]  可能約瑟每一天都希望
[00:12:27.200 --> 00:12:29.200]  這些事情不是真的
[00:12:29.200 --> 00:12:31.200]  希望自己做夢
[00:12:31.200 --> 00:12:34.200]  希望回到以前的生活
[00:12:34.200 --> 00:12:36.200]  有些人面對不幸
[00:12:36.200 --> 00:12:39.200]  可能都很希望這件事情沒有發生
[00:12:39.200 --> 00:12:42.200]  如果這件事情發生是多麼好
[00:12:42.200 --> 00:12:44.200]  如果沒有疫情是多麼好
[00:12:44.200 --> 00:12:46.200]  我們可以到處去旅行
[00:12:46.200 --> 00:12:48.200]  如果沒有社會事件多麼好
[00:12:48.200 --> 00:12:50.200]  有些朋友和某些家人
[00:12:50.200 --> 00:12:52.200]  繼續暢所欲言
[00:12:52.200 --> 00:12:54.200]  如果爸爸沒有患病
[00:12:54.200 --> 00:12:56.200]  如果那天沒有上酒吧
[00:12:56.200 --> 00:12:58.200]  如果沒有離開教會
[00:12:58.200 --> 00:13:00.200]  如果我聽媽媽的話
[00:13:00.200 --> 00:13:04.200]  這些事情種種就不會發生
[00:13:04.200 --> 00:13:07.200]  不過原來當人繼續活在這些傷痛
[00:13:07.200 --> 00:13:09.200]  活在過去的時候
[00:13:09.200 --> 00:13:11.200]  沒有辦法走出去
[00:13:11.200 --> 00:13:13.200]  走不出這個困局
[00:13:13.200 --> 00:13:15.200]  既然事情已經發生
[00:13:15.200 --> 00:13:17.200]  是沒有辦法回頭
[00:13:17.200 --> 00:13:20.200]  學不,約瑟不怨天尤人
[00:13:20.200 --> 00:13:22.200]  約瑟的生活生長在一個
[00:13:22.200 --> 00:13:24.200]  很複雜的家庭裡面
[00:13:24.200 --> 00:13:26.200]  媽媽自小離開
[00:13:26.200 --> 00:13:27.200]  得不到母愛
[00:13:27.200 --> 00:13:30.200]  身邊十個的兄長
[00:13:30.200 --> 00:13:32.200]  都有爸爸媽媽
[00:13:32.200 --> 00:13:33.200]  他們都比自己大
[00:13:33.200 --> 00:13:34.200]  比自己有能力
[00:13:34.200 --> 00:13:36.200]  童年裡面的約瑟
[00:13:36.200 --> 00:13:39.200]  他經常將哥哥的惡行
[00:13:39.200 --> 00:13:41.200]  告訴兄長和爸爸
[00:13:41.200 --> 00:13:43.200]  用破壞的方式
[00:13:43.200 --> 00:13:45.200]  表達他裡面的不滿
[00:13:45.200 --> 00:13:47.200]  他得不到幸福
[00:13:47.200 --> 00:13:49.200]  也不想其他人得到
[00:13:49.200 --> 00:13:51.200]  約瑟使用這些方法
[00:13:51.200 --> 00:13:53.200]  能夠得到父親的注意
[00:13:53.200 --> 00:13:55.200]  父親的寵愛
[00:13:55.200 --> 00:13:58.200]  不過當他被賣到埃及的時候
[00:13:58.200 --> 00:14:00.200]  他也沒有將這些罪咎
[00:14:00.200 --> 00:14:03.200]  歸咎在其他人的身體裡面
[00:14:03.200 --> 00:14:05.200]  他反而找到工作
[00:14:05.200 --> 00:14:07.200]  得到波提弗的賞賜
[00:14:07.200 --> 00:14:09.200]  有些人面對著不幸
[00:14:09.200 --> 00:14:11.200]  會將這些責任感
[00:14:11.200 --> 00:14:15.200]  這些責任和結果
[00:14:15.200 --> 00:14:17.200]  歸咎在其他人的裡面
[00:14:17.200 --> 00:14:19.200]  將不滿發洩在其他人身體裡面
[00:14:19.200 --> 00:14:21.200]  經常怨天尤人
[00:14:21.200 --> 00:14:23.200]  尋找機會報仇
[00:14:23.200 --> 00:14:25.200]  當全世界都是他的敵人
[00:14:25.200 --> 00:14:27.200]  覺得全世界做錯
[00:14:27.200 --> 00:14:28.200]  和他為敵
[00:14:28.200 --> 00:14:30.200]  他們的口頭禪就是
[00:14:30.200 --> 00:14:33.200]  最壞的都是他們有問題
[00:14:33.200 --> 00:14:36.200]  最壞的都是爸爸小時候經常打我
[00:14:36.200 --> 00:14:38.200]  最壞的都是家裡沒有錢
[00:14:38.200 --> 00:14:40.200]  最壞的都是老師教書教得不好
[00:14:40.200 --> 00:14:42.200]  最壞的都是某某高官的策略
[00:14:42.200 --> 00:14:45.200]  最壞的都是老闆這樣針對我
[00:14:45.200 --> 00:14:47.200]  最壞的都是老婆和我的關係
[00:14:47.200 --> 00:14:50.200]  最壞的都是朋友經常慫恿我
[00:14:50.200 --> 00:14:54.200]  他們會將自己應付的責任
[00:14:54.200 --> 00:14:57.200]  完全射落到其他人的裡面
[00:14:57.200 --> 00:15:00.200]  在他們口中經常喊喊聲
[00:15:00.200 --> 00:15:02.200]  沒有任何表情
[00:15:02.200 --> 00:15:04.200]  甚至很憤怒
[00:15:04.200 --> 00:15:06.200]  很多裡面的不滿
[00:15:06.200 --> 00:15:07.200]  這些不滿
[00:15:07.200 --> 00:15:10.200]  只會增強自己不幸的感覺
[00:15:10.200 --> 00:15:11.200]  第三個不
[00:15:11.200 --> 00:15:13.200]  弱失沒有自暴自棄
[00:15:13.200 --> 00:15:14.200]  雖然受到打擊
[00:15:14.200 --> 00:15:18.200]  受到人生裡面沒有失去了任何一切
[00:15:18.200 --> 00:15:20.200]  不過弱失沒有自我放棄
[00:15:20.200 --> 00:15:21.200]  沒有自殘
[00:15:21.200 --> 00:15:23.200]  沒有放棄他的人生
[00:15:23.200 --> 00:15:24.200]  繼續積極工作
[00:15:24.200 --> 00:15:27.200]  做好每一份的工作
[00:15:27.200 --> 00:15:30.200]  有些人面對著一個不幸的疑慮
[00:15:30.200 --> 00:15:32.200]  打擊他們的信心
[00:15:32.200 --> 00:15:33.200]  一蹶不振
[00:15:33.200 --> 00:15:36.200]  為什麼命運偏偏選中我
[00:15:36.200 --> 00:15:38.200]  認定自己是不幸者
[00:15:38.200 --> 00:15:40.200]  深信自己沒有將來
[00:15:40.200 --> 00:15:42.200]  認定他是人生裡面的輸家
[00:15:42.200 --> 00:15:45.200]  選擇逃避成為隱性
[00:15:45.200 --> 00:15:47.200]  終日留在家裡打機度日
[00:15:47.200 --> 00:15:49.200]  過著放縱自我
[00:15:49.200 --> 00:15:50.200]  微難的生活
[00:15:50.200 --> 00:15:53.200]  和損友一起圍爐取暖
[00:15:53.200 --> 00:15:54.200]  最終作樂
[00:15:54.200 --> 00:15:55.200]  不願意面對現實
[00:15:55.200 --> 00:15:57.200]  花大量的時間打機
[00:15:57.200 --> 00:16:01.200]  在IG Facebook YouTube Netflix
[00:16:01.200 --> 00:16:04.200]  甚至在不良場所裡面
[00:16:04.200 --> 00:16:06.200]  其實他們不想面對著
[00:16:06.200 --> 00:16:08.200]  這個殘酷的現實
[00:16:08.200 --> 00:16:10.200]  他們可能有些口頭禪就是
[00:16:10.200 --> 00:16:13.200]  唉!幹嘛?有什麼用?
[00:16:13.200 --> 00:16:15.200]  用不著這麼認真
[00:16:15.200 --> 00:16:17.200]  放鬆點,放鬆點吧
[00:16:17.200 --> 00:16:19.200]  我喜歡這樣,怎樣?
[00:16:19.200 --> 00:16:20.200]  沒可能的了
[00:16:20.200 --> 00:16:21.200]  沒用的了
[00:16:21.200 --> 00:16:23.200]  為什麼要這麼努力?
[00:16:23.200 --> 00:16:24.200]  沒用的了,不用管我
[00:16:24.200 --> 00:16:26.200]  你任由我吧
[00:16:26.200 --> 00:16:27.200]  不斷的放負
[00:16:27.200 --> 00:16:30.200]  發放負能量
[00:16:30.200 --> 00:16:31.200]  走近他裡面
[00:16:31.200 --> 00:16:33.200]  你心情都會覺得一沉
[00:16:33.200 --> 00:16:36.200]  的確,放負能量很容易
[00:16:36.200 --> 00:16:38.200]  不過對事情沒有幫助
[00:16:38.200 --> 00:16:40.200]  我們唯一能夠做的
[00:16:40.200 --> 00:16:42.200]  是積極的面對著這個困難
[00:16:42.200 --> 00:16:44.200]  挑戰和不幸
[00:16:44.200 --> 00:16:45.200]  所以弱失
[00:16:45.200 --> 00:16:47.200]  他首先要做的是
[00:16:47.200 --> 00:16:49.200]  他正面的去處理
[00:16:49.200 --> 00:16:51.200]  第一個要處理的是
[00:16:51.200 --> 00:16:53.200]  他自己的情緒
[00:16:53.200 --> 00:16:54.200]  面對著不幸
[00:16:54.200 --> 00:16:56.200]  傷心難過是一定的
[00:16:56.200 --> 00:16:57.200]  不過有時候我們基督徒
[00:16:57.200 --> 00:17:00.200]  有時候都會很快跳過這一步
[00:17:00.200 --> 00:17:02.200]  認為基督徒一定要喜樂
[00:17:02.200 --> 00:17:04.200]  一定要笑面迎人
[00:17:04.200 --> 00:17:06.200]  面對著傷心難過的事情
[00:17:06.200 --> 00:17:09.200]  而認為傷心流淚都是不好
[00:17:09.200 --> 00:17:11.200]  其實內心的感受
[00:17:11.200 --> 00:17:12.200]  一定要抒發
[00:17:12.200 --> 00:17:14.200]  上帝創造人
[00:17:14.200 --> 00:17:15.200]  是很特別
[00:17:15.200 --> 00:17:17.200]  他給我們喜怒哀樂
[00:17:17.200 --> 00:17:18.200]  這是身體機制
[00:17:18.200 --> 00:17:20.200]  是在調節我們的生命
[00:17:20.200 --> 00:17:22.200]  是上帝給我們一份禮物
[00:17:22.200 --> 00:17:24.200]  有時候我們沒辦法向前
[00:17:24.200 --> 00:17:27.200]  可能是因為我們有一些感受
[00:17:27.200 --> 00:17:28.200]  未去處理
[00:17:28.200 --> 00:17:30.200]  我們需要正視
[00:17:30.200 --> 00:17:32.200]  自己內心的感受
[00:17:32.200 --> 00:17:34.200]  有一本書叫做
