
[00:00:00.000 --> 00:00:02.800]  今日我們要重讀的經文
[00:03:33.000 --> 00:03:37.000]  摩西就照樣吩咐約書亞
[00:03:37.000 --> 00:03:39.000]  約書亞也照樣行
[00:03:39.000 --> 00:03:43.000]  凡耶和華所吩咐摩西的
[00:03:43.000 --> 00:03:48.000]  約書亞沒有一件懈抬不行的
[00:04:11.000 --> 00:04:13.000]  各位弟兄姊妹
[00:04:13.000 --> 00:04:15.000]  主女們平安
[00:04:15.000 --> 00:04:19.000]  今日望著這個禮堂
[00:04:19.000 --> 00:04:21.000]  令我聯想到
[00:04:21.000 --> 00:04:23.000]  在1月26日年初二那天
[00:04:23.000 --> 00:04:25.000]  聯合崇拜的時候
[00:04:25.000 --> 00:04:27.000]  我們這個禮堂是坐滿了
[00:04:27.000 --> 00:04:30.000]  我們還一同去聽梁牧師
[00:04:30.000 --> 00:04:32.000]  為我們不同的新肖的人
[00:04:32.000 --> 00:04:35.000]  去預測一下我們今年的運程
[00:04:35.000 --> 00:04:37.000]  眨眼兩個月了
[00:04:37.000 --> 00:04:40.000]  今日旺朕
[00:04:40.000 --> 00:04:42.000]  因為疫情嚴峻的緣故
[00:04:42.000 --> 00:04:45.000]  就決定取消實體崇拜
[00:04:45.000 --> 00:04:47.000]  又因為星期五政府
[00:04:47.000 --> 00:04:52.000]  出了一些星期六刊憲
[00:04:52.000 --> 00:04:55.000]  禁止四個人以上在公眾集會的條例
[00:04:55.000 --> 00:04:58.000]  於是我們就變陣
[00:04:58.000 --> 00:05:03.000]  即刻將我們的崇拜侍奉人員減到最低
[00:05:03.000 --> 00:05:06.000]  今日在這個禮堂裏面我們只有三個人
[00:05:06.000 --> 00:05:09.000]  在這個日子我越來越感受到
[00:05:09.000 --> 00:05:11.000]  我們今年的主題
[00:05:11.000 --> 00:05:13.000]  邁向新世代
[00:05:13.000 --> 00:05:17.000]  真是越來越迫切
[00:05:17.000 --> 00:05:20.000]  去回應這個新世代的轉變
[00:05:20.000 --> 00:05:26.000]  現在全世界都在疫情之中
[00:05:26.000 --> 00:05:28.000]  新冠狀病毒肺炎
[00:05:28.000 --> 00:05:31.000]  由武漢、湖北
[00:05:31.000 --> 00:05:33.000]  傳遍中國
[00:05:33.000 --> 00:05:35.000]  散播到亞洲
[00:05:35.000 --> 00:05:37.000]  再去歐洲、美洲
[00:05:37.000 --> 00:05:41.000]  回過頭再回來我們這裏
[00:05:41.000 --> 00:05:44.000]  早前曾經出現過
[00:05:44.000 --> 00:05:53.000]  口罩、廁紙、米糧、抗疫物資的爭奪戰
[00:05:53.000 --> 00:05:55.000]  現在又再捲土重來
[00:05:55.000 --> 00:05:58.000]  有時真是想
[00:05:58.000 --> 00:06:03.000]  這場戰役真是很漫長
[00:06:03.000 --> 00:06:05.000]  我們估不到
[00:06:05.000 --> 00:06:08.000]  究竟何時才會完
[00:06:08.000 --> 00:06:11.000]  何時才會是盡頭呢?
[00:06:11.000 --> 00:06:15.000]  其實我們每一個人的人生
[00:06:15.000 --> 00:06:17.000]  都面對大大小小
[00:06:17.000 --> 00:06:20.000]  有形無形的爭戰
[00:06:20.000 --> 00:06:24.000]  而事實上對於信徒來說
[00:06:24.000 --> 00:06:27.000]  是否遵從神的命令和吩咐
[00:06:27.000 --> 00:06:32.000]  就是我們生命中成敗得失的關鍵
[00:06:33.000 --> 00:06:37.000]  曾經聽過我一個傳道的好朋友
[00:06:37.000 --> 00:06:39.000]  她認識一個姐妹
[00:06:39.000 --> 00:06:43.000]  她和她丈夫自小青梅竹馬
[00:06:43.000 --> 00:06:46.000]  於是在年輕的時候就結婚
[00:06:46.000 --> 00:06:51.000]  後來這位姐妹經過幾年事業的搏殺之後
[00:06:51.000 --> 00:06:54.000]  在事業上得到一定的成績
[00:06:54.000 --> 00:07:00.000]  然後她就慢慢被這個花花世界所吸引
[00:07:00.000 --> 00:07:05.000]  她開始覺得她的丈夫和她距離越來越遠
[00:07:05.000 --> 00:07:09.000]  越來越覺得這個丈夫配不起她
[00:07:09.000 --> 00:07:12.000]  但反而在她的工作上
[00:07:12.000 --> 00:07:16.000]  她就認識了一個很投契的弟兄
[00:07:16.000 --> 00:07:23.000]  教會知道了這兩夫婦面前的危機
[00:07:23.000 --> 00:07:27.000]  於是就有導師去找她
[00:07:27.000 --> 00:07:30.000]  關心她們
[00:07:30.000 --> 00:07:33.000]  並且用聖經的真理去勸導她們
[00:07:33.000 --> 00:07:35.000]  鼓勵這個姐妹
[00:07:35.000 --> 00:07:40.000]  要和那位在工作認識的弟兄保持距離
[00:07:40.000 --> 00:07:43.000]  但姐妹沒有聽這個勸告
[00:07:43.000 --> 00:07:46.000]  終於就和這個弟兄發展了婚外情
[00:07:46.000 --> 00:07:50.000]  並且她決意要和她的丈夫離婚
[00:07:50.000 --> 00:07:55.000]  結果這個姐妹就在她的工作上
[00:07:55.000 --> 00:08:01.000]  和弟兄分別離開了教會
[00:08:01.000 --> 00:08:06.000]  姐妹和父母也因此而決裂
[00:08:06.000 --> 00:08:11.000]  她的前夫也因此而患上抑鬱
[00:08:11.000 --> 00:08:16.000]  從前很有目標、很有盼望的生命
[00:08:16.000 --> 00:08:18.000]  變得一塌糊塗
[00:08:21.000 --> 00:08:25.000]  姐妹因為不能面對令她滿足不到的婚姻關係
[00:08:25.000 --> 00:08:28.000]  抵禦不了這個世界的引誘
[00:08:28.000 --> 00:08:31.000]  而不聽神的吩咐和命令
[00:08:31.000 --> 00:08:34.000]  結果人生變得混亂
[00:08:34.000 --> 00:08:37.000]  並且令到身邊的人受到傷害
[00:08:37.000 --> 00:08:40.000]  同樣我們每一個人
[00:08:40.000 --> 00:08:42.000]  都會面對人生的不同挑戰
[00:08:42.000 --> 00:08:48.000]  但怎樣我們才可以在這個持續不斷的爭戰裏
[00:08:48.000 --> 00:08:50.000]  過一個得勝的人生呢?
[00:08:51.000 --> 00:08:53.000]  今天我們會從約書亞記
[00:08:53.000 --> 00:08:59.000]  去看看約書亞怎樣過一個持續得勝的人生
[00:08:59.000 --> 00:09:02.000]  讓我們一同低頭祈禱
[00:09:02.000 --> 00:09:13.000]  親愛的主,求祢的恩光照亮我們
[00:09:13.000 --> 00:09:15.000]  開啟我們的心靈
[00:09:15.000 --> 00:09:21.000]  讓我們能夠聆聽祢對我們說的話
[00:09:21.000 --> 00:09:24.000]  讓我們心意更新
[00:09:24.000 --> 00:09:27.000]  讓我們貼近祢的心意
[00:09:27.000 --> 00:09:30.000]  讓我們行在祢的恩光之中
[00:09:30.000 --> 00:09:36.000]  禱告教託,奉主耶穌基督得勝明智祈求,阿們
[00:09:36.000 --> 00:09:43.000]  我們今天要分享的經文有一個背景
[00:09:43.000 --> 00:09:47.000]  就是一個持續不斷的爭戰
[00:09:47.000 --> 00:09:52.000]  我們知道約書亞帶領著以色列人
[00:09:52.000 --> 00:09:57.000]  從約旦河東過河,去到約旦河西
[00:09:57.000 --> 00:10:02.000]  在這片土地上
[00:10:02.000 --> 00:10:07.000]  約書亞帶領著以色列人
[00:10:07.000 --> 00:10:10.000]  打了三場很重要的仗
[00:10:10.000 --> 00:10:14.000]  都是在迦南地的南部
[00:10:14.000 --> 00:10:18.000]  相信你們仍然記憶猶新
[00:10:18.000 --> 00:10:24.000]  耶利哥、艾成到最後出兵營救機遍
[00:10:24.000 --> 00:10:28.000]  每一場都非常精彩
[00:10:28.000 --> 00:10:33.000]  每一場都引人入勝
[00:10:33.000 --> 00:10:37.000]  隨後第十章二十八節起
[00:10:37.000 --> 00:10:41.000]  約書亞帶領著以色列人在迦南南部
[00:10:41.000 --> 00:10:44.000]  攻佔一座又一座的城
[00:10:44.000 --> 00:10:47.000]  可以說是征戰連場
[00:10:47.000 --> 00:10:50.000]  最後到第四十三節
[00:10:50.000 --> 00:10:55.000]  聖經描述以色列人回到吉格安營
[00:10:55.000 --> 00:11:02.000]  當南方一個一個的城被以色列人攻佔後
[00:11:02.000 --> 00:11:06.000]  北方的各民各族自然會想到
[00:11:06.000 --> 00:11:10.000]  他們會受到威脅而有所行動
[00:11:10.000 --> 00:11:15.000]  今日我們所說的經文就是約書亞記第十一章一至十五節
[00:11:15.000 --> 00:11:20.000]  就是說以色列人和迦南北方的聯軍如何征戰
[00:11:20.000 --> 00:11:30.000]  我們在地圖上看到北方的所在
[00:11:30.000 --> 00:11:35.000]  我們細心看經文
[00:11:35.000 --> 00:11:40.000]  第一節「夏爽王耶賓聽見這事」
[00:11:40.000 --> 00:11:45.000]  這是一個非常關鍵的人物
[00:11:45.000 --> 00:11:49.000]  這個關鍵的人物在第十節說到
[00:11:49.000 --> 00:11:52.000]  他是這場戰爭的牽頭人
[00:11:52.000 --> 00:11:55.000]  是北方聯軍的首領
[00:11:55.000 --> 00:11:59.000]  而我們聽到夏爽王耶賓
[00:11:59.000 --> 00:12:02.000]  「耶賓」並不是他的名字
[00:12:02.000 --> 00:12:06.000]  原來就像埃及王法老一樣
[00:12:06.000 --> 00:12:11.000]  我們一說「法老」就知道他代表了法老王
[00:12:11.000 --> 00:12:13.000]  代表了埃及王
[00:12:13.000 --> 00:12:15.000]  是埃及的皇帝
[00:12:15.000 --> 00:12:17.000]  如果我們一說「耶賓」
[00:12:17.000 --> 00:12:20.000]  我們就知道這個是夏爽王
[00:12:20.000 --> 00:12:23.000]  代表了夏爽的皇帝
[00:12:28.000 --> 00:12:31.000]  「夏爽王耶賓聽見」
[00:12:31.000 --> 00:12:33.000]  「聽見了」
[00:12:33.000 --> 00:12:35.000]  「聽見」這個動詞
[00:12:35.000 --> 00:12:39.000]  其實分別在五章、九章、十章、十一章的開首
[00:12:39.000 --> 00:12:41.000]  我們都見過
[00:12:41.000 --> 00:12:45.000]  在這個部分我們見到紅色的字
[00:12:45.000 --> 00:12:47.000]  就是「聽見」
[00:12:47.000 --> 00:12:50.000]  在五章至九章
[00:12:50.000 --> 00:12:52.000]  我們見到藍色的字
[00:12:52.000 --> 00:12:55.000]  就是哪些人聽到呢?
[00:12:55.000 --> 00:12:57.000]  就是迦南地的人
[00:12:57.000 --> 00:12:59.000]  不同的國
[00:12:59.000 --> 00:13:00.000]  不同的民族
[00:13:00.000 --> 00:13:02.000]  他們聽見
[00:13:02.000 --> 00:13:04.000]  然後綠色的字
[00:13:04.000 --> 00:13:07.000]  就是他們聽見後有甚麼反應呢?
[00:13:07.000 --> 00:13:12.000]  我們看完五章、九章
[00:13:12.000 --> 00:13:16.000]  我們就看看十章和十一章
[00:13:16.000 --> 00:13:17.000]  同樣的
[00:13:17.000 --> 00:13:21.000]  都是藍色字代表了哪些人
[00:13:21.000 --> 00:13:24.000]  紅色字代表了聽見
[00:13:24.000 --> 00:13:27.000]  綠色字代表了他們有甚麼反應
[00:13:27.000 --> 00:13:32.000]  你們可以從這些圖表看到
[00:13:32.000 --> 00:13:35.000]  迦南地各個王、各族、各民
[00:13:35.000 --> 00:13:42.000]  對這支從約旦河東西廠的以色列人入侵的反應
[00:13:42.000 --> 00:13:45.000]  我們從他們所知道的
[00:13:45.000 --> 00:13:48.000]  往往他們聽見的內容
[00:13:48.000 --> 00:13:50.000]  都是關乎以色列民的事
[00:13:50.000 --> 00:13:52.000]  夏爽王聽見的
[00:13:52.000 --> 00:13:55.000]  必然就是關於南部的戰役
[00:13:55.000 --> 00:13:58.000]  包括了在姬遍的戰役
[00:13:58.000 --> 00:14:01.000]  神如何從天降下冰雹
[00:14:01.000 --> 00:14:05.000]  又如何叫日頭止住一整天
[00:14:05.000 --> 00:14:09.000]  他又會聽見南方不同的城邑
[00:14:09.000 --> 00:14:11.000]  如何大敗
[00:14:11.000 --> 00:14:13.000]  被侵略、侵佔
[00:14:13.000 --> 00:14:16.000]  姬遍的阿摩利王
[00:14:16.000 --> 00:14:18.000]  如何被殺
[00:14:20.000 --> 00:14:22.000]  相對於其他王
[00:14:22.000 --> 00:14:25.000]  這裡沒有形容夏爽的懼怕
[00:14:25.000 --> 00:14:29.000]  但我相信他應該從這些消息
[00:14:29.000 --> 00:14:32.000]  他知道他受到極大的威脅
[00:14:32.000 --> 00:14:36.000]  他知道強敵當前
[00:14:36.000 --> 00:14:39.000]  他知道這一隊是不能輕視的軍隊
[00:14:39.000 --> 00:14:43.000]  我們可以從他接下來的行動
[00:14:43.000 --> 00:14:45.000]  可見一斑
[00:14:48.000 --> 00:14:52.000]  第九章一至二節提到一件事
[00:14:52.000 --> 00:14:55.000]  就是一旦河西駐山區
[00:14:55.000 --> 00:14:58.000]  低地和沿大海一帶
[00:14:58.000 --> 00:15:00.000]  直到黎巴嫩的諸王
[00:15:00.000 --> 00:15:04.000]  原來本來已經聚集在一起
[00:15:04.000 --> 00:15:07.000]  同心合意地要和約書亞
[00:15:07.000 --> 00:15:09.000]  和以色列人爭戰
[00:15:09.000 --> 00:15:12.000]  即是說迦南地無論南和北
[00:15:12.000 --> 00:15:15.000]  本來在第九章的時候
[00:15:15.000 --> 00:15:19.000]  他們已經聽到以色列人
[00:15:19.000 --> 00:15:22.000]  在耶利哥艾城作為的時候
[00:15:22.000 --> 00:15:24.000]  他們已經決定要爭戰
[00:15:24.000 --> 00:15:27.000]  但這個原先的計劃
[00:15:27.000 --> 00:15:31.000]  想和以色列人拼命的計劃
[00:15:31.000 --> 00:15:34.000]  最終因為南方的大城姬遍王
[00:15:34.000 --> 00:15:37.000]  不願意和南方各國結盟
[00:15:37.000 --> 00:15:39.000]  反而使用詭計
[00:15:39.000 --> 00:15:42.000]  向以色列人騙得免死的保障
[00:15:42.000 --> 00:15:44.000]  而落空了
[00:15:44.000 --> 00:15:48.000]  結果迦南諸王的如月算盤打不響
[00:15:48.000 --> 00:15:52.000]  南方的盟軍反而攜不成軍
[00:15:52.000 --> 00:15:56.000]  而夏所這個地方
[00:15:56.000 --> 00:16:02.000]  從地理環境裏是極有優勢的地方
[00:16:02.000 --> 00:16:04.000]  從考古學的發現
[00:16:04.000 --> 00:16:07.000]  我們見到夏所是一個很大的城都
[00:16:07.000 --> 00:16:11.000]  位於基里列海附近
[00:16:11.000 --> 00:16:13.000]  基里列海是甚麼呢?
[00:16:13.000 --> 00:16:15.000]  其實原來是後來的加利利海
[00:16:15.000 --> 00:16:21.000]  而這裡是一個主要的貿易路線經過的地方
[00:16:21.000 --> 00:16:25.000]  是一個繁華盛世舉足輕重的地方
[00:16:25.000 --> 00:16:31.000]  而夏所王在考古文獻記載
[00:16:31.000 --> 00:16:34.000]  原來迦南的那麼多皇帝之中
[00:16:34.000 --> 00:16:37.000]  只有唯一一個夏所王
[00:16:37.000 --> 00:16:43.000]  與法老的通信是自以王來相稱
[00:16:43.000 --> 00:16:45.000]  他自稱為王
[00:16:45.000 --> 00:16:49.000]  其他迦南的所有王都沒有人這樣做
[00:16:49.000 --> 00:16:55.000]  其實夏所已經是一個實力不小的城市
[00:16:55.000 --> 00:16:58.000]  但聽到以色列人過河之後
[00:16:58.000 --> 00:17:00.000]  戰役節節勝利
[00:17:00.000 --> 00:17:02.000]  大敵當前
[00:17:02.000 --> 00:17:05.000]  他不像欺騙人那樣騙以色列人去保命
[00:17:05.000 --> 00:17:07.000]  反而他主動出擊
[00:17:07.000 --> 00:17:12.000]  聯絡南面那邊重要的三個王
[00:17:12.000 --> 00:17:16.000]  就是馬頓王、新倫王和阿薩王
[00:17:16.000 --> 00:17:21.000]  並且我們在第一、二、三節
[00:17:21.000 --> 00:17:26.000]  我們知道他從北方的南到北
[00:17:26.000 --> 00:17:28.000]  東到西的各城
[00:17:28.000 --> 00:17:32.000]  聚集了一隊很大的軍隊
[00:17:32.000 --> 00:17:34.000]  以夏所為首
[00:17:34.000 --> 00:17:37.000]  集結在米倫的水邊安營
[00:17:37.000 --> 00:17:40.000]  準備與以色列人開戰
[00:17:40.000 --> 00:17:44.000]  我們從第四節看到
[00:17:44.000 --> 00:17:47.000]  「這些王和他們的重軍都出來
[00:17:47.000 --> 00:17:49.000]  人數多如海邊的沙
[00:17:49.000 --> 00:17:51.000]  並有許多馬匹車輛」
[00:17:51.000 --> 00:17:56.000]  北方的聯軍在這裡擁有了兩個強大的力量
[00:17:56.000 --> 00:18:00.000]  第一就是人數多如海邊的沙
[00:18:00.000 --> 00:18:03.000]  我們從第一、二節
[00:18:03.000 --> 00:18:07.000]  說到各個不同邦國的王和居民
[00:18:07.000 --> 00:18:11.000]  但第三節其實是形容同一班人
[00:18:11.000 --> 00:18:14.000]  只是表達他們來自不同的民族
[00:18:14.000 --> 00:18:20.000]  但也足以令他們的軍隊如海邊的沙般多
[00:18:20.000 --> 00:18:23.000]  還有他第二樣強大的武器
[00:18:23.000 --> 00:18:26.000]  就是有許多馬匹車輛
[00:18:26.000 --> 00:18:29.000]  馬匹和車輛在當時來說
[00:18:29.000 --> 00:18:32.000]  是非常厲害的武器
[00:18:32.000 --> 00:18:36.000]  是行軍極為重要的裝備
[00:18:36.000 --> 00:18:40.000]  我們看到這場戰爭
[00:18:40.000 --> 00:18:43.000]  關乎兩個敵對陣營
[00:18:43.000 --> 00:18:46.000]  夏所王知道以色列人來勢洶洶
[00:18:46.000 --> 00:18:51.000]  他作出了一個他認為可以致勝的部署
[00:18:51.000 --> 00:18:53.000]  另一邊廂
[00:18:53.000 --> 00:18:58.000]  以色列人又何嘗不是要面對一個非常強大的敵人呢?
[00:18:58.000 --> 00:19:01.000]  他們所面對的軍隊
[00:19:01.000 --> 00:19:05.000]  是他們前所未有的那麼多
[00:19:05.000 --> 00:19:08.000]  他們遇見敵方的軍備
[00:19:08.000 --> 00:19:12.000]  更加史無前例地先進和厲害
[00:19:12.000 --> 00:19:16.000]  規模比起他之前征戰年長的戰役
[00:19:16.000 --> 00:19:19.000]  實在是蚊比和牛比
[00:19:19.000 --> 00:19:23.000]  以色列人面對的是夏所為首
[00:19:23.000 --> 00:19:26.000]  戰士如海沙般多
[00:19:26.000 --> 00:19:29.000]  擁有厲害武器的北方聯軍
[00:19:29.000 --> 00:19:32.000]  是極其強大的敵人
[00:19:32.000 --> 00:19:34.000]  弟兄姊妹
[00:19:34.000 --> 00:19:37.000]  不知道對於你來說
[00:19:37.000 --> 00:19:42.000]  甚麼是你的強大敵人呢?
[00:19:42.000 --> 00:19:47.000]  甚麼是你的強敵呢?
[00:19:47.000 --> 00:19:49.000]  在你人生裏面
[00:19:49.000 --> 00:19:54.000]  甚麼會叫你如臨大敵一樣呢?
[00:19:54.000 --> 00:19:57.000]  是患了重病?
[00:19:57.000 --> 00:20:00.000]  是婚姻失敗?
[00:20:00.000 --> 00:20:05.000]  是患了新冠狀病毒?
[00:20:05.000 --> 00:20:10.000]  或是擔心面前會被裁員?
[00:20:10.000 --> 00:20:14.000]  破產?
[00:20:14.000 --> 00:20:17.000]  或親人離世?
[00:20:17.000 --> 00:20:20.000]  又或是你的強敵是
[00:20:20.000 --> 00:20:28.000]  在試煉中跌倒?
[00:20:28.000 --> 00:20:35.000]  到底當我們面對人生強敵的時候
[00:20:35.000 --> 00:20:39.000]  我們可以有甚麼出路呢?
[00:20:39.000 --> 00:20:43.000]  讓我們一起來看看第六至第九節吧
[00:20:43.000 --> 00:20:46.000]  這一場是一場戰役
[00:20:46.000 --> 00:20:49.000]  米崙水邊之戰
[00:20:49.000 --> 00:20:53.000]  究竟這場戰是怎樣打的呢?
[00:20:53.000 --> 00:20:57.000]  讓我們一起去看看PowerPoint吧
[00:20:57.000 --> 00:21:04.000]  這裏就是夏娑和北部聯軍的戰役
[00:21:04.000 --> 00:21:07.000]  首先我們會看到紫色的箭咀告訴我們
[00:21:07.000 --> 00:21:15.000]  加南北部的聯軍從四面八方來到米崙的水邊
[00:21:15.000 --> 00:21:18.000]  然後以色列人在哪裏呢?
[00:21:18.000 --> 00:21:21.000]  雖然上一章最後一節告訴我們
[00:21:21.000 --> 00:21:24.000]  以色列人回到吉格安營
[00:21:24.000 --> 00:21:27.000]  但由於在經文裏
[00:21:27.000 --> 00:21:31.000]  我們知道神和約書亞保證了明日這時
[00:21:31.000 --> 00:21:33.000]  他們已經取得勝利
[00:21:33.000 --> 00:21:36.000]  在一天之間他們已經取得勝利
[00:21:36.000 --> 00:21:42.000]  但吉格距離米崙足足有170公里那麼遠
[00:21:42.000 --> 00:21:48.000]  所以我們估計第六節所形容的以色列人
[00:21:48.000 --> 00:21:52.000]  應該已經去到米崙水邊的附近
[00:21:52.000 --> 00:21:57.000]  所以紫色的箭咀就是以色列人行軍去到米崙水邊的附近
[00:21:57.000 --> 00:21:59.000]  作為開始
[00:21:59.000 --> 00:22:04.000]  已經在北方盟軍的安營之地
[00:22:04.000 --> 00:22:07.000]  大家會留意到一件事
[00:22:07.000 --> 00:22:09.000]  比起之前的戰役
[00:22:09.000 --> 00:22:13.000]  很詳細地去記錄每一個戰役的經過
[00:22:13.000 --> 00:22:19.000]  但今次只是用了三節來形容這場戰役
[00:22:19.000 --> 00:22:21.000]  第七節告訴我們
[00:22:21.000 --> 00:22:24.000]  約書亞帶領著軍隊作出突擊
[00:22:24.000 --> 00:22:26.000]  第八節
[00:22:26.000 --> 00:22:28.000]  以色列人就擊殺他們
[00:22:28.000 --> 00:22:32.000]  我們留意紫色的虛線箭咀
[00:22:32.000 --> 00:22:36.000]  以色列人追趕北方聯軍到西頓大城
[00:22:36.000 --> 00:22:39.000]  到米斯利弗馬欽
[00:22:39.000 --> 00:22:42.000]  直到東邊米斯巴平原
[00:22:42.000 --> 00:22:44.000]  將他們擊殺
[00:22:44.000 --> 00:22:46.000]  一個都不留
[00:22:46.000 --> 00:22:48.000]  然後第九節告訴我們
[00:22:48.000 --> 00:22:52.000]  當他們這班盟軍潰敗的時候
[00:22:52.000 --> 00:22:55.000]  他們就砍斷他們馬的蹄筋
[00:22:55.000 --> 00:22:59.000]  用火焚燒他們的車輛
[00:22:59.000 --> 00:23:03.000]  米崙水邊之戰的開始
[00:23:03.000 --> 00:23:05.000]  經過和結束
[00:23:05.000 --> 00:23:09.000]  只是用了短短三句去表達
[00:23:09.000 --> 00:23:12.000]  似乎略為平淡了一點
[00:23:12.000 --> 00:23:14.000]  我在預備講章的時候
[00:23:14.000 --> 00:23:16.000]  我在想有什麼好說的
[00:23:16.000 --> 00:23:20.000]  但當我仔細細味的時候
[00:23:20.000 --> 00:23:22.000]  我就會發覺
[00:23:22.000 --> 00:23:26.000]  他們強敵當前
[00:23:26.000 --> 00:23:29.000]  而並擁有最先進的武器
[00:23:29.000 --> 00:23:31.000]  人多到打你不死
[00:23:31.000 --> 00:23:34.000]  都好像蟻一樣,氣死你
[00:23:34.000 --> 00:23:37.000]  還要對付你們這班征戰連場
[00:23:37.000 --> 00:23:39.000]  打到沒有停手
[00:23:39.000 --> 00:23:42.000]  甚至是疲累不堪的軍隊
[00:23:42.000 --> 00:23:44.000]  其實論排面
[00:23:44.000 --> 00:23:47.000]  北方聯軍是沒得輸的
[00:23:47.000 --> 00:23:50.000]  但是第六節第九節
[00:23:50.000 --> 00:23:53.000]  聖經的作者經過細心的鋪排
[00:23:53.000 --> 00:23:55.000]  我們就會看到這場戰爭
[00:23:55.000 --> 00:23:57.000]  以色列人是怎樣打
[00:23:57.000 --> 00:24:02.000]  經文的第六節告訴我們
[00:24:02.000 --> 00:24:05.000]  神明白到以色列人所面對的征戰
[00:24:05.000 --> 00:24:07.000]  是多麼的可怕
[00:24:07.000 --> 00:24:11.000]  祂知道約書亞面對強敵的擔心和憂慮
[00:24:11.000 --> 00:24:15.000]  祂再次鼓勵他不要怕
[00:24:15.000 --> 00:24:19.000]  我們看到PowerPoint裏面
[00:24:19.000 --> 00:24:23.000]  約書亞記不同的地方
[00:24:23.000 --> 00:24:26.000]  例如第一章第九節
[00:24:26.000 --> 00:24:30.000]  當約書亞要接續摩西領袖岡維
[00:24:30.000 --> 00:24:34.000]  帶領以色列人攻打迦南地的時候
