
[00:00:00.000 --> 00:00:02.600]  接下來有林永祥大兄
[00:03:26.600 --> 00:03:30.600]  和那自薦的人同列相比
[00:03:30.600 --> 00:03:33.600]  他們用自己度量自己
[00:03:33.600 --> 00:03:36.600]  用自己比較自己
[00:03:36.600 --> 00:03:39.600]  乃是不通達的
[00:03:40.000 --> 00:03:42.600]  我們不願意分外誇口
[00:03:42.600 --> 00:03:46.600]  只要照神所量給我們的界限
[00:03:46.600 --> 00:03:50.600]  他扣到你們那裡
[00:03:50.600 --> 00:03:54.600]  我們並非過了自己的界限
[00:03:54.600 --> 00:03:57.600]  好像扣不到你們那裡
[00:03:57.600 --> 00:04:00.600]  因為我們早到你們那裡
[00:04:00.600 --> 00:04:03.600]  傳了基督的福音
[00:04:03.600 --> 00:04:08.600]  我們不像著別人所牢固的
[00:04:09.000 --> 00:04:10.600]  分外誇口
[00:04:10.600 --> 00:04:14.600]  但指望你們信心增長的時候
[00:04:14.600 --> 00:04:17.600]  所量給我們的界限
[00:04:17.600 --> 00:04:21.600]  就可以因著你們更加開展
[00:04:21.600 --> 00:04:25.600]  得以將福音傳到你們以外的地方
[00:04:25.600 --> 00:04:29.600]  並不是在別人界限之內
[00:04:29.600 --> 00:04:32.600]  即著他現成的是誇口
[00:04:32.600 --> 00:04:36.600]  但誇口的當指著主誇口
[00:04:37.000 --> 00:04:39.600]  因為忘越立的
[00:04:39.600 --> 00:04:41.600]  不是自己稱許的
[00:04:41.600 --> 00:04:44.600]  乃是主所稱許的
[00:04:44.600 --> 00:04:46.600]  聖經獨筆
[00:04:46.600 --> 00:04:54.200]  主持人:鄭若驊
[00:04:54.200 --> 00:04:59.200]  主持人:鄭若驊
[00:04:59.200 --> 00:05:06.200]  主持人:鄭若驊
[00:05:06.200 --> 00:05:11.200]  主持人:鄭若驊
[00:05:11.200 --> 00:05:16.200]  主持人:鄭若驊
[00:05:16.200 --> 00:05:20.800]  主持人:鄭若驊
[00:05:20.800 --> 00:05:25.800]  主持人:鄭若驊
[00:05:25.800 --> 00:05:30.800]  主持人:鄭若驊
[00:05:30.800 --> 00:05:35.800]  主持人:鄭若驊
[00:05:35.800 --> 00:05:40.800]  主持人:鄭若驊
[00:05:40.800 --> 00:05:45.800]  主持人:鄭若驊
[00:05:45.800 --> 00:05:50.400]  主持人:鄭若驊
[00:05:50.400 --> 00:05:55.400]  主持人:鄭若驊
[00:05:55.400 --> 00:06:00.400]  主持人:鄭若驊
[00:06:00.400 --> 00:06:05.400]  主持人:鄭若驊
[00:06:05.400 --> 00:06:10.400]  主持人:鄭若驊
[00:06:10.400 --> 00:06:15.400]  主持人:鄭若驊
[00:06:15.400 --> 00:06:20.000]  主持人:鄭若驊
[00:06:20.000 --> 00:06:25.000]  主持人:鄭若驊
[00:06:25.000 --> 00:06:30.000]  主持人:鄭若驊
[00:06:30.000 --> 00:06:35.000]  主持人:鄭若驊
[00:06:35.000 --> 00:06:40.000]  主持人:鄭若驊
[00:06:40.000 --> 00:06:45.000]  主持人:鄭若驊
[00:06:45.000 --> 00:06:49.600]  主持人:鄭若驊
[00:06:49.600 --> 00:06:54.600]  主持人:鄭若驊
[00:06:54.600 --> 00:06:59.600]  主持人:鄭若驊
[00:06:59.600 --> 00:07:04.600]  主持人:鄭若驊
[00:07:04.600 --> 00:07:09.600]  主持人:鄭若驊
[00:07:09.600 --> 00:07:14.600]  主持人:鄭若驊
[00:07:14.600 --> 00:07:19.200]  主持人:鄭若驊
[00:07:19.200 --> 00:07:24.200]  主持人:鄭若驊
[00:07:24.200 --> 00:07:29.200]  主持人:鄭若驊
[00:07:29.200 --> 00:07:34.200]  主持人:鄭若驊
[00:07:34.200 --> 00:07:39.200]  主持人:鄭若驊
[00:07:39.200 --> 00:07:44.200]  主持人:鄭若驊
[00:07:44.200 --> 00:07:48.800]  主持人:鄭若驊
[00:07:48.800 --> 00:07:53.800]  主持人:鄭若驊
[00:07:53.800 --> 00:07:58.800]  主持人:鄭若驊
[00:07:58.800 --> 00:08:03.800]  主持人:鄭若驊
[00:08:03.800 --> 00:08:08.800]  主持人:鄭若驊
[00:08:08.800 --> 00:08:13.800]  主持人:鄭若驊
[00:08:13.800 --> 00:08:18.400]  主持人:鄭若驊
[00:08:18.400 --> 00:08:23.400]  主持人:鄭若驊
[00:08:23.400 --> 00:08:28.400]  主持人:鄭若驊
[00:08:28.400 --> 00:08:33.400]  主持人:鄭若驊
[00:08:33.400 --> 00:08:38.400]  主持人:鄭若驊
[00:08:38.400 --> 00:08:43.400]  主持人:鄭若驊
[00:08:43.400 --> 00:08:48.000]  主持人:鄭若驊
[00:08:48.000 --> 00:08:53.000]  主持人:鄭若驊
[00:08:53.000 --> 00:08:58.000]  主持人:鄭若驊
[00:08:58.000 --> 00:09:03.000]  主持人:鄭若驊
[00:09:03.000 --> 00:09:08.000]  主持人:鄭若驊
[00:09:08.000 --> 00:09:13.000]  主持人:鄭若驊
[00:09:13.000 --> 00:09:17.600]  主持人:鄭若驊
[00:09:17.600 --> 00:09:22.600]  主持人:鄭若驊
[00:09:22.600 --> 00:09:27.600]  主持人:鄭若驊
[00:09:27.600 --> 00:09:32.600]  主持人:鄭若驊
[00:09:32.600 --> 00:09:37.600]  主持人:鄭若驊
[00:09:37.600 --> 00:09:42.600]  主持人:鄭若驊
[00:09:42.600 --> 00:09:47.200]  主持人:鄭若驊
[00:09:47.200 --> 00:09:52.200]  主持人:鄭若驊
[00:09:52.200 --> 00:09:57.200]  主持人:鄭若驊
[00:09:57.200 --> 00:10:02.200]  主持人:鄭若驊
[00:10:02.200 --> 00:10:07.200]  主持人:鄭若驊
[00:10:07.200 --> 00:10:12.200]  主持人:鄭若驊
[00:10:12.200 --> 00:10:16.800]  主持人:鄭若驊
[00:10:16.800 --> 00:10:21.800]  主持人:鄭若驊
[00:10:21.800 --> 00:10:26.800]  主持人:鄭若驊
[00:10:26.800 --> 00:10:31.800]  主持人:鄭若驊
[00:10:31.800 --> 00:10:36.800]  主持人:鄭若驊
[00:10:36.800 --> 00:10:41.800]  主持人:鄭若驊
[00:10:41.800 --> 00:10:46.400]  主持人:鄭若驊
[00:10:46.400 --> 00:10:51.400]  主持人:鄭若驊
[00:10:51.400 --> 00:10:56.400]  主持人:鄭若驊
[00:10:56.400 --> 00:11:01.400]  主持人:鄭若驊
[00:11:01.400 --> 00:11:06.400]  主持人:鄭若驊
[00:11:06.400 --> 00:11:11.400]  主持人:鄭若驊
[00:11:11.400 --> 00:11:16.000]  主持人:鄭若驊
[00:11:16.000 --> 00:11:21.000]  主持人:鄭若驊
[00:11:21.000 --> 00:11:26.000]  主持人:鄭若驊
[00:11:26.000 --> 00:11:31.000]  主持人:鄭若驊
[00:11:31.000 --> 00:11:36.000]  主持人:鄭若驊
[00:11:36.000 --> 00:11:41.000]  主持人:鄭若驊
[00:11:41.000 --> 00:11:45.600]  主持人:鄭若驊
[00:11:45.600 --> 00:11:50.600]  主持人:鄭若驊
[00:11:50.600 --> 00:11:55.600]  主持人:鄭若驊
[00:11:55.600 --> 00:12:00.600]  主持人:鄭若驊
[00:12:00.600 --> 00:12:05.600]  主持人:鄭若驊
[00:12:05.600 --> 00:12:10.600]  主持人:鄭若驊
[00:12:10.600 --> 00:12:15.200]  主持人:鄭若驊
[00:12:15.200 --> 00:12:20.200]  主持人:鄭若驊
[00:12:20.200 --> 00:12:25.200]  主持人:鄭若驊
[00:12:25.200 --> 00:12:30.200]  主持人:鄭若驊
[00:12:30.200 --> 00:12:35.200]  主持人:鄭若驊
[00:12:35.200 --> 00:12:40.200]  主持人:鄭若驊
[00:12:40.200 --> 00:12:44.800]  主持人:鄭若驊
[00:12:44.800 --> 00:12:49.800]  主持人:鄭若驊
[00:12:49.800 --> 00:12:54.800]  主持人:鄭若驊
[00:12:54.800 --> 00:12:59.800]  主持人:鄭若驊
[00:12:59.800 --> 00:13:04.800]  主持人:鄭若驊
[00:13:04.800 --> 00:13:09.800]  主持人:鄭若驊
[00:13:09.800 --> 00:13:14.400]  主持人:鄭若驊
[00:13:14.400 --> 00:13:19.400]  主持人:鄭若驊
[00:13:19.400 --> 00:13:24.400]  主持人:鄭若驊
[00:13:24.400 --> 00:13:29.400]  主持人:鄭若驊
[00:13:29.400 --> 00:13:34.400]  主持人:鄭若驊
[00:13:34.400 --> 00:13:39.400]  主持人:鄭若驊
[00:13:39.400 --> 00:13:44.000]  主持人:鄭若驊
[00:13:44.000 --> 00:13:49.000]  主持人:鄭若驊
[00:13:49.000 --> 00:13:54.000]  主持人:鄭若驊
[00:13:54.000 --> 00:13:59.000]  主持人:鄭若驊
[00:13:59.000 --> 00:14:04.000]  主持人:鄭若驊
[00:14:04.000 --> 00:14:09.000]  主持人:鄭若驊
[00:14:09.000 --> 00:14:13.600]  主持人:鄭若驊
[00:14:13.600 --> 00:14:18.600]  主持人:鄭若驊
[00:14:18.600 --> 00:14:23.600]  主持人:鄭若驊
[00:14:23.600 --> 00:14:28.600]  主持人:鄭若驊
[00:14:28.600 --> 00:14:33.600]  主持人:鄭若驊
[00:14:33.600 --> 00:14:38.600]  主持人:鄭若驊
[00:14:38.600 --> 00:14:43.200]  主持人:鄭若驊
[00:14:43.200 --> 00:14:48.200]  主持人:鄭若驊
[00:14:48.200 --> 00:14:53.200]  主持人:鄭若驊
[00:14:53.200 --> 00:14:58.200]  主持人:鄭若驊
[00:14:58.200 --> 00:15:03.200]  主持人:鄭若驊
[00:15:03.200 --> 00:15:08.200]  主持人:鄭若驊
[00:15:08.200 --> 00:15:12.800]  主持人:鄭若驊
[00:15:12.800 --> 00:15:17.800]  主持人:鄭若驊
[00:15:17.800 --> 00:15:22.800]  主持人:鄭若驊
[00:15:22.800 --> 00:15:27.800]  主持人:鄭若驊
[00:15:27.800 --> 00:15:32.800]  主持人:鄭若驊
[00:15:32.800 --> 00:15:37.800]  主持人:鄭若驊
[00:15:37.800 --> 00:15:42.400]  主持人:鄭若驊
[00:15:42.400 --> 00:15:47.400]  主持人:鄭若驊
[00:15:47.400 --> 00:15:52.400]  主持人:鄭若驊
[00:15:52.400 --> 00:15:57.400]  主持人:鄭若驊
[00:15:57.400 --> 00:16:02.400]  主持人:鄭若驊
[00:16:02.400 --> 00:16:07.400]  主持人:鄭若驊
[00:16:07.400 --> 00:16:12.000]  主持人:鄭若驊
[00:16:12.000 --> 00:16:17.000]  主持人:鄭若驊
[00:16:17.000 --> 00:16:22.000]  主持人:鄭若驊
[00:16:22.000 --> 00:16:27.000]  主持人:鄭若驊
[00:16:27.000 --> 00:16:32.000]  主持人:鄭若驊
[00:16:32.000 --> 00:16:37.000]  主持人:鄭若驊
[00:16:37.000 --> 00:16:41.600]  主持人:鄭若驊
[00:16:41.600 --> 00:16:46.600]  主持人:鄭若驊
[00:16:46.600 --> 00:16:51.600]  主持人:鄭若驊
[00:16:51.600 --> 00:16:56.600]  主持人:鄭若驊
[00:16:56.600 --> 00:17:01.600]  主持人:鄭若驊
[00:17:01.600 --> 00:17:06.600]  主持人:鄭若驊
[00:17:06.600 --> 00:17:11.200]  主持人:鄭若驊
[00:17:11.200 --> 00:17:16.200]  主持人:鄭若驊
[00:17:16.200 --> 00:17:21.200]  主持人:鄭若驊
[00:17:21.200 --> 00:17:26.200]  主持人:鄭若驊
[00:17:26.200 --> 00:17:31.200]  主持人:鄭若驊
[00:17:31.200 --> 00:17:36.200]  主持人:鄭若驊
[00:17:36.200 --> 00:17:40.800]  主持人:鄭若驊
[00:17:40.800 --> 00:17:45.800]  主持人:鄭若驊
[00:17:45.800 --> 00:17:50.800]  主持人:鄭若驊
[00:17:50.800 --> 00:17:55.800]  主持人:鄭若驊
[00:17:55.800 --> 00:18:00.800]  主持人:鄭若驊
[00:18:00.800 --> 00:18:05.800]  主持人:鄭若驊
[00:18:05.800 --> 00:18:10.400]  主持人:鄭若驊
[00:18:10.400 --> 00:18:15.400]  主持人:鄭若驊
[00:18:15.400 --> 00:18:20.400]  主持人:鄭若驊
[00:18:20.400 --> 00:18:25.400]  主持人:鄭若驊
[00:18:25.400 --> 00:18:30.400]  主持人:鄭若驊
[00:18:30.400 --> 00:18:35.400]  主持人:鄭若驊
[00:18:35.400 --> 00:18:40.000]  主持人:鄭若驊
[00:18:40.000 --> 00:18:45.000]  主持人:鄭若驊
[00:18:45.000 --> 00:18:50.000]  主持人:鄭若驊
[00:18:50.000 --> 00:18:55.000]  主持人:鄭若驊
[00:18:55.000 --> 00:19:00.000]  主持人:鄭若驊
[00:19:00.000 --> 00:19:05.000]  主持人:鄭若驊
[00:19:05.000 --> 00:19:09.600]  主持人:鄭若驊
[00:19:09.600 --> 00:19:14.600]  主持人:鄭若驊
[00:19:14.600 --> 00:19:19.600]  主持人:鄭若驊
[00:19:19.600 --> 00:19:24.600]  主持人:鄭若驊
[00:19:24.600 --> 00:19:29.600]  主持人:鄭若驊
[00:19:29.600 --> 00:19:34.600]  主持人:鄭若驊
[00:19:34.600 --> 00:19:39.200]  主持人:鄭若驊
[00:19:39.200 --> 00:19:44.200]  主持人:鄭若驊
[00:19:44.200 --> 00:19:49.200]  主持人:鄭若驊
[00:19:49.200 --> 00:19:54.200]  主持人:鄭若驊
[00:19:54.200 --> 00:19:59.200]  主持人:鄭若驊
[00:19:59.200 --> 00:20:04.200]  主持人:鄭若驊
[00:20:04.200 --> 00:20:08.800]  主持人:鄭若驊
[00:20:08.800 --> 00:20:13.800]  主持人:鄭若驊
[00:20:13.800 --> 00:20:18.800]  主持人:鄭若驊
[00:20:18.800 --> 00:20:23.800]  主持人:鄭若驊
[00:20:23.800 --> 00:20:28.800]  主持人:鄭若驊
[00:20:28.800 --> 00:20:33.800]  主持人:鄭若驊
[00:20:33.800 --> 00:20:38.400]  主持人:鄭若驊
[00:20:38.400 --> 00:20:43.400]  主持人:鄭若驊
[00:20:43.400 --> 00:20:48.400]  主持人:鄭若驊
[00:20:48.400 --> 00:20:53.400]  主持人:鄭若驊
[00:20:53.400 --> 00:20:58.400]  主持人:鄭若驊
[00:20:58.400 --> 00:21:03.400]  主持人:鄭若驊
[00:21:03.400 --> 00:21:08.000]  主持人:鄭若驊
[00:21:08.000 --> 00:21:13.000]  主持人:鄭若驊
[00:21:13.000 --> 00:21:18.000]  主持人:鄭若驊
[00:21:18.000 --> 00:21:23.000]  主持人:鄭若驊
[00:21:23.000 --> 00:21:28.000]  主持人:鄭若驊
[00:21:28.000 --> 00:21:33.000]  主持人:鄭若驊
[00:21:33.000 --> 00:21:37.600]  主持人:鄭若驊
[00:21:37.600 --> 00:21:42.600]  主持人:鄭若驊
[00:21:42.600 --> 00:21:47.600]  主持人:鄭若驊
[00:21:47.600 --> 00:21:52.600]  主持人:鄭若驊
[00:21:52.600 --> 00:21:57.600]  主持人:鄭若驊
[00:21:57.600 --> 00:22:02.600]  主持人:鄭若驊
[00:22:02.600 --> 00:22:07.200]  主持人:鄭若驊
[00:22:07.200 --> 00:22:12.200]  主持人:鄭若驊
[00:22:12.200 --> 00:22:17.200]  主持人:鄭若驊
[00:22:17.200 --> 00:22:22.200]  主持人:鄭若驊
[00:22:22.200 --> 00:22:27.200]  主持人:鄭若驊
[00:22:27.200 --> 00:22:32.200]  主持人:鄭若驊
[00:22:32.200 --> 00:22:36.800]  主持人:鄭若驊
[00:22:36.800 --> 00:22:41.800]  主持人:鄭若驊
[00:22:41.800 --> 00:22:46.800]  主持人:鄭若驊
[00:22:46.800 --> 00:22:51.800]  主持人:鄭若驊
[00:22:51.800 --> 00:22:56.800]  主持人:鄭若驊
[00:22:56.800 --> 00:23:01.800]  主持人:鄭若驊
[00:23:01.800 --> 00:23:06.400]  主持人:鄭若驊
[00:23:06.400 --> 00:23:11.400]  主持人:鄭若驊
[00:23:11.400 --> 00:23:16.400]  主持人:鄭若驊
[00:23:16.400 --> 00:23:21.400]  主持人:鄭若驊
[00:23:21.400 --> 00:23:26.400]  主持人:鄭若驊
[00:23:26.400 --> 00:23:31.400]  主持人:鄭若驊
[00:23:31.400 --> 00:23:36.000]  主持人:鄭若驊
[00:23:36.000 --> 00:23:41.000]  主持人:鄭若驊
[00:23:41.000 --> 00:23:46.000]  主持人:鄭若驊
[00:23:46.000 --> 00:23:51.000]  主持人:鄭若驊
[00:23:51.000 --> 00:23:56.000]  主持人:鄭若驊
[00:23:56.000 --> 00:24:01.000]  主持人:鄭若驊
[00:24:01.000 --> 00:24:05.600]  主持人:鄭若驊
[00:24:05.600 --> 00:24:10.600]  主持人:鄭若驊
[00:24:10.600 --> 00:24:15.600]  主持人:鄭若驊
[00:24:15.600 --> 00:24:20.600]  主持人:鄭若驊
[00:24:20.600 --> 00:24:25.600]  主持人:鄭若驊
[00:24:25.600 --> 00:24:30.600]  主持人:鄭若驊
[00:24:30.600 --> 00:24:35.200]  主持人:鄭若驊
[00:24:35.200 --> 00:24:40.200]  主持人:鄭若驊
[00:24:40.200 --> 00:24:45.200]  主持人:鄭若驊
[00:24:45.200 --> 00:24:50.200]  主持人:鄭若驊
[00:24:50.200 --> 00:24:55.200]  主持人:鄭若驊
[00:24:55.200 --> 00:25:00.200]  主持人:鄭若驊
[00:25:00.200 --> 00:25:04.800]  主持人:鄭若驊
[00:25:04.800 --> 00:25:09.800]  主持人:鄭若驊
[00:25:09.800 --> 00:25:14.800]  主持人:鄭若驊
[00:25:14.800 --> 00:25:19.800]  主持人:鄭若驊
[00:25:19.800 --> 00:25:24.800]  主持人:鄭若驊
[00:25:24.800 --> 00:25:29.800]  主持人:鄭若驊
[00:25:29.800 --> 00:25:34.400]  主持人:鄭若驊
[00:25:34.400 --> 00:25:39.400]  主持人:鄭若驊
[00:25:39.400 --> 00:25:44.400]  主持人:鄭若驊
[00:25:44.400 --> 00:25:49.400]  主持人:鄭若驊
[00:25:49.400 --> 00:25:54.400]  主持人:鄭若驊
[00:25:54.400 --> 00:25:59.400]  主持人:鄭若驊
[00:25:59.400 --> 00:26:04.000]  主持人:鄭若驊
[00:26:04.000 --> 00:26:09.000]  主持人:鄭若驊
[00:26:09.000 --> 00:26:14.000]  主持人:鄭若驊
[00:26:14.000 --> 00:26:19.000]  主持人:鄭若驊
[00:26:19.000 --> 00:26:24.000]  主持人:鄭若驊
[00:26:24.000 --> 00:26:29.000]  主持人:鄭若驊
[00:26:29.000 --> 00:26:33.600]  主持人:鄭若驊
[00:26:33.600 --> 00:26:38.600]  主持人:鄭若驊
[00:26:38.600 --> 00:26:43.600]  主持人:鄭若驊
[00:26:43.600 --> 00:26:48.600]  主持人:鄭若驊
[00:26:48.600 --> 00:26:53.600]  主持人:鄭若驊
[00:26:53.600 --> 00:26:58.600]  主持人:鄭若驊
[00:26:58.600 --> 00:27:03.200]  主持人:鄭若驊
[00:27:03.200 --> 00:27:08.200]  主持人:鄭若驊
[00:27:08.200 --> 00:27:13.200]  主持人:鄭若驊
[00:27:13.200 --> 00:27:18.200]  主持人:鄭若驊
[00:27:18.200 --> 00:27:23.200]  主持人:鄭若驊
[00:27:23.200 --> 00:27:28.200]  主持人:鄭若驊
[00:27:28.200 --> 00:27:32.800]  主持人:鄭若驊
[00:27:32.800 --> 00:27:37.800]  主持人:鄭若驊
[00:27:37.800 --> 00:27:42.800]  主持人:鄭若驊
[00:27:42.800 --> 00:27:47.800]  主持人:鄭若驊
[00:27:47.800 --> 00:27:52.800]  主持人:鄭若驊
[00:27:52.800 --> 00:27:57.800]  主持人:鄭若驊
[00:27:57.800 --> 00:28:02.400]  主持人:鄭若驊
[00:28:02.400 --> 00:28:07.400]  主持人:鄭若驊
[00:28:07.400 --> 00:28:12.400]  主持人:鄭若驊
[00:28:12.400 --> 00:28:17.400]  主持人:鄭若驊
[00:28:17.400 --> 00:28:22.400]  主持人:鄭若驊
[00:28:22.400 --> 00:28:27.400]  主持人:鄭若驊
[00:28:27.400 --> 00:28:32.000]  主持人:鄭若驊
[00:28:32.000 --> 00:28:37.000]  主持人:鄭若驊
[00:28:37.000 --> 00:28:42.000]  主持人:鄭若驊
[00:28:42.000 --> 00:28:47.000]  主持人:鄭若驊
[00:28:47.000 --> 00:28:52.000]  主持人:鄭若驊
[00:28:52.000 --> 00:28:57.000]  主持人:鄭若驊
[00:28:57.000 --> 00:29:01.600]  主持人:鄭若驊
[00:29:01.600 --> 00:29:06.600]  主持人:鄭若驊
[00:29:06.600 --> 00:29:11.600]  主持人:鄭若驊
[00:29:11.600 --> 00:29:16.600]  主持人:鄭若驊
[00:29:16.600 --> 00:29:21.600]  主持人:鄭若驊
[00:29:21.600 --> 00:29:26.600]  主持人:鄭若驊
[00:29:26.600 --> 00:29:31.200]  主持人:鄭若驊
[00:29:31.200 --> 00:29:36.200]  主持人:鄭若驊
[00:29:36.200 --> 00:29:41.200]  主持人:鄭若驊
[00:29:41.200 --> 00:29:46.200]  主持人:鄭若驊
[00:29:46.200 --> 00:29:51.200]  主持人:鄭若驊
[00:29:51.200 --> 00:29:56.200]  主持人:鄭若驊
[00:29:56.200 --> 00:30:00.800]  主持人:鄭若驊
[00:30:00.800 --> 00:30:05.800]  主持人:鄭若驊
[00:30:05.800 --> 00:30:10.800]  主持人:鄭若驊
[00:30:10.800 --> 00:30:15.800]  主持人:鄭若驊
[00:30:15.800 --> 00:30:20.800]  主持人:鄭若驊
[00:30:20.800 --> 00:30:25.800]  主持人:鄭若驊
[00:30:25.800 --> 00:30:30.400]  主持人:鄭若驊
[00:30:30.400 --> 00:30:35.400]  主持人:鄭若驊
[00:30:35.400 --> 00:30:40.400]  主持人:鄭若驊
[00:30:40.400 --> 00:30:45.400]  主持人:鄭若驊
[00:30:45.400 --> 00:30:50.400]  主持人:鄭若驊
[00:30:50.400 --> 00:30:55.400]  主持人:鄭若驊
[00:30:55.400 --> 00:31:00.000]  主持人:鄭若驊
[00:31:00.000 --> 00:31:05.000]  主持人:鄭若驊
[00:31:05.000 --> 00:31:10.000]  主持人:鄭若驊
[00:31:10.000 --> 00:31:15.000]  主持人:鄭若驊
[00:31:15.000 --> 00:31:20.000]  主持人:鄭若驊
[00:31:20.000 --> 00:31:25.000]  主持人:鄭若驊
[00:31:25.000 --> 00:31:29.600]  主持人:鄭若驊
[00:31:29.600 --> 00:31:34.600]  主持人:鄭若驊
[00:31:34.600 --> 00:31:39.600]  主持人:鄭若驊
[00:31:39.600 --> 00:31:44.600]  主持人:鄭若驊
[00:31:44.600 --> 00:31:49.600]  主持人:鄭若驊
[00:31:49.600 --> 00:31:54.600]  主持人:鄭若驊
[00:31:54.600 --> 00:31:59.200]  主持人:鄭若驊
[00:31:59.200 --> 00:32:04.200]  主持人:鄭若驊
[00:32:04.200 --> 00:32:09.200]  主持人:鄭若驊
[00:32:09.200 --> 00:32:14.200]  主持人:鄭若驊
[00:32:14.200 --> 00:32:19.200]  主持人:鄭若驊
[00:32:19.200 --> 00:32:24.200]  主持人:鄭若驊
[00:32:24.200 --> 00:32:28.800]  主持人:鄭若驊
[00:32:28.800 --> 00:32:33.800]  主持人:鄭若驊
[00:32:33.800 --> 00:32:38.800]  主持人:鄭若驊
[00:32:38.800 --> 00:32:43.800]  主持人:鄭若驊
[00:32:43.800 --> 00:32:48.800]  主持人:鄭若驊
[00:32:48.800 --> 00:32:53.800]  主持人:鄭若驊
[00:32:53.800 --> 00:32:58.400]  主持人:鄭若驊
[00:32:58.400 --> 00:33:03.000]  主持人:鄭若驊
[00:33:03.000 --> 00:33:07.600]  主持人:鄭若驊
[00:33:07.600 --> 00:33:12.200]  主持人:鄭若驊
[00:33:12.200 --> 00:33:16.800]  主持人:鄭若驊
[00:33:16.800 --> 00:33:21.400]  主持人:鄭若驊
[00:33:21.400 --> 00:33:26.000]  主持人:鄭若驊
[00:33:26.000 --> 00:33:30.600]  主持人:鄭若驊
[00:33:30.600 --> 00:33:35.200]  主持人:鄭若驊
[00:33:35.200 --> 00:33:39.800]  主持人:鄭若驊
[00:33:39.800 --> 00:33:44.400]  主持人:鄭若驊
[00:33:44.400 --> 00:33:49.000]  主持人:鄭若驊
[00:33:49.000 --> 00:33:53.600]  主持人:鄭若驊
[00:33:53.600 --> 00:33:58.200]  主持人:鄭若驊
[00:33:58.800 --> 00:34:02.800]  主持人:鄭若驊
