
[00:00:00.000 --> 00:00:05.000]  今日我們選讀的經文是《舊約聖經》的針言
[00:02:27.000 --> 00:02:31.000]  那時我在他那裡為公司
[00:02:31.000 --> 00:02:33.000]  日日為他所喜愛
[00:02:33.000 --> 00:02:36.000]  上上在他面前踴躍
[00:02:36.000 --> 00:02:40.000]  踴躍在他為人預備可住的地
[00:02:40.000 --> 00:02:44.000]  也喜悅住在世人之間
[00:02:45.000 --> 00:02:47.000]  (字幕:陳志全)
[00:02:47.000 --> 00:02:49.000]  (字幕:陳志全)
[00:02:49.000 --> 00:02:51.000]  (字幕:陳志全)
[00:02:51.000 --> 00:02:53.000]  (字幕:陳志全)
[00:02:53.000 --> 00:02:55.000]  (字幕:陳志全)
[00:02:56.000 --> 00:02:58.000]  各位頂子們早安
[00:02:58.000 --> 00:03:02.000]  感謝主能夠再一次來到旺鎮
[00:03:02.000 --> 00:03:06.000]  和大家一起度過聖誕節的崇拜
[00:03:06.000 --> 00:03:11.000]  聖誕節的崇拜應該要和大家分享新約
[00:03:11.000 --> 00:03:16.000]  不過我心想可能舊約這一段也可能是適合
[00:03:16.000 --> 00:03:21.000]  因為近來也有機會教聖經神學的時候
[00:03:21.000 --> 00:03:25.000]  原來愛智慧這東西
[00:03:25.000 --> 00:03:28.000]  也是我女兒的英文名字
[00:03:28.000 --> 00:03:30.000]  Sophia這個英文名字
[00:03:30.000 --> 00:03:32.000]  就是來自希臘文
[00:03:32.000 --> 00:03:35.000]  希臘文的意思就是智慧的意思
[00:03:35.000 --> 00:03:38.000]  我想問這裡在座有沒有姐妹
[00:03:38.000 --> 00:03:40.000]  或者可能是有弟兄
[00:03:40.000 --> 00:03:42.000]  是叫做Sophia的
[00:03:42.000 --> 00:03:43.000]  有沒有
[00:03:43.000 --> 00:03:45.000]  值得一想的
[00:03:45.000 --> 00:03:47.000]  你可以改這個名字
[00:03:47.000 --> 00:03:49.000]  因為有智慧
[00:03:49.000 --> 00:03:54.000]  愛智慧這個主題也等於愛耶穌
[00:03:54.000 --> 00:03:57.000]  耶穌就是神的智慧
[00:03:57.000 --> 00:04:01.000]  這是哥林多前書第一章二十多節
[00:04:01.000 --> 00:04:03.000]  清晰地提到
[00:04:03.000 --> 00:04:05.000]  智慧就是耶穌
[00:04:05.000 --> 00:04:07.000]  耶穌就是智慧的化身
[00:04:07.000 --> 00:04:11.000]  我們祈求主慶祝耶穌降世為人
[00:04:11.000 --> 00:04:13.000]  並且道成肉身
[00:04:13.000 --> 00:04:16.000]  降在馬槽的節日裡
[00:04:16.000 --> 00:04:18.000]  我們認識什麼叫做愛智慧
[00:04:18.000 --> 00:04:20.000]  我們低頭祈禱
[00:04:20.000 --> 00:04:22.000]  慈悲仁愛的天父
[00:04:22.000 --> 00:04:27.000]  多謝你讓我們今早一同來到你面前
[00:04:27.000 --> 00:04:30.000]  很想認識這個智慧
[00:04:30.000 --> 00:04:32.000]  主你就是智慧的化身
[00:04:32.000 --> 00:04:36.000]  讓我們不單止能夠認識你
[00:04:36.000 --> 00:04:40.000]  相信我們每一個都能夠成為一個智者
[00:04:40.000 --> 00:04:42.000]  活在我們的人生
[00:04:42.000 --> 00:04:43.000]  活出你那份愛
[00:04:43.000 --> 00:04:45.000]  活出真正的智慧
[00:04:45.000 --> 00:04:49.000]  幫助孩子講解你的說話清楚明白
[00:04:49.000 --> 00:04:51.000]  我們一同去到謙卑領受
[00:04:51.000 --> 00:04:53.000]  奉耶穌基督的名字祈禱
[00:04:53.000 --> 00:04:54.000]  阿們
[00:04:54.000 --> 00:05:00.000]  今天這段經文就是來自針研剛才讀到那段經文
[00:05:00.000 --> 00:05:01.000]  剛才讀到這段經文
[00:05:01.000 --> 00:05:03.000]  先看一下
[00:05:03.000 --> 00:05:05.000]  剛才讀到這段經文
[00:05:05.000 --> 00:05:08.000]  可以分為三個段落
[00:05:08.000 --> 00:05:12.000]  第一個段落就是由十二到第十六節的經文
[00:05:12.000 --> 00:05:15.000]  這段段落就是告訴我們
[00:05:15.000 --> 00:05:19.000]  愛智慧的第一個好處到底是什麼
[00:05:19.000 --> 00:05:24.000]  並且清晰地定義什麼叫做有智慧
[00:05:24.000 --> 00:05:26.000]  智慧我想大家都知道
[00:05:26.000 --> 00:05:30.000]  在針研裡面敬威耶和華是智慧的開端
[00:05:30.000 --> 00:05:33.000]  智慧是和敬威耶和華有關的
[00:05:33.000 --> 00:05:36.000]  這是第一點我們會留意
[00:05:36.000 --> 00:05:37.000]  第二點
[00:05:37.000 --> 00:05:40.000]  他用愛字告訴我們
[00:05:40.000 --> 00:05:43.000]  愛智慧帶給你第二個好處
[00:05:43.000 --> 00:05:46.000]  就是給你有尊榮這件事情
[00:05:46.000 --> 00:05:47.000]  第三點
[00:05:47.000 --> 00:05:49.000]  他的話題搖身一變
[00:05:49.000 --> 00:05:54.000]  告訴我們原來智慧不是一個被造物
[00:05:54.000 --> 00:05:59.000]  智慧是和創造主一起創造這個世界
[00:05:59.000 --> 00:06:02.000]  後來我們也知道在哥羅西書裡面
[00:06:02.000 --> 00:06:06.000]  告訴我們這個智慧其實就是耶穌
[00:06:06.000 --> 00:06:09.000]  是創造天地萬物的那一位
[00:06:09.000 --> 00:06:10.000]  所以第三點
[00:06:10.000 --> 00:06:14.000]  跟我們說智慧和創造秩序之間
[00:06:14.000 --> 00:06:16.000]  他們的關係到底是怎麼樣
[00:06:16.000 --> 00:06:19.000]  透過這樣我們用另外一個方式
[00:06:19.000 --> 00:06:22.000]  去默想在這個聖誕節裡面
[00:06:22.000 --> 00:06:24.000]  怎樣可以愛智慧
[00:06:24.000 --> 00:06:26.000]  所以首先我們去到第一點
[00:06:26.000 --> 00:06:29.000]  第一點你會發現
[00:06:29.000 --> 00:06:33.000]  智慧是用第一生的我去說的
[00:06:33.000 --> 00:06:37.000]  也就是說智慧不是一個死物
[00:06:37.000 --> 00:06:38.000]  不是一個概念
[00:06:38.000 --> 00:06:40.000]  不是一門學說
[00:06:40.000 --> 00:06:42.000]  也不是一個學位
[00:06:42.000 --> 00:06:46.000]  智慧是一個有位格的個體
[00:06:46.000 --> 00:06:48.000]  他會跟你說話
[00:06:48.000 --> 00:06:50.000]  他用我去進行稱呼
[00:06:50.000 --> 00:06:54.000]  告訴你我是怎樣
[00:06:54.000 --> 00:06:56.000]  並且你如果愛他的話
[00:06:56.000 --> 00:06:58.000]  他會帶給你會是怎樣
[00:06:58.000 --> 00:06:59.000]  所以第一個
[00:06:59.000 --> 00:07:03.000]  他就說我智慧是以靈命為居所
[00:07:03.000 --> 00:07:06.000]  有尋得知識和謀略
[00:07:06.000 --> 00:07:09.000]  然後十三節是清晰地告訴我們
[00:07:09.000 --> 00:07:12.000]  敬畏耶和華究竟是怎樣
[00:07:12.000 --> 00:07:15.000]  因為我們剛才讀到九章第十節
[00:07:15.000 --> 00:07:18.000]  也是我自己那間中學的校訓
[00:07:18.000 --> 00:07:20.000]  敬畏耶和華是智慧的開端
[00:07:20.000 --> 00:07:22.000]  但是我們不是很清楚
[00:07:22.000 --> 00:07:24.000]  什麼叫做敬畏耶和華
[00:07:24.000 --> 00:07:26.000]  這裡就非常具體告訴你
[00:07:26.000 --> 00:07:29.000]  敬畏耶和華就一定有這個表現
[00:07:29.000 --> 00:07:32.000]  這個表現就是恨惡
[00:07:32.000 --> 00:07:35.000]  恨惡這個字就在十三節那裡
[00:07:35.000 --> 00:07:37.000]  總共出現兩次這麼多
[00:07:37.000 --> 00:07:40.000]  第一次就叫做恨惡邪惡
[00:07:40.000 --> 00:07:44.000]  第二次是有四樣東西是你要恨惡的
[00:07:44.000 --> 00:07:45.000]  第一驕傲
[00:07:45.000 --> 00:07:46.000]  第二狂妄
[00:07:46.000 --> 00:07:48.000]  接著惡道
[00:07:48.000 --> 00:07:50.000]  然後就是乖妙的口
[00:07:50.000 --> 00:07:52.000]  看上去有數得計
[00:07:52.000 --> 00:07:55.000]  一數就是有五樣東西這麼多
[00:07:55.000 --> 00:07:57.000]  你是要恨惡的
[00:07:57.000 --> 00:07:59.000]  但其實應該是四樣東西
[00:07:59.000 --> 00:08:01.000]  因為第一個恨惡邪惡
[00:08:01.000 --> 00:08:04.000]  那個邪惡是一個籠統的類別
[00:08:04.000 --> 00:08:06.000]  那個類別包含了四樣東西
[00:08:06.000 --> 00:08:07.000]  驕傲狂妄
[00:08:07.000 --> 00:08:10.000]  惡道和乖妙的口
[00:08:10.000 --> 00:08:12.000]  讓我逐一去解釋
[00:08:12.000 --> 00:08:16.000]  特別驕傲和狂妄一定是打孖的解釋
[00:08:16.000 --> 00:08:19.000]  因為驕傲那個字的字根
[00:08:19.000 --> 00:08:22.000]  是解作高這樣的意思
[00:08:22.000 --> 00:08:27.000]  這個字在以賽亞書的點擊率也挺高的
[00:08:27.000 --> 00:08:29.000]  特別你會看到
[00:08:29.000 --> 00:08:31.000]  以賽亞書的第六章
[00:08:31.000 --> 00:08:35.000]  也就是說以賽亞先知蒙召的那一章
[00:08:35.000 --> 00:08:38.000]  他蒙召的時候就見到一個異象
[00:08:38.000 --> 00:08:44.000]  就說我看見主坐在高高的寶座上
[00:08:44.000 --> 00:08:46.000]  你聽到和學本的做高高
[00:08:46.000 --> 00:08:48.000]  原文真的有兩個高
[00:08:48.000 --> 00:08:51.000]  那裡第一個高是主動的
[00:08:51.000 --> 00:08:53.000]  第二個高是避抬高
[00:08:53.000 --> 00:08:55.000]  也就是被動的
[00:08:55.000 --> 00:08:57.000]  無論主動還是被動
[00:08:57.000 --> 00:09:01.000]  高這個位置是專屬給耶和華的
[00:09:01.000 --> 00:09:04.000]  以賽亞書的第二章也告訴我們
[00:09:04.000 --> 00:09:06.000]  很多人很想成為高
[00:09:06.000 --> 00:09:10.000]  包括那些狂妄人
[00:09:10.000 --> 00:09:12.000]  包括那些惡人
[00:09:12.000 --> 00:09:13.000]  很想成為高
[00:09:13.000 --> 00:09:15.000]  但如果你想成為高的話
[00:09:15.000 --> 00:09:18.000]  上帝就將你降低了
[00:09:18.000 --> 00:09:20.000]  凡至高上帝必降低
[00:09:20.000 --> 00:09:23.000]  自卑就會被升高
[00:09:23.000 --> 00:09:26.000]  這是耶穌基督在不同的福音書裡
[00:09:26.000 --> 00:09:28.000]  都有記載的道理
[00:09:28.000 --> 00:09:32.000]  所以做人千萬不要高
[00:09:32.000 --> 00:09:34.000]  聖高那些靈界的客
[00:09:34.000 --> 00:09:36.000]  做人千萬不要高
[00:09:36.000 --> 00:09:38.000]  但是告訴我們
[00:09:38.000 --> 00:09:41.000]  原來敬畏耶和華的人
[00:09:41.000 --> 00:09:42.000]  你是恨惡什麼
[00:09:42.000 --> 00:09:44.000]  恨惡高
[00:09:44.000 --> 00:09:46.000]  就是說我不喜歡自己高
[00:09:46.000 --> 00:09:48.000]  我不會朝朝夕夕
[00:09:48.000 --> 00:09:51.000]  高也可以有很多表現
[00:09:51.000 --> 00:09:54.000]  第一 財富高
[00:09:54.000 --> 00:09:56.000]  希望大家未必有
[00:09:56.000 --> 00:09:58.000]  不過可能是地位高
[00:09:58.000 --> 00:10:00.000]  可能是名氣高
[00:10:00.000 --> 00:10:04.000]  但通通都是他恨惡
[00:10:04.000 --> 00:10:05.000]  恨惡的意思
[00:10:05.000 --> 00:10:08.000]  不是代表你有錢就有問題
[00:10:08.000 --> 00:10:10.000]  而是說那種態度
[00:10:10.000 --> 00:10:12.000]  那種態度就好像這個世界
[00:10:12.000 --> 00:10:14.000]  沒有你不行
[00:10:14.000 --> 00:10:16.000]  所以恨惡這件事情
[00:10:16.000 --> 00:10:20.000]  就是敬畏耶和華的一個表現
[00:10:20.000 --> 00:10:22.000]  第二 第三和第四
[00:10:22.000 --> 00:10:26.000]  就是邪惡的惡道
[00:10:26.000 --> 00:10:28.000]  第四就是乖妙的口
[00:10:28.000 --> 00:10:31.000]  特別道路真的不是指屯門公路
[00:10:31.000 --> 00:10:35.000]  而是指人生道德的取向
[00:10:35.000 --> 00:10:37.000]  一個叫善道
[00:10:37.000 --> 00:10:39.000]  一個叫惡道的意思
[00:10:39.000 --> 00:10:42.000]  而你真的看看嘴巴說什麼
[00:10:42.000 --> 00:10:45.000]  就知道你是不是敬畏耶和華的人
[00:10:45.000 --> 00:10:48.000]  不敬畏耶和華的人
[00:10:48.000 --> 00:10:50.000]  是有乖妙的口
[00:10:50.000 --> 00:10:51.000]  乖妙的口是什麼呢
[00:10:51.000 --> 00:10:53.000]  其實就是那些
[00:10:53.000 --> 00:10:56.000]  就是七成真 三成假
[00:10:56.000 --> 00:10:58.000]  說些不說些
[00:10:58.000 --> 00:11:00.000]  說六成真的東西
[00:11:00.000 --> 00:11:03.000]  搭棚衝就是四成假
[00:11:03.000 --> 00:11:05.000]  類似這樣
[00:11:05.000 --> 00:11:06.000]  說些不說些
[00:11:06.000 --> 00:11:08.000]  去到誤導別人
[00:11:08.000 --> 00:11:11.000]  又或者保持自己良好的形象
[00:11:11.000 --> 00:11:13.000]  目的的底下
[00:11:13.000 --> 00:11:15.000]  所以他說了一些
[00:11:15.000 --> 00:11:17.000]  似是而非的說話
[00:11:17.000 --> 00:11:19.000]  類似這些圓滑的舌頭
[00:11:19.000 --> 00:11:21.000]  我們就叫這一種
[00:11:21.000 --> 00:11:23.000]  叫做乖妙的口
[00:11:23.000 --> 00:11:26.000]  如果你離開這些事情的時候
[00:11:26.000 --> 00:11:29.000]  你就會發現在第十四節那裡
[00:11:29.000 --> 00:11:31.000]  你就會發現同樣地
[00:11:31.000 --> 00:11:33.000]  都是有四樣東西
[00:11:33.000 --> 00:11:35.000]  是智慧帶給你的
[00:11:35.000 --> 00:11:36.000]  那四樣東西
[00:11:36.000 --> 00:11:38.000]  包括第一是謀略
[00:11:38.000 --> 00:11:40.000]  第二是知識
[00:11:40.000 --> 00:11:41.000]  第三是聰明
[00:11:41.000 --> 00:11:43.000]  第四是能力
[00:11:43.000 --> 00:11:47.000]  頭三樣全部鎖上門都有的
[00:11:47.000 --> 00:11:49.000]  最後那樣是能力
[00:11:49.000 --> 00:11:50.000]  你可以解作財力
[00:11:50.000 --> 00:11:52.000]  可以解作軍事勢力
[00:11:52.000 --> 00:11:54.000]  可以解作智力
[00:11:54.000 --> 00:11:55.000]  都可以
[00:11:55.000 --> 00:11:57.000]  能力就是這樣的表現
[00:11:57.000 --> 00:11:59.000]  所以你會發現
[00:11:59.000 --> 00:12:00.000]  智慧
[00:12:00.000 --> 00:12:01.000]  Wisdom
[00:12:01.000 --> 00:12:04.000]  就和我們IQ高還是低呢
[00:12:04.000 --> 00:12:07.000]  是沒有關係的
[00:12:07.000 --> 00:12:10.000]  IQ高不代表有Wisdom
[00:12:10.000 --> 00:12:14.000]  IQ低是可以有智慧的
[00:12:14.000 --> 00:12:17.000]  智慧是來自敬畏耶和華
[00:12:17.000 --> 00:12:19.000]  所以你會發現有些IQ高
[00:12:19.000 --> 00:12:22.000]  他一不敬畏耶和華就等於什麼
[00:12:22.000 --> 00:12:24.000]  等於沒有智慧
[00:12:24.000 --> 00:12:26.000]  這個正正應驗了
[00:12:26.000 --> 00:12:29.000]  哥林多前書保羅所提到的那段經文
[00:12:29.000 --> 00:12:31.000]  那段經文就是說
[00:12:31.000 --> 00:12:33.000]  猶太人是要神蹟
[00:12:33.000 --> 00:12:36.000]  希臘人是求智慧
[00:12:36.000 --> 00:12:39.000]  我們是卻全十字架的基督
[00:12:39.000 --> 00:12:42.000]  在猶太人是半腳式
[00:12:42.000 --> 00:12:44.000]  接著下一句就是
[00:12:44.000 --> 00:12:47.000]  在愛邦人是愚蠢
[00:12:47.000 --> 00:12:52.000]  就是說世人覺得這個智慧是愚蠢
[00:12:52.000 --> 00:12:54.000]  但是這個智慧
[00:12:54.000 --> 00:12:59.000]  但在那蒙召的無論是猶太人希臘人
[00:12:59.000 --> 00:13:02.000]  基督總是神的能力
[00:13:02.000 --> 00:13:03.000]  神的智慧
[00:13:03.000 --> 00:13:05.000]  在世人覺得是蠢
[00:13:05.000 --> 00:13:08.000]  但是在真正有智慧人的眼界
[00:13:08.000 --> 00:13:11.000]  是一個如珠如寶的構成
[00:13:11.000 --> 00:13:13.000]  所以第一點我們會發現
[00:13:13.000 --> 00:13:14.000]  如果是這樣的時候
[00:13:14.000 --> 00:13:17.000]  就會給你一個真正的智慧
[00:13:17.000 --> 00:13:19.000]  話說幾個月前
[00:13:19.000 --> 00:13:21.000]  我在八月份
[00:13:21.000 --> 00:13:24.000]  八月份我就答應了一間教會
[00:13:24.000 --> 00:13:26.000]  逢禮拜二
[00:13:26.000 --> 00:13:29.000]  有三個連續的禮拜二晚上
[00:13:29.000 --> 00:13:32.000]  就舉行一個Zoom的課程
[00:13:32.000 --> 00:13:34.000]  就是有一個線上的課程
[00:13:34.000 --> 00:13:36.000]  所以在家裏進行
[00:13:36.000 --> 00:13:40.000]  有五十多個弟兄姊妹報名
[00:13:40.000 --> 00:13:43.000]  晚上八時就講到九時半
[00:13:43.000 --> 00:13:46.000]  已經進行了第一個禮拜
[00:13:46.000 --> 00:13:49.000]  接著就到第二個禮拜
[00:13:49.000 --> 00:13:51.000]  第二個禮拜的禮拜二
[00:13:51.000 --> 00:13:54.000]  那一天真的不知道為什麼
[00:13:54.000 --> 00:13:57.000]  我是完全忘記了那一晚要教書
[00:13:57.000 --> 00:14:01.000]  那一晚還約了一家人一起吃一頓飯
[00:14:01.000 --> 00:14:02.000]  為什麼呢
[00:14:02.000 --> 00:14:05.000]  因為我女兒正要升Poly一年級
[00:14:05.000 --> 00:14:07.000]  所以想著進入宿舍之前
[00:14:07.000 --> 00:14:09.000]  吃一頓最後晚餐
[00:14:09.000 --> 00:14:11.000]  就叫老婆煮
[00:14:11.000 --> 00:14:13.000]  我老婆煮是很好吃的
[00:14:13.000 --> 00:14:15.000]  總之我老婆煮就是很好吃的
[00:14:15.000 --> 00:14:17.000]  一家人一家三口
[00:14:17.000 --> 00:14:19.000]  和那兩個女人一起吃
[00:14:19.000 --> 00:14:22.000]  七點兩個字開飯
[00:14:22.000 --> 00:14:24.000]  吃得很開心
[00:14:24.000 --> 00:14:25.000]  很開心
[00:14:25.000 --> 00:14:28.000]  接著就吃到七點九
[00:14:28.000 --> 00:14:31.000]  我的手機就擺到充電
[00:14:31.000 --> 00:14:33.000]  並且調了震機
[00:14:33.000 --> 00:14:37.000]  七點九就進去切水果
[00:14:37.000 --> 00:14:39.000]  切了幾顆橙出來
[00:14:39.000 --> 00:14:40.000]  就說一起吃
[00:14:40.000 --> 00:14:43.000]  吃到八點一個字
[00:14:43.000 --> 00:14:46.000]  然後就說我洗碗
[00:14:46.000 --> 00:14:48.000]  接著就進去洗碗
[00:14:48.000 --> 00:14:50.000]  一洗就洗到八點九個字
[00:14:50.000 --> 00:14:51.000]  倒垃圾
[00:14:51.000 --> 00:14:55.000]  洗完手
[00:14:55.000 --> 00:14:58.000]  想著檢查一下手機有什麼訊息
[00:14:58.000 --> 00:15:01.000]  就發現有幾十個追魂call
[00:15:01.000 --> 00:15:04.000]  每個人都在尋找你
[00:15:04.000 --> 00:15:08.000]  然後傳導人就說
[00:15:08.000 --> 00:15:10.000]  其實我們都等了半個小時
[00:15:10.000 --> 00:15:13.000]  到八點半zoom link都close了
[00:15:13.000 --> 00:15:15.000]  有五十多個在等
[00:15:15.000 --> 00:15:17.000]  接著堂主任都出動了
[00:15:17.000 --> 00:15:18.000]  就在找你
[00:15:18.000 --> 00:15:19.000]  都找不到
[00:15:19.000 --> 00:15:21.000]  我覺得很面目
[00:15:21.000 --> 00:15:22.000]  比爵利你有什麼感受
[00:15:22.000 --> 00:15:24.000]  其實我也覺得很面目
[00:15:24.000 --> 00:15:27.000]  接著我也是很抱歉
[00:15:27.000 --> 00:15:28.000]  因為我恐慌
[00:15:28.000 --> 00:15:31.000]  真的覺得原來那間教會
[00:15:31.000 --> 00:15:34.000]  覺得我不重視這件事之類
[00:15:34.000 --> 00:15:35.000]  很不開心
[00:15:35.000 --> 00:15:37.000]  那天就很想找弄倦
[00:15:37.000 --> 00:15:39.000]  不過你始終是成人
[00:15:39.000 --> 00:15:40.000]  都要和人交代
[00:15:40.000 --> 00:15:43.000]  看看怎樣可以和人補課之類
[00:15:43.000 --> 00:15:45.000]  的確是補課了
[00:15:45.000 --> 00:15:48.000]  那一晚就很面目
[00:15:48.000 --> 00:15:51.000]  就要傳WhatsApp給堂主任
[00:15:51.000 --> 00:15:52.000]  傳的時候
[00:15:52.000 --> 00:15:56.000]  突然之間就有聲音和你說話
[00:15:56.000 --> 00:16:00.000]  高明軒 你這樣做實在太面目了
[00:16:00.000 --> 00:16:03.000]  不如你怎樣都要說一些話
[00:16:03.000 --> 00:16:08.000]  為的目的就是要保持良好的形象
[00:16:08.000 --> 00:16:11.000]  那聲音就教你怎樣說話
[00:16:11.000 --> 00:16:12.000]  不如這樣
[00:16:12.000 --> 00:16:14.000]  你忘記了也是事實
[00:16:14.000 --> 00:16:18.000]  不過你會不會捏造一些藉口
[00:16:18.000 --> 00:16:20.000]  告訴你都是情有可原
[00:16:20.000 --> 00:16:22.000]  這樣會好一點
[00:16:22.000 --> 00:16:25.000]  接著我又不理那聲音
[00:16:25.000 --> 00:16:26.000]  那聲音繼續說話
[00:16:26.000 --> 00:16:28.000]  就說不如這樣吧
[00:16:28.000 --> 00:16:30.000]  不是叫你說謊的
[00:16:30.000 --> 00:16:31.000]  聲音很狡猾
[00:16:31.000 --> 00:16:35.000]  就跟你說你現在是不是有鼻水
[00:16:35.000 --> 00:16:37.000]  我說是 我有鼻水
[00:16:37.000 --> 00:16:38.000]  不如這樣吧
[00:16:38.000 --> 00:16:40.000]  你跟別人說你有鼻水
[00:16:40.000 --> 00:16:42.000]  然後就說你忘記了
[00:16:42.000 --> 00:16:44.000]  那個因果關他自己串
[00:16:44.000 --> 00:16:46.000]  你不是說謊的
[00:16:46.000 --> 00:16:48.000]  一卵嘴這樣說
[00:16:48.000 --> 00:16:50.000]  很多這些事情
[00:16:50.000 --> 00:16:52.000]  剛才我們提到那把聲音
[00:16:52.000 --> 00:16:53.000]  那個邏輯
[00:16:53.000 --> 00:16:54.000]  那個說話的方式
[00:16:54.000 --> 00:16:56.000]  我們叫這一種
[00:16:56.000 --> 00:16:58.000]  叫乖妙的喉
[00:16:58.000 --> 00:17:01.000]  這不是上帝的自慰
[00:17:01.000 --> 00:17:04.000]  後來我就膽粗粗
[00:17:04.000 --> 00:17:05.000]  不理那把聲音
[00:17:05.000 --> 00:17:07.000]  就如實報道
[00:17:07.000 --> 00:17:09.000]  如實報道是不是很蠢
[00:17:09.000 --> 00:17:13.000]  在世俗的眼光就是蠢
[00:17:13.000 --> 00:17:15.000]  你為什麼要告訴別人
[00:17:15.000 --> 00:17:17.000]  你跟女兒吃最後晚餐
[00:17:17.000 --> 00:17:19.000]  為什麼要告訴別人
[00:17:19.000 --> 00:17:21.000]  你真的忘記了
[00:17:21.000 --> 00:17:22.000]  你是蠢
[00:17:22.000 --> 00:17:24.000]  是蠢 如實報道
[00:17:24.000 --> 00:17:26.000]  但是如果是這樣
[00:17:26.000 --> 00:17:29.000]  我是站在真相 真理裏面
[00:17:29.000 --> 00:17:31.000]  這個才是有自慰
[00:17:31.000 --> 00:17:34.000]  世俗的眼光就覺得什麼
[00:17:34.000 --> 00:17:35.000]  蠢
[00:17:35.000 --> 00:17:37.000]  世俗覺得什麼叫聰明
[00:17:37.000 --> 00:17:38.000]  就是剛才那個
[00:17:38.000 --> 00:17:41.000]  乖妙的喉才叫聰明
[00:17:41.000 --> 00:17:43.000]  是顛倒了那個邏輯
[00:17:43.000 --> 00:17:46.000]  和不同的價值觀和看法
[00:17:46.000 --> 00:17:48.000]  正正就是這件事
[00:17:48.000 --> 00:17:49.000]  是保羅用了
[00:17:49.000 --> 00:17:51.000]  保羅在哥倫多前書用了
[00:17:51.000 --> 00:17:53.000]  希臘那些的自慰
[00:17:53.000 --> 00:17:55.000]  看上去是聰明
[00:17:55.000 --> 00:17:58.000]  但是耶穌基督十字架的自慰是什麼
[00:17:58.000 --> 00:18:00.000]  簡直蠢到+01
[00:18:00.000 --> 00:18:03.000]  但是這個就是神的自慰
[00:18:03.000 --> 00:18:05.000]  那天我就如實地
[00:18:05.000 --> 00:18:07.000]  和那個堂主任報道
[00:18:07.000 --> 00:18:09.000]  不好意思 我真是大頭蝦
[00:18:09.000 --> 00:18:10.000]  我完全忘記了
[00:18:10.000 --> 00:18:12.000]  因為我掛念切剷
[00:18:12.000 --> 00:18:14.000]  之類那些
[00:18:14.000 --> 00:18:15.000]  完全是這樣
[00:18:15.000 --> 00:18:18.000]  然後報道了之後
[00:18:18.000 --> 00:18:20.000]  我都真的很想運動卷
[00:18:20.000 --> 00:18:22.000]  但是
