
[00:00:00.000 --> 00:00:03.920]  接著我們透過經文敬拜主
[00:02:39.720 --> 00:02:41.920]  一個是拉吉王
[00:02:41.920 --> 00:02:44.040]  一個是伊基倫王
[00:02:44.040 --> 00:02:46.160]  一個是基瑟王
[00:02:46.160 --> 00:02:48.000]  一個是底碧王
[00:02:48.000 --> 00:02:49.840]  一個是基德王
[00:02:49.840 --> 00:02:51.960]  一個是荷爾瑪王
[00:02:51.960 --> 00:02:54.560]  一個是阿拉德王
[00:02:54.560 --> 00:02:55.920]  第十五節
[00:02:55.920 --> 00:02:58.120]  一個是納拿王
[00:02:58.120 --> 00:03:00.200]  一個是亞道蘭王
[00:03:00.200 --> 00:03:02.320]  一個是馬基大王
[00:03:02.320 --> 00:03:04.520]  一個是伯特利王
[00:03:04.520 --> 00:03:06.720]  一個是托普亞王
[00:03:06.720 --> 00:03:09.040]  一個是希伯王
[00:03:09.040 --> 00:03:10.960]  一個是亞弗王
[00:03:10.960 --> 00:03:13.760]  一個是拉沙倫王
[00:03:13.760 --> 00:03:15.600]  一個是馬頓王
[00:03:15.600 --> 00:03:17.520]  一個是夏索王
[00:03:17.520 --> 00:03:19.840]  一個是新倫米倫王
[00:03:19.840 --> 00:03:21.840]  一個是阿薩王
[00:03:21.840 --> 00:03:23.640]  一個是他納王
[00:03:23.640 --> 00:03:26.120]  一個是米吉多王
[00:03:26.120 --> 00:03:29.120]  一個是基底斯王
[00:03:29.120 --> 00:03:32.440]  一個是靠近加密的約廉王
[00:03:32.440 --> 00:03:35.600]  一個是多爾山江的多爾王
[00:03:35.600 --> 00:03:39.200]  一個是吉甲的哥印王
[00:03:39.200 --> 00:03:41.120]  一個是德薩王
[00:03:41.120 --> 00:03:44.120]  共計三十一個王
[00:03:46.320 --> 00:03:47.960]  今日的講題是
[00:03:47.960 --> 00:03:51.960]  「邁向新世代,真成全」
[00:03:51.960 --> 00:03:56.920]  各位弟兄姊妹
[00:03:56.920 --> 00:04:00.440]  能夠和大家一起敬拜上帝
[00:04:00.440 --> 00:04:03.720]  一起能夠聽上帝的話語
[00:04:03.720 --> 00:04:05.600]  讚美上帝的恩典
[00:04:05.600 --> 00:04:07.600]  讓我們一起先禱告
[00:04:07.600 --> 00:04:12.480]  「慈愛恩主,你是我們的盾牌」
[00:04:12.480 --> 00:04:15.840]  「無論仇敵、環繞、攻擊我們」
[00:04:15.840 --> 00:04:18.440]  「無論在千般駭浪當中」
[00:04:18.440 --> 00:04:21.640]  「或者我們在不能控制的環境下」
[00:04:21.640 --> 00:04:24.360]  「你是王,你坐著為王」
[00:04:24.360 --> 00:04:27.000]  「你的同在叫我們出黑暗」
[00:04:27.000 --> 00:04:29.720]  「你的同在叫我們不怕遭害」
[00:04:29.720 --> 00:04:31.960]  「能夠乘風破浪」
[00:04:31.960 --> 00:04:35.080]  「祈求你激進我們的心思意念」
[00:04:35.080 --> 00:04:37.440]  「祈求你打開我們的心」
[00:04:37.440 --> 00:04:40.600]  「讓聖靈引導、感動我們」
[00:04:40.600 --> 00:04:43.080]  「一同聆聽你的話語」
[00:04:43.080 --> 00:04:47.000]  「並且在這個世代裡潛行出來」
[00:04:47.000 --> 00:04:48.280]  我們同心禱告
[00:04:48.280 --> 00:04:50.880]  是奉耶穌基督,聖命祈禱
[00:04:50.880 --> 00:04:51.880]  阿們
[00:04:51.880 --> 00:04:59.280]  最近不知道大家有沒有在網上看到這個圖片
[00:04:59.280 --> 00:05:02.240]  這是一個實習的醫生
[00:05:02.240 --> 00:05:05.960]  他手拿著的是一個護目鏡
[00:05:05.960 --> 00:05:08.920]  不過這個護目鏡原來很有價值
[00:05:08.920 --> 00:05:13.400]  這個護目鏡就是他爸爸在2003年
[00:05:13.400 --> 00:05:16.200]  當我們香港面對SARS的時候
[00:05:16.200 --> 00:05:20.880]  他爸爸自願參加前線抗疫團隊
[00:05:20.880 --> 00:05:23.720]  即是我們所說的Dirty Team
[00:05:23.720 --> 00:05:25.440]  17年後
[00:05:25.440 --> 00:05:28.840]  女兒她同樣自願加入
[00:05:28.840 --> 00:05:31.680]  去照顧一些確診的病人
[00:05:31.680 --> 00:05:33.920]  爸爸昔日所作的
[00:05:33.920 --> 00:05:36.920]  對她有一定的影響
[00:05:36.920 --> 00:05:39.200]  各位弟兄姊妹
[00:05:39.200 --> 00:05:43.640]  不知道哪一個人曾經影響了你
[00:05:43.640 --> 00:05:48.680]  不知道又有哪一個生命曾經感動了你
[00:05:48.680 --> 00:05:53.320]  剛才大家聽我一口氣讀《約書亞記》十二章
[00:05:53.320 --> 00:05:56.320]  我們大概可以分為兩部分
[00:05:56.320 --> 00:05:57.440]  一至六節
[00:05:57.440 --> 00:06:03.480]  它就說到以色列人在約旦河東所擊殺的
[00:06:03.480 --> 00:06:06.080]  原文是這樣說
[00:06:06.080 --> 00:06:09.040]  「這些就是那地的王
[00:06:09.040 --> 00:06:14.640]  是以色列人所擊殺也佔領他們的地」
[00:06:14.640 --> 00:06:20.120]  作者希望我們的焦點就是看當地的君王
[00:06:20.120 --> 00:06:23.240]  剛才我讀的是「得他們的地」
[00:06:23.240 --> 00:06:28.360]  這個「得」字在原文裏面也有「佔領」的意思
[00:06:28.360 --> 00:06:30.480]  我們來看看地圖
[00:06:30.480 --> 00:06:34.080]  「莫世帶領以色列人得到河東之地」
[00:06:34.080 --> 00:06:36.680]  藍的就是亞聯谷
[00:06:36.680 --> 00:06:39.360]  北邊就是黑門山
[00:06:39.360 --> 00:06:40.840]  阿拉巴在哪裏?
[00:06:40.840 --> 00:06:43.040]  阿拉巴就是約旦河
[00:06:43.040 --> 00:06:44.520]  沿著約旦河
[00:06:44.520 --> 00:06:46.960]  一個狹長的山谷
[00:06:46.960 --> 00:06:51.600]  所以經文裏面說「東邊的阿拉巴之地」
[00:06:51.600 --> 00:06:56.600]  就是指阿拉巴東面所有的地區
[00:06:56.600 --> 00:07:00.440]  由於作者希望我們專注在一些王
[00:07:00.440 --> 00:07:03.360]  所以我們接著發覺幾個經文
[00:07:03.360 --> 00:07:09.160]  他描述到阿摩利人王西弘和巴山王鄂
[00:07:09.160 --> 00:07:11.720]  他們所管治的地區
[00:07:11.720 --> 00:07:14.760]  阿摩利人是迦南民族之一
[00:07:14.760 --> 00:07:20.560]  在摩西時代他們管轄了河東大部分的地圖
[00:07:20.560 --> 00:07:25.600]  特別我們看文素記二十一章二十七至三十節
[00:07:25.600 --> 00:07:32.040]  他們吞滅了摩亞人在亞聯河以北的地圖
[00:07:32.040 --> 00:07:35.160]  奪取了希什本城
[00:07:35.160 --> 00:07:40.000]  究竟西弘得到的領土有多大?
[00:07:40.000 --> 00:07:42.240]  南端,剛才我提及了
[00:07:42.240 --> 00:07:43.920]  就是阿聯谷
[00:07:43.920 --> 00:07:48.360]  阿聯谷,我們發覺往東就是阿羅爾這個地方
[00:07:48.360 --> 00:07:53.240]  阿羅爾向北就是廣闊的基烈這個地方
[00:07:53.240 --> 00:07:57.040]  亞博河,我們很容易認得基烈地
[00:07:57.040 --> 00:07:58.720]  我們找到亞博河
[00:07:58.720 --> 00:08:01.960]  亞博河就將基烈地分為兩部分
[00:08:01.960 --> 00:08:06.040]  而西弘王得到一半
[00:08:06.040 --> 00:08:08.200]  他的地圖不止這麼少
[00:08:08.200 --> 00:08:13.200]  他還由阿拉巴的東側直上到基利烈海
[00:08:13.200 --> 00:08:16.120]  即是我們熟悉的加利利海
[00:08:16.120 --> 00:08:22.200]  然後他通過帕耶西末直到比斯加的山腳
[00:08:22.200 --> 00:08:24.600]  剛剛我們說完西弘
[00:08:24.600 --> 00:08:26.880]  我們就說另一個統治者
[00:08:26.880 --> 00:08:29.320]  巴山王鄂
[00:08:29.320 --> 00:08:32.640]  經文裏提到他是彌弗音人
[00:08:32.640 --> 00:08:36.040]  之前我們的牧師也跟我們分享過
[00:08:36.040 --> 00:08:38.640]  彌弗音人就是巨人
[00:08:38.640 --> 00:08:40.680]  在《新面記》三章裏
[00:08:40.680 --> 00:08:46.960]  很特別,他記載巴山王鄂的床有多大?
[00:08:46.960 --> 00:08:49.800]  原來是九爪乘四爪
[00:08:49.800 --> 00:08:53.280]  我們會問,九爪乘四爪即是多少?
[00:08:53.280 --> 00:08:54.480]  我們可以想像
[00:08:54.480 --> 00:08:58.960]  大概是四米乘米八,兩道門那麼高
[00:08:58.960 --> 00:09:04.360]  他過往在阿斯他祿和以德萊
[00:09:04.360 --> 00:09:06.560]  他得到這兩座城市
[00:09:06.560 --> 00:09:11.120]  他統治河東北部的地方
[00:09:11.120 --> 00:09:15.160]  而且他也包括剛才那裏的黑門山
[00:09:15.160 --> 00:09:17.800]  薩加,巴山全地
[00:09:17.800 --> 00:09:22.320]  直到基述人和瑪嘉仁的境界
[00:09:22.320 --> 00:09:27.160]  剛才我不是說過亞伯河將基烈分成一半?
[00:09:27.160 --> 00:09:33.080]  沒錯,另一半就是巴山王鄂所得
[00:09:33.080 --> 00:09:36.840]  接下來我們看第六節
[00:09:36.840 --> 00:09:40.200]  原本的文字裏面,他先這樣說
[00:09:40.200 --> 00:09:45.720]  「耶和華的僕人摩西和以色列人擊殺了他們」
[00:09:45.720 --> 00:09:48.720]  亦提到「耶和華的僕人摩西
[00:09:48.720 --> 00:09:52.360]  將他們的地賜給留便人加德人
[00:09:52.360 --> 00:09:56.000]  和馬來西亞半支派的人為業」
[00:09:56.000 --> 00:09:58.960]  我們想到這個爭戰
[00:09:58.960 --> 00:10:04.480]  我們就想到在《文素記》21章有這樣的記載
[00:10:04.480 --> 00:10:10.640]  當時以色列人在抗野已經四十年了
[00:10:10.640 --> 00:10:14.040]  摩西就正正帶他們進入迦南
[00:10:14.040 --> 00:10:17.160]  是從東邊進入迦南
[00:10:17.160 --> 00:10:22.840]  他們就求西雲,這個阿摩利人的王西雲
[00:10:22.840 --> 00:10:25.400]  准許他們穿過他們的地圖
[00:10:25.400 --> 00:10:29.440]  但是西雲拒絕這個社交的外交的要求
[00:10:29.440 --> 00:10:32.320]  他們還襲擊以色列人
[00:10:32.320 --> 00:10:37.960]  結果上帝就讓以色列人打敗西雲王
[00:10:37.960 --> 00:10:41.440]  接下來《文素記》21章就記載
[00:10:41.440 --> 00:10:43.760]  以色列人就上瓦遮
[00:10:43.760 --> 00:10:45.640]  接著他們就去到巴山
[00:10:45.640 --> 00:10:47.800]  巴山王知道之後
[00:10:47.800 --> 00:10:50.680]  他就領全軍出戰
[00:10:50.680 --> 00:10:54.440]  在他們面前有這麼多巨人的軍隊
[00:10:54.440 --> 00:10:59.080]  但是上帝同樣使以色列人得勝
[00:10:59.080 --> 00:11:05.080]  這件事的事跡在書篇135篇有記載
[00:11:05.080 --> 00:11:07.280]  為什麼會記載呢?
[00:11:07.280 --> 00:11:12.640]  原來這是進英許地一個很重要的階段
[00:11:12.640 --> 00:11:15.920]  它讓以色列人看到上帝的能力
[00:11:15.920 --> 00:11:17.920]  上帝的信實
[00:11:17.920 --> 00:11:23.040]  《文素記》32章說到劉變加德
[00:11:23.040 --> 00:11:28.280]  他們這兩個支派求摩西能夠得到產業
[00:11:28.280 --> 00:11:30.080]  摩西就提出要求
[00:11:30.080 --> 00:11:35.440]  希望他們能夠參與之後的約旦河西的征戰
[00:11:35.440 --> 00:11:38.800]  然後馬拿西支派同樣加入
[00:11:38.800 --> 00:11:42.160]  就回應我們約書亞的第一章
[00:11:42.160 --> 00:11:46.280]  而《文素記》32章39節
[00:11:46.280 --> 00:11:50.520]  它特別提到馬拿西半支派的人
[00:11:50.520 --> 00:11:55.800]  他們將激烈地阿摩利人全部趕走
[00:11:55.800 --> 00:12:00.920]  接著我們回到約書亞的12章
[00:12:00.920 --> 00:12:05.280]  我們看下半部7至24節
[00:12:05.280 --> 00:12:08.080]  請聽我讀第7節
[00:12:08.080 --> 00:12:12.880]  約書亞和以色列人在約旦河西擊殺了諸王
[00:12:12.880 --> 00:12:17.200]  他們的地是從黎巴嫩平原的巴力加德
[00:12:17.200 --> 00:12:20.560]  直到上西爾的哈拉山
[00:12:20.560 --> 00:12:25.160]  約書亞就將那地安著以色列人支派的宗族
[00:12:25.160 --> 00:12:27.160]  分給他們為業
[00:12:27.160 --> 00:12:30.560]  是的,原文同樣都是先說
[00:12:30.560 --> 00:12:32.840]  這些就是那地的王
[00:12:32.840 --> 00:12:36.560]  他想我們的焦點放回這些王身上
[00:12:36.560 --> 00:12:40.560]  剛才我有讀到巴力加德這個地方
[00:12:40.560 --> 00:12:42.240]  我們要留意的是
[00:12:42.240 --> 00:12:44.240]  巴力我們不陌生
[00:12:44.240 --> 00:12:48.080]  是迦南人所拜的神
[00:12:48.080 --> 00:12:52.120]  迦南人、迦南地和鄰近的地區
[00:12:52.120 --> 00:12:54.640]  他們很多時候都以巴力為名
[00:12:54.640 --> 00:12:56.960]  所以後來15章60節
[00:12:56.960 --> 00:12:59.920]  我們發現猶大支派得地的時候
[00:12:59.920 --> 00:13:02.720]  其中一個地方就是基列巴力
[00:13:02.720 --> 00:13:07.760]  當地有指這些地方有巴力的寺廟
[00:13:07.760 --> 00:13:11.040]  這正正解釋為何以色列人
[00:13:11.040 --> 00:13:14.480]  當他們不趕走這些迦南人
[00:13:14.480 --> 00:13:18.360]  他們不去消滅這些寺廟的時候
[00:13:18.360 --> 00:13:21.360]  就會影響他們和上帝的關係
[00:13:21.360 --> 00:13:26.720]  剛才大家聽我一口氣讀這麼多王
[00:13:26.720 --> 00:13:29.360]  第九節所呈現
[00:13:29.360 --> 00:13:34.200]  到第24節所呈現的地名和統治者
[00:13:34.200 --> 00:13:39.840]  原來正正反映在約書亞記6到11章
[00:13:39.840 --> 00:13:42.080]  戰爭的記載
[00:13:42.080 --> 00:13:44.040]  我們看看圖
[00:13:44.040 --> 00:13:45.920]  第九節
[00:13:45.920 --> 00:13:48.880]  他呼應約書亞記6章
[00:13:48.880 --> 00:13:52.680]  講到耶利哥城和八張艾城
[00:13:52.680 --> 00:13:56.080]  事實上我們的確欣賞他們的戰略
[00:13:56.080 --> 00:13:58.320]  因為他們先打中部
[00:13:58.320 --> 00:14:01.000]  他們讓迦南地一分為二
[00:14:01.000 --> 00:14:02.720]  將南北分割
[00:14:02.720 --> 00:14:04.600]  然後個別擊破
[00:14:04.600 --> 00:14:07.840]  第十到第十六節
[00:14:07.840 --> 00:14:12.000]  原來正正呼應約書亞記第十章
[00:14:12.000 --> 00:14:17.400]  講到由五王所組成的南方聯盟
[00:14:17.400 --> 00:14:20.360]  第十九至二十四節
[00:14:20.360 --> 00:14:23.280]  呼應約書亞記十一章
[00:14:23.280 --> 00:14:28.520]  就是以夏所王為首的北方聯盟
[00:14:28.520 --> 00:14:30.680]  剛才大家聽我讀的時候
[00:14:30.680 --> 00:14:32.200]  不知道會否替我緊張
[00:14:32.200 --> 00:14:34.440]  要讀這麼多王的名字
[00:14:34.440 --> 00:14:37.600]  不過我相信大家除了替我緊張之外
[00:14:37.600 --> 00:14:39.320]  我們一定會感受到
[00:14:39.320 --> 00:14:40.280]  用一個形容
[00:14:40.280 --> 00:14:41.280]  怎樣形容?
[00:14:41.280 --> 00:14:43.720]  是大獲全勝
[00:14:43.720 --> 00:14:45.480]  我們看到以色列人
[00:14:45.480 --> 00:14:49.400]  他們打這麼多個仗都打贏
[00:14:49.400 --> 00:14:51.800]  似乎我們越數的時候
[00:14:51.800 --> 00:14:55.560]  就像數以色列人的戰績
[00:14:55.560 --> 00:14:57.840]  他們的威水史
[00:14:57.840 --> 00:15:00.000]  不過
[00:15:00.000 --> 00:15:03.480]  經文是否想我們這樣呢?
[00:15:03.480 --> 00:15:05.240]  原來這些數點
[00:15:05.240 --> 00:15:10.320]  是讓我們在重重的戰爭裏
[00:15:10.320 --> 00:15:13.880]  我們更加數到上帝的恩典
[00:15:13.880 --> 00:15:16.480]  更加看到以色列人
[00:15:16.480 --> 00:15:21.760]  他們在打仗期間對上帝的馴服
[00:15:21.760 --> 00:15:23.760]  剛才
[00:15:23.760 --> 00:15:28.920]  鎮壇執事的分享
[00:15:28.920 --> 00:15:31.120]  他說到這個疫情
[00:15:31.120 --> 00:15:33.200]  我們很難掌握到
[00:15:33.200 --> 00:15:35.640]  無論是疫情現在
[00:15:35.640 --> 00:15:37.320]  或者疫情之後
[00:15:37.320 --> 00:15:42.280]  我們好像仍然在打不同的仗
[00:15:42.280 --> 00:15:44.800]  每日電視機的數字
[00:15:44.800 --> 00:15:46.200]  不多不少
[00:15:46.200 --> 00:15:48.000]  都影響了我們的心情
[00:15:48.960 --> 00:15:50.240]  剛才
[00:15:50.240 --> 00:15:52.920]  經文裏面勉勵我們
[00:15:52.920 --> 00:15:55.040]  在多少場仗
[00:15:55.040 --> 00:15:57.000]  無論是得、失
[00:15:57.000 --> 00:15:59.600]  我們都要數算上帝的恩典
[00:15:59.600 --> 00:16:01.000]  我不知道今天
[00:16:01.000 --> 00:16:03.600]  大家在這個疫情裏
[00:16:03.600 --> 00:16:07.080]  我們數不數到上帝的恩典
[00:16:07.080 --> 00:16:11.120]  我看到很多很美麗的人性光輝
[00:16:11.120 --> 00:16:13.360]  我又看到很多肢體
[00:16:13.360 --> 00:16:16.920]  他們去發掘自己的一些興趣
[00:16:16.920 --> 00:16:19.400]  我又看到大家很珍惜
[00:16:19.400 --> 00:16:22.400]  很想見的人
[00:16:22.400 --> 00:16:24.360]  其中一個恩典
[00:16:24.360 --> 00:16:26.920]  會否就是我們透過今次的疫情
[00:16:26.920 --> 00:16:28.520]  是一個好機會
[00:16:28.520 --> 00:16:31.040]  讓我們反省我們和世界
[00:16:31.040 --> 00:16:34.360]  和人和上帝的關係
[00:16:34.360 --> 00:16:36.200]  韋爾斯·Samuel
[00:16:36.200 --> 00:16:39.920]  在他的一篇哀訴的圖文裏面
[00:16:39.920 --> 00:16:42.760]  他勉勵我們想三件事
[00:16:42.760 --> 00:16:44.120]  第一
[00:16:44.120 --> 00:16:48.200]  究竟是世界因為我們而失常
[00:16:48.200 --> 00:16:52.360]  還是我們因世界而失常
[00:16:52.360 --> 00:16:55.360]  第二點
[00:16:55.360 --> 00:16:57.640]  求上帝指教我們
[00:16:57.640 --> 00:17:00.600]  活出做人的樣式
[00:17:00.600 --> 00:17:03.960]  活出群體的樣式
[00:17:03.960 --> 00:17:05.000]  第三點
[00:17:05.000 --> 00:17:07.520]  這位牧師他勉勵我們
[00:17:07.520 --> 00:17:11.360]  最重要的是在疫情當中
[00:17:11.360 --> 00:17:13.920]  我們求上帝復興我們
[00:17:13.920 --> 00:17:18.240]  讓我們重新依靠上帝
[00:17:18.240 --> 00:17:20.840]  或者在這裏我補充一下
[00:17:20.840 --> 00:17:24.080]  剛才我讀這三十一位的王當中
[00:17:24.080 --> 00:17:26.600]  有十六位其實是記載在
[00:17:26.600 --> 00:17:27.920]  剛才我講的
[00:17:27.920 --> 00:17:32.040]  《約書亞記》六至十一章
[00:17:32.040 --> 00:17:36.680]  這是一個概要的記載
[00:17:36.680 --> 00:17:37.840]  例如
[00:17:37.840 --> 00:17:39.120]  為何我們這樣說呢?
[00:17:39.120 --> 00:17:42.000]  例如在二十一章二十一節
[00:17:42.000 --> 00:17:46.000]  就講到以色列人得到事件這個地方
[00:17:46.000 --> 00:17:50.640]  不過剛才大家應該沒有聽到我讀這個名字
[00:17:50.640 --> 00:17:51.560]  反過來
[00:17:51.560 --> 00:17:53.280]  十二節講的基式
[00:17:53.280 --> 00:17:54.640]  這個地方
[00:17:54.640 --> 00:17:59.280]  原來不是當時以色列人能夠完全
[00:17:59.280 --> 00:18:02.160]  盡情地得到這個地方
[00:18:02.160 --> 00:18:05.360]  是後來到了撒姆爾記下五章
[00:18:05.360 --> 00:18:09.880]  國王時代才能夠得到佔領
[00:18:09.880 --> 00:18:10.920]  接下來
[00:18:10.920 --> 00:18:13.160]  我們透過一些經文
[00:18:13.160 --> 00:18:15.720]  我們看看結構
[00:18:15.720 --> 00:18:17.960]  我們先看河東這一篇
[00:18:17.960 --> 00:18:19.080]  一至六節
[00:18:19.080 --> 00:18:22.160]  我們發現首先講到清單
[00:18:22.160 --> 00:18:24.680]  然後就講摩西的角色
[00:18:24.680 --> 00:18:27.480]  接著就講摩西和以色列人
[00:18:27.480 --> 00:18:29.360]  他們擊殺君王
[00:18:29.360 --> 00:18:32.000]  然後摩西就將
[00:18:32.000 --> 00:18:37.680]  將這些支派分給兩個支派為業
[00:18:37.680 --> 00:18:39.520]  接著我們看另一幅圖
[00:18:39.520 --> 00:18:41.560]  在七至二十四節裏
[00:18:41.560 --> 00:18:44.280]  他就講河西
[00:18:44.280 --> 00:18:46.880]  首先他講約書亞的角色
[00:18:46.880 --> 00:18:49.880]  然後就講約書亞和以色列人
[00:18:49.880 --> 00:18:51.680]  擊殺這些君王
[00:18:51.680 --> 00:18:54.480]  接著約書亞就將這些地
[00:18:54.480 --> 00:18:57.760]  分給以色列為業
[00:18:57.760 --> 00:19:01.000]  最後就是這些君王的清單
[00:19:01.000 --> 00:19:02.280]  我們留意到
[00:19:02.280 --> 00:19:04.520]  留意到在七至八節裏
[00:19:04.520 --> 00:19:07.160]  約書亞做了兩件事
[00:19:07.160 --> 00:19:08.040]  第一
[00:19:08.040 --> 00:19:11.040]  他就是將他和以色列人
[00:19:11.040 --> 00:19:13.520]  他們擊殺這些王
[00:19:13.520 --> 00:19:14.360]  第二
[00:19:14.360 --> 00:19:16.360]  他們就將這些地
[00:19:16.360 --> 00:19:20.600]  分給以色列的支派為業
[00:19:20.600 --> 00:19:26.040]  這就是正正對應摩西所作的
[00:19:26.040 --> 00:19:29.840]  我們發現到無論是摩西和約書亞
[00:19:29.840 --> 00:19:32.960]  他們同樣得到上帝的幫助
[00:19:32.960 --> 00:19:35.280]  我們看到上帝的應許
[00:19:35.280 --> 00:19:37.520]  得以應驗
[00:19:37.520 --> 00:19:39.040]  他是多麼信實
[00:19:39.040 --> 00:19:40.000]  我們又看到
[00:19:40.000 --> 00:19:42.200]  無論河東、河西
[00:19:42.200 --> 00:19:44.080]  他們所領受的土地
[00:19:44.080 --> 00:19:46.360]  都是上帝所賜的
[00:19:46.360 --> 00:19:49.000]  神的子民無分彼此
[00:19:49.000 --> 00:19:50.880]  他們展示合一
[00:19:50.880 --> 00:19:55.680]  亦都讓我們看到合一的寶貴
[00:19:55.680 --> 00:20:00.440]  或者我們又拿兩個的戰爭來看一看
[00:20:00.440 --> 00:20:02.040]  在《生命記》裏面
[00:20:02.040 --> 00:20:06.200]  他就記載到河東西宏之戰
[00:20:06.200 --> 00:20:10.440]  而早前我們目者都分享了艾城之戰
[00:20:10.440 --> 00:20:11.560]  我們發現
[00:20:11.560 --> 00:20:13.200]  我們看一看的時候
[00:20:13.200 --> 00:20:15.440]  無論是耶和華的宣告
[00:20:15.440 --> 00:20:18.080]  這些王他們攻擊以色列
[00:20:18.080 --> 00:20:21.720]  到後來耶和華將他們交給以色列的手中
[00:20:21.720 --> 00:20:22.960]  擊敗他們
[00:20:22.960 --> 00:20:24.960]  奪去城鎮等等
[00:20:24.960 --> 00:20:28.600]  裏面的編排、結構、元素
[00:20:28.600 --> 00:20:30.280]  都是很相近
[00:20:30.280 --> 00:20:31.720]  我想說到這裏
[00:20:31.720 --> 00:20:33.840]  大家都知道我想說甚麼
[00:20:33.840 --> 00:20:38.080]  原來貞貞告訴我們
[00:20:38.080 --> 00:20:42.280]  約書亞就是摩西的承繼者
[00:20:42.280 --> 00:20:47.120]  究竟承繼者是怎樣出現的呢?
[00:20:47.120 --> 00:20:50.200]  在《生命記》一章三十八節
[00:20:50.200 --> 00:20:51.440]  他這樣說
[00:20:51.440 --> 00:20:54.840]  「事後你戀的兒子約書亞
[00:20:54.840 --> 00:20:57.080]  他必得進入那地
[00:20:57.080 --> 00:20:58.920]  你要大免利他
[00:20:58.920 --> 00:21:04.360]  因為他要使以色列人承受那地遺孽」
[00:21:04.360 --> 00:21:06.600]  承繼者是怎樣形成的呢?
[00:21:06.600 --> 00:21:09.040]  原來是上帝的旨意
[00:21:09.040 --> 00:21:11.160]  裏面描述到約書亞
[00:21:11.160 --> 00:21:13.480]  就是上帝所揀選
[00:21:13.480 --> 00:21:16.600]  接著摩西這一棒
[00:21:16.600 --> 00:21:19.280]  承繼者是怎樣形成的呢?
[00:21:19.280 --> 00:21:22.720]  我們發現摩西在他死之前
[00:21:22.720 --> 00:21:25.120]  他已經為百姓預備了一個
[00:21:25.120 --> 00:21:28.600]  這麼好接他這一棒的領袖
[00:21:28.600 --> 00:21:30.400]  就是約書亞
[00:21:30.400 --> 00:21:34.680]  我們發現約書亞常常伴隨著摩西
[00:21:34.680 --> 00:21:38.880]  他看到摩西當百姓犯罪拜牛毒的時候
[00:21:38.880 --> 00:21:40.880]  摩西怎樣去處理
[00:21:40.880 --> 00:21:42.960]  而在《文素記》二十七章
[00:21:42.960 --> 00:21:47.560]  又提到摩西在會眾面前
[00:21:47.560 --> 00:21:52.760]  他親自按手祝福約書亞
