
[00:00:00.000 --> 00:00:04.280]  第二十四章十三至三十五節
[00:06:20.120 --> 00:06:23.120]  卻因為心眼被遮蔽
[00:06:23.120 --> 00:06:24.720]  初頭認不出祂
[00:06:24.720 --> 00:06:27.800]  但是主卻一步一步引導他們
[00:06:27.800 --> 00:06:29.000]  和他們顯現
[00:06:29.000 --> 00:06:31.600]  最終點燃了他們的生命
[00:06:31.600 --> 00:06:34.400]  我們今天透過這段經文
[00:06:34.400 --> 00:06:36.520]  聖靈光照我們每一個
[00:06:36.520 --> 00:06:38.400]  讓我們一起去檢視生命
[00:06:38.400 --> 00:06:43.520]  重尋一份我們信仰應有的火熱生命力
[00:06:43.520 --> 00:06:45.520]  在聽到之前我們一起祈禱
[00:06:45.520 --> 00:06:50.120]  慈悲人我們天父
[00:06:50.120 --> 00:06:51.320]  我們感謝祢去聚集
[00:06:51.320 --> 00:06:52.920]  我們一起去敬拜祢
[00:06:52.920 --> 00:06:54.920]  我們坐在這裡
[00:06:54.920 --> 00:06:56.120]  我們聚集
[00:06:56.120 --> 00:06:57.920]  全因為上帝祢自己
[00:06:57.920 --> 00:06:59.320]  求天父祢
[00:06:59.320 --> 00:07:00.520]  開我們的心
[00:07:00.520 --> 00:07:02.320]  讓我們看見祢的作為
[00:07:02.320 --> 00:07:04.920]  讓我們開我們的耳
[00:07:04.920 --> 00:07:07.320]  讓我們能夠去聽祢的話
[00:07:07.320 --> 00:07:09.520]  求祢與孩子同在
[00:07:09.520 --> 00:07:10.920]  讓我們能夠講得清楚
[00:07:10.920 --> 00:07:11.720]  說得明白
[00:07:11.720 --> 00:07:14.120]  願一切榮耀歸給上帝祢自己
[00:07:14.120 --> 00:07:14.920]  我們這樣祈禱
[00:07:14.920 --> 00:07:16.520]  奉主耶穌基督的名字而求
[00:07:16.520 --> 00:07:17.320]  阿們
[00:07:17.320 --> 00:07:18.520]  好
[00:07:18.520 --> 00:07:21.120]  說起重尋火熱
[00:07:21.120 --> 00:07:22.120]  我想起
[00:07:22.120 --> 00:07:23.720]  要火熱
[00:07:23.720 --> 00:07:25.520]  想起自己一次煮飯的經驗
[00:07:25.520 --> 00:07:29.720]  那次是我高人姐姐放假
[00:07:29.720 --> 00:07:31.920]  我要包辦家裡的飲食
[00:07:31.920 --> 00:07:33.720]  我很喜歡雞扒
[00:07:33.720 --> 00:07:34.720]  因為它含有很多蛋白質
[00:07:34.720 --> 00:07:36.720]  我煎得很甘香
[00:07:36.720 --> 00:07:37.920]  給我兒子吃
[00:07:37.920 --> 00:07:39.520]  誰知她一放進口裡
[00:07:39.520 --> 00:07:40.720]  就馬上吐出來
[00:07:40.720 --> 00:07:42.320]  知不知道為什麼?
[00:07:42.320 --> 00:07:46.920]  原來外面好像很脆
[00:07:46.920 --> 00:07:48.520]  很香、很熱
[00:07:48.520 --> 00:07:50.920]  但裡面還是冷的
[00:07:50.920 --> 00:07:52.920]  因為我還沒有充足解凍
[00:07:52.920 --> 00:07:54.720]  要處理火熱生命的問題
[00:07:54.720 --> 00:07:55.120]  我們也是
[00:07:55.120 --> 00:07:56.720]  我們第一步要去解凍
[00:07:56.720 --> 00:07:58.320]  我們要了解那群門徒
[00:07:58.320 --> 00:07:59.520]  為什麼爛淡了
[00:07:59.520 --> 00:08:00.920]  被什麼影響呢?
[00:08:00.920 --> 00:08:04.120]  第一,我們面對屬靈的冰點
[00:08:04.120 --> 00:08:05.720]  我們要除去迷糊
[00:08:05.720 --> 00:08:09.320]  在軟弱裡與上帝同行
[00:08:09.320 --> 00:08:12.120]  剛剛大家說的這件事
[00:08:12.120 --> 00:08:13.120]  其實是發生在
[00:08:13.120 --> 00:08:15.120]  耶穌基督復活的那一天
[00:08:15.120 --> 00:08:18.120]  那兩個門徒正正離開耶路撒冷
[00:08:18.120 --> 00:08:19.520]  走往二萬五四路
[00:08:19.520 --> 00:08:20.720]  距離
[00:08:20.720 --> 00:08:22.720]  這段經文說的二十五里
[00:08:22.720 --> 00:08:24.120]  大概是我們現在
[00:08:24.120 --> 00:08:26.920]  十一公里左右的距離
[00:08:26.920 --> 00:08:28.720]  耶路撒冷本身是
[00:08:28.720 --> 00:08:30.720]  神命定救恩的中心
[00:08:30.720 --> 00:08:33.720]  但是對於當時的門徒來說
[00:08:33.720 --> 00:08:35.120]  耶穌基督的死
[00:08:35.120 --> 00:08:38.120]  讓耶路撒冷成為一個夢想破碎
[00:08:38.120 --> 00:08:41.320]  充滿失敗、恐懼的傷心地
[00:08:41.320 --> 00:08:44.520]  所以他們走上二萬五四這段路程
[00:08:44.520 --> 00:08:47.520]  實質上是選擇逃避、離開
[00:08:47.520 --> 00:08:49.320]  不想去面對
[00:08:49.320 --> 00:08:52.320]  在十四、十五節他們說
[00:08:52.320 --> 00:08:54.520]  他們一邊走一邊討論
[00:08:54.520 --> 00:08:57.920]  裡面表達他們很激烈地爭辯
[00:08:57.920 --> 00:09:01.320]  和很混亂、痛苦的狀態
[00:09:01.320 --> 00:09:02.920]  他們內心很掙扎
[00:09:02.920 --> 00:09:06.120]  究竟上帝為什麼會容許這件事發生呢?
[00:09:06.120 --> 00:09:10.320]  那個救世主為什麼會在這樣的狀況中離開呢?
[00:09:10.320 --> 00:09:12.120]  正正在他們最困惑
[00:09:12.120 --> 00:09:13.720]  最想逃避的時候
[00:09:13.720 --> 00:09:16.720]  耶穌親自走近他們
[00:09:16.720 --> 00:09:18.120]  與他們同行
[00:09:18.120 --> 00:09:19.920]  不過奇妙的是
[00:09:19.920 --> 00:09:20.920]  接下來的經文
[00:09:20.920 --> 00:09:22.120]  第十六節
[00:09:22.120 --> 00:09:25.320]  表達了一個很奇特的反差
[00:09:25.320 --> 00:09:28.520]  經文說那群門徒眼睛迷糊了
[00:09:28.520 --> 00:09:30.320]  不認識他
[00:09:30.320 --> 00:09:34.120]  在新譯本和新漢語譯本
[00:09:34.120 --> 00:09:36.120]  更加反映了那個狀態
[00:09:36.120 --> 00:09:39.520]  說他們被限制和被模糊
[00:09:39.520 --> 00:09:43.520]  指的是他們被一些東西遮住了
[00:09:43.520 --> 00:09:46.520]  以致他們看不到、認不到耶穌
[00:09:46.520 --> 00:09:48.520]  他們被什麼遮住了呢?
[00:09:48.520 --> 00:09:52.120]  有些學者說是因為光線的問題
[00:09:52.120 --> 00:09:54.920]  背光遮住了他們的視線
[00:09:54.920 --> 00:09:58.720]  有人說耶穌復活後呈現的樣貌不同
[00:09:58.720 --> 00:10:00.720]  所以他們認不出來
[00:10:00.720 --> 00:10:03.920]  如果是這樣也很簡單可以處理
[00:10:03.920 --> 00:10:05.320]  事實是不是這樣呢?
[00:10:05.320 --> 00:10:06.720]  說起看不到東西
[00:10:06.720 --> 00:10:09.320]  我記得自己有一次看不到東西的經驗
[00:10:09.320 --> 00:10:11.520]  我是四眼仔
[00:10:11.520 --> 00:10:14.920]  所以那天一起床我就去找眼鏡
[00:10:14.920 --> 00:10:16.320]  一起床
[00:10:16.320 --> 00:10:18.720]  我拿起眼鏡去洗手間
[00:10:18.720 --> 00:10:19.920]  看著鏡子發現
[00:10:19.920 --> 00:10:21.720]  為什麼這麼模糊呢?
[00:10:21.720 --> 00:10:25.120]  以為自己剛剛起床眼睛還沒開
[00:10:25.120 --> 00:10:29.920]  去完洗手間再出房去看人
[00:10:29.920 --> 00:10:31.320]  看不到自己的老婆
[00:10:31.320 --> 00:10:32.720]  心裡面在想
[00:10:32.720 --> 00:10:35.120]  老婆漂亮了這麼多
[00:10:35.120 --> 00:10:37.120]  還是很模糊
[00:10:37.120 --> 00:10:37.920]  為什麼呢?
[00:10:37.920 --> 00:10:39.720]  我脫下眼鏡
[00:10:39.720 --> 00:10:41.520]  反而清晰了
[00:10:41.520 --> 00:10:42.920]  大家知道發生什麼事嗎?
[00:10:42.920 --> 00:10:44.920]  (戴錯眼鏡)
[00:10:44.920 --> 00:10:46.120]  戴錯眼鏡不是
[00:10:46.120 --> 00:10:49.120]  原來我之前那一晚做完運動很累
[00:10:49.120 --> 00:10:49.720]  洗完澡
[00:10:49.720 --> 00:10:50.920]  我戴著隱形眼鏡
[00:10:50.920 --> 00:10:52.720]  帶著隱形眼鏡去睡覺
[00:10:52.720 --> 00:10:53.920]  沒有留意
[00:10:53.920 --> 00:10:55.520]  第二天戴著隱形眼鏡又起床
[00:10:55.520 --> 00:10:57.120]  又戴回眼鏡上去
[00:10:57.120 --> 00:10:59.120]  看東西很模糊
[00:10:59.120 --> 00:11:01.320]  我們要知道被什麼遮住了
[00:11:01.320 --> 00:11:02.720]  正確地去脫下來
[00:11:02.720 --> 00:11:04.720]  才可以看得清楚
[00:11:04.720 --> 00:11:07.320]  這群門徒被什麼遮住了呢?
[00:11:07.320 --> 00:11:10.720]  我相信更加有可能是他們屬靈的心眼
[00:11:10.720 --> 00:11:14.120]  他們的內心被一些事物所遮蔽
[00:11:14.120 --> 00:11:16.520]  以致他們認不出耶穌
[00:11:16.520 --> 00:11:19.720]  在十七至二十四節經文
[00:11:19.720 --> 00:11:21.720]  反映他們當時的狀態
[00:11:21.720 --> 00:11:23.520]  十七節當耶穌問他們
[00:11:23.520 --> 00:11:24.320]  在討論什麼
[00:11:24.320 --> 00:11:25.720]  發生什麼事的時候
[00:11:25.720 --> 00:11:28.520]  他們念上帶上仇用
[00:11:28.520 --> 00:11:30.720]  表達出有很多的情緒
[00:11:30.720 --> 00:11:31.920]  因為耶穌的離開
[00:11:31.920 --> 00:11:33.320]  很多的悲傷
[00:11:33.320 --> 00:11:35.120]  或者他們又很害怕
[00:11:35.120 --> 00:11:37.920]  被認出和耶穌是一群
[00:11:37.920 --> 00:11:39.720]  很多的恐懼
[00:11:39.720 --> 00:11:41.320]  十八至十四節
[00:11:41.320 --> 00:11:43.520]  當門徒去說發生什麼事
[00:11:43.520 --> 00:11:46.120]  他們說有一個那撒拿人耶穌
[00:11:46.120 --> 00:11:47.720]  曾經滿有大能
[00:11:47.720 --> 00:11:50.320]  但現在卻被釘死了
[00:11:50.320 --> 00:11:53.120]  更加有婦女見到他
[00:11:53.120 --> 00:11:54.520]  有天使說他復活
[00:11:54.520 --> 00:11:55.920]  不過那群門徒
[00:11:55.920 --> 00:11:58.920]  很表明他們沒有看見
[00:11:58.920 --> 00:12:01.520]  其中在第二十一節
[00:12:01.520 --> 00:12:05.320]  表明了蒙蔽他們屬靈心眼的答案
[00:12:05.320 --> 00:12:06.920]  二十一節
[00:12:06.920 --> 00:12:09.120]  「但我們素來所盼望
[00:12:09.120 --> 00:12:11.920]  要屬以色列民的就是他」
[00:12:11.920 --> 00:12:15.520]  那裡其實想表達什麼呢?
[00:12:15.520 --> 00:12:19.320]  素來盼望其實這個字是未完成的狀態
[00:12:19.320 --> 00:12:22.320]  意思就是說我們過去一直所盼望的
[00:12:22.320 --> 00:12:23.520]  但是到今天
[00:12:23.520 --> 00:12:25.720]  我們已經徹底停止盼望
[00:12:25.720 --> 00:12:27.520]  已經死心了
[00:12:27.520 --> 00:12:29.920]  他們素來盼望的劇本沒有發生
[00:12:29.920 --> 00:12:31.920]  耶穌沒有騎著戰馬
[00:12:31.920 --> 00:12:33.920]  去帶來軍事的實力
[00:12:33.920 --> 00:12:35.520]  去推翻羅馬政權
[00:12:35.520 --> 00:12:37.720]  帶來一些政治的解放
[00:12:37.720 --> 00:12:41.520]  反而耶穌被釘死在十字架上面
[00:12:41.520 --> 00:12:44.120]  他們的希望全部落空
[00:12:44.120 --> 00:12:47.320]  以致他們帶著極度悲傷的情緒
[00:12:47.320 --> 00:12:50.320]  被那些情緒去主導了
[00:12:50.320 --> 00:12:52.320]  什麼都看不到
[00:12:52.320 --> 00:12:53.520]  有時我們都會
[00:12:53.520 --> 00:12:56.720]  更加他們在期望上的落差
[00:12:56.720 --> 00:12:59.120]  讓他們進入一個理性的盲點
[00:12:59.120 --> 00:13:02.520]  他們只是看到死亡、失敗
[00:13:02.520 --> 00:13:03.920]  而看不到這件事
[00:13:03.920 --> 00:13:06.720]  所背後最終帶來的榮耀
[00:13:06.720 --> 00:13:10.720]  他們素來盼望的內容錯置了
[00:13:10.720 --> 00:13:14.520]  引致發生那些情感和理性的落差
[00:13:14.520 --> 00:13:18.920]  就好像一塊很厚的布去遮住了他們的眼睛
[00:13:18.920 --> 00:13:21.520]  他們認不到耶穌
[00:13:21.520 --> 00:13:24.520]  今天我和你是不是都是一個這樣的狀態呢?
[00:13:24.520 --> 00:13:28.320]  我們生命素來盼望的內容錯置了
[00:13:28.320 --> 00:13:31.120]  將焦點放在其他地方
[00:13:31.120 --> 00:13:32.520]  以致看不到神
[00:13:32.520 --> 00:13:36.520]  以致靈命慢慢枯乾而不自知
[00:13:36.520 --> 00:13:38.920]  這些可以是一段的關係
[00:13:38.920 --> 00:13:40.920]  一些是習慣、一些是物慾
[00:13:40.920 --> 00:13:43.120]  追求這些其實沒有問題的
[00:13:43.120 --> 00:13:46.720]  但如果追求的程度超過了神
[00:13:46.720 --> 00:13:49.120]  甚至影響了我們和神的關係
[00:13:49.120 --> 00:13:52.520]  最終只會讓我們的生命慢慢迷糊
[00:13:52.520 --> 00:13:55.120]  屬靈的生命越來越枯乾
[00:13:55.120 --> 00:13:59.120]  不知道大家知不知道五號仔是什麼呢?
[00:13:59.120 --> 00:14:01.520]  有些人搖頭
[00:14:01.520 --> 00:14:02.720]  七零零呢
[00:14:02.720 --> 00:14:04.920]  有人笑
[00:14:04.920 --> 00:14:06.920]  九九八八這些知不知道是什麼呢?
[00:14:07.520 --> 00:14:09.120]  有些人不認識
[00:14:09.120 --> 00:14:09.720]  對了
[00:14:09.720 --> 00:14:13.120]  不知道大家知不知道什麼是牛熊症
[00:14:13.120 --> 00:14:14.720]  黃金比例這些
[00:14:14.720 --> 00:14:18.320]  開始多些人認清是什麼回事
[00:14:18.320 --> 00:14:20.520]  這些是一些投資的術語
[00:14:20.520 --> 00:14:23.520]  為什麼我好像很熟悉呢?
[00:14:23.520 --> 00:14:27.320]  因為我曾經都沉迷在當中
[00:14:27.320 --> 00:14:29.520]  由於家庭背景的關係
[00:14:29.520 --> 00:14:32.720]  我建立到我的價值觀很重視金錢
[00:14:32.720 --> 00:14:35.720]  認為金錢可以給我安全感
[00:14:35.720 --> 00:14:37.320]  控制人生
[00:14:37.320 --> 00:14:39.120]  所以就算信了主
[00:14:39.120 --> 00:14:42.720]  這些東西都沒有徹底改變了
[00:14:42.720 --> 00:14:44.720]  我這些價值觀人生計劃
[00:14:44.720 --> 00:14:49.320]  當時我剛剛出來社會工作頭一兩年
[00:14:49.320 --> 00:14:52.920]  在同學的介紹下慢慢學習投資
[00:14:52.920 --> 00:14:57.720]  以為是規劃人生理財的一個步驟
[00:14:57.720 --> 00:15:00.120]  但到後來我怎知道
[00:15:00.120 --> 00:15:02.120]  我日又看夜又看
[00:15:02.120 --> 00:15:06.720]  被那些數字影響我的個人情緒
[00:15:06.920 --> 00:15:08.920]  我看那些投資的書
[00:15:08.920 --> 00:15:11.120]  比看那些屬靈的書籍更多
[00:15:11.120 --> 00:15:14.320]  更加影響自己和人和神的關係
[00:15:14.320 --> 00:15:17.520]  當時我和別人去餐廳吃飯
[00:15:17.520 --> 00:15:19.520]  不是看著那個人
[00:15:19.520 --> 00:15:22.120]  而是眼尾瞅著什麼呢?
[00:15:22.120 --> 00:15:26.920]  瞅著電視底下有些數字飄過
[00:15:26.920 --> 00:15:29.720]  那些數字什麼時候到我的號碼呢?
[00:15:29.720 --> 00:15:31.520]  究竟是什麼顏色呢?
[00:15:31.520 --> 00:15:32.920]  綠色就最好了
[00:15:32.920 --> 00:15:35.520]  紅色就是心卡住
[00:15:35.520 --> 00:15:38.320]  我盼望金錢帶來的安全感
[00:15:38.320 --> 00:15:42.320]  卻令到我的屬靈生命一步一步枯乾
[00:15:42.320 --> 00:15:45.520]  到後來有一次很深刻
[00:15:45.520 --> 00:15:48.720]  我當時在做老師
[00:15:48.720 --> 00:15:51.320]  在一次小息的情況下
[00:15:51.320 --> 00:15:52.520]  都特意去看
[00:15:52.520 --> 00:15:54.120]  那一刻
[00:15:54.120 --> 00:15:56.720]  你知道那些人每秒鐘往幾百萬上落
[00:15:56.720 --> 00:15:58.120]  我又不是很少
[00:15:58.120 --> 00:16:01.520]  我就很心急做了一個投資的決定
[00:16:01.520 --> 00:16:03.920]  在買賣完之後
[00:16:04.320 --> 00:16:06.520]  那一刻我的心很慌
[00:16:06.520 --> 00:16:08.920]  好像上帝有一下偷我
[00:16:08.920 --> 00:16:12.120]  他說鍾家威你在做什麼呢?
[00:16:12.120 --> 00:16:14.920]  為什麼我的心這麼凌亂
[00:16:14.920 --> 00:16:17.520]  沒有上帝給我的平安呢?
[00:16:17.520 --> 00:16:19.920]  我突然醒悟
[00:16:19.920 --> 00:16:22.720]  我發現我的屬靈生命出現了問題
[00:16:22.720 --> 00:16:24.320]  我屬靈的心眼
[00:16:24.320 --> 00:16:29.520]  被金錢和我從小到大那種價值蒙蔽了
[00:16:29.520 --> 00:16:31.320]  我雖然信了主
[00:16:31.320 --> 00:16:34.720]  但是我素來怕妄的事情沒有改變
[00:16:34.720 --> 00:16:36.920]  還是舊時那樣
[00:16:36.920 --> 00:16:39.520]  表面上我每個星期都有回教會
[00:16:39.520 --> 00:16:40.520]  有侍奉
[00:16:40.520 --> 00:16:44.120]  可能因為禮拜六日收市
[00:16:44.120 --> 00:16:46.720]  一到五仍然回到當中
[00:16:46.720 --> 00:16:48.720]  變回數字人生
[00:16:48.720 --> 00:16:50.520]  很感恩那一次的反思
[00:16:50.520 --> 00:16:54.520]  令到我在上帝面前悔改
[00:16:54.520 --> 00:16:56.720]  最後我怎麼處理呢?
[00:16:56.720 --> 00:16:58.320]  那一刻很忍心
[00:16:58.320 --> 00:17:03.320]  一下子不問價就把自己的股票都放了
[00:17:03.320 --> 00:17:04.720]  有時候我也會想
[00:17:04.720 --> 00:17:06.320]  如果那時候沒有放
[00:17:06.320 --> 00:17:08.120]  我現在會怎樣呢?
[00:17:08.120 --> 00:17:11.320]  這些不是什麼投資建議
[00:17:11.320 --> 00:17:15.520]  可能幫我補一句什麼免責聲明
[00:17:15.520 --> 00:17:16.920]  那一刻就是這樣
[00:17:16.920 --> 00:17:18.720]  我被這些事情影響難了
[00:17:18.720 --> 00:17:20.320]  所以我很決心
[00:17:20.320 --> 00:17:22.320]  去清除這些難了
[00:17:22.320 --> 00:17:24.320]  遮蔽我和上帝關係的事情
[00:17:24.320 --> 00:17:26.920]  弟兄姊妹今天有沒有一些事情
[00:17:26.920 --> 00:17:29.520]  是影響我們生命的眼睛
[00:17:29.520 --> 00:17:30.520]  令到它模糊
[00:17:30.520 --> 00:17:32.520]  很影響我們內心的情緒
