
[00:00:00.000 --> 00:00:02.500]  今天的經訓是記載在
[00:04:25.400 --> 00:04:27.500]  結果重要
[00:04:27.500 --> 00:04:29.500]  還是關係重要呢?
[00:04:29.500 --> 00:04:31.200]  在一間教會裡面
[00:04:31.200 --> 00:04:33.500]  我們的心就是
[00:04:33.500 --> 00:04:35.800]  當然最好兩者都兼備
[00:04:35.800 --> 00:04:36.900]  一個侍工
[00:04:36.900 --> 00:04:38.500]  結果是重要
[00:04:38.500 --> 00:04:41.900]  但是關係同樣都是重要
[00:04:41.900 --> 00:04:44.400]  結果是一時的
[00:04:44.400 --> 00:04:46.700]  但是關係是長遠的
[00:04:46.700 --> 00:04:49.000]  一個侍奉團隊
[00:04:49.000 --> 00:04:50.400]  如果
[00:04:51.400 --> 00:04:54.000]  它沒有這麼重要的元素
[00:04:54.000 --> 00:04:55.900]  其實是很難的
[00:04:55.900 --> 00:04:57.200]  這個元素就是
[00:04:57.200 --> 00:04:58.200]  同心
[00:04:58.200 --> 00:04:59.600]  同行的關係
[00:04:59.600 --> 00:05:01.400]  在一間教會裡面
[00:05:01.400 --> 00:05:03.700]  如果沒有一個同心同行的關係
[00:05:03.700 --> 00:05:05.300]  你的侍工
[00:05:05.300 --> 00:05:08.300]  其實到最後可能也有很多虧損
[00:05:08.300 --> 00:05:11.000]  我今天一回教會
[00:05:11.000 --> 00:05:12.600]  看到陳明全牧師
[00:05:12.600 --> 00:05:14.700]  他不止一次跟我說
[00:05:14.700 --> 00:05:16.200]  辛苦你了
[00:05:16.200 --> 00:05:18.000]  其實我心想
[00:05:18.000 --> 00:05:20.400]  港獨是不是最辛苦?
[00:05:21.100 --> 00:05:22.200]  應該也不是
[00:05:22.200 --> 00:05:24.900]  教主的學是不是很辛苦?
[00:05:24.900 --> 00:05:26.100]  應該也不是
[00:05:26.100 --> 00:05:27.700]  在教會裡面什麼最辛苦?
[00:05:27.700 --> 00:05:30.000]  就是關係破裂
[00:05:30.000 --> 00:05:33.200]  要處理一些破裂關係
[00:05:33.200 --> 00:05:34.600]  這個是最辛苦的
[00:05:34.600 --> 00:05:36.800]  在你的侍奉路上
[00:05:36.800 --> 00:05:38.300]  我不知道你有沒有一些
[00:05:38.300 --> 00:05:40.400]  跟你同心同行的人
[00:05:40.400 --> 00:05:43.600]  我們叫同行戰友
[00:05:43.600 --> 00:05:45.200]  如果你沒有
[00:05:45.200 --> 00:05:46.400]  就不要氣餒
[00:05:46.400 --> 00:05:47.600]  快點去找
[00:05:47.600 --> 00:05:49.800]  孤零零
[00:05:49.800 --> 00:05:51.200]  孤單作戰
[00:05:51.200 --> 00:05:53.700]  從來不是上帝的設計
[00:05:53.700 --> 00:05:57.100]  保羅提摩泰和爾巴忽提
[00:05:57.100 --> 00:05:59.700]  就是作弓不離三兄弟
[00:05:59.700 --> 00:06:01.300]  是同行的戰友
[00:06:01.300 --> 00:06:04.400]  這段經文所顯現的是一幅
[00:06:04.400 --> 00:06:06.900]  很美麗的侍奉圖畫
[00:06:06.900 --> 00:06:10.300]  他們有一些的侍奉心態和品格
[00:06:10.300 --> 00:06:12.300]  是很值得我們學習的
[00:06:12.300 --> 00:06:13.700]  很值得我們操練的
[00:06:13.700 --> 00:06:16.800]  說一點背景
[00:06:16.800 --> 00:06:19.100]  在保羅的書信裡面
[00:06:19.100 --> 00:06:21.600]  當提到人物交代
[00:06:21.600 --> 00:06:23.100]  誰是大信人
[00:06:23.100 --> 00:06:24.800]  通常放在哪裡呢?
[00:06:24.800 --> 00:06:27.400]  都是書信的最後
[00:06:27.400 --> 00:06:30.400]  很少放在書信的中間
[00:06:30.400 --> 00:06:31.900]  好像這裡這樣
[00:06:31.900 --> 00:06:33.700]  二章尾就是
[00:06:33.700 --> 00:06:37.000]  在《肥勒比書》中間的部分
[00:06:37.000 --> 00:06:39.400]  為什麼會這樣呢?
[00:06:39.400 --> 00:06:40.300]  保羅有什麼特別
[00:06:40.300 --> 00:06:43.900]  要將這兩位弟兄放在中間呢?
[00:06:43.900 --> 00:06:46.600]  如果你以後看《肥勒比書》
[00:06:46.600 --> 00:06:49.000]  其實一章二十七節開始
[00:06:49.000 --> 00:06:50.600]  保羅提出一個問題
[00:06:50.600 --> 00:06:52.700]  就是要同心合意
[00:06:52.700 --> 00:06:54.000]  興旺福音
[00:06:54.000 --> 00:06:56.100]  同心合意是很重要的
[00:06:56.100 --> 00:07:00.200]  大家不能夠同心合一的原因
[00:07:00.200 --> 00:07:01.500]  保羅一直說
[00:07:01.500 --> 00:07:03.100]  因為我們自我中心
[00:07:03.100 --> 00:07:04.400]  自我膨脹
[00:07:04.400 --> 00:07:06.200]  要同心合一
[00:07:06.200 --> 00:07:08.300]  就要先謙卑自己
[00:07:08.300 --> 00:07:10.700]  所以在二章五節他說了
[00:07:10.700 --> 00:07:13.700]  你們要以耶穌基督的心為心
[00:07:13.700 --> 00:07:16.100]  耶穌基督的心腸是怎樣的呢?
[00:07:16.100 --> 00:07:18.600]  二章五到十一很清楚
[00:07:18.700 --> 00:07:20.300]  他是謙卑
[00:07:20.300 --> 00:07:21.500]  捨己
[00:07:21.500 --> 00:07:23.600]  是我們一個典範
[00:07:23.600 --> 00:07:26.700]  你要效法耶穌這個謙卑
[00:07:26.700 --> 00:07:28.800]  才能夠去同心合一
[00:07:28.800 --> 00:07:30.300]  所以
[00:07:30.300 --> 00:07:32.600]  在二章尾
[00:07:32.600 --> 00:07:35.500]  提出提摩太和以巴忽提
[00:07:35.500 --> 00:07:38.200]  這兩位同工作為一個例子
[00:07:38.200 --> 00:07:42.400]  是我們怎樣效法耶穌謙卑一個具體的實例
[00:07:42.400 --> 00:07:45.200]  所以思路一直沿著
[00:07:45.200 --> 00:07:48.800]  保羅在一章尾一開始說的
[00:07:48.800 --> 00:07:51.500]  他中間就加了這兩位同工
[00:07:51.500 --> 00:07:53.000]  作為一個例子
[00:07:53.000 --> 00:07:56.400]  當時保羅是在羅馬坐牢
[00:07:56.400 --> 00:08:01.500]  提摩太我們估計應該也在羅馬陪伴保羅
[00:08:01.500 --> 00:08:06.200]  而以巴忽提就是在亞西亞西岸
[00:08:06.200 --> 00:08:08.300]  在馬其頓
[00:08:08.300 --> 00:08:11.200]  肥納比教會的一個
[00:08:11.200 --> 00:08:15.800]  就是差派去羅馬支援保羅的一位弟兄
[00:08:15.800 --> 00:08:18.100]  帶了一些鬼陣
[00:08:18.100 --> 00:08:20.300]  想去支援和服侍保羅
[00:08:20.300 --> 00:08:22.500]  背景就是這樣
[00:08:22.500 --> 00:08:25.000]  看兩個段落
[00:08:25.000 --> 00:08:27.300]  第一個段落是十九到二十四
[00:08:27.300 --> 00:08:29.800]  就是提摩太和保羅
[00:08:29.800 --> 00:08:32.100]  接著二十五到三十
[00:08:32.100 --> 00:08:34.900]  就是講以巴忽提和保羅
[00:08:34.900 --> 00:08:37.600]  看看這三個人
[00:08:37.600 --> 00:08:40.000]  我用了作公不離三兄弟
[00:08:40.000 --> 00:08:43.700]  應該也是抄以前的一套電影
[00:08:43.700 --> 00:08:46.700]  叫作《作死不離三兄弟》
[00:08:46.700 --> 00:08:49.800]  不是講那套電影
[00:08:49.800 --> 00:08:53.400]  是在講這三位主內的同工
[00:08:53.400 --> 00:08:55.300]  他們的關係有些不同
[00:08:55.300 --> 00:08:57.200]  關係親疏有別
[00:08:57.200 --> 00:08:58.800]  靈命也未必一樣
[00:08:58.800 --> 00:09:01.500]  但是他們的心智是很相同
[00:09:01.500 --> 00:09:05.600]  我們先看十九到二十四這個段落
[00:09:06.400 --> 00:09:11.400]  「我靠主耶穌指望快打發提摩太去見你們
[00:09:11.400 --> 00:09:13.500]  叫我知道你們的事
[00:09:13.500 --> 00:09:16.200]  心裡就得著安慰」
[00:09:16.200 --> 00:09:19.700]  知道你們的事是指甚麼事呢?
[00:09:19.700 --> 00:09:24.000]  很可能是指剛才我講的一章二十七節所講
[00:09:24.000 --> 00:09:28.100]  菲律賓信徒很同心去慶王服音
[00:09:28.100 --> 00:09:30.000]  很同心去傳福音
[00:09:30.000 --> 00:09:32.300]  所以保羅的心很安慰
[00:09:32.300 --> 00:09:33.700]  我一知道你們這樣
[00:09:33.700 --> 00:09:35.200]  我就會很安慰
[00:09:35.300 --> 00:09:36.700]  為甚麼?很簡單
[00:09:36.700 --> 00:09:39.500]  保羅很著重傳福音
[00:09:39.500 --> 00:09:42.800]  他看重耶穌基督的事情
[00:09:42.800 --> 00:09:44.900]  然後他說
[00:09:44.900 --> 00:09:47.500]  「因為我沒有別人與我同心
[00:09:47.500 --> 00:09:49.300]  實在掛念你們的事
[00:09:49.300 --> 00:09:51.200]  別人求自己的事
[00:09:51.200 --> 00:09:53.500]  並不求耶穌基督的事」
[00:09:53.500 --> 00:09:55.700]  他用了「因為」開始
[00:09:55.700 --> 00:09:57.200]  在第二十節
[00:09:57.200 --> 00:10:02.200]  是解釋保羅為甚麼想猜猜提摩太
[00:10:02.200 --> 00:10:04.200]  他不是猜猜其他人
[00:10:04.400 --> 00:10:07.700]  為甚麼我特別要選提摩太呢?
[00:10:07.700 --> 00:10:10.200]  有以下幾個原因
[00:10:10.200 --> 00:10:13.400]  在二十節的上半節
[00:10:13.400 --> 00:10:15.400]  他與保羅同心
[00:10:15.400 --> 00:10:17.900]  在二十節的下半節
[00:10:17.900 --> 00:10:22.400]  他們是真真正正去關懷菲律賓信徒
[00:10:22.400 --> 00:10:24.200]  在二十一節
[00:10:24.200 --> 00:10:26.800]  他們是追求耶穌基督的事
[00:10:26.800 --> 00:10:28.800]  有這幾個原因
[00:10:28.800 --> 00:10:32.800]  所以保羅就決定猜猜提摩太
[00:10:33.400 --> 00:10:39.200]  如果大家熟悉提摩太這位聖經人物
[00:10:39.200 --> 00:10:41.200]  提摩太有很多限制
[00:10:41.200 --> 00:10:43.300]  他身體軟弱
[00:10:43.300 --> 00:10:44.700]  他經常患病
[00:10:44.700 --> 00:10:48.000]  他的性格比較柔弱膽怯
[00:10:48.000 --> 00:10:50.300]  所以在提摩太後書
[00:10:50.300 --> 00:10:51.600]  保羅提醒他
[00:10:51.600 --> 00:10:53.800]  神給我們的不是膽怯的心
[00:10:53.800 --> 00:10:57.000]  是剛強仁愛自制的心
[00:10:57.000 --> 00:11:00.500]  所以提摩太無論身體性格
[00:11:00.500 --> 00:11:02.500]  都有不少的限制
[00:11:03.100 --> 00:11:07.700]  可能在座的很多狀況
[00:11:07.700 --> 00:11:09.800]  都比提摩太優越
[00:11:09.800 --> 00:11:11.200]  是理想的
[00:11:11.200 --> 00:11:13.000]  即使如此
[00:11:13.000 --> 00:11:16.500]  但提摩太仍然可以有很美好的侍奉
[00:11:16.500 --> 00:11:22.200]  所以弟兄姐妹不要被自己的限制嚇怕
[00:11:22.200 --> 00:11:25.000]  人有很多限制
[00:11:25.000 --> 00:11:29.100]  可能現在是工作的薄煞期
[00:11:29.100 --> 00:11:30.600]  很多限制
[00:11:30.800 --> 00:11:33.200]  可能你剛生了小朋友
[00:11:33.200 --> 00:11:34.300]  很多限制
[00:11:34.300 --> 00:11:36.900]  可能你的家人在患重病
[00:11:36.900 --> 00:11:39.600]  甚至你自己有重病
[00:11:39.600 --> 00:11:40.900]  很多限制
[00:11:40.900 --> 00:11:44.300]  但我鼓勵大家不要被這些限制嚇怕
[00:11:44.300 --> 00:11:48.400]  因為上帝的恩典是超越任何的限制
[00:11:48.400 --> 00:11:51.800]  如果你能夠拿到上帝的恩典
[00:11:51.800 --> 00:11:53.000]  靠主
[00:11:53.000 --> 00:11:57.200]  你就能夠做上帝要你做的侍奉
[00:11:57.200 --> 00:12:00.000]  不是做你自己想做的侍奉
[00:12:00.200 --> 00:12:02.600]  別人是求自己的事
[00:12:02.600 --> 00:12:03.800]  他求甚麼事呢?
[00:12:03.800 --> 00:12:07.200]  很可能是指第二章三四節所說的
[00:12:07.200 --> 00:12:08.900]  貪圖虛榮
[00:12:08.900 --> 00:12:10.100]  只顧自己
[00:12:10.100 --> 00:12:11.600]  不顧別人的人
[00:12:11.600 --> 00:12:15.400]  這些人表面上很可能會很熱衷於侍奉
[00:12:15.400 --> 00:12:16.900]  可能做很多事情
[00:12:16.900 --> 00:12:18.400]  但他們求甚麼呢?
[00:12:18.400 --> 00:12:19.900]  求自己的榮耀
[00:12:19.900 --> 00:12:22.600]  在教會也有
[00:12:22.600 --> 00:12:24.600]  我猜每間教會都有
[00:12:24.600 --> 00:12:28.000]  我不太認識黃浸民
[00:12:28.000 --> 00:12:31.200]  不太認識黃浸的弟兄姊妹
[00:12:31.200 --> 00:12:33.400]  在香港的母會裏面
[00:12:33.400 --> 00:12:34.600]  我看到也不少
[00:12:34.600 --> 00:12:37.400]  我們的侍奉帶著很多私慾
[00:12:37.400 --> 00:12:39.400]  是為了自己
[00:12:39.400 --> 00:12:41.000]  別人肯定我
[00:12:41.000 --> 00:12:43.400]  別人去讚賞我
[00:12:43.400 --> 00:12:47.000]  讓牧師去稱讚我
[00:12:47.000 --> 00:12:49.200]  在人面前得到榮耀
[00:12:49.200 --> 00:12:51.000]  但提摩泰是怎樣呢?
[00:12:51.000 --> 00:12:53.500]  提摩泰是求耶穌基督的事
[00:12:53.500 --> 00:12:55.900]  這個很重要
[00:12:56.000 --> 00:12:58.300]  他關心耶穌所關心
[00:12:58.300 --> 00:13:01.000]  他是為耶穌做事
[00:13:01.000 --> 00:13:02.500]  我們留意
[00:13:02.500 --> 00:13:03.600]  我們有時做很多事
[00:13:03.600 --> 00:13:05.100]  我們的動機是甚麼呢?
[00:13:05.100 --> 00:13:09.900]  我們是否以完成耶穌基督託付的使命
[00:13:09.900 --> 00:13:11.300]  是我們的目標呢?
[00:13:11.300 --> 00:13:12.800]  如果是這樣
[00:13:12.800 --> 00:13:16.200]  我們真的以耶穌基督的心為心
[00:13:16.200 --> 00:13:20.900]  其中傳福音是無可推諉的
[00:13:20.900 --> 00:13:24.400]  傳福音一定是耶穌很關心的事
[00:13:24.700 --> 00:13:26.900]  因為你看看第22節
[00:13:26.900 --> 00:13:29.800]  「但你們知道提摩泰的名正」
[00:13:29.800 --> 00:13:32.900]  「他興旺福音與我同路」
[00:13:32.900 --> 00:13:35.900]  「待我像兒子待父親一樣」
[00:13:35.900 --> 00:13:41.600]  我們是否
[00:13:41.600 --> 00:13:45.700]  只是以耶穌所掛念的事情
[00:13:45.700 --> 00:13:47.500]  是我們的掛念呢?
[00:13:47.500 --> 00:13:50.200]  一想這個問題
[00:13:50.200 --> 00:13:51.800]  我就很慚愧
[00:13:51.900 --> 00:13:55.500]  我經常掛念其他事情多於掛念耶穌的事情
[00:13:55.500 --> 00:13:57.900]  這個我很坦白去承認
[00:13:57.900 --> 00:13:59.200]  有時可能
[00:13:59.200 --> 00:14:01.300]  今晚歐國盃
[00:14:01.300 --> 00:14:03.800]  究竟英格蘭是怎樣的呢?
[00:14:03.800 --> 00:14:05.400]  今晚看不看呢?
[00:14:05.400 --> 00:14:06.800]  又這麼晚
[00:14:06.800 --> 00:14:08.700]  很記掛這些
[00:14:08.700 --> 00:14:10.800]  弟兄姊妹
[00:14:10.800 --> 00:14:12.400]  我們會否經常記掛
[00:14:12.400 --> 00:14:14.700]  那些不是耶穌記掛的事情
[00:14:14.700 --> 00:14:17.400]  甚至超越了耶穌記掛
[00:14:17.400 --> 00:14:21.200]  所以我們做信徒又不是很複雜
[00:14:21.200 --> 00:14:22.500]  我經常都是這一句
[00:14:22.500 --> 00:14:24.900]  我關心耶穌所關心的事情
[00:14:24.900 --> 00:14:27.300]  我就不關心耶穌不關心的事情
[00:14:27.300 --> 00:14:28.300]  盡量是這樣
[00:14:28.300 --> 00:14:31.000]  譬如我今早和太太吃早餐
[00:14:31.000 --> 00:14:33.900]  有ABCDEFG很多選擇
[00:14:33.900 --> 00:14:38.400]  我估計耶穌不太關懷我選A還是B
[00:14:38.400 --> 00:14:40.100]  我選了A之後
[00:14:40.100 --> 00:14:41.600]  究竟是奶茶還是咖啡
[00:14:41.600 --> 00:14:43.300]  我相信耶穌不太關懷
[00:14:43.300 --> 00:14:44.300]  所以我沒有禱告
[00:14:44.300 --> 00:14:48.300]  耶穌是奶茶還是咖啡呢?
[00:14:48.300 --> 00:14:49.300]  A還是C呢?
[00:14:49.300 --> 00:14:50.000]  我沒有
[00:14:50.000 --> 00:14:51.100]  我有吃飯
[00:14:51.100 --> 00:14:52.700]  我有吃之前禱告
[00:14:52.700 --> 00:14:54.000]  我感謝耶穌的供應
[00:14:54.000 --> 00:14:55.800]  所以有些事情不關心
[00:14:55.800 --> 00:14:57.200]  但是你疑不疑問
[00:14:57.200 --> 00:14:58.100]  耶穌很關心
[00:14:58.100 --> 00:14:59.600]  你做甚麼工作
[00:14:59.600 --> 00:15:00.500]  耶穌很關心
[00:15:00.500 --> 00:15:02.300]  你和誰拍拖結婚
[00:15:02.300 --> 00:15:03.300]  耶穌很關心
[00:15:03.300 --> 00:15:05.300]  影響你的一生
[00:15:05.300 --> 00:15:07.400]  你怎樣運用你的時間
[00:15:07.400 --> 00:15:08.800]  運用你的金錢
[00:15:08.800 --> 00:15:10.100]  運用你的健康
[00:15:10.100 --> 00:15:11.100]  耶穌很關心
[00:15:11.100 --> 00:15:14.600]  我們是否去關懷耶穌所關懷的
[00:15:14.600 --> 00:15:17.300]  特別是如果這裡的經文
[00:15:17.300 --> 00:15:20.600]  這個向度就是全服音
[00:15:21.600 --> 00:15:23.100]  有人估計
[00:15:23.100 --> 00:15:25.600]  也根據較新的統計
[00:15:25.600 --> 00:15:29.400]  香港現在大約有四十多萬的基督徒
[00:15:29.400 --> 00:15:31.600]  這個應該是相似的
[00:15:31.600 --> 00:15:33.100]  因為有很多已經移民了
[00:15:33.100 --> 00:15:34.800]  只剩下四十多萬
[00:15:34.800 --> 00:15:39.000]  香港目前如果根據最新的政府統計
[00:15:39.000 --> 00:15:40.400]  七百五十萬人口
[00:15:40.400 --> 00:15:42.400]  很多人走了
[00:15:42.400 --> 00:15:45.100]  很多人也南下
[00:15:45.100 --> 00:15:46.300]  來了香港
[00:15:46.300 --> 00:15:49.900]  在香港如果你這樣看
[00:15:50.100 --> 00:15:51.700]  有多少人還未信主
[00:15:51.700 --> 00:15:53.900]  起碼七百萬
[00:15:53.900 --> 00:15:56.100]  七百萬人還未信主
[00:15:56.100 --> 00:15:59.300]  我們不需要經常想我們去哪裡宣教
[00:15:59.300 --> 00:16:00.600]  我們去哪裡短宣
[00:16:00.600 --> 00:16:03.700]  其實香港已經有極大的和長
[00:16:03.700 --> 00:16:06.500]  在你的職場裡面有多少人還未信
[00:16:06.500 --> 00:16:08.300]  很多
[00:16:08.300 --> 00:16:11.700]  我現在服務的金融界
[00:16:11.700 --> 00:16:13.100]  在香港有二十多萬人
[00:16:13.100 --> 00:16:15.600]  現在我們服務的是二百多人
[00:16:15.600 --> 00:16:19.000]  在我們的小組裡面
[00:16:20.000 --> 00:16:22.100]  很多人是未得之民
[00:16:22.100 --> 00:16:23.500]  你的左鄰右里
[00:16:23.500 --> 00:16:25.200]  你的鄰居有多少人還未信
[00:16:25.200 --> 00:16:27.800]  你的家人也可能有很多人還未信主
[00:16:27.800 --> 00:16:31.300]  問題是我們是不是很關心耶穌基督的事情
[00:16:31.300 --> 00:16:35.100]  很著意很積極向這些人傳福音呢
[00:16:35.100 --> 00:16:38.000]  在福音派的人眼中
[00:16:38.000 --> 00:16:39.600]  有一個異端
[00:16:39.600 --> 00:16:42.600]  叫做耶和華見證人會
[00:16:42.600 --> 00:16:44.500]  這個是我們看的
[00:16:44.500 --> 00:16:47.400]  根據耶正
[00:16:47.400 --> 00:16:51.200]  他在2023年有一個叫做全球的總報告
[00:16:51.200 --> 00:16:52.600]  他每年都出的
[00:16:52.600 --> 00:16:56.900]  應該是2022的9月到2023的8月
[00:16:56.900 --> 00:16:58.400]  大約是這一年
[00:16:58.400 --> 00:17:00.800]  叫做2023的報告
[00:17:00.800 --> 00:17:07.900]  他們有862萬5千位傳導員
[00:17:07.900 --> 00:17:10.700]  當然傳導員不是傳導人
[00:17:10.700 --> 00:17:12.700]  傳導員就是會傳
[00:17:12.700 --> 00:17:17.100]  就是去分享耶正的福音的人
[00:17:17.600 --> 00:17:21.800]  他們全年用了17.9億小時
[00:17:21.800 --> 00:17:24.500]  去傳他們的福音
[00:17:24.500 --> 00:17:26.400]  你算一算
[00:17:26.400 --> 00:17:27.900]  就是平均每人
[00:17:27.900 --> 00:17:29.000]  每一個傳導員
[00:17:29.000 --> 00:17:31.000]  每一個耶正的傳導員
[00:17:31.000 --> 00:17:35.100]  每天他們傳他們的福音有34分鐘
[00:17:35.100 --> 00:17:37.100]  也不是很多
[00:17:37.100 --> 00:17:38.200]  34分鐘
[00:17:38.200 --> 00:17:39.700]  但是你想一想
[00:17:39.700 --> 00:17:41.200]  自己
[00:17:41.200 --> 00:17:44.800]  你每天用多少時間去傳福音
[00:17:46.300 --> 00:17:48.300]  可能已經不太記得
[00:17:48.300 --> 00:17:51.300]  這個月有沒有用多少時間
[00:17:51.300 --> 00:17:53.200]  上個月
[00:17:53.200 --> 00:17:56.500]  在2024年用了多少時間傳福音
[00:17:56.500 --> 00:18:00.500]  可能有些人加起來也未必有34分鐘
[00:18:00.500 --> 00:18:09.400]  提摩太和保羅都是非常關注耶穌所關心的事情
[00:18:09.400 --> 00:18:11.100]  其中傳福音
[00:18:11.100 --> 00:18:12.500]  這個很重要
[00:18:13.400 --> 00:18:15.600]  所以保羅教導我們
[00:18:15.600 --> 00:18:16.500]  在這段經文
[00:18:16.500 --> 00:18:18.600]  我們要學習他和提摩太
[00:18:18.600 --> 00:18:21.700]  去求耶穌基督的事
[00:18:21.700 --> 00:18:23.100]  同心去傳福音
[00:18:23.100 --> 00:18:26.600]  提摩太的侍奉心智是有印證的
[00:18:26.600 --> 00:18:28.000]  我們一路看下去
