
[00:00:00.000 --> 00:00:06.000]  今日選讀的經訓是記在勞德記第一章19-22節
[00:10:40.000 --> 00:10:42.000]  她是一個媽媽
[00:10:42.000 --> 00:10:45.000]  不過我怎樣說她年輕呢?
[00:10:45.000 --> 00:10:47.000]  年輕不是因為她五十歲
[00:10:47.000 --> 00:10:52.000]  而是因為她五十歲就罹患了一個病
[00:10:52.000 --> 00:10:55.000]  是早發性的亞茲海默症
[00:10:55.000 --> 00:10:58.000]  即是說她五十歲開始已經腦退化
[00:10:58.000 --> 00:11:02.000]  已經患了失智症
[00:11:02.000 --> 00:11:09.000]  而她就開始過著一個失去的人生
[00:11:09.000 --> 00:11:14.000]  這個失去是慢慢逐漸的失去
[00:11:14.000 --> 00:11:20.000]  由她的認知、記憶、語言能力
[00:11:20.000 --> 00:11:26.000]  甚至是自我意識慢慢地失去
[00:11:26.000 --> 00:11:33.000]  但因為這個全方位的崩壞
[00:11:33.000 --> 00:11:37.000]  在這個過程裏她重新定義了自己
[00:11:37.000 --> 00:11:41.000]  再次與家人連結
[00:11:41.000 --> 00:11:46.000]  影片的最後告訴我們一件事
[00:11:46.000 --> 00:11:53.000]  縱然她的知識、腦的知性部分消逝
[00:11:53.000 --> 00:12:01.000]  但她的情感連結依然是人類存在的最後證明
[00:12:01.000 --> 00:12:15.000]  她一直以來的關係是很疏離、僵化的一個女兒
[00:12:15.000 --> 00:12:18.000]  是一個很反叛的女兒
[00:12:18.000 --> 00:12:19.000]  因為這個緣故
[00:12:19.000 --> 00:12:26.000]  大家同樣因為失去而產生共鳴
[00:12:26.000 --> 00:12:31.000]  繼而他們之間的關係得到修補和連結
[00:12:31.000 --> 00:12:35.000]  其實,弟兄姊妹
[00:12:35.000 --> 00:12:38.000]  我不知道你們是否覺得失去這件事
[00:12:38.000 --> 00:12:44.000]  是我們人生的常態
[00:12:44.000 --> 00:12:50.000]  可能我們會失去至親
[00:12:50.000 --> 00:12:52.000]  我們失去親人
[00:12:52.000 --> 00:12:55.000]  我們可以失去一份工作
[00:12:55.000 --> 00:12:58.000]  我們會失去我們的健康
[00:12:58.000 --> 00:13:01.000]  又或者我們內化一點
[00:13:01.000 --> 00:13:03.000]  會失去我們的尊嚴
[00:13:03.000 --> 00:13:06.000]  可能失去一些別人的信任
[00:13:06.000 --> 00:13:11.000]  失去我們的滿足感、榮譽感
[00:13:11.000 --> 00:13:15.000]  這些其實都會帶來痛苦
[00:13:15.000 --> 00:13:18.000]  會帶來給我們有哀傷、恐懼
[00:13:18.000 --> 00:13:21.000]  讓我們覺得前面沒有盼望
[00:13:21.000 --> 00:13:26.000]  這些情緒會帶來生活日常的變化
[00:13:26.000 --> 00:13:30.000]  讓我們有一種很強烈不能掌控的感覺
[00:13:30.000 --> 00:13:36.000]  不過,其實這一切都在告訴我們
[00:13:36.000 --> 00:13:39.000]  我們人生真正的需要
[00:13:39.000 --> 00:13:41.000]  我們需要依伴
[00:13:41.000 --> 00:13:44.000]  我們需要與人連結
[00:13:44.000 --> 00:13:48.000]  就好像撈外賣一樣
[00:13:48.000 --> 00:13:51.000]  最終他決定歸回
[00:13:51.000 --> 00:13:55.000]  我們看看第六至第七節
[00:13:55.000 --> 00:13:58.000]  讓我們一起中讀
[00:13:58.000 --> 00:14:20.000]  (梁美芬讀)
[00:14:20.000 --> 00:14:29.000]  當初撈米一家因為面對大地饑荒離開自己的家鄉
[00:14:29.000 --> 00:14:32.000]  去一個有糧食提供的地方
[00:14:32.000 --> 00:14:37.000]  能夠給他們一個溫飽的地方去生活
[00:14:37.000 --> 00:14:43.000]  現在這一刻,摩訶不是饑荒
[00:14:43.000 --> 00:14:45.000]  不是沒有東西吃
[00:14:45.000 --> 00:14:49.000]  而且那兩個媳婦又是摩訶人
[00:14:49.000 --> 00:14:52.000]  其實他們大可以留在那裡
[00:14:52.000 --> 00:14:54.000]  繼續生活
[00:14:54.000 --> 00:14:59.000]  讓兩個媳婦繼續供養他們
[00:14:59.000 --> 00:15:04.000]  不過這一刻他們決定要歸回本鄉
[00:15:04.000 --> 00:15:06.000]  並不是因為糧食問題
[00:15:06.000 --> 00:15:08.000]  不是沒得吃
[00:15:08.000 --> 00:15:14.000]  而是他們要歸回眷顧他們百姓的神那裡
[00:15:14.000 --> 00:15:20.000]  歸回這個字其實我沒有列出來
[00:15:20.000 --> 00:15:26.000]  但它單單在第一章出現了十二次
[00:15:26.000 --> 00:15:30.000]  是路德記一個非常重要的主題
[00:15:30.000 --> 00:15:33.000]  除了剛才我們說第六第七節
[00:15:33.000 --> 00:15:37.000]  講到歸回或回猶大
[00:15:37.000 --> 00:15:40.000]  這裡出現了兩次之外
[00:15:40.000 --> 00:15:46.000]  很主要是回去歸回這個字
[00:15:46.000 --> 00:15:56.000]  就是要他們的媳婦回到自己的家鄉
[00:15:56.000 --> 00:15:58.000]  「你們回去吧」
[00:15:58.000 --> 00:16:01.000]  主要是用在這裡的對話
[00:16:01.000 --> 00:16:09.000]  其實歸回的意思是在某些過範當中回轉
[00:16:09.000 --> 00:16:12.000]  在一些過範當中
[00:16:12.000 --> 00:16:16.000]  在一些做錯了的事情上可以回轉
[00:16:16.000 --> 00:16:22.000]  其實當娜牛、米血兩個媳婦不要跟著自己
[00:16:22.000 --> 00:16:26.000]  要歸回自己摩訶的本鄉的時候
[00:16:26.000 --> 00:16:30.000]  除了一來他們說你們可以找回你們的夫家裡
[00:16:30.000 --> 00:16:32.000]  可以找回一個新夫家
[00:16:32.000 --> 00:16:34.000]  有一個好歸宿
[00:16:34.000 --> 00:16:39.000]  還有一句就是他們會歸回他們的神那裡
[00:16:39.000 --> 00:16:43.000]  其實是有一個宗教的意思
[00:16:43.000 --> 00:16:50.000]  最後他的媳婦娥爾巴決定了歸回她的娘家
[00:16:50.000 --> 00:16:56.000]  代表了她會歸回她摩訶的愛邦神那裡
[00:16:56.000 --> 00:17:00.000]  而她是離開了耶和華
[00:17:00.000 --> 00:17:09.000]  但這次勞德的歸回就是要回到那位眷顧他的耶和華那裡
[00:17:09.000 --> 00:17:12.000]  他要跟從耶和華
[00:17:12.000 --> 00:17:20.000]  「眷顧」這個動詞是指臨在、到訪的意思
[00:17:20.000 --> 00:17:25.000]  是形容耶和華和他子民的關係
[00:17:25.000 --> 00:17:29.000]  這個字是有納約的含義
[00:17:29.000 --> 00:17:33.000]  針對不同的情況其實會帶出不同的意思
[00:17:33.000 --> 00:17:36.000]  如果當他的子民手約的話
[00:17:36.000 --> 00:17:39.000]  這個字就會譯作「眷顧」
[00:17:39.000 --> 00:17:43.000]  但當他的子民背約的時候
[00:17:43.000 --> 00:17:47.000]  這個「臨在」就是帶來審判
[00:17:47.000 --> 00:17:53.000]  所以原來上帝的臨在
[00:17:53.000 --> 00:17:55.000]  他跟我們的同在
[00:17:55.000 --> 00:17:57.000]  是跟我們有互動的
[00:17:57.000 --> 00:18:00.000]  他的反應是關乎我們的態度
[00:18:00.000 --> 00:18:05.000]  從南岸禮在第六節所說
[00:18:05.000 --> 00:18:09.000]  我們知道他對上帝有清楚的認識
[00:18:09.000 --> 00:18:12.000]  上帝是臨在的
[00:18:12.000 --> 00:18:15.000]  上帝是跟他的子民同在的
[00:18:15.000 --> 00:18:17.000]  上帝是掌權的
[00:18:17.000 --> 00:18:19.000]  上帝是監察人心的
[00:18:19.000 --> 00:18:24.000]  當與他納約的子民順服的時候
[00:18:24.000 --> 00:18:27.000]  上帝就賜福供應
[00:18:27.000 --> 00:18:30.000]  事實上在事司的時代
[00:18:30.000 --> 00:18:33.000]  這群神的子民
[00:18:33.000 --> 00:18:37.000]  當他們遇到外敵有問題的時候
[00:18:37.000 --> 00:18:39.000]  他們就會向上帝呼求
[00:18:39.000 --> 00:18:42.000]  神就會興起事司去拯救他們
[00:18:42.000 --> 00:18:48.000]  所以納俄米就好像當時其他事司記裏的
[00:18:48.000 --> 00:18:50.000]  以色列文一樣
[00:18:50.000 --> 00:18:53.000]  很清楚上帝是一個掌權的上帝
[00:18:53.000 --> 00:18:56.000]  是一個賞善罰惡的上帝
[00:18:56.000 --> 00:19:02.000]  是一個在他的子民困難迴轉的時候
[00:19:02.000 --> 00:19:04.000]  會施行拯救的上帝
[00:19:04.000 --> 00:19:09.000]  於是當他知道自己一無所有
[00:19:09.000 --> 00:19:12.000]  一無所依的時候
[00:19:12.000 --> 00:19:15.000]  他還可以投靠誰呢?
[00:19:15.000 --> 00:19:18.000]  於是他就會回歸到
[00:19:18.000 --> 00:19:22.000]  眷顧他的子民的耶和華那裏
[00:19:22.000 --> 00:19:26.000]  他會歸回神的懷抱
[00:19:26.000 --> 00:19:31.000]  其實很多時候失去
[00:19:31.000 --> 00:19:35.000]  或者我們說我們遇到一些艱難的處境
[00:19:35.000 --> 00:19:38.000]  本來是上帝對我們信仰的考驗
[00:19:38.000 --> 00:19:41.000]  就好像伊利米勒一家一樣
[00:19:41.000 --> 00:19:45.000]  他們面對著生命一些挑戰和艱難
[00:19:45.000 --> 00:19:50.000]  我們很多時候因為怕在過程裏面那種痛苦
[00:19:50.000 --> 00:19:55.000]  我們會找一些比較容易的方法去解決
[00:19:55.000 --> 00:19:59.000]  比較容易的方法和出路
[00:19:59.000 --> 00:20:01.000]  既然糧食有問題
[00:20:01.000 --> 00:20:04.000]  我們所處的地方有饑荒
[00:20:04.000 --> 00:20:07.000]  我們就不要捱餓
[00:20:07.000 --> 00:20:10.000]  最有效的方法就是去外面找東西吃
[00:20:10.000 --> 00:20:14.000]  但是這個情況下
[00:20:14.000 --> 00:20:17.000]  他們就離開了眷顧他們的神
[00:20:17.000 --> 00:20:22.000]  而且還長居於外邦的地方
[00:20:22.000 --> 00:20:30.000]  其實我們這個告別浮淺門徒進心的系列
[00:20:30.000 --> 00:20:35.000]  是啟發自一本書叫做《門徒的EQ覺醒》
[00:20:35.000 --> 00:20:37.000]  書裏面提到一件事
[00:20:37.000 --> 00:20:42.000]  我們會因為失去帶來的痛苦
[00:20:42.000 --> 00:20:44.000]  令我們覺得失去掌控
[00:20:44.000 --> 00:20:46.000]  人生會進入悲傷
[00:20:46.000 --> 00:20:50.000]  而這些悲傷會擾亂了我們的人生
[00:20:50.000 --> 00:20:53.000]  所以我們很多時候都會趨吉避凶
[00:20:53.000 --> 00:20:55.000]  捨難取義
[00:20:55.000 --> 00:21:04.000]  接著我們會否定傷心的重要
[00:21:04.000 --> 00:21:10.000]  輕視了哀傷對我們生命的重要性
[00:21:10.000 --> 00:21:13.000]  我們很快就會做決定
[00:21:13.000 --> 00:21:15.000]  很快就會行動
[00:21:15.000 --> 00:21:18.000]  我們要過新的生活
[00:21:18.000 --> 00:21:22.000]  但是其實在我們心靈的深處
[00:21:22.000 --> 00:21:25.000]  還有很長的路要走
[00:21:25.000 --> 00:21:28.000]  所以在這個世界裏面
[00:21:28.000 --> 00:21:32.000]  有很多很快速、很容易
[00:21:32.000 --> 00:21:36.000]  我們以為會幫我們逃避這些傷痛的方式
[00:21:36.000 --> 00:21:40.000]  所以沉迷網絡世界、煲劇
[00:21:40.000 --> 00:21:43.000]  或者一些成癮的問題
[00:21:43.000 --> 00:21:47.000]  性的問題、賭的問題、毒的問題
[00:21:47.000 --> 00:21:50.000]  就在這個世界裏面一直充斥著
[00:21:50.000 --> 00:21:57.000]  我相信那河米知道其實他要歸回
[00:21:57.000 --> 00:22:01.000]  他要將以前一個自己做得不理想的決定
[00:22:01.000 --> 00:22:04.000]  去作出一個回轉的行動
[00:22:04.000 --> 00:22:07.000]  但是作出這個行動
[00:22:07.000 --> 00:22:09.000]  他的掙扎是沒有停止的
[00:22:09.000 --> 00:22:14.000]  讓我們一起從第十九至二十一節
[00:22:14.000 --> 00:22:16.000]  去明白一個哀傷失意的人
[00:22:16.000 --> 00:22:19.000]  心裏面究竟會有甚麼狀態呢?
[00:22:19.000 --> 00:22:22.000]  我們就會讀第十九節
[00:22:22.000 --> 00:22:28.000]  「於是二人同行來到伯利恆
[00:22:28.000 --> 00:22:30.000]  他們到了伯利恆
[00:22:30.000 --> 00:22:33.000]  合成的人都驚訝
[00:22:33.000 --> 00:22:36.000]  古裡門說:這是那河米嗎?」
[00:22:36.000 --> 00:22:40.000]  那河米一回到伯利恆
[00:22:40.000 --> 00:22:44.000]  他就發現這一群曾經
[00:22:44.000 --> 00:22:47.000]  和他一樣在伯利恆的鄉下
[00:22:47.000 --> 00:22:50.000]  他們都經歷過饑荒
[00:22:50.000 --> 00:22:52.000]  但在神的眷有下
[00:22:52.000 --> 00:22:55.000]  這群婦女仍然生存著
[00:22:55.000 --> 00:22:59.000]  這群婦女看到那河米的時候非常驚訝
[00:22:59.000 --> 00:23:02.000]  他們就很自然地說:
[00:23:02.000 --> 00:23:05.000]  「這是那河米嗎?」
[00:23:05.000 --> 00:23:10.000]  當然一個離開了家鄉這麼多年的人
[00:23:10.000 --> 00:23:13.000]  意想不到地出現
[00:23:13.000 --> 00:23:15.000]  經歷了這麼多
[00:23:15.000 --> 00:23:17.000]  這麼久沒有見面
[00:23:17.000 --> 00:23:21.000]  再加上經歷了這麼多災難
[00:23:21.000 --> 00:23:24.000]  他們的樣子可能都會有點不同
[00:23:24.000 --> 00:23:27.000]  他們那個時代沒有SK-II
[00:23:27.000 --> 00:23:29.000]  沒有醫美
[00:23:29.000 --> 00:23:32.000]  所以可能那河米在他們面前出現
[00:23:32.000 --> 00:23:35.000]  他們就稀稀地看著
[00:23:35.000 --> 00:23:37.000]  「咦?它好像是那河米」
[00:23:37.000 --> 00:23:40.000]  於是他們就說:「這是那河米嗎?」
[00:23:40.000 --> 00:23:45.000]  為城裡帶來一些騷動和回響
[00:23:45.000 --> 00:23:49.000]  但殊不知他們一說
[00:23:49.000 --> 00:23:54.000]  那河米的反應很大
[00:23:54.000 --> 00:24:03.000]  心裡一直抑壓著很大的傷感怨氣
[00:24:03.000 --> 00:24:06.000]  盡數出來
[00:24:06.000 --> 00:24:11.000]  而且這個怨氣聽起來都很可怕
[00:24:11.000 --> 00:24:14.000]  二十節
[00:24:14.000 --> 00:24:16.000]  「你們不要叫我那河米
[00:24:16.000 --> 00:24:18.000]  要叫我馬拉
[00:24:18.000 --> 00:24:23.000]  因為全能者使我受了大苦
[00:24:23.000 --> 00:24:25.000]  我滿滿地出去
[00:24:25.000 --> 00:24:28.000]  耶和華使我空空地回來
[00:24:28.000 --> 00:24:30.000]  耶和華降災與我
[00:24:30.000 --> 00:24:32.000]  全能者使我受苦
[00:24:32.000 --> 00:24:33.000]  既是這樣
[00:24:33.000 --> 00:24:36.000]  你們為什麼還要叫我那河米?」
[00:24:36.000 --> 00:24:38.000]  是的
[00:24:38.000 --> 00:24:41.000]  那河米的意思是美好
[00:24:41.000 --> 00:24:45.000]  有快樂和甘甜的意思
[00:24:45.000 --> 00:24:47.000]  其實當他們在說一件
[00:24:47.000 --> 00:24:51.000]  現在不再在他們身上發生的事的時候
[00:24:51.000 --> 00:24:54.000]  就觸動了他們的痛處
[00:24:54.000 --> 00:24:59.000]  將他們心情裡最真實的一面展露出來
[00:24:59.000 --> 00:25:03.000]  他用一個字「苦」來做總結
[00:25:03.000 --> 00:25:06.000]  所以他叫他們做馬拉
[00:25:06.000 --> 00:25:12.000]  因為這個字跟「苦」希臘文的字根是一樣的
[00:25:12.000 --> 00:25:17.000]  他說「全能者使他吃苦」
[00:25:17.000 --> 00:25:21.000]  為什麼他會吃苦呢?
[00:25:21.000 --> 00:25:25.000]  他的歸因是跟他的行惡有關
[00:25:25.000 --> 00:25:31.000]  因為第二十節的受苦就是跟行惡有關的苦
[00:25:31.000 --> 00:25:34.000]  是神降禍於他
[00:25:34.000 --> 00:25:38.000]  意思是神作證地控告我
[00:25:38.000 --> 00:25:41.000]  懲罰我
[00:25:41.000 --> 00:25:44.000]  所以他現在所經歷的一切
[00:25:44.000 --> 00:25:46.000]  都是耶和華對他的控訴
[00:25:46.000 --> 00:25:48.000]  他成為了被告
[00:25:48.000 --> 00:25:50.000]  他被耶和華定罪
[00:25:50.000 --> 00:25:52.000]  神要懲罰他
[00:25:52.000 --> 00:25:55.000]  就正如第十三節他跟他的媳婦說
[00:25:55.000 --> 00:26:00.000]  「耶和華伸手攻擊我」
[00:26:00.000 --> 00:26:06.000]  那河米認為這是神作在他身上
[00:26:06.000 --> 00:26:10.000]  恩爵控告他要去受苦
[00:26:10.000 --> 00:26:12.000]  是神的心意
[00:26:12.000 --> 00:26:15.000]  然後我們又會看為什麼他會這樣想呢?
[00:26:15.000 --> 00:26:17.000]  第二十至二十一節
[00:26:17.000 --> 00:26:22.000]  大家留意到藍色字的「全能者」
[00:26:22.000 --> 00:26:25.000]  他為什麼多次在《創世紀》出現
