
[00:00:00.000 --> 00:00:09.000]  經內容記載在馬太福音第五章第十三至第十六節
[00:07:04.000 --> 00:07:06.000]  嚴格來說
[00:07:06.000 --> 00:07:10.000]  鹽本身的化學成分是什麼?
[00:07:10.000 --> 00:07:14.000]  還記得你中學上過的化學課嗎?
[00:07:14.000 --> 00:07:17.000]  NaCl
[00:07:17.000 --> 00:07:18.000]  嚴格來說
[00:07:18.000 --> 00:07:20.000]  經過提煉純度很高的鹽
[00:07:20.000 --> 00:07:22.000]  其實是頗穩定的
[00:07:22.000 --> 00:07:24.000]  不容易失去味道
[00:07:24.000 --> 00:07:30.000]  除非你將它和其他雜質混合
[00:07:30.000 --> 00:07:32.000]  就可能讓它受到污染
[00:07:32.000 --> 00:07:34.000]  甚至失去效用
[00:07:34.000 --> 00:07:35.000]  同樣的
[00:07:35.000 --> 00:07:38.000]  作為基督徒我們也有這個情況
[00:07:38.000 --> 00:07:40.000]  耶穌猜我們去改變這個世界
[00:07:40.000 --> 00:07:41.000]  影響這個世界
[00:07:41.000 --> 00:07:43.000]  但與此同時
[00:07:43.000 --> 00:07:45.000]  這個世界又想怎樣?
[00:07:45.000 --> 00:07:46.000]  又想混亂你
[00:07:46.000 --> 00:07:48.000]  又想影響你
[00:07:48.000 --> 00:07:50.000]  所以我們有時會很容易
[00:07:50.000 --> 00:07:51.000]  落入一種試探
[00:07:51.000 --> 00:07:53.000]  就是不自覺被社會的價值觀
[00:07:53.000 --> 00:07:54.000]  來參雜
[00:07:54.000 --> 00:07:57.000]  混亂了我們的信仰
[00:07:57.000 --> 00:08:00.000]  特別是教會的歷史
[00:08:00.000 --> 00:08:01.000]  悠長的歷史裡
[00:08:01.000 --> 00:08:03.000]  總離不開一種情況
[00:08:03.000 --> 00:08:04.000]  就是
[00:08:04.000 --> 00:08:05.000]  作為基督徒有時
[00:08:05.000 --> 00:08:08.000]  很容易和世俗的文化妥協
[00:08:08.000 --> 00:08:09.000]  有時會靠過去
[00:08:09.000 --> 00:08:10.000]  不知不覺
[00:08:10.000 --> 00:08:14.000]  相反有時我們也會被他們溝淡了
[00:08:14.000 --> 00:08:18.000]  沒有自力去傳遞基督信仰的美善
[00:08:18.000 --> 00:08:19.000]  久而久之
[00:08:19.000 --> 00:08:21.000]  我們有時會變得
[00:08:21.000 --> 00:08:22.000]  和未認識耶穌的人
[00:08:22.000 --> 00:08:24.000]  看上去沒什麼分別
[00:08:24.000 --> 00:08:28.000]  就好像那塊失去了鹹味的石頭
[00:08:28.000 --> 00:08:30.000]  弟兄姊妹
[00:08:30.000 --> 00:08:31.000]  耶穌這裡很清楚說
[00:08:31.000 --> 00:08:33.000]  唯有我們將
[00:08:33.000 --> 00:08:35.000]  祂所吩咐門徒的要求
[00:08:35.000 --> 00:08:38.000]  或者說八福裡的品行
[00:08:38.000 --> 00:08:39.000]  實踐出來
[00:08:39.000 --> 00:08:42.000]  唯有我們持續為耶穌基督作見證
[00:08:42.000 --> 00:08:45.000]  才能夠成為世上的鹽
[00:08:45.000 --> 00:08:49.000]  能夠確保發揮到我們的鹹味
[00:08:49.000 --> 00:08:50.000]  相反
[00:08:50.000 --> 00:08:54.000]  如果我們不斷被世界的價值觀同化
[00:08:54.000 --> 00:08:55.000]  不斷妥協的時候
[00:08:55.000 --> 00:08:59.000]  被世俗的風氣污染我們的時候
[00:08:59.000 --> 00:09:02.000]  其實我們的鹹味
[00:09:02.000 --> 00:09:04.000]  就會漸漸淡化、溝淡
[00:09:04.000 --> 00:09:05.000]  甚至乎
[00:09:05.000 --> 00:09:06.000]  好像耶穌這裡說
[00:09:06.000 --> 00:09:07.000]  沒有了
[00:09:07.000 --> 00:09:08.000]  失去了
[00:09:08.000 --> 00:09:10.000]  最後也就像耶穌所說
[00:09:10.000 --> 00:09:12.000]  以後無用丟在外面
[00:09:12.000 --> 00:09:14.000]  被人踐踏
[00:09:14.000 --> 00:09:16.000]  沒什麼人會欣賞我們的信仰
[00:09:16.000 --> 00:09:18.000]  甚至看不起我們
[00:09:18.000 --> 00:09:21.000]  不單止失去了對世界的影響力
[00:09:21.000 --> 00:09:25.000]  甚至反過來被世界掌控我們
[00:09:25.000 --> 00:09:27.000]  所以耶穌這裡說
[00:09:27.000 --> 00:09:28.000]  我們作為世上的鹽
[00:09:28.000 --> 00:09:29.000]  其實
[00:09:29.000 --> 00:09:32.000]  有一件事很清晰的就是
[00:09:32.000 --> 00:09:36.000]  鹽怎樣才能發揮到它的價值?
[00:09:36.000 --> 00:09:39.000]  鹽放在這裡會不會發揮到價值?
[00:09:39.000 --> 00:09:41.000]  如果鹽就這樣放在這裡
[00:09:41.000 --> 00:09:43.000]  有沒有收過一些禮物
[00:09:43.000 --> 00:09:45.000]  拿一個很漂亮的瓶子
[00:09:45.000 --> 00:09:47.000]  放著一瓶鹽給你?
[00:09:47.000 --> 00:09:48.000]  有沒有收過這些?
[00:09:48.000 --> 00:09:49.000]  捨不捨得用?
[00:09:49.000 --> 00:09:51.000]  通常你不會用的
[00:09:51.000 --> 00:09:53.000]  那瓶鹽還是不是鹽?
[00:09:53.000 --> 00:09:55.000]  看上去好像是
[00:09:55.000 --> 00:09:56.000]  但其實
[00:09:56.000 --> 00:09:59.000]  它只是一個擺設
[00:09:59.000 --> 00:10:01.000]  發揮不了應有的功效
[00:10:01.000 --> 00:10:03.000]  所以作為世上的鹽
[00:10:03.000 --> 00:10:04.000]  那瓶鹽是不能拿來放的
[00:10:04.000 --> 00:10:05.000]  一定要怎樣?
[00:10:05.000 --> 00:10:07.000]  是要拿來用的
[00:10:07.000 --> 00:10:11.000]  一定要拿來接觸身邊的人
[00:10:11.000 --> 00:10:12.000]  造就到身邊的人
[00:10:12.000 --> 00:10:16.000]  那你才有所謂鹽的價值
[00:10:16.000 --> 00:10:17.000]  正如
[00:10:17.000 --> 00:10:20.000]  哥羅西書四章六節這裡說
[00:10:20.000 --> 00:10:24.000]  我們的言語要常常帶著和氣
[00:10:24.000 --> 00:10:26.000]  好像鹽調和
[00:10:26.000 --> 00:10:29.000]  我們有沒有世上
[00:10:29.000 --> 00:10:31.000]  帶著耶穌基督給我們的福氣
[00:10:31.000 --> 00:10:32.000]  帶著他的話語
[00:10:32.000 --> 00:10:34.000]  在我們不同的人際關係
[00:10:34.000 --> 00:10:35.000]  接觸人的時候
[00:10:35.000 --> 00:10:37.000]  成為一個調和的作用呢?
[00:10:37.000 --> 00:10:38.000]  我還記得
[00:10:38.000 --> 00:10:41.000]  剛剛去到平安夜
[00:10:41.000 --> 00:10:43.000]  教會的工作都完成了
[00:10:43.000 --> 00:10:44.000]  於是就回家
[00:10:44.000 --> 00:10:45.000]  做到很累
[00:10:45.000 --> 00:10:48.000]  就想著買外賣
[00:10:48.000 --> 00:10:50.000]  結果去了一間店舖
[00:10:50.000 --> 00:10:53.000]  他賣炸雞和海南雞飯
[00:10:53.000 --> 00:10:55.000]  我點了海南雞飯
[00:10:55.000 --> 00:10:56.000]  你知道海南雞飯
[00:10:56.000 --> 00:10:58.000]  通常配一個油飯
[00:10:58.000 --> 00:10:59.000]  比較好吃
[00:10:59.000 --> 00:11:01.000]  但那天想吃得清一點
[00:11:01.000 --> 00:11:02.000]  要白飯
[00:11:02.000 --> 00:11:03.000]  結果最後
[00:11:03.000 --> 00:11:06.000]  他又舀了油飯給我
[00:11:06.000 --> 00:11:09.000]  我看到那兩個店員很生氣
[00:11:09.000 --> 00:11:10.000]  弄錯了東西
[00:11:10.000 --> 00:11:11.000]  因為那天很多訂單
[00:11:11.000 --> 00:11:13.000]  你知道平安夜很多人叫外賣
[00:11:13.000 --> 00:11:14.000]  炸雞、烤雞
[00:11:14.000 --> 00:11:16.000]  我看到他們這麼嘈雜
[00:11:16.000 --> 00:11:17.000]  我就覺得算了
[00:11:17.000 --> 00:11:18.000]  不要緊
[00:11:18.000 --> 00:11:20.000]  胖一點也沒有所謂
[00:11:20.000 --> 00:11:21.000]  不要緊
[00:11:21.000 --> 00:11:22.000]  照樣油飯
[00:11:22.000 --> 00:11:24.000]  結果他們就沒事了
[00:11:24.000 --> 00:11:25.000]  很開心
[00:11:25.000 --> 00:11:28.000]  臨走前我說了一句
[00:11:28.000 --> 00:11:29.000]  聖誕快樂
[00:11:29.000 --> 00:11:31.000]  其實弟兄姊妹
[00:11:31.000 --> 00:11:33.000]  有時我們很簡單一句
[00:11:33.000 --> 00:11:35.000]  俠兒的說話
[00:11:35.000 --> 00:11:36.000]  你會否發覺
[00:11:36.000 --> 00:11:39.000]  其實可以改變人與人之間
[00:11:39.000 --> 00:11:41.000]  一些相處的氣氛
[00:11:41.000 --> 00:11:43.000]  本來可能是嘈吵
[00:11:43.000 --> 00:11:44.000]  很露露的
[00:11:44.000 --> 00:11:45.000]  但你送上一段俠兒的話
[00:11:45.000 --> 00:11:48.000]  有時可能能夠替人造就和睦
[00:11:48.000 --> 00:11:50.000]  讓我們看到其實
[00:11:50.000 --> 00:11:53.000]  鹽有時發揮的功效
[00:11:53.000 --> 00:11:55.000]  其實相對低調
[00:11:55.000 --> 00:11:57.000]  你不需要敲鑼敲鼓
[00:11:57.000 --> 00:11:58.000]  你想想
[00:11:58.000 --> 00:12:00.000]  你將鹽灑在食物上的時候
[00:12:00.000 --> 00:12:01.000]  鹽又會怎樣?
[00:12:01.000 --> 00:12:05.000]  靜悄悄地自己融化
[00:12:05.000 --> 00:12:07.000]  自己滲入肉裏
[00:12:07.000 --> 00:12:11.000]  不知不覺就改變了食材的質感和味道
[00:12:11.000 --> 00:12:15.000]  同樣我們有時為耶穌作見證
[00:12:15.000 --> 00:12:18.000]  其實亦可以不經意自然流露
[00:12:18.000 --> 00:12:21.000]  我們代表耶穌向你身邊的人
[00:12:21.000 --> 00:12:24.000]  譬如你出去食飯的時候
[00:12:24.000 --> 00:12:26.000]  送上一句關心鼓勵的話
[00:12:26.000 --> 00:12:29.000]  或者即使對方有做錯的時候
[00:12:29.000 --> 00:12:31.000]  你送上一句體諒的話
[00:12:31.000 --> 00:12:34.000]  其實就好像不經意在那些場合
[00:12:34.000 --> 00:12:37.000]  在人身上灑少少鹽
[00:12:37.000 --> 00:12:39.000]  將那些未善的事物
[00:12:39.000 --> 00:12:41.000]  可以保存得久一點
[00:12:41.000 --> 00:12:44.000]  同時亦將那些可能不太理想
[00:12:44.000 --> 00:12:48.000]  充滿嘈吵或者充滿怨氣的局面
[00:12:48.000 --> 00:12:50.000]  你不要讓它再難下去
[00:12:50.000 --> 00:12:52.000]  不要讓它再腐化下去
[00:12:52.000 --> 00:12:55.000]  在形形異異的奴隸生活裏
[00:12:55.000 --> 00:12:58.000]  你為你身邊的人灑少少鹽
[00:12:58.000 --> 00:13:02.000]  加添生活的滋味和樂趣
[00:13:02.000 --> 00:13:05.000]  這是耶穌給我們的提醒
[00:13:05.000 --> 00:13:07.000]  事實上祂將你和我放在世上
[00:13:07.000 --> 00:13:11.000]  正正是要阻止社會這個世界
[00:13:11.000 --> 00:13:13.000]  不要再難下去
[00:13:13.000 --> 00:13:16.000]  並且祂很想我們慢慢滲入
[00:13:16.000 --> 00:13:18.000]  社會不同的階層角落
[00:13:18.000 --> 00:13:20.000]  你去改變裏面的氣氛
[00:13:20.000 --> 00:13:23.000]  你去祝福多些那裏的人
[00:13:23.000 --> 00:13:27.000]  所以有一個問題很值得我們去想
[00:13:27.000 --> 00:13:29.000]  當你在身處的環境
[00:13:29.000 --> 00:13:31.000]  無論是工作的地方
[00:13:31.000 --> 00:13:34.000]  或者是你的家
[00:13:34.000 --> 00:13:36.000]  或者是人際關係裏面
[00:13:36.000 --> 00:13:37.000]  甚至是教會裏面
[00:13:37.000 --> 00:13:40.000]  當你看到一些東西不太好
[00:13:40.000 --> 00:13:41.000]  差一點點
[00:13:41.000 --> 00:13:44.000]  甚至開始爛的時候
[00:13:44.000 --> 00:13:46.000]  我們除了表達不滿、投訴
[00:13:46.000 --> 00:13:47.000]  或者埋怨
[00:13:47.000 --> 00:13:50.000]  其實這段經文很值得我們去想
[00:13:50.000 --> 00:13:53.000]  究竟我們的尊嚴去了哪裏?
[00:13:53.000 --> 00:13:56.000]  我們的尊嚴去了哪裏?
[00:13:56.000 --> 00:13:59.000]  我們有沒有及時在適當時候
[00:13:59.000 --> 00:14:01.000]  灑上適當的鹽
[00:14:01.000 --> 00:14:04.000]  來發揮防止腐爛
[00:14:04.000 --> 00:14:09.000]  發揮潔淨或者保鮮的功效
[00:14:09.000 --> 00:14:14.000]  還是我們尊嚴還藏起來沒有用過呢?
[00:14:14.000 --> 00:14:17.000]  很值得我們去想
[00:14:17.000 --> 00:14:19.000]  求主亦給予我們勇氣
[00:14:19.000 --> 00:14:23.000]  我們在致力守護那些美善事物的同時
[00:14:23.000 --> 00:14:28.000]  我們亦敢於正視那些罪惡不好的局面
[00:14:28.000 --> 00:14:32.000]  特別是當我們為主作見證
[00:14:32.000 --> 00:14:34.000]  或者你去分享福音的時候
[00:14:34.000 --> 00:14:36.000]  其實有時在所難免
[00:14:36.000 --> 00:14:39.000]  我們都要幫我們的對象
[00:14:39.000 --> 00:14:42.000]  我們身為罪人本質的對象
[00:14:42.000 --> 00:14:44.000]  要正視他的本相
[00:14:44.000 --> 00:14:49.000]  有時難免好像是將少許鹽灑在傷口裏
[00:14:49.000 --> 00:14:53.000]  有沒有試過用鹽去灑在傷口裏
[00:14:53.000 --> 00:14:55.000]  如果你的傷口剛好有傷口
[00:14:55.000 --> 00:14:57.000]  或者有粒飛脂的時候
[00:14:57.000 --> 00:14:58.000]  會怎樣呢?
[00:14:58.000 --> 00:15:00.000]  灑一灑那一下
[00:15:00.000 --> 00:15:02.000]  很不舒服的
[00:15:02.000 --> 00:15:04.000]  因為有刺痛的感覺
[00:15:04.000 --> 00:15:08.000]  當我們有時要指出一些盲點的時候
[00:15:08.000 --> 00:15:10.000]  就好像灑少許鹽在傷口裏
[00:15:10.000 --> 00:15:13.000]  會令對方叫痛
[00:15:13.000 --> 00:15:15.000]  但你知道這個過程是必須的
[00:15:15.000 --> 00:15:17.000]  亦都給予他好處
[00:15:17.000 --> 00:15:19.000]  所以求主給我們真是有愛心
[00:15:19.000 --> 00:15:21.000]  智慧和耐性
[00:15:21.000 --> 00:15:25.000]  無論我們是做一些人與人之間調和的工作
[00:15:25.000 --> 00:15:28.000]  又或者做一些撥亂反正的事情
[00:15:28.000 --> 00:15:30.000]  幫我們在適當的時機
[00:15:30.000 --> 00:15:34.000]  將適當份量的鹽灑在對方身上
[00:15:34.000 --> 00:15:37.000]  讓他真是得到福音的好處
[00:15:37.000 --> 00:15:39.000]  得到聖經真理的光照
[00:15:39.000 --> 00:15:41.000]  繼續看下去
[00:15:41.000 --> 00:15:43.000]  十四至十六節
[00:15:43.000 --> 00:15:47.000]  耶穌說門徒是世上的光
[00:15:47.000 --> 00:15:49.000]  要被人看見
[00:15:49.000 --> 00:15:51.000]  不能夠隱藏
[00:15:51.000 --> 00:15:54.000]  耶穌舉了一個比喻
[00:15:54.000 --> 00:15:56.000]  祂表示人在夜晚
[00:15:56.000 --> 00:15:58.000]  或者在很黑的地方
[00:15:58.000 --> 00:16:00.000]  很自然就會點燈
[00:16:00.000 --> 00:16:03.000]  點了的燈一定會放在燈台上
[00:16:03.000 --> 00:16:07.000]  使全家人可以得到光亮
[00:16:07.000 --> 00:16:09.000]  提供照明
[00:16:09.000 --> 00:16:13.000]  所以沒有人會將點了的燈放在斗底下
[00:16:13.000 --> 00:16:16.000]  斗底即是當時的一些糧器
[00:16:16.000 --> 00:16:18.000]  用來糧食和裝飾
[00:16:18.000 --> 00:16:19.000]  沒有人會這麼奇怪
[00:16:19.000 --> 00:16:21.000]  因為點了的燈等於沒有點
[00:16:21.000 --> 00:16:23.000]  因為沒有人看到
[00:16:23.000 --> 00:16:26.000]  亦發揮不了原有的照明功效
[00:16:26.000 --> 00:16:30.000]  所以耶穌這個比喻已經假定了答案
[00:16:30.000 --> 00:16:34.000]  就是沒有人會這樣做
[00:16:34.000 --> 00:16:38.000]  即是基督徒的行為是不會不被人看見
[00:16:38.000 --> 00:16:40.000]  不合理的
[00:16:40.000 --> 00:16:44.000]  所以比起世上的炎
[00:16:44.000 --> 00:16:46.000]  我們剛才說比較低調
[00:16:46.000 --> 00:16:49.000]  我們靜悄悄地將自己融化
[00:16:49.000 --> 00:16:51.000]  將自己寫寫
[00:16:51.000 --> 00:16:53.000]  滲入別人的生命裏
[00:16:53.000 --> 00:16:55.000]  讓別人得到受惠
[00:16:55.000 --> 00:16:58.000]  這種相對比較低調的表現
[00:16:58.000 --> 00:17:02.000]  世上的光就顯然高調很多
[00:17:02.000 --> 00:17:04.000]  特別耶穌這裡很清楚說
[00:17:04.000 --> 00:17:06.000]  什麼是我們的光
[00:17:06.000 --> 00:17:08.000]  我們的好行為
[00:17:08.000 --> 00:17:10.000]  我們的好行為就是
[00:17:10.000 --> 00:17:13.000]  我們的光要具體呈現出來
[00:17:13.000 --> 00:17:15.000]  要被人看得見
[00:17:15.000 --> 00:17:16.000]  注意到
[00:17:16.000 --> 00:17:18.000]  換句話來說
[00:17:18.000 --> 00:17:21.000]  原來我們不可以只讓人知道我們是基督徒
[00:17:21.000 --> 00:17:23.000]  我們更加要讓人看到
[00:17:23.000 --> 00:17:25.000]  我們的好品行
[00:17:25.000 --> 00:17:27.000]  我們的好行為
[00:17:27.000 --> 00:17:32.000]  來隨時為上帝作見證
[00:17:32.000 --> 00:17:34.000]  我還記得很久以前
[00:17:34.000 --> 00:17:38.000]  坐電梯在商場
[00:17:38.000 --> 00:17:40.000]  進了電梯後
[00:17:40.000 --> 00:17:42.000]  有一對母子進來
[00:17:42.000 --> 00:17:44.000]  媽媽很生氣
[00:17:44.000 --> 00:17:46.000]  未進電梯已經聽到她在罵兒子
[00:17:46.000 --> 00:17:48.000]  一直罵
[00:17:48.000 --> 00:17:50.000]  內容我不知道是什麼
[00:17:50.000 --> 00:17:51.000]  只聽到她不停地罵
[00:17:51.000 --> 00:17:52.000]  可能是扭賣玩樂
[00:17:52.000 --> 00:17:54.000]  或者其他東西
[00:17:54.000 --> 00:17:56.000]  電梯很嘈吵
[00:17:56.000 --> 00:17:58.000]  又有其他人在
[00:17:58.000 --> 00:18:00.000]  我又想有什麼可以做呢
[00:18:00.000 --> 00:18:02.000]  你會怎樣做?
[00:18:02.000 --> 00:18:04.000]  可以怎樣做?
[00:18:04.000 --> 00:18:06.000]  給我一些辦法
[00:18:06.000 --> 00:18:08.000]  叫媽媽不要罵
[00:18:08.000 --> 00:18:10.000]  不要罵了,太太
[00:18:10.000 --> 00:18:12.000]  我沒有這樣做
[00:18:12.000 --> 00:18:14.000]  因為我怕對方不知道會有什麼反應
[00:18:14.000 --> 00:18:16.000]  我當時只說了一句話
