
[00:00:00.000 --> 00:00:04.300]  今日的經訓是《以賽雅書》第十四章
[00:04:40.720 --> 00:04:46.000]  其實講的是公元前八世紀的後期
[00:04:46.000 --> 00:04:52.000]  北角以色列已經被亞述帝國消滅了
[00:04:52.000 --> 00:04:54.000]  烈王紀夏解釋
[00:04:54.000 --> 00:04:58.000]  北角以色列之所以敗亡的真正原因
[00:04:58.000 --> 00:05:04.320]  是所有的君王都行耶和華眼中看為惡的事
[00:05:04.320 --> 00:05:06.720]  包括什麼罪呢?
[00:05:06.720 --> 00:05:10.240]  包括在宗教上他們得罪了上帝
[00:05:10.720 --> 00:05:12.800]  又敬拜上帝
[00:05:12.800 --> 00:05:15.760]  但同時又拜偶像
[00:05:15.760 --> 00:05:18.240]  我們說是心懷異議
[00:05:18.240 --> 00:05:19.760]  這是第一方面
[00:05:19.760 --> 00:05:22.880]  此外也有道德上他們得罪上帝
[00:05:22.880 --> 00:05:26.800]  在先知書裏很多時責備他們屈往正直的人
[00:05:26.800 --> 00:05:30.400]  以及沒有看顧孤兒寡婦
[00:05:30.400 --> 00:05:32.800]  甚至欺壓弱勢的社群
[00:05:32.800 --> 00:05:37.360]  第三方面他們在政治上也得罪上帝
[00:05:38.000 --> 00:05:41.120]  就是當面對外敵入侵時
[00:05:41.120 --> 00:05:45.680]  他們應該第一時間尋求上帝的指引
[00:05:45.680 --> 00:05:47.120]  不過很可惜
[00:05:47.120 --> 00:05:53.440]  他們首先考慮的是如何用外交和結盟方法解決問題
[00:05:53.440 --> 00:05:57.040]  這是他們三方面得罪上帝的地方
[00:05:57.040 --> 00:05:59.920]  其實上帝已經多次多方
[00:05:59.920 --> 00:06:02.640]  差派不同的先知來警告他們
[00:06:02.640 --> 00:06:04.960]  提醒他們要回頭
[00:06:05.600 --> 00:06:09.760]  不過正如先知書裏說
[00:06:09.760 --> 00:06:12.400]  高傲自誇的以色列
[00:06:12.400 --> 00:06:14.160]  總是勸不聽
[00:06:14.160 --> 00:06:17.760]  甚至以為自己仍然是形勢大好
[00:06:17.760 --> 00:06:21.680]  於是繼續用人的方法
[00:06:21.680 --> 00:06:25.680]  用人的想法來主導整個國家的發展
[00:06:25.680 --> 00:06:31.120]  當上帝的子民不再按照上帝的心意
[00:06:31.120 --> 00:06:34.800]  來作為建立國家的防國石時
[00:06:35.120 --> 00:06:36.400]  上帝會怎樣?
[00:06:36.400 --> 00:06:40.560]  正如你聽過的新聞
[00:06:40.560 --> 00:06:45.520]  當你發現那棟樓的樁腳有問題
[00:06:45.520 --> 00:06:47.520]  那你會繼續住下去嗎?
[00:06:47.520 --> 00:06:49.840]  繼續住下去嗎?
[00:06:49.840 --> 00:06:51.040]  不行
[00:06:51.040 --> 00:06:53.120]  在上帝的角度
[00:06:53.120 --> 00:06:54.960]  既然有問題的話
[00:06:54.960 --> 00:06:56.400]  就拆掉它
[00:06:56.400 --> 00:06:57.920]  重新建造
[00:06:57.920 --> 00:07:02.640]  總比住了之後倒塌的傷亡更嚴重
[00:07:02.880 --> 00:07:06.080]  所以當北角以色列已經偏離了
[00:07:06.080 --> 00:07:08.320]  上帝的心意並且屢勸不聽的時候
[00:07:08.320 --> 00:07:11.520]  上帝就透過他怒氣的象
[00:07:11.520 --> 00:07:13.760]  亞述帝國出手
[00:07:13.760 --> 00:07:15.840]  認罰管教他的百姓
[00:07:15.840 --> 00:07:22.160]  正如剛才我們看28章第14至21節
[00:07:22.160 --> 00:07:28.960]  28章一開始是以色列對北角的宣判
[00:07:29.360 --> 00:07:31.600]  第一至第二節
[00:07:31.600 --> 00:07:35.040]  在程序表上也印了第一段經文
[00:07:35.040 --> 00:07:38.560]  「禍災以法連的酒徒
[00:07:38.560 --> 00:07:40.560]  住在肥美谷的山上
[00:07:40.560 --> 00:07:42.880]  他們心裡高傲
[00:07:42.880 --> 00:07:44.720]  以所誇的為冠冕
[00:07:44.720 --> 00:07:46.640]  猶如樟蟬之花
[00:07:46.640 --> 00:07:49.840]  看!主有一大能大力者
[00:07:49.840 --> 00:07:51.200]  將一陣冰雹
[00:07:51.200 --> 00:07:53.600]  將毀滅的風暴
[00:07:53.600 --> 00:07:55.280]  將將日的大水
[00:07:55.280 --> 00:07:58.880]  他必用手將冠冕摘落於地」
[00:07:59.280 --> 00:08:03.280]  這裡是上帝透過亞述管教以色列
[00:08:03.280 --> 00:08:04.880]  將他們滅亡
[00:08:04.880 --> 00:08:08.560]  眼見自己的兄弟國
[00:08:08.560 --> 00:08:11.200]  以色列已經出事了
[00:08:11.200 --> 00:08:15.840]  身為猶大的兄弟國應該怎樣做?
[00:08:15.840 --> 00:08:19.120]  到底是引以為鑒
[00:08:19.120 --> 00:08:22.000]  避免重蹈覆轍得罪上帝
[00:08:22.000 --> 00:08:24.320]  又或者耶路撒冷的領袖
[00:08:24.320 --> 00:08:26.320]  見著北角已經敗亡
[00:08:26.800 --> 00:08:28.320]  他們應該選擇
[00:08:28.320 --> 00:08:31.920]  用什麼來作為建立國家的防國石?
[00:08:31.920 --> 00:08:34.800]  到底是繼續用人的方法
[00:08:34.800 --> 00:08:37.680]  還是順應上帝的指引
[00:08:37.680 --> 00:08:41.760]  帶領百姓面對亞述將來的入侵?
[00:08:41.760 --> 00:08:44.800]  這正是我們今天所看的經文
[00:08:44.800 --> 00:08:48.560]  裡面提到南國猶大王希西加
[00:08:48.560 --> 00:08:51.120]  他要面對的處境
[00:08:51.120 --> 00:08:56.400]  事實上我們對希西加王也有印象
[00:08:57.120 --> 00:08:59.920]  他25歲就登基作猶大王
[00:08:59.920 --> 00:09:02.080]  在耶路撒冷作王29年
[00:09:02.080 --> 00:09:04.000]  他是一個很好的君王
[00:09:04.000 --> 00:09:05.760]  因為王紀形容他
[00:09:05.760 --> 00:09:08.880]  行耶和華眼中看為正的事
[00:09:08.880 --> 00:09:11.520]  效法他的先祖大位一切所行的
[00:09:11.520 --> 00:09:13.440]  其實不簡單
[00:09:13.440 --> 00:09:14.240]  為什麼呢?
[00:09:14.240 --> 00:09:15.680]  在他的上一代
[00:09:15.680 --> 00:09:18.480]  即是在他父親亞克斯王作王期間
[00:09:18.480 --> 00:09:22.720]  其實引入了很多外邦偶像敬拜的風俗
[00:09:23.360 --> 00:09:28.320]  甚至私下更改了祭壇祭禮的規矩
[00:09:28.320 --> 00:09:30.880]  改變了上帝所訂立的法則
[00:09:30.880 --> 00:09:34.960]  還要將聖殿的門封鎖
[00:09:34.960 --> 00:09:37.680]  即是說他的上一代
[00:09:37.680 --> 00:09:39.040]  他的父親
[00:09:39.040 --> 00:09:43.600]  令整個猶大國陷入屬靈的最低谷
[00:09:43.600 --> 00:09:47.840]  所以你看到希西加為什麼被
[00:09:47.840 --> 00:09:50.960]  廖王紀平為行上帝眼中看為正的事
[00:09:50.960 --> 00:09:52.240]  是因為他一上場之後
[00:09:52.240 --> 00:09:56.240]  他決心擺脫上一代所帶來的厄運
[00:09:56.240 --> 00:09:59.040]  他推動了一連串的改革
[00:09:59.040 --> 00:10:01.040]  包括在宗教方面
[00:10:01.040 --> 00:10:04.240]  他徹底剷除當時所有的休壇
[00:10:04.240 --> 00:10:07.360]  廢掉了那些木偶、柱像
[00:10:07.360 --> 00:10:11.760]  並且打碎了摩西當時所建造的銅蛇
[00:10:11.760 --> 00:10:15.200]  是在文素所立的銅蛇
[00:10:15.200 --> 00:10:17.760]  因為到了希西加年代
[00:10:17.920 --> 00:10:21.360]  以色列人已經把銅蛇當作偶像來拜
[00:10:21.360 --> 00:10:23.360]  失去了原本的意思
[00:10:23.360 --> 00:10:25.840]  所以你看到希西加做了
[00:10:25.840 --> 00:10:27.840]  在宗教方面很大的改革
[00:10:27.840 --> 00:10:31.120]  將所有的偶像崇拜徹底粉碎
[00:10:31.120 --> 00:10:33.680]  另一方面他重開聖殿
[00:10:33.680 --> 00:10:34.720]  結正聖殿
[00:10:34.720 --> 00:10:37.920]  重新按照祭司利美人的班次
[00:10:37.920 --> 00:10:39.520]  來安排他們侍奉
[00:10:39.520 --> 00:10:43.600]  恢復聖殿敬拜的秩序和功能
[00:10:43.600 --> 00:10:47.440]  而另一方面隨著北角以色列的殞落
[00:10:47.920 --> 00:10:49.920]  出現了很多難民
[00:10:49.920 --> 00:10:52.640]  希西加通過全國
[00:10:52.640 --> 00:10:55.760]  包括由南至北,全國以色列
[00:10:55.760 --> 00:10:58.240]  來呼籲散落的同胞
[00:10:58.240 --> 00:11:01.280]  你們可以一起回到耶路撒冷
[00:11:01.280 --> 00:11:04.000]  向耶和華守如月節
[00:11:04.000 --> 00:11:06.560]  你看到他很想
[00:11:06.560 --> 00:11:11.680]  將分裂的南北兩國重新統一起來
[00:11:11.680 --> 00:11:13.680]  聯合十二個支派
[00:11:14.320 --> 00:11:18.720]  亦讓亡國的同胞可以回到上帝的身邊
[00:11:18.720 --> 00:11:21.680]  得到上帝的醫治和盼望
[00:11:21.680 --> 00:11:23.760]  而另一方面
[00:11:23.760 --> 00:11:25.760]  聶王頡亦記載在軍事方面
[00:11:25.760 --> 00:11:27.760]  希西加亦很蒙上帝的祝福
[00:11:27.760 --> 00:11:30.560]  收服了很多他父親
[00:11:30.560 --> 00:11:32.560]  阿哈斯王在位的時候
[00:11:32.560 --> 00:11:34.960]  被菲律斯人奪去的土地
[00:11:34.960 --> 00:11:39.760]  令猶大的西南部局勢得到安穩
[00:11:39.760 --> 00:11:42.800]  至於在政治層面方面
[00:11:43.360 --> 00:11:45.680]  阿哈斯王在位的時候
[00:11:45.680 --> 00:11:49.760]  為了對抗北面的阿蘭國
[00:11:49.760 --> 00:11:52.400]  和以色列的聯合攻擊
[00:11:52.400 --> 00:11:55.120]  於是當時的猶大
[00:11:55.120 --> 00:11:57.120]  與亞述帝國結盟
[00:11:57.120 --> 00:12:00.640]  亦甘願成為亞述的附庸國
[00:12:00.640 --> 00:12:03.440]  需要連連向亞述王進攻
[00:12:03.440 --> 00:12:05.920]  但希西加上場後
[00:12:05.920 --> 00:12:08.640]  他們都決心擺脫亞述的控制
[00:12:09.440 --> 00:12:13.760]  當時的亞述王一死之後
[00:12:13.760 --> 00:12:17.120]  希西加就趁機背叛亞述
[00:12:17.120 --> 00:12:20.800]  拒絕向新任亞述王
[00:12:20.800 --> 00:12:22.800]  西拿基納進攻
[00:12:22.800 --> 00:12:25.280]  於是當然
[00:12:25.280 --> 00:12:29.680]  這舉動惹來當時新任亞述王的不滿
[00:12:29.680 --> 00:12:32.240]  他就開始起兵攻打猶大
[00:12:32.240 --> 00:12:36.000]  聖經記載他亦都攻取了一些猶大的城邑
[00:12:36.000 --> 00:12:38.160]  在那個時候
[00:12:38.160 --> 00:12:41.040]  當希西加面對敵人的強勢
[00:12:41.040 --> 00:12:45.760]  於是他就唯有向亞述王認罪
[00:12:45.760 --> 00:12:48.320]  並且賠償巨款
[00:12:48.320 --> 00:12:52.880]  為了籌這筆經費
[00:12:52.880 --> 00:12:54.880]  聖經記載他甚至
[00:12:54.880 --> 00:12:57.840]  要將聖殿門上的金
[00:12:57.840 --> 00:13:01.040]  和包在柱子上的金紙
[00:13:01.040 --> 00:13:02.080]  刮下來
[00:13:02.080 --> 00:13:05.360]  刮下來送刀給亞述賠款
[00:13:05.360 --> 00:13:06.720]  不過
[00:13:07.360 --> 00:13:09.520]  希西加不單止這樣
[00:13:09.520 --> 00:13:10.960]  一方面他
[00:13:10.960 --> 00:13:14.880]  緩和亞述王的強勢
[00:13:14.880 --> 00:13:17.600]  但同時他又和埃及帝國
[00:13:17.600 --> 00:13:20.640]  當時埃及是另一邊很強大的國家
[00:13:20.640 --> 00:13:22.640]  他和埃及結盟
[00:13:22.640 --> 00:13:26.880]  試圖拉攏埃及對抗亞述王
[00:13:26.880 --> 00:13:31.280]  這是當時經文的歷史背景
[00:13:31.280 --> 00:13:34.880]  你會見到希西加是一個很好的君王
[00:13:35.280 --> 00:13:39.040]  他成功擺脫了前朝所帶來的枷鎖
[00:13:39.040 --> 00:13:41.680]  行上帝眼中看為正的事
[00:13:41.680 --> 00:13:43.280]  不過
[00:13:43.280 --> 00:13:45.760]  當逆境臨到的時候
[00:13:45.760 --> 00:13:49.520]  他又不知不覺重蹈了前朝的覆轍
[00:13:49.520 --> 00:13:52.080]  昔日他的父親阿克斯王
[00:13:52.080 --> 00:13:57.040]  為了對抗阿蘭和北角的入侵
[00:13:57.040 --> 00:14:00.960]  不惜不聽先知爾賽亞的警告
[00:14:00.960 --> 00:14:03.280]  堅持要和亞述來到結盟
[00:14:03.280 --> 00:14:05.120]  結果得罪上帝
[00:14:05.840 --> 00:14:08.960]  同樣希西加當他面對急難的時候
[00:14:08.960 --> 00:14:10.960]  他又效法了他的父親
[00:14:10.960 --> 00:14:14.400]  用外交的方式來處理亞述的問題
[00:14:14.400 --> 00:14:19.120]  他似乎相信比起在上帝裡面尋求出路
[00:14:19.120 --> 00:14:26.880]  埃及的軍事幫助可能更加有效
[00:14:26.880 --> 00:14:31.280]  結果當然就像我們今天所看到的爾賽亞書
[00:14:31.280 --> 00:14:33.520]  他惹來上帝的責備
[00:14:33.920 --> 00:14:35.360]  上帝如何責備他呢?
[00:14:35.360 --> 00:14:37.680]  我想大家一起讀一段經文
[00:14:37.680 --> 00:14:40.560]  印在程序表裡
[00:14:40.560 --> 00:14:43.200]  爾賽亞書第30章
[00:14:43.200 --> 00:14:44.720]  一至三節
[00:14:44.720 --> 00:14:45.920]  第二段經文
[00:14:45.920 --> 00:14:48.880]  預備起
[00:14:49.360 --> 00:14:51.360]  (國語)
[00:14:51.360 --> 00:14:53.360]  (國語)
[00:14:53.680 --> 00:14:55.680]  (國語)
[00:15:22.560 --> 00:15:23.600]  謝謝
[00:15:23.600 --> 00:15:27.200]  上帝很清楚他斥責猶大是甚麼
[00:15:27.200 --> 00:15:29.600]  是活逆的兒女
[00:15:29.600 --> 00:15:32.800]  為何說他們背叛了上帝
[00:15:32.800 --> 00:15:38.960]  是因為猶大唯一的盟友只有上帝一個
[00:15:38.960 --> 00:15:42.320]  他們只可以和上帝結盟
[00:15:42.320 --> 00:15:44.640]  換句話來說
[00:15:44.640 --> 00:15:47.360]  猶大現在選擇和埃及結盟
[00:15:47.920 --> 00:15:53.280]  不再能和上帝保持專一和聖結的關係
[00:15:53.280 --> 00:15:56.560]  其實就等同於背叛了
[00:15:56.560 --> 00:15:58.640]  他們昔日和上帝所納的約
[00:15:58.640 --> 00:16:00.720]  更嚴重的是
[00:16:00.720 --> 00:16:02.560]  其實這段經文說得很清楚
[00:16:02.560 --> 00:16:04.960]  他們繞過了上帝
[00:16:04.960 --> 00:16:07.600]  沒有事先求問上帝的心意
[00:16:07.600 --> 00:16:10.160]  就私下達成這單交易
[00:16:10.160 --> 00:16:13.200]  來和埃及同謀結盟
[00:16:13.200 --> 00:16:17.040]  其實他們明知上帝很憎恨這件事
[00:16:17.920 --> 00:16:18.720]  為甚麼
[00:16:18.720 --> 00:16:24.320]  他們明知上帝很憎恨和埃及結盟
[00:16:24.320 --> 00:16:27.280]  因為在這個民族歷史
[00:16:27.280 --> 00:16:33.440]  上帝昔日將他們從埃及遺牢之家拯救出來
[00:16:33.440 --> 00:16:37.600]  拯救了之後就和他們納約
[00:16:37.600 --> 00:16:41.120]  所以現在上帝怎會喜歡他們
[00:16:41.120 --> 00:16:42.880]  回到舊路
[00:16:42.880 --> 00:16:46.160]  和埃及這個遺牢之地結盟
[00:16:47.040 --> 00:16:48.640]  他們其實應該很清楚
[00:16:48.640 --> 00:16:49.680]  上帝是憎惡
[00:16:49.680 --> 00:16:51.840]  所以上帝在這裡表明
[00:16:51.840 --> 00:16:54.320]  猶大的計謀是不會得逞
[00:16:54.320 --> 00:16:56.880]  埃及不會成為他們的力量
[00:16:56.880 --> 00:17:00.560]  只會成為他們的羞辱和慚愧
[00:17:00.560 --> 00:17:03.760]  在這裡讓我們看到
[00:17:03.760 --> 00:17:07.280]  即使希西加是一個很好的君王
[00:17:07.280 --> 00:17:09.760]  幸而我眼中看為正的事
[00:17:09.760 --> 00:17:12.800]  都有他閃失的時候
[00:17:13.360 --> 00:17:17.840]  正如人為了盡快解決出現在眼前的危機
[00:17:17.840 --> 00:17:19.440]  有時都會怎樣
[00:17:19.440 --> 00:17:22.960]  明知不應該做的事都會去做
[00:17:22.960 --> 00:17:27.920]  我曾經聽過一位中學校長分享
[00:17:27.920 --> 00:17:32.480]  他說在疫情期間要考試
[00:17:32.480 --> 00:17:38.960]  考試期間曾經接到一位家長打電話來學校
[00:17:39.360 --> 00:17:43.680]  說他的兒子身體不適
[00:17:43.680 --> 00:17:46.640]  他有點作嘔但沒有發燒
[00:17:46.640 --> 00:17:50.000]  所以需要遲一點才能回到學校
[00:17:50.000 --> 00:17:53.840]  學校明白這個情況
[00:17:53.840 --> 00:17:56.480]  但因為疫情緣故都緊張
[00:17:56.480 --> 00:17:59.440]  所以馬上做應變安排
[00:17:59.440 --> 00:18:01.920]  特意找一個獨立的房間
[00:18:01.920 --> 00:18:07.200]  讓這位遲一點回來身體不適的同學考試
[00:18:07.920 --> 00:18:09.440]  這是一個很好的安排
[00:18:09.440 --> 00:18:11.920]  結果同學就遲了回來
[00:18:11.920 --> 00:18:15.200]  當老師問他哪裡不適時
[00:18:15.200 --> 00:18:18.560]  他就說「沒事,我只是睡懶了」
[00:18:18.560 --> 00:18:22.560]  於是乎
[00:18:22.560 --> 00:18:26.800]  事後校方聯絡家長了解清楚情況
[00:18:26.800 --> 00:18:30.080]  那位家長說他只是擔心
[00:18:30.080 --> 00:18:33.840]  因為怕兒子遲到會影響考試分數
[00:18:33.840 --> 00:18:36.800]  所以情急之下出此下策
[00:18:37.760 --> 00:18:41.200]  其實人有時就是這樣
[00:18:41.200 --> 00:18:43.440]  明知不應該這樣
[00:18:43.440 --> 00:18:47.680]  但情急之下就犯了像希西加的錯誤
[00:18:47.680 --> 00:18:50.480]  用了一些不應該用的方法
[00:18:50.480 --> 00:18:52.480]  或者說錯誤的方法
[00:18:52.480 --> 00:18:55.760]  甚至上帝不喜歡的方法
[00:18:55.760 --> 00:18:58.880]  來解決眼前的危機
[00:18:58.880 --> 00:19:05.600]  有時甚至用惡的手段來制裁惡的事情
[00:19:06.240 --> 00:19:08.240]  就好像我最近
[00:19:08.240 --> 00:19:10.640]  吃晚飯時在家
[00:19:10.640 --> 00:19:12.080]  打開電視
[00:19:12.080 --> 00:19:15.440]  我想大家有時會用電視撈飯
[00:19:15.440 --> 00:19:18.640]  看到一套劇集
[00:19:18.640 --> 00:19:21.600]  當時的主角的家人
[00:19:21.600 --> 00:19:25.920]  因為在網絡上玩網絡遊戲
[00:19:25.920 --> 00:19:29.440]  結果被騙了錢、課金
[00:19:29.440 --> 00:19:31.040]  或者說騙了感情
[00:19:31.040 --> 00:19:35.040]  於是主角就想替家人出頭
[00:19:35.040 --> 00:19:36.640]  要替他討回公道
[00:19:36.640 --> 00:19:39.200]  他就設局
[00:19:39.200 --> 00:19:41.680]  騙騙子
[00:19:41.680 --> 00:19:45.600]  結果當然成功
[00:19:45.600 --> 00:19:47.440]  成功騙騙子
[00:19:47.440 --> 00:19:49.840]  令他有財物損失
[00:19:49.840 --> 00:19:52.800]  可以替家人討回公道
[00:19:52.800 --> 00:19:54.560]  家人亦大團圓結局
[00:19:54.560 --> 00:19:58.560]  雖然是一個搞笑的劇集
[00:19:58.560 --> 00:20:00.800]  但不知不覺原來
[00:20:00.800 --> 00:20:02.560]  把不好的訊息
[00:20:02.560 --> 00:20:04.960]  植入了家庭內
[00:20:04.960 --> 00:20:07.120]  某程度上是說
[00:20:07.120 --> 00:20:08.240]  原來很多事情
[00:20:08.240 --> 00:20:10.480]  我們可以以惡制裁惡
[00:20:10.480 --> 00:20:12.160]  這樣是合理的
[00:20:12.160 --> 00:20:13.920]  這樣是有好的結果
[00:20:13.920 --> 00:20:16.480]  最慘是那時是
[00:20:16.480 --> 00:20:17.920]  合家歡事段
[00:20:17.920 --> 00:20:19.440]  所以我要一邊看
[00:20:19.440 --> 00:20:22.720]  一邊替兒子做家長指引
[00:20:22.720 --> 00:20:24.960]  因為很容易入口
[00:20:24.960 --> 00:20:26.960]  笑著笑著就一集
[00:20:26.960 --> 00:20:28.560]  但原來把很多
[00:20:28.560 --> 00:20:30.880]  上帝不起悅的做事方式
[00:20:30.880 --> 00:20:33.920]  不知不覺植入了我們腦袋
[00:20:33.920 --> 00:20:36.640]  同樣回到這段經文
[00:20:36.640 --> 00:20:37.920]  現實生活中
[00:20:37.920 --> 00:20:40.320]  我們會否有時都像猶大一樣
[00:20:40.320 --> 00:20:42.160]  用了一些錯誤
[00:20:42.160 --> 00:20:43.440]  上帝不起悅的方法
[00:20:43.440 --> 00:20:45.280]  來應付一些生活危機
[00:20:45.280 --> 00:20:49.120]  或者說以上帝憎惡的手段
[00:20:49.120 --> 00:20:51.840]  作為一個避難所
[00:20:51.840 --> 00:20:54.480]  問題可能真的解決到
[00:20:54.480 --> 00:20:56.720]  甚至很快解決到
[00:20:56.720 --> 00:20:59.040]  但卻是衍生了
[00:20:59.040 --> 00:21:01.280]  另一個更嚴重的問題
[00:21:01.280 --> 00:21:02.320]  是什麼?
[00:21:02.320 --> 00:21:04.560]  你得罪了上帝
[00:21:04.560 --> 00:21:07.120]  那是更嚴重的問題
[00:21:07.120 --> 00:21:11.040]  第十四節
[00:21:11.040 --> 00:21:13.680]  你會看到
[00:21:13.680 --> 00:21:15.760]  先知對耶路撒冷領袖
[00:21:15.760 --> 00:21:17.520]  所發出的警告
[00:21:17.520 --> 00:21:19.600]  其實你看到
[00:21:19.600 --> 00:21:21.840]  先知兩次來諷刺
[00:21:21.840 --> 00:21:23.760]  猶大和埃及結盟
[00:21:23.760 --> 00:21:25.200]  來對抗亞述
[00:21:25.200 --> 00:21:26.640]  就形同什麼?
[00:21:27.680 --> 00:21:29.680]  和死亡納約
[00:21:29.680 --> 00:21:32.320]  與陰間結盟
[00:21:32.320 --> 00:21:34.720]  用廣東話說是什麼?
[00:21:34.720 --> 00:21:36.320]  死路一條
[00:21:36.320 --> 00:21:38.000]  實死無三
[00:21:38.000 --> 00:21:43.200]  猶大以為埃及很穩陣
[00:21:43.200 --> 00:21:44.160]  靠得住
[00:21:44.160 --> 00:21:46.160]  可以成為避難所
[00:21:46.160 --> 00:21:47.760]  抵禦亞述的攻擊
[00:21:47.760 --> 00:21:50.800]  但上帝卻拆穿了
[00:21:50.800 --> 00:21:52.880]  他們的謊言和虛假
[00:21:52.880 --> 00:21:55.920]  上帝表明他們所依靠的
[00:21:55.920 --> 00:21:57.920]  其實是豆腐渣工程
[00:21:57.920 --> 00:22:00.880]  會被亞述一沖就散了
[00:22:00.880 --> 00:22:03.600]  他們以為埃及
