
[00:00:00.000 --> 00:00:06.200]  今日選道的經訓是記在舊約《創世紀》二十二章一至十四節
[00:04:26.400 --> 00:04:27.400]  又老了
[00:04:27.400 --> 00:04:30.400]  是的,事實是又肥又老了
[00:04:30.400 --> 00:04:32.400]  都離開了一段很長的時間
[00:04:32.400 --> 00:04:34.400]  回來後跟大家分享整個話語
[00:04:34.600 --> 00:04:35.600]  真的很感恩
[00:04:35.600 --> 00:04:37.600]  我們從一個禱告開始
[00:04:37.600 --> 00:04:41.600]  求主開我們的眼睛
[00:04:41.600 --> 00:04:44.600]  讓我們看到主祢的奇妙和信實
[00:04:44.600 --> 00:04:46.600]  求祢開我們的耳朵
[00:04:46.600 --> 00:04:48.600]  聽到祢的教導
[00:04:48.600 --> 00:04:51.600]  聽到神對我們的說話
[00:04:51.600 --> 00:04:52.600]  求祢開我們的心
[00:04:52.600 --> 00:04:55.600]  讓我們的信心被祢建立
[00:04:55.600 --> 00:04:56.600]  願意信服於你
[00:04:56.600 --> 00:04:58.600]  緊緊跟隨你
[00:04:58.600 --> 00:05:00.600]  我們禱告奉耶穌基督的名字
[00:05:00.600 --> 00:05:01.600]  禱告,阿們
[00:05:01.600 --> 00:05:03.600]  今天跟大家分享一段經文
[00:05:03.800 --> 00:05:05.600]  大家都很熟悉
[00:05:05.600 --> 00:05:08.600]  如果回教會久了一定聽過
[00:05:08.600 --> 00:05:12.600]  我們看阿伯拉罕願意獻兒子以撒
[00:05:12.600 --> 00:05:14.600]  這個經歷其實真的不簡單
[00:05:14.600 --> 00:05:17.600]  所以歷代信徒都稱呼阿伯拉罕為
[00:05:17.600 --> 00:05:19.600]  信心之父
[00:05:19.600 --> 00:05:22.600]  這個名字真的不是浪得虛名
[00:05:22.600 --> 00:05:24.600]  當我們看到聖經的時候
[00:05:24.600 --> 00:05:28.600]  原來信心之父其實經歷了很多很多事情
[00:05:28.600 --> 00:05:31.600]  阿伯拉罕的名字叫做阿伯蘭
[00:05:31.800 --> 00:05:35.600]  阿伯拉罕之前的名字叫做阿伯蘭
[00:05:35.600 --> 00:05:38.600]  是上帝為他取名叫做阿伯拉罕
[00:05:38.600 --> 00:05:40.600]  我們看到阿伯蘭的生命
[00:05:40.600 --> 00:05:42.600]  其實不斷被上帝建立
[00:05:42.600 --> 00:05:44.600]  被神教導
[00:05:44.600 --> 00:05:47.600]  他也經歷過很多的試驗
[00:05:47.600 --> 00:05:50.600]  當中生命經歷過很多的甜酸苦辣
[00:05:50.600 --> 00:05:54.600]  他對神的認識其實是不斷增加
[00:05:54.600 --> 00:05:56.600]  他對神的信心也不斷被建立
[00:05:56.600 --> 00:05:59.600]  正正因為他這份信心
[00:05:59.600 --> 00:06:01.600]  神喜悅阿伯蘭
[00:06:01.600 --> 00:06:03.600]  他創世紀十五章第六節
[00:06:03.600 --> 00:06:06.400]  說阿伯蘭信耶和華
[00:06:06.400 --> 00:06:09.400]  耶和華就以此為他的兒
[00:06:09.400 --> 00:06:12.400]  今天我們看到阿伯蘭對上帝這份信心
[00:06:12.400 --> 00:06:17.400]  這個行動反映他對上帝是完全的信服
[00:06:17.400 --> 00:06:20.400]  上帝為什麼有這麼的吩咐
[00:06:20.400 --> 00:06:22.400]  真的很難理解
[00:06:22.400 --> 00:06:26.400]  原來神一個人有時候也會對他作出一些考驗
[00:06:26.400 --> 00:06:29.400]  這次的事件原來是神對阿伯拉罕
[00:06:29.600 --> 00:06:32.400]  做了一次很重要的考驗
[00:06:32.400 --> 00:06:35.400]  一個DSE(Decisive Exam)
[00:06:35.400 --> 00:06:38.400]  第一部分是說什麼呢
[00:06:38.400 --> 00:06:40.400]  第一節和第二節
[00:06:40.400 --> 00:06:44.400]  他說神對阿伯拉罕做了一個很重要的試驗
[00:06:44.400 --> 00:06:46.400]  他說「這些事以後」
[00:06:46.400 --> 00:06:48.400]  神要試驗阿伯拉罕
[00:06:48.400 --> 00:06:52.400]  經文一開始提到「這些事以後」
[00:06:52.400 --> 00:06:55.400]  我們很容易忽略了這幾個字
[00:06:55.400 --> 00:06:57.400]  「這些事以後」其實之前發生了很多事
[00:06:57.400 --> 00:06:59.400]  很多事情發生
[00:06:59.400 --> 00:07:02.200]  我們看回《創世紀》第十二章開始
[00:07:02.200 --> 00:07:05.200]  我們看到阿伯拉罕其實經歷了很多事情
[00:07:05.200 --> 00:07:08.200]  神一直教導阿伯拉罕
[00:07:08.200 --> 00:07:11.200]  一直建立阿伯拉罕這份信心
[00:07:11.200 --> 00:07:13.200]  在第十二章一開始的時候
[00:07:13.200 --> 00:07:16.200]  他看到耶和華口口賜福阿伯蘭
[00:07:16.200 --> 00:07:20.200]  當時阿伯蘭已經七十五歲
[00:07:20.200 --> 00:07:22.200]  已經很年長
[00:07:22.200 --> 00:07:25.200]  神要他領受很大的祝福
[00:07:25.200 --> 00:07:28.200]  他要離開本地本族父家
[00:07:28.400 --> 00:07:30.200]  去神所指示的地方
[00:07:30.200 --> 00:07:32.200]  他要成為大國
[00:07:32.200 --> 00:07:34.200]  要成為別人的祝福
[00:07:34.200 --> 00:07:37.200]  神要應許阿伯拉罕
[00:07:37.200 --> 00:07:40.200]  要應許他的土地賜給他的後裔
[00:07:40.200 --> 00:07:42.200]  在第十三章他這樣說
[00:07:42.200 --> 00:07:44.200]  神再次應許阿伯蘭
[00:07:44.200 --> 00:07:47.200]  他說他的後裔極其繁多
[00:07:47.200 --> 00:07:50.200]  如同地上的塵沙那麼多
[00:07:50.200 --> 00:07:53.200]  但是有一件事很困擾阿伯蘭
[00:07:53.200 --> 00:07:54.200]  是什麼事呢?
[00:07:54.200 --> 00:07:56.200]  他一直沒有兒子
[00:07:56.400 --> 00:07:58.200]  沒有兒子
[00:07:58.200 --> 00:08:02.200]  今時今日很多年輕夫婦都不會生小孩
[00:08:02.200 --> 00:08:04.200]  養隻貓養隻狗就可以了
[00:08:04.200 --> 00:08:06.200]  但是當時古代的世界
[00:08:06.200 --> 00:08:08.200]  兒子是非常重要
[00:08:08.200 --> 00:08:11.200]  代表著家族的繼承
[00:08:11.200 --> 00:08:13.200]  是上帝那種賜福
[00:08:13.200 --> 00:08:16.200]  阿伯蘭當時已經一把年紀
[00:08:16.200 --> 00:08:18.200]  七十幾歲了
[00:08:18.200 --> 00:08:20.200]  他仍然沒有兒子
[00:08:20.200 --> 00:08:23.200]  代表著沒有人承繼他的財產
[00:08:23.200 --> 00:08:25.200]  所以他到了第十五章
[00:08:25.400 --> 00:08:28.200]  阿伯蘭好像有點失望
[00:08:28.200 --> 00:08:29.200]  跟神說
[00:08:29.200 --> 00:08:31.200]  神啊!神啊!
[00:08:31.200 --> 00:08:35.200]  我既無子,你還賜我什麼呢?
[00:08:35.200 --> 00:08:39.200]  他有一點點投訴
[00:08:39.200 --> 00:08:40.200]  但其實也不是
[00:08:40.200 --> 00:08:41.200]  他可能跟神說
[00:08:41.200 --> 00:08:43.200]  你還賜我什麼呢?
[00:08:43.200 --> 00:08:45.200]  於是阿伯蘭的妻子
[00:08:45.200 --> 00:08:47.200]  撒拉
[00:08:47.200 --> 00:08:49.200]  當時叫撒奈
[00:08:49.200 --> 00:08:51.200]  嘗試用人的方法
[00:08:51.200 --> 00:08:54.200]  為阿伯蘭生一個兒子
[00:08:54.400 --> 00:08:56.200]  大家知不知道?
[00:08:56.200 --> 00:08:59.200]  他安排他的侍女夏格
[00:08:59.200 --> 00:09:01.200]  做他丈夫的妾侍
[00:09:01.200 --> 00:09:05.200]  代替撒拉生一個兒子
[00:09:05.200 --> 00:09:08.200]  最後夏格真的生了一個兒子
[00:09:08.200 --> 00:09:10.200]  叫做以實瑪利
[00:09:10.200 --> 00:09:13.200]  以實瑪利就是妾侍所生的兒子
[00:09:13.200 --> 00:09:15.200]  雖然阿伯蘭生了這個兒子
[00:09:15.200 --> 00:09:18.200]  但這個兒子並不是神所應許的
[00:09:18.200 --> 00:09:21.200]  後來這個家庭搞得一塌糊塗
[00:09:21.400 --> 00:09:25.200]  記載主母撒拉不喜歡夏格
[00:09:25.200 --> 00:09:27.200]  趕他們母子倆出門
[00:09:27.200 --> 00:09:31.200]  於是阿伯蘭就預備了一些水
[00:09:31.200 --> 00:09:33.200]  預備了一些糧食
[00:09:33.200 --> 00:09:35.200]  送走以實瑪利
[00:09:35.200 --> 00:09:36.200]  送走夏格
[00:09:36.200 --> 00:09:37.200]  其實他去了哪裡?
[00:09:37.200 --> 00:09:39.200]  他去了抗野
[00:09:39.200 --> 00:09:41.200]  真的隨時會死
[00:09:41.200 --> 00:09:45.200]  從此阿伯蘭再也見不到這個兒子
[00:09:45.200 --> 00:09:47.200]  第十七章
[00:09:47.200 --> 00:09:50.200]  耶和華向阿伯蘭顯現
[00:09:50.400 --> 00:09:52.200]  向他納約
[00:09:52.200 --> 00:09:54.200]  他說這個名字不要再叫做阿伯蘭
[00:09:54.200 --> 00:09:56.200]  要叫做阿伯拉罕
[00:09:56.200 --> 00:10:00.200]  因為神已納他成為多國之父
[00:10:00.200 --> 00:10:01.200]  多國之父
[00:10:01.200 --> 00:10:06.200]  所以阿伯拉罕的希伯來文名字叫做阿伯拉罕
[00:10:06.200 --> 00:10:08.200]  阿伯是爸爸的意思
[00:10:08.200 --> 00:10:09.200]  多國的爸爸
[00:10:09.200 --> 00:10:11.200]  國道是從理而出
[00:10:11.200 --> 00:10:13.200]  君王要從理而納
[00:10:13.200 --> 00:10:15.200]  神對他說
[00:10:15.200 --> 00:10:17.200]  撒拉要生一個兒子
[00:10:17.200 --> 00:10:20.200]  必有百姓的君王從撒拉而出
[00:10:20.200 --> 00:10:23.000]  撒拉所出的才是神納的約
[00:10:23.000 --> 00:10:27.000]  唯有撒拉所生的才是耶和華所應許
[00:10:27.000 --> 00:10:29.000]  不單止兒子這麼簡單
[00:10:29.000 --> 00:10:31.000]  是神所應許
[00:10:31.000 --> 00:10:34.000]  而且是耶和華和阿伯拉罕所納的約
[00:10:34.000 --> 00:10:38.000]  終於阿伯拉罕到了人生一百歲的時候
[00:10:38.000 --> 00:10:41.000]  他就生了這個以撒
[00:10:41.000 --> 00:10:45.000]  這個兒子以撒就是唯一的兒子
[00:10:45.000 --> 00:10:48.000]  神的應許等了很多很多年
[00:10:48.000 --> 00:10:50.000]  經過種種的辛酸
[00:10:50.000 --> 00:10:52.800]  應許終於成就了
[00:10:52.800 --> 00:10:56.800]  阿伯拉罕和他的妻子撒拉終於老來得子
[00:10:56.800 --> 00:11:00.800]  生了一個萬千寵愛在一身的以撒
[00:11:00.800 --> 00:11:05.800]  相信他們一定非常痛惜這個兒子
[00:11:05.800 --> 00:11:07.800]  是他們的心肝寶貝
[00:11:07.800 --> 00:11:11.800]  而且這個兒子也是代表神的應許
[00:11:11.800 --> 00:11:14.800]  代表神和他納的這份約
[00:11:14.800 --> 00:11:16.800]  所以短短幾個字
[00:11:17.000 --> 00:11:18.800]  「這些事以後」
[00:11:18.800 --> 00:11:20.800]  大家要看很長的經文
[00:11:20.800 --> 00:11:22.800]  由十二章開始一路看
[00:11:22.800 --> 00:11:24.800]  原來發生這麼多的事情
[00:11:24.800 --> 00:11:27.800]  他的兒子以撒瑪利已經走了
[00:11:27.800 --> 00:11:31.800]  現在他和撒拉只是年紀很大
[00:11:31.800 --> 00:11:33.800]  只剩下這個兒子
[00:11:33.800 --> 00:11:35.800]  這個以撒的兒子
[00:11:35.800 --> 00:11:37.800]  他是阿伯拉罕唯一的希望
[00:11:37.800 --> 00:11:40.800]  但今天的經文創世的二十二章
[00:11:40.800 --> 00:11:44.800]  阿伯拉罕他要面對人生一個很大的考驗
[00:11:45.000 --> 00:11:48.800]  相信是他人生最大的掙扎
[00:11:48.800 --> 00:11:50.800]  神吩咐阿伯拉罕
[00:11:50.800 --> 00:11:52.800]  要將他的命根
[00:11:52.800 --> 00:11:55.800]  將他心愛的兒子以撒獻上
[00:11:55.800 --> 00:12:00.800]  阿伯拉罕要作出一個非常困難的選擇
[00:12:00.800 --> 00:12:02.800]  他要怎樣面對
[00:12:02.800 --> 00:12:05.800]  要獻上他的命
[00:12:05.800 --> 00:12:07.800]  神要阿伯拉罕這樣做
[00:12:07.800 --> 00:12:09.800]  原來神有清楚的目的
[00:12:09.800 --> 00:12:11.800]  就是第一節這樣說
[00:12:12.000 --> 00:12:14.800]  神要試驗阿伯拉罕
[00:12:14.800 --> 00:12:17.800]  神要考驗他的信心
[00:12:17.800 --> 00:12:20.800]  是否完全信服上帝
[00:12:20.800 --> 00:12:23.800]  這一次阿伯拉罕是一個最大的考驗
[00:12:23.800 --> 00:12:26.800]  當我們被神使用的時候
[00:12:26.800 --> 00:12:29.800]  有時我們都會被試驗
[00:12:29.800 --> 00:12:32.800]  神都會有時試驗我們的信心
[00:12:32.800 --> 00:12:34.800]  我們能否忠於上帝
[00:12:34.800 --> 00:12:37.800]  以信心去仰賴我們的主
[00:12:37.800 --> 00:12:40.800]  我們要被上帝不斷建立
[00:12:41.000 --> 00:12:42.800]  我再說一遍
[00:12:42.800 --> 00:12:44.800]  上年我都經歷了一個很大的挑戰
[00:12:44.800 --> 00:12:46.800]  我上年八月尾的時候
[00:12:46.800 --> 00:12:50.800]  肺部感染了嚴重的肺炎
[00:12:50.800 --> 00:12:53.800]  因為兩年前我換了腎
[00:12:53.800 --> 00:12:55.800]  其實看不出來
[00:12:55.800 --> 00:12:57.800]  感謝我的太太
[00:12:57.800 --> 00:12:59.800]  換了腎
[00:12:59.800 --> 00:13:02.800]  上年八月份感染了肺炎
[00:13:02.800 --> 00:13:04.800]  入了醫院住了一個星期之後
[00:13:04.800 --> 00:13:06.800]  情況越來越差
[00:13:06.800 --> 00:13:08.800]  入了深切治療部
[00:13:09.000 --> 00:13:11.800]  很感謝往生弟兄姊妹為我祈禱
[00:13:11.800 --> 00:13:12.800]  一直守望
[00:13:12.800 --> 00:13:14.800]  其實當時我都很擔心
[00:13:14.800 --> 00:13:17.800]  我真的怕出不回醫院
[00:13:17.800 --> 00:13:19.800]  但我九月的時候
[00:13:19.800 --> 00:13:21.800]  上年九月我安立了牧師
[00:13:21.800 --> 00:13:24.800]  我跟醫生說我九月要安立牧師
[00:13:24.800 --> 00:13:26.800]  那時是九月
[00:13:26.800 --> 00:13:29.800]  他說這樣嗎?你可否請假?
[00:13:29.800 --> 00:13:31.800]  不知如何請假
[00:13:31.800 --> 00:13:34.800]  跟醫生說不如你為我祈禱
[00:13:34.800 --> 00:13:36.800]  醫生說好啊,我為你祈禱
[00:13:36.800 --> 00:13:37.800]  很感恩
[00:13:38.000 --> 00:13:41.800]  在醫院裡感受到上帝對我的考驗
[00:13:41.800 --> 00:13:42.800]  真是考驗
[00:13:42.800 --> 00:13:44.800]  雖然過程很辛苦
[00:13:44.800 --> 00:13:47.800]  但我明白什麼叫信心
[00:13:47.800 --> 00:13:50.800]  原來信心不是我信就行
[00:13:50.800 --> 00:13:53.800]  原來是要將自己放在上帝身上
[00:13:53.800 --> 00:13:54.800]  由上帝帶領你
[00:13:54.800 --> 00:13:56.800]  雖然沒有力氣
[00:13:56.800 --> 00:13:59.800]  但我要知道神一定會帶領我
[00:13:59.800 --> 00:14:01.800]  帶領我走過困難的日子
[00:14:01.800 --> 00:14:04.800]  阿伯拉罕同樣經歷這份信心
[00:14:04.800 --> 00:14:05.800]  這份考驗
[00:14:05.800 --> 00:14:07.800]  雖然他不明白
[00:14:07.800 --> 00:14:09.600]  但他願意踏上
[00:14:09.600 --> 00:14:10.600]  所以第二節
[00:14:10.600 --> 00:14:11.600]  他就說
[00:14:11.600 --> 00:14:12.600]  神說
[00:14:12.600 --> 00:14:13.600]  你帶著你的兒子
[00:14:13.600 --> 00:14:15.600]  就是你獨身的兒子
[00:14:15.600 --> 00:14:17.600]  你所愛的以撒
[00:14:17.600 --> 00:14:19.600]  往摩尼亞地去
[00:14:19.600 --> 00:14:21.600]  在我所要指示的地
[00:14:21.600 --> 00:14:22.600]  山上裡面
[00:14:22.600 --> 00:14:24.600]  把他獻為梵濟
[00:14:24.600 --> 00:14:26.600]  大家知不知道什麼叫梵濟?
[00:14:26.600 --> 00:14:31.600]  梵濟是要將一個滯腎完全焚燒
[00:14:31.600 --> 00:14:33.600]  是毫無保留的
[00:14:33.600 --> 00:14:34.600]  將它燒盡
[00:14:34.600 --> 00:14:36.600]  神要吩咐阿伯拉罕
[00:14:36.800 --> 00:14:38.600]  要親手殺死
[00:14:38.600 --> 00:14:41.600]  這個非常難得的獨身兒子
[00:14:41.600 --> 00:14:42.600]  這個以撒
[00:14:42.600 --> 00:14:45.600]  將他完全燒盡
[00:14:45.600 --> 00:14:47.600]  我以前聽完這個故事
[00:14:47.600 --> 00:14:49.600]  覺得很難理解
[00:14:49.600 --> 00:14:51.600]  為什麼神要吩咐阿伯拉罕
[00:14:51.600 --> 00:14:53.600]  做這些事情
[00:14:53.600 --> 00:14:56.600]  這個要求是完全超越常理的
[00:14:56.600 --> 00:14:58.600]  是毫無道理的
[00:14:58.600 --> 00:14:59.600]  但我們的神
[00:14:59.600 --> 00:15:03.600]  原來是有他的目的
[00:15:03.600 --> 00:15:04.600]  阿伯拉罕當時
[00:15:04.800 --> 00:15:07.600]  可能以為上帝真的要他這樣做
[00:15:07.600 --> 00:15:09.600]  這個很容易理解
[00:15:09.600 --> 00:15:12.600]  因為當時阿伯拉罕在迦南地
[00:15:12.600 --> 00:15:14.600]  迦南地的文化
[00:15:14.600 --> 00:15:17.600]  是真的會將人獻祭
[00:15:17.600 --> 00:15:20.600]  當時當地的神明
[00:15:20.600 --> 00:15:21.600]  譬如巴力
[00:15:21.600 --> 00:15:23.600]  會將人獻祭
[00:15:23.600 --> 00:15:26.600]  這是古代人的理解
[00:15:26.600 --> 00:15:28.600]  他們會將自己生產的部分
[00:15:28.600 --> 00:15:29.600]  譬如農作物
[00:15:29.600 --> 00:15:32.600]  譬如一些動物
[00:15:32.800 --> 00:15:35.600]  將小孩獻為繁祭
[00:15:35.600 --> 00:15:38.600]  但唯獨以色列的神
[00:15:38.600 --> 00:15:40.600]  唯獨上帝
[00:15:40.600 --> 00:15:42.600]  他是獨一的上帝
[00:15:42.600 --> 00:15:44.600]  他多次向以色列人表明
[00:15:44.600 --> 00:15:46.600]  他是反對將人獻祭的
[00:15:46.600 --> 00:15:49.600]  這是耶和華所珍惡的
[00:15:49.600 --> 00:15:51.600]  與當時的外族的異教
[00:15:51.600 --> 00:15:53.600]  有很大的對比
[00:15:53.600 --> 00:15:55.600]  在經文當中我們看到
[00:15:55.600 --> 00:15:57.600]  耶和華絕對不需要
[00:15:57.600 --> 00:16:00.600]  以人獻為繁祭
[00:16:00.800 --> 00:16:02.600]  最後預備了一個供養
[00:16:02.600 --> 00:16:04.600]  代替阿伯拉罕的兒子
[00:16:04.600 --> 00:16:06.600]  作為繁祭
[00:16:06.600 --> 00:16:08.600]  所以我相信當時的阿伯拉罕
[00:16:08.600 --> 00:16:10.600]  很大可能真的以為
[00:16:10.600 --> 00:16:12.600]  上帝要他這樣做
[00:16:12.600 --> 00:16:15.600]  真的要將以色列人獻為繁祭
[00:16:15.600 --> 00:16:18.600]  要將他的兒子獻上
[00:16:18.600 --> 00:16:20.600]  他不知道這次是一個考驗
[00:16:20.600 --> 00:16:21.600]  他不知道
[00:16:21.600 --> 00:16:23.600]  他真的以為神要將
[00:16:23.600 --> 00:16:25.600]  他最心愛的心肝寶貝
[00:16:25.600 --> 00:16:27.600]  獻上去繁祭
[00:16:27.600 --> 00:16:30.600]  神三次跟阿伯拉罕
[00:16:30.600 --> 00:16:33.400]  說你要帶著你的兒子
[00:16:33.400 --> 00:16:35.400]  就是你獨身的兒子
[00:16:35.400 --> 00:16:37.400]  你所愛的以色列
[00:16:37.400 --> 00:16:39.400]  上帝連續三次
[00:16:39.400 --> 00:16:41.400]  去描述這個兒子
[00:16:41.400 --> 00:16:44.400]  若阿伯拉罕真的要想清楚
[00:16:44.400 --> 00:16:47.400]  這次行動是很大的犧牲
[00:16:47.400 --> 00:16:50.400]  是神對他的應許
[00:16:50.400 --> 00:16:53.400]  他願不願意信服上帝的吩咐
[00:16:53.400 --> 00:16:55.400]  當我們知道阿伯拉罕
[00:16:55.400 --> 00:16:57.400]  之前所經歷的事情
[00:16:57.400 --> 00:17:00.400]  就會深深體會這個以色列
[00:17:00.400 --> 00:17:02.200]  對他來說是非常重要
[00:17:02.200 --> 00:17:05.200]  但這次神要求阿伯拉罕
[00:17:05.200 --> 00:17:07.200]  帶著這個兒子
[00:17:07.200 --> 00:17:09.200]  不是去野餐
[00:17:09.200 --> 00:17:12.200]  而是將他的兒子獻上
[00:17:12.200 --> 00:17:14.200]  獻為繁祭
[00:17:14.200 --> 00:17:17.200]  這一刻阿伯拉罕面對這麼大的挑戰
[00:17:17.200 --> 00:17:19.200]  他怎樣去回應呢?
[00:17:19.200 --> 00:17:21.200]  所以故事第二部分
[00:17:21.200 --> 00:17:23.200]  就是第三節至第十節
[00:17:23.200 --> 00:17:25.200]  就是阿伯拉罕的信服
[00:17:25.200 --> 00:17:28.200]  阿伯拉罕願意信服上帝
[00:17:28.400 --> 00:17:30.200]  經文第三節
[00:17:30.200 --> 00:17:31.200]  不如大家幫我讀
[00:17:31.200 --> 00:17:33.200]  經文第三節
[00:17:33.200 --> 00:17:35.200]  準備,一二三
[00:17:35.200 --> 00:17:38.200]  阿伯拉罕請祖彼來
[00:17:38.200 --> 00:17:41.200]  比上帝帶著兩個人
[00:17:41.200 --> 00:17:43.200]  和萬子而上
[00:17:43.200 --> 00:17:46.200]  加上好料,繁祭的餐
[00:17:46.200 --> 00:17:49.200]  就祢身我身所致使
[00:17:49.200 --> 00:17:51.200]  帶來的地方,去祢的宿舍
[00:17:51.200 --> 00:17:55.200]  阿伯拉罕完全沒有跟神討價還價
