
[00:00:00.000 --> 00:00:02.000]  之後是經訓
[00:01:37.440 --> 00:01:40.240]  能以放膽開口
[00:01:40.240 --> 00:01:43.440]  講明神福音的奧秘
[00:01:43.440 --> 00:01:45.440]  我為這福音的奧秘
[00:01:45.440 --> 00:01:48.720]  作了帶所憐的使者
[00:01:48.720 --> 00:01:52.640]  並使我照著當盡的本分
[00:01:52.640 --> 00:01:54.640]  放膽講論
[00:01:54.640 --> 00:02:00.240]  今日的講題是
[00:02:00.240 --> 00:02:03.200]  「發放群體的光芒
[00:02:03.200 --> 00:02:05.600]  作剛強的人」
[00:02:05.600 --> 00:02:08.160]  頂姐妹平安
[00:02:08.160 --> 00:02:09.840]  感謝上帝
[00:02:09.840 --> 00:02:11.200]  香港的疫情
[00:02:11.200 --> 00:02:13.200]  越來越漸趨穩定
[00:02:13.200 --> 00:02:14.800]  期待我們能夠
[00:02:14.800 --> 00:02:16.800]  恢復實體的崇拜
[00:02:16.800 --> 00:02:18.640]  我們能夠在實體裏面
[00:02:18.640 --> 00:02:19.920]  一起敬拜神
[00:02:19.920 --> 00:02:21.920]  一起互相分享
[00:02:21.920 --> 00:02:23.920]  繼續去紀念這個世界裏面
[00:02:23.920 --> 00:02:27.360]  受著疫情影響的不同地方
[00:02:27.360 --> 00:02:29.600]  求神止息這個病毒
[00:02:29.600 --> 00:02:32.480]  帶來的人命的傷亡
[00:02:32.480 --> 00:02:34.160]  面對著這個病毒
[00:02:34.160 --> 00:02:35.920]  我們都會嚴陣以待
[00:02:35.920 --> 00:02:37.040]  每天出門口
[00:02:37.040 --> 00:02:38.640]  我們都會確保自己
[00:02:38.640 --> 00:02:41.200]  是否已經戴上口罩
[00:02:41.200 --> 00:02:42.080]  口袋裏面
[00:02:42.080 --> 00:02:45.120]  衣袋裏面是否有戴上潔手液
[00:02:45.120 --> 00:02:47.840]  更加有些人嚴謹一點
[00:02:47.840 --> 00:02:49.360]  會戴上護目鏡
[00:02:49.360 --> 00:02:50.800]  戴上手套
[00:02:50.800 --> 00:02:52.400]  可能有些人攻降
[00:02:52.400 --> 00:02:55.760]  乘飛機會全身穿著保護衣
[00:02:55.760 --> 00:02:57.920]  保持社交距離
[00:02:57.920 --> 00:02:59.920]  出門後回到家裏
[00:02:59.920 --> 00:03:01.920]  我們立刻第一件事情
[00:03:01.920 --> 00:03:04.160]  徹底清潔我們的身體
[00:03:04.160 --> 00:03:06.160]  洗澡、換衣服
[00:03:06.160 --> 00:03:08.880]  這個新型冠狀病毒
[00:03:08.880 --> 00:03:10.880]  是現在我們每一個人類
[00:03:10.880 --> 00:03:13.520]  全球的人頭號的敵人
[00:03:13.520 --> 00:03:16.400]  我們每一天都很認真地看待
[00:03:16.400 --> 00:03:18.080]  雖然很多時候
[00:03:18.080 --> 00:03:21.840]  我們現在慢慢漸漸出現抗疫的疲勞
[00:03:21.840 --> 00:03:24.480]  我們很想呼吸新鮮的空氣
[00:03:24.480 --> 00:03:25.920]  我們很想出街
[00:03:25.920 --> 00:03:27.440]  我們很想見人
[00:03:27.440 --> 00:03:30.160]  但是我們知道
[00:03:30.160 --> 00:03:33.360]  如果我們有任何的不小心
[00:03:33.360 --> 00:03:35.360]  有任何的鬆懈
[00:03:35.360 --> 00:03:37.360]  我們就很容易確診
[00:03:37.360 --> 00:03:41.280]  這個確診還會感染我們的家人、朋友
[00:03:41.280 --> 00:03:45.120]  所以我們要繼續堅忍著
[00:03:45.120 --> 00:03:47.120]  守住這一關
[00:03:47.120 --> 00:03:49.840]  有專家說這場的真戰
[00:03:49.840 --> 00:03:51.600]  可能是一個長久的戰
[00:03:51.600 --> 00:03:53.200]  不會這麼快結束
[00:03:53.200 --> 00:03:55.840]  可能會維持一兩年的時間
[00:03:55.840 --> 00:03:58.400]  有些專家更加去說到
[00:03:58.400 --> 00:04:02.240]  這個病毒可能會成為雙峰感冒
[00:04:02.240 --> 00:04:05.440]  繼續存在這個世界裡面
[00:04:05.440 --> 00:04:09.200]  這場真戰的敵人是這個病毒
[00:04:09.200 --> 00:04:11.200]  是看不見的敵人
[00:04:11.200 --> 00:04:15.280]  但是它真實存在在這個世界裡面
[00:04:15.280 --> 00:04:20.240]  並且為人類帶來傷害和威脅
[00:04:20.240 --> 00:04:22.720]  我們生活在這個世界裡面
[00:04:22.720 --> 00:04:25.600]  不單止面對這個病毒的真戰
[00:04:25.600 --> 00:04:30.560]  同樣我們基督徒也都面對著不同的真戰
[00:04:30.560 --> 00:04:32.560]  在我們日常生活裡面
[00:04:32.560 --> 00:04:35.680]  遇上大大小小的困難、挑戰
[00:04:35.680 --> 00:04:37.680]  生老病死
[00:04:37.680 --> 00:04:40.960]  日常不同的大大小小的困難
[00:04:40.960 --> 00:04:43.520]  我們都努力去面對著
[00:04:43.520 --> 00:04:48.800]  在屬靈真戰裡面有不同的戰爭的場地
[00:04:48.800 --> 00:04:53.120]  第一個場地是我們內心和情慾裡面的交戰
[00:04:53.120 --> 00:04:54.880]  在羅馬書裡面說到
[00:04:54.880 --> 00:04:57.120]  因為情慾與聖靈相爭
[00:04:57.120 --> 00:04:59.680]  而聖靈又與情慾相爭
[00:04:59.680 --> 00:05:03.200]  這兩者是彼此相敵
[00:05:03.200 --> 00:05:06.560]  第二場真戰是聖俗的相戰
[00:05:06.560 --> 00:05:08.320]  我們和這個世界的神
[00:05:08.320 --> 00:05:09.760]  即魔鬼撒旦
[00:05:09.760 --> 00:05:12.080]  和這個世界裡面的價值觀
[00:05:12.080 --> 00:05:14.080]  不斷去爭戰
[00:05:14.080 --> 00:05:17.120]  我們基督徒持守著真理
[00:05:17.120 --> 00:05:21.360]  基督徒持守著上帝給我們的價值觀
[00:05:21.360 --> 00:05:24.640]  第三場的真戰是群體的真戰
[00:05:24.640 --> 00:05:27.920]  無論在教會、在家庭、在朋友
[00:05:27.920 --> 00:05:30.400]  每一個地方有人的地方
[00:05:30.400 --> 00:05:34.160]  不同的人際的關係會有磨擦
[00:05:34.160 --> 00:05:35.680]  會有誤會
[00:05:35.680 --> 00:05:38.720]  會被魔鬼撒旦留有地步
[00:05:38.720 --> 00:05:40.960]  成為真戰的場所
[00:05:40.960 --> 00:05:43.200]  而第四個真戰的場所
[00:05:43.200 --> 00:05:45.120]  就是一個屬靈的真戰
[00:05:45.120 --> 00:05:47.280]  我們的敵人只有一個
[00:05:47.280 --> 00:05:49.280]  就是魔鬼撒旦
[00:05:49.280 --> 00:05:52.080]  每一場的真戰都是持久
[00:05:52.080 --> 00:05:53.680]  從我們信主
[00:05:53.680 --> 00:05:56.960]  甚至會從我們出生開始
[00:05:56.960 --> 00:05:59.200]  到我們再見主的面
[00:05:59.200 --> 00:06:01.920]  每一場真戰都是要持久
[00:06:01.920 --> 00:06:05.120]  繼續去戰爭
[00:06:05.120 --> 00:06:08.320]  當我們面對著這個看不見敵人
[00:06:08.320 --> 00:06:10.720]  這個敵人不斷用不同的方法
[00:06:10.720 --> 00:06:13.280]  誘惑我們離開上帝
[00:06:13.280 --> 00:06:15.920]  令我們活在罪的裡面
[00:06:15.920 --> 00:06:17.840]  今天這段經文裡面
[00:06:17.840 --> 00:06:19.440]  上帝教導我們
[00:06:19.440 --> 00:06:21.760]  如何去打這場屬靈的真戰
[00:06:21.760 --> 00:06:25.040]  如何能夠在屬靈的真戰裡面
[00:06:25.040 --> 00:06:26.640]  站立得穩
[00:06:26.640 --> 00:06:28.160]  經文一開始
[00:06:28.160 --> 00:06:31.360]  他告訴我們要做剛強的人
[00:06:31.360 --> 00:06:34.480]  渴望我們每一個能夠藉著這段經文
[00:06:34.480 --> 00:06:37.360]  我們每一個一起成為一個剛強的人
[00:06:37.360 --> 00:06:38.640]  從我們的心
[00:06:38.640 --> 00:06:39.440]  我們的靈
[00:06:39.440 --> 00:06:41.680]  不斷被上帝去挑釁
[00:06:41.680 --> 00:06:45.120]  這是《已忽所書》裡面最後一個部分
[00:06:45.120 --> 00:06:47.440]  補充一下總結了上帝救恩的計劃
[00:06:47.440 --> 00:06:48.800]  和信徒的生活
[00:06:48.800 --> 00:06:50.480]  有很多的字眼
[00:06:50.480 --> 00:06:51.760]  屬靈的軍裝
[00:06:51.760 --> 00:06:53.520]  其實都是前面提及過
[00:06:53.520 --> 00:06:55.040]  現在再去重複
[00:06:55.040 --> 00:06:56.560]  不過藉著這段經文
[00:06:56.560 --> 00:06:59.760]  教導我們如何在現今這個世代裡面
[00:06:59.760 --> 00:07:00.960]  站立得穩
[00:07:00.960 --> 00:07:03.440]  抵擋魔鬼撒旦的攻擊
[00:07:03.440 --> 00:07:05.520]  經文分開三個部分
[00:07:05.520 --> 00:07:07.760]  每一個部分環環緊扣
[00:07:07.760 --> 00:07:09.920]  每一個部分都是很重要
[00:07:09.920 --> 00:07:11.040]  第一個部分
[00:07:11.040 --> 00:07:12.880]  抵擋魔鬼撒旦
[00:07:12.880 --> 00:07:15.200]  第十到第十三節
[00:07:15.200 --> 00:07:17.200]  經文裡面我再去讀出
[00:07:17.200 --> 00:07:18.160]  第十節
[00:07:18.160 --> 00:07:19.360]  「我還有沒有了的話
[00:07:19.360 --> 00:07:20.640]  你們要靠著主
[00:07:20.640 --> 00:07:22.000]  以教他的大能大力
[00:07:22.000 --> 00:07:23.440]  作剛強的人
[00:07:23.440 --> 00:07:26.160]  要穿戴上帝所賜的全副軍裝
[00:07:26.160 --> 00:07:28.640]  就能抵擋魔鬼的詭計
[00:07:28.640 --> 00:07:31.520]  因我們並不是與屬血氣的真善
[00:07:31.520 --> 00:07:34.560]  乃是與那些執政的掌權的
[00:07:34.560 --> 00:07:36.400]  古特這幽暗世界的
[00:07:36.400 --> 00:07:39.600]  以及天空屬靈氣的惡魔真善
[00:07:39.600 --> 00:07:43.440]  所以要拿起上帝所賜的全副軍裝
[00:07:43.440 --> 00:07:46.640]  好在這磨爛的日子抵擋受敵
[00:07:46.640 --> 00:07:48.400]  並且承受了一切
[00:07:48.400 --> 00:07:50.800]  還能站立得住」
[00:07:50.800 --> 00:07:53.680]  在第一個部分裡面
[00:07:53.680 --> 00:07:58.480]  保羅他去講到魔鬼這個身份
[00:07:58.480 --> 00:08:00.400]  他提到我們要認清
[00:08:00.400 --> 00:08:03.040]  我們的敵人是魔鬼撒旦
[00:08:03.040 --> 00:08:04.720]  我們要抵擋他
[00:08:04.720 --> 00:08:06.240]  魔鬼撒旦
[00:08:06.240 --> 00:08:07.440]  他經文裡面
[00:08:07.440 --> 00:08:09.440]  第十二節裡面他講到
[00:08:09.440 --> 00:08:11.920]  「因我們並不是與屬血氣的真善
[00:08:11.920 --> 00:08:14.080]  乃是與那些執政的掌權的
[00:08:14.080 --> 00:08:15.840]  古特這幽暗世界的
[00:08:15.840 --> 00:08:18.720]  以及天空屬靈氣的惡魔真善」
[00:08:18.720 --> 00:08:21.120]  經文裡面用了四個描述
[00:08:21.120 --> 00:08:23.680]  多角度去形容這個敵人
[00:08:23.680 --> 00:08:26.640]  不是人間有血有肉的人
[00:08:26.640 --> 00:08:28.240]  是有位格的
[00:08:28.240 --> 00:08:30.640]  是有能力的邪靈權勢
[00:08:30.640 --> 00:08:32.080]  是超自然
[00:08:32.080 --> 00:08:33.600]  他也是狡猾
[00:08:33.600 --> 00:08:34.640]  是聰明
[00:08:34.640 --> 00:08:35.680]  有智慧
[00:08:35.680 --> 00:08:37.280]  有謀略
[00:08:37.280 --> 00:08:38.560]  這幾個稱呼
[00:08:38.560 --> 00:08:40.080]  不是說撒旦
[00:08:40.080 --> 00:08:42.480]  有獨立於上帝以外的權力
[00:08:42.480 --> 00:08:47.120]  與上帝能夠勢均力敵地去抗衡
[00:08:47.120 --> 00:08:51.440]  更加不是說撒旦真的管轄了天空
[00:08:51.440 --> 00:08:55.600]  更加不是說他管轄了地上這個世界
[00:08:55.600 --> 00:08:58.160]  管轄了地下幽暗的世界
[00:08:58.160 --> 00:08:59.680]  這些不同的領域
[00:08:59.680 --> 00:09:02.320]  這四個形容詞
[00:09:02.320 --> 00:09:07.680]  僅僅是強調撒旦與光明對抗
[00:09:07.680 --> 00:09:11.760]  對抗黑暗的勢力
[00:09:11.760 --> 00:09:15.920]  其實魔鬼在聖經裡也有不同的稱號
[00:09:15.920 --> 00:09:19.200]  龍、古蛇、撒旦
[00:09:19.200 --> 00:09:22.800]  《創世紀》裡形容他為狡猾的蛇
[00:09:22.800 --> 00:09:26.560]  《但與理書》裡形容他為魔君
[00:09:26.560 --> 00:09:30.000]  《預案福音》稱他為說方者的父
[00:09:30.000 --> 00:09:33.520]  《多倫多後書》稱他為世界的神
[00:09:33.520 --> 00:09:35.920]  假裝光明的天使
[00:09:35.920 --> 00:09:39.520]  《以法所書》稱他為空中掌權者的首領
[00:09:39.520 --> 00:09:43.360]  《貼上來家後書》稱他為那大罪人
[00:09:43.360 --> 00:09:45.360]  就是沉淪之子
[00:09:45.360 --> 00:09:48.480]  《彼得前書》形容他為咆哮的獅子
[00:09:48.480 --> 00:09:50.080]  等待機會
[00:09:50.080 --> 00:09:53.760]  《啟示錄》更加形容他為大紅龍
[00:09:53.760 --> 00:09:56.720]  魔鬼撒旦有不同的稱呼
[00:09:56.720 --> 00:09:58.240]  有不同的身份
[00:09:58.240 --> 00:10:00.000]  有不同的工作
[00:10:00.000 --> 00:10:02.000]  他的目的是什麼呢?
[00:10:02.000 --> 00:10:04.240]  《預案福音》十章第十節
[00:10:04.240 --> 00:10:05.360]  我們都很熟悉
[00:10:05.520 --> 00:10:06.320]  耶穌說
[00:10:06.320 --> 00:10:11.920]  「刀刃內無非是要偷竊殺害毀壞
[00:10:11.920 --> 00:10:14.640]  我來了要叫人得生命
[00:10:14.640 --> 00:10:16.640]  並且得得更豐盛」
[00:10:16.640 --> 00:10:20.080]  魔鬼撒旦的目的
[00:10:20.080 --> 00:10:22.960]  就是要來偷取我們的信心
[00:10:22.960 --> 00:10:23.920]  愛心
[00:10:23.920 --> 00:10:24.880]  信任
[00:10:24.880 --> 00:10:25.920]  盼望
[00:10:25.920 --> 00:10:29.280]  用謊言毀壞我們的自我形象
[00:10:29.280 --> 00:10:31.440]  扭曲人的價值觀
[00:10:31.440 --> 00:10:33.600]  顛倒是非黑白
[00:10:33.600 --> 00:10:35.280]  破壞倫理
[00:10:35.280 --> 00:10:38.480]  挑撥人與人之間的關係
[00:10:38.480 --> 00:10:39.680]  以威嚇
[00:10:39.680 --> 00:10:40.480]  壓迫
[00:10:40.480 --> 00:10:43.760]  武力殘害踐踏人的生命
[00:10:43.760 --> 00:10:48.080]  令人走上滅亡毀滅的道路
[00:10:48.080 --> 00:10:51.040]  魔鬼撒旦用的方法
[00:10:51.040 --> 00:10:52.000]  他的方式
[00:10:52.000 --> 00:10:53.200]  他的能力
[00:10:53.200 --> 00:10:54.880]  經文中提到
[00:10:54.880 --> 00:10:57.440]  他是一個用詭計
[00:10:57.440 --> 00:11:00.240]  魔鬼撒旦是控訴者
[00:11:00.240 --> 00:11:02.080]  他是說謊者
[00:11:02.080 --> 00:11:04.240]  他會詐騙
[00:11:04.240 --> 00:11:04.960]  騙人
[00:11:04.960 --> 00:11:06.000]  他會殺人
[00:11:06.000 --> 00:11:07.040]  用欺騙
[00:11:07.040 --> 00:11:07.920]  用詭詐
[00:11:07.920 --> 00:11:09.600]  來達到他的目的
[00:11:09.600 --> 00:11:12.400]  魔鬼無處不在
[00:11:12.400 --> 00:11:18.000]  卻是無孔不入
[00:11:18.000 --> 00:11:19.600]  在這個世界裡面
[00:11:19.600 --> 00:11:20.720]  無論是社會
[00:11:20.720 --> 00:11:21.280]  政治
[00:11:21.280 --> 00:11:21.840]  法治
[00:11:21.840 --> 00:11:22.640]  經濟
[00:11:22.640 --> 00:11:24.320]  任何一個體系
[00:11:24.320 --> 00:11:26.640]  都被魔鬼利用
[00:11:26.640 --> 00:11:29.040]  被他的權勢影響
[00:11:29.040 --> 00:11:31.920]  為了達到他的一個目的
[00:11:31.920 --> 00:11:33.520]  就是要去破壞人
[00:11:33.520 --> 00:11:35.120]  根據魔鬼的工作
[00:11:35.120 --> 00:11:36.720]  除了利用金錢
[00:11:36.720 --> 00:11:37.840]  一些好處
[00:11:37.840 --> 00:11:38.720]  情慾
[00:11:38.720 --> 00:11:39.440]  權利
[00:11:39.440 --> 00:11:41.200]  去吸引人去犯罪之外
[00:11:41.200 --> 00:11:44.400]  更加在我們每一個的心裡面
[00:11:44.400 --> 00:11:47.440]  《真言六章》十六到第十九節
[00:11:47.440 --> 00:11:48.640]  裡面是這樣說
[00:11:48.640 --> 00:11:50.960]  「而話所恨惡的有七樣
[00:11:50.960 --> 00:11:55.200]  連他心所憎惡的共有七樣
[00:11:55.200 --> 00:11:56.880]  就是高傲的眼
[00:11:56.880 --> 00:11:58.640]  殺荒的舌
[00:11:58.640 --> 00:12:01.680]  留無辜人血的手
[00:12:01.680 --> 00:12:04.000]  圖謀惡計的心
[00:12:04.000 --> 00:12:06.160]  飛跑恨惡的腳
[00:12:06.160 --> 00:12:08.480]  吐謊言的假見證
[00:12:08.480 --> 00:12:12.560]  並抵輕中報殺紛爭的人」
[00:12:12.560 --> 00:12:15.920]  實在他的手段
[00:12:15.920 --> 00:12:17.920]  是要去散播絕望
[00:12:17.920 --> 00:12:19.440]  散播仇恨
[00:12:19.440 --> 00:12:22.480]  令我們對將來失去了盼望
[00:12:22.480 --> 00:12:24.640]  他渴望用仇恨
[00:12:24.640 --> 00:12:27.360]  用報仇蒙蔽我們的內心
[00:12:27.360 --> 00:12:29.760]  令我們失去愛心
[00:12:29.760 --> 00:12:32.640]  他用他的謊話充滿著這個世界
[00:12:32.640 --> 00:12:34.880]  令我們失去信心
[00:12:34.880 --> 00:12:38.880]  魔鬼撒旦更加會假裝成天使
[00:12:38.880 --> 00:12:43.360]  魔鬼用的方法騙人的道理
[00:12:43.360 --> 00:12:45.360]  不一定是完全的錯誤
[00:12:45.360 --> 00:12:48.480]  有時候是似是而非
[00:12:48.480 --> 00:12:50.320]  半是半非
[00:12:50.320 --> 00:12:53.760]  可能表面上以高舉愛
[00:12:53.760 --> 00:12:58.000]  公義、良心、和平、穩定、自由
[00:12:58.000 --> 00:12:59.520]  為一個包裝
[00:12:59.520 --> 00:13:01.360]  似乎很吸引人
[00:13:01.360 --> 00:13:03.120]  很值得人羨慕
[00:13:03.120 --> 00:13:05.280]  亦很合情合理
[00:13:05.280 --> 00:13:07.360]  但這個包裝的裡面
[00:13:07.360 --> 00:13:10.000]  卻是叫人離開上帝
[00:13:10.000 --> 00:13:12.000]  傷害人的生命
[00:13:12.000 --> 00:13:14.240]  帶來群體裡面的破壞
[00:13:14.240 --> 00:13:16.720]  這是魔鬼撒旦的誘惑
[00:13:16.720 --> 00:13:18.720]  偽裝的陷阱
[00:13:18.720 --> 00:13:20.960]  記得2012年的時候
[00:13:20.960 --> 00:13:24.160]  當時東方閃電在香港教會裡面
[00:13:24.160 --> 00:13:26.400]  滲入非常嚴重
[00:13:26.400 --> 00:13:28.560]  他們宣講雷基督
[00:13:28.560 --> 00:13:30.960]  再來到這個世界裡面
[00:13:30.960 --> 00:13:33.120]  他們假裝著是舞蹈者
[00:13:33.120 --> 00:13:35.840]  去親近福音派的弟兄姊妹
[00:13:35.840 --> 00:13:38.160]  以愛心去關心人
[00:13:38.160 --> 00:13:40.560]  慢慢去取得人的信任
[00:13:40.560 --> 00:13:42.560]  帶領弟兄姊妹去查經
[00:13:42.560 --> 00:13:44.000]  去關心他們
[00:13:44.000 --> 00:13:46.240]  其中一個深刻的新聞就是
[00:13:46.240 --> 00:13:50.720]  有一個牧師相信東方閃電的教義
[00:13:50.720 --> 00:13:52.960]  離開了這個信仰
[00:13:52.960 --> 00:13:54.160]  對教徒
[00:13:54.160 --> 00:13:55.840]  對很多未信的人
[00:13:55.840 --> 00:13:58.320]  產生了很多的影響
[00:13:58.320 --> 00:14:02.160]  魔鬼撒旦同樣會以患難攻擊信徒
[00:14:02.160 --> 00:14:05.360]  用苦難令人的心很憂愁
[00:14:05.360 --> 00:14:07.360]  動搖人的信心
[00:14:07.360 --> 00:14:09.360]  不再相信祈禱
[00:14:09.360 --> 00:14:11.360]  不再願意祈禱
[00:14:11.360 --> 00:14:14.160]  不再去倚靠上帝
[00:14:14.160 --> 00:14:16.880]  甚至放棄這個信仰
[00:14:16.880 --> 00:14:18.560]  離開上帝
[00:14:18.560 --> 00:14:22.640]  魔鬼更加進入人與人之間的關係裡面
[00:14:22.640 --> 00:14:26.000]  在人與人之間的摩擦裡面
[00:14:26.000 --> 00:14:28.000]  產生誤會
[00:14:28.000 --> 00:14:30.000]  產生仇恨
[00:14:30.000 --> 00:14:35.040]  魔鬼的工作更加令我們的生活陷入盲目的裡面
[00:14:35.040 --> 00:14:38.240]  特別是當我們有了電話之後
[00:14:38.240 --> 00:14:42.400]  我們很大部分的生活都被電話所佔據
[00:14:42.400 --> 00:14:45.920]  心靈裡面的空間缺乏了很多
[00:14:45.920 --> 00:14:48.720]  對上帝失去興趣
[00:14:48.720 --> 00:14:50.480]  完全沒有空間
[00:14:50.480 --> 00:14:52.480]  沒有任何的精神
[00:14:52.480 --> 00:14:55.200]  去幻想上帝的話
[00:14:55.200 --> 00:14:59.680]  莫說是要履行上帝的誡命和祂的使命
[00:14:59.680 --> 00:15:03.920]  網絡世界裡面大量的虛假信息
[00:15:03.920 --> 00:15:09.600]  而且網絡世界裡面高舉一些錯誤的信息
[00:15:09.600 --> 00:15:13.120]  高舉金錢、情慾、名利
[00:15:13.120 --> 00:15:18.080]  網絡世界裡面也不需要為自己說的話付上代價
[00:15:18.080 --> 00:15:23.520]  大量的網絡欺凌、批鬥、舉報、公審的事情
[00:15:23.520 --> 00:15:25.520]  當我們打開新聞
[00:15:25.520 --> 00:15:28.320]  面對著這個荒誕的世界
[00:15:28.320 --> 00:15:33.440]  充滿謊言、顛倒、黑白是非、指鹿為馬
[00:15:33.440 --> 00:15:35.440]  當一個人無恥
[00:15:35.440 --> 00:15:37.440]  他什麼都能夠做得出
[00:15:37.440 --> 00:15:42.720]  這些信息不斷不斷衝擊我們的良知
[00:15:42.720 --> 00:15:48.880]  他試圖以威嚇利誘、恐嚇、傷害我們每一個
[00:15:48.880 --> 00:15:52.160]  這是魔鬼的工作、他的能力
[00:15:52.160 --> 00:15:56.000]  他有能力,但他卻不是全能
[00:15:56.000 --> 00:16:01.360]  屬靈的勢力龐大,但他卻不是為所欲為
[00:16:01.360 --> 00:16:04.800]  在啟示錄裡說到魔鬼撒旦的結局
[00:16:04.800 --> 00:16:07.200]  啟示錄二十章第十節
[00:16:07.200 --> 00:16:11.680]  那維說他們的魔鬼被困在流亡的火湖裡
[00:16:11.680 --> 00:16:15.920]  就是獸和假仙子所在的地方
[00:16:15.920 --> 00:16:21.440]  他們必晝夜痛苦直到永遠
[00:16:21.440 --> 00:16:24.720]  這個屬靈戰爭的結果
[00:16:24.720 --> 00:16:28.000]  從耶穌基督死裡復活
[00:16:28.000 --> 00:16:31.280]  一早已經獲取勝利
[00:16:31.280 --> 00:16:33.760]  基督已經勝過黑暗
[00:16:33.760 --> 00:16:36.160]  勝過一切死亡的權柄
[00:16:36.160 --> 00:16:40.160]  我們靠著耶穌基督的時候
[00:16:40.160 --> 00:16:41.840]  我們不需要懼怕
[00:16:41.840 --> 00:16:45.760]  不過這個魔鬼的勢力仍然殘留著
[00:16:45.760 --> 00:16:48.480]  仍然在這個世界裡活躍著
[00:16:48.480 --> 00:16:51.760]  他仍然有一定程度的影響力
[00:16:51.760 --> 00:16:53.200]  在天空的領域
[00:16:53.200 --> 00:16:55.200]  在人這個世界的領域
[00:16:55.200 --> 00:16:57.440]  經文裡形容磨難的日子
[00:16:57.440 --> 00:17:00.800]  其實是指黑暗、邪惡的日子
[00:17:00.800 --> 00:17:03.760]  就是我們今天面對的每一天
[00:17:03.760 --> 00:17:06.720]  基督已經勝過了這個權柄
[00:17:06.720 --> 00:17:10.720]  我們基督徒當我們願意依靠耶穌基督的時候
[00:17:10.720 --> 00:17:12.960]  我們不需要去懼怕他
[00:17:12.960 --> 00:17:18.320]  不過這場勝利還未完全實現
[00:17:18.320 --> 00:17:22.320]  我們基督徒仍然生活在這個衝突裡面
[00:17:22.320 --> 00:17:25.760]  需要上帝的裝備來抵擋它
[00:17:25.760 --> 00:17:28.000]  這是一場宿命的真戰
[00:17:28.000 --> 00:17:30.480]  是光明和黑暗的對立
[00:17:30.480 --> 00:17:33.680]  我們每一個都是被上帝所揀選的群體
[00:17:33.680 --> 00:17:35.680]  站立在光明的一方
[00:17:35.680 --> 00:17:38.400]  勇敢和黑暗的勢力對抗
[00:17:38.400 --> 00:17:40.160]  黑暗不斷衝擊我們
[00:17:40.160 --> 00:17:41.040]  滲透我們
[00:17:41.040 --> 00:17:42.640]  蠶蝕我們的生命
[00:17:42.640 --> 00:17:46.320]  甚至黑暗企圖假裝天使
[00:17:46.320 --> 00:17:49.600]  可惜黑暗最終的結局
[00:17:49.600 --> 00:17:52.400]  他必定會露出他的真面目
[00:17:52.400 --> 00:17:54.000]  在日光之下
[00:17:54.000 --> 00:17:57.040]  上帝會將隱藏的事情去顯明
[00:17:57.040 --> 00:18:00.240]  黑暗終必不能勝過光
[00:18:00.240 --> 00:18:04.240]  魔鬼撒旦和他所有有能的大能
[00:18:04.240 --> 00:18:07.120]  在上帝的裡面都會變得無能
