
[00:00:00.000 --> 00:00:18.000]  經文:《新約聖經》第273頁
[00:06:30.000 --> 00:06:32.000]  願聖靈你內處在我們當中
[00:06:32.000 --> 00:06:34.000]  預備好我們的新心靈
[00:06:34.000 --> 00:06:36.000]  讓我們藉著你的話語
[00:06:36.000 --> 00:06:37.000]  得到啟迪
[00:06:37.000 --> 00:06:39.000]  讓我們的生命得到更新
[00:06:39.000 --> 00:06:41.000]  讓我們可以更認識
[00:06:41.000 --> 00:06:42.000]  耶穌基督你的心意
[00:06:42.000 --> 00:06:43.000]  走近你
[00:06:43.000 --> 00:06:46.000]  亦與弟兄姊妹彼此更加靠近
[00:06:46.000 --> 00:06:47.000]  願你幫助我們
[00:06:47.000 --> 00:06:49.000]  求你隨聽我們的禱告
[00:06:49.000 --> 00:06:51.000]  奉基督耶穌你的名字來祈求
[00:06:51.000 --> 00:06:52.000]  阿們
[00:06:52.000 --> 00:06:54.000]  我們看回經文
[00:06:54.000 --> 00:06:56.000]  第三至四節保羅怎樣說呢?
[00:06:56.000 --> 00:06:57.000]  他說
[00:06:57.000 --> 00:06:59.000]  每逢他上了菲勒比教會
[00:06:59.000 --> 00:07:00.000]  就會感謝神
[00:07:00.000 --> 00:07:02.000]  每逢為他們祈求的時候
[00:07:02.000 --> 00:07:05.000]  嘗試歡歡喜喜地祈求
[00:07:05.000 --> 00:07:07.000]  不知道你有沒有試過這種體會
[00:07:07.000 --> 00:07:08.000]  你一想起
[00:07:08.000 --> 00:07:09.000]  心目中某個人
[00:07:09.000 --> 00:07:11.000]  你就會很感恩
[00:07:11.000 --> 00:07:12.000]  你每次為他祈禱
[00:07:12.000 --> 00:07:14.000]  想起他就會笑眉眉
[00:07:14.000 --> 00:07:16.000]  有沒有這個經歷?
[00:07:16.000 --> 00:07:17.000]  你想起他
[00:07:17.000 --> 00:07:18.000]  就會很開心
[00:07:18.000 --> 00:07:19.000]  笑眉眉
[00:07:19.000 --> 00:07:20.000]  甜在心頭
[00:07:20.000 --> 00:07:21.000]  有沒有?
[00:07:22.000 --> 00:07:24.000]  有時好像想不到
[00:07:24.000 --> 00:07:26.000]  有沒有去過一些婚禮
[00:07:26.000 --> 00:07:29.000]  當一對新人去行禮的時候
[00:07:29.000 --> 00:07:31.000]  父母在台下
[00:07:31.000 --> 00:07:33.000]  甜在心頭
[00:07:33.000 --> 00:07:34.000]  有沒有見過這些場景?
[00:07:34.000 --> 00:07:35.000]  捕捉過?
[00:07:35.000 --> 00:07:37.000]  我見過不少
[00:07:37.000 --> 00:07:38.000]  因為可能某程度上
[00:07:38.000 --> 00:07:40.000]  父母看到自己的兒女
[00:07:40.000 --> 00:07:42.000]  生成了
[00:07:42.000 --> 00:07:43.000]  成家立室了
[00:07:43.000 --> 00:07:45.000]  終於可以見到他們
[00:07:45.000 --> 00:07:47.000]  有自己一頭家
[00:07:47.000 --> 00:07:49.000]  所以甜在心頭
[00:07:49.000 --> 00:07:50.000]  笑眉眉這種感覺
[00:07:50.000 --> 00:07:51.000]  你會想到
[00:07:51.000 --> 00:07:53.000]  當你想起一個人
[00:07:53.000 --> 00:07:54.000]  笑眉眉的時候
[00:07:54.000 --> 00:07:55.000]  一定會想起什麼?
[00:07:55.000 --> 00:07:57.000]  你跟他有些美好的回憶
[00:07:57.000 --> 00:08:00.000]  你跟他有一些共同的經歷
[00:08:00.000 --> 00:08:02.000]  你一想起這個人
[00:08:02.000 --> 00:08:04.000]  就想起那些開心愉快的畫面
[00:08:04.000 --> 00:08:06.000]  所以你才會像保羅一樣
[00:08:06.000 --> 00:08:08.000]  很喜樂、很感恩
[00:08:08.000 --> 00:08:09.000]  相反
[00:08:09.000 --> 00:08:10.000]  如果你想起那個人
[00:08:10.000 --> 00:08:12.000]  就想起他那些不長進的事
[00:08:12.000 --> 00:08:13.000]  他那些壞事
[00:08:13.000 --> 00:08:14.000]  怎樣激你的時候
[00:08:14.000 --> 00:08:16.000]  你會不會甜在心頭?
[00:08:16.000 --> 00:08:17.000]  大概不會
[00:08:17.000 --> 00:08:18.000]  你會怎樣?
[00:08:18.000 --> 00:08:19.000]  氣在心頭
[00:08:19.000 --> 00:08:20.000]  想起就極為氣
[00:08:20.000 --> 00:08:22.000]  不要想了,不要看了
[00:08:22.000 --> 00:08:23.000]  所以你會見到
[00:08:23.000 --> 00:08:25.000]  保羅對於肥納比教會
[00:08:25.000 --> 00:08:26.000]  之所以情有獨鍾
[00:08:26.000 --> 00:08:29.000]  我們說其實有兩方面的原因
[00:08:29.000 --> 00:08:30.000]  都在經文裏面說了
[00:08:30.000 --> 00:08:31.000]  首先
[00:08:31.000 --> 00:08:32.000]  保羅說是因為
[00:08:32.000 --> 00:08:33.000]  肥納比教會
[00:08:33.000 --> 00:08:35.000]  從頭一天直到如今
[00:08:35.000 --> 00:08:37.000]  都是同心合意
[00:08:37.000 --> 00:08:39.000]  慶王復任
[00:08:39.000 --> 00:08:41.000]  我們細微這句說話
[00:08:41.000 --> 00:08:44.000]  什麼是從頭一天直到如今?
[00:08:44.000 --> 00:08:48.000]  從頭一天直到如今
[00:08:48.000 --> 00:08:50.000]  如果你看回《使徒行傳》
[00:08:50.000 --> 00:08:52.000]  他有交代到
[00:08:52.000 --> 00:08:55.000]  保羅當日創立肥納比教會的時候
[00:08:55.000 --> 00:08:57.000]  《使徒行傳》第十六章
[00:08:57.000 --> 00:09:00.000]  當時你猜猜只有多少信徒?
[00:09:00.000 --> 00:09:02.000]  大概十隻手指數不清
[00:09:02.000 --> 00:09:04.000]  只有呂底雅一家
[00:09:04.000 --> 00:09:06.000]  和禁卒一家信了
[00:09:06.000 --> 00:09:08.000]  就只有這麼多
[00:09:08.000 --> 00:09:10.000]  但是十多年後
[00:09:10.000 --> 00:09:13.000]  保羅寫肥納比書的時候
[00:09:13.000 --> 00:09:15.000]  教會已經變成怎樣?
[00:09:15.000 --> 00:09:17.000]  有沒有細心看第一節說什麼?
[00:09:17.000 --> 00:09:19.000]  我們在PowerPoint可以看第一節
[00:09:19.000 --> 00:09:20.000]  這裡說什麼?
[00:09:20.000 --> 00:09:22.000]  寫信給繁殖在肥納比
[00:09:22.000 --> 00:09:26.000]  在基督耶穌裡面的眾聖徒
[00:09:26.000 --> 00:09:29.000]  諸位監督、諸位執事
[00:09:29.000 --> 00:09:30.000]  就是說這十年左右
[00:09:30.000 --> 00:09:32.000]  肥納比教會已經由
[00:09:32.000 --> 00:09:35.000]  少於十個人變成怎樣?
[00:09:35.000 --> 00:09:37.000]  變成怎樣?
[00:09:37.000 --> 00:09:39.000]  變成一間很有規模
[00:09:39.000 --> 00:09:41.000]  很有體系的教會
[00:09:41.000 --> 00:09:44.000]  還有一群很有承擔
[00:09:44.000 --> 00:09:48.000]  願意毀身愛主的信徒
[00:09:48.000 --> 00:09:50.000]  不同了,不同當日了
[00:09:50.000 --> 00:09:53.000]  也就是說,雖然過去十幾年
[00:09:53.000 --> 00:09:54.000]  過去十幾年
[00:09:54.000 --> 00:09:56.000]  保羅未必有機會親身去
[00:09:56.000 --> 00:09:59.000]  當地提供牧養指導的工作
[00:09:59.000 --> 00:10:01.000]  但是肥納比教會長不長進?
[00:10:01.000 --> 00:10:03.000]  很長進
[00:10:03.000 --> 00:10:04.000]  他們很懂得自動波
[00:10:04.000 --> 00:10:07.000]  將保羅當日的教導實踐出來
[00:10:07.000 --> 00:10:10.000]  他們很自發追求屬靈的成長
[00:10:10.000 --> 00:10:12.000]  來和心合二,興旺福音
[00:10:12.000 --> 00:10:16.000]  所以保羅為何這麼喜歡這間教會
[00:10:16.000 --> 00:10:17.000]  而另一方面
[00:10:17.000 --> 00:10:19.000]  保羅也透過肥納比教會
[00:10:19.000 --> 00:10:21.000]  這種增長、這種成長
[00:10:21.000 --> 00:10:24.000]  他看到背後其實是誰的工作?
[00:10:24.000 --> 00:10:27.000]  正如他自己所說
[00:10:27.000 --> 00:10:29.000]  他看到的是耶穌基督的工作
[00:10:29.000 --> 00:10:32.000]  保羅第六節說
[00:10:32.000 --> 00:10:33.000]  他知道其實是耶穌基督
[00:10:33.000 --> 00:10:36.000]  從頭一天開始直到如今
[00:10:36.000 --> 00:10:41.000]  在肥納比信徒的生命裡動了善功
[00:10:41.000 --> 00:10:42.000]  誰首先殺種?
[00:10:42.000 --> 00:10:43.000]  是保羅
[00:10:43.000 --> 00:10:44.000]  耶穌基督透過保羅
[00:10:44.000 --> 00:10:47.000]  向當地的信徒殺種
[00:10:47.000 --> 00:10:49.000]  然後這些種子
[00:10:49.000 --> 00:10:51.000]  在耶穌基督的恩典下
[00:10:51.000 --> 00:10:54.000]  在他的帶領下漸漸成長
[00:10:54.000 --> 00:10:57.000]  到現在保羅說我們見到成果
[00:10:57.000 --> 00:10:59.000]  教會越來越壯大
[00:10:59.000 --> 00:11:01.000]  更加多人信主
[00:11:01.000 --> 00:11:03.000]  保羅不單看過去
[00:11:03.000 --> 00:11:04.000]  看到現在
[00:11:04.000 --> 00:11:07.000]  他還在展望將來會是怎樣
[00:11:07.000 --> 00:11:08.000]  他知道耶穌基督的工作
[00:11:08.000 --> 00:11:10.000]  不會停在這裡
[00:11:10.000 --> 00:11:13.000]  我們常說耶穌基督是創始成眾
[00:11:13.000 --> 00:11:15.000]  保羅因為過去他的殺種
[00:11:15.000 --> 00:11:17.000]  看到現在肥納比教會的修成
[00:11:17.000 --> 00:11:20.000]  他也在前瞻將來
[00:11:20.000 --> 00:11:22.000]  耶穌基督要繼續帶領
[00:11:22.000 --> 00:11:24.000]  耶穌基督會繼續幫助他們
[00:11:24.000 --> 00:11:27.000]  完成在地上的福音工作
[00:11:27.000 --> 00:11:29.000]  直到耶穌基督的日子
[00:11:29.000 --> 00:11:30.000]  直到耶穌再來的日子
[00:11:30.000 --> 00:11:33.000]  保羅看到這個長遠的景象
[00:11:33.000 --> 00:11:37.000]  所以保羅時常為肥納比的信徒
[00:11:37.000 --> 00:11:41.000]  來歡喜、感恩、禱告
[00:11:41.000 --> 00:11:43.000]  並不是沒有原因
[00:11:43.000 --> 00:11:46.000]  是因為肥納比教會
[00:11:46.000 --> 00:11:49.000]  保羅和耶穌基督是怎樣的?
[00:11:49.000 --> 00:11:52.000]  三者是同心的
[00:11:52.000 --> 00:11:54.000]  是連在一條線
[00:11:54.000 --> 00:11:56.000]  福音的使命使他們
[00:11:56.000 --> 00:11:59.000]  和耶穌基督連在一起
[00:11:59.000 --> 00:12:03.000]  並且孕育出一份深厚的主內友誼
[00:12:03.000 --> 00:12:09.000]  讓我們看到真正健康的索領關係
[00:12:09.000 --> 00:12:14.000]  是和福事、福音離不開的
[00:12:14.000 --> 00:12:16.000]  一定是離不開的
[00:12:16.000 --> 00:12:18.000]  所以為什麼教會
[00:12:18.000 --> 00:12:20.000]  很多時候鼓勵弟兄姊妹
[00:12:20.000 --> 00:12:23.000]  不只是個別參與侍奉
[00:12:23.000 --> 00:12:25.000]  不只是參與崇拜
[00:12:25.000 --> 00:12:26.000]  而是要怎樣?
[00:12:26.000 --> 00:12:29.000]  你要有一個相交的群體
[00:12:29.000 --> 00:12:32.000]  你要入伍
[00:12:32.000 --> 00:12:36.000]  你要和你的組員一起去參與侍奉
[00:12:36.000 --> 00:12:38.000]  實踐福音的工作
[00:12:38.000 --> 00:12:40.000]  因為唯有這樣
[00:12:40.000 --> 00:12:43.000]  才會孕育出保羅和肥納比的信徒
[00:12:43.000 --> 00:12:47.000]  他們這份更健康的索領關係
[00:12:47.000 --> 00:12:49.000]  我還記得以前
[00:12:49.000 --> 00:12:52.000]  在自己的舞會裡
[00:12:52.000 --> 00:12:54.000]  最初信主
[00:12:54.000 --> 00:12:56.000]  信主後便開始回團契
[00:12:56.000 --> 00:13:00.000]  很快成為團契職員
[00:13:00.000 --> 00:13:02.000]  由康樂的職位
[00:13:02.000 --> 00:13:05.000]  慢慢做副團長、團長
[00:13:05.000 --> 00:13:07.000]  然後再去蒙召
[00:13:07.000 --> 00:13:09.000]  我發覺那幾年是一個
[00:13:09.000 --> 00:13:13.000]  很快成長的經歷
[00:13:13.000 --> 00:13:15.000]  一起合作侍奉
[00:13:15.000 --> 00:13:17.000]  一起追求成長
[00:13:17.000 --> 00:13:19.000]  不單在教會裡
[00:13:19.000 --> 00:13:21.000]  也有對外服侍、科學工作
[00:13:21.000 --> 00:13:26.000]  或者聯誼、露營、捉蜜魚
[00:13:26.000 --> 00:13:28.000]  很多很好的回憶畫面
[00:13:28.000 --> 00:13:30.000]  當然也有些面對困難
[00:13:30.000 --> 00:13:34.000]  一起拆解人與人之間的糾紛經歷
[00:13:34.000 --> 00:13:36.000]  一些挫敗經歷
[00:13:36.000 --> 00:13:37.000]  但就是這樣
[00:13:37.000 --> 00:13:39.000]  種種的經歷加起來
[00:13:39.000 --> 00:13:41.000]  我們就連在一起
[00:13:41.000 --> 00:13:44.000]  我們就一起進入耶穌基督裡面
[00:13:44.000 --> 00:13:47.000]  所以到現在過了二十年
[00:13:47.000 --> 00:13:49.000]  即使我們不是經常見面
[00:13:49.000 --> 00:13:50.000]  但我們也會定期在WhatsApp
[00:13:50.000 --> 00:13:52.000]  或者電話裡來往
[00:13:52.000 --> 00:13:55.000]  或者每年我們都會在家庭裡相聚
[00:13:55.000 --> 00:13:57.000]  一起說一些信仰的近況
[00:13:57.000 --> 00:13:59.000]  大家侍奉成怎樣
[00:13:59.000 --> 00:14:02.000]  保持著這份主內友情
[00:14:02.000 --> 00:14:04.000]  所以頂姐妹其實某程度上
[00:14:04.000 --> 00:14:07.000]  是保羅透過他與菲臘比信徒
[00:14:07.000 --> 00:14:08.000]  這份友誼
[00:14:08.000 --> 00:14:10.000]  其實也在問我們自己
[00:14:10.000 --> 00:14:13.000]  我們與頂姐妹之間的友情
[00:14:13.000 --> 00:14:15.000]  其實見機在什麼地方?
[00:14:15.000 --> 00:14:18.000]  其實見機在什麼地方?
[00:14:18.000 --> 00:14:22.000]  我們在小組、團契裡
[00:14:22.000 --> 00:14:25.000]  我們有沒有像保羅與菲臘比信徒
[00:14:25.000 --> 00:14:28.000]  有些共同追求的信仰目標?
[00:14:28.000 --> 00:14:31.000]  有沒有一些活動
[00:14:31.000 --> 00:14:34.000]  可以一起實踐福音?
[00:14:34.000 --> 00:14:37.000]  並且我們時常為這些目標
[00:14:37.000 --> 00:14:41.000]  來禱告、感恩甚至喜樂
[00:14:41.000 --> 00:14:44.000]  如果你看整卷的菲臘比書
[00:14:44.000 --> 00:14:46.000]  你會發覺其實很多時候
[00:14:46.000 --> 00:14:48.000]  出現一個同工、同心
[00:14:48.000 --> 00:14:50.000]  一起參與這些字眼
[00:14:50.000 --> 00:14:52.000]  反覆出現在書信裡
[00:14:52.000 --> 00:14:53.000]  保羅他想提醒我們
[00:14:53.000 --> 00:14:55.000]  一份健康的屬靈關係
[00:14:55.000 --> 00:14:56.000]  其實我們一定要有
[00:14:56.000 --> 00:14:59.000]  共同追求、努力的目標
[00:14:59.000 --> 00:15:00.000]  不可以離開這件事
[00:15:00.000 --> 00:15:03.000]  否則我們未必一定是一個信仰團體
[00:15:03.000 --> 00:15:06.000]  與其他坊間很多團體都是一樣
[00:15:06.000 --> 00:15:08.000]  我們之所以分別為性
[00:15:08.000 --> 00:15:11.000]  是否因為我們有共同的方向使命
[00:15:11.000 --> 00:15:13.000]  有共同信仰的追求
[00:15:13.000 --> 00:15:16.000]  我們有沒有這方面的努力目標
[00:15:16.000 --> 00:15:17.000]  讓上帝的旨意
[00:15:17.000 --> 00:15:19.000]  讓耶穌基督大使命的吩咐
[00:15:19.000 --> 00:15:21.000]  成為頂姐妹之間
[00:15:21.000 --> 00:15:23.000]  共同關注、參與
[00:15:23.000 --> 00:15:25.000]  和努力的一個方向
[00:15:25.000 --> 00:15:29.000]  我們有沒有讓這些共同目標
[00:15:29.000 --> 00:15:31.000]  成為我們每次聚會
[00:15:31.000 --> 00:15:34.000]  其中一個主要分享和喜樂的源頭
[00:15:34.000 --> 00:15:36.000]  通過一起釋放
[00:15:36.000 --> 00:15:37.000]  一起參與福音的工作
[00:15:37.000 --> 00:15:39.000]  讓我們可以連於基督
[00:15:39.000 --> 00:15:41.000]  成為不單單只是團友
[00:15:41.000 --> 00:15:42.000]  不單單只是組員
[00:15:42.000 --> 00:15:44.000]  你和他其實應該是戰友
[00:15:44.000 --> 00:15:45.000]  是隊友
[00:15:45.000 --> 00:15:48.000]  因為我們要一起承擔
[00:15:48.000 --> 00:15:50.000]  耶穌基督大使命的吩咐
[00:15:50.000 --> 00:15:51.000]  換句話來說
[00:15:51.000 --> 00:15:53.000]  保羅和肥立比教會
[00:15:53.000 --> 00:15:54.000]  這種緊密的互動
[00:15:54.000 --> 00:15:57.000]  其實是測試我們和頂姐妹的關係距離
[00:15:57.000 --> 00:16:00.000]  首先我們每個人都一定贊同
[00:16:00.000 --> 00:16:02.000]  我們要有屬靈夥伴
[00:16:02.000 --> 00:16:05.000]  我想沒有人不需要屬靈夥伴
[00:16:05.000 --> 00:16:07.000]  但在現實生活裏
[00:16:07.000 --> 00:16:09.000]  我們不妨想一想
[00:16:09.000 --> 00:16:11.000]  你試試心裏數一數
[00:16:11.000 --> 00:16:13.000]  有多少頂姐妹
[00:16:13.000 --> 00:16:16.000]  你覺得真的可以稱得上是屬靈的隊友
[00:16:18.000 --> 00:16:19.000]  真是隊友
[00:16:19.000 --> 00:16:21.000]  真是戰友
[00:16:21.000 --> 00:16:22.000]  換句話來說
[00:16:22.000 --> 00:16:24.000]  你們一定有這些經歷
[00:16:24.000 --> 00:16:27.000]  一起打過福音的仗
[00:16:27.000 --> 00:16:30.000]  一起共同經歷艱難
[00:16:30.000 --> 00:16:33.000]  亦一起給予面子成長
[00:16:33.000 --> 00:16:35.000]  我們有沒有這些屬靈戰友?
[00:16:35.000 --> 00:16:37.000]  這是經文問我們的
[00:16:37.000 --> 00:16:39.000]  其次就是
[00:16:39.000 --> 00:16:41.000]  假如我們真的想不起來的時候
