
[00:00:00.000 --> 00:00:12.000]  經文記載在馬太福音第五章十七至二十字
[00:16:04.000 --> 00:16:08.000]  律法的真正意義和它的總綱,
[00:16:08.000 --> 00:16:13.000]  然後這個律法才可以繼續延續下去。
[00:16:13.000 --> 00:16:18.000]  究竟天國的子民應該怎樣回應呢?
[00:16:18.000 --> 00:16:23.000]  就要看第19-20節,
[00:16:23.000 --> 00:16:27.000]  其實耶穌就是叫我們進行律法。
[00:16:27.000 --> 00:16:34.000]  耶穌在這裡告訴我們,
[00:16:34.000 --> 00:16:38.000]  祂怎樣去承傳律法,
[00:16:38.000 --> 00:16:41.000]  怎樣去延續律法,
[00:16:41.000 --> 00:16:43.000]  然後祂就說明了,
[00:16:43.000 --> 00:16:45.000]  作為天國的子民,
[00:16:45.000 --> 00:16:47.000]  對於律法的態度,
[00:16:47.000 --> 00:16:54.000]  原來就會影響了我們在天國的地位。
[00:16:54.000 --> 00:16:56.000]  第19節,
[00:16:56.000 --> 00:17:01.000]  「無論何人廢掉這誡命中最少的一條,
[00:17:01.000 --> 00:17:03.000]  又教訓人這樣做,
[00:17:03.000 --> 00:17:07.000]  他在天國要稱為最少的。
[00:17:07.000 --> 00:17:10.000]  但無論何人遵行這誡命,
[00:17:10.000 --> 00:17:12.000]  又教訓人遵行,
[00:17:12.000 --> 00:17:16.000]  他在天國要稱為大的。」
[00:17:17.000 --> 00:17:22.000]  這裡對我們有個很好的提醒,
[00:17:22.000 --> 00:17:25.000]  我們要小心,
[00:17:25.000 --> 00:17:28.000]  我們不可以廢掉律法。
[00:17:28.000 --> 00:17:34.000]  第19節其實是衝著當時的
[00:17:34.000 --> 00:17:36.000]  法理賽人和文士而來的,
[00:17:36.000 --> 00:17:39.000]  因為主耶穌認識他們,
[00:17:39.000 --> 00:17:41.000]  因為他們的教導
[00:17:41.000 --> 00:17:45.000]  是將律法分等級的,
[00:17:45.000 --> 00:17:49.000]  他們將罪分類,
[00:17:49.000 --> 00:17:53.000]  有些是嚴重到必死,
[00:17:53.000 --> 00:17:55.000]  有些是很輕微的,
[00:17:55.000 --> 00:17:58.000]  他們會教導在律法裡,
[00:17:58.000 --> 00:18:01.000]  有些是比其他重要,
[00:18:01.000 --> 00:18:03.000]  違反最少的命令,
[00:18:03.000 --> 00:18:05.000]  是小事而已。
[00:18:05.000 --> 00:18:10.000]  但是耶穌在這裡告訴我們,
[00:18:10.000 --> 00:18:16.000]  只要你廢掉戒命中最少的一條,
[00:18:16.000 --> 00:18:19.000]  還要教人這樣行,
[00:18:19.000 --> 00:18:22.000]  你原來在天國裡是小的。
[00:18:22.000 --> 00:18:30.000]  第19節的廢掉是一個很特別的字,
[00:18:30.000 --> 00:18:32.000]  這個字用得很有意思,
[00:18:32.000 --> 00:18:35.000]  它和第17節的廢掉是不同的,
[00:18:35.000 --> 00:18:38.000]  這個廢掉是何時會用呢?
[00:18:38.000 --> 00:18:44.000]  這個廢掉是當死人的身體分解的時候,
[00:18:44.000 --> 00:18:47.000]  分解的字就是廢掉的意思,
[00:18:47.000 --> 00:18:50.000]  解容解,分解,
[00:18:50.000 --> 00:18:53.000]  又或者你起了一個帳幕,
[00:18:53.000 --> 00:18:55.000]  你的帳幕拆下來,
[00:18:55.000 --> 00:18:58.000]  就好像放鬆它,
[00:18:58.000 --> 00:19:00.000]  放鬆它的意思,
[00:19:00.000 --> 00:19:03.000]  在這裡對於門徒來說,
[00:19:03.000 --> 00:19:05.000]  是一個很好的提醒,
[00:19:05.000 --> 00:19:10.000]  我們千萬千萬不要放下律法,
[00:19:10.000 --> 00:19:13.000]  不要鬆開我們的律法,
[00:19:13.000 --> 00:19:20.000]  其實每一個時代的基督徒,
[00:19:20.000 --> 00:19:25.000]  都會受到當代文化的洪流所影響,
[00:19:25.000 --> 00:19:31.000]  時代的變遷都會衝擊著我們對真理的持守態度,
[00:19:31.000 --> 00:19:36.000]  有時會令我們不是用真理去看世界,
[00:19:36.000 --> 00:19:40.000]  反而是用世界去幫我們運用真理,
[00:19:40.000 --> 00:19:43.000]  令我們鬆開律法,
[00:19:43.000 --> 00:19:46.000]  放下律法,視律法為綑綁,
[00:19:46.000 --> 00:19:50.000]  所以我們會有個想法要鬆開它,
[00:19:50.000 --> 00:19:55.000]  特別我們這班蒙恩的罪人,
[00:19:55.000 --> 00:19:58.000]  我們都是身處在恩典的時代,
[00:19:58.000 --> 00:20:01.000]  羅馬書六章第十四節,
[00:20:01.000 --> 00:20:03.000]  保羅這樣說,
[00:20:03.000 --> 00:20:06.000]  「罪必不能作你們的主,
[00:20:06.000 --> 00:20:09.000]  因你們不在律法之下,
[00:20:09.000 --> 00:20:12.000]  而是在恩典之下。」
[00:20:12.000 --> 00:20:15.000]  如果單看這一句,
[00:20:15.000 --> 00:20:18.000]  很多人就會說,
[00:20:18.000 --> 00:20:23.000]  其實我們都是在恩典之下,
[00:20:23.000 --> 00:20:26.000]  在這個後現代的時代,
[00:20:26.000 --> 00:20:29.000]  鼓吹的是沒有絕對的真理,
[00:20:29.000 --> 00:20:34.000]  如果你很嚴謹地遵守真理,
[00:20:34.000 --> 00:20:36.000]  可能你會被人笑,
[00:20:36.000 --> 00:20:39.000]  「你怎麼這麼律法主義?」
[00:20:39.000 --> 00:20:41.000]  很多時候,
[00:20:41.000 --> 00:20:45.000]  這個時代都會用恩典蓋過其他東西,
[00:20:45.000 --> 00:20:47.000]  我相信耶穌,
[00:20:47.000 --> 00:20:49.000]  我已經有救恩了,
[00:20:49.000 --> 00:20:52.000]  耶穌體恤我們的軟弱,
[00:20:52.000 --> 00:20:53.000]  不要緊的,
[00:20:53.000 --> 00:20:54.000]  只要認罪,
[00:20:54.000 --> 00:20:56.000]  神就會寬恕,
[00:20:56.000 --> 00:20:57.000]  於是,
[00:20:57.000 --> 00:20:59.000]  當我們看登山補訓,
[00:20:59.000 --> 00:21:02.000]  當我們看耶穌所吩咐我們,
[00:21:02.000 --> 00:21:03.000]  在天上,
[00:21:03.000 --> 00:21:06.000]  在地上行事為人的標準的時候,
[00:21:06.000 --> 00:21:08.000]  我們就會說,
[00:21:08.000 --> 00:21:11.000]  「哎,聖人都做不到,
[00:21:11.000 --> 00:21:13.000]  只是說而已,
[00:21:13.000 --> 00:21:15.000]  難道你被人打左邊臉,
[00:21:15.000 --> 00:21:17.000]  你真的被人打右邊臉嗎?」
[00:21:17.000 --> 00:21:22.000]  我們真的要提醒自己,
[00:21:22.000 --> 00:21:24.000]  我們會否鬆綁了律法呢?
[00:21:24.000 --> 00:21:27.000]  我們會否放下了律法呢?
[00:21:27.000 --> 00:21:30.000]  我們要認真去想,
[00:21:30.000 --> 00:21:32.000]  保羅在他的《羅馬書》裏面,
[00:21:32.000 --> 00:21:33.000]  他繼續說,
[00:21:33.000 --> 00:21:36.000]  他不是反對律法,
[00:21:36.000 --> 00:21:40.000]  他反對猶太人的律法教師,
[00:21:40.000 --> 00:21:44.000]  錯誤地將這班外邦的歸信者,
[00:21:44.000 --> 00:21:49.000]  帶到他們舊約的律法和傳統之下,
[00:21:50.000 --> 00:21:54.000]  反而他在《羅馬書》八章一至四節,
[00:21:54.000 --> 00:21:56.000]  很清楚地說,
[00:21:56.000 --> 00:21:59.000]  「如今那些在基督耶穌裡的人,
[00:21:59.000 --> 00:22:01.000]  就不被定罪了,
[00:22:01.000 --> 00:22:05.000]  因為似生命的聖靈的律,
[00:22:05.000 --> 00:22:10.000]  在基督耶穌裡從罪和死的律中,
[00:22:10.000 --> 00:22:12.000]  把你釋放出來,
[00:22:12.000 --> 00:22:15.000]  律法的因肉體軟弱,
[00:22:15.000 --> 00:22:17.000]  而無能為力,
[00:22:17.000 --> 00:22:22.000]  神就差遣自己的兒子成為罪身的樣子,
[00:22:22.000 --> 00:22:24.000]  為了對付罪,
[00:22:24.000 --> 00:22:27.000]  在肉體中定了罪,
[00:22:27.000 --> 00:22:31.000]  為要使律法要求的義,
[00:22:31.000 --> 00:22:36.000]  實現在我們這不隨從肉體,
[00:22:36.000 --> 00:22:40.000]  只隨從聖靈去行的人身上,
[00:22:40.000 --> 00:22:44.000]  律法透過耶穌去承傳,
[00:22:45.000 --> 00:22:47.000]  我們不再被定罪,
[00:22:47.000 --> 00:22:52.000]  但保羅同時也告訴我們一個更重要的道理,
[00:22:52.000 --> 00:22:54.000]  就是我們這群信徒,
[00:22:54.000 --> 00:22:57.000]  要信著聖靈,
[00:22:57.000 --> 00:22:59.000]  信服耶穌,
[00:22:59.000 --> 00:23:06.000]  這就是上帝對於我們承傳律法的義的要求,
[00:23:06.000 --> 00:23:12.000]  而且在第二十節這樣說,
[00:23:12.000 --> 00:23:13.000]  我告訴你們,
[00:23:13.000 --> 00:23:18.000]  你們的義若不勝於民事和法理賽人的義,
[00:23:18.000 --> 00:23:20.000]  斷不能進天國。
[00:23:20.000 --> 00:23:24.000]  馬太福音經常說的義,
[00:23:24.000 --> 00:23:29.000]  其實是對神的話語和神的旨意遵守,
[00:23:29.000 --> 00:23:31.000]  這樣的意思,
[00:23:31.000 --> 00:23:38.000]  但是法理賽人的義是怎樣的義呢?
[00:23:38.000 --> 00:23:40.000]  馬太福音六章第一節說,
[00:23:40.000 --> 00:23:45.000]  你們要小心,不可將善事行在人的面前,
[00:23:45.000 --> 00:23:48.000]  故意叫他們看見。
[00:23:48.000 --> 00:23:53.000]  善事這個字在希臘文就是義,
[00:23:53.000 --> 00:23:57.000]  法理賽人和民事的義,
[00:23:57.000 --> 00:24:00.000]  只是講求他們外表的敬虔,
[00:24:00.000 --> 00:24:05.000]  卻沒有內心敬虔的真實意思。
[00:24:07.000 --> 00:24:11.000]  你們能否勝過法理賽人和民事的義,
[00:24:11.000 --> 00:24:14.000]  是在乎一個人的內心。
[00:24:14.000 --> 00:24:20.000]  耶穌正正就指出了法理賽人最大的問題,
[00:24:20.000 --> 00:24:23.000]  他們驅離於律法的傳統,
[00:24:23.000 --> 00:24:30.000]  以進行自己,進行這些的誡命來自誇,
[00:24:30.000 --> 00:24:34.000]  叫人看見的是他們自己,
[00:24:36.000 --> 00:24:39.000]  他們並沒有從他們的心裡,
[00:24:39.000 --> 00:24:46.000]  驅動到以愛神,愛人的大誡命,
[00:24:46.000 --> 00:24:52.000]  所以我們必須要勝過民事,
[00:24:52.000 --> 00:24:56.000]  他們只求有敬虔的外表,
[00:24:56.000 --> 00:24:59.000]  將好行為,
[00:24:59.000 --> 00:25:04.000]  是帶人去看見他們的好行為,
[00:25:04.000 --> 00:25:07.000]  以進行誡命有多少來自誇,
[00:25:07.000 --> 00:25:10.000]  我們要勝過這個義。
[00:25:10.000 --> 00:25:15.000]  但我們要強調的不是好行為才能進入天國,
[00:25:15.000 --> 00:25:20.000]  而是一個真正的天國子民,
[00:25:20.000 --> 00:25:25.000]  他的身份,他的生命的展現,
[00:25:25.000 --> 00:25:28.000]  就會展現他們如何進行上帝的教導,
[00:25:28.000 --> 00:25:33.000]  其實就是他內心信服上帝的主權,
[00:25:33.000 --> 00:25:39.000]  並且一心一意追求一個公義的生活,
[00:25:39.000 --> 00:25:42.000]  以至剛才五章第十六節所說,
[00:25:42.000 --> 00:25:46.000]  彰顯天父的榮耀。
[00:25:46.000 --> 00:25:50.000]  所以弟兄姊妹,
[00:25:50.000 --> 00:25:51.000]  在這個時代,
[00:25:51.000 --> 00:25:56.000]  我們需要信服耶穌基督的主權,
[00:25:56.000 --> 00:26:00.000]  基督的真理是活的,
[00:26:00.000 --> 00:26:02.000]  不是死胡胡的,
[00:26:02.000 --> 00:26:04.000]  不是不能動搖的傳統,
[00:26:04.000 --> 00:26:10.000]  我們必須要每一天好好地
[00:26:10.000 --> 00:26:15.000]  去將自己立定心智,
[00:26:15.000 --> 00:26:16.000]  信服主。
[00:26:16.000 --> 00:26:22.000]  有一位侍奉主超過五十年的一位牧師,
[00:26:22.000 --> 00:26:24.000]  他叫做雷斯牧師,
[00:26:24.000 --> 00:26:29.000]  他在道行會門訓的訓練下成長,
[00:26:30.000 --> 00:26:34.000]  他曾經是葛培理報道團裡
[00:26:34.000 --> 00:26:38.000]  專負責栽培和牧養的一位牧者,
[00:26:38.000 --> 00:26:42.000]  他每一天開始會做兩件事,
[00:26:42.000 --> 00:26:45.000]  第一,
[00:26:45.000 --> 00:26:46.000]  他說,
