
[00:00:00.000 --> 00:00:04.000]  今日經份是記載在新約聖經
[00:02:21.000 --> 00:02:23.000]  我就歡喜了
[00:02:23.000 --> 00:02:37.000]  各位弟兄姊妹
[00:02:37.000 --> 00:02:42.000]  今天來到門徒DNA的第三講
[00:02:42.000 --> 00:02:45.000]  在基督裡源泉
[00:02:45.000 --> 00:02:51.000]  承接上次Raymond和大家的宣講
[00:02:51.000 --> 00:02:55.000]  我們知道基督使我們這群信徒
[00:02:55.000 --> 00:02:57.000]  蒙救贖
[00:02:57.000 --> 00:03:00.000]  以致我們能夠同神和好
[00:03:00.000 --> 00:03:07.000]  這個過程是一個進行式
[00:03:07.000 --> 00:03:10.000]  信徒不應該安於現狀
[00:03:10.000 --> 00:03:13.000]  要不斷地長進
[00:03:13.000 --> 00:03:15.000]  上上思念一下
[00:03:15.000 --> 00:03:20.000]  我們的行為是否與領受的愛相稱
[00:03:20.000 --> 00:03:27.000]  否則會很容易被引渡離開福音的盼望
[00:03:27.000 --> 00:03:33.000]  保羅在第一章23節說明了
[00:03:33.000 --> 00:03:36.000]  他就是福音的執事
[00:03:36.000 --> 00:03:41.000]  今天我們說到一章24至二章5節
[00:03:41.000 --> 00:03:47.000]  保羅說他如何承擔教會的執事
[00:03:47.000 --> 00:03:50.000]  全然投身在傳揚福音的事宮上
[00:03:50.000 --> 00:03:52.000]  不辭勞苦
[00:03:52.000 --> 00:03:56.000]  使各人在基督裡源泉
[00:03:56.000 --> 00:04:00.000]  同時我們一起讀這段經文的時候
[00:04:00.000 --> 00:04:02.000]  我們也想一想
[00:04:02.000 --> 00:04:08.000]  旺朕如何因著這段經文被激勵
[00:04:08.000 --> 00:04:12.000]  在基督裡我們一起邁向成熟源泉
[00:04:12.000 --> 00:04:14.000]  讓我們一同祈禱
[00:04:14.000 --> 00:04:21.000]  親愛的主
[00:04:21.000 --> 00:04:23.000]  我們感謝祢
[00:04:23.000 --> 00:04:25.000]  是祢愛我們
[00:04:25.000 --> 00:04:28.000]  祢賜下這個奇妙的救恩
[00:04:28.000 --> 00:04:30.000]  在我們的身上
[00:04:30.000 --> 00:04:32.000]  上帝啊
[00:04:32.000 --> 00:04:34.000]  我們真的不能離開祢
[00:04:34.000 --> 00:04:36.000]  因為離開祢
[00:04:36.000 --> 00:04:42.000]  我們人生就會毀了
[00:04:42.000 --> 00:04:46.000]  我們不能像保羅所說
[00:04:46.000 --> 00:04:50.000]  我們完完全全獻情給祢
[00:04:50.000 --> 00:04:52.000]  我求祢去教導我們
[00:04:52.000 --> 00:04:54.000]  願聖靈引導我們
[00:04:54.000 --> 00:04:56.000]  去留心祢的話語
[00:04:56.000 --> 00:04:59.000]  留心祢寶貴的真理
[00:04:59.000 --> 00:05:04.000]  以致我們心靈能夠去確切去回應
[00:05:04.000 --> 00:05:07.000]  讓這個門徒的DNA
[00:05:07.000 --> 00:05:10.000]  在我們身上不斷發生過效
[00:05:10.000 --> 00:05:12.000]  我們這樣禱告交託
[00:05:12.000 --> 00:05:14.000]  奉主耶穌基督得聖名字祈求
[00:05:14.000 --> 00:05:16.000]  阿門
[00:05:16.000 --> 00:05:21.000]  一章24-25節
[00:05:21.000 --> 00:05:23.000]  讓我們一起讀出
[00:05:23.000 --> 00:05:28.000]  現在我為你們受苦、倒閣、歡樂
[00:05:28.000 --> 00:05:31.000]  並且為基督的身體
[00:05:31.000 --> 00:05:33.000]  就是為教會
[00:05:33.000 --> 00:05:35.000]  要在我肉身上
[00:05:35.000 --> 00:05:38.000]  補滿基督患難的缺陷
[00:05:38.000 --> 00:05:42.000]  我照神為你們所賜我的職份
[00:05:42.000 --> 00:05:45.000]  作了教會的執事
[00:05:45.000 --> 00:05:49.000]  要把神的道理傳得傳遍
[00:05:49.000 --> 00:05:54.000]  上次Raymond說
[00:05:54.000 --> 00:05:55.000]  我們就要看看
[00:05:55.000 --> 00:05:59.000]  保羅如何奮身完成這個使命
[00:05:59.000 --> 00:06:02.000]  他這個奮身是怎樣呢?
[00:06:02.000 --> 00:06:04.000]  第24節說到
[00:06:04.000 --> 00:06:07.000]  原來他做基督身體
[00:06:07.000 --> 00:06:09.000]  這個教會的執事
[00:06:09.000 --> 00:06:11.000]  是要受苦的
[00:06:11.000 --> 00:06:13.000]  不過他說
[00:06:13.000 --> 00:06:15.000]  雖然受苦
[00:06:15.000 --> 00:06:17.000]  但我是歡樂的
[00:06:17.000 --> 00:06:20.000]  原因是因為
[00:06:20.000 --> 00:06:22.000]  這樣在我肉身上
[00:06:22.000 --> 00:06:26.000]  能夠補滿基督患難的缺陷
[00:06:26.000 --> 00:06:28.000]  這個片語
[00:06:28.000 --> 00:06:30.000]  我覺得是很難明白的
[00:06:30.000 --> 00:06:32.000]  我們要理解一下
[00:06:32.000 --> 00:06:34.000]  究竟基督患難的缺陷
[00:06:34.000 --> 00:06:36.000]  又或者在和守版裏
[00:06:36.000 --> 00:06:39.000]  譯作基督未盡的苦難
[00:06:39.000 --> 00:06:41.000]  是為甚麼呢?
[00:06:41.000 --> 00:06:45.000]  這是一個猶太人的觀點
[00:06:45.000 --> 00:06:47.000]  在新天新地之前
[00:06:47.000 --> 00:06:50.000]  將會有很多很多的苦難
[00:06:50.000 --> 00:06:52.000]  在新約
[00:06:52.000 --> 00:06:54.000]  馬太福音、馬可福音、啟示錄
[00:06:54.000 --> 00:06:56.000]  都曾經說過
[00:06:56.000 --> 00:06:58.000]  在尼塞亞的時期裏
[00:06:58.000 --> 00:07:00.000]  在末後的日子裏
[00:07:00.000 --> 00:07:03.000]  是會有限額的苦難
[00:07:03.000 --> 00:07:05.000]  所以保羅說
[00:07:05.000 --> 00:07:07.000]  他要補滿的意思
[00:07:07.000 --> 00:07:10.000]  是既然神預定尼塞亞的時期
[00:07:10.000 --> 00:07:12.000]  會有這麼多苦難
[00:07:12.000 --> 00:07:15.000]  就讓他們一起去承受
[00:07:15.000 --> 00:07:17.000]  一起承受多一點
[00:07:17.000 --> 00:07:21.000]  好讓這個苦難能夠早日滿額
[00:07:21.000 --> 00:07:23.000]  耶穌基督的聖功
[00:07:23.000 --> 00:07:25.000]  就可以早日成全
[00:07:25.000 --> 00:07:27.000]  簡單來說
[00:07:27.000 --> 00:07:29.000]  保羅要以自己的生命
[00:07:29.000 --> 00:07:32.000]  去延續耶穌基督的一生的苦難
[00:07:32.000 --> 00:07:34.000]  不過我們一定要
[00:07:34.000 --> 00:07:36.000]  小心留意一點
[00:07:36.000 --> 00:07:38.000]  保羅受的苦
[00:07:38.000 --> 00:07:41.000]  並不是基督代我們死
[00:07:41.000 --> 00:07:44.000]  為我們贖罪的苦
[00:07:44.000 --> 00:07:46.000]  他自己不可以像基督那樣
[00:07:46.000 --> 00:07:50.000]  將人從罪和死亡裏拯救出來
[00:07:50.000 --> 00:07:54.000]  而是他作為一個基督的執事
[00:07:54.000 --> 00:07:59.000]  因為他有這個使命在身的緣故
[00:07:59.000 --> 00:08:01.000]  他受監禁
[00:08:01.000 --> 00:08:03.000]  受皮肉之苦
[00:08:03.000 --> 00:08:05.000]  受在教會裏被攻擊
[00:08:05.000 --> 00:08:08.000]  抵毀誣衊的困苦
[00:08:08.000 --> 00:08:12.000]  都是為了教會的信仰的使命
[00:08:12.000 --> 00:08:15.000]  可以延續下去受苦
[00:08:15.000 --> 00:08:21.000]  而保羅盡心竭力地實踐這個使命的時候
[00:08:21.000 --> 00:08:24.000]  又能夠幫助到人
[00:08:24.000 --> 00:08:29.000]  從這些死亡和罪的困苦裏拯救出來
[00:08:29.000 --> 00:08:32.000]  當我們明白了
[00:08:32.000 --> 00:08:35.000]  這個寶滿基督未盡的苦難的時候
[00:08:35.000 --> 00:08:38.000]  我們也要知道一件事
[00:08:38.000 --> 00:08:41.000]  就是保羅並不是說
[00:08:41.000 --> 00:08:43.000]  我去寶滿這件事
[00:08:43.000 --> 00:08:46.000]  他就是在抬高自己的身家地位
[00:08:46.000 --> 00:08:49.000]  或者他要誇耀自己
[00:08:49.000 --> 00:08:53.000]  我在這個計劃裏有多獨特的角色
[00:08:53.000 --> 00:08:56.000]  有多超然的地位
[00:08:56.000 --> 00:08:58.000]  因為我們看到25節
[00:08:58.000 --> 00:09:02.000]  他說:我照神為你們所賜的職份
[00:09:02.000 --> 00:09:05.000]  作了教會的執事
[00:09:05.000 --> 00:09:07.000]  神所賜的職份
[00:09:07.000 --> 00:09:09.000]  很清楚地說明
[00:09:09.000 --> 00:09:12.000]  是神叫他做這個職事
[00:09:12.000 --> 00:09:14.000]  是神賜給他的
[00:09:14.000 --> 00:09:16.000]  就是說他這個崗位
[00:09:16.000 --> 00:09:18.000]  他這個職份
[00:09:18.000 --> 00:09:21.000]  他這個身份並不是出於仁義
[00:09:21.000 --> 00:09:23.000]  不是被人欽點
[00:09:23.000 --> 00:09:26.000]  不是自己要爭著做的
[00:09:26.000 --> 00:09:28.000]  他是按著神的旨意
[00:09:28.000 --> 00:09:31.000]  是神自己親自呼召他
[00:09:31.000 --> 00:09:33.000]  「執事」這個字
[00:09:33.000 --> 00:09:36.000]  「愚民直譯」是「瀑譯」
[00:09:36.000 --> 00:09:39.000]  他是受神差遣
[00:09:39.000 --> 00:09:43.000]  是聽命於神去服事
[00:09:43.000 --> 00:09:49.000]  他說他為你們去做這個職份
[00:09:49.000 --> 00:09:53.000]  你們的意思就是基督的教會
[00:09:53.000 --> 00:09:55.000]  基督的身體教會
[00:09:55.000 --> 00:09:58.000]  亦在經文裏提到
[00:09:58.000 --> 00:10:00.000]  就是上帝的聖徒
[00:10:00.000 --> 00:10:02.000]  基督的聖徒
[00:10:02.000 --> 00:10:03.000]  一起跟從基督
[00:10:03.000 --> 00:10:07.000]  從這個世界分別出來的聖徒
[00:10:07.000 --> 00:10:10.000]  我們可以肯定
[00:10:10.000 --> 00:10:13.000]  他雖然受託
[00:10:13.000 --> 00:10:15.000]  受任命去做這個職事
[00:10:15.000 --> 00:10:19.000]  但是他甘心承擔這個苦難
[00:10:19.000 --> 00:10:21.000]  因為聖經裏面說
[00:10:21.000 --> 00:10:24.000]  「我們受患難,原是命令的」
[00:10:24.000 --> 00:10:27.000]  這是在帖撒羅尼加前書第三章第三節
[00:10:27.000 --> 00:10:29.000]  登山寶訓亦說
[00:10:29.000 --> 00:10:33.000]  「我們為而受逼迫,是有福的」
[00:10:33.000 --> 00:10:38.000]  全神的道是一場屬靈的真戰
[00:10:38.000 --> 00:10:42.000]  戰爭從來都是遇了受苦
[00:10:42.000 --> 00:10:45.000]  打仗永遠都不會舒服
[00:10:45.000 --> 00:10:50.000]  我們是要將人從撒旦那邊搶過來
[00:10:50.000 --> 00:10:53.000]  所以我們是遇了受苦
[00:10:53.000 --> 00:10:56.000]  當我們在教會裏面
[00:10:56.000 --> 00:10:58.000]  我們作為傳道
[00:10:58.000 --> 00:10:59.000]  我們作為領袖
[00:10:59.000 --> 00:11:01.000]  我們在教會裏面
[00:11:01.000 --> 00:11:06.000]  團長、導師、組長、會務委員
[00:11:06.000 --> 00:11:09.000]  部長、部員等等
[00:11:09.000 --> 00:11:18.000]  我們的侍奉都是神賜給我們的職份
[00:11:18.000 --> 00:11:26.000]  我們是否都有著保羅這份在教會裏的使命
[00:11:26.000 --> 00:11:30.000]  我們是否清晰地在作這個身份裏面
[00:11:30.000 --> 00:11:34.000]  我們有甚麼清晰的目標和方向
[00:11:34.000 --> 00:11:40.000]  還是我們會容易、很殷勤地去做
[00:11:40.000 --> 00:11:46.000]  或者我們很健功地去做這個職事呢?
[00:11:46.000 --> 00:11:53.000]  近幾年我有機會和一些教會的領袖去聊天
[00:11:53.000 --> 00:11:56.000]  在當中我都很受他們的激勵和感動
[00:11:56.000 --> 00:11:58.000]  因為和他們聊天
[00:11:58.000 --> 00:12:01.000]  他們去擔當一些職事的時候
[00:12:01.000 --> 00:12:03.000]  或許他們都會很忙
[00:12:03.000 --> 00:12:08.000]  他們工作、家庭、照顧家人等等都很忙
[00:12:08.000 --> 00:12:11.000]  他們都會擔心自己未能夠承擔
[00:12:11.000 --> 00:12:16.000]  又或者他們又覺得自己的能力很不足、很有限
[00:12:16.000 --> 00:12:20.000]  但是當我們發出邀請的時候
[00:12:20.000 --> 00:12:23.000]  他們都會謙卑地向神祈禱
[00:12:23.000 --> 00:12:26.000]  尋求神清晰的帶領
[00:12:26.000 --> 00:12:29.000]  求主的加力引導
[00:12:29.000 --> 00:12:32.000]  這幾年我們和他們一起侍奉的時候
[00:12:32.000 --> 00:12:35.000]  我們看到神和他們同在
[00:12:35.000 --> 00:12:37.000]  賜他們力量
[00:12:37.000 --> 00:12:39.000]  而且他們常常都思考
[00:12:39.000 --> 00:12:44.000]  如何在服事裏面更加合乎神的心意
[00:12:44.000 --> 00:12:50.000]  我很希望這也成為旺朕的福氣
[00:12:50.000 --> 00:12:58.000]  既然保羅為教會願意甘心勞苦去做服役的時候
[00:12:58.000 --> 00:13:01.000]  其實他最終的使命是什麼呢?
[00:13:01.000 --> 00:13:04.000]  第25節的下半節
[00:13:04.000 --> 00:13:09.000]  他講到要把神的道理傳得傳遍
[00:13:09.000 --> 00:13:13.000]  他要把福音講清講楚
[00:13:13.000 --> 00:13:17.000]  要把福音完整地分享
[00:13:17.000 --> 00:13:23.000]  而且要把福音的果效發揮出來
[00:13:23.000 --> 00:13:26.000]  第29節也提到
[00:13:26.000 --> 00:13:29.000]  原來傳福音的目的就是
[00:13:29.000 --> 00:13:34.000]  把各人完完全全地引到神面前
[00:13:34.000 --> 00:13:38.000]  引到這個字是解為「呈獻」
[00:13:38.000 --> 00:13:40.000]  是呈獻給神
[00:13:40.000 --> 00:13:45.000]  什麼叫把人完完全全地呈獻到神面前呢?
[00:13:45.000 --> 00:13:49.000]  其實這是一個舊約獻祭的觀念
[00:13:49.000 --> 00:13:54.000]  是把沒有殘缺的守身的祭物獻上
[00:13:54.000 --> 00:13:59.000]  完完全全的意思就像22節那裡提到
[00:13:59.000 --> 00:14:03.000]  就是把你們獻在基督的面前
[00:14:03.000 --> 00:14:05.000]  成為聖潔
[00:14:05.000 --> 00:14:08.000]  沒有瑕疵、無可指責
[00:14:08.000 --> 00:14:13.000]  這個獻上有兩個意義
[00:14:13.000 --> 00:14:17.000]  第一個意義是完完全全地提到
[00:14:17.000 --> 00:14:22.000]  一個屬靈生命的成長
[00:14:22.000 --> 00:14:27.000]  是關乎到信徒生命品格的問題
[00:14:27.000 --> 00:14:30.000]  第二個意義是關乎
[00:14:30.000 --> 00:14:32.000]  當他作為瀑翼的時候
[00:14:32.000 --> 00:14:38.000]  這個使命能不能夠完成任務呢?
[00:14:38.000 --> 00:14:40.000]  我們知道我們沒有人
[00:14:40.000 --> 00:14:42.000]  能夠憑著自己的力量
[00:14:42.000 --> 00:14:46.000]  在這方面做到完美
[00:14:46.000 --> 00:14:49.000]  但唯有在基督裡面
[00:14:49.000 --> 00:14:52.000]  保羅很明確地表達
[00:14:52.000 --> 00:14:54.000]  他的清楚目標
[00:14:54.000 --> 00:14:56.000]  就是要帶領每一個人
[00:14:56.000 --> 00:14:59.000]  經歷一個屬靈的轉變過程
[00:14:59.000 --> 00:15:02.000]  以至到在審判的日子
[00:15:02.000 --> 00:15:05.000]  他們能夠被上帝認出
[00:15:05.000 --> 00:15:09.000]  保羅要瀑翼在教會裡
[00:15:09.000 --> 00:15:12.000]  幫助眾聖徒在基督裡面
[00:15:12.000 --> 00:15:16.000]  他們的生命能夠完全被塑造
[00:15:16.000 --> 00:15:18.000]  被基督認出
[00:15:18.000 --> 00:15:20.000]  所以在基督裡面
[00:15:20.000 --> 00:15:25.000]  完全要使基督徒成為一個
[00:15:25.000 --> 00:15:29.000]  在主裡面成為一個成熟的人
[00:15:29.000 --> 00:15:32.000]  所以教會不單單只是
[00:15:32.000 --> 00:15:35.000]  我把福音說了
[00:15:35.000 --> 00:15:39.000]  弟兄姊妹信了主
[00:15:39.000 --> 00:15:41.000]  受了洗這麼簡單
[00:15:41.000 --> 00:15:43.000]  而是關乎到福音
[00:15:43.000 --> 00:15:45.000]  落實在一個人的生命裡
[00:15:45.000 --> 00:15:48.000]  他到底在屬靈的生命裡
[00:15:48.000 --> 00:15:50.000]  經歷了什麼改變
[00:15:50.000 --> 00:15:52.000]  什麼轉化
[00:15:52.000 --> 00:15:55.000]  以至他一生都邁向成熟呢?
[00:15:55.000 --> 00:16:01.000]  我們一起看看
[00:16:01.000 --> 00:16:03.000]  究竟怎樣可以做到
[00:16:03.000 --> 00:16:06.000]  在第26至27節
[00:16:06.000 --> 00:16:08.000]  讓我們一起讀
[00:16:08.000 --> 00:16:13.000]  「這道理就是歷世歷代所隱藏的奧秘
[00:16:13.000 --> 00:16:16.000]  但如今向他的聖徒顯明了
[00:16:16.000 --> 00:16:19.000]  神願意叫他們知道
[00:16:19.000 --> 00:16:22.000]  這奧秘在愛邦人中
[00:16:22.000 --> 00:16:24.000]  有何等豐盛的榮耀
[00:16:24.000 --> 00:16:27.000]  就是基督在你們心裡
[00:16:27.000 --> 00:16:30.000]  成了有榮耀的盼望」
[00:16:32.000 --> 00:16:34.000]  作為教會的瀑易
[00:16:34.000 --> 00:16:36.000]  要清楚傳揚神的道
[00:16:36.000 --> 00:16:40.000]  完全是建基於基督的救贖上
[00:16:40.000 --> 00:16:42.000]  對於猶太人來說
[00:16:42.000 --> 00:16:44.000]  他們很難想像
[00:16:44.000 --> 00:16:47.000]  這個救贖可以淋到愛邦人當中
[00:16:47.000 --> 00:16:49.000]  所以保羅指出
[00:16:49.000 --> 00:16:52.000]  神的福音和救贖這件事
[00:16:52.000 --> 00:16:55.000]  是歷世歷代的奧秘
[00:16:55.000 --> 00:16:59.000]  這個奧秘不是在說什麼神秘主義
[00:16:59.000 --> 00:17:02.000]  只是在舊約中
[00:17:02.000 --> 00:17:05.000]  這個奧秘被隱藏了
[00:17:05.000 --> 00:17:07.000]  當耶穌基督被釘十字架
[00:17:07.000 --> 00:17:09.000]  受死復活後
[00:17:09.000 --> 00:17:14.000]  這個新約的救贖計劃顯明出來
[00:17:14.000 --> 00:17:19.000]  從前只有猶太人是神的子民
[00:17:19.000 --> 00:17:21.000]  但今天愛邦人
[00:17:21.000 --> 00:17:22.000]  包括你和我
[00:17:22.000 --> 00:17:26.000]  都可以因為耶穌基督在我們心裡
[00:17:26.000 --> 00:17:31.000]  在我們一切當中的緣故
[00:17:31.000 --> 00:17:33.000]  成為神的兒女
[00:17:33.000 --> 00:17:35.000]  這是極大的榮耀
[00:17:35.000 --> 00:17:38.000]  而他們的盼望
[00:17:38.000 --> 00:17:42.000]  就是在基督將來榮耀再來的時候
[00:17:42.000 --> 00:17:46.000]  信徒都同樣可以分享這份榮耀
[00:17:46.000 --> 00:17:50.000]  第27節的豐盛榮耀
[00:17:50.000 --> 00:17:53.000]  根據希臘的原文翻譯
[00:17:53.000 --> 00:17:55.000]  有其他的譯本
[00:17:55.000 --> 00:17:57.000]  例如新翰語譯本
[00:17:57.000 --> 00:17:59.000]  環球聖經譯本
[00:17:59.000 --> 00:18:03.000]  都將它翻譯為「榮耀的豐盛」
[00:18:03.000 --> 00:18:09.000]  它將核心重點放在豐盛上
[00:18:09.000 --> 00:18:12.000]  世界上的每一個人
[00:18:12.000 --> 00:18:14.000]  不只是猶太人
[00:18:14.000 --> 00:18:16.000]  不是有些特權的人
[00:18:16.000 --> 00:18:18.000]  而是每一個人
[00:18:18.000 --> 00:18:22.000]  都可以因為基督而得著救贖
[00:18:22.000 --> 00:18:25.000]  是可以得著這份榮耀
[00:18:25.000 --> 00:18:27.000]  你想像一下
[00:18:27.000 --> 00:18:29.000]  本來我們一群滿身醉污的人
[00:18:29.000 --> 00:18:33.000]  不配有神在我們的生命裡
[00:18:33.000 --> 00:18:37.000]  但就是因為這個恩典的救贖
[00:18:37.000 --> 00:18:42.000]  我們的心裡有耶穌基督和我們同行
[00:18:42.000 --> 00:18:45.000]  我睡醒有耶穌和我們同行
[00:18:45.000 --> 00:18:48.000]  我面對困難有耶穌和我們同行
[00:18:48.000 --> 00:18:51.000]  我歡樂有耶穌和我們同行
[00:18:51.000 --> 00:18:54.000]  這是多麼大的豐盛
[00:18:54.000 --> 00:18:58.000]  所以除了在末世榮耀的盼望裡
[00:18:58.000 --> 00:19:03.000]  還有今生豐盛的生命在等著我們
[00:19:03.000 --> 00:19:05.000]  這個豐盛的生命
[00:19:05.000 --> 00:19:08.000]  一切都在基督裡
[00:19:08.000 --> 00:19:10.000]  讓我們一起讀第一至五節
[00:19:10.000 --> 00:19:13.000]  二章一至五節
[00:19:13.000 --> 00:19:16.000]  「我願意你們曉得
[00:19:16.000 --> 00:19:18.000]  我為你們和老弟家人
[00:19:18.000 --> 00:19:22.000]  並一切沒有與我親自見面的人
[00:19:22.000 --> 00:19:25.000]  是何等地盡心竭力
[00:19:25.000 --> 00:19:28.000]  要叫他們的心得安慰
[00:19:28.000 --> 00:19:30.000]  恩愛心互相聯絡
[00:19:30.000 --> 00:19:35.000]  以致豐豐足足在五姓中有充足的信心
[00:19:35.000 --> 00:19:38.000]  使他們真知神的奧秘
[00:19:38.000 --> 00:19:43.000]  就是基督所積蓄的一切知識
[00:19:43.000 --> 00:19:46.000]  都在他裡面藏著
[00:19:46.000 --> 00:19:48.000]  我說者說
[00:19:48.000 --> 00:19:52.000]  免得有人用花言巧語迷惑你們
[00:19:52.000 --> 00:19:55.000]  我心指需與你們相離
[00:19:55.000 --> 00:19:57.000]  心卻與你們同在
[00:19:57.000 --> 00:20:00.000]  見你們循規蹈矩
[00:20:00.000 --> 00:20:02.000]  信基督的心也堅固
[00:20:02.000 --> 00:20:05.000]  我就歡喜了」
[00:20:05.000 --> 00:20:09.000]  一章到第二章有一個特別的地方
[00:20:09.000 --> 00:20:11.000]  就是二章一至五節
[00:20:11.000 --> 00:20:17.000]  他將我們得蒙這份舊屬的豐盛恩典
[00:20:17.000 --> 00:20:19.000]  的普世價值
[00:20:19.000 --> 00:20:20.000]  說完之後
[00:20:20.000 --> 00:20:25.000]  他就將焦點放在
[00:20:25.000 --> 00:20:30.000]  哥羅西和老弟家教會當中
[00:20:30.000 --> 00:20:36.000]  這兩間教會和第四章第十三節的希拉玻利教會
[00:20:36.000 --> 00:20:40.000]  都是位於利古斯河谷的教會
[00:20:40.000 --> 00:20:44.000]  或許因為他們地理上比較相近
[00:20:44.000 --> 00:20:47.000]  而且亦有多往來
[00:20:47.000 --> 00:20:51.000]  甚至他們面對的問題也有類似
[00:20:51.000 --> 00:20:58.000]  他將關於得熟
[00:20:58.000 --> 00:21:02.000]  使他們在基督裡面完全的教導
[00:21:02.000 --> 00:21:08.000]  很落實很貼地針對教會的問題去說出來
[00:21:08.000 --> 00:21:11.000]  而這個教會正面對什麼問題呢?
[00:21:11.000 --> 00:21:12.000]  第二章第四節說
[00:21:12.000 --> 00:21:17.000]  「免得有人用花言巧語迷惑你們」
[00:21:17.000 --> 00:21:21.000]  哥羅西和老弟家教會可能正面對一個挑戰
[00:21:21.000 --> 00:21:26.000]  就是他們在基督教義的根基上不夠穩固
[00:21:26.000 --> 00:21:31.000]  以至有些人會用一些好聽浮誇
[00:21:31.000 --> 00:21:35.000]  花言巧語、巧言善辯的技巧
[00:21:35.000 --> 00:21:41.000]  亦帶著不正確的動機去迷惑他們離開基督
[00:21:41.000 --> 00:21:45.000]  所以寶萊要寫這封信
[00:21:45.000 --> 00:21:50.000]  就是為了要他們真知道奧秘
[00:21:50.000 --> 00:21:53.000]  知道他們這個得熟的身份
[00:21:53.000 --> 00:21:56.000]  而且是在基督裡面
[00:21:56.000 --> 00:22:03.000]  而在基督裡面所積蓄的一切智慧知識
[00:22:03.000 --> 00:22:06.000]  都在他裡面藏著
[00:22:06.000 --> 00:22:11.000]  積蓄的一切就是一切的寶庫
[00:22:11.000 --> 00:22:13.000]  他很想告訴你
[00:22:13.000 --> 00:22:19.000]  在基督裡面是隱藏著一切的智慧和知識的寶庫
[00:22:19.000 --> 00:22:22.000]  在面對異端的迷惑
[00:22:22.000 --> 00:22:28.000]  可能那些假教師自以為自己有知識有學問
[00:22:28.000 --> 00:22:32.000]  但是寶萊告訴他們
[00:22:32.000 --> 00:22:39.000]  我們並不需要在基督以外再去尋找這些知識或智慧
[00:22:39.000 --> 00:22:44.000]  這個奧秘的答案
[00:22:44.000 --> 00:22:47.000]  就是那位在被釘十字架
[00:22:47.000 --> 00:22:51.000]  受死復活的基督耶穌裡面可以找到
[00:22:51.000 --> 00:22:58.000]  而事實上這個寶庫是需要這班讀者去發掘
[00:22:58.000 --> 00:23:01.000]  去經驗才能夠知道
[00:23:01.000 --> 00:23:05.000]  所以保羅和教會的群體
[00:23:05.000 --> 00:23:11.000]  要藉著基督裡面的奧秘知識和寶庫
[00:23:11.000 --> 00:23:18.000]  繼續在他們生命的成熟裡面邁向成熟和完全
[00:23:18.000 --> 00:23:23.000]  到底要他們成熟和邁向完全會有什麼特質呢?
[00:23:23.000 --> 00:23:26.000]  讓我們一起看第二節
