
[00:00:00.000 --> 00:00:04.600]  多謝守宗代表我們會眾作出剛才的獻祝
[00:11:14.200 --> 00:11:16.200]  大家雙方的那種約的關係
[00:11:16.200 --> 00:11:18.200]  這種約的關係呢
[00:11:18.200 --> 00:11:20.200]  更加像以前的時代那些
[00:11:20.200 --> 00:11:23.200]  一個強國去打另一些國家
[00:11:23.200 --> 00:11:24.200]  接著打贏了
[00:11:24.200 --> 00:11:25.200]  我不殲滅你了
[00:11:25.200 --> 00:11:27.200]  但是我要和你建立一個約的關係
[00:11:27.200 --> 00:11:28.200]  我就是宗主國
[00:11:28.200 --> 00:11:29.200]  你就是那個從屬國
[00:11:29.200 --> 00:11:30.200]  那我呢
[00:11:30.200 --> 00:11:31.200]  和你簽了之後呢
[00:11:31.200 --> 00:11:33.200]  我就不會亂殲滅你
[00:11:33.200 --> 00:11:34.200]  或者亂對你的
[00:11:34.200 --> 00:11:35.200]  我會對你好好的
[00:11:35.200 --> 00:11:36.200]  那個從屬國呢
[00:11:36.200 --> 00:11:38.200]  也都會回應那個宗主國
[00:11:38.200 --> 00:11:40.200]  就說我會奉獻給你
[00:11:40.200 --> 00:11:42.200]  我會聽你的說話
[00:11:42.200 --> 00:11:43.200]  那我就隸屬於你了
[00:11:43.200 --> 00:11:45.200]  那我就會回應你了
[00:11:45.200 --> 00:11:47.200]  所以這個的盟約的關係呢
[00:11:47.200 --> 00:11:49.200]  更加像這一種了
[00:11:49.200 --> 00:11:51.200]  更加像這一種的
[00:11:51.200 --> 00:11:54.200]  宗主國和從屬國的關係
[00:11:54.200 --> 00:11:55.200]  而這份信念呢
[00:11:55.200 --> 00:11:57.200]  其實對以色列民來講呢
[00:11:57.200 --> 00:11:58.200]  不陌生的
[00:11:58.200 --> 00:12:00.200]  他們一直都知道這個關係
[00:12:00.200 --> 00:12:01.200]  因為呢
[00:12:01.200 --> 00:12:03.200]  由一開始的時候
[00:12:03.200 --> 00:12:05.200]  上帝聽到
[00:12:05.200 --> 00:12:08.200]  以色列這個民族的呼求
[00:12:08.200 --> 00:12:10.200]  在埃及做奴隸的時候
[00:12:10.200 --> 00:12:12.200]  他們的呼求上帝聽到
[00:12:12.200 --> 00:12:14.200]  所以就釋放了他們
[00:12:14.200 --> 00:12:17.200]  從奴隸當中解脫出來
[00:12:17.200 --> 00:12:19.200]  得到自由的這個盼望
[00:12:19.200 --> 00:12:20.200]  並且呢
[00:12:20.200 --> 00:12:22.200]  不單止得到自由
[00:12:22.200 --> 00:12:24.200]  還進入這個應許之地呢
[00:12:24.200 --> 00:12:26.200]  成為一個新的國家
[00:12:26.200 --> 00:12:28.200]  一個帶著上帝同在的國家
[00:12:28.200 --> 00:12:30.200]  所以他們很明白一件事
[00:12:30.200 --> 00:12:32.200]  不是無緣無故的
[00:12:32.200 --> 00:12:33.200]  突然之間
[00:12:33.200 --> 00:12:34.200]  他的國家很好
[00:12:34.200 --> 00:12:36.200]  哎呀 神就選你了
[00:12:36.200 --> 00:12:37.200]  我選你成為我的國家
[00:12:37.200 --> 00:12:39.200]  那你接著就成為從屬國了
[00:12:39.200 --> 00:12:40.200]  跟著我的律法去做呢
[00:12:40.200 --> 00:12:42.200]  你就可以換到好處了
[00:12:42.200 --> 00:12:44.200]  而他們心明的一件事就是
[00:12:44.200 --> 00:12:46.200]  他們從奴隸一個地方
[00:12:46.200 --> 00:12:47.200]  從艾輔
[00:12:47.200 --> 00:12:49.200]  從被逼北釋放出來
[00:12:49.200 --> 00:12:50.200]  得自由
[00:12:50.200 --> 00:12:52.200]  進入這個應許地
[00:12:52.200 --> 00:12:53.200]  而這一份呢
[00:12:53.200 --> 00:12:55.200]  就是被拯救的恩典
[00:12:55.200 --> 00:12:57.200]  也是我們一切的基礎
[00:12:57.200 --> 00:12:59.200]  而當我們呢
[00:12:59.200 --> 00:13:01.200]  其實你有留意到
[00:13:01.200 --> 00:13:03.200]  這個段落的時候呢
[00:13:03.200 --> 00:13:05.200]  雖然短短三節而已
[00:13:05.200 --> 00:13:06.200]  三節裡面呢
[00:13:06.200 --> 00:13:08.200]  你會看到有一樣東西很重要
[00:13:08.200 --> 00:13:10.200]  不斷提醒的
[00:13:10.200 --> 00:13:12.200]  就是今天這個字
[00:13:12.200 --> 00:13:14.200]  一開始十六節裡面就是說
[00:13:14.200 --> 00:13:18.200]  今天上帝吩咐你所進行的一切律例典章
[00:13:18.200 --> 00:13:19.200]  接著十七節就說
[00:13:19.200 --> 00:13:22.200]  今天你去宣認上帝是你的神
[00:13:22.200 --> 00:13:23.200]  第十八節
[00:13:23.200 --> 00:13:28.200]  今天上主上帝也向你宣認你是祂的子民
[00:13:28.200 --> 00:13:30.200]  三次的今天呢
[00:13:30.200 --> 00:13:33.200]  都是連繫著這個短短的段落
[00:13:33.200 --> 00:13:35.200]  甚至呢
[00:13:35.200 --> 00:13:36.200]  我們可以看到
[00:13:36.200 --> 00:13:37.200]  意思就是呢
[00:13:37.200 --> 00:13:38.200]  剛才說了
[00:13:38.200 --> 00:13:41.200]  這個段落由十二章到這裡
[00:13:41.200 --> 00:13:44.200]  你看回生命的一至十二章呢
[00:13:44.200 --> 00:13:46.200]  是在說重新一些的歷史
[00:13:46.200 --> 00:13:50.200]  一些以色列民在曠野和跟隨主的歷史
[00:13:50.200 --> 00:13:53.200]  到十二章打後至二十六章呢
[00:13:53.200 --> 00:13:54.200]  就是在說將來了
[00:13:54.200 --> 00:13:57.200]  他們去到這個應許地
[00:13:57.200 --> 00:13:59.200]  要跟著這些的律例去生活
[00:13:59.200 --> 00:14:02.200]  過去他經歷過這些
[00:14:02.200 --> 00:14:05.200]  將來要遵守這些的東西
[00:14:05.200 --> 00:14:06.200]  今天呢
[00:14:06.200 --> 00:14:10.200]  今天你知不知道自己和神是什麼關係
[00:14:10.200 --> 00:14:14.200]  而今天你知不知道自己和神是什麼關係呢
[00:14:14.200 --> 00:14:17.200]  是絕對左右了和決定了
[00:14:17.200 --> 00:14:21.200]  你將來會不會信服在神的帶領下
[00:14:21.200 --> 00:14:25.200]  將來我為什麼要跟上帝你說這些話
[00:14:25.200 --> 00:14:28.200]  就是因為今天我決心要這樣去做
[00:14:28.200 --> 00:14:30.200]  因為過往的這些經歷
[00:14:30.200 --> 00:14:33.200]  我今天知道前面要怎麼去走
[00:14:33.200 --> 00:14:35.200]  事實上呢
[00:14:35.200 --> 00:14:37.200]  以色列民是這樣經歷的
[00:14:37.200 --> 00:14:39.200]  他們經歷出埃及
[00:14:39.200 --> 00:14:42.200]  代表著上帝怎樣去顧念人
[00:14:42.200 --> 00:14:45.200]  也都回應人在痛苦裡面的呼求
[00:14:45.200 --> 00:14:49.200]  拯救受苦者脫離困苦
[00:14:49.200 --> 00:14:50.200]  今天呢
[00:14:50.200 --> 00:14:52.200]  今天我們都一樣
[00:14:52.200 --> 00:14:57.200]  舊恩的歷史不只是停留在他們出埃及的裡面
[00:14:57.200 --> 00:15:00.200]  今天也藉著耶穌基督的救贖
[00:15:00.200 --> 00:15:02.200]  去成就在我們身上
[00:15:02.200 --> 00:15:05.200]  令我們不是那些只是
[00:15:05.200 --> 00:15:06.200]  哦 是啊
[00:15:06.200 --> 00:15:08.200]  我覺得信耶穌其實都挺好的
[00:15:08.200 --> 00:15:11.200]  信耶穌好像在好人卡可以打個卡
[00:15:11.200 --> 00:15:12.200]  基督徒是好人來的
[00:15:12.200 --> 00:15:16.200]  所以我信耶穌在卡裡加難好處
[00:15:16.200 --> 00:15:18.200]  不是這樣的
[00:15:18.200 --> 00:15:21.200]  而是從罪裡面我們深感到
[00:15:21.200 --> 00:15:22.200]  我們在這些困苦
[00:15:22.200 --> 00:15:25.200]  這些不能夠自己擺脫的裡面
[00:15:25.200 --> 00:15:27.200]  釋放出來的自由
[00:15:27.200 --> 00:15:29.200]  因而呢
[00:15:29.200 --> 00:15:32.200]  能夠跟大君王結上這個關係
[00:15:32.200 --> 00:15:34.200]  所以其實我們跟以色列民呢
[00:15:34.200 --> 00:15:36.200]  有相似的地方
[00:15:36.200 --> 00:15:38.200]  但是為什麼剛才說
[00:15:38.200 --> 00:15:42.200]  如果沒有今天你很清楚這個應信
[00:15:42.200 --> 00:15:44.200]  和上帝是什麼關係
[00:15:44.200 --> 00:15:49.200]  會影響了將來你怎樣跟從神呢
[00:15:49.200 --> 00:15:52.200]  因為從經文裡面我們會看到
[00:15:52.200 --> 00:15:53.200]  人很容易呢
[00:15:53.200 --> 00:15:57.200]  走著走著又走回自己的路
[00:15:57.200 --> 00:15:59.200]  聽著聽著的時候
[00:15:59.200 --> 00:16:03.200]  又會只是想選擇那些自己覺得合聽的話去聽
[00:16:03.200 --> 00:16:05.200]  正如17節如果你看的時候
[00:16:05.200 --> 00:16:06.200]  他說什麼呢
[00:16:06.200 --> 00:16:10.200]  你今天宣認上帝是你的神的時候
[00:16:10.200 --> 00:16:13.200]  你就要遵守他的教導
[00:16:13.200 --> 00:16:15.200]  遵守這個原文本身是說走
[00:16:15.200 --> 00:16:18.200]  走在上帝的道路裡面
[00:16:18.200 --> 00:16:20.200]  謹守他的律例典章
[00:16:20.200 --> 00:16:23.200]  戒鳴並且聽他的聲音
[00:16:23.200 --> 00:16:25.200]  原來不只是口裡說
[00:16:25.200 --> 00:16:26.200]  今天我要信耶穌
[00:16:26.200 --> 00:16:28.200]  我要認上帝
[00:16:28.200 --> 00:16:30.200]  是你的腳和你的耳
[00:16:30.200 --> 00:16:34.200]  都要在今天去聽上帝的話
[00:16:34.200 --> 00:16:38.200]  去走在上帝的聲音裡面
[00:16:38.200 --> 00:16:39.200]  當然了
[00:16:39.200 --> 00:16:41.200]  以前那個年代
[00:16:41.200 --> 00:16:42.200]  明白的
[00:16:42.200 --> 00:16:46.200]  那種人的獨立性和個人主義
[00:16:46.200 --> 00:16:49.200]  還不算是很強烈的時候
[00:16:49.200 --> 00:16:51.200]  信從其實本身是基本
[00:16:51.200 --> 00:16:54.200]  就像我們上個年代聽父母說的
[00:16:54.200 --> 00:16:55.200]  聽長輩說的
[00:16:55.200 --> 00:16:56.200]  聽老師說的
[00:16:56.200 --> 00:16:57.200]  或者很久以前那些
[00:16:57.200 --> 00:16:59.200]  根本這個不需要疑惑的
[00:16:59.200 --> 00:17:00.200]  是啊
[00:17:00.200 --> 00:17:02.200]  他們的話就應該要聽
