
[00:00:00.000 --> 00:00:04.000]  《約書亞記》一章一至九節
[00:12:38.000 --> 00:12:39.000]  看分數
[00:12:39.000 --> 00:12:42.000]  試問你們還需不需要一個會等待的人呢
[00:12:42.000 --> 00:12:47.000]  還是只需要我這些快速的AI就搞定呢
[00:12:47.000 --> 00:12:49.000]  老師聽到這裡好像沒有辦法反駁
[00:12:49.000 --> 00:12:51.000]  於是老師就說
[00:12:51.000 --> 00:12:54.000]  你認為未來你會不會完全取代老師呢
[00:12:54.000 --> 00:12:55.000]  AI就回答
[00:12:55.000 --> 00:12:59.000]  如果你繼續讓老師只剩下我能夠做的事
[00:12:59.000 --> 00:13:00.000]  答案是肯定的
[00:13:00.000 --> 00:13:02.000]  他說我不是要來打敗老師
[00:13:02.000 --> 00:13:06.000]  是你們先將老師變成可以讓我打敗
[00:13:06.000 --> 00:13:08.000]  這樣的樣子
[00:13:08.000 --> 00:13:10.000]  弟兄姊妹我不知道你們聽完之後
[00:13:10.000 --> 00:13:11.000]  有什麼感受
[00:13:11.000 --> 00:13:13.000]  我看完這段文章
[00:13:13.000 --> 00:13:14.000]  我的感受很深
[00:13:14.000 --> 00:13:16.000]  的確我不是做老師
[00:13:16.000 --> 00:13:18.000]  但我是做牧師
[00:13:18.000 --> 00:13:20.000]  的確有很多行政
[00:13:20.000 --> 00:13:22.000]  有很多各方面
[00:13:22.000 --> 00:13:24.000]  事務上的處理
[00:13:24.000 --> 00:13:27.000]  都叫我們忙得不可開交
[00:13:27.000 --> 00:13:30.000]  慢慢我們人就變成一個機械人
[00:13:30.000 --> 00:13:32.000]  但是我們又不讓AI精準
[00:13:32.000 --> 00:13:34.000]  於是我們就被淘汰
[00:13:34.000 --> 00:13:36.000]  所以今時今日
[00:13:36.000 --> 00:13:38.000]  我們似乎沒有地方站了
[00:13:38.000 --> 00:13:41.000]  究竟我們站在一個什麼的立足點上
[00:13:41.000 --> 00:13:42.000]  很感恩
[00:13:42.000 --> 00:13:44.000]  透過上帝的說話
[00:13:44.000 --> 00:13:46.000]  我們看一看
[00:13:46.000 --> 00:13:50.000]  這段經文我們如果問大家
[00:13:50.000 --> 00:13:51.000]  這段經文的主題是什麼呢
[00:13:51.000 --> 00:13:53.000]  我想大家一定會
[00:13:53.000 --> 00:13:54.000]  首先想起四個字
[00:13:54.000 --> 00:13:55.000]  就是剛強壯膽
[00:13:55.000 --> 00:13:58.000]  因為這段經文不斷出現了很多次
[00:13:58.000 --> 00:14:01.000]  但是你要看到
[00:14:01.000 --> 00:14:03.000]  每一次神叫若書雅剛強壯膽
[00:14:03.000 --> 00:14:05.000]  祂不是好像啦啦隊式那樣
[00:14:05.000 --> 00:14:06.000]  叫大家你行的
[00:14:06.000 --> 00:14:07.000]  加油啊
[00:14:07.000 --> 00:14:08.000]  你做得到的
[00:14:08.000 --> 00:14:09.000]  不是這樣的
[00:14:09.000 --> 00:14:10.000]  而是每一次
[00:14:10.000 --> 00:14:11.000]  神說你剛強壯膽
[00:14:11.000 --> 00:14:13.000]  背後都有一個很清晰的原因
[00:14:13.000 --> 00:14:14.000]  譬如六節
[00:14:14.000 --> 00:14:15.000]  祂說你當剛強壯膽
[00:14:15.000 --> 00:14:16.000]  因為...
[00:14:16.000 --> 00:14:17.000]  第七節
[00:14:17.000 --> 00:14:19.000]  只要剛強大大壯膽
[00:14:19.000 --> 00:14:20.000]  ...
[00:14:20.000 --> 00:14:21.000]  使你無論往那裡去
[00:14:21.000 --> 00:14:22.000]  都可以順利
[00:14:22.000 --> 00:14:23.000]  第九節
[00:14:23.000 --> 00:14:24.000]  祂說我喜沒有吩咐你嗎
[00:14:24.000 --> 00:14:25.000]  你當剛強壯膽
[00:14:25.000 --> 00:14:26.000]  不要懼怕
[00:14:26.000 --> 00:14:27.000]  也不要驚慌
[00:14:27.000 --> 00:14:28.000]  因為...
[00:14:28.000 --> 00:14:30.000]  所以換句話來說
[00:14:30.000 --> 00:14:32.000]  神不是空口說白話
[00:14:32.000 --> 00:14:35.000]  不是只是為若書雅打打氣那麼簡單
[00:14:35.000 --> 00:14:37.000]  而是祂很清楚告訴你
[00:14:37.000 --> 00:14:39.000]  因為...
[00:14:39.000 --> 00:14:41.000]  所以你就可以剛強壯膽
[00:14:41.000 --> 00:14:43.000]  因為什麼呢
[00:14:43.000 --> 00:14:44.000]  神很清楚
[00:14:44.000 --> 00:14:46.000]  和若書雅重申
[00:14:46.000 --> 00:14:48.000]  因為我和你立的約
[00:14:48.000 --> 00:14:51.000]  所以我們抓住上帝的約
[00:14:51.000 --> 00:14:54.000]  就可以立足在一個不敗之地
[00:14:54.000 --> 00:14:56.000]  就可以剛強壯膽
[00:14:56.000 --> 00:14:57.000]  我們一起看看
[00:14:57.000 --> 00:14:58.000]  這個約背後
[00:14:58.000 --> 00:15:00.000]  告訴我們什麼
[00:15:00.000 --> 00:15:02.000]  以致我們可以抓得緊
[00:15:02.000 --> 00:15:04.000]  我們可以站得穩
[00:15:04.000 --> 00:15:05.000]  我們一起看看
[00:15:05.000 --> 00:15:06.000]  第一
[00:15:06.000 --> 00:15:07.000]  我們看到
[00:15:07.000 --> 00:15:09.000]  上帝是叫若書雅立足應許
[00:15:09.000 --> 00:15:11.000]  以致建立信念
[00:15:11.000 --> 00:15:13.000]  成為一個信念的建構者
[00:15:13.000 --> 00:15:14.000]  第三節
[00:15:14.000 --> 00:15:16.000]  祂說凡你們腳掌所踏之地
[00:15:16.000 --> 00:15:19.000]  我都照著我所應許摩西的話
[00:15:19.000 --> 00:15:20.000]  賜給你們了
[00:15:20.000 --> 00:15:21.000]  第六節說
[00:15:21.000 --> 00:15:22.000]  你當剛強壯膽
[00:15:22.000 --> 00:15:25.000]  因為你必使這百姓承受那地為業
[00:15:25.000 --> 00:15:27.000]  就是我向他們列祖起誓
[00:15:27.000 --> 00:15:30.000]  應許賜給他們的地
[00:15:30.000 --> 00:15:32.000]  當若書雅很害怕
[00:15:32.000 --> 00:15:34.000]  背負著很大的挑戰的時候
[00:15:34.000 --> 00:15:35.000]  神跟她說什麼
[00:15:35.000 --> 00:15:37.000]  我不是告訴過你嗎
[00:15:37.000 --> 00:15:39.000]  我應許過摩西的話
[00:15:39.000 --> 00:15:41.000]  我現在賜給你
[00:15:41.000 --> 00:15:44.000]  我應許過以色列人
[00:15:44.000 --> 00:15:47.000]  你的列祖要賜給你
[00:15:47.000 --> 00:15:49.000]  我就會賜給你
[00:15:49.000 --> 00:15:52.000]  所以祂叫若書雅立足什麼
[00:15:52.000 --> 00:15:55.000]  是立足著上帝的應許
[00:15:55.000 --> 00:15:58.000]  而這個應許是祂的列祖
[00:15:58.000 --> 00:16:01.000]  早已經知道得清清楚楚
[00:16:01.000 --> 00:16:05.000]  有一本書叫All the Promises in the Bible
[00:16:05.000 --> 00:16:06.000]  作者告訴我們
[00:16:06.000 --> 00:16:09.000]  究竟聖經裡面有多少個應許呢
[00:16:09.000 --> 00:16:11.000]  原來算著算著
[00:16:11.000 --> 00:16:14.000]  有超過八千個應許
[00:16:14.000 --> 00:16:15.000]  好了
[00:16:15.000 --> 00:16:16.000]  可能你會說
[00:16:16.000 --> 00:16:19.000]  八千個應許很久都記不清
[00:16:19.000 --> 00:16:21.000]  這八千個應許不是說
[00:16:21.000 --> 00:16:25.000]  八千個獨立不同的應許
[00:16:25.000 --> 00:16:27.000]  否則你這樣記就很長時間記
[00:16:27.000 --> 00:16:28.000]  而是重重複複
[00:16:28.000 --> 00:16:32.000]  不斷重複上帝跟人納約
[00:16:32.000 --> 00:16:34.000]  所帶給人的應許
[00:16:34.000 --> 00:16:36.000]  為什麼聖經的作者
[00:16:36.000 --> 00:16:38.000]  不斷重複這麼冤悶
[00:16:38.000 --> 00:16:41.000]  重重複複這樣呢
[00:16:41.000 --> 00:16:42.000]  如果我們這樣看
[00:16:42.000 --> 00:16:45.000]  我們不明白上帝的苦心
[00:16:45.000 --> 00:16:47.000]  我們回想在艱難的日子裡
[00:16:47.000 --> 00:16:49.000]  其實很多時候我們做決定
[00:16:49.000 --> 00:16:51.000]  是憑著什麼去做決定呢
[00:16:51.000 --> 00:16:52.000]  你想想你做決定
[00:16:52.000 --> 00:16:54.000]  越來越艱難
[00:16:54.000 --> 00:16:56.000]  你會憑什麼去做決定呢
[00:16:56.000 --> 00:17:00.000]  你會不會憑著你過去的經驗
[00:17:00.000 --> 00:17:01.000]  來做決定呢
[00:17:01.000 --> 00:17:02.000]  為什麼呢
[00:17:02.000 --> 00:17:04.000]  因為這些經驗很穩定
[00:17:04.000 --> 00:17:07.000]  你抓緊過去做過的
[00:17:07.000 --> 00:17:08.000]  你現在再做
[00:17:08.000 --> 00:17:09.000]  現在這麼艱難
[00:17:09.000 --> 00:17:11.000]  不要這麼冒險
[00:17:11.000 --> 00:17:13.000]  不如穩穩陣陣就算了
[00:17:13.000 --> 00:17:15.000]  是不是這樣呢
[00:17:15.000 --> 00:17:17.000]  所以當艱難的日子
[00:17:17.000 --> 00:17:21.000]  我們的決定就越來越穩定
[00:17:21.000 --> 00:17:25.000]  但是我想說
[00:17:25.000 --> 00:17:28.000]  我們的經驗有多少呢
[00:17:28.000 --> 00:17:30.000]  我們的經驗大不大
[00:17:30.000 --> 00:17:32.000]  AI那些大數據
[00:17:32.000 --> 00:17:34.000]  一定大不過
[00:17:34.000 --> 00:17:36.000]  所以當我們只是抓緊
[00:17:36.000 --> 00:17:38.000]  我們這些狹小的經驗
[00:17:38.000 --> 00:17:40.000]  其實我們就穩穩陣陣
[00:17:40.000 --> 00:17:43.000]  一切都不出所料
[00:17:43.000 --> 00:17:45.000]  但是上帝跟我們說
[00:17:45.000 --> 00:17:46.000]  我們可以不用抓緊
[00:17:46.000 --> 00:17:49.000]  我們的經驗這麼狹窄
[00:17:49.000 --> 00:17:51.000]  我們只要抓緊上帝的應許
[00:17:51.000 --> 00:17:52.000]  應許是什麼呢
[00:17:52.000 --> 00:17:54.000]  是那些還沒發生的事
[00:17:54.000 --> 00:17:56.000]  但是上帝答應了的事
[00:17:56.000 --> 00:17:58.000]  你抓得緊的時候
[00:17:58.000 --> 00:18:00.000]  你就放眼去看看
[00:18:00.000 --> 00:18:03.000]  神
[00:18:03.000 --> 00:18:04.000]  祂怎樣令你
