
[00:00:00.000 --> 00:00:03.760]  今日講到的經文是記載在希伯來書
[00:03:36.920 --> 00:03:41.520]  我們卻不是退後入沉淪的那等人
[00:03:41.520 --> 00:03:43.520]  乃是有信心
[00:03:43.520 --> 00:03:46.320]  以致靈魂得救的人
[00:03:46.320 --> 00:03:48.320]  第十一章一節
[00:03:48.320 --> 00:03:52.320]  信就是所望知事的實體
[00:03:52.320 --> 00:03:55.720]  是未見知事的確具
[00:03:55.720 --> 00:04:00.320]  古人在這信上得了美好的證據
[00:04:00.320 --> 00:04:02.320]  我們因著信
[00:04:02.320 --> 00:04:07.120]  就知道諸世界是藉神話造成的
[00:04:07.120 --> 00:04:09.720]  這樣所看見的
[00:04:09.720 --> 00:04:13.720]  並不是從顯然之物造出來的
[00:04:13.720 --> 00:04:23.720]  頂姐妹平安
[00:04:23.720 --> 00:04:26.320]  感謝主我們今天終於來到教會
[00:04:26.320 --> 00:04:29.720]  今天見到教會坐得很滿座
[00:04:29.720 --> 00:04:32.120]  見到頂姐妹熟悉的面孔
[00:04:32.120 --> 00:04:34.520]  心裡一回來都想流眼淚
[00:04:34.520 --> 00:04:35.720]  不知道你是否這樣
[00:04:35.720 --> 00:04:37.320]  我是這樣
[00:04:37.320 --> 00:04:42.720]  今天能夠在早上回來
[00:04:42.720 --> 00:04:44.720]  一切都不是必然
[00:04:44.720 --> 00:04:46.920]  不過人有些很特別的
[00:04:46.920 --> 00:04:49.920]  惰性或者有些心態很有趣
[00:04:49.920 --> 00:04:51.920]  當我們
[00:04:51.920 --> 00:04:54.320]  不知道你回來之前帶著什麼心態
[00:04:54.320 --> 00:04:55.920]  很期待
[00:04:55.920 --> 00:04:57.920]  有些十五十六
[00:04:57.920 --> 00:04:59.920]  我聽過頂姐妹
[00:04:59.920 --> 00:05:01.520]  停了幾個月之後
[00:05:01.520 --> 00:05:03.520]  就真的很想回教會崇拜
[00:05:03.520 --> 00:05:05.320]  不單是回教會
[00:05:05.320 --> 00:05:06.720]  上學也是這樣
[00:05:06.720 --> 00:05:07.920]  上班也是這樣
[00:05:07.920 --> 00:05:08.920]  家裡困久了
[00:05:08.920 --> 00:05:10.920]  都想有實體這樣好一點
[00:05:10.920 --> 00:05:13.920]  但到真的有實體來到的時候
[00:05:13.920 --> 00:05:15.320]  心裡又想
[00:05:15.320 --> 00:05:17.720]  其實在家裡看Zoom也不錯
[00:05:17.720 --> 00:05:20.120]  看著方便很多
[00:05:20.120 --> 00:05:21.320]  不用這麼早起床
[00:05:21.320 --> 00:05:22.320]  也不用這麼忙
[00:05:22.320 --> 00:05:23.920]  人就很奇怪
[00:05:23.920 --> 00:05:28.320]  因為習慣了某種新舊的模式
[00:05:28.320 --> 00:05:30.320]  將會再轉回去
[00:05:30.320 --> 00:05:32.320]  總是有些東西卡住
[00:05:32.320 --> 00:05:36.320]  令自己好像捱不過
[00:05:36.320 --> 00:05:39.320]  或者很多時候沒辦法突破自己一步
[00:05:39.320 --> 00:05:41.320]  當有一個新的機遇來到的時候
[00:05:41.320 --> 00:05:44.320]  可能我們又已經習以為常
[00:05:44.320 --> 00:05:46.320]  有一些生命模式
[00:05:46.320 --> 00:05:50.320]  以致我們沒辦法繼續向前
[00:05:50.320 --> 00:05:52.320]  今天的讀經文
[00:05:52.320 --> 00:05:55.320]  剛才你很細心去聽的時候
[00:05:55.320 --> 00:05:57.320]  其實希伯來書的作者
[00:05:57.320 --> 00:05:59.320]  都是針對一班信徒
[00:05:59.320 --> 00:06:01.320]  面對生命的一種狀況
[00:06:01.320 --> 00:06:04.320]  特別是說到有一些弟兄姐妹
[00:06:04.320 --> 00:06:06.320]  或者他看到一些現象
[00:06:06.320 --> 00:06:09.320]  停止聚會已經停止慣了
[00:06:09.320 --> 00:06:12.320]  生命裡面可能進入了一種狀態
[00:06:12.320 --> 00:06:14.320]  好像上帝可有可無
[00:06:14.320 --> 00:06:19.320]  變得沒有上帝也習以為常
[00:06:19.320 --> 00:06:21.320]  面對一種這樣的狀態下
[00:06:21.320 --> 00:06:24.320]  希伯來書的作者怎樣去勉勵他們呢?
[00:06:24.320 --> 00:06:27.320]  希望今天我們藉著這一卷
[00:06:27.320 --> 00:06:29.320]  比較長的篇幅
[00:06:29.320 --> 00:06:30.320]  我們重新看看
[00:06:30.320 --> 00:06:33.320]  可能我們在舊有的模式裡面
[00:06:33.320 --> 00:06:36.320]  或者我們都習慣了某一種的生活形態
[00:06:36.320 --> 00:06:38.320]  如果我們想再一步
[00:06:38.320 --> 00:06:40.320]  重新去親近上帝
[00:06:40.320 --> 00:06:42.320]  我們可以怎樣做呢?
[00:06:42.320 --> 00:06:44.320]  我們可以帶著什麼樣的態度
[00:06:44.320 --> 00:06:47.320]  來對抗自己生命裡面
[00:06:47.320 --> 00:06:49.320]  習以為常的那種形態
[00:06:49.320 --> 00:06:52.320]  希望今天這篇講章可以幫助我們
[00:06:52.320 --> 00:06:57.320]  重新釋入我們熱切追求上帝的那種生命
[00:06:57.320 --> 00:06:58.320]  我們一起祈禱
[00:06:58.320 --> 00:06:59.320]  求上帝幫助我們
[00:06:59.320 --> 00:07:01.320]  求聖靈開啟我們的心靈
[00:07:01.320 --> 00:07:03.320]  我們一起去親近祈禱
[00:07:03.320 --> 00:07:06.320]  天父上帝願意在我們當中帶領我們
[00:07:06.320 --> 00:07:08.320]  讓我們能夠在希伯來書裡面
[00:07:08.320 --> 00:07:10.320]  我們拿到屬靈的養分
[00:07:10.320 --> 00:07:11.320]  我們生命裡面
[00:07:11.320 --> 00:07:14.320]  讓我們能夠可以繼續前進
[00:07:14.320 --> 00:07:16.320]  讓我們這一班弟兄姊妹
[00:07:16.320 --> 00:07:18.320]  我們生命被激勵
[00:07:18.320 --> 00:07:20.320]  讓我們帶著上帝的華語
[00:07:20.320 --> 00:07:21.320]  有力量走面前的路
[00:07:21.320 --> 00:07:23.320]  我們恭敬將來的時間交託給你
[00:07:23.320 --> 00:07:25.320]  幫助每位聆聽的弟兄姊妹
[00:07:25.320 --> 00:07:27.320]  他們每一個都聽得明白
[00:07:27.320 --> 00:07:29.320]  聽盡入心
[00:07:29.320 --> 00:07:32.320]  以致他們願意用生命來回應
[00:07:32.320 --> 00:07:34.320]  也幫助宣講的
[00:07:34.320 --> 00:07:36.320]  強而有力地將你的華語
[00:07:36.320 --> 00:07:38.320]  清楚地宣講
[00:07:38.320 --> 00:07:39.320]  讓人得著福音
[00:07:39.320 --> 00:07:41.320]  得著上帝的慰養
[00:07:41.320 --> 00:07:42.320]  讓我們每一個彼此
[00:07:42.320 --> 00:07:44.320]  為上帝努力
[00:07:44.320 --> 00:07:46.320]  我們恭敬將來的時間交託
[00:07:46.320 --> 00:07:47.320]  願你賜福
[00:07:47.320 --> 00:07:48.320]  獻上祈禱
[00:07:48.320 --> 00:07:49.320]  奉靠基督耶穌
[00:07:49.320 --> 00:07:50.320]  得聖的聖名祈求
[00:07:50.320 --> 00:07:51.320]  Amen
[00:07:51.320 --> 00:07:55.320]  希伯來書第十章第十九節開始
[00:07:55.320 --> 00:07:57.320]  你會看到語氣有一點改變
[00:07:57.320 --> 00:08:00.320]  一開始說的是弟兄們
[00:08:00.320 --> 00:08:02.320]  這個弟兄們
[00:08:02.320 --> 00:08:04.320]  很多時候我們用這些來做分段
[00:08:04.320 --> 00:08:07.320]  是一個很好的指引
[00:08:07.320 --> 00:08:10.320]  因為已經是丞相啟下了
[00:08:10.320 --> 00:08:12.320]  到了第十章第十九節某程度
[00:08:12.320 --> 00:08:15.320]  已經是進入應用和結論的部分
[00:08:15.320 --> 00:08:16.320]  整個希伯來書
[00:08:16.320 --> 00:08:20.320]  所以他不會再說一些比較抽象
[00:08:20.320 --> 00:08:24.320]  或者再說一些比較深奧層次的神學論述
[00:08:24.320 --> 00:08:28.320]  反而是將之前說了很大篇幅
[00:08:28.320 --> 00:08:31.320]  由第一章到第十章十八節
[00:08:31.320 --> 00:08:34.320]  那些關於基督耶穌是大祭司
[00:08:34.320 --> 00:08:36.320]  耶穌如何獻祭
[00:08:36.320 --> 00:08:37.320]  聖所是如何
[00:08:37.320 --> 00:08:41.320]  這些作為一個開始總結
[00:08:41.320 --> 00:08:43.320]  然後就說到弟兄姊妹
[00:08:43.320 --> 00:08:45.320]  如何做一個應用
[00:08:45.320 --> 00:08:47.320]  所以你看十章十九節裏
[00:08:47.320 --> 00:08:50.320]  他重複有些字眼
[00:08:50.320 --> 00:08:52.320]  這些字眼是說
[00:08:52.320 --> 00:08:55.320]  之前說過的神學內容
[00:08:55.320 --> 00:08:57.320]  例如說到耶穌的血
[00:08:57.320 --> 00:08:59.320]  大祭司
[00:08:59.320 --> 00:09:01.320]  之前我們說了幾次都是這樣
[00:09:01.320 --> 00:09:03.320]  進入聖所
[00:09:03.320 --> 00:09:05.320]  或者這裏譯為至聖所
[00:09:05.320 --> 00:09:07.320]  去到神的面前
[00:09:07.320 --> 00:09:09.320]  等等這些字眼
[00:09:09.320 --> 00:09:13.320]  他已經不再去仔細地去再
[00:09:13.320 --> 00:09:15.320]  告訴你
[00:09:15.320 --> 00:09:17.320]  解釋給你聽是一回甚麼事
[00:09:17.320 --> 00:09:18.320]  因為之前已經說了
[00:09:18.320 --> 00:09:22.320]  但將這一切的概念
[00:09:22.320 --> 00:09:24.320]  將這一切的神學觀念濃縮了
[00:09:24.320 --> 00:09:26.320]  他就說到
[00:09:26.320 --> 00:09:29.320]  我們為何今天可以敬拜神呢
[00:09:29.320 --> 00:09:31.320]  我們是因為耶穌的血
[00:09:31.320 --> 00:09:35.320]  所以可以坦然地進入至聖所
[00:09:35.320 --> 00:09:38.320]  之前說過至聖所是大祭司可以進入的
[00:09:38.320 --> 00:09:40.320]  現在因為拉著耶穌的衣服
[00:09:40.320 --> 00:09:42.320]  因為耶穌是大祭司
[00:09:42.320 --> 00:09:45.320]  以前一般百姓是不能進入的
[00:09:45.320 --> 00:09:47.320]  現在我們拉著耶穌的衣服
[00:09:47.320 --> 00:09:50.320]  我們可以進入到聖所裏面
[00:09:50.320 --> 00:09:54.320]  這個方式為何可以改變呢
[00:09:54.320 --> 00:09:56.320]  希伯來書的作者告訴我們
[00:09:56.320 --> 00:09:58.320]  是因為耶穌為我們開了一條
[00:09:58.320 --> 00:10:01.320]  又新又活的道路
[00:10:01.320 --> 00:10:03.320]  經過的萬子
[00:10:03.320 --> 00:10:05.320]  然後就是耶穌的身體
[00:10:05.320 --> 00:10:10.320]  然後就直接被大祭司治理神的家
[00:10:10.320 --> 00:10:13.320]  進入到聖所當中
[00:10:13.320 --> 00:10:15.320]  值得留意的就是
[00:10:15.320 --> 00:10:18.320]  在書裏面提到的又新又活的道路
[00:10:18.320 --> 00:10:20.320]  這條路
[00:10:20.320 --> 00:10:22.320]  提到新的道路
[00:10:22.320 --> 00:10:24.320]  我們當然想著有條舊路
[00:10:24.320 --> 00:10:27.320]  其實新不是對應舊
[00:10:27.320 --> 00:10:29.320]  新是對應舊時的沒有
[00:10:29.320 --> 00:10:32.320]  人能夠去到上帝的根前
[00:10:32.320 --> 00:10:34.320]  這麼近距離
[00:10:34.320 --> 00:10:36.320]  其實舊約裏面
[00:10:36.320 --> 00:10:38.320]  過去以色列人的先祖
[00:10:38.320 --> 00:10:40.320]  都沒有人做得到這件事
[00:10:40.320 --> 00:10:42.320]  最近是摩西了
[00:10:42.320 --> 00:10:43.320]  不過去到今天
[00:10:43.320 --> 00:10:46.320]  我們竟然每個人都能去到上帝的面前
[00:10:46.320 --> 00:10:48.320]  這條新的路
[00:10:48.320 --> 00:10:52.320]  這條讓人走的生命的活的道路
[00:10:52.320 --> 00:10:55.320]  因著基督耶穌的獻祭
[00:10:55.320 --> 00:10:57.320]  耶穌成為了大祭司
[00:10:57.320 --> 00:10:59.320]  以致我們可以進入到
[00:10:59.320 --> 00:11:02.320]  這條路進入至聖所去到上帝面前
[00:11:02.320 --> 00:11:05.320]  經文再特別的說
[00:11:05.320 --> 00:11:09.320]  我們心中的天良虧欠已經灑去
[00:11:09.320 --> 00:11:11.320]  天良弟兄就在那裏
[00:11:11.320 --> 00:11:13.320]  但心中的天良虧欠
[00:11:13.320 --> 00:11:15.320]  他的意思就是
[00:11:15.320 --> 00:11:17.320]  良心
[00:11:17.320 --> 00:11:21.320]  你舊時良心責備你的那種罪疚感
[00:11:21.320 --> 00:11:24.320]  現在就可以放下了
[00:11:24.320 --> 00:11:27.320]  我們今天每個人都是罪人
[00:11:27.320 --> 00:11:29.320]  每個人都是不配不理想
[00:11:29.320 --> 00:11:31.320]  不過因為耶穌的救贖
[00:11:31.320 --> 00:11:34.320]  我們這些不配不理想的人
[00:11:34.320 --> 00:11:38.320]  竟然可以去到上帝的面前
[00:11:38.320 --> 00:11:40.320]  希伯來書的作者更加呼籲我們
[00:11:40.320 --> 00:11:43.320]  將那些罪疚感灑去
[00:11:43.320 --> 00:11:45.320]  放下它
[00:11:45.320 --> 00:11:47.320]  耶穌已經洗乾淨了
[00:11:47.320 --> 00:11:49.320]  你的身體潔淨了
[00:11:49.320 --> 00:11:51.320]  他其實這樣說就是
[00:11:51.320 --> 00:11:55.320]  我們在上帝面前成為一個被潔淨的人
[00:11:55.320 --> 00:11:58.320]  哪怕我們以前是多麼的枯萎
[00:11:58.320 --> 00:12:01.320]  生命裏面多麼的千瘡百孔
[00:12:01.320 --> 00:12:03.320]  上帝藉著他的愛子耶穌
[00:12:03.320 --> 00:12:05.320]  令到我們個個潔淨了
[00:12:05.320 --> 00:12:07.320]  所以去到他的面前
[00:12:07.320 --> 00:12:10.320]  我們要帶著誠心和充足的信心
[00:12:10.320 --> 00:12:12.320]  去到上帝的面前
[00:12:12.320 --> 00:12:15.320]  在這裏再解釋多一點
[00:12:15.320 --> 00:12:18.320]  那個字就是洗去乾淨
[00:12:18.320 --> 00:12:22.320]  身體被潔淨
[00:12:22.320 --> 00:12:26.320]  心靈裏面的虧欠感被潔淨
[00:12:26.320 --> 00:12:29.320]  他用的字不是用洗潔精的洗
[00:12:29.320 --> 00:12:30.320]  他是用灑
[00:12:30.320 --> 00:12:32.320]  灑那個血灑去
[00:12:32.320 --> 00:12:34.320]  以致我們就得潔淨
[00:12:34.320 --> 00:12:36.320]  這個動詞為甚麼會這麼有趣
[00:12:36.320 --> 00:12:37.320]  用灑字的呢
[00:12:37.320 --> 00:12:39.320]  原來是舊時在舊藥裏面
[00:12:39.320 --> 00:12:41.320]  那些祭司獻祭生
[00:12:41.320 --> 00:12:43.320]  那些祭生的血
[00:12:43.320 --> 00:12:45.320]  如果你留意回到利未記裏面
[00:12:45.320 --> 00:12:47.320]  他潔淨的那件事
[00:12:47.320 --> 00:12:50.320]  其實不是真的像我們今天所說的那種衛生
[00:12:50.320 --> 00:12:53.320]  找個刷刷、擦擦那些
[00:12:53.320 --> 00:12:56.320]  其實是在說那個祭生的血
[00:12:56.320 --> 00:12:59.320]  灑到那個人或那些祭物身上
[00:12:59.320 --> 00:13:01.320]  那樣東西就被潔淨了
[00:13:01.320 --> 00:13:05.320]  所以那個是一個被上帝閱立的那種方式
[00:13:05.320 --> 00:13:07.320]  灑的意思就是說
[00:13:07.320 --> 00:13:12.320]  耶穌的血就好像舊時祭司獻上祭生的那些血
[00:13:12.320 --> 00:13:15.320]  灑到那些不同的物件
[00:13:15.320 --> 00:13:18.320]  或是要獻祭的那些物件上
[00:13:18.320 --> 00:13:21.320]  按照今天的衛生條例那些是污糟的
[00:13:21.320 --> 00:13:22.320]  有血在那裏的
[00:13:22.320 --> 00:13:24.320]  但是在宗教來講
[00:13:24.320 --> 00:13:26.320]  那個是乾淨的
[00:13:26.320 --> 00:13:27.320]  同樣道理
[00:13:27.320 --> 00:13:29.320]  我們今天每一個
[00:13:29.320 --> 00:13:33.320]  心裏面的那個虧欠、罪疚感
[00:13:33.320 --> 00:13:34.320]  可以清除
[00:13:34.320 --> 00:13:36.320]  身體得到潔淨
[00:13:36.320 --> 00:13:41.320]  不是因為上帝做了一些什麼洗潔精那種功夫
[00:13:41.320 --> 00:13:44.320]  而是在神學、在建制那裏
[00:13:44.320 --> 00:13:47.320]  耶穌就將他的血灑在我們每一個身上
[00:13:47.320 --> 00:13:53.320]  所以我們每一個在上帝眼前成為一個被閱立、被分別出來的人
[00:13:53.320 --> 00:13:56.320]  我們帶著一個這樣的狀態
[00:13:56.320 --> 00:13:59.320]  就可以去到上帝的根前
[00:13:59.320 --> 00:14:05.320]  親身地去面對上帝
[00:14:05.320 --> 00:14:11.320]  面對上帝在舊約裏面是匪夷所思的
[00:14:11.320 --> 00:14:13.320]  罪人去到上帝面前
[00:14:13.320 --> 00:14:14.320]  只有一個結果
[00:14:14.320 --> 00:14:16.320]  就是被擊殺
[00:14:16.320 --> 00:14:22.320]  污糟的人在聖潔的上帝面前是無地自容
[00:14:22.320 --> 00:14:23.320]  不過今天
[00:14:23.320 --> 00:14:25.320]  因著基督耶穌的獻祭
[00:14:25.320 --> 00:14:28.320]  每一個人都可以去到上帝的根前
[00:14:28.320 --> 00:14:30.320]  接下來
[00:14:30.320 --> 00:14:32.320]  講到這個神學
[00:14:32.320 --> 00:14:33.320]  已經總結了
[00:14:33.320 --> 00:14:36.320]  之前講的東西已經重溫了
[00:14:36.320 --> 00:14:37.320]  你知道了
[00:14:37.320 --> 00:14:39.320]  然後怎樣去回應呢?
[00:14:39.320 --> 00:14:43.320]  由23節至到第25節
[00:14:43.320 --> 00:14:46.320]  其實就是一個用信望愛的框架
[00:14:46.320 --> 00:14:50.320]  既然人去到上帝面前
[00:14:50.320 --> 00:14:56.320]  人怎樣去回應上帝潔淨的這個恩典呢?
[00:14:56.320 --> 00:14:59.320]  他用信望愛來做一個框架
[00:14:59.320 --> 00:15:00.320]  輕輕地講
[00:15:00.320 --> 00:15:03.320]  第一個就是22節
[00:15:03.320 --> 00:15:07.320]  我們傳授誠心和充足的信心
[00:15:07.320 --> 00:15:09.320]  來到神面前
[00:15:09.320 --> 00:15:11.320]  在這裏你會看到
[00:15:11.320 --> 00:15:13.320]  誠心這個字其實譯得OK的
[00:15:13.320 --> 00:15:14.320]  譯得好的
[00:15:14.320 --> 00:15:16.320]  原文是在講真理
[00:15:16.320 --> 00:15:17.320]  真誠的那個心
[00:15:17.320 --> 00:15:19.320]  真實的意思
[00:15:19.320 --> 00:15:20.320]  傳授真心
[00:15:20.320 --> 00:15:22.320]  誠心其實我們都明白的
[00:15:22.320 --> 00:15:25.320]  即使我們多麼的污穢
[00:15:25.320 --> 00:15:27.320]  被上帝潔淨了
[00:15:27.320 --> 00:15:29.320]  我們都可以帶著一份真誠的心
[00:15:29.320 --> 00:15:31.320]  去到上帝面前
[00:15:31.320 --> 00:15:33.320]  不用裝模作樣
[00:15:33.320 --> 00:15:34.320]  不用裝敬虔
[00:15:34.320 --> 00:15:39.320]  不用刻意將自己提升了
[00:15:39.320 --> 00:15:41.320]  來到敬拜神
[00:15:41.320 --> 00:15:42.320]  你是怎樣
[00:15:42.320 --> 00:15:46.320]  就帶著你怎樣的款去到上帝面前
[00:15:46.320 --> 00:15:48.320]  希伯學書學者講
[00:15:48.320 --> 00:15:50.320]  在上帝面前甚麼都知道
[00:15:50.320 --> 00:15:53.320]  你的罪都已經被潔淨
[00:15:53.320 --> 00:15:55.320]  你就將你的生命原原本本
[00:15:55.320 --> 00:15:57.320]  放在上帝面前
[00:15:57.320 --> 00:15:58.320]  做回自己
[00:15:58.320 --> 00:16:00.320]  將你真實的你
[00:16:00.320 --> 00:16:01.320]  在上帝面前
[00:16:01.320 --> 00:16:02.320]  來到去敬拜
[00:16:02.320 --> 00:16:03.320]  第二個字
[00:16:03.320 --> 00:16:04.320]  充足的信心
[00:16:04.320 --> 00:16:05.320]  充足一
[00:16:05.320 --> 00:16:06.320]  一看這個字
[00:16:06.320 --> 00:16:07.320]  我們有種感覺就是
[00:16:07.320 --> 00:16:08.320]  數量上
[00:16:08.320 --> 00:16:11.320]  信心多與少的問題
[00:16:11.320 --> 00:16:13.320]  不過原本的意思不是說
[00:16:13.320 --> 00:16:15.320]  數量的充足
[00:16:15.320 --> 00:16:16.320]  大量的信心
[00:16:16.320 --> 00:16:17.320]  不是這個意思
[00:16:17.320 --> 00:16:19.320]  是說完備的信心
[00:16:19.320 --> 00:16:21.320]  即是說
[00:16:21.320 --> 00:16:25.320]  我知道無論我是怎樣都好
[00:16:25.320 --> 00:16:26.320]  我信得過上帝
[00:16:26.320 --> 00:16:28.320]  祂不會丟下我
[00:16:28.320 --> 00:16:31.320]  所以整個信心的框架
[00:16:31.320 --> 00:16:33.320]  意思就是
[00:16:33.320 --> 00:16:35.320]  我們每一個
[00:16:35.320 --> 00:16:37.320]  我們帶著我自己的真我
[00:16:37.320 --> 00:16:38.320]  去到上帝面前
[00:16:38.320 --> 00:16:41.320]  帶著一份確信
[00:16:41.320 --> 00:16:43.320]  帶著那份完備的信
[00:16:43.320 --> 00:16:44.320]  認定上帝
[00:16:44.320 --> 00:16:47.320]  無論我在甚麼狀態之下
[00:16:47.320 --> 00:16:49.320]  祂都不會撇棄我
[00:16:49.320 --> 00:16:51.320]  帶著一種這樣的心態
[00:16:51.320 --> 00:16:54.320]  走到上帝面前
[00:16:54.320 --> 00:16:56.320]  在牧羊的經歷裏
[00:16:56.320 --> 00:16:57.320]  我知道有些頂姐妹
[00:16:57.320 --> 00:16:59.320]  有時不敢回教會
[00:16:59.320 --> 00:17:00.320]  為甚麼呢?
[00:17:00.320 --> 00:17:02.320]  因為她看回自己
[00:17:02.320 --> 00:17:04.320]  看回自己生命裏面的紀錄
[00:17:04.320 --> 00:17:06.320]  自己知道
[00:17:06.320 --> 00:17:09.320]  覺得自己實在太差了
[00:17:09.320 --> 00:17:10.320]  一回到教會
[00:17:10.320 --> 00:17:11.320]  她覺得自己
[00:17:11.320 --> 00:17:13.320]  面對著那個講壇
[00:17:13.320 --> 00:17:14.320]  面對著那個十字架
[00:17:14.320 --> 00:17:17.320]  她就有一種很大的虧欠感
[00:17:17.320 --> 00:17:18.320]  這種虧欠感
[00:17:18.320 --> 00:17:20.320]  如果去到極致
[00:17:20.320 --> 00:17:23.320]  我們有時會採取一種
[00:17:23.320 --> 00:17:26.320]  逃避上帝的態度
[00:17:26.320 --> 00:17:27.320]  希伯來書的作者說
[00:17:27.320 --> 00:17:29.320]  不用這樣
[00:17:29.320 --> 00:17:31.320]  昔日你做錯了的事
[00:17:31.320 --> 00:17:32.320]  上帝知
[00:17:32.320 --> 00:17:34.320]  上帝已經潔淨了
[00:17:34.320 --> 00:17:36.320]  只要我們帶著一份真誠
[00:17:36.320 --> 00:17:39.320]  以及認定上帝不會放棄我
[00:17:39.320 --> 00:17:41.320]  我們就將我這個生命
[00:17:41.320 --> 00:17:42.320]  去到上帝跟前
[00:17:42.320 --> 00:17:44.320]  這個就是
[00:17:44.320 --> 00:17:46.320]  在這裏略略地先說了
[00:17:46.320 --> 00:17:49.320]  那種信心的框架
[00:17:49.320 --> 00:17:52.320]  來表達人對上帝的回應
[00:17:52.320 --> 00:17:53.320]  十章二十三節
[00:17:53.320 --> 00:17:55.320]  這個是在說盼望
[00:17:55.320 --> 00:17:59.320]  也要堅守我們所承認的指望
[00:17:59.320 --> 00:18:00.320]  不自搖動
[00:18:00.320 --> 00:18:03.320]  因為那應許我們的是信實的
