
[00:00:00.000 --> 00:00:06.880]  今天的經文是在《新命記》第31章
[00:04:20.200 --> 00:04:21.200]  對於我們來說
[00:04:21.200 --> 00:04:24.800]  我們覺得那些都是一般聖經的教導
[00:04:24.800 --> 00:04:26.400]  但是對於當時的人
[00:04:26.400 --> 00:04:29.200]  或者領受接受話語的人來說
[00:04:29.200 --> 00:04:32.600]  那些說話就成為了他們生命裡
[00:04:32.600 --> 00:04:36.400]  一些很重要要提醒的重要的美德
[00:04:36.400 --> 00:04:38.400]  你用這個角度來看
[00:04:38.400 --> 00:04:41.800]  生命記第31章到34章
[00:04:41.800 --> 00:04:46.400]  其實某程度上就像一個畢業禮的場合一樣
[00:04:46.400 --> 00:04:48.800]  不過畢業的不是以色列人
[00:04:48.800 --> 00:04:50.400]  而是摩西他自己
[00:04:50.400 --> 00:04:52.400]  摩西120歲了
[00:04:52.400 --> 00:04:54.400]  將要被上帝接走
[00:04:54.400 --> 00:04:58.400]  他沒辦法和這班以色列人進入加拿美地
[00:04:58.400 --> 00:05:01.400]  不過在他將要和這班以色列人
[00:05:01.400 --> 00:05:03.400]  這班百姓離開
[00:05:03.400 --> 00:05:06.400]  經歷過40年共處的日子
[00:05:06.400 --> 00:05:08.400]  裡面有喜怒哀樂
[00:05:08.400 --> 00:05:09.800]  有很激心的
[00:05:09.800 --> 00:05:11.400]  有很多眼淚的
[00:05:11.400 --> 00:05:14.000]  去到這一刻臨別依依了
[00:05:14.000 --> 00:05:17.400]  他一定不會再講一些很表面
[00:05:17.400 --> 00:05:20.800]  或者很華麗的措辭
[00:05:20.800 --> 00:05:24.000]  他一定要按著那些以色列人
[00:05:24.000 --> 00:05:26.800]  生命裡面最需要學習的地方
[00:05:26.800 --> 00:05:30.400]  來將最後的信息告訴他們
[00:05:30.400 --> 00:05:33.800]  今天我們看的生命記第31章
[00:05:33.800 --> 00:05:37.400]  是這個講論裡面一個起始的部分
[00:05:37.400 --> 00:05:43.800]  這個部分摩西記是針對著以色列人生命的困難
[00:05:43.800 --> 00:05:47.400]  他們一直以來面對著的盲點
[00:05:47.400 --> 00:05:50.400]  同時間他都要將那個權力
[00:05:50.400 --> 00:05:52.400]  帶領的那個權兵
[00:05:52.400 --> 00:05:57.400]  將這個權兵公開地告訴那班以色列人知道
[00:05:57.400 --> 00:06:02.400]  也藉此確立約書亞未來帶領的位置
[00:06:02.400 --> 00:06:06.400]  究竟今天這段經文要講什麼信息呢?
[00:06:06.400 --> 00:06:09.400]  也對我們今天生命有什麼重要呢?
[00:06:09.400 --> 00:06:12.400]  希望今天我們短短地去思考
[00:06:12.400 --> 00:06:16.400]  31章我們會闊一點的看這段經文
[00:06:16.400 --> 00:06:18.400]  希望從中我們拿到一些養分
[00:06:18.400 --> 00:06:20.400]  我們先祈禱求主幫助
[00:06:23.400 --> 00:06:25.400]  (主教)
[00:06:25.400 --> 00:06:29.400]  願你的話語率領我們走人生的道路
[00:06:29.400 --> 00:06:32.400]  我們恭敬將來我們將每一個心教託給你
[00:06:32.400 --> 00:06:36.400]  求你的話語進到我們的心靈當中
[00:06:36.400 --> 00:06:38.400]  指教我們帶領我們
[00:06:38.400 --> 00:06:42.400]  讓我們不會在偏行幾路的處境裡
[00:06:42.400 --> 00:06:44.400]  幫助孫講的講得清楚
[00:06:44.400 --> 00:06:48.400]  願你的話語中心向頂姐妹表達出來
[00:06:48.400 --> 00:06:50.400]  讓我們每一個一同領受一同學習
[00:06:50.400 --> 00:06:54.400]  在我們生命當中繼續以你成為我們生命的元帥
[00:06:54.400 --> 00:06:55.400]  恭敬將來的時間教託
[00:06:55.400 --> 00:06:56.400]  願你賜福
[00:06:56.400 --> 00:06:58.400]  獻上禱告奉基督耶穌得勝的聖名
[00:06:58.400 --> 00:06:59.400]  Amen
[00:06:59.400 --> 00:07:01.400]  我們一起看
[00:07:01.400 --> 00:07:05.400]  生命記第31章1至8節是第一個段落
[00:07:05.400 --> 00:07:07.400]  在這個段落裡面
[00:07:07.400 --> 00:07:08.400]  第一二節那裡
[00:07:08.400 --> 00:07:12.400]  莫西將他的處境再一次告訴以色列人
[00:07:12.400 --> 00:07:15.400]  莫西他把這些話吩咐以色列眾人
[00:07:15.400 --> 00:07:18.400]  對他們說我已經120歲了
[00:07:18.400 --> 00:07:20.400]  現在不能照常出入
[00:07:20.400 --> 00:07:22.400]  也和我曾對我說
[00:07:22.400 --> 00:07:24.400]  你不得過這約旦河
[00:07:24.400 --> 00:07:27.400]  在這裡其實很清晰的說
[00:07:27.400 --> 00:07:29.400]  莫西已經120歲了
[00:07:29.400 --> 00:07:32.400]  除了他在說他自己年老之外
[00:07:32.400 --> 00:07:34.400]  你不要覺得他因為年老
[00:07:34.400 --> 00:07:35.400]  他體魄不夠魄力
[00:07:35.400 --> 00:07:37.400]  不能照常出入
[00:07:37.400 --> 00:07:40.400]  純粹在說他身體狀態
[00:07:40.400 --> 00:07:41.400]  莫西他繼續說
[00:07:41.400 --> 00:07:44.400]  他說不是身體狀態的問題
[00:07:44.400 --> 00:07:46.400]  因為在聖經裡面記載
[00:07:46.400 --> 00:07:48.400]  莫西到了120歲
[00:07:48.400 --> 00:07:50.400]  眼目沒有分花
[00:07:50.400 --> 00:07:52.400]  身體強健
[00:07:52.400 --> 00:07:54.400]  他死的時候還要爬山
[00:07:54.400 --> 00:07:57.400]  上山來被上帝接去
[00:07:57.400 --> 00:07:59.400]  所以不是魄力的問題
[00:07:59.400 --> 00:08:02.400]  這是上帝命定的問題
[00:08:02.400 --> 00:08:03.400]  在他生命當中
[00:08:03.400 --> 00:08:05.400]  他是以色列人偉大的領袖
[00:08:05.400 --> 00:08:07.400]  但是他生命也有一些污點
[00:08:07.400 --> 00:08:09.400]  因為擊打盤石
[00:08:09.400 --> 00:08:11.400]  就是將上帝的怒氣
[00:08:11.400 --> 00:08:13.400]  成為了自己的怒氣
[00:08:13.400 --> 00:08:17.400]  以致他沒辦法進入了迦南美地
[00:08:17.400 --> 00:08:19.400]  這是上帝命定
[00:08:19.400 --> 00:08:21.400]  在這個命定下
[00:08:21.400 --> 00:08:23.400]  莫西他特別的
[00:08:23.400 --> 00:08:26.400]  他將要回到天父那裡
[00:08:26.400 --> 00:08:29.400]  他就要將一些很重要
[00:08:29.400 --> 00:08:34.400]  以色列人面對著一個最大最大最大的問題
[00:08:34.400 --> 00:08:36.400]  要指出來
[00:08:36.400 --> 00:08:39.400]  他要告訴他們不要再重蹈覆轍
[00:08:39.400 --> 00:08:41.400]  在第三節到第八節
[00:08:41.400 --> 00:08:43.400]  其實裡面的渲染就是
[00:08:43.400 --> 00:08:45.400]  以色列人最大的盲點是什麼呢
[00:08:45.400 --> 00:08:47.400]  我讀的版本有一點點不同
[00:08:47.400 --> 00:08:48.400]  大家聽我讀
[00:08:48.400 --> 00:08:51.400]  耶和華你的神必在你面前過河
[00:08:51.400 --> 00:08:55.400]  把這些國從你們面前除滅
[00:08:55.400 --> 00:08:58.400]  你就必得他們的地
[00:08:58.400 --> 00:09:01.400]  若孫雅要在你面前過河
[00:09:01.400 --> 00:09:03.400]  是照耶和華所吩咐的
[00:09:03.400 --> 00:09:06.400]  耶和華必對待他們
[00:09:06.400 --> 00:09:08.400]  如同從前待他
[00:09:08.400 --> 00:09:13.400]  所除滅的阿摩利人的皇、西、弘、與、鄂
[00:09:13.400 --> 00:09:15.400]  以及他們的國一樣
[00:09:15.400 --> 00:09:18.400]  耶和華必將他們交在你面前
[00:09:18.400 --> 00:09:23.400]  你們要照我所吩咐的一切命令待他們
[00:09:23.400 --> 00:09:25.400]  你們當剛強壯膽不要害怕
[00:09:25.400 --> 00:09:27.400]  也不要畏懼他們
[00:09:27.400 --> 00:09:29.400]  因為耶和華你的神必與你同去
[00:09:29.400 --> 00:09:33.400]  他必不撇下你也不丟棄你
[00:09:33.400 --> 00:09:38.400]  莫西照料若孫雅來在以色列眾人眼前對他說
[00:09:38.400 --> 00:09:40.400]  你當剛強壯膽
[00:09:40.400 --> 00:09:43.400]  因為你要和你者百姓一同進入耶和華
[00:09:43.400 --> 00:09:47.400]  向他們列祖起誓要給他們的地
[00:09:47.400 --> 00:09:50.400]  你也要使他們承受那地為業
[00:09:50.400 --> 00:09:52.400]  耶和華必在你前面行
[00:09:52.400 --> 00:09:54.400]  他必親自願你同在
[00:09:54.400 --> 00:09:57.400]  必不撇下你也不丟棄你
[00:09:57.400 --> 00:10:00.400]  你不要懼怕也不要驚惶
[00:10:00.400 --> 00:10:03.400]  這裏跟大家讀的和合本
[00:10:03.400 --> 00:10:05.400]  近似的、相約的
[00:10:05.400 --> 00:10:07.400]  基本上翻譯的意思是不變的
[00:10:07.400 --> 00:10:10.400]  不過在這裏重複重複
[00:10:10.400 --> 00:10:14.400]  當剛強壯膽不要害怕
[00:10:14.400 --> 00:10:16.400]  我們經常都會引用這一句
[00:10:16.400 --> 00:10:18.400]  來勉勵人
[00:10:18.400 --> 00:10:21.400]  不過這個剛強壯膽和害怕
[00:10:21.400 --> 00:10:23.400]  在那個句式之前
[00:10:23.400 --> 00:10:25.400]  剛才讀的那段經文
[00:10:25.400 --> 00:10:27.400]  和合本沒有譯到
[00:10:27.400 --> 00:10:29.400]  或者他用了其他字眼
[00:10:29.400 --> 00:10:32.400]  就是耶和華必在你面前
[00:10:32.400 --> 00:10:34.400]  上帝的面
[00:10:34.400 --> 00:10:36.400]  在你的面前那句說話
[00:10:36.400 --> 00:10:40.400]  在原文裏面出現很多次
[00:10:40.400 --> 00:10:42.400]  就是說
[00:10:42.400 --> 00:10:44.400]  在說剛強壯膽
[00:10:44.400 --> 00:10:46.400]  在說那些以色列人不需要害怕
[00:10:46.400 --> 00:10:47.400]  不要怕
[00:10:47.400 --> 00:10:48.400]  為什麼呢?
[00:10:48.400 --> 00:10:51.400]  因為上帝在你面前去行
[00:10:51.400 --> 00:10:54.400]  上帝也都猜遣了約書亞
[00:10:54.400 --> 00:10:56.400]  在這班以色列人面前來行
[00:10:56.400 --> 00:11:00.400]  所以這班以色列人是跟隊
[00:11:00.400 --> 00:11:03.400]  有開路先鋒上帝
[00:11:03.400 --> 00:11:06.400]  也都有大元帥約書亞
[00:11:06.400 --> 00:11:08.400]  在你們面前來行
[00:11:08.400 --> 00:11:09.400]  有什麼危難
[00:11:09.400 --> 00:11:12.400]  有什麼上帝幫你擋
[00:11:12.400 --> 00:11:14.400]  約書亞幫你擋
[00:11:14.400 --> 00:11:16.400]  這一班以色列人
[00:11:16.400 --> 00:11:20.400]  他們就要帶著一份無比的勇氣
[00:11:20.400 --> 00:11:23.400]  來跟著新一代的首領
[00:11:23.400 --> 00:11:26.400]  進入迦南地
[00:11:26.400 --> 00:11:28.400]  為什麼說這是最大最大
[00:11:28.400 --> 00:11:31.400]  以色列人要學習的一個地方呢?
[00:11:31.400 --> 00:11:33.400]  如果你記得
[00:11:33.400 --> 00:11:34.400]  或者這段時間
[00:11:34.400 --> 00:11:36.400]  跟教會的讀經計劃
[00:11:36.400 --> 00:11:38.400]  在文素記裏面說到
[00:11:38.400 --> 00:11:41.400]  那些以色列人看到那些外邦人害怕
[00:11:41.400 --> 00:11:45.400]  看到那些人比自己高頭一截
[00:11:45.400 --> 00:11:49.400]  即使看到迦南地是流奶軟蜜之地
[00:11:49.400 --> 00:11:50.400]  那裏肥沃豐富
[00:11:50.400 --> 00:11:52.400]  有所有很多物產
[00:11:52.400 --> 00:11:54.400]  很棒的
[00:11:54.400 --> 00:11:58.400]  不過當他們見到當地的迦南人
[00:11:58.400 --> 00:12:01.400]  或者在這裏說的阿摩利人
[00:12:01.400 --> 00:12:05.400]  甚至乎那些其他的迦南外族
[00:12:05.400 --> 00:12:07.400]  他們害怕
[00:12:07.400 --> 00:12:10.400]  人的恐懼就佔領人的內心
[00:12:10.400 --> 00:12:11.400]  這種恐懼感
[00:12:11.400 --> 00:12:14.400]  就對整個民族進行一個極大的扭曲
[00:12:14.400 --> 00:12:17.400]  這種扭曲令到那些以色列人說
[00:12:17.400 --> 00:12:18.400]  我們現在不出埃及了
[00:12:18.400 --> 00:12:20.400]  上帝害死我們
[00:12:20.400 --> 00:12:22.400]  現在我們要立首領
[00:12:22.400 --> 00:12:24.400]  要回到埃及裏面
[00:12:24.400 --> 00:12:27.400]  又或者這種扭曲恐懼的心
[00:12:27.400 --> 00:12:30.400]  令到人產生那種權力鬥爭
[00:12:30.400 --> 00:12:33.400]  這個權力他們要興起新的領袖
[00:12:33.400 --> 00:12:34.400]  不再跟摩西
[00:12:34.400 --> 00:12:36.400]  不再跟阿倫
[00:12:36.400 --> 00:12:40.400]  他們要另立一個合乎他們自己的想法
[00:12:40.400 --> 00:12:43.400]  或者令到他們舒服的領袖
[00:12:43.400 --> 00:12:46.400]  令到他們可以安然地
[00:12:46.400 --> 00:12:49.400]  覺得心裏面有多些踏實感
[00:12:49.400 --> 00:12:52.400]  來回到舊時的道路
[00:12:52.400 --> 00:12:53.400]  摩西在這裏裏面
[00:12:53.400 --> 00:12:54.400]  他在說這個講章
[00:12:54.400 --> 00:12:55.400]  他第一樣東西
[00:12:55.400 --> 00:12:57.400]  他直指的就是以色列人
[00:12:57.400 --> 00:13:00.400]  整個民族的核心
[00:13:00.400 --> 00:13:02.400]  恐懼、懼怕
[00:13:02.400 --> 00:13:07.400]  而這種懼怕驅使到人不跟隨上帝
[00:13:07.400 --> 00:13:09.400]  人生裏面有時候
[00:13:09.400 --> 00:13:11.400]  我們都可能好像以色列人一樣
[00:13:11.400 --> 00:13:16.400]  我們有很多事情害怕
[00:13:16.400 --> 00:13:19.400]  而這種懼怕
[00:13:19.400 --> 00:13:21.400]  我們看威嚇我們的東西
[00:13:21.400 --> 00:13:23.400]  比起上帝更加大
[00:13:23.400 --> 00:13:25.400]  我們害怕那些東西
[00:13:25.400 --> 00:13:28.400]  令到我們的心靈變得扭曲
[00:13:28.400 --> 00:13:32.400]  有時候甚至乎這種不是外顯的恐懼
[00:13:32.400 --> 00:13:36.400]  在內心裏面會影響我們的人際關係
[00:13:36.400 --> 00:13:39.400]  又或者看自己的那種體會
[00:13:39.400 --> 00:13:42.400]  早前有一個這樣的弟兄姊妹
[00:13:42.400 --> 00:13:43.400]  聊天
[00:13:43.400 --> 00:13:44.400]  一個對話
[00:13:44.400 --> 00:13:51.400]  他就在一個工作了相當日子的一個機構裏面
[00:13:51.400 --> 00:13:53.400]  在公司裏面工作
[00:13:53.400 --> 00:13:55.400]  做著做著的時候
[00:13:55.400 --> 00:13:57.400]  可能見到其他那些
[00:13:57.400 --> 00:13:59.400]  因為他做了相當日子
[00:13:59.400 --> 00:14:02.400]  他身邊有一些下屬
[00:14:02.400 --> 00:14:04.400]  指指尋尋見到他
[00:14:04.400 --> 00:14:06.400]  見到這些說話
[00:14:06.400 --> 00:14:08.400]  這些類似指指尋尋
[00:14:08.400 --> 00:14:09.400]  他心裏面很不安
[00:14:09.400 --> 00:14:11.400]  然後在公司裏面
[00:14:11.400 --> 00:14:14.400]  公司委派一些更加艱巨的任務交給他
[00:14:14.400 --> 00:14:16.400]  因為他很久了
[00:14:16.400 --> 00:14:18.400]  所以上面有一些挑戰
[00:14:18.400 --> 00:14:20.400]  下屬就指指尋尋
[00:14:20.400 --> 00:14:22.400]  經常看著他在那裏說話
[00:14:22.400 --> 00:14:25.400]  他心裏面就感覺很不安樂
[00:14:25.400 --> 00:14:28.400]  但是他又不是很想去澄清
[00:14:28.400 --> 00:14:29.400]  又不是很想去抗辯
[00:14:29.400 --> 00:14:32.400]  於是這些說話
[00:14:32.400 --> 00:14:34.400]  這些人的指指尋尋
[00:14:34.400 --> 00:14:36.400]  就影響了他的心態
[00:14:36.400 --> 00:14:39.400]  然後他就不停在質問自己
[00:14:39.400 --> 00:14:41.400]  我這麼久在這間公司裏面
[00:14:41.400 --> 00:14:45.400]  為什麼一點份量都沒有呢?
[00:14:45.400 --> 00:14:46.400]  我做每一樣東西
[00:14:46.400 --> 00:14:49.400]  為什麼人們會有這麼多的說話呢?
[00:14:49.400 --> 00:14:53.400]  又或者在這個公司裏面
[00:14:53.400 --> 00:14:57.400]  為什麼上頭不是很體恤他的困難
[00:14:57.400 --> 00:15:01.400]  還要不斷不斷地交一些艱巨的任務給他
[00:15:01.400 --> 00:15:05.400]  然後浮現腦裏面有很多的感受
[00:15:05.400 --> 00:15:07.400]  然後到最後他就覺得
[00:15:07.400 --> 00:15:10.400]  這個群體或者這間公司不是屬於他的
[00:15:10.400 --> 00:15:11.400]  他想走
[00:15:11.400 --> 00:15:13.400]  然後就自暴自棄
[00:15:13.400 --> 00:15:17.400]  甚至覺得這間公司只有自己做事
[00:15:17.400 --> 00:15:19.400]  一邊談的時候
[00:15:19.400 --> 00:15:22.400]  其實他真正的恐懼是覺得
[00:15:22.400 --> 00:15:24.400]  別人怎麼看他
[00:15:24.400 --> 00:15:27.400]  他真正覺得的那種體會是覺得
[00:15:27.400 --> 00:15:29.400]  自己孤軍作戰
[00:15:29.400 --> 00:15:31.400]  但是其實可能是客觀的環境
[00:15:31.400 --> 00:15:32.400]  他還沒有查證過
[00:15:32.400 --> 00:15:33.400]  究竟這些人指指尋尋
[00:15:33.400 --> 00:15:34.400]  是不是可能在讚他
[00:15:34.400 --> 00:15:36.400]  或者這個老闆真的好
[00:15:36.400 --> 00:15:38.400]  不知道
[00:15:38.400 --> 00:15:40.400]  不過在我們人生裏面
[00:15:40.400 --> 00:15:42.400]  有時候我們看到這些
[00:15:42.400 --> 00:15:43.400]  觀察到這些東西
[00:15:43.400 --> 00:15:45.400]  我們就會內化了
[00:15:45.400 --> 00:15:48.400]  甚至那種不安全感
[00:15:48.400 --> 00:15:51.400]  令到自己失去了那份
[00:15:51.400 --> 00:15:55.400]  在對面前有些挑戰
[00:15:55.400 --> 00:15:58.400]  或者有很多面對不同的困難的時候
[00:15:58.400 --> 00:16:01.400]  我們的心裏面就產生一種孤獨感
[00:16:01.400 --> 00:16:04.400]  在聖經裏面其實先知都曾經出現過
[00:16:04.400 --> 00:16:08.400]  不同的人物都經歷過這種心路
[00:16:08.400 --> 00:16:10.400]  聖經給我們的出路是
[00:16:10.400 --> 00:16:12.400]  你要剛強壯膽
[00:16:12.400 --> 00:16:14.400]  如果你越害怕的東西
[00:16:14.400 --> 00:16:16.400]  你更加要面對它
[00:16:16.400 --> 00:16:18.400]  有一句這樣的說話
[00:16:18.400 --> 00:16:22.400]  曾經有一個名人說過
[00:16:22.400 --> 00:16:23.400]  我覺得這句很受用
[00:16:23.400 --> 00:16:27.400]  他說面對懼怕最好的方法是什麼
[00:16:27.400 --> 00:16:30.400]  就是你面對它
[00:16:30.400 --> 00:16:34.400]  面對到你做到成功為止
[00:16:34.400 --> 00:16:36.400]  你一直這樣做的時候
[00:16:36.400 --> 00:16:38.400]  你就會克服到這個懼怕
[00:16:38.400 --> 00:16:40.400]  這樣說好像很抽象
[00:16:40.400 --> 00:16:42.400]  這是我親身經歷
[00:16:42.400 --> 00:16:44.400]  我小時候
[00:16:44.400 --> 00:16:49.400]  我家人就回大陸去游泳
[00:16:49.400 --> 00:16:51.400]  那時候年輕的時候去大陸
[00:16:51.400 --> 00:16:52.400]  沒有水泡的
[00:16:52.400 --> 00:16:53.400]  不懂得游泳
[00:16:53.400 --> 00:16:56.400]  我爸爸就把我放到那些叫沖邊
[00:16:56.400 --> 00:16:59.400]  就是那些小餐廳小河那些鄉下的
[00:16:59.400 --> 00:17:00.400]  他說沒有水泡
[00:17:00.400 --> 00:17:03.400]  但舊時鄉下有些用木造的浮木
[00:17:03.400 --> 00:17:05.400]  就綁了身
[00:17:05.400 --> 00:17:06.400]  我覺得很安全
[00:17:06.400 --> 00:17:07.400]  但如果你試過
[00:17:07.400 --> 00:17:09.400]  你只能夠浮木綁一個身
[00:17:09.400 --> 00:17:11.400]  和一個水泡綁一個身
[00:17:11.400 --> 00:17:12.400]  那種體會是不同的
[00:17:12.400 --> 00:17:13.400]  浮力是不同的
[00:17:13.400 --> 00:17:15.400]  我爸爸把我放下去
[00:17:15.400 --> 00:17:17.400]  讓我下去浮在沖邊
[00:17:17.400 --> 00:17:19.400]  拿著木頭在那裡浮浮浮的時候
[00:17:19.400 --> 00:17:22.400]  突然之間就有一艘小艇撞
[00:17:22.400 --> 00:17:24.400]  一直駛過來
[00:17:24.400 --> 00:17:26.400]  我在沖邊那裡
[00:17:26.400 --> 00:17:27.400]  很深的
[00:17:27.400 --> 00:17:29.400]  在沖邊那裡
[00:17:29.400 --> 00:17:31.400]  那艘艇一下撞到我的頭上
[00:17:31.400 --> 00:17:34.400]  然後我的人就沉下水了
[00:17:34.400 --> 00:17:36.400]  這樣滾來滾去
[00:17:36.400 --> 00:17:38.400]  因為一般來說
[00:17:38.400 --> 00:17:40.400]  有塊木頭會浮著
[00:17:40.400 --> 00:17:41.400]  撞一撞就會浮
[00:17:41.400 --> 00:17:43.400]  但因為我的人被艇撞
[00:17:43.400 --> 00:17:45.400]  人在艇底那裡
[00:17:45.400 --> 00:17:47.400]  你能不能想像到那種恐怖
[00:17:47.400 --> 00:17:48.400]  我一浮的時候
[00:17:48.400 --> 00:17:49.400]  那艘艇頂著我
[00:17:49.400 --> 00:17:52.400]  那種感覺就是不停地喝水
[00:17:52.400 --> 00:17:54.400]  我家人就馬上從河邊
[00:17:54.400 --> 00:17:55.400]  拉我上來
[00:17:55.400 --> 00:17:56.400]  把我拉上來
[00:17:56.400 --> 00:17:58.400]  然後我沒有死
[00:17:58.400 --> 00:18:00.400]  被淹的那種感覺
[00:18:00.400 --> 00:18:02.400]  滿口都是水
[00:18:02.400 --> 00:18:04.400]  濁到很恐怖
[00:18:04.400 --> 00:18:06.400]  然後有大量的時間
[00:18:06.400 --> 00:18:08.400]  晚上做噩夢
[00:18:08.400 --> 00:18:09.400]  就想起這個情景
[00:18:09.400 --> 00:18:11.400]  有時候偶爾狀態不好
[00:18:11.400 --> 00:18:12.400]  都會做這個噩夢
[00:18:12.400 --> 00:18:14.400]  想起小時候的情景
[00:18:14.400 --> 00:18:17.400]  然後很害怕
[00:18:17.400 --> 00:18:18.400]  但看到別人
[00:18:18.400 --> 00:18:19.400]  一直長大的時候
[00:18:19.400 --> 00:18:21.400]  看到別人游泳
[00:18:21.400 --> 00:18:24.400]  很自由自在
[00:18:24.400 --> 00:18:26.400]  覺得很想學
[00:18:26.400 --> 00:18:27.400]  但又很害怕
[00:18:27.400 --> 00:18:29.400]  然後到最後是怎樣呢
[00:18:29.400 --> 00:18:31.400]  那時候我記得
[00:18:31.400 --> 00:18:32.400]  我找回我爸爸
[00:18:32.400 --> 00:18:34.400]  爸爸你陪我游泳
[00:18:34.400 --> 00:18:36.400]  他就想著他綁著我
