
[00:00:00.000 --> 00:00:05.480]  今日的經訓系記載在希伯來書8章1至13節
[00:05:17.440 --> 00:05:23.040]  或者特別是聚焦在他受苦的地上生活的日子
[00:05:23.040 --> 00:05:24.040]  再升天
[00:05:24.040 --> 00:05:25.640]  成為一個整體
[00:05:25.640 --> 00:05:27.640]  他用耶穌基督的經歷
[00:05:27.640 --> 00:05:29.640]  來到去勉勵我們
[00:05:29.640 --> 00:05:33.920]  甚至乎希伯來書的作者再要推多一層
[00:05:33.920 --> 00:05:35.280]  他要說
[00:05:35.280 --> 00:05:38.160]  基督耶穌所做的事件是一個
[00:05:38.160 --> 00:05:40.160]  不單止是一個救贖的事件
[00:05:40.160 --> 00:05:42.160]  而是一個獻祭的
[00:05:42.160 --> 00:05:46.680]  一個大祭司所做的一個獻祭的一個舉動
[00:05:46.680 --> 00:05:48.400]  所以你會看到的
[00:05:48.400 --> 00:05:51.000]  在希伯來書裡面經常出現
[00:05:51.000 --> 00:05:53.440]  或者去到今天我們所讀的經文是一個某程度
[00:05:53.440 --> 00:05:54.960]  一個幾核心的經文
[00:05:54.960 --> 00:05:56.960]  就是講到這個大祭司
[00:05:56.960 --> 00:05:58.960]  已經升到去高天了
[00:05:58.960 --> 00:06:01.320]  這個升上高天的大祭司
[00:06:01.320 --> 00:06:03.320]  整件事怎樣去幫我們
[00:06:03.320 --> 00:06:07.240]  每一個生命可以有一些的更新和改變
[00:06:07.240 --> 00:06:10.200]  曾經有些弟兄姐妹都不約而同問
[00:06:10.200 --> 00:06:12.960]  今天我們還需要不要獻祭呢
[00:06:12.960 --> 00:06:15.320]  從希伯來書的角度來說
[00:06:15.320 --> 00:06:17.480]  耶穌已經為我們獻上最大的祭
[00:06:17.480 --> 00:06:19.880]  我們不用像舊約那些
[00:06:19.880 --> 00:06:23.880]  猶太人或者以色列人那樣做很多泛民俗節
[00:06:23.880 --> 00:06:24.920]  不過呢
[00:06:24.920 --> 00:06:28.240]  希伯來書的作者不是就這樣講了就算了
[00:06:28.240 --> 00:06:30.800]  他今天這一段經文比較仔細一點
[00:06:30.800 --> 00:06:35.160]  講的是這個大祭司耶穌怎樣來獻祭
[00:06:35.160 --> 00:06:38.280]  祂的邏輯、祂的思路是怎樣呢
[00:06:38.280 --> 00:06:41.040]  希望是今天這一段經文來幫助我們
[00:06:41.040 --> 00:06:44.440]  更加重要的有一些很重要的字眼就是中保
[00:06:44.440 --> 00:06:45.680]  中保呢
[00:06:45.680 --> 00:06:49.720]  我們今天理解的中保就是中間人的意思
[00:06:49.720 --> 00:06:53.920]  究竟耶穌怎樣成為一個大祭司又成為一個中間人
[00:06:53.920 --> 00:06:56.160]  來挽回
[00:06:56.160 --> 00:07:00.720]  或者使神人之間的關係進入一個新的階段呢
[00:07:00.720 --> 00:07:02.840]  希望今天這一段經文我們有些啟迪
[00:07:02.840 --> 00:07:05.440]  讓我們能夠明白上帝的心意
[00:07:05.440 --> 00:07:06.640]  我們一起祈禱嘛
[00:07:06.640 --> 00:07:10.120]  求上帝幫助我們讓我們明白祂的話語和心祈禱
[00:07:10.120 --> 00:07:14.600]  親愛的主我們感謝你
[00:07:14.600 --> 00:07:19.600]  因為你的復活讓我們整個全息都可以變得不一樣
[00:07:19.600 --> 00:07:21.400]  對我們生命的看法
[00:07:21.400 --> 00:07:27.000]  對我們人生所走的路我們更加有確實的那種確具
[00:07:27.000 --> 00:07:29.600]  求你今天你藉著這一段經文
[00:07:29.600 --> 00:07:31.720]  你成為大祭司的工作
[00:07:31.720 --> 00:07:33.360]  來提醒我們
[00:07:33.360 --> 00:07:37.560]  究竟你怎樣去成為我們人與神之間的中保
[00:07:37.560 --> 00:07:38.840]  幫助我們眾人
[00:07:38.840 --> 00:07:41.040]  讓我們去領受你的話語的時候
[00:07:41.040 --> 00:07:43.120]  讓我們每一個都聽得明白
[00:07:43.120 --> 00:07:45.840]  又讓孫講的講得清楚
[00:07:45.840 --> 00:07:48.000]  忠心地將你的話語
[00:07:48.000 --> 00:07:50.560]  來去展明給弟兄姊妹知道
[00:07:50.560 --> 00:07:52.200]  讓我們明白的時候
[00:07:52.200 --> 00:07:53.720]  我們心裏面有確信
[00:07:53.720 --> 00:07:54.880]  也都有能力
[00:07:54.880 --> 00:07:57.400]  恭敬將來領受你話語的時間交託
[00:07:57.400 --> 00:07:58.280]  願你賜福
[00:07:58.280 --> 00:08:01.280]  獻上祈禱奉靠基督耶穌得聖的聖名祈求
[00:08:01.280 --> 00:08:02.280]  Amen
[00:08:02.280 --> 00:08:05.280]  在第八章一至到第五節裏面
[00:08:05.280 --> 00:08:08.280]  希伯來書的作者這樣講
[00:08:08.280 --> 00:08:10.960]  我們所講的事其中第一要緊的
[00:08:10.960 --> 00:08:13.440]  就是我們有這樣的大祭司
[00:08:13.440 --> 00:08:15.440]  已經坐在高天
[00:08:15.440 --> 00:08:17.720]  至大者寶座的右邊
[00:08:17.720 --> 00:08:21.280]  在聖所就是神真像幕裡
[00:08:21.280 --> 00:08:22.280]  作執事
[00:08:22.280 --> 00:08:25.280]  這幕是主所知的
[00:08:25.280 --> 00:08:26.720]  不是人所知的
[00:08:26.720 --> 00:08:31.040]  凡大祭司都是為獻禮物和祭物設立的
[00:08:31.040 --> 00:08:35.040]  所以這位大祭司也必須有所獻的
[00:08:35.040 --> 00:08:39.040]  他若在地上必不得為祭司
[00:08:39.040 --> 00:08:42.040]  因為已經有照律法獻禮物的祭司
[00:08:42.040 --> 00:08:44.040]  他們供奉的事
[00:08:44.040 --> 00:08:47.040]  本是天上的事的形狀和影像
[00:08:47.040 --> 00:08:50.040]  正如摩西章造帳幕的時候
[00:08:50.040 --> 00:08:52.040]  蒙神警戒他說
[00:08:52.040 --> 00:08:53.040]  你要謹慎
[00:08:53.040 --> 00:08:59.040]  作各樣的物件都要照著在山上指示你的樣式
[00:08:59.040 --> 00:09:01.040]  在這裡
[00:09:01.040 --> 00:09:03.040]  希伯來書的作者說
[00:09:03.040 --> 00:09:06.040]  整件事的救贖計劃
[00:09:06.040 --> 00:09:09.040]  他是用憲制的角度去表達的
[00:09:09.040 --> 00:09:13.040]  那個憲制在希伯來人或者以色列人來說
[00:09:13.040 --> 00:09:15.040]  憲制是需要指定的地方
[00:09:15.040 --> 00:09:18.040]  不是到處都可以在街角那些
[00:09:18.040 --> 00:09:19.040]  那些是犯罪的
[00:09:19.040 --> 00:09:21.040]  那些休壇就是這樣
[00:09:21.040 --> 00:09:23.040]  希伯來書的作者說
[00:09:23.040 --> 00:09:25.040]  憲制是需要有一個聖所
[00:09:25.040 --> 00:09:27.040]  有一個祭壇的
[00:09:27.040 --> 00:09:30.040]  是上帝指定的一個地上憲制的地方
[00:09:30.040 --> 00:09:34.040]  地上的憲制的那個聖所
[00:09:34.040 --> 00:09:37.040]  是照著天上的那個聖所
[00:09:37.040 --> 00:09:40.040]  是按著吩咐來設立的
[00:09:40.040 --> 00:09:43.040]  所以不論是在曠野的那四十年
[00:09:43.040 --> 00:09:45.040]  用一個回望的方式
[00:09:45.040 --> 00:09:48.040]  搭建出來的一個敬拜的地方
[00:09:48.040 --> 00:09:53.040]  還是後來去到所羅門所興建的聖殿
[00:09:53.040 --> 00:09:55.040]  整件事都是一脈相承的
[00:09:55.040 --> 00:09:58.040]  整個的設計不是純粹覺得漂亮
[00:09:58.040 --> 00:10:00.040]  我就自己做一些東西出來
[00:10:00.040 --> 00:10:01.040]  丁丁查查這樣
[00:10:01.040 --> 00:10:03.040]  我就做一個地方來敬拜神
[00:10:03.040 --> 00:10:05.040]  不是這樣的
[00:10:05.040 --> 00:10:06.040]  整個回望
[00:10:06.040 --> 00:10:08.040]  整個地上的聖所
[00:10:08.040 --> 00:10:11.040]  是照著天上的那個聖所
[00:10:11.040 --> 00:10:13.040]  是上帝作為那個設計師
[00:10:13.040 --> 00:10:14.040]  命令摩西
[00:10:14.040 --> 00:10:16.040]  命令後來的人
[00:10:16.040 --> 00:10:18.040]  來按著這些規格
[00:10:18.040 --> 00:10:21.040]  來建造回望或者聖所的
[00:10:21.040 --> 00:10:24.040]  所以地上的聖所
[00:10:24.040 --> 00:10:28.040]  在某程度就是天上上面那個聖所
[00:10:28.040 --> 00:10:30.040]  整個的藍圖
[00:10:30.040 --> 00:10:33.040]  或者按著天上敬拜的場所
[00:10:33.040 --> 00:10:36.040]  來建立而成的
[00:10:36.040 --> 00:10:38.040]  將來我們基督耶穌再回來
[00:10:38.040 --> 00:10:41.040]  我們都會在天上聖所裡面去敬拜的
[00:10:41.040 --> 00:10:44.040]  我們都會按著這個藍本來做的
[00:10:44.040 --> 00:10:47.040]  不過在希伯來書的作者裡面
[00:10:47.040 --> 00:10:50.040]  他講到地上的聖所和天上的聖所
[00:10:50.040 --> 00:10:52.040]  有什麼分別呢
[00:10:52.040 --> 00:10:55.040]  那個分別就是層次差很遠
[00:10:55.040 --> 00:10:58.040]  地上的聖所只不過是
[00:10:58.040 --> 00:11:00.040]  按著天上的聖所
[00:11:00.040 --> 00:11:02.040]  在這裡裡面講到第五節
[00:11:02.040 --> 00:11:07.040]  他們供奉的事是按著天上的事物的形狀和影像
[00:11:07.040 --> 00:11:09.040]  形狀和影像
[00:11:09.040 --> 00:11:12.040]  當代的用語已經用到盡了
[00:11:12.040 --> 00:11:17.040]  他的意思就是說參照上面的那個形態
[00:11:17.040 --> 00:11:19.040]  還有那個樣本
[00:11:19.040 --> 00:11:24.040]  在地上裡面設立一個這樣的方式來去敬拜
[00:11:24.040 --> 00:11:29.040]  那個形狀和影像不是那個實體
[00:11:29.040 --> 00:11:32.040]  只不過是一個人為
[00:11:32.040 --> 00:11:34.040]  按著上帝的吩咐而做的
[00:11:34.040 --> 00:11:37.040]  如果你覺得好像很抽象
[00:11:37.040 --> 00:11:40.040]  你就可以理解是一個模型
[00:11:40.040 --> 00:11:44.040]  不過這個模型是人裡面參與當中
[00:11:44.040 --> 00:11:47.040]  如果你有機會去香港的太空館
[00:11:47.040 --> 00:11:50.040]  早一段時間應該會重開
[00:11:50.040 --> 00:11:55.040]  他有一個模型就是銀河裡面八大行星
[00:11:55.040 --> 00:11:57.040]  現在是八大不是九大
[00:11:57.040 --> 00:12:00.040]  八大行星的模型地球
[00:12:00.040 --> 00:12:02.040]  金木水火土星
[00:12:02.040 --> 00:12:04.040]  做了一個很大的模型
[00:12:04.040 --> 00:12:06.040]  進去之後很偉大很漂亮
[00:12:06.040 --> 00:12:08.040]  那個是一個模型
[00:12:08.040 --> 00:12:14.040]  那個模型就按著科學家或者實證
[00:12:14.040 --> 00:12:17.040]  來投射銀河系
[00:12:17.040 --> 00:12:21.040]  很壯闊的空間濃縮成為一個小地方
[00:12:21.040 --> 00:12:25.040]  讓你用一個肉身可以摸得到的方式
[00:12:25.040 --> 00:12:28.040]  來接觸金木水火土那八大行星
[00:12:28.040 --> 00:12:31.040]  在地上的聖所
[00:12:31.040 --> 00:12:34.040]  類似就是一個這樣的模型
[00:12:34.040 --> 00:12:37.040]  讓人進到一個地方裡面
[00:12:37.040 --> 00:12:43.040]  模擬的或者初常經歷天上敬拜的那種形態
[00:12:43.040 --> 00:12:47.040]  將來天上的聖所比地上的宏偉得多了
[00:12:47.040 --> 00:12:50.040]  整件事就很不同了
[00:12:50.040 --> 00:12:52.040]  在希伯來書的作者裡面
[00:12:52.040 --> 00:12:57.040]  地上的敬拜地上的聖所就是一個模型
[00:12:57.040 --> 00:13:00.040]  一個有不同的人來值班
[00:13:00.040 --> 00:13:05.040]  按著不同的律法所定下的祭司的班子
[00:13:05.040 --> 00:13:07.040]  每一個人就在這裡裡面
[00:13:07.040 --> 00:13:11.040]  來帶領一班以色列民眾一起來去敬拜
[00:13:11.040 --> 00:13:13.040]  提到外話
[00:13:13.040 --> 00:13:17.040]  在敬拜裡面的寺廟不是每個人都可以進去的
[00:13:17.040 --> 00:13:20.040]  有一些在律法裡面
[00:13:20.040 --> 00:13:22.040]  今天沒有給大家圖片
[00:13:22.040 --> 00:13:25.040]  有機會我穿給大家看
[00:13:25.040 --> 00:13:30.040]  在舊時的大祭司穿的袍子裡面有件藍色的內袍
[00:13:30.040 --> 00:13:33.040]  在內袍的腳底
[00:13:33.040 --> 00:13:36.040]  即是袍子的三腳
[00:13:36.040 --> 00:13:40.040]  綁著一些鈴鐺和石頭
[00:13:40.040 --> 00:13:45.040]  連在袍子的底部
[00:13:45.040 --> 00:13:50.040]  做動作的時候就會鈴鈴鈴鈴
[00:13:50.040 --> 00:13:52.040]  為什麼要做鈴鈴鈴鈴呢?
[00:13:52.040 --> 00:13:56.040]  不是以前《異天屠龍記》裡面那些很嬌俏的女生
[00:13:56.040 --> 00:13:59.040]  打著鈴鐺告訴別人我在這裡
[00:13:59.040 --> 00:14:06.040]  那個鈴鐺其實是告訴那些在旁邊服侍的祭司知道
[00:14:06.040 --> 00:14:09.040]  如果大祭司獻祭的時候聽不到這些鈴鐺聲
[00:14:09.040 --> 00:14:11.040]  很長時間都聽不到
[00:14:11.040 --> 00:14:15.040]  證明著這個大祭司身上有罪
[00:14:15.040 --> 00:14:18.040]  獻祭的時候被上帝擊殺
[00:14:18.040 --> 00:14:20.040]  這個鈴鐺就是告訴他
[00:14:20.040 --> 00:14:22.040]  那個人這麼久沒有聲音他就死了
[00:14:22.040 --> 00:14:27.040]  他就要叫那些祭司從這個致勝所裡面把他拉出來
[00:14:27.040 --> 00:14:33.040]  雖然大祭司在聖經裡面說到是一個很尊貴的身份
[00:14:33.040 --> 00:14:36.040]  但也是一個高危的身份
[00:14:36.040 --> 00:14:41.040]  因為他代表整個以色列民族獻上這個祭
[00:14:41.040 --> 00:14:44.040]  如果他自己潔淨不夠足夠
[00:14:44.040 --> 00:14:47.040]  又或者身上有罪他還沒處理夠
[00:14:47.040 --> 00:14:51.040]  而代表百姓獻這個贖罪祭的時候
[00:14:51.040 --> 00:14:54.040]  他隨時就在致勝所被上帝擊殺
[00:14:54.040 --> 00:14:56.040]  所以他這個身份是尊貴
[00:14:56.040 --> 00:14:58.040]  也是一個高危的身份
[00:14:58.040 --> 00:15:01.040]  在整個的建制裡面
[00:15:01.040 --> 00:15:05.040]  按著嚴格的律法來執行
[00:15:05.040 --> 00:15:08.040]  所以在這個律法底下裡面
[00:15:08.040 --> 00:15:11.040]  每一個人的建制都是膽戰心驚
[00:15:11.040 --> 00:15:14.040]  帶著一份極度的敬虔
[00:15:14.040 --> 00:15:15.040]  回到這裡
[00:15:15.040 --> 00:15:19.040]  他說到地上的敬拜就是一個這樣的敬拜
[00:15:19.040 --> 00:15:25.040]  按著律法的要求來將上帝所喜悅的祭來獻上
[00:15:25.040 --> 00:15:29.040]  而天上的敬拜或者耶穌基督
[00:15:29.040 --> 00:15:33.040]  作為大祭司所獻的祭就有些不同
[00:15:33.040 --> 00:15:37.040]  天上的祭 耶穌的祭壇
[00:15:37.040 --> 00:15:39.040]  你會看到整個聖經裡面
[00:15:39.040 --> 00:15:44.040]  沒有說到耶穌進去致勝所裡面做獻祭的祭壇
[00:15:44.040 --> 00:15:49.040]  或者耶穌從來都沒有做一些祭司裡面殺生那樣東西
[00:15:49.040 --> 00:15:51.040]  在聖經裡面說
[00:15:51.040 --> 00:15:53.040]  當然耶穌不會做這些事
[00:15:53.040 --> 00:15:55.040]  但在經文裡面特別說
[00:15:55.040 --> 00:16:00.040]  因為耶穌是天上的唯一大祭司
[00:16:00.040 --> 00:16:03.040]  地上的祭祀儀式
[00:16:03.040 --> 00:16:05.040]  由地上的祭司來做的
[00:16:05.040 --> 00:16:09.040]  所以經文裡面特別說
[00:16:09.040 --> 00:16:14.040]  地上的帳幕的設立
[00:16:14.040 --> 00:16:16.040]  由祭司按著律法
[00:16:16.040 --> 00:16:20.040]  已經有律法來獻上禮物
[00:16:20.040 --> 00:16:22.040]  這是第四節裡面說
[00:16:22.040 --> 00:16:24.040]  在地上裡面做這個祭司
[00:16:24.040 --> 00:16:27.040]  不過耶穌都依然要獻祭
[00:16:27.040 --> 00:16:31.040]  祂要獻一個更加高層次的祭
[00:16:31.040 --> 00:16:33.040]  真正的祭壇
[00:16:33.040 --> 00:16:39.040]  或者上帝所命令耶穌所要獻上自己的祭壇在哪裡呢
[00:16:39.040 --> 00:16:40.040]  十字架
[00:16:40.040 --> 00:16:45.040]  十字架就是呈現
[00:16:45.040 --> 00:16:48.040]  將最大的生畜
[00:16:48.040 --> 00:16:53.040]  耶穌將自己的生命獻上的祭壇
[00:16:53.040 --> 00:16:56.040]  十字架就是耶穌獻祭的祭壇
[00:16:56.040 --> 00:17:00.040]  祂將自己一字過的獻上上帝
[00:17:00.040 --> 00:17:03.040]  所以經文裡面特別說
[00:17:03.040 --> 00:17:05.040]  大祭司一定有東西要獻上
[00:17:05.040 --> 00:17:07.040]  說的是耶穌所獻的
[00:17:07.040 --> 00:17:12.040]  不是純粹口說或者賦予祂的意思
[00:17:12.040 --> 00:17:16.040]  而是真實的獻上自己
[00:17:16.040 --> 00:17:19.040]  希伯來書的作者頭頭尾尾用很多次的經文
[00:17:19.040 --> 00:17:20.040]  除了這裡之外
[00:17:20.040 --> 00:17:22.040]  在第九章裡面說到
[00:17:22.040 --> 00:17:24.040]  祂的身份是除掉罪
[00:17:24.040 --> 00:17:26.040]  九章二十六節
[00:17:26.040 --> 00:17:29.040]  十三章十二節
[00:17:29.040 --> 00:17:33.040]  祂說到耶穌用自己的血叫百姓成聖
[00:17:33.040 --> 00:17:37.040]  獻祭是要殺生的
[00:17:37.040 --> 00:17:42.040]  殺生是說耶穌在十字架上犧牲流血
[00:17:42.040 --> 00:17:44.040]  讓百姓成聖
[00:17:44.040 --> 00:17:46.040]  然後一章第三節
[00:17:46.040 --> 00:17:51.040]  祂的血是洗淨人的罪的補血
[00:17:51.040 --> 00:17:55.040]  所以耶穌流的血是一個獻祭流的血
[00:17:55.040 --> 00:17:57.040]  不是一個受害者
[00:17:57.040 --> 00:17:58.040]  是一個悲悲慘慘
[00:17:58.040 --> 00:18:01.040]  是一個被世人唾棄的
[00:18:01.040 --> 00:18:03.040]  一個可憐蟲流出來的
[00:18:03.040 --> 00:18:07.040]  孤孤單單很悲慘流出來的那些血
[00:18:07.040 --> 00:18:09.040]  耶穌流出來的血
[00:18:09.040 --> 00:18:13.040]  就好像昔日的祭身獻上一樣
[00:18:13.040 --> 00:18:15.040]  祂的血是有潔淨的果效
[00:18:15.040 --> 00:18:19.040]  穿著祂自己擺上的生命
[00:18:19.040 --> 00:18:22.040]  祂將自己完完全全獻上
[00:18:22.040 --> 00:18:24.040]  成為最完美的祭
[00:18:24.040 --> 00:18:28.040]  十字架就是祭壇
[00:18:28.040 --> 00:18:29.040]  獻完祭之後
[00:18:29.040 --> 00:18:31.040]  耶穌就升上高天
[00:18:31.040 --> 00:18:35.040]  在至高者的右邊
[00:18:35.040 --> 00:18:37.040]  永遠的來對作王
[00:18:37.040 --> 00:18:40.040]  那個升上去就好像舊時的祭物
[00:18:40.040 --> 00:18:42.040]  被燒上去的那些祭身
[00:18:42.040 --> 00:18:44.040]  燒上去的那些氫煙
[00:18:44.040 --> 00:18:47.040]  一路向天上上騰的那些煙
[00:18:47.040 --> 00:18:51.040]  這個比喻就是耶穌升上高天的比喻
[00:18:51.040 --> 00:18:55.040]  兩個都是講到達到上帝的根前
[00:18:55.040 --> 00:18:56.040]  耶穌的獻祭
[00:18:56.040 --> 00:18:59.040]  完完全全被上帝所閱納
[00:18:59.040 --> 00:19:03.040]  成為這個世界上最完美最大的祭
[00:19:03.040 --> 00:19:06.040]  這個就是耶穌裏面
[00:19:06.040 --> 00:19:08.040]  或者希伯來書裏面所講
[00:19:08.040 --> 00:19:11.040]  耶穌成為大祭司裏面所獻的祭
[00:19:11.040 --> 00:19:13.040]  這個希伯來書的作者
[00:19:13.040 --> 00:19:14.040]  再要進一步
[00:19:14.040 --> 00:19:16.040]  他要再講這個獻祭
[00:19:16.040 --> 00:19:21.040]  除了是講一個更偉大的祭之外
[00:19:21.040 --> 00:19:24.040]  耶穌基督所獻的祭
[00:19:24.040 --> 00:19:27.040]  耶穌不是成為天上委派下來
[00:19:27.040 --> 00:19:28.040]  做一個禮儀師
[00:19:28.040 --> 00:19:31.040]  做一些禮儀這麼簡單
[00:19:31.040 --> 00:19:32.040]  我們很多時候
[00:19:32.040 --> 00:19:36.040]  如果純粹用地上的祭祀來想耶穌
[00:19:36.040 --> 00:19:38.040]  我們會到到樽頸位
[00:19:38.040 --> 00:19:42.040]  就是極其量他做一個最勁的禮儀師
[00:19:42.040 --> 00:19:45.040]  天上降下做一個最勁的禮儀
[00:19:45.040 --> 00:19:47.040]  希伯來書作者說
[00:19:47.040 --> 00:19:48.040]  不是
[00:19:48.040 --> 00:19:50.040]  他不是做一個禮儀師
[00:19:50.040 --> 00:19:52.040]  他要做實質的事
[00:19:52.040 --> 00:19:55.040]  他的獻祭背後帶著一個更加具體
[00:19:55.040 --> 00:19:57.040]  更加重要的訊息
[00:19:57.040 --> 00:19:59.040]  這個是八章六節裏面所講
[00:19:59.040 --> 00:20:03.040]  如今耶穌所得的職任是更美的
[00:20:03.040 --> 00:20:07.040]  正如他作更美之藥的中補
[00:20:07.040 --> 00:20:11.040]  這藥原是憑更美的英許納藥
[00:20:11.040 --> 00:20:14.040]  在這裏你就明白了
[00:20:14.040 --> 00:20:17.040]  耶穌作為祭司的身份
[00:20:17.040 --> 00:20:19.040]  最重要是做些什麼呢
[00:20:19.040 --> 00:20:24.040]  他要做上帝和人之間的中補
[00:20:24.040 --> 00:20:26.040]  昔日祭司都是做這些事
[00:20:26.040 --> 00:20:28.040]  不過用禮儀的方式
[00:20:28.040 --> 00:20:32.040]  來感謝、贖罪、挽回
