
[00:00:00.000 --> 00:00:03.000]  我們以下要聆聽神的說話
[00:03:14.000 --> 00:03:16.000]  我們每個人都是上帝的僕人
[00:03:16.000 --> 00:03:18.000]  不是一個簡單的稱呼
[00:03:18.000 --> 00:03:20.000]  其實這個字原文在舊約聖經
[00:03:20.000 --> 00:03:23.000]  出現了23次
[00:03:23.000 --> 00:03:25.000]  舊約這麼厚
[00:03:25.000 --> 00:03:26.000]  只有23次
[00:03:26.000 --> 00:03:28.000]  哪些人拿得最多呢?
[00:03:28.000 --> 00:03:30.000]  摩西
[00:03:30.000 --> 00:03:32.000]  摩西拿了18次
[00:03:32.000 --> 00:03:35.000]  剩下的有5次
[00:03:35.000 --> 00:03:37.000]  2次給約書亞
[00:03:37.000 --> 00:03:39.000]  2次給大衛
[00:03:39.000 --> 00:03:42.000]  1次是用來負面形容上帝的百姓
[00:03:42.000 --> 00:03:44.000]  即是諷刺他們
[00:03:44.000 --> 00:03:47.000]  你可以想像而知
[00:03:47.000 --> 00:03:49.000]  上帝不是那麼輕易
[00:03:49.000 --> 00:03:51.000]  稱呼他的子民
[00:03:51.000 --> 00:03:53.000]  做耶和華的僕人
[00:03:53.000 --> 00:03:57.000]  約書亞你猜猜他何時才拿到這個稱呼?
[00:03:57.000 --> 00:03:59.000]  如果你有留意
[00:03:59.000 --> 00:04:01.000]  剛才我們讀了一段經文
[00:04:01.000 --> 00:04:02.000]  一章一節
[00:04:02.000 --> 00:04:05.000]  說當時約書亞的稱呼是甚麼?
[00:04:05.000 --> 00:04:07.000]  摩西的助手
[00:04:07.000 --> 00:04:09.000]  摩西的幫手
[00:04:09.000 --> 00:04:11.000]  他何時才拿到這個稱銜呢?
[00:04:11.000 --> 00:04:13.000]  經文說到大綱印了
[00:04:13.000 --> 00:04:15.000]  約書亞的結尾
[00:04:15.000 --> 00:04:17.000]  24章第29節
[00:04:17.000 --> 00:04:21.000]  到他離世的時候
[00:04:21.000 --> 00:04:24.000]  他就拿到這個稱銜
[00:04:24.000 --> 00:04:28.000]  被稱為耶和華的僕人
[00:04:28.000 --> 00:04:29.000]  換句話說
[00:04:29.000 --> 00:04:31.000]  如果根據聖經學者所說
[00:04:31.000 --> 00:04:34.000]  約書亞大概是80歲開始
[00:04:34.000 --> 00:04:36.000]  接手摩西的工作
[00:04:36.000 --> 00:04:38.000]  帶領以色列人進入迦南地
[00:04:38.000 --> 00:04:40.000]  到約書亞的結尾
[00:04:40.000 --> 00:04:41.000]  他離世的時候
[00:04:41.000 --> 00:04:43.000]  記載了他當時是110歲
[00:04:43.000 --> 00:04:46.000]  他那一刻被稱為耶和華的僕人
[00:04:46.000 --> 00:04:49.000]  上帝花了多少年在他身上?
[00:04:49.000 --> 00:04:51.000]  這個訓練
[00:04:51.000 --> 00:04:53.000]  起碼30年
[00:04:53.000 --> 00:04:55.000]  30年來到他輔助約書亞
[00:04:55.000 --> 00:04:57.000]  由摩西的幫手
[00:04:57.000 --> 00:05:01.000]  慢慢晉升為耶和華的僕人
[00:05:01.000 --> 00:05:06.000]  我們要看到上帝給予一個人的栽培
[00:05:06.000 --> 00:05:08.000]  事實上這30年容易嗎?
[00:05:08.000 --> 00:05:10.000]  不容易
[00:05:10.000 --> 00:05:12.000]  雖然在這30年裡
[00:05:12.000 --> 00:05:14.000]  摩西確實離開了大眾的視線
[00:05:14.000 --> 00:05:15.000]  離世了
[00:05:15.000 --> 00:05:17.000]  但他在百姓心目中
[00:05:17.000 --> 00:05:20.000]  仍然是一個偉大的領袖
[00:05:20.000 --> 00:05:21.000]  你翻查一下
[00:05:21.000 --> 00:05:24.000]  就算到新約都還在講哪個律法?
[00:05:24.000 --> 00:05:25.000]  摩西的律法
[00:05:25.000 --> 00:05:27.000]  你就知道他的影響力多厲害
[00:05:27.000 --> 00:05:30.000]  摩西可以說是整個以色列民族
[00:05:30.000 --> 00:05:31.000]  他的歷史地位
[00:05:31.000 --> 00:05:33.000]  基本上是不會忽視的
[00:05:33.000 --> 00:05:34.000]  沒有人會忽視他
[00:05:34.000 --> 00:05:36.000]  他不會容易動搖
[00:05:36.000 --> 00:05:38.000]  事實上就算你只看約書亞記
[00:05:38.000 --> 00:05:40.000]  摩西的名字
[00:05:40.000 --> 00:05:41.000]  即使離世了
[00:05:41.000 --> 00:05:43.000]  也出現了50多次
[00:05:43.000 --> 00:05:44.000]  包括提及他的名字
[00:05:44.000 --> 00:05:46.000]  或提及他的教導
[00:05:46.000 --> 00:05:47.000]  你可以想像在百姓心目中
[00:05:47.000 --> 00:05:49.000]  摩西的聲望影響力
[00:05:49.000 --> 00:05:52.000]  已經深入人心
[00:05:52.000 --> 00:05:54.000]  百姓自然對他的繼任人
[00:05:54.000 --> 00:05:56.000]  一定會有期望
[00:05:56.000 --> 00:05:58.000]  很自然的想法
[00:05:58.000 --> 00:06:01.000]  至少期望約書亞會怎樣?
[00:06:01.000 --> 00:06:02.000]  作為繼任人
[00:06:02.000 --> 00:06:06.000]  起碼都維持現況
[00:06:06.000 --> 00:06:10.000]  起碼都延續摩西帶隊的效果
[00:06:10.000 --> 00:06:12.000]  人很自然這樣期望
[00:06:12.000 --> 00:06:14.000]  沒理由期望他變差
[00:06:14.000 --> 00:06:17.000]  甚至最好是怎樣?
[00:06:17.000 --> 00:06:19.000]  超越摩西的往績
[00:06:19.000 --> 00:06:21.000]  這樣就更加好了
[00:06:21.000 --> 00:06:22.000]  在這個情況下
[00:06:22.000 --> 00:06:23.000]  作為繼任人
[00:06:23.000 --> 00:06:25.000]  作為摩西的助手
[00:06:25.000 --> 00:06:27.000]  約書亞會怎樣想?
[00:06:27.000 --> 00:06:28.000]  有沒有壓力?
[00:06:28.000 --> 00:06:30.000]  他帶隊有沒有壓力?
[00:06:30.000 --> 00:06:32.000]  其實一定有的
[00:06:32.000 --> 00:06:34.000]  不難理解
[00:06:34.000 --> 00:06:36.000]  一定會承受不少壓力
[00:06:36.000 --> 00:06:39.000]  在座有沒有人喜歡看英超?
[00:06:39.000 --> 00:06:41.000]  有沒有?
[00:06:41.000 --> 00:06:43.000]  其實我不看的
[00:06:43.000 --> 00:06:44.000]  不過曾仔牧師也看
[00:06:44.000 --> 00:06:46.000]  英超
[00:06:46.000 --> 00:06:49.000]  你覺得英超最難帶隊的是哪一隊?
[00:06:49.000 --> 00:06:53.000]  有人說英超的曼聯
[00:06:53.000 --> 00:06:55.000]  是英格蘭足球壇
[00:06:55.000 --> 00:06:57.000]  第二難做的工作
[00:06:57.000 --> 00:06:58.000]  做他的領隊
[00:06:58.000 --> 00:06:59.000]  是第二份最難的工作
[00:06:59.000 --> 00:07:01.000]  第一份是帶領英格蘭國家隊
[00:07:01.000 --> 00:07:02.000]  為什麼?
[00:07:02.000 --> 00:07:04.000]  因為很久沒拿過世界盃
[00:07:04.000 --> 00:07:05.000]  很難帶
[00:07:05.000 --> 00:07:06.000]  而且球星太多
[00:07:06.000 --> 00:07:10.000]  英超的領隊是一份很艱難的工作
[00:07:10.000 --> 00:07:12.000]  因為我們知道
[00:07:12.000 --> 00:07:15.000]  在曼聯的領隊是一份很艱難的工作
[00:07:15.000 --> 00:07:17.000]  因為曼聯有一個很傳奇的主帥
[00:07:17.000 --> 00:07:18.000]  費甲遜
[00:07:18.000 --> 00:07:20.000]  他在他帶領下
[00:07:20.000 --> 00:07:23.000]  為球會開創了最輝煌的成績
[00:07:23.000 --> 00:07:26.000]  但當費甲遜2013年退休的時候
[00:07:26.000 --> 00:07:28.000]  球迷自然怎樣?
[00:07:28.000 --> 00:07:31.000]  也期望他的繼任人
[00:07:31.000 --> 00:07:34.000]  可以延續他的佳績
[00:07:34.000 --> 00:07:36.000]  所以大家一定記得當年
[00:07:36.000 --> 00:07:39.000]  誰接班做費甲遜帶領曼聯
[00:07:39.000 --> 00:07:40.000]  記不記得?
[00:07:40.000 --> 00:07:42.000]  不記得?
[00:07:42.000 --> 00:07:45.000]  費甲遜親自欽點莫耶斯
[00:07:45.000 --> 00:07:46.000]  有沒有印象?
[00:07:46.000 --> 00:07:48.000]  有看英超應該有印象
[00:07:48.000 --> 00:07:52.000]  莫耶斯來做曼聯的新領隊
[00:07:52.000 --> 00:07:53.000]  如果大家有記得
[00:07:53.000 --> 00:07:55.000]  就算我沒看英超我也知道
[00:07:55.000 --> 00:07:57.000]  莫耶斯有個綽號是什麼?
[00:07:57.000 --> 00:08:00.000]  當他被費甲遜欽點的時候
[00:08:00.000 --> 00:08:02.000]  就變成了操身瘟
[00:08:02.000 --> 00:08:03.000]  有沒有印象?
[00:08:03.000 --> 00:08:05.000]  大大橫額
[00:08:05.000 --> 00:08:07.000]  你就是那個真命天子
[00:08:07.000 --> 00:08:08.000]  是你的了
[00:08:08.000 --> 00:08:10.000]  選了你做接任人
[00:08:10.000 --> 00:08:11.000]  做繼任人
[00:08:11.000 --> 00:08:13.000]  你就是那個被選上的
[00:08:13.000 --> 00:08:14.000]  但我們知道
[00:08:14.000 --> 00:08:15.000]  莫耶斯接棒
[00:08:15.000 --> 00:08:16.000]  不單止接棒
[00:08:16.000 --> 00:08:17.000]  還接了什麼棒?
[00:08:17.000 --> 00:08:19.000]  接了火棒
[00:08:19.000 --> 00:08:20.000]  燒了自己
[00:08:20.000 --> 00:08:22.000]  球迷對他寄予厚望
[00:08:22.000 --> 00:08:23.000]  但可惜事與願違
[00:08:23.000 --> 00:08:27.000]  那一屆曼聯在賽事裡四大皆空
[00:08:27.000 --> 00:08:28.000]  什麼獎都沒有
[00:08:28.000 --> 00:08:31.000]  從天堂一下子掉到地底
[00:08:31.000 --> 00:08:33.000]  更加失去了
[00:08:33.000 --> 00:08:35.000]  來屆參加歐聯的資格
[00:08:35.000 --> 00:08:37.000]  其實很正常
[00:08:37.000 --> 00:08:39.000]  因為當年費甲遜
[00:08:39.000 --> 00:08:40.000]  大家不記得了
[00:08:40.000 --> 00:08:41.000]  他最初帶隊
[00:08:41.000 --> 00:08:42.000]  曼聯也不是那麼好
[00:08:42.000 --> 00:08:44.000]  也要熬了幾年才有成績
[00:08:44.000 --> 00:08:45.000]  但沒辦法
[00:08:45.000 --> 00:08:48.000]  莫耶斯有一個高峰接手
[00:08:48.000 --> 00:08:49.000]  突然下滑
[00:08:49.000 --> 00:08:52.000]  自然他突然變成千夫所指
[00:08:52.000 --> 00:08:55.000]  最後他也逃不過被炒友的結果
[00:08:55.000 --> 00:08:57.000]  其實他上任很短
[00:08:57.000 --> 00:08:58.000]  一年也不夠
[00:08:58.000 --> 00:09:00.000]  他就由The Chosen One
[00:09:00.000 --> 00:09:01.000]  不知道之後球迷撇起他
[00:09:01.000 --> 00:09:03.000]  寫了一句什麼橫額
[00:09:03.000 --> 00:09:05.000]  The Wrong One
[00:09:05.000 --> 00:09:07.000]  慘不慘?
[00:09:07.000 --> 00:09:08.000]  你是真命天子
[00:09:08.000 --> 00:09:09.000]  一年不夠
[00:09:09.000 --> 00:09:11.000]  Sorry 我們選錯你
[00:09:11.000 --> 00:09:12.000]  你不是
[00:09:12.000 --> 00:09:13.000]  很慘吧
[00:09:13.000 --> 00:09:14.000]  但自此之後
[00:09:14.000 --> 00:09:15.000]  其實你有留意
[00:09:15.000 --> 00:09:17.000]  每一屆曼聯新上任的領隊
[00:09:17.000 --> 00:09:20.000]  他們帶隊成績一定會被人拿來比較
[00:09:20.000 --> 00:09:23.000]  就是和最厲害的費甲遜比較
[00:09:23.000 --> 00:09:24.000]  和他往績比較
[00:09:24.000 --> 00:09:25.000]  有沒有壓力?
[00:09:25.000 --> 00:09:26.000]  其實一定有
[00:09:26.000 --> 00:09:28.000]  一定有一種無形壓力
[00:09:28.000 --> 00:09:30.000]  繼任人是不容易做的
[00:09:30.000 --> 00:09:32.000]  所以你看看約書亞
[00:09:32.000 --> 00:09:34.000]  他是不是The Chosen One?
[00:09:34.000 --> 00:09:35.000]  他是不是?
[00:09:35.000 --> 00:09:37.000]  其實他是
[00:09:37.000 --> 00:09:38.000]  他是被選擇
[00:09:38.000 --> 00:09:40.000]  你不要以為在約書亞的記才任命
[00:09:40.000 --> 00:09:44.000]  在生命記上帝選了他
[00:09:44.000 --> 00:09:46.000]  一早已經是上帝任命他
[00:09:46.000 --> 00:09:48.000]  成為摩西的接班人
[00:09:48.000 --> 00:09:50.000]  並且不是空降
[00:09:50.000 --> 00:09:52.000]  你留意一下抗疫那四十年
[00:09:52.000 --> 00:09:55.000]  約書亞一直在摩西身邊做助教
[00:09:55.000 --> 00:09:58.000]  協助摩西帶領管理百姓
[00:09:58.000 --> 00:10:00.000]  約書亞也親自帶隊
[00:10:00.000 --> 00:10:02.000]  替摩西打贏過不少仗
[00:10:02.000 --> 00:10:04.000]  所以其實約書亞
[00:10:04.000 --> 00:10:05.000]  他不是新人
[00:10:05.000 --> 00:10:07.000]  他不是初出茅廬
[00:10:07.000 --> 00:10:08.000]  他是久經訓練
[00:10:08.000 --> 00:10:12.000]  但在這一刻要自己擔正去領隊
[00:10:12.000 --> 00:10:15.000]  很明顯其實也有壓力
[00:10:15.000 --> 00:10:16.000]  也有憂慮
[00:10:16.000 --> 00:10:20.000]  所以你看到為何上帝會主動向他顯現
[00:10:20.000 --> 00:10:23.000]  特別你留意剛才讀經到結尾第九節
[00:10:23.000 --> 00:10:24.000]  上帝叫他什麼?
[00:10:24.000 --> 00:10:26.000]  不要害怕
[00:10:26.000 --> 00:10:28.000]  不要驚惶
[00:10:28.000 --> 00:10:32.000]  大家覺得約書亞害怕什麼?
[00:10:32.000 --> 00:10:34.000]  首先不知道你有沒有試過
[00:10:34.000 --> 00:10:36.000]  被指定繼任人
[00:10:36.000 --> 00:10:38.000]  有嗎?
[00:10:38.000 --> 00:10:40.000]  其實本身就是一種壓力
[00:10:40.000 --> 00:10:42.000]  什麼意思?
[00:10:42.000 --> 00:10:43.000]  譬如我指著你
[00:10:43.000 --> 00:10:45.000]  是你的了
[00:10:45.000 --> 00:10:47.000]  是你,不要忘記你
[00:10:47.000 --> 00:10:49.000]  就是你
[00:10:49.000 --> 00:10:50.000]  選了你
[00:10:50.000 --> 00:10:52.000]  It's you
[00:10:52.000 --> 00:10:54.000]  即是代表什麼?
[00:10:54.000 --> 00:10:56.000]  你不能避
[00:10:56.000 --> 00:10:58.000]  不能躲
[00:10:58.000 --> 00:11:00.000]  以前你可以站在後面
[00:11:00.000 --> 00:11:02.000]  但現在你站在最前
[00:11:02.000 --> 00:11:04.000]  你不能卸給你旁邊的人
[00:11:04.000 --> 00:11:06.000]  你只可以怎樣?
[00:11:06.000 --> 00:11:07.000]  你面對這個崗位
[00:11:07.000 --> 00:11:09.000]  你硬頂上
[00:11:09.000 --> 00:11:12.000]  所以本身你被指定為一個繼任人
[00:11:12.000 --> 00:11:14.000]  你本身就會有壓力
[00:11:14.000 --> 00:11:16.000]  一定有
[00:11:16.000 --> 00:11:18.000]  以前你是執行指令
[00:11:18.000 --> 00:11:21.000]  但現在你發私號令
[00:11:21.000 --> 00:11:24.000]  你變成了最高的負責人
[00:11:24.000 --> 00:11:26.000]  但如果做得不好
[00:11:26.000 --> 00:11:30.000]  就會變成最高的文責人
[00:11:30.000 --> 00:11:33.000]  你就會變成像莫耶斯
[00:11:33.000 --> 00:11:35.000]  所以一定會有壓力
[00:11:35.000 --> 00:11:38.000]  特別假如你的前任成績是好的
[00:11:38.000 --> 00:11:39.000]  是優秀的話
[00:11:39.000 --> 00:11:43.000]  繼任人都會給自己壓力
[00:11:43.000 --> 00:11:46.000]  特別可能有時看新聞都知道
[00:11:46.000 --> 00:11:48.000]  如果一些家族生意的承繼人
[00:11:48.000 --> 00:11:50.000]  上一代做得很好
[00:11:50.000 --> 00:11:52.000]  現在生意交到自己手上
[00:11:52.000 --> 00:11:53.000]  自己又怎樣?
[00:11:53.000 --> 00:11:55.000]  你會拼命去做
[00:11:55.000 --> 00:11:58.000]  因為你不想有辱家門
[00:11:58.000 --> 00:12:00.000]  所以繼任人很容易會對自己
[00:12:00.000 --> 00:12:03.000]  產生不合理的要求或期望
[00:12:03.000 --> 00:12:05.000]  給自己很多壓力
[00:12:05.000 --> 00:12:08.000]  甚至產生恐懼感
[00:12:08.000 --> 00:12:10.000]  另一方面你有留意
[00:12:10.000 --> 00:12:14.000]  大家覺得礦業是否一個很理想的生活環境?
[00:12:14.000 --> 00:12:16.000]  應該不是吧?
[00:12:16.000 --> 00:12:18.000]  但你有否留意
[00:12:18.000 --> 00:12:20.000]  約書亞和百姓住在那裏多久?
[00:12:20.000 --> 00:12:22.000]  40年了
[00:12:22.000 --> 00:12:24.000]  甚麼都習慣了
[00:12:24.000 --> 00:12:26.000]  不好的、難受的
[00:12:26.000 --> 00:12:30.000]  總有辦法去適應和克服
[00:12:30.000 --> 00:12:33.000]  所以他們一定很明白
[00:12:33.000 --> 00:12:36.000]  礦業的生存之道是怎樣
[00:12:36.000 --> 00:12:38.000]  所以礦業對他們來說
[00:12:38.000 --> 00:12:40.000]  是一個安書區
[00:12:40.000 --> 00:12:42.000]  住慣了40年
[00:12:42.000 --> 00:12:43.000]  但現在呢?
[00:12:43.000 --> 00:12:46.000]  現在你要離開一個安書區
[00:12:46.000 --> 00:12:47.000]  進入迦南
[00:12:47.000 --> 00:12:49.000]  不是短期旅行
[00:12:49.000 --> 00:12:50.000]  不是一轉日本
[00:12:50.000 --> 00:12:52.000]  兩個星期後回來
[00:12:52.000 --> 00:12:54.000]  是在那裏住一輩子
[00:12:54.000 --> 00:12:57.000]  你將要踏入一個
[00:12:57.000 --> 00:12:58.000]  不行
[00:12:58.000 --> 00:13:00.000]  將要離開一個你熟悉的地區
[00:13:00.000 --> 00:13:01.000]  踏入一個全新
[00:13:01.000 --> 00:13:03.000]  有很多未知的生活環境
[00:13:03.000 --> 00:13:05.000]  你一定會面對陌生感
[00:13:05.000 --> 00:13:07.000]  你一定會面對很多無法掌握
[00:13:07.000 --> 00:13:09.000]  甚至控制的狀況
[00:13:09.000 --> 00:13:12.000]  所以你一定會害怕
[00:13:12.000 --> 00:13:14.000]  再說我們會知道
[00:13:14.000 --> 00:13:16.000]  當時在迦南是否沒有人住?
[00:13:16.000 --> 00:13:17.000]  不是
[00:13:17.000 --> 00:13:19.000]  不是沒有人的地方
[00:13:19.000 --> 00:13:21.000]  是已經有很多不同的民族
[00:13:21.000 --> 00:13:23.000]  佔據了很多年
[00:13:23.000 --> 00:13:24.000]  有很多地膽
[00:13:24.000 --> 00:13:26.000]  有很多地方的勢力在裏面
[00:13:26.000 --> 00:13:29.000]  有很多甚至是敵人
[00:13:29.000 --> 00:13:31.000]  比以色列人更強大
[00:13:31.000 --> 00:13:32.000]  所以
[00:13:32.000 --> 00:13:35.000]  這確實是上帝應許的留賴與密之地
[00:13:35.000 --> 00:13:38.000]  但同時又很吊詭的是甚麼?
[00:13:38.000 --> 00:13:41.000]  是敵人盤踞的地方
[00:13:41.000 --> 00:13:45.000]  進入迦南一定不是一步到位的事情
[00:13:45.000 --> 00:13:50.000]  你會預見到是一種長期的爭戰
[00:13:50.000 --> 00:13:52.000]  過程裏面因為爭戰
[00:13:52.000 --> 00:13:55.000]  所以也有機會有損傷
[00:13:55.000 --> 00:13:56.000]  所以
[00:13:56.000 --> 00:14:01.000]  進入迦南確實是上帝應許的一件好事
[00:14:01.000 --> 00:14:03.000]  但約書亞身為領袖
[00:14:03.000 --> 00:14:06.000]  我們說任重道遠
[00:14:06.000 --> 00:14:09.000]  他難免會比別人有更多的壓力
[00:14:09.000 --> 00:14:12.000]  更多的驚惶
[00:14:12.000 --> 00:14:14.000]  我想正如大家
[00:14:14.000 --> 00:14:17.000]  你有沒有試過承接一些新的崗位?
[00:14:17.000 --> 00:14:19.000]  有沒有試過升職?
[00:14:19.000 --> 00:14:22.000]  由被人管理到管理人?
[00:14:22.000 --> 00:14:23.000]  可能也有
[00:14:23.000 --> 00:14:26.000]  有沒有試過升級做父母?
[00:14:26.000 --> 00:14:28.000]  有,大家眨眨眼
[00:14:28.000 --> 00:14:30.000]  有沒有試過在教會
[00:14:30.000 --> 00:14:32.000]  由一個普通的基督徒
[00:14:32.000 --> 00:14:36.000]  變成團契或小組的職員團長?
[00:14:36.000 --> 00:14:37.000]  有嗎?也有
[00:14:37.000 --> 00:14:39.000]  甚至乎成為教會的領袖
[00:14:39.000 --> 00:14:42.000]  蒙召去讀神學
[00:14:42.000 --> 00:14:44.000]  裝備自己成為全職的牧者
[00:14:44.000 --> 00:14:47.000]  通通這些都是進入一個新的崗位
[00:14:47.000 --> 00:14:49.000]  人生新的階段
[00:14:49.000 --> 00:14:52.000]  你要由一個被帶領的人
[00:14:52.000 --> 00:14:54.000]  成為一個帶領者
[00:14:54.000 --> 00:14:57.000]  是不是好事?
[00:14:57.000 --> 00:14:59.000]  大家都靜下來
[00:14:59.000 --> 00:15:01.000]  部長是不是好事?
[00:15:01.000 --> 00:15:02.000]  領袖是不是好事?
[00:15:02.000 --> 00:15:03.000]  應該是吧,我逼你說
[00:15:03.000 --> 00:15:05.000]  沒得說不是吧
[00:15:05.000 --> 00:15:07.000]  固然是上帝所賜的美事
[00:15:07.000 --> 00:15:09.000]  是值得興奮和喜悅
[00:15:09.000 --> 00:15:13.000]  但同時你總是夾雜著什麼感覺?
[00:15:13.000 --> 00:15:15.000]  憂慮或害怕的感覺
[00:15:15.000 --> 00:15:18.000]  因為你怕什麼?
[00:15:18.000 --> 00:15:20.000]  你怕可能做得不好
[00:15:20.000 --> 00:15:22.000]  做得不夠
[00:15:22.000 --> 00:15:25.000]  別人會怎樣看我?
[00:15:25.000 --> 00:15:27.000]  我能否升任?會質疑自己
[00:15:27.000 --> 00:15:29.000]  我會否辜負上帝給我的期望
[00:15:29.000 --> 00:15:31.000]  辜負眾人的期望?
[00:15:31.000 --> 00:15:33.000]  我們會有很多這些
[00:15:33.000 --> 00:15:35.000]  我們說的負面的狀況
[00:15:35.000 --> 00:15:37.000]  於是面對這些狀況
[00:15:37.000 --> 00:15:39.000]  我們通常有三個情況
[00:15:39.000 --> 00:15:40.000]  大家有留意嗎?
[00:15:40.000 --> 00:15:41.000]  你試試檢視一下
[00:15:41.000 --> 00:15:42.000]  我們說三個F
[00:15:42.000 --> 00:15:44.000]  第一個就是Fight
[00:15:44.000 --> 00:15:45.000]  Fight
[00:15:45.000 --> 00:15:46.000]  即是怎樣?
[00:15:46.000 --> 00:15:48.000]  你去對抗
[00:15:48.000 --> 00:15:50.000]  你拼命去回應
[00:15:50.000 --> 00:15:51.000]  第二個呢
[00:15:51.000 --> 00:15:52.000]  多於L
[00:15:52.000 --> 00:15:53.000]  Flight
[00:15:53.000 --> 00:15:54.000]  Flight
[00:15:54.000 --> 00:15:55.000]  即是什麼?
[00:15:55.000 --> 00:15:56.000]  你避開
[00:15:56.000 --> 00:15:57.000]  你不去回應
[00:15:57.000 --> 00:15:58.000]  逃避
[00:15:58.000 --> 00:15:59.000]  不想碰他
[00:15:59.000 --> 00:16:01.000]  第三個F呢
[00:16:01.000 --> 00:16:03.000]  你Freeze了
[00:16:03.000 --> 00:16:04.000]  凍結了
[00:16:04.000 --> 00:16:05.000]  僵硬了
[00:16:05.000 --> 00:16:07.000]  即是你不是迴避
[00:16:07.000 --> 00:16:09.000]  又不是面對
[00:16:09.000 --> 00:16:10.000]  你不懂得反應
[00:16:10.000 --> 00:16:12.000]  我們說所謂的「當機」
[00:16:12.000 --> 00:16:14.000]  弟兄姊妹
[00:16:14.000 --> 00:16:16.000]  如果用這個角度來看
