
[00:00:00.000 --> 00:00:20.000]  提交文件:創世記第41章46-52節,第45章1-8節
[00:21:38.000 --> 00:21:48.000]  如果他沒有在皇宮的監倉和高官囚犯經年累月的相處,
[00:21:48.000 --> 00:21:53.000]  他根本沒有可能培養出他的政治智慧。
[00:21:53.000 --> 00:21:59.000]  人以為被糟蹋,被浪費的年日,
[00:21:59.000 --> 00:22:04.000]  在上帝的手中,竟然全部都翻轉過來,
[00:22:04.000 --> 00:22:08.000]  變成日後管理埃及,化解全國的饑荒,
[00:22:08.000 --> 00:22:14.000]  甚至拯救無數生命最紮實的智慧和底氣。
[00:22:14.000 --> 00:22:18.000]  約瑟站在埃及這個受苦之地,
[00:22:18.000 --> 00:22:22.000]  他看見自己原來有第三個選擇,
[00:22:22.000 --> 00:22:28.000]  他不但可以選擇忘記放下過去的怨恨,
[00:22:28.000 --> 00:22:30.000]  馬來西亞這個名字,
[00:22:30.000 --> 00:22:35.000]  他還可以選擇留在那個曾經傷害過他的地方,
[00:22:35.000 --> 00:22:42.000]  繼續忠心,繼續去愛,繼續去作神的器皿。
[00:22:42.000 --> 00:22:51.000]  而整個故事最啟發我的是約瑟那幾次拒絕扮演受害者的心態和行動。
[00:22:51.000 --> 00:22:56.000]  約瑟第一,他面對引誘,他堅決說不,
[00:22:56.000 --> 00:23:02.000]  他面對波太妻子權力的壓迫和引誘,
[00:23:02.000 --> 00:23:09.000]  他打破沉默,說他不要,這是需要極大的勇氣。
[00:23:09.000 --> 00:23:16.000]  第二,約瑟拒絕自憐,他以一個很頹廢的狀態去示人,
[00:23:16.000 --> 00:23:22.000]  當法老在監倉裡叫他,召喚他的時候,
[00:23:22.000 --> 00:23:25.000]  他沒有披頭散髮去博同情,
[00:23:25.000 --> 00:23:32.000]  而是他剃頭,剃鬚,更換乾淨的衣服,
[00:23:32.000 --> 00:23:37.000]  他拒絕扮演一個很自憐的受害者。
[00:23:37.000 --> 00:23:43.000]  第三,約瑟無論在環境悲戰或是富足,
[00:23:43.000 --> 00:23:47.000]  他在護衛長的家,他在監倉,他在皇宮,
[00:23:47.000 --> 00:23:51.000]  他都選擇去服侍,去成長。
[00:23:51.000 --> 00:23:58.000]  約瑟他在監倉十幾年,其實是他生命中最重要的蛻變期,
[00:23:58.000 --> 00:24:01.000]  創傷奪去了他的天真,
[00:24:01.000 --> 00:24:05.000]  但奪不走他的善良和對神的忠心,
[00:24:05.000 --> 00:24:09.000]  苦難抹去了他的傲氣,
[00:24:09.000 --> 00:24:13.000]  但讓他穿上謙卑。
[00:24:13.000 --> 00:24:18.000]  在監倉裡,監獄長他很相信約瑟,
[00:24:18.000 --> 00:24:21.000]  他將囚犯交給約瑟去管理,
[00:24:21.000 --> 00:24:27.000]  約瑟他在那裡聽了不同人苦難的故事,
[00:24:27.000 --> 00:24:30.000]  他發現可能世上真的有很多冤獄,
[00:24:30.000 --> 00:24:33.000]  他的傷痕在服侍其他人裡,
[00:24:33.000 --> 00:24:37.000]  他漸漸都被轉化和療癒。
[00:24:37.000 --> 00:24:43.000]  聖經記載,當約瑟見到酒精和善長面帶受用的時候,
[00:24:43.000 --> 00:24:47.000]  約瑟主動關心他們兩個,
[00:24:47.000 --> 00:24:51.000]  「為什麼你們今天戴著面帶受用?」
[00:24:51.000 --> 00:24:55.000]  他不再沉溺在自身的痛苦,
[00:24:55.000 --> 00:25:01.000]  而是成為一個能夠分擔別人痛苦的聆聽者。
[00:25:01.000 --> 00:25:07.000]  第四,約瑟用愛切斷負面連鎖反應。
[00:25:07.000 --> 00:25:10.000]  當饑荒來到的時候,
[00:25:10.000 --> 00:25:14.000]  約瑟和他當年傷害過的哥哥重逢,
[00:25:14.000 --> 00:25:19.000]  在這個時候,約瑟已經手握大權,
[00:25:19.000 --> 00:25:21.000]  只要他揮一揮手,
[00:25:21.000 --> 00:25:24.000]  就可以將他以前受過的痛苦,
[00:25:24.000 --> 00:25:28.000]  雙倍奉還給這班哥哥。
[00:25:28.000 --> 00:25:32.000]  如果約瑟選擇報復,
[00:25:32.000 --> 00:25:41.000]  他只是在重演他爺爺、爸爸那種世世代代傳下來的真經和報復。
[00:25:41.000 --> 00:25:45.000]  但約瑟選擇了一個完全相反的路,
[00:25:45.000 --> 00:25:49.000]  這是門徒生命最關鍵的一步,
[00:25:49.000 --> 00:25:53.000]  就是他打破了幾代相傳的詛咒,
[00:25:53.000 --> 00:25:56.000]  那些傷痛不代存。
[00:25:56.000 --> 00:26:01.000]  弟兄姊妹,我們每一個人都有我們自己成長的歷史,
[00:26:01.000 --> 00:26:04.000]  最深影響我們的性格,
[00:26:04.000 --> 00:26:10.000]  往往都是小時候我們在我們家人、父母身上看到、學到的東西。
[00:26:10.000 --> 00:26:13.000]  如果父母以前經常用打打鬧鬧,
[00:26:13.000 --> 00:26:17.000]  用一些很難聽、有骨的說話去管教我們,
[00:26:17.000 --> 00:26:19.000]  其實我們長大後很自然,
[00:26:19.000 --> 00:26:21.000]  我們都會用這一套,
[00:26:21.000 --> 00:26:26.000]  用一些有刺、有骨的說話去對待我們的下一代。
[00:26:26.000 --> 00:26:30.000]  聖經裡面,大衛王就是一個歷史的教訓,
[00:26:30.000 --> 00:26:32.000]  大衛自己犯了錯,
[00:26:32.000 --> 00:26:34.000]  沒有好好處理,
[00:26:34.000 --> 00:26:37.000]  結果他的兒子就學他的壞事,
[00:26:37.000 --> 00:26:41.000]  家裡出現了兄弟相殘,甚至背叛,
[00:26:41.000 --> 00:26:44.000]  痛苦一代傳一代。
[00:26:44.000 --> 00:26:47.000]  家原本是神所設立,
[00:26:47.000 --> 00:26:52.000]  是讓人得到溫暖、安全、成長的地方,
[00:26:52.000 --> 00:26:55.000]  但在這個破碎的世界裡面,
[00:26:55.000 --> 00:27:00.000]  家庭往往就成為了傷害人最深的地方。
[00:27:00.000 --> 00:27:02.000]  更加危險的是,
[00:27:02.000 --> 00:27:04.000]  如果我們不小心,
[00:27:04.000 --> 00:27:08.000]  這條傷痛代傳的枷鎖,這條鎖鏈,
[00:27:08.000 --> 00:27:12.000]  不單止捆綁了我們自己的家庭,
[00:27:12.000 --> 00:27:17.000]  還會帶入這個屬靈的家庭,即是教會。
[00:27:17.000 --> 00:27:21.000]  如果我們帶著以往受過的傷害,
[00:27:21.000 --> 00:27:23.000]  又不去處理,
[00:27:23.000 --> 00:27:26.000]  結果我們就無意間將我們在原生家庭
[00:27:26.000 --> 00:27:30.000]  學到那一套的操控慾、冷漠,
[00:27:30.000 --> 00:27:32.000]  一些惡性的競爭、比較,
[00:27:32.000 --> 00:27:35.000]  甚至是喜歡批評人的態度,
[00:27:35.000 --> 00:27:39.000]  傳染給教會裡面的弟兄姊妹、年輕人,
[00:27:39.000 --> 00:27:43.000]  或者是我們帶領著的門徒。
[00:27:43.000 --> 00:27:45.000]  我們試想像一下,
[00:27:45.000 --> 00:27:49.000]  如果我們手上有一個黑漆漆的水,
[00:27:49.000 --> 00:27:51.000]  滴了一些墨進去,
[00:27:51.000 --> 00:27:53.000]  可以下一頁。
[00:27:53.000 --> 00:27:56.000]  我們倒進去另外一杯的水裡面,
[00:27:56.000 --> 00:27:58.000]  第二杯的清水都會變黑,
[00:27:58.000 --> 00:28:01.000]  再倒進去第三杯、第四杯都會變黑。
[00:28:01.000 --> 00:28:03.000]  可能到了我們這一代,
[00:28:03.000 --> 00:28:05.000]  我們很努力加很多清水,
[00:28:05.000 --> 00:28:08.000]  令到杯水變成淺灰色,
[00:28:08.000 --> 00:28:13.000]  可能比起以前我們在父母身上所承受的,
[00:28:13.000 --> 00:28:14.000]  已經淡了很多,
[00:28:14.000 --> 00:28:16.000]  溫和了很多。
[00:28:16.000 --> 00:28:18.000]  不過問題是,
[00:28:18.000 --> 00:28:20.000]  杯水仍然是骯髒,
[00:28:20.000 --> 00:28:23.000]  裡面的墨水仍然是有毒,
[00:28:23.000 --> 00:28:25.000]  是不能喝的。
[00:28:25.000 --> 00:28:29.000]  只要我們一天繼續倒以前那杯水,
[00:28:29.000 --> 00:28:31.000]  我們的下一代,
[00:28:31.000 --> 00:28:33.000]  教會的弟兄姊妹那杯水,
[00:28:33.000 --> 00:28:36.000]  都是永遠無可能清澈的。
[00:28:36.000 --> 00:28:38.000]  只要我們做什麼呢?
[00:28:38.000 --> 00:28:40.000]  就是我們阻止污染,
[00:28:40.000 --> 00:28:44.000]  唯一的辦法就是我們停手不再倒,
[00:28:44.000 --> 00:28:48.000]  將整杯本身的那杯污水倒掉,
[00:28:48.000 --> 00:28:51.000]  徹底換一個新的水源,
[00:28:51.000 --> 00:28:54.000]  我們才可以有一杯乾淨的水,
[00:28:54.000 --> 00:28:56.000]  再給其他人去喝。
[00:28:56.000 --> 00:28:58.000]  頂姐妹,
[00:28:58.000 --> 00:29:01.000]  藥室就是那個決定停手不倒,
[00:29:01.000 --> 00:29:04.000]  更換水源的人。
[00:29:06.000 --> 00:29:10.000]  藥室曾經受過很多傷害,
[00:29:10.000 --> 00:29:12.000]  但是她沒有將她的怨恨,
[00:29:12.000 --> 00:29:15.000]  這些污水倒給她的下一代,
[00:29:15.000 --> 00:29:19.000]  也沒有倒給她的哥哥,
[00:29:19.000 --> 00:29:22.000]  她將她內心那杯污水倒掉,
[00:29:22.000 --> 00:29:25.000]  她知道她生命的泉源,
[00:29:25.000 --> 00:29:27.000]  不是那杯污水,
[00:29:27.000 --> 00:29:30.000]  而是耶和華真神。
[00:29:30.000 --> 00:29:33.000]  聖經給了我們很大的影響,
[00:29:33.000 --> 00:29:36.000]  在基督裡,我們都是新造的人,
[00:29:36.000 --> 00:29:40.000]  在主裡面,真理才會叫人得自由,
[00:29:40.000 --> 00:29:43.000]  我們不需要再去無能為力地
[00:29:43.000 --> 00:29:46.000]  複製過往的痛苦給其他人,
[00:29:46.000 --> 00:29:50.000]  藥室切斷了仇恨的鎖鏈,
[00:29:50.000 --> 00:29:55.000]  她成為了一個帶著傷痕的醫治者,
[00:29:55.000 --> 00:29:57.000]  一個wounded healer,
[00:29:57.000 --> 00:29:59.000]  她被上帝治好的傷痕,
[00:29:59.000 --> 00:30:03.000]  沒有變成污水,污染人的墨水,
[00:30:03.000 --> 00:30:06.000]  反而化作了一個清泉,
[00:30:06.000 --> 00:30:10.000]  她醫治了她整個家族的未來,
[00:30:10.000 --> 00:30:13.000]  所以當她們兄弟相認的時候,
[00:30:13.000 --> 00:30:17.000]  藥室沒有倒出那些怨恨的污水,
[00:30:17.000 --> 00:30:20.000]  她反而是流下眼淚,
[00:30:20.000 --> 00:30:23.000]  藥室對那群戰戰兢兢的哥哥,
[00:30:23.000 --> 00:30:26.000]  說了一句很溫柔的話,
[00:30:26.000 --> 00:30:29.000]  在《創世紀》45章5節,
[00:30:29.000 --> 00:30:31.000]  這個直譯是這樣說的,
[00:30:31.000 --> 00:30:35.000]  現在哥哥你不要將賣我到這裡,
[00:30:35.000 --> 00:30:40.000]  你自怨自艾,自暴自棄,
[00:30:40.000 --> 00:30:47.000]  她改寫了她自己人生的劇本,
[00:30:47.000 --> 00:30:50.000]  如果我們在藥室煉腦的時候,
[00:30:50.000 --> 00:30:53.000]  請她寫下自己的回憶錄,
[00:30:53.000 --> 00:30:56.000]  我猜她的生命故事大概是這樣的,
[00:30:56.000 --> 00:30:58.000]  她這樣說,
[00:30:58.000 --> 00:31:02.000]  我藥室17歲來到埃及圍爐,
[00:31:02.000 --> 00:31:06.000]  無辜地坐了十幾年牢,
[00:31:06.000 --> 00:31:08.000]  欣著神的同在,
[00:31:08.000 --> 00:31:11.000]  我為酒精和法老解夢,
[00:31:11.000 --> 00:31:14.000]  30歲那年走出去監倉,
[00:31:14.000 --> 00:31:17.000]  成為埃及的宰相,
