
[00:00:00.000 --> 00:00:03.400]  今日我們所選的經訓
[00:03:33.400 --> 00:03:34.800]  其實就是揀卒
[00:03:34.800 --> 00:03:37.800]  希望可以將新一代的領袖
[00:03:37.800 --> 00:03:39.400]  藉著一些訓練
[00:03:39.400 --> 00:03:42.400]  一些層次比較高一點的
[00:03:42.400 --> 00:03:47.000]  或者不同的密集式的訓練
[00:03:47.000 --> 00:03:50.400]  希望可以讓一些人可以承接教會的棒
[00:03:50.400 --> 00:03:55.000]  這是一個將教會的領袖權交給一些門徒
[00:03:55.000 --> 00:03:58.400]  所以這種訓練某程度上比較隱蔽
[00:03:58.400 --> 00:04:02.000]  因為看到這些頂姐妹
[00:04:02.000 --> 00:04:05.000]  但是否真的可以將來成為教會的領袖
[00:04:05.000 --> 00:04:06.600]  都要觀察一段時間
[00:04:06.600 --> 00:04:09.000]  如果一下子公開了
[00:04:09.000 --> 00:04:12.600]  如果她還未去到那個位置就很尷尬了
[00:04:12.600 --> 00:04:16.600]  所以就有一些很隱蔽、神神秘秘的
[00:04:16.600 --> 00:04:18.200]  來做一些秘密訓練
[00:04:18.200 --> 00:04:22.600]  希望揀卒來建立一些新一代的門徒
[00:04:22.600 --> 00:04:24.000]  這是一些想法
[00:04:24.000 --> 00:04:30.200]  第二就是一般教會聚會的內容
[00:04:30.200 --> 00:04:33.000]  已經有一定的熟練
[00:04:33.000 --> 00:04:36.200]  有些頂姐妹追求的就是更加高層次
[00:04:36.200 --> 00:04:38.800]  或者更加有深度的分享
[00:04:38.800 --> 00:04:42.000]  所以覺得門徒訓練是某程度上
[00:04:42.000 --> 00:04:45.800]  是一個很追求性的訓練
[00:04:45.800 --> 00:04:49.000]  希望可以將更加高階、更加深奧
[00:04:49.000 --> 00:04:54.200]  或者更加看得遠一點的內容
[00:04:54.200 --> 00:04:58.400]  透過這些訓練來給予一些頂姐妹
[00:04:58.400 --> 00:05:01.200]  但是未必一定和你的崗位
[00:05:01.200 --> 00:05:05.000]  或者未來教會的目的有些掛勾
[00:05:05.000 --> 00:05:08.400]  只不過是令頂姐妹的滿足感更加大
[00:05:08.400 --> 00:05:11.000]  這是第二種說法
[00:05:11.000 --> 00:05:15.600]  第三種就是有一些司徒濟做多一些的
[00:05:15.600 --> 00:05:17.800]  教會可能有些事工
[00:05:17.800 --> 00:05:19.600]  如果沒有人去接棒
[00:05:19.600 --> 00:05:21.800]  可能短時間就會沒有了
[00:05:21.800 --> 00:05:24.600]  所以就說怎樣去做一件事
[00:05:24.600 --> 00:05:27.600]  怎樣去實踐事工的內容
[00:05:27.600 --> 00:05:29.400]  透過司徒濟
[00:05:29.400 --> 00:05:32.800]  一隻撚隻帶一個
[00:05:32.800 --> 00:05:36.400]  來將這個事工實踐出來
[00:05:36.400 --> 00:05:39.000]  而且還可以確保這個事工可以
[00:05:39.000 --> 00:05:41.600]  源源不盡地有人來做
[00:05:41.600 --> 00:05:43.800]  坊間說的青少年事工
[00:05:43.800 --> 00:05:47.200]  或者全福音、三福等等這一類的事工
[00:05:47.200 --> 00:05:48.200]  就是用這個角度
[00:05:48.200 --> 00:05:49.600]  就是落手落腳
[00:05:49.600 --> 00:05:56.000]  怎樣去做都是有章法的系統來做
[00:05:56.000 --> 00:05:59.400]  五花八門大家聽下去都知道
[00:05:59.400 --> 00:06:01.000]  原來對於門徒的看法
[00:06:01.000 --> 00:06:03.800]  有些可能門徒等於領袖
[00:06:03.800 --> 00:06:07.800]  有些可能門徒等於前線的侍奉者
[00:06:07.800 --> 00:06:10.200]  又或者有一些門徒代表著
[00:06:10.200 --> 00:06:12.600]  一些對聖經或者對神學
[00:06:12.600 --> 00:06:16.200]  有深入理解的一些弟兄姐妹
[00:06:16.200 --> 00:06:18.400]  在這種想法裏面
[00:06:18.400 --> 00:06:20.800]  有意無意之間都塑造了
[00:06:20.800 --> 00:06:23.600]  弟兄姐妹原來有一些比較高階一點
[00:06:23.600 --> 00:06:26.800]  有一些就比較顯淺一點
[00:06:26.800 --> 00:06:28.800]  或者有些叫做「平信徒」
[00:06:28.800 --> 00:06:31.200]  即是在說不同的層次
[00:06:31.200 --> 00:06:33.800]  不過如果在《旺朕》裏面我們看
[00:06:33.800 --> 00:06:36.800]  我們不相信
[00:06:36.800 --> 00:06:38.600]  聖經裏面沒有特別講到
[00:06:38.600 --> 00:06:43.000]  將信徒劃分了不同的層次
[00:06:43.000 --> 00:06:45.400]  當我們真心信主的時候
[00:06:45.400 --> 00:06:48.600]  其實在聖經裏面講到真心相信主的人
[00:06:48.600 --> 00:06:51.800]  已經是進入門徒訓練的門檻
[00:06:51.800 --> 00:06:53.400]  原則上在《旺朕》
[00:06:53.400 --> 00:06:55.600]  或者在我們自己的理解裏面
[00:06:55.600 --> 00:06:59.200]  其實我們的牧羊和門徒訓練是掛勾的
[00:06:59.200 --> 00:07:02.400]  我們的牧羊其實都是門徒訓練的一部分
[00:07:02.400 --> 00:07:04.400]  而且是一個很重要的那一環
[00:07:04.400 --> 00:07:07.000]  我們也沒有刻意要將一些信徒
[00:07:07.000 --> 00:07:09.000]  變成一個高階信徒
[00:07:09.000 --> 00:07:12.200]  我們有機會可能會培訓多一些的領袖
[00:07:12.200 --> 00:07:15.400]  但這些領袖是僕人式的領袖
[00:07:15.400 --> 00:07:17.400]  是承擔更加大
[00:07:17.400 --> 00:07:20.800]  而不是掌握一些更加深奧的道理
[00:07:20.800 --> 00:07:25.400]  或者掌握一個其他人不知的信息
[00:07:25.400 --> 00:07:29.400]  來讓他成為一個秘密的領袖
[00:07:29.400 --> 00:07:31.800]  反而在教會裏面我們希望
[00:07:31.800 --> 00:07:33.800]  每一個都成為門徒
[00:07:33.800 --> 00:07:37.000]  領袖可能是一小撮人
[00:07:37.000 --> 00:07:39.600]  但門徒就是所有弟兄姊妹
[00:07:39.600 --> 00:07:41.800]  當他融入了在教會裏面的牧羊
[00:07:41.800 --> 00:07:43.800]  他就成為門徒了
[00:07:43.800 --> 00:07:46.800]  我們帶著這個角度
[00:07:46.800 --> 00:07:50.400]  在接下來這十多次的講論裏面
[00:07:50.400 --> 00:07:52.600]  我們每一個都是被塑造者
[00:07:52.600 --> 00:07:54.000]  被上帝的話語
[00:07:54.000 --> 00:07:56.200]  被上帝的真理來塑造
[00:07:56.200 --> 00:07:58.600]  我們每一個都是在走門徒的路
[00:07:58.600 --> 00:08:01.600]  接下來的講論篇幅
[00:08:01.600 --> 00:08:05.400]  我們集中會用《馬太福音》裏面的登山補訓
[00:08:05.400 --> 00:08:07.000]  以他們的內容
[00:08:07.000 --> 00:08:11.000]  作為一個門徒可以的生命怎樣呈現出來呢?
[00:08:11.000 --> 00:08:13.400]  每一次都有不同的面向
[00:08:13.400 --> 00:08:16.200]  今日我所講的這段經文
[00:08:16.200 --> 00:08:19.000]  其實就不是登山補訓的內容
[00:08:19.000 --> 00:08:20.800]  而是登山補訓之前
[00:08:20.800 --> 00:08:25.600]  耶穌對著門徒和群眾
[00:08:25.600 --> 00:08:29.400]  耶穌講的對象是甚麼人呢?
[00:08:29.400 --> 00:08:32.400]  今日我們會處理這段經文
[00:08:32.400 --> 00:08:34.400]  不過我希望我們今日
[00:08:34.400 --> 00:08:36.600]  當我們去理解門徒訓練
[00:08:36.600 --> 00:08:38.800]  或者我們每一個被塑造的時候
[00:08:38.800 --> 00:08:40.400]  不要覺得是隔壁那個人
[00:08:40.400 --> 00:08:42.400]  或者那個熱心的弟兄姊妹
[00:08:42.400 --> 00:08:47.000]  這個訊息或者未來這半年我們所看的經文
[00:08:47.000 --> 00:08:49.800]  其實是關乎我們自己的屬靈生命
[00:08:49.800 --> 00:08:52.200]  是關乎我們怎樣被上帝
[00:08:52.200 --> 00:08:57.000]  來打造這個世代上帝所使用的一班人
[00:08:57.000 --> 00:08:59.200]  求主繼續來幫助我們
[00:08:59.200 --> 00:09:00.800]  在我進入經文之前
[00:09:00.800 --> 00:09:03.400]  我想講一個不知道大家有沒有
[00:09:03.400 --> 00:09:04.400]  一些這樣的經歷
[00:09:04.400 --> 00:09:08.600]  一些我自己家裏的香港情懷
[00:09:08.600 --> 00:09:11.800]  話說我家裏我爸爸是做製衣的
[00:09:11.800 --> 00:09:13.000]  我爸爸做製衣的時候
[00:09:13.000 --> 00:09:15.000]  他偷渡下來香港
[00:09:15.000 --> 00:09:18.400]  所以穿著一條游水褲來到香港
[00:09:18.400 --> 00:09:20.800]  謀生的時候要找一門手藝
[00:09:20.800 --> 00:09:22.600]  於是他就進入製衣行
[00:09:22.600 --> 00:09:25.400]  走去那些廠裏面做學師
[00:09:25.400 --> 00:09:29.600]  由最簡單的裁剪、摺衫、剪線頭
[00:09:29.600 --> 00:09:32.400]  一直學到他做到一件衣服
[00:09:32.400 --> 00:09:35.200]  然後看到別人怎樣做就接生意
[00:09:35.200 --> 00:09:39.200]  然後大概六七十年代
[00:09:39.200 --> 00:09:42.000]  他就自己開了一間山寨廠
[00:09:42.000 --> 00:09:43.800]  不知道大家有沒有聽過山寨廠
[00:09:43.800 --> 00:09:45.200]  就是這樣做的了
[00:09:45.200 --> 00:09:46.600]  就是有一個山寨廠
[00:09:46.600 --> 00:09:51.400]  我就見證不到我爸爸開山寨廠的創業過程
[00:09:51.400 --> 00:09:55.400]  不過我見到我爸爸收徒弟的過程
[00:09:55.400 --> 00:10:00.000]  話說有一些家裏比較遠房的親戚
[00:10:00.000 --> 00:10:02.400]  有一個住在香港仔
[00:10:02.400 --> 00:10:05.200]  有一個住在長洲那裏
[00:10:05.200 --> 00:10:08.200]  他們那時候那些地方比較窮鄉僻壤
[00:10:08.200 --> 00:10:11.800]  或者出去城市都不知道找些什麼一技之長
[00:10:11.800 --> 00:10:13.600]  十多歲的年輕人
[00:10:13.600 --> 00:10:16.400]  於是乎就透過親戚所託
[00:10:16.400 --> 00:10:20.600]  就去到我家找我爸爸來拜師學藝、學製衣
[00:10:20.600 --> 00:10:22.800]  我見到那個情景很有趣的
[00:10:22.800 --> 00:10:24.400]  就好像看電影一樣
[00:10:24.400 --> 00:10:27.800]  見到他來拜師的時候要給我爸爸倒茶
[00:10:27.800 --> 00:10:31.600]  接過這個茶之後我爸爸給他封利是
[00:10:31.600 --> 00:10:34.200]  就成為了我爸爸的徒弟了
[00:10:34.200 --> 00:10:37.000]  他叫我爸爸陳生
[00:10:37.000 --> 00:10:38.800]  不會叫師父這麼難看的
[00:10:38.800 --> 00:10:41.400]  他們都是叫陳生
[00:10:41.400 --> 00:10:44.000]  不過我見到的那個狀況
[00:10:44.000 --> 00:10:48.400]  去到現在都很難忘
[00:10:48.400 --> 00:10:50.600]  那個師父就是我爸爸
[00:10:50.600 --> 00:10:52.200]  出去接貨也好
[00:10:52.200 --> 00:10:54.600]  或者做工趕貨也好
[00:10:54.600 --> 00:10:57.000]  這些徒弟仔都一定跟著他的
[00:10:57.000 --> 00:10:58.600]  十多歲的年輕人
[00:10:58.600 --> 00:11:00.600]  其實有時候不識天高地厚
[00:11:00.600 --> 00:11:02.800]  有時候會撞板的做事
[00:11:02.800 --> 00:11:05.600]  做著做著做錯了就被我爸爸罵
[00:11:05.600 --> 00:11:08.200]  但是有時候做了一些事很幫得上忙
[00:11:08.200 --> 00:11:09.800]  我爸爸就會搭著肩膀
[00:11:09.800 --> 00:11:11.400]  稱讚他做得好
[00:11:11.400 --> 00:11:12.800]  我很記得有一次
[00:11:12.800 --> 00:11:14.000]  有一個年輕人
[00:11:14.000 --> 00:11:16.400]  受不了被我爸爸罵
[00:11:16.400 --> 00:11:17.800]  發脾氣
[00:11:17.800 --> 00:11:20.000]  就扔掉電話
[00:11:20.000 --> 00:11:22.800]  那時候用那些牛龜電話
[00:11:22.800 --> 00:11:23.600]  黑色的
[00:11:23.600 --> 00:11:24.400]  發脾氣
[00:11:24.400 --> 00:11:27.000]  吸線打電話
[00:11:27.000 --> 00:11:30.200]  我爸爸就氣得飛起來
[00:11:30.200 --> 00:11:31.600]  然後走去錄影廠找他
[00:11:31.600 --> 00:11:32.400]  然後害怕
[00:11:32.400 --> 00:11:34.000]  躲在衣服那裡
[00:11:34.000 --> 00:11:36.600]  害怕被師父罵
[00:11:36.600 --> 00:11:38.200]  被師父罰
[00:11:38.200 --> 00:11:41.400]  他們十多歲的年輕人
[00:11:41.400 --> 00:11:43.200]  這樣來學師
[00:11:43.200 --> 00:11:45.400]  由最基本一步一步
[00:11:45.400 --> 00:11:48.000]  由一個窮鄉長洲
[00:11:48.000 --> 00:11:51.400]  或者在香港仔的漁上
[00:11:51.400 --> 00:11:52.400]  水上人
[00:11:52.400 --> 00:11:55.400]  來轉換一條跑道學製衣
[00:11:55.400 --> 00:11:59.000]  我還記得他們經歷過十幾年之後
[00:11:59.000 --> 00:12:01.000]  他大我十年八載
[00:12:01.000 --> 00:12:02.800]  然後我記得有一年的新年
[00:12:02.800 --> 00:12:04.400]  類似現在這些時間
[00:12:04.400 --> 00:12:05.800]  農曆新年之前
[00:12:05.800 --> 00:12:08.000]  我見到有一個爸爸的徒弟
[00:12:08.000 --> 00:12:10.200]  就跟我爸爸說
[00:12:10.200 --> 00:12:10.800]  陳先生
[00:12:10.800 --> 00:12:14.400]  我今年就不做了
[00:12:14.400 --> 00:12:16.000]  然後就說很感謝你
[00:12:16.000 --> 00:12:17.800]  一直當我自己
[00:12:17.800 --> 00:12:19.600]  好像弟弟一樣
[00:12:19.600 --> 00:12:21.200]  來看大我
[00:12:21.200 --> 00:12:23.000]  教我很多東西
[00:12:23.000 --> 00:12:25.000]  接下來我都要離開
[00:12:25.000 --> 00:12:27.600]  我希望自己開新的廠
[00:12:27.600 --> 00:12:30.000]  我記得那個情景
[00:12:30.000 --> 00:12:33.400]  這個學師的
[00:12:33.400 --> 00:12:34.800]  我爸爸的徒弟
[00:12:34.800 --> 00:12:36.000]  一路說的時候
[00:12:36.000 --> 00:12:38.000]  自己的眼淚都流出來了
[00:12:38.000 --> 00:12:39.200]  很不捨得
[00:12:39.200 --> 00:12:41.400]  但是他不想繼續屈在這裡
[00:12:41.400 --> 00:12:43.400]  他想自己可以獨當一面
[00:12:43.400 --> 00:12:46.200]  於是乎就說他自己會開廠
[00:12:46.200 --> 00:12:48.200]  接著他會在屯門那裡開
[00:12:48.200 --> 00:12:49.800]  不會和我們爭生意
[00:12:49.800 --> 00:12:52.000]  但是他很感謝我爸爸
[00:12:52.000 --> 00:12:53.800]  一路一路這樣
[00:12:53.800 --> 00:12:55.600]  來扶持他們
[00:12:55.600 --> 00:12:58.000]  我爸爸聽到這個消息之後
[00:12:58.000 --> 00:13:01.000]  就給了他一封利是
[00:13:01.000 --> 00:13:04.000]  接著這個學師就給了他一杯茶
[00:13:04.000 --> 00:13:06.600]  滿師了,就離開了
[00:13:06.600 --> 00:13:08.800]  我見到我爸爸眼濕濕
[00:13:08.800 --> 00:13:11.000]  我爸爸平時很少會這樣
[00:13:11.000 --> 00:13:12.600]  我見到我爸爸眼濕濕
[00:13:12.600 --> 00:13:14.400]  我就不惜天高地下
[00:13:14.400 --> 00:13:15.800]  「老爸你不捨得人家嗎?」
[00:13:15.800 --> 00:13:17.400]  這樣問他
[00:13:17.400 --> 00:13:20.000]  我爸爸就真的說
[00:13:20.000 --> 00:13:22.000]  「真的有些不捨得的」
[00:13:22.000 --> 00:13:23.200]  「這個徒弟」
[00:13:23.200 --> 00:13:24.800]  「他是我在香港來到」
[00:13:24.800 --> 00:13:26.600]  「我隻身穿條牛水褲來」
[00:13:26.600 --> 00:13:29.200]  「這些是我第一批所收的徒弟」
[00:13:29.200 --> 00:13:31.400]  「不捨得你不留下他?」
[00:13:31.400 --> 00:13:32.600]  這樣問他
[00:13:32.600 --> 00:13:34.000]  我爸爸說
[00:13:34.000 --> 00:13:35.600]  「學師為了什麼呢?」
[00:13:35.600 --> 00:13:36.800]  「學師」
[00:13:36.800 --> 00:13:38.800]  「師父不是要」
[00:13:38.800 --> 00:13:41.600]  「讓徒弟永遠在自己身邊的」
[00:13:41.600 --> 00:13:43.800]  「如果真正成功的師父」
[00:13:43.800 --> 00:13:47.200]  「是有令到自己的徒弟可以獨當一面」
[00:13:47.200 --> 00:13:48.600]  「雖然我很不捨得」
[00:13:48.600 --> 00:13:52.000]  「但是我覺得我很滿足」
[00:13:52.000 --> 00:13:53.800]  「因為我可以令到一個人」
[00:13:53.800 --> 00:13:55.800]  「可以自己滿師」
[00:13:55.800 --> 00:13:59.200]  「來獨當一面開創自己的事業」
[00:13:59.200 --> 00:14:00.800]  我爸爸又借了一句
[00:14:00.800 --> 00:14:03.200]  「你將來都要是這樣」
[00:14:03.200 --> 00:14:05.400]  我不知道他說什麼
[00:14:05.400 --> 00:14:08.200]  不過在我預備這篇講章的時候
[00:14:08.200 --> 00:14:09.000]  我心裏想
[00:14:09.000 --> 00:14:10.000]  是的
[00:14:10.000 --> 00:14:12.000]  今天教會的門徒訓練
[00:14:12.000 --> 00:14:13.800]  不是要令到那些頂子妹
[00:14:13.800 --> 00:14:15.200]  逐擁那個師父
[00:14:15.200 --> 00:14:17.600]  逐擁在一個人身上
[00:14:17.600 --> 00:14:19.600]  應該要令到每一個人
[00:14:19.600 --> 00:14:21.400]  在真理的栽培之下
[00:14:21.400 --> 00:14:24.000]  每一個人都能夠獨當一面
[00:14:24.000 --> 00:14:26.000]  今天我們看的這段經文
[00:14:26.000 --> 00:14:28.000]  耶穌都是帶著這一份心腸
[00:14:28.000 --> 00:14:30.000]  來呼召一些門徒
[00:14:30.000 --> 00:14:31.800]  希望我們從這段經文中
[00:14:31.800 --> 00:14:33.400]  找到一些養分
[00:14:33.400 --> 00:14:34.400]  我們先有一個祈禱
[00:14:34.400 --> 00:14:36.400]  求主幫助我們
[00:14:36.400 --> 00:14:39.200]  耶穌求祢在我們當中對我們說話
[00:14:39.200 --> 00:14:42.800]  藉著祢怎樣去呼召門徒
[00:14:42.800 --> 00:14:45.200]  這個訊息同樣在我們心靈裏
[00:14:45.200 --> 00:14:47.000]  繼續來動功
[00:14:47.000 --> 00:14:49.400]  遙控我們對祢的認知
[00:14:49.400 --> 00:14:50.600]  改變我們
[00:14:50.600 --> 00:14:54.400]  可能我們過往有很多對祢錯誤的理解
[00:14:54.400 --> 00:14:57.600]  求祢在我們當中繼續對我們說話
[00:14:57.600 --> 00:15:00.200]  恭敬將來領受祢話語的時間交托
[00:15:00.200 --> 00:15:02.200]  幫助宣講的說得清楚
[00:15:02.200 --> 00:15:05.000]  幫助每一位聆聽的弟兄姊妹聽得明白
[00:15:05.000 --> 00:15:06.600]  我們感謝祢,誰聽祈禱
[00:15:06.600 --> 00:15:08.800]  奉靠基督耶穌得聖的聖名
[00:15:08.800 --> 00:15:10.200]  Amen
[00:15:10.200 --> 00:15:11.400]  我們一起看
[00:15:11.400 --> 00:15:15.600]  《馬太福音》第四章十八節到二十五節
[00:15:15.600 --> 00:15:22.000]  這個段落是在登山補糞之前的一個技術
[00:15:22.000 --> 00:15:25.000]  在之前的技術講到耶穌受過試探
[00:15:25.000 --> 00:15:28.400]  接著耶穌一路一路開始
[00:15:28.400 --> 00:15:32.800]  受完試探之後就開始
[00:15:32.800 --> 00:15:36.000]  走遍不同的加利利、拿撒勒的地方
[00:15:36.000 --> 00:15:38.400]  開始講天國的道
[00:15:38.400 --> 00:15:40.000]  在第十七節講到
[00:15:40.000 --> 00:15:41.600]  耶穌就傳起道
[00:15:41.600 --> 00:15:44.400]  天國近了,你們應當悔改
[00:15:44.400 --> 00:15:46.200]  耶穌很簡單
[00:15:46.200 --> 00:15:51.400]  大概和施贈約翰所講的那個訊息是一致的
[00:15:51.400 --> 00:15:54.800]  不過他講完這一篇道
[00:15:54.800 --> 00:15:56.000]  講完一個很簡單
[00:15:56.000 --> 00:15:59.200]  天國近了,你們應當悔改的訊息之後
[00:15:59.200 --> 00:16:02.200]  耶穌不是選擇以獨行俠的方式
[00:16:02.200 --> 00:16:05.000]  來完成這個天國召命
[00:16:05.000 --> 00:16:07.000]  接著在第十八節開始
[00:16:07.000 --> 00:16:10.000]  就講到耶穌一路走遍加利利
[00:16:10.000 --> 00:16:13.800]  見到有一些捕魚的兩兄弟
[00:16:13.800 --> 00:16:16.000]  彼得和安德烈
[00:16:16.000 --> 00:16:17.800]  耶穌就直接呼召他們
[00:16:17.800 --> 00:16:23.800]  當他們在船上在游泳
[00:16:23.800 --> 00:16:25.600]  在休息的時候
[00:16:25.600 --> 00:16:27.400]  耶穌見到他們兩兄弟
[00:16:27.400 --> 00:16:31.600]  就叫他們跟從他
[00:16:31.600 --> 00:16:35.200]  耶穌應許叫他們得人如得魚一樣
[00:16:35.200 --> 00:16:37.600]  在二十節他們就立刻寫了網
[00:16:37.600 --> 00:16:40.200]  跟從了他
[00:16:40.200 --> 00:16:44.800]  十八至二十節其實是一個很靈快的記載
[00:16:44.800 --> 00:16:49.400]  裡面沒有描述彼得和安德烈
[00:16:49.400 --> 00:16:52.400]  寫下網的內心掙扎
[00:16:52.400 --> 00:16:54.400]  在這裡其實很明快
[00:16:54.400 --> 00:16:56.400]  耶穌很清晰地說
[00:16:56.400 --> 00:16:59.800]  叫這兩兄弟跟從他
[00:16:59.800 --> 00:17:02.400]  就好像昔日打魚一樣
[00:17:02.400 --> 00:17:05.200]  耶穌用一些他所熟悉的
[00:17:05.200 --> 00:17:07.200]  這兩兄弟所熟悉的語言
[00:17:07.200 --> 00:17:08.600]  就是打魚
[00:17:08.600 --> 00:17:12.800]  這個概念套用於在未來的日子
[00:17:12.800 --> 00:17:17.600]  這兩兄弟將來就好像漁夫一樣
[00:17:17.600 --> 00:17:19.600]  不過得的不是漁獲
[00:17:19.600 --> 00:17:21.800]  而是得到人的生命
[00:17:21.800 --> 00:17:24.600]  當然耶穌說這番話
[00:17:24.600 --> 00:17:28.000]  是在一個天國福音的狀況下
[00:17:28.000 --> 00:17:31.200]  得魚的意思不是說這兩個漁夫
[00:17:31.200 --> 00:17:33.600]  得人就好像做了教主
[00:17:33.600 --> 00:17:37.200]  然後人們就用心擁戴他
[00:17:37.200 --> 00:17:41.000]  大概是在一個天國的福音下
[00:17:41.000 --> 00:17:44.600]  耶穌說這兩個人是被使用的
[00:17:44.600 --> 00:17:50.800]  他得到的人就好像昔日捕魚得到的漁獲一樣
[00:17:50.800 --> 00:17:52.200]  有滿足感
[00:17:52.200 --> 00:17:54.200]  而且在過程裡面
[00:17:54.200 --> 00:17:57.200]  他充滿了那種踏實
[00:17:57.200 --> 00:17:59.600]  在經文裡面
[00:17:59.600 --> 00:18:01.800]  一個很簡單的呼召
[00:18:01.800 --> 00:18:04.800]  這兩個人立刻寫了網
[00:18:04.800 --> 00:18:06.200]  跟從他
[00:18:06.200 --> 00:18:10.400]  經文裡面說到彼得和安德烈
[00:18:10.400 --> 00:18:16.000]  對於耶穌的呼召其實是很爽快的
[00:18:16.000 --> 00:18:20.200]  經文怕我們有錯誤的詮釋
[00:18:20.200 --> 00:18:22.600]  所以在這裡要特別寫到
[00:18:22.600 --> 00:18:24.200]  是立刻寫了網
[00:18:24.200 --> 00:18:27.000]  聽完之後立刻做的
[00:18:27.000 --> 00:18:29.800]  不是嘔很久
