
[00:00:00.000 --> 00:00:02.000]  今日我們所選讀的經訓
[00:06:11.320 --> 00:06:14.880]  當你在情感上和人有聯繫
[00:06:14.880 --> 00:06:17.120]  特別是你所愛、你所熟悉的人
[00:06:17.120 --> 00:06:18.280]  見到面
[00:06:18.280 --> 00:06:20.720]  譬如疫情的時候
[00:06:20.720 --> 00:06:22.720]  我們很多時候都在Zoom見面
[00:06:22.720 --> 00:06:24.640]  但當有實體崇拜
[00:06:24.640 --> 00:06:26.720]  你就會體會到那種珍貴
[00:06:26.720 --> 00:06:29.480]  大家見到面的時候
[00:06:29.480 --> 00:06:31.520]  好像他鄉如故知的感覺
[00:06:31.520 --> 00:06:33.600]  令你很開心
[00:06:33.600 --> 00:06:35.640]  但不知道大家有沒有留意
[00:06:35.640 --> 00:06:37.720]  剛才說的這四種快樂
[00:06:37.720 --> 00:06:39.400]  其實某程度上
[00:06:39.400 --> 00:06:41.400]  是和外來事物有關的
[00:06:41.400 --> 00:06:42.800]  有一個直接關係
[00:06:42.800 --> 00:06:45.760]  是因為在我們人生中
[00:06:45.760 --> 00:06:46.800]  遇到一些好事
[00:06:46.800 --> 00:06:48.560]  很值得開心的
[00:06:48.560 --> 00:06:50.800]  所以我們心中有份喜悅感
[00:06:50.800 --> 00:06:53.760]  有它的意義
[00:06:53.760 --> 00:06:55.280]  也很有它的價值
[00:06:55.280 --> 00:07:00.400]  但我們說的這不是聖經所說的喜樂
[00:07:00.400 --> 00:07:03.000]  聖經裡說的喜樂
[00:07:03.000 --> 00:07:05.360]  其實不是純粹說一種情感
[00:07:05.360 --> 00:07:07.920]  很多時候它更加指向一種
[00:07:07.920 --> 00:07:10.040]  我們說的積極的生活態度
[00:07:10.040 --> 00:07:13.480]  就是無論我們落入一個什麼環境
[00:07:13.480 --> 00:07:16.000]  總是對上帝
[00:07:16.000 --> 00:07:18.480]  心存一份信心和盼望
[00:07:18.480 --> 00:07:20.600]  因為我們認定
[00:07:20.600 --> 00:07:22.400]  上帝已經掌管一切
[00:07:22.400 --> 00:07:25.320]  祂也會帶領我們
[00:07:25.320 --> 00:07:27.920]  祂也會看顧不會虧待我們
[00:07:27.920 --> 00:07:30.920]  並且我們能夠以
[00:07:30.920 --> 00:07:32.720]  上帝能不能夠得到榮耀
[00:07:32.720 --> 00:07:36.040]  上帝的旨意能不能夠得到彰顯
[00:07:36.640 --> 00:07:39.760]  作為我們歡喜快樂的原因
[00:07:39.760 --> 00:07:42.240]  這是聖經裡所說的
[00:07:42.240 --> 00:07:44.040]  喜樂的真正焦點
[00:07:44.040 --> 00:07:46.400]  換句話來說
[00:07:46.400 --> 00:07:49.560]  聖經裡說的喜樂和外在環境
[00:07:49.560 --> 00:07:50.840]  到底是好還是壞
[00:07:50.840 --> 00:07:53.480]  到底有沒有好的事情
[00:07:53.480 --> 00:07:54.840]  臨到我們身上
[00:07:54.840 --> 00:07:58.160]  又或者我們個人的願望和需要
[00:07:58.160 --> 00:07:59.640]  是否一定達成了
[00:07:59.640 --> 00:08:02.280]  原來沒有一個必然的關係
[00:08:02.280 --> 00:08:05.080]  話說
[00:08:05.400 --> 00:08:07.160]  有一個猶太小朋友
[00:08:07.160 --> 00:08:09.120]  有一天他對自己的母親說
[00:08:09.120 --> 00:08:13.280]  「媽媽,如果你買一輛單車給我」
[00:08:13.280 --> 00:08:15.160]  「我就會很喜樂」
[00:08:15.160 --> 00:08:18.120]  於是他母親就很有智慧地
[00:08:18.120 --> 00:08:19.920]  翻開聖經來對他說
[00:08:19.920 --> 00:08:21.160]  「兒子」
[00:08:21.160 --> 00:08:25.080]  「喜樂其實不是由外在而來」
[00:08:25.080 --> 00:08:27.480]  「不是由某個人給你的」
[00:08:27.480 --> 00:08:29.680]  「喜樂是你自己的責任」
[00:08:29.680 --> 00:08:32.920]  這句話很有意思
[00:08:32.920 --> 00:08:34.760]  因為聖經裡也強調
[00:08:34.760 --> 00:08:36.760]  「喜樂是你自己的責任」
[00:08:36.760 --> 00:08:38.520]  去培育
[00:08:38.520 --> 00:08:41.000]  去實踐的一種屬靈品格
[00:08:41.000 --> 00:08:43.480]  你還記得史奴保羅所說
[00:08:43.480 --> 00:08:45.320]  聖靈所結的果子
[00:08:45.320 --> 00:08:47.800]  其中一種特質就是
[00:08:47.800 --> 00:08:48.720]  「喜樂」
[00:08:48.720 --> 00:08:51.120]  可以說是每一個基督徒
[00:08:51.120 --> 00:08:52.200]  一種責任
[00:08:52.200 --> 00:08:53.960]  特別你經常聽到
[00:08:53.960 --> 00:08:55.600]  保羅有一句金句
[00:08:55.600 --> 00:08:58.640]  「要靠主常常喜樂」
[00:08:58.640 --> 00:09:00.080]  說一次都不夠
[00:09:00.080 --> 00:09:01.160]  還要說多一次
[00:09:01.160 --> 00:09:03.480]  「我再說,你們要喜樂」
[00:09:04.000 --> 00:09:05.800]  不是說在一個好的環境
[00:09:05.800 --> 00:09:07.800]  是在一個不容易的環境裡
[00:09:07.800 --> 00:09:10.000]  我們要靠主喜樂
[00:09:10.000 --> 00:09:12.360]  好像一個命令
[00:09:12.360 --> 00:09:14.120]  背後也代表著
[00:09:14.120 --> 00:09:15.760]  是我們辦得到的
[00:09:15.760 --> 00:09:18.000]  因為上帝會幫助我們
[00:09:18.000 --> 00:09:20.000]  事實上
[00:09:20.000 --> 00:09:21.280]  我們也明白
[00:09:21.280 --> 00:09:23.000]  一個喜樂的人生
[00:09:23.000 --> 00:09:24.720]  對我們身心也很有益
[00:09:24.720 --> 00:09:26.600]  我們也很熟悉
[00:09:26.600 --> 00:09:27.720]  那句金句
[00:09:27.720 --> 00:09:29.720]  「喜樂的心」是什麼?
[00:09:29.720 --> 00:09:31.440]  乃是良藥
[00:09:31.840 --> 00:09:33.360]  相反「憂傷的靈」
[00:09:33.360 --> 00:09:34.720]  是「骨枯肝」
[00:09:34.720 --> 00:09:39.280]  其實以上這些聖經真理
[00:09:39.280 --> 00:09:40.320]  我們也聽過
[00:09:40.320 --> 00:09:42.520]  我們也明白知道
[00:09:42.520 --> 00:09:45.040]  不過實踐起來
[00:09:45.040 --> 00:09:46.920]  大家覺得容易嗎?
[00:09:46.920 --> 00:09:50.880]  有時又好像「喜樂」不來
[00:09:50.880 --> 00:09:54.240]  現實生活很多場景
[00:09:54.240 --> 00:09:57.200]  有時又很難叫我們「喜樂」
[00:09:57.200 --> 00:09:58.320]  對不對?
[00:09:58.320 --> 00:09:59.720]  不知道大家有沒有這種體會
[00:10:00.920 --> 00:10:02.600]  特別可能我們有時也聽到
[00:10:02.600 --> 00:10:03.720]  身邊會有人說
[00:10:03.720 --> 00:10:07.720]  等我找到一份理想的工作
[00:10:07.720 --> 00:10:09.880]  我就會「歡喜快樂」
[00:10:09.880 --> 00:10:14.040]  等我找到我所愛的另一半
[00:10:14.040 --> 00:10:15.560]  我就會「喜樂」
[00:10:15.560 --> 00:10:18.120]  等我賺夠
[00:10:18.120 --> 00:10:19.880]  到時我就「喜樂」
[00:10:19.880 --> 00:10:22.760]  等我捱大子女出生
[00:10:22.760 --> 00:10:24.120]  到他們事業有成
[00:10:24.120 --> 00:10:26.160]  那時一定會「歡喜快樂」
[00:10:26.160 --> 00:10:28.840]  到我退休
[00:10:28.840 --> 00:10:30.040]  不用工作的時候
[00:10:30.040 --> 00:10:32.480]  就真真正正「喜樂」
[00:10:32.480 --> 00:10:36.080]  不知道上述一些想法
[00:10:36.080 --> 00:10:36.880]  你有沒有聽過
[00:10:36.880 --> 00:10:39.480]  甚至出現在你的腦海裏
[00:10:39.480 --> 00:10:42.280]  但我們也明白
[00:10:42.280 --> 00:10:46.240]  最後即使這一切目標都達成
[00:10:46.240 --> 00:10:49.680]  也不見得我們會像聖經所說
[00:10:49.680 --> 00:10:51.240]  「歡喜快樂」
[00:10:51.240 --> 00:10:54.360]  因為人生總有其他難題
[00:10:54.360 --> 00:10:55.880]  是你和我會遇上
[00:10:55.880 --> 00:10:57.240]  但又解決不到
[00:10:57.240 --> 00:10:59.800]  是否我們不努力呢?
[00:10:59.800 --> 00:11:00.560]  也不是
[00:11:00.560 --> 00:11:04.960]  是否我們對成功的執著不夠強烈
[00:11:04.960 --> 00:11:06.200]  亦似乎不是
[00:11:06.200 --> 00:11:10.600]  很可能問題出在次序上
[00:11:10.600 --> 00:11:12.640]  我們將「喜樂」的次序
[00:11:12.640 --> 00:11:14.640]  有時會調轉
[00:11:14.640 --> 00:11:18.400]  我們會將「喜樂」當作一個「副產品」
[00:11:18.400 --> 00:11:20.920]  意思是我先要達成
[00:11:20.920 --> 00:11:22.960]  某個人生的目標和心願
[00:11:22.960 --> 00:11:25.400]  然後我就會「喜樂」
[00:11:25.400 --> 00:11:28.040]  「喜樂」是次要的副產品
[00:11:28.040 --> 00:11:28.760]  變了
[00:11:29.240 --> 00:11:30.880]  或許你經常聽到人說
[00:11:30.880 --> 00:11:32.320]  「我今天很不開心」
[00:11:32.320 --> 00:11:33.560]  因為這樣
[00:11:33.560 --> 00:11:36.000]  因為我想得到的東西得不到
[00:11:36.000 --> 00:11:37.600]  「我今天很不喜樂」
[00:11:37.600 --> 00:11:41.240]  因為我不想失去的東西失去了
[00:11:41.240 --> 00:11:42.680]  「我今天很不喜樂」
[00:11:42.680 --> 00:11:44.440]  因為有誰這樣對我
[00:11:44.440 --> 00:11:47.560]  我們將「喜樂」當作副產品
[00:11:47.560 --> 00:11:51.320]  但聖經是要改變我們這種想法
[00:11:51.320 --> 00:11:53.160]  它要求我們
[00:11:53.160 --> 00:11:55.640]  你先學懂甚麼是「喜樂」
[00:11:55.640 --> 00:11:58.040]  先學懂「喜樂」
[00:11:58.040 --> 00:11:59.320]  原因是因為
[00:11:59.320 --> 00:12:01.320]  上帝透過耶穌已經救了我們
[00:12:01.320 --> 00:12:04.240]  並且已經恢復了
[00:12:04.240 --> 00:12:07.960]  這位造物主和我們的真正關係
[00:12:07.960 --> 00:12:12.240]  我們不再是地上的奴僕
[00:12:12.240 --> 00:12:13.680]  我們是上帝的僕人
[00:12:13.680 --> 00:12:14.880]  是上帝的兒女
[00:12:14.880 --> 00:12:17.040]  或許這個世界有很多事情
[00:12:17.040 --> 00:12:17.960]  我們都應付不來
[00:12:17.960 --> 00:12:18.640]  很混亂
[00:12:18.640 --> 00:12:20.280]  但我們確知
[00:12:20.280 --> 00:12:22.840]  最終上帝會將一切撥亂反正
[00:12:22.840 --> 00:12:25.560]  所以我們仍然可以「喜樂」
[00:12:25.920 --> 00:12:29.000]  並且我們能夠帶著這份「喜樂」的力量
[00:12:29.000 --> 00:12:32.800]  向著上帝給我們的目標和人生方向
[00:12:32.800 --> 00:12:34.000]  前行
[00:12:34.000 --> 00:12:36.520]  聖經是這樣處理
[00:12:36.520 --> 00:12:37.840]  先學懂「喜樂」
[00:12:37.840 --> 00:12:40.280]  然後透過這份「喜樂」的力量
[00:12:40.280 --> 00:12:42.960]  去面對你生活不同的場景
[00:12:42.960 --> 00:12:45.040]  今天所分享的經文
[00:12:45.040 --> 00:12:46.240]  《哈巴谷先知》
[00:12:46.240 --> 00:12:48.560]  它就是一個最好的例子
[00:12:48.560 --> 00:12:51.000]  當然在這裡要交代一點
[00:12:51.000 --> 00:12:53.560]  這封書信的背景
[00:12:53.560 --> 00:12:54.920]  這封先知書的背景
[00:12:55.800 --> 00:12:57.080]  《哈巴谷先知》
[00:12:57.080 --> 00:13:00.360]  大概在猶太國亡國前幾十年
[00:13:00.360 --> 00:13:01.560]  他擔任先知
[00:13:01.560 --> 00:13:03.480]  他曾經服侍的有
[00:13:03.480 --> 00:13:05.960]  約西亞王到約瓦競王
[00:13:05.960 --> 00:13:08.280]  約西亞王我們最熟悉的
[00:13:08.280 --> 00:13:10.040]  就是他當時在宗教
[00:13:10.040 --> 00:13:12.120]  或者在政治上推動的一些改革
[00:13:12.120 --> 00:13:16.400]  令到國家當時有一段短暫的復興的時候
[00:13:16.400 --> 00:13:17.920]  不過後來很不幸
[00:13:17.920 --> 00:13:19.280]  他突然間戰死沙場
[00:13:19.280 --> 00:13:24.120]  於是皇位就輾轉到約瓦競的身上
[00:13:24.680 --> 00:13:27.120]  聖經記載約瓦競是一個惡的王
[00:13:27.120 --> 00:13:30.040]  不遵行上帝的吩咐
[00:13:30.040 --> 00:13:33.120]  所以國家也開始越來越敗壞
[00:13:33.120 --> 00:13:36.360]  百姓也越來越遠離上帝的吩咐
[00:13:36.360 --> 00:13:38.080]  而在這個時候
[00:13:38.080 --> 00:13:40.440]  哈巴谷充滿了很多的焦慮
[00:13:40.440 --> 00:13:41.560]  很多的困惑
[00:13:41.560 --> 00:13:43.440]  他有很多的不明白
[00:13:43.440 --> 00:13:46.640]  於是乎他就在《哈巴谷書》裡面
[00:13:46.640 --> 00:13:48.440]  向上帝提出一些申訴
[00:13:48.440 --> 00:13:50.240]  他問上帝
[00:13:50.240 --> 00:13:51.440]  他說:上帝
[00:13:51.440 --> 00:13:54.000]  猶太國現在越來越敗壞
[00:13:54.280 --> 00:13:55.720]  為什麼你不出手
[00:13:55.720 --> 00:13:57.040]  你要袖手旁觀?
[00:13:57.040 --> 00:13:59.120]  為什麼你容許
[00:13:59.120 --> 00:14:01.120]  有一些不公義
[00:14:01.120 --> 00:14:03.120]  甚至乎暴力的事情出現?
[00:14:03.120 --> 00:14:05.880]  你不出手去管教你的百姓
[00:14:05.880 --> 00:14:07.520]  那些不聽話的人
[00:14:07.520 --> 00:14:10.400]  又或者甚至乎出手去懲治惡人?
[00:14:10.400 --> 00:14:14.080]  於是乎上帝就回答了
[00:14:14.080 --> 00:14:17.240]  他會差派巴比倫
[00:14:17.240 --> 00:14:20.520]  作為審判猶太的工具
[00:14:20.520 --> 00:14:22.840]  並且時後近了
[00:14:23.280 --> 00:14:26.840]  猶太國也將要被巴比倫所滅亡
[00:14:26.840 --> 00:14:29.480]  上帝不回答猶自可
[00:14:29.480 --> 00:14:31.600]  他這個回答令到
[00:14:31.600 --> 00:14:34.120]  哈巴谷才更加的困惑
[00:14:34.120 --> 00:14:36.200]  原因是
[00:14:36.200 --> 00:14:38.240]  上帝你是公義的
[00:14:38.240 --> 00:14:42.280]  你有什麼理由用殘暴不仁的巴比倫
[00:14:42.280 --> 00:14:44.720]  一個這麼邪惡的國家
[00:14:44.720 --> 00:14:48.040]  來管教懲治你的百姓?
[00:14:48.040 --> 00:14:50.200]  沒錯上帝
[00:14:50.200 --> 00:14:51.200]  我們是做得不好
[00:14:51.200 --> 00:14:52.320]  我們是得罪你
[00:14:52.680 --> 00:14:56.120]  但你沒有理由用一群比我們更差的人
[00:14:56.120 --> 00:14:58.760]  來教訓我們的
[00:14:58.760 --> 00:15:02.040]  你沒有理由用這麼奇怪的方式
[00:15:02.040 --> 00:15:04.280]  來讓我們變回好的
[00:15:04.280 --> 00:15:07.280]  才會有一個更加的疑惑
[00:15:07.280 --> 00:15:11.000]  於是乎上帝再一次回答他
[00:15:11.000 --> 00:15:13.680]  「我旨意已經決定了」
[00:15:13.680 --> 00:15:14.960]  「你將它寫下」
[00:15:14.960 --> 00:15:17.360]  意思是不會改變
[00:15:17.360 --> 00:15:19.800]  審判一定會臨到
[00:15:20.280 --> 00:15:23.080]  你就安心等候這一天的來到
[00:15:23.080 --> 00:15:24.800]  上帝亦表明
[00:15:24.800 --> 00:15:28.440]  公義的人必定會因為對上帝的忠信而存活
[00:15:28.440 --> 00:15:29.800]  至於巴比倫
[00:15:29.800 --> 00:15:31.960]  亦要因為他自己的不義
[00:15:31.960 --> 00:15:33.680]  來承擔代價
[00:15:33.680 --> 00:15:36.040]  臣最後亦會懲罰他
[00:15:36.040 --> 00:15:38.080]  讓他消滅在地上
[00:15:38.080 --> 00:15:40.200]  上帝說得很清楚
[00:15:40.200 --> 00:15:42.680]  弟兄姊妹,停在這裡
[00:15:42.680 --> 00:15:44.240]  如果你是哈巴谷先知
[00:15:44.240 --> 00:15:45.760]  試試代入他的心情
[00:15:45.760 --> 00:15:49.160]  聽到上帝這麼清楚的回答
[00:15:50.040 --> 00:15:51.200]  你滿意嗎?
[00:15:51.200 --> 00:15:53.600]  收不收貨?
[00:15:53.600 --> 00:15:57.120]  會否因為明白了上帝的旨意
[00:15:57.120 --> 00:15:59.800]  就馬上變得心情愉快喜樂?
[00:15:59.800 --> 00:16:01.760]  會否呢?
[00:16:01.760 --> 00:16:04.760]  我看大家都靜下來
[00:16:04.760 --> 00:16:07.520]  大概都很難消化
[00:16:07.520 --> 00:16:09.720]  那時不容易
[00:16:09.720 --> 00:16:12.120]  就算我們放回今天
[00:16:12.120 --> 00:16:14.080]  我們明白了上帝的旨意
[00:16:14.080 --> 00:16:16.520]  我們知道上帝是這樣決定
[00:16:17.440 --> 00:16:20.800]  不等於我們會喜樂地去接受
[00:16:20.800 --> 00:16:21.800]  對不對?
[00:16:21.800 --> 00:16:23.560]  我們可以接受
[00:16:23.560 --> 00:16:24.800]  不過用另一個態度
[00:16:24.800 --> 00:16:25.600]  譬如是甚麼?
[00:16:25.600 --> 00:16:28.040]  我們可以
[00:16:28.040 --> 00:16:29.440]  沒辦法
[00:16:29.440 --> 00:16:31.320]  上帝你都決定了
[00:16:31.320 --> 00:16:32.720]  我不可以推翻
[00:16:32.720 --> 00:16:33.920]  我不鋸
[00:16:33.920 --> 00:16:35.080]  但我都要接受
[00:16:35.080 --> 00:16:37.320]  我接受,但我無奈
[00:16:37.320 --> 00:16:38.480]  我可以消極
[00:16:38.480 --> 00:16:41.800]  未必一定是喜樂地去接受上帝的心意
[00:16:41.800 --> 00:16:42.400]  對不對?
[00:16:42.400 --> 00:16:43.840]  確實
[00:16:43.840 --> 00:16:46.520]  又真的不容易去喜樂
[00:16:47.360 --> 00:16:49.360]  在座當中
[00:16:49.360 --> 00:16:51.720]  大部分都是上班一族
[00:16:51.720 --> 00:16:53.920]  我們都有自己的上司
