
[00:00:00.000 --> 00:00:04.200]  領子妹讓我們一同去聆聽一段聖經的說話
[00:07:09.720 --> 00:07:11.720]  我們怎樣得到安息
[00:07:11.720 --> 00:07:16.200]  神所應許給我們的安息又是什麼呢?
[00:07:16.200 --> 00:07:21.160]  我們再進入去看這一段聖經
[00:07:21.160 --> 00:07:26.720]  在巴勒斯第四章第一節至第三節的上半節
[00:07:26.720 --> 00:07:30.840]  我們既蒙留下有進入他安息的應許
[00:07:30.840 --> 00:07:33.080]  就當畏懼
[00:07:33.080 --> 00:07:36.800]  免得我們中間或有人似乎是趕不上了
[00:07:36.800 --> 00:07:38.960]  因為有福音傳給我們
[00:07:38.960 --> 00:07:40.960]  像傳給他們一樣
[00:07:40.960 --> 00:07:44.320]  只是所聽見的道與他們無益
[00:07:44.320 --> 00:07:46.440]  因為他們沒有信心
[00:07:46.440 --> 00:07:48.720]  與所聽見的道調和
[00:07:48.720 --> 00:07:51.280]  但我們已經相信的人
[00:07:51.280 --> 00:07:53.760]  得以進入安息
[00:07:53.760 --> 00:07:57.800]  在這裡第一節就已經講明
[00:07:57.800 --> 00:08:02.280]  我們這一群當時候的信徒
[00:08:02.280 --> 00:08:05.400]  是已經有一個安息應許
[00:08:07.000 --> 00:08:10.000]  在中文聖經裡面沒有譯為所以
[00:08:10.000 --> 00:08:11.440]  這個連接詞
[00:08:11.440 --> 00:08:13.320]  如果是這樣看的時候
[00:08:13.320 --> 00:08:17.360]  其實第一節就是連上去第三章十九節那裡
[00:08:17.360 --> 00:08:20.480]  這樣看來他們不能進入安息
[00:08:20.480 --> 00:08:23.360]  是因為不信的緣故
[00:08:23.360 --> 00:08:26.320]  由第三章第七節
[00:08:26.320 --> 00:08:28.760]  一直到第四章十三節
[00:08:28.760 --> 00:08:30.360]  這個大段落
[00:08:30.360 --> 00:08:34.840]  作者就以耶穌基督是超越摩西
[00:08:34.840 --> 00:08:40.560]  之後就帶出摩西所做的其中一個最重要的任務
[00:08:40.560 --> 00:08:43.120]  就是將以色列人帶來埃及
[00:08:43.120 --> 00:08:48.760]  但是他們究竟有沒有進入安息之地呢?
[00:08:48.760 --> 00:08:52.240]  這個也是生命記有提
[00:08:52.240 --> 00:08:54.880]  迦南就是一個安息的地
[00:08:54.880 --> 00:08:59.600]  所以在這裡作者是要給出警告和勉勵
[00:09:01.040 --> 00:09:04.600]  頂子妹短短的這三節經文
[00:09:04.600 --> 00:09:06.600]  其實提醒我們
[00:09:06.600 --> 00:09:09.920]  很重要的字眼就是「就當畏懼」
[00:09:09.920 --> 00:09:19.120]  希伯來書的作者提出這個畏懼的警告
[00:09:19.120 --> 00:09:25.280]  就是因為在以色列人他們經歷了很大
[00:09:25.280 --> 00:09:29.760]  和一個很震撼令他們失敗的一個結局
[00:09:29.760 --> 00:09:32.240]  以致他們不能夠進入安息
[00:09:32.240 --> 00:09:36.040]  就是在第十三章十九節所提到
[00:09:36.040 --> 00:09:39.840]  因為他們是被神拒絕
[00:09:39.840 --> 00:09:43.320]  不能夠進入神應許的迦南地
[00:09:43.320 --> 00:09:47.560]  一個可以安歇、長居久安的地方
[00:09:47.560 --> 00:09:50.040]  而這個記載
[00:09:50.040 --> 00:09:54.280]  相信在文素記裡面有很詳述的記載
[00:09:54.280 --> 00:09:56.960]  他們在迦底斯這個地方
[00:09:56.960 --> 00:10:00.160]  將近可以進入迦南地的時候
[00:10:00.160 --> 00:10:04.040]  摩西領受了神的吩咐
[00:10:04.040 --> 00:10:06.520]  派探子做先頭部隊
[00:10:06.520 --> 00:10:10.960]  當然他們回來的結果是非常好的
[00:10:10.960 --> 00:10:16.240]  並且都帶了很豐富的農產品來回報
[00:10:16.240 --> 00:10:19.560]  他說:實在是流瀨與物之地
[00:10:19.560 --> 00:10:21.240]  神是沒有說錯的
[00:10:21.240 --> 00:10:23.040]  我們可以進去
[00:10:23.360 --> 00:10:27.200]  但當中大部分的人都有異議、不同意
[00:10:27.200 --> 00:10:30.840]  他們說:沒錯,這是流瀨與物之地
[00:10:30.840 --> 00:10:35.320]  但是人高大、城牆堅固
[00:10:35.320 --> 00:10:38.560]  如果我們進去這個地方
[00:10:38.560 --> 00:10:40.720]  就是等於送死
[00:10:40.720 --> 00:10:44.960]  當時聖經是這樣記載神法路
[00:10:44.960 --> 00:10:47.800]  因為他們叛逆試探神
[00:10:47.800 --> 00:10:51.400]  於是他們就在曠野漂流四十年
[00:10:51.400 --> 00:10:53.240]  因為他們的不順從
[00:10:53.240 --> 00:10:55.240]  他們就倒閉在曠野
[00:10:55.240 --> 00:10:58.920]  這個重要的失敗經歷
[00:10:58.920 --> 00:11:01.120]  就成為以色列人
[00:11:01.120 --> 00:11:04.400]  整個舊約的先知詩裡面
[00:11:04.400 --> 00:11:06.200]  不斷地重提
[00:11:06.200 --> 00:11:10.560]  成為他們一個重要的記憶和警惕
[00:11:10.560 --> 00:11:12.960]  頂姐妹
[00:11:12.960 --> 00:11:17.760]  究竟不能夠進入神的安息是什麼原因呢?
[00:11:17.760 --> 00:11:20.880]  在第三節的時候
[00:11:20.880 --> 00:11:23.360]  神說:我在路中起誓
[00:11:23.360 --> 00:11:26.000]  他們斷不可進入我的安息
[00:11:26.000 --> 00:11:30.040]  如果我們可以稍為看回第三章的時候
[00:11:30.040 --> 00:11:34.520]  其實這就是詩篇95篇11節的引文
[00:11:34.520 --> 00:11:36.640]  在這裡
[00:11:36.640 --> 00:11:40.840]  第七節到十一節的時候
[00:11:40.840 --> 00:11:46.240]  其實對照詩篇同一段三至十一節的時候
[00:11:46.240 --> 00:11:49.480]  其實經文幾乎是一樣的
[00:11:50.480 --> 00:11:53.000]  只不過在詩篇第八篇
[00:11:53.000 --> 00:11:55.480]  95篇第八節的時候
[00:11:55.480 --> 00:11:57.040]  他就是這樣描述
[00:11:57.040 --> 00:11:58.640]  你們不可硬心
[00:11:58.640 --> 00:12:00.720]  像當日在米利巴
[00:12:00.720 --> 00:12:03.600]  就是在曠野的瑪薩
[00:12:03.600 --> 00:12:06.680]  原來瑪薩、米利巴
[00:12:06.680 --> 00:12:09.280]  這兩個字翻譯出來
[00:12:09.280 --> 00:12:12.760]  就是鬥爭和試探
[00:12:12.760 --> 00:12:16.920]  原來他們在整個曠野的旅程裡面
[00:12:16.920 --> 00:12:21.080]  不斷地與神抗爭
[00:12:21.080 --> 00:12:23.480]  甚至試探上帝
[00:12:23.480 --> 00:12:26.080]  所以希伯來書的作者
[00:12:26.080 --> 00:12:28.080]  就在這裡有一個結論
[00:12:28.080 --> 00:12:30.960]  縱然詩篇也有這樣提法
[00:12:30.960 --> 00:12:34.160]  他們就是一個背叛、得罪神的人
[00:12:34.160 --> 00:12:36.680]  他們不是一次
[00:12:36.680 --> 00:12:37.920]  不是半次
[00:12:37.920 --> 00:12:40.160]  而是屢屢試探神
[00:12:40.160 --> 00:12:41.080]  蔑視神
[00:12:41.080 --> 00:12:43.160]  於是他們就變得心硬
[00:12:43.160 --> 00:12:46.560]  最後這樣的演變下去
[00:12:46.560 --> 00:12:50.280]  就成為一個滾雪球的效應
[00:12:50.280 --> 00:12:53.040]  結果他們不相信上帝
[00:12:53.040 --> 00:12:55.840]  真的可以帶領以色列民
[00:12:55.840 --> 00:12:59.840]  進入迦南神的安息
[00:12:59.840 --> 00:13:06.240]  最終他們是自絕於安息地的門外
[00:13:06.240 --> 00:13:09.240]  又或者從另一個角度看
[00:13:09.240 --> 00:13:11.160]  一個正面的
[00:13:11.160 --> 00:13:13.760]  就是要進入應許的安息
[00:13:13.760 --> 00:13:15.960]  我們就是要有信心
[00:13:15.960 --> 00:13:19.040]  正如經文裡面提到的
[00:13:19.040 --> 00:13:21.960]  那些人沒有信心
[00:13:21.960 --> 00:13:25.760]  於是提醒希伯來書的讀者
[00:13:25.760 --> 00:13:29.040]  做一些正面的事情
[00:13:29.040 --> 00:13:30.640]  就是要有信心
[00:13:30.640 --> 00:13:34.640]  與所聽見的道調和
[00:13:34.640 --> 00:13:38.640]  丙姐妹
[00:13:38.640 --> 00:13:41.640]  或者我們在這裡停一停
[00:13:41.640 --> 00:13:43.640]  去想想這一三節裡面
[00:13:43.640 --> 00:13:45.640]  給我們有什麼應用
[00:13:45.640 --> 00:13:48.640]  經文裡面
[00:13:48.640 --> 00:13:50.640]  都會提到
[00:13:50.640 --> 00:13:55.640]  人很多時候未必生活在一個安恕的環境裡面
[00:13:55.640 --> 00:13:57.640]  就好像舊約以色列人一樣
[00:13:57.640 --> 00:14:00.640]  他們經歷沙漠曠野
[00:14:00.640 --> 00:14:02.640]  他們有沒有什麼
[00:14:02.640 --> 00:14:05.640]  來幫助他們行過呢?
[00:14:05.640 --> 00:14:07.640]  沒有食物、沒有水
[00:14:07.640 --> 00:14:09.640]  但上帝眷顧他們
[00:14:09.640 --> 00:14:12.640]  他們有從上帝而來的食物
[00:14:12.640 --> 00:14:14.640]  有從盤石而出的水
[00:14:14.640 --> 00:14:18.640]  甚至當他們遇上危難的時候
[00:14:18.640 --> 00:14:19.640]  很艱難
[00:14:19.640 --> 00:14:22.640]  甚至會受到敵人挑戰的時候
[00:14:22.640 --> 00:14:24.640]  他的情況會怎樣呢?
[00:14:24.640 --> 00:14:25.640]  一定會很危險
[00:14:25.640 --> 00:14:29.640]  怎樣可以得到休息呢?
[00:14:29.640 --> 00:14:34.640]  我相信同樣希伯來書的讀者
[00:14:34.640 --> 00:14:38.640]  又或者包括我們今天一眾弟兄姊妹
[00:14:38.640 --> 00:14:40.640]  其實我們會不會就是在一趟
[00:14:40.640 --> 00:14:44.640]  屬靈的曠野旅途上呢?
[00:14:44.640 --> 00:14:46.640]  我們能不能夠經歷到
[00:14:46.640 --> 00:14:48.640]  神賜給我們的安息
[00:14:48.640 --> 00:14:50.640]  如果是這樣的話
[00:14:50.640 --> 00:14:52.640]  我們就要信服
[00:14:52.640 --> 00:14:56.640]  與上帝的道來調和
[00:14:56.640 --> 00:14:58.640]  第二
[00:14:58.640 --> 00:15:02.640]  那些以色列人在曠野那裡
[00:15:02.640 --> 00:15:05.640]  不能夠進入安息
[00:15:05.640 --> 00:15:10.640]  因為神其實沒有拒絕他們
[00:15:10.640 --> 00:15:12.640]  而是他們的心眼
[00:15:12.640 --> 00:15:16.640]  惹怒上帝去試探神
[00:15:16.640 --> 00:15:23.640]  所以以色列人這一段黑骨銘心的歷史
[00:15:23.640 --> 00:15:27.640]  就成為當時候希伯來書的讀者
[00:15:27.640 --> 00:15:29.640]  一個反面的教材
[00:15:29.640 --> 00:15:34.640]  要時刻懼怕不要報他們的後塵
[00:15:34.640 --> 00:15:38.640]  從另一個角度來看
[00:15:38.640 --> 00:15:41.640]  說到關於英許
[00:15:41.640 --> 00:15:45.640]  這個也是由第四章希伯來書開始
[00:15:45.640 --> 00:15:46.640]  第一次出現的
[00:15:46.640 --> 00:15:49.640]  如果我們一直往後來看
[00:15:49.640 --> 00:15:51.640]  希伯來書的時候
[00:15:51.640 --> 00:15:53.640]  總共出現了有18次這麼多
[00:15:53.640 --> 00:15:58.640]  這個相信是希伯來書裡面的一個關鍵詞
[00:15:58.640 --> 00:16:02.640]  它是指出神的英許是有內容
[00:16:02.640 --> 00:16:05.640]  不是說上帝英許一點
[00:16:05.640 --> 00:16:08.640]  就這樣說英許而是有內容
[00:16:08.640 --> 00:16:10.640]  也有具體的行動
[00:16:10.640 --> 00:16:16.640]  甚至也描述了這位有英許的神
[00:16:16.640 --> 00:16:17.640]  他的承諾
[00:16:17.640 --> 00:16:20.640]  對相信他的人是有承諾
[00:16:20.640 --> 00:16:23.640]  希伯來書的作者
[00:16:23.640 --> 00:16:27.640]  就說出第一個很重要的英許
[00:16:27.640 --> 00:16:29.640]  就是安息的英許
[00:16:29.640 --> 00:16:33.640]  這個就是表明激勵信徒
[00:16:33.640 --> 00:16:37.640]  神賜福給聽道又行道
[00:16:37.640 --> 00:16:40.640]  屬於真正了解福音
[00:16:40.640 --> 00:16:42.640]  了解神的道的人
[00:16:42.640 --> 00:16:45.640]  說到英許
[00:16:45.640 --> 00:16:50.640]  有些聖經統計大概有八千個這麼多
[00:16:50.640 --> 00:16:53.640]  當時我一直在教會年輕的時候
[00:16:53.640 --> 00:16:56.640]  也聽到很多的牧師
[00:16:56.640 --> 00:17:02.640]  說應該有上二萬個英許
[00:17:02.640 --> 00:17:04.640]  我想一想
[00:17:04.640 --> 00:17:12.640]  會不會是成本的聖經大部分都是有神的英許呢?
[00:17:12.640 --> 00:17:18.640]  我們現在生活在一個非常的世代
[00:17:18.640 --> 00:17:20.640]  又有疫情
[00:17:20.640 --> 00:17:23.640]  世界的秩序又不穩定
[00:17:23.640 --> 00:17:27.640]  政治上、軍事上、經濟上
[00:17:27.640 --> 00:17:32.640]  甚至突如其來在歐洲又爆發了戰爭
[00:17:32.640 --> 00:17:38.640]  我們的心靈真的能不能夠休息呢?
[00:17:38.640 --> 00:17:43.640]  會不會情緒因著這些我們都喜樂不定呢?
[00:17:43.640 --> 00:17:45.640]  聖經原來在這裡勸勉我們
[00:17:45.640 --> 00:17:48.640]  祂會給我們安慰
[00:17:48.640 --> 00:17:51.640]  在這裡提醒我們
[00:17:51.640 --> 00:17:55.640]  我們要將視線轉移在神的英許上
[00:17:55.640 --> 00:17:58.640]  其實英許
[00:17:58.640 --> 00:18:01.640]  我相信每一位弟兄姊妹都很想知道
[00:18:01.640 --> 00:18:04.640]  究竟這個英許何時出現
[00:18:04.640 --> 00:18:06.640]  何時兌現呢?
[00:18:06.640 --> 00:18:08.640]  有時候我們去想的時候
[00:18:08.640 --> 00:18:11.640]  就會覺得很遙遠的距離
[00:18:11.640 --> 00:18:14.640]  但原來希伯來書的作者
[00:18:14.640 --> 00:18:17.640]  在往後一直講的時候
[00:18:17.640 --> 00:18:19.640]  都有一個放心
[00:18:19.640 --> 00:18:23.640]  當然我們今天去看希伯來書的時候
[00:18:23.640 --> 00:18:25.640]  我們就更加看到
[00:18:25.640 --> 00:18:28.640]  希伯來書裡面對英許的提醒
[00:18:28.640 --> 00:18:32.640]  這一段就是在希伯來書的十一章第一節
[00:18:32.640 --> 00:18:35.640]  他說:信就是所望知事的實底
[00:18:35.640 --> 00:18:38.640]  是未見知事的確具
[00:18:38.640 --> 00:18:40.640]  這個我相信
[00:18:40.640 --> 00:18:48.640]  就是希伯來書的作者對信徒的一個鼓勵
[00:18:48.640 --> 00:18:53.640]  甚至在整個初期教會的時候
[00:18:53.640 --> 00:18:56.640]  使徒彼得也有這樣的提醒
[00:18:56.640 --> 00:18:59.640]  他說:主所英許的尚未成就
[00:18:59.640 --> 00:19:02.640]  有人以為他是擔言
[00:19:02.640 --> 00:19:03.640]  其實不是擔言
[00:19:03.640 --> 00:19:05.640]  乃是寬容你們
[00:19:05.640 --> 00:19:07.640]  不願有一人沉淪
[00:19:07.640 --> 00:19:10.640]  乃願人人都得救
[00:19:10.640 --> 00:19:15.640]  原來英許在上帝的裡面
[00:19:15.640 --> 00:19:17.640]  何時成就
[00:19:17.640 --> 00:19:18.640]  我們每個人
[00:19:18.640 --> 00:19:20.640]  每個相信主的人
[00:19:20.640 --> 00:19:21.640]  我們都知道
[00:19:21.640 --> 00:19:23.640]  是有上帝的時間
[00:19:23.640 --> 00:19:25.640]  上帝是出於愛
[00:19:25.640 --> 00:19:27.640]  他的英許
[00:19:27.640 --> 00:19:30.640]  就是要更多的人可以進入上帝的道裡面
[00:19:30.640 --> 00:19:33.640]  耶穌也有他的英許
[00:19:33.640 --> 00:19:35.640]  耶穌也有很多的英許
[00:19:35.640 --> 00:19:39.640]  但是最擇心的英許就是說
[00:19:39.640 --> 00:19:40.640]  復活在我
[00:19:40.640 --> 00:19:42.640]  生命也在我
[00:19:42.640 --> 00:19:44.640]  信我的人雖然死了
[00:19:44.640 --> 00:19:46.640]  也必復活
[00:19:46.640 --> 00:19:48.640]  凡活著信我的人
[00:19:48.640 --> 00:19:50.640]  必永遠不死
[00:19:50.640 --> 00:19:53.640]  於是主耶穌就說
[00:19:53.640 --> 00:19:56.640]  你信這話嗎?
[00:19:56.640 --> 00:19:59.640]  另外一位的使徒保羅
[00:19:59.640 --> 00:20:02.640]  他也在他的書信裡
[00:20:02.640 --> 00:20:05.640]  常常提到關於英許
[00:20:05.640 --> 00:20:07.640]  他說:親愛的弟兄
[00:20:07.640 --> 00:20:09.640]  我們既有這等英許
[00:20:09.640 --> 00:20:11.640]  就當潔淨自己
[00:20:11.640 --> 00:20:14.640]  除去身體、靈魂一切的污穢
[00:20:14.640 --> 00:20:16.640]  敬畏神
[00:20:16.640 --> 00:20:18.640]  得以成聖
[00:20:18.640 --> 00:20:21.640]  我相信希伯來書的作者
[00:20:21.640 --> 00:20:23.640]  就是看到
[00:20:23.640 --> 00:20:27.640]  我們要信所聽見的道
[00:20:27.640 --> 00:20:29.640]  來調和
[00:20:29.640 --> 00:20:31.640]  我相信就是
[00:20:31.640 --> 00:20:34.640]  要在我們的生命裡面
[00:20:34.640 --> 00:20:36.640]  來應用
[00:20:36.640 --> 00:20:40.640]  接下來我們就看看
[00:20:40.640 --> 00:20:42.640]  第三節下部分
[00:20:42.640 --> 00:20:44.640]  到第十節
[00:20:44.640 --> 00:20:46.640]  這裡希伯來書的作者
[00:20:46.640 --> 00:20:49.640]  就是重申安息日英許的定義
[00:20:49.640 --> 00:20:51.640]  對我們明白
[00:20:51.640 --> 00:20:52.640]  真正安息日
[00:20:52.640 --> 00:20:55.640]  其實是十分重要
[00:20:55.640 --> 00:20:58.640]  我們看看這段經文
[00:20:58.640 --> 00:20:59.640]  正如神所說
[00:20:59.640 --> 00:21:01.640]  我在路中起誓說
[00:21:01.640 --> 00:21:04.640]  他們斷不可進入我的安息
[00:21:04.640 --> 00:21:06.640]  其實眾物之宮
[00:21:06.640 --> 00:21:08.640]  從創世以來已經成全了
[00:21:08.640 --> 00:21:10.640]  論到第七日
[00:21:10.640 --> 00:21:11.640]  有一處說
[00:21:11.640 --> 00:21:14.640]  到第七日神就揭了他一切的宮
[00:21:14.640 --> 00:21:16.640]  又有一處說
[00:21:16.640 --> 00:21:19.640]  他們斷不可進入我的安息
[00:21:19.640 --> 00:21:21.640]  既有必進安息的人
[00:21:21.640 --> 00:21:23.640]  那先前聽見福音的
[00:21:23.640 --> 00:21:25.640]  因為不順從
[00:21:25.640 --> 00:21:27.640]  不得進去
[00:21:27.640 --> 00:21:29.640]  所以過了多年
[00:21:29.640 --> 00:21:30.640]  就在大衛的書上
[00:21:30.640 --> 00:21:32.640]  又限定一日
[00:21:32.640 --> 00:21:34.640]  如以上所引的說
[00:21:34.640 --> 00:21:36.640]  你們今日若聽他的話
[00:21:36.640 --> 00:21:38.640]  就不可硬著心
