
[00:00:00.000 --> 00:00:06.000]  今日講到的經文是約翰福音六章二十四至五十九節
[00:02:35.000 --> 00:02:38.000]  你們若不吃人子的肉
[00:02:38.000 --> 00:02:40.000]  不喝人子的血
[00:02:40.000 --> 00:02:44.000]  就沒有生命在你們裡面
[00:02:44.000 --> 00:02:45.000]  吃我肉
[00:02:45.000 --> 00:02:47.000]  喝我血的人
[00:02:47.000 --> 00:02:49.000]  就有永生
[00:02:49.000 --> 00:02:52.000]  在末日我要叫他復活
[00:02:52.000 --> 00:02:55.000]  我的肉真是可吃的
[00:02:55.000 --> 00:02:58.000]  我的血真是可喝的
[00:02:58.000 --> 00:02:59.000]  吃我肉
[00:02:59.000 --> 00:03:01.000]  喝我血的人
[00:03:01.000 --> 00:03:03.000]  常在我裡面
[00:03:03.000 --> 00:03:06.000]  我也常在他裡面
[00:03:06.000 --> 00:03:09.000]  永活的父怎樣差我來
[00:03:09.000 --> 00:03:11.000]  我又因父活著
[00:03:11.000 --> 00:03:14.000]  照樣,吃我肉的人
[00:03:14.000 --> 00:03:16.000]  也要因我活著
[00:03:16.000 --> 00:03:19.000]  這就是從天上降下來的糧
[00:03:19.000 --> 00:03:21.000]  吃這糧的人
[00:03:21.000 --> 00:03:23.000]  就永遠活著
[00:03:23.000 --> 00:03:25.000]  不像你們的祖宗
[00:03:25.000 --> 00:03:28.000]  吃過晚了還是死了
[00:03:28.000 --> 00:03:32.000]  這些話是耶穌在加伯隆回堂裡
[00:03:32.000 --> 00:03:35.000]  教訓人說的
[00:03:35.000 --> 00:03:43.000]  很長一段聖經
[00:03:43.000 --> 00:03:47.000]  內容也有少許鬧彆扭
[00:03:47.000 --> 00:03:52.000]  今天篇道大家要有一點仇父心智
[00:03:52.000 --> 00:03:56.000]  緊接著五餅二魚的神蹟
[00:03:56.000 --> 00:04:00.000]  耶穌就接續食物這個主題
[00:04:00.000 --> 00:04:02.000]  同門道,講道
[00:04:02.000 --> 00:04:05.000]  祂才是人要期盼的食物
[00:04:05.000 --> 00:04:08.000]  真是超級食物
[00:04:08.000 --> 00:04:09.000]  故事的起始
[00:04:09.000 --> 00:04:12.000]  在五餅二魚這個神蹟發生之後
[00:04:12.000 --> 00:04:14.000]  很多人對耶穌崇拜的程度
[00:04:14.000 --> 00:04:16.000]  達到顛峰的程度
[00:04:16.000 --> 00:04:18.000]  四出去找耶穌
[00:04:18.000 --> 00:04:20.000]  總是要跟著祂
[00:04:20.000 --> 00:04:24.000]  一個能夠變出大量食物出來的宗教領袖
[00:04:24.000 --> 00:04:26.000]  一個能保證你們吃得飽
[00:04:26.000 --> 00:04:27.000]  衣食無憂的人
[00:04:27.000 --> 00:04:29.000]  你不跟他還跟誰呢?
[00:04:29.000 --> 00:04:31.000]  有奶就是糧
[00:04:31.000 --> 00:04:33.000]  耶穌是誰不重要
[00:04:33.000 --> 00:04:35.000]  祂的教訓是什麼都不重要
[00:04:35.000 --> 00:04:39.000]  跟著耶穌有飯吃才重要
[00:04:39.000 --> 00:04:43.000]  這些人從發生五餅二魚神蹟的
[00:04:43.000 --> 00:04:45.000]  加里尼湖的東岸
[00:04:45.000 --> 00:04:47.000]  開始四出去找耶穌
[00:04:47.000 --> 00:04:49.000]  終於他們在安息日
[00:04:49.000 --> 00:04:53.000]  在西岸的加伯隆的猶太會堂裡面
[00:04:53.000 --> 00:04:55.000]  就找到耶穌了
[00:04:55.000 --> 00:04:57.000]  對於這班狂熱的粉絲
[00:04:57.000 --> 00:05:00.000]  耶穌並沒有感到興奮
[00:05:00.000 --> 00:05:04.000]  這班群眾對他的身份和使命認識非常有限
[00:05:04.000 --> 00:05:06.000]  還帶著不少的偏差
[00:05:06.000 --> 00:05:09.000]  這很明顯是因誤會而結合
[00:05:09.000 --> 00:05:13.000]  所以即使他們如今很熱情地跟著耶穌
[00:05:13.000 --> 00:05:16.000]  沒多久他們就發現真相不是這樣
[00:05:16.000 --> 00:05:19.000]  因著了解他們就會分開
[00:05:19.000 --> 00:05:22.000]  耶穌很感慨地說
[00:05:22.000 --> 00:05:24.000]  在26到27節
[00:05:24.000 --> 00:05:26.000]  我實實在在告訴你們
[00:05:26.000 --> 00:05:29.000]  你們找我並不是因見了神蹟
[00:05:29.000 --> 00:05:31.000]  乃是因吃餅得飽
[00:05:31.000 --> 00:05:33.000]  必要為那必壞的食物努力
[00:05:33.000 --> 00:05:35.000]  要為那全度永生的食物努力
[00:05:35.000 --> 00:05:38.000]  就是人子要賜給你們的
[00:05:38.000 --> 00:05:42.000]  因為人子是負上帝所印證的
[00:05:42.000 --> 00:05:43.000]  猶太人士
[00:05:43.000 --> 00:05:45.000]  神蹟是一個符號
[00:05:45.000 --> 00:05:46.000]  一個sign
[00:05:46.000 --> 00:05:50.000]  這個符號是指著某些屬靈的實體
[00:05:50.000 --> 00:05:51.000]  屬靈的真相
[00:05:51.000 --> 00:05:55.000]  群眾追求的不是想認識背後的真相
[00:05:55.000 --> 00:05:59.000]  而只是想看到那個神蹟
[00:05:59.000 --> 00:06:01.000]  就是變出來的那個餅
[00:06:01.000 --> 00:06:03.000]  耶穌看到他們滿頭大汗
[00:06:03.000 --> 00:06:06.000]  到處東奔西跑去找他
[00:06:06.000 --> 00:06:08.000]  耶穌是憐憫他們的
[00:06:08.000 --> 00:06:13.000]  不過他們這樣
[00:06:13.000 --> 00:06:15.000]  只是真的名乎其實
[00:06:15.000 --> 00:06:16.000]  是胃口不馳
[00:06:16.000 --> 00:06:18.000]  餵兩餐什麼都肯吃
[00:06:18.000 --> 00:06:20.000]  耶穌就勸勉他們
[00:06:20.000 --> 00:06:23.000]  不如用這樣謀生的動力
[00:06:23.000 --> 00:06:27.000]  來追求有永恆價值的東西
[00:06:27.000 --> 00:06:28.000]  是的
[00:06:28.000 --> 00:06:29.000]  在自然界
[00:06:29.000 --> 00:06:31.000]  在一個資源比較貴乏的社會
[00:06:31.000 --> 00:06:33.000]  謀生是頭號大事
[00:06:33.000 --> 00:06:35.000]  消耗人最多時間精力
[00:06:35.000 --> 00:06:39.000]  生存最大的動力就是為了生存
[00:06:39.000 --> 00:06:40.000]  不計代價
[00:06:40.000 --> 00:06:41.000]  不擇手段
[00:06:41.000 --> 00:06:45.000]  當你覺得你自己陷到survival這個層次
[00:06:45.000 --> 00:06:47.000]  你就什麼都可以了
[00:06:47.000 --> 00:06:48.000]  什麼都可以了
[00:06:48.000 --> 00:06:50.000]  聖經也說
[00:06:50.000 --> 00:06:51.000]  要汗流滿面
[00:06:51.000 --> 00:06:53.000]  然後才可以得戶口
[00:06:53.000 --> 00:06:56.000]  如果我們用謀生
[00:06:56.000 --> 00:06:59.000]  相同的決心和動力去做一件事
[00:06:59.000 --> 00:07:00.000]  追求一樣東西
[00:07:00.000 --> 00:07:03.000]  幾乎無往而不利
[00:07:03.000 --> 00:07:06.000]  群眾只是為求餅而來
[00:07:06.000 --> 00:07:09.000]  但耶穌能夠給他們的不只是餅
[00:07:09.000 --> 00:07:14.000]  還有更珍貴更值得追求的東西
[00:07:14.000 --> 00:07:16.000]  餅吃了
[00:07:16.000 --> 00:07:17.000]  飽得一時還會肚餓
[00:07:17.000 --> 00:07:18.000]  還要再吃
[00:07:18.000 --> 00:07:21.000]  但耶穌卻能夠給他們永生的食物
[00:07:21.000 --> 00:07:24.000]  不僅僅是維持有限生命的口糧
[00:07:24.000 --> 00:07:25.000]  一天兩天
[00:07:25.000 --> 00:07:28.000]  而是能夠讓他們永遠活著的食物
[00:07:28.000 --> 00:07:31.000]  群眾當然不明白耶穌所說的話
[00:07:31.000 --> 00:07:33.000]  他們先問
[00:07:33.000 --> 00:07:38.000]  28節我們當行什麼才算作上帝的功呢?
[00:07:38.000 --> 00:07:41.000]  他們誤會耶穌的說法
[00:07:41.000 --> 00:07:44.000]  以為是耶穌說他們做得不對
[00:07:44.000 --> 00:07:48.000]  然後才不莫上帝所賜永恆的食物
[00:07:48.000 --> 00:07:49.000]  因此他們就問
[00:07:49.000 --> 00:07:53.000]  怎樣的穩食才是正確的方向和態度
[00:07:53.000 --> 00:07:55.000]  才能得到上帝所賞賜永恆的食物呢?
[00:07:55.000 --> 00:07:58.000]  耶穌的回答很乾脆
[00:07:58.000 --> 00:07:59.000]  29節
[00:07:59.000 --> 00:08:01.000]  信上帝所差來的
[00:08:01.000 --> 00:08:03.000]  就是做上帝的功
[00:08:03.000 --> 00:08:04.000]  意思就是
[00:08:04.000 --> 00:08:06.000]  信我吧
[00:08:06.000 --> 00:08:07.000]  信我
[00:08:07.000 --> 00:08:10.000]  就能夠得到永恆的食物
[00:08:10.000 --> 00:08:11.000]  不是做
[00:08:11.000 --> 00:08:12.000]  不是做什麼
[00:08:12.000 --> 00:08:13.000]  是信
[00:08:13.000 --> 00:08:15.000]  群眾再問
[00:08:15.000 --> 00:08:16.000]  30到31節
[00:08:16.000 --> 00:08:17.000]  信你?
[00:08:17.000 --> 00:08:19.000]  我們為什麼要信你?
[00:08:19.000 --> 00:08:23.000]  你說你有永恆的食物
[00:08:23.000 --> 00:08:25.000]  就是天糧供應我們
[00:08:25.000 --> 00:08:27.000]  我們不知道什麼叫天糧
[00:08:27.000 --> 00:08:29.000]  但我們知道從前祖宗
[00:08:29.000 --> 00:08:32.000]  在曠野吃過摩西所供應的瑪拿
[00:08:32.000 --> 00:08:34.000]  瑪拿從天而降
[00:08:34.000 --> 00:08:36.000]  大概就是天糧
[00:08:36.000 --> 00:08:37.000]  是不是?
[00:08:37.000 --> 00:08:38.000]  那你是摩西嗎?
[00:08:38.000 --> 00:08:40.000]  你有摩西的本事嗎?
[00:08:40.000 --> 00:08:42.000]  他們就問這個問題
[00:08:42.000 --> 00:08:44.000]  耶穌的回答
[00:08:44.000 --> 00:08:46.000]  在32到33節
[00:08:46.000 --> 00:08:48.000]  我實實在在告訴你們
[00:08:48.000 --> 00:08:51.000]  那從天上來的糧不是摩西賜給你們的
[00:08:51.000 --> 00:08:54.000]  那是我父將天上來的真糧賜給你們
[00:08:54.000 --> 00:08:55.000]  因為上帝的糧
[00:08:55.000 --> 00:08:58.000]  就算那從天上降下來
[00:08:58.000 --> 00:09:00.000]  賜生命給世界的
[00:09:00.000 --> 00:09:02.000]  我將它翻譯成這樣
[00:09:02.000 --> 00:09:03.000]  摩西
[00:09:03.000 --> 00:09:05.000]  摩西不是很大
[00:09:05.000 --> 00:09:06.000]  意思就是
[00:09:06.000 --> 00:09:08.000]  耶穌自己覺得大過摩西很多
[00:09:08.000 --> 00:09:12.000]  瑪拿也不是由摩西變出來的
[00:09:12.000 --> 00:09:15.000]  是天父上帝供應給以色列百姓的
[00:09:15.000 --> 00:09:17.000]  就像我今天說的天糧
[00:09:17.000 --> 00:09:20.000]  也是天父上帝親自賜給你們
[00:09:20.000 --> 00:09:22.000]  群眾聽到這裡
[00:09:22.000 --> 00:09:26.000]  就要求耶穌將天糧賜給他們
[00:09:26.000 --> 00:09:28.000]  明白不明白不重要
[00:09:28.000 --> 00:09:30.000]  有得吃最重要
[00:09:30.000 --> 00:09:33.000]  他們要求耶穌給他們天糧
[00:09:33.000 --> 00:09:36.000]  耶穌於是就做了一個偉大的宣告
[00:09:36.000 --> 00:09:38.000]  我就是生命的糧
[00:09:38.000 --> 00:09:40.000]  到我這裡來的必定不餓
[00:09:40.000 --> 00:09:42.000]  信我的永遠不渴
[00:09:42.000 --> 00:09:43.000]  至使我對你們說過
[00:09:43.000 --> 00:09:46.000]  你們已經看見我還是不信
[00:09:46.000 --> 00:09:47.000]  凡父所賜給我的人
[00:09:47.000 --> 00:09:49.000]  必到我這裡來
[00:09:49.000 --> 00:09:50.000]  到我這裡來的
[00:09:50.000 --> 00:09:51.000]  我總不丟棄他
[00:09:51.000 --> 00:09:53.000]  因為我從天上降下來
[00:09:53.000 --> 00:09:55.000]  不是要按自己的意思行
[00:09:55.000 --> 00:09:58.000]  乃是要按那差我來者的意思行
[00:09:58.000 --> 00:10:00.000]  差我來者的意思
[00:10:00.000 --> 00:10:02.000]  就是他所賜給我的
[00:10:02.000 --> 00:10:04.000]  叫我一個也不失落
[00:10:04.000 --> 00:10:06.000]  在末日卻叫他復活
[00:10:06.000 --> 00:10:07.000]  因為我父的意思
[00:10:07.000 --> 00:10:11.000]  是叫一切見紙面而信的人得永生
[00:10:11.000 --> 00:10:14.000]  並且在末日我要叫他復活
[00:10:14.000 --> 00:10:16.000]  35到40節
[00:10:16.000 --> 00:10:20.000]  耶穌不僅僅將天糧賜給群眾
[00:10:20.000 --> 00:10:22.000]  耶穌自己就是天糧
[00:10:22.000 --> 00:10:24.000]  凡是信祂的人
[00:10:24.000 --> 00:10:25.000]  就是屬耶穌的
[00:10:25.000 --> 00:10:27.000]  天父上帝就應允
[00:10:27.000 --> 00:10:30.000]  讓信耶穌的人在死之後
[00:10:30.000 --> 00:10:31.000]  可以復活
[00:10:31.000 --> 00:10:33.000]  得著永遠的生命
[00:10:33.000 --> 00:10:35.000]  所以信耶穌的人
[00:10:35.000 --> 00:10:37.000]  就永遠不餓不渴
[00:10:37.000 --> 00:10:40.000]  得著永恆的飽足
[00:10:40.000 --> 00:10:43.000]  我們見到前面第四章
[00:10:43.000 --> 00:10:46.000]  耶穌與瓦國井旁的婦人談道的時候
[00:10:46.000 --> 00:10:48.000]  曾經說過祂自己是活水
[00:10:48.000 --> 00:10:50.000]  是生命的活水
[00:10:50.000 --> 00:10:52.000]  凡喝了祂賜的活水
[00:10:52.000 --> 00:10:54.000]  就永遠不渴
[00:10:54.000 --> 00:10:55.000]  這裡耶穌又提
[00:10:55.000 --> 00:10:57.000]  祂是生命的糧
[00:10:57.000 --> 00:11:00.000]  耶穌在水井旁用水的比喻
[00:11:00.000 --> 00:11:01.000]  在說到食物的時候
[00:11:01.000 --> 00:11:03.000]  又用食物的比喻
[00:11:03.000 --> 00:11:05.000]  耶穌要強調的很簡單
[00:11:05.000 --> 00:11:07.000]  祂是我們的供應者
[00:11:07.000 --> 00:11:09.000]  祂使我們得著永恆的飽足
[00:11:09.000 --> 00:11:14.000]  祂是我們終極追求和滿足的那一個
[00:11:14.000 --> 00:11:17.000]  在這裡我們可以稍稍欣賞一下
[00:11:17.000 --> 00:11:19.000]  耶穌的談道方法
[00:11:19.000 --> 00:11:23.000]  你可以看到耶穌的傳福音
[00:11:23.000 --> 00:11:25.000]  是真是見縫插針
[00:11:25.000 --> 00:11:29.000]  善於把握一切能夠引入福音的機會
[00:11:29.000 --> 00:11:33.000]  在我們這群庸俗的小老百姓面前
[00:11:33.000 --> 00:11:36.000]  耶穌從來不扮清高
[00:11:36.000 --> 00:11:38.000]  不說什麼玄妙高深的道理
[00:11:38.000 --> 00:11:41.000]  祂總是用人最基本
[00:11:41.000 --> 00:11:44.000]  最真實的追求來作為談道的話題
[00:11:44.000 --> 00:11:48.000]  甚至用祂來比喻福音
[00:11:48.000 --> 00:11:49.000]  比喻自己
[00:11:49.000 --> 00:11:51.000]  你要喝水
[00:11:51.000 --> 00:11:53.000]  耶穌就是活水
[00:11:53.000 --> 00:11:54.000]  你要吃餅
[00:11:54.000 --> 00:11:56.000]  耶穌就是生命的糧
[00:11:56.000 --> 00:12:00.000]  對我們香港小市民來說
[00:12:00.000 --> 00:12:02.000]  叉燒飯、菠蘿包
[00:12:02.000 --> 00:12:04.000]  是我們日常追求的食物
[00:12:04.000 --> 00:12:06.000]  耶穌在這裡就會說
[00:12:06.000 --> 00:12:07.000]  我就是叉燒飯
[00:12:07.000 --> 00:12:09.000]  我就是菠蘿包
[00:12:09.000 --> 00:12:10.000]  吃我的叉燒飯
[00:12:10.000 --> 00:12:11.000]  永遠飽肚
[00:12:11.000 --> 00:12:13.000]  吃我的菠蘿包
[00:12:13.000 --> 00:12:16.000]  終結滿足
[00:12:16.000 --> 00:12:17.000]  耶穌沒有覺得
[00:12:17.000 --> 00:12:20.000]  把自己扯上叉燒飯、菠蘿包
[00:12:20.000 --> 00:12:21.000]  是貶低自己
[00:12:21.000 --> 00:12:23.000]  破壞形象
[00:12:23.000 --> 00:12:26.000]  關鍵是他沒有看不起叉燒飯、菠蘿包
[00:12:26.000 --> 00:12:31.000]  沒有看不起小老百姓日常生活的追求
[00:12:31.000 --> 00:12:33.000]  耶穌不是微俗
[00:12:33.000 --> 00:12:36.000]  不要覺得祂是微俗
[00:12:36.000 --> 00:12:40.000]  祂是迎合民眾的低品味
[00:12:40.000 --> 00:12:44.000]  耶穌是肯定百姓日常的生活
[00:12:44.000 --> 00:12:46.000]  日常的追求
[00:12:46.000 --> 00:12:48.000]  你以為很清高嗎?
[00:12:48.000 --> 00:12:50.000]  你以為很高檔嗎?
[00:12:50.000 --> 00:12:53.000]  耶穌不是這樣看的
[00:12:53.000 --> 00:12:56.000]  耶穌可以和民事、法理、賽人
[00:12:56.000 --> 00:13:00.000]  做高層次的論道
[00:13:00.000 --> 00:13:03.000]  又可以坐在鴨寮街、洋屋裡
[00:13:03.000 --> 00:13:07.000]  和街坊阿伯、阿婆聊天
[00:13:07.000 --> 00:13:10.000]  福音在高峰論壇有效
[00:13:10.000 --> 00:13:14.000]  福音在街市魚檔同樣有效
[00:13:14.000 --> 00:13:15.000]  講到這裡
[00:13:15.000 --> 00:13:19.000]  你覺不覺得我們的主很迷人
[00:13:19.000 --> 00:13:22.000]  我看到我的主的談道方法
[00:13:22.000 --> 00:13:25.000]  真的覺得很過癮
[00:13:25.000 --> 00:13:29.000]  會堂是猶太人聚集的地方
[00:13:29.000 --> 00:13:31.000]  在場的猶太人
[00:13:31.000 --> 00:13:32.000]  當聽到耶穌說
[00:13:32.000 --> 00:13:35.000]  祂是從天上降下來的娘
[00:13:35.000 --> 00:13:37.000]  就議論紛紛
[00:13:37.000 --> 00:13:39.000]  不以為然
[00:13:39.000 --> 00:13:41.000]  什麼什麼從天上降下來
[00:13:41.000 --> 00:13:43.000]  吹就吹
[00:13:43.000 --> 00:13:44.000]  41到42他說
[00:13:44.000 --> 00:13:46.000]  我們認識這個人
[00:13:46.000 --> 00:13:49.000]  他不是阿墨水的兒子嗎?
[00:13:49.000 --> 00:13:51.000]  我們連他的家底都知道
[00:13:51.000 --> 00:13:52.000]  都起了
[00:13:52.000 --> 00:13:55.000]  還裝什麼神聖呢?
[00:13:55.000 --> 00:13:57.000]  加伯隆是耶穌傳道生涯
[00:13:57.000 --> 00:13:59.000]  慣常住宅的地方
[00:13:59.000 --> 00:14:01.000]  有不少耶穌的親戚
[00:14:01.000 --> 00:14:02.000]  同鄉在這裡
[00:14:02.000 --> 00:14:04.000]  他們認識約瑟
[00:14:04.000 --> 00:14:06.000]  認識瑪利亞
[00:14:06.000 --> 00:14:10.000]  根本不用做什麼網絡人肉搜尋
[00:14:10.000 --> 00:14:13.000]  我都知道你的底
[00:14:13.000 --> 00:14:14.000]  耶穌沒有興趣
[00:14:14.000 --> 00:14:16.000]  就他的神聖來源
[00:14:16.000 --> 00:14:18.000]  身份去做答辯
[00:14:18.000 --> 00:14:20.000]  確實這個超過了
[00:14:20.000 --> 00:14:23.000]  人的認知範圍
[00:14:23.000 --> 00:14:26.000]  你不要大家議論
[00:14:26.000 --> 00:14:28.000]  若不是猜我來的附給引人
[00:14:28.000 --> 00:14:30.000]  就有人能到我這裡來
[00:14:30.000 --> 00:14:32.000]  到我這裡來的
[00:14:32.000 --> 00:14:34.000]  在末日我要叫他復活
[00:14:34.000 --> 00:14:37.000]  在先知書上寫著說
[00:14:37.000 --> 00:14:39.000]  你們都要蒙上帝的教訓
[00:14:39.000 --> 00:14:41.000]  凡聽見父子教訓要學習的
[00:14:41.000 --> 00:14:43.000]  就到我這裡來
[00:14:43.000 --> 00:14:45.000]  這不是說有人看見過父
[00:14:45.000 --> 00:14:47.000]  唯獨從上帝來的
[00:14:47.000 --> 00:14:49.000]  他看見過父
[00:14:49.000 --> 00:14:51.000]  我實實在在的告訴你們
[00:14:51.000 --> 00:14:53.000]  信的人有永生
[00:14:53.000 --> 00:14:55.000]  43到47節
[00:14:55.000 --> 00:14:57.000]  只有耶穌來自天上
[00:14:57.000 --> 00:14:59.000]  認識父上帝
[00:14:59.000 --> 00:15:02.000]  所有人都不認識父上帝
[00:15:02.000 --> 00:15:04.000]  自然也無法確認
[00:15:04.000 --> 00:15:06.000]  耶穌的神聖身份
[00:15:06.000 --> 00:15:08.000]  耶穌承認除非是
[00:15:08.000 --> 00:15:11.000]  父上帝特別的挑選和感動
[00:15:11.000 --> 00:15:13.000]  沒有人可以認出
[00:15:13.000 --> 00:15:15.000]  耶穌的神聖身份來
[00:15:15.000 --> 00:15:16.000]  也沒有人會自然的
[00:15:16.000 --> 00:15:18.000]  接受耶穌的教訓
[00:15:18.000 --> 00:15:21.000]  這是神跡而獲得的信仰
[00:15:21.000 --> 00:15:24.000]  理性的討論是很有限的
[00:15:24.000 --> 00:15:26.000]  不會有效果的
[00:15:26.000 --> 00:15:28.000]  我們知道信耶穌
[00:15:28.000 --> 00:15:29.000]  在關鍵的部分
[00:15:29.000 --> 00:15:31.000]  是無法用理性有需的
[00:15:31.000 --> 00:15:33.000]  只是要靠信心的跳躍
[00:15:33.000 --> 00:15:35.000]  Lib of faith
[00:15:35.000 --> 00:15:37.000]  所以每個人的信主
[00:15:37.000 --> 00:15:39.000]  都是聖人的工作
[00:15:39.000 --> 00:15:41.000]  都是神蹟
[00:15:41.000 --> 00:15:43.000]  耶穌沒有興趣糾纏
[00:15:43.000 --> 00:15:46.000]  在他自己的神聖身份那裡
[00:15:46.000 --> 00:15:49.000]  卻堅持要
[00:15:49.000 --> 00:15:53.000]  賜下生命的糧這個主題
[00:15:53.000 --> 00:15:55.000]  在48到51節
[00:15:55.000 --> 00:15:56.000]  他會再說
[00:15:56.000 --> 00:15:58.000]  我就是生命的糧
[00:15:58.000 --> 00:16:02.000]  祖宗在曠野吃過馬拿或死鳥
[00:16:02.000 --> 00:16:04.000]  這是從天上降下來的糧
[00:16:04.000 --> 00:16:06.000]  叫人吃鳥就不死
[00:16:06.000 --> 00:16:08.000]  我就是從天上降下來生命的糧
[00:16:08.000 --> 00:16:12.000]  人若吃這糧就必永遠活著
[00:16:12.000 --> 00:16:14.000]  我所要賜的糧
[00:16:14.000 --> 00:16:15.000]  就是我的肉
[00:16:15.000 --> 00:16:18.000]  是為世人的生命所賜的
[00:16:18.000 --> 00:16:22.000]  耶穌邀請人去吃生命的糧
[00:16:22.000 --> 00:16:24.000]  這個就是他的肉
[00:16:24.000 --> 00:16:27.000]  耶穌的說話很聳人聽聞
[00:16:27.000 --> 00:16:30.000]  令在場的人非常不安
[00:16:30.000 --> 00:16:31.000]  他們驚呼
[00:16:31.000 --> 00:16:35.000]  這個人怎能將他的肉給我們吃呢?
[00:16:35.000 --> 00:16:37.000]  耶穌很奇怪
[00:16:37.000 --> 00:16:41.000]  他沒有理會猶太人的反應
[00:16:41.000 --> 00:16:45.000]  反而他還要多加幾錢
[00:16:45.000 --> 00:16:48.000]  很奇怪
[00:16:48.000 --> 00:16:50.000]  變本加厲
[00:16:50.000 --> 00:16:53.000]  再三重申他的肉是可以吃的
[00:16:53.000 --> 00:16:55.000]  但必須給人吃
[00:16:55.000 --> 00:16:58.000]  唯有吃了他的肉才有永生
[00:16:58.000 --> 00:17:00.000]  53到58節
[00:17:00.000 --> 00:17:02.000]  我實實在在的告訴你們
[00:17:02.000 --> 00:17:04.000]  你們若不吃人子的肉
[00:17:04.000 --> 00:17:05.000]  不喝人子的血
[00:17:05.000 --> 00:17:07.000]  就會有生命在你們裡面
[00:17:07.000 --> 00:17:10.000]  吃我肉喝我血的人就有永生
[00:17:10.000 --> 00:17:12.000]  在每天我要叫他復活
[00:17:12.000 --> 00:17:13.000]  我肉真是可吃的
[00:17:13.000 --> 00:17:15.000]  我血真是可喝的
[00:17:15.000 --> 00:17:17.000]  吃我肉喝我血的人常在我裡面
[00:17:17.000 --> 00:17:19.000]  我常在他裡面
[00:17:19.000 --> 00:17:21.000]  永護上帝怎樣餐我來
[00:17:21.000 --> 00:17:22.000]  我又因父活著
[00:17:22.000 --> 00:17:24.000]  照樣吃我肉的人也要因我活著
[00:17:24.000 --> 00:17:27.000]  正如從天上降下來的量
[00:17:27.000 --> 00:17:29.000]  吃這量的人就永遠活著
[00:17:29.000 --> 00:17:31.000]  不像你們的祖宗吃過馬拿
[00:17:31.000 --> 00:17:33.000]  還是死了
[00:17:33.000 --> 00:17:35.000]  我不知道你們聽這段話
[00:17:35.000 --> 00:17:37.000]  有什麼感覺
[00:17:37.000 --> 00:17:39.000]  耶穌不僅沒有打算
[00:17:39.000 --> 00:17:41.000]  消去猶太人的疑慮
[00:17:41.000 --> 00:17:43.000]  反而是加強
[00:17:43.000 --> 00:17:47.000]  並且在說吃他的肉的同時
[00:17:47.000 --> 00:17:51.000]  再加上喝他的血
[00:17:51.000 --> 00:17:53.000]  吃人肉喝人血
[00:17:53.000 --> 00:17:56.000]  血腥非常恐怖
