
[00:00:00.000 --> 00:00:06.680]  今日經訓在希伯來書第九章一至十四節
[00:03:09.340 --> 00:03:12.440]  我們有多久沒有實體面對面
[00:03:12.440 --> 00:03:14.940]  一齊敬拜上帝了
[00:03:14.940 --> 00:03:16.940]  已經超過三個月了
[00:03:16.940 --> 00:03:19.040]  所以我們很感恩今天可以
[00:03:19.040 --> 00:03:21.240]  回到上帝的家
[00:03:21.240 --> 00:03:22.440]  回到教會
[00:03:22.440 --> 00:03:24.040]  一齊去敬拜
[00:03:24.040 --> 00:03:25.240]  侍奉上帝
[00:03:25.240 --> 00:03:27.840]  一齊去聆聽上帝的話語
[00:03:27.840 --> 00:03:30.340]  今天我們會繼續分享希伯來書
[00:03:30.340 --> 00:03:31.640]  正如剛才《樹根》執事
[00:03:31.640 --> 00:03:33.240]  他和我們所讀的經文
[00:03:33.240 --> 00:03:37.840]  《不經不覺》已經來到第九章
[00:03:37.840 --> 00:03:39.240]  你留意到
[00:03:39.240 --> 00:03:40.440]  上星期名存牧師
[00:03:40.440 --> 00:03:42.440]  他和我們分享到第八章
[00:03:42.440 --> 00:03:44.040]  作者說到
[00:03:44.040 --> 00:03:45.640]  耶穌基督透過
[00:03:45.640 --> 00:03:49.240]  他在天上聖所的大祭司的服侍
[00:03:49.240 --> 00:03:52.240]  成為了神和全人類
[00:03:52.240 --> 00:03:55.040]  更美的宗寶
[00:03:55.040 --> 00:03:58.040]  耶穌基督要和我們另立新的約
[00:03:58.040 --> 00:04:01.640]  將上帝的律法寫在人的心裏面
[00:04:01.640 --> 00:04:04.440]  並且透過聖靈的引導
[00:04:04.440 --> 00:04:06.240]  使人可以明白真理
[00:04:06.240 --> 00:04:07.440]  認識真神
[00:04:07.440 --> 00:04:10.640]  現在我們來到第九章
[00:04:10.640 --> 00:04:14.240]  其實整個第九章到十章的十八節
[00:04:14.240 --> 00:04:15.640]  在這段內
[00:04:15.640 --> 00:04:20.240]  你會留意作者進一步詳細講解
[00:04:20.240 --> 00:04:26.240]  到底基督是如何成為完美的贖罪祭
[00:04:26.240 --> 00:04:30.440]  以及耶穌基督所獻的贖罪祭
[00:04:30.440 --> 00:04:33.040]  能夠比舊約的大祭司
[00:04:33.040 --> 00:04:36.440]  所獻的更為完美
[00:04:36.440 --> 00:04:40.640]  作者準備和讀者分享這件事
[00:04:40.640 --> 00:04:44.840]  不過留意到作者在交代這一切之前
[00:04:44.840 --> 00:04:47.240]  他又先講一講
[00:04:47.240 --> 00:04:50.040]  舊約會幕的結構
[00:04:50.040 --> 00:04:52.840]  以及當中一些相關的條例
[00:04:52.840 --> 00:04:55.440]  大家可以打開程序表
[00:04:55.440 --> 00:04:57.840]  或者在廣道大綱裏面已經印了
[00:04:57.840 --> 00:05:02.040]  你會看到作者在第二至第五節
[00:05:02.040 --> 00:05:04.240]  如果用一個圖畫來解釋
[00:05:04.240 --> 00:05:07.840]  就好像印在程序表裏面的會幕結構
[00:05:07.840 --> 00:05:09.640]  主要分了三個範圍
[00:05:09.640 --> 00:05:13.040]  有外緣、有聖所和致聖所
[00:05:13.040 --> 00:05:18.640]  第二至第五節就特別描述了
[00:05:18.640 --> 00:05:20.640]  會幕裏面的兩間房
[00:05:20.640 --> 00:05:23.440]  聖所和致聖所的擺設
[00:05:23.440 --> 00:05:26.440]  有經文裏面提及的金燈台
[00:05:26.440 --> 00:05:28.440]  陳設餅的桌子
[00:05:28.440 --> 00:05:31.440]  有金香爐或者所謂的金香壇
[00:05:31.440 --> 00:05:33.640]  還有藥櫃
[00:05:33.640 --> 00:05:36.040]  其實這一切擺設
[00:05:36.040 --> 00:05:38.840]  裏面蘊含了很多屬靈的意義
[00:05:38.840 --> 00:05:41.240]  譬如金燈台的光
[00:05:41.240 --> 00:05:44.640]  象徵著上帝的真光、真理
[00:05:44.640 --> 00:05:47.240]  又或者陳設餅的餅
[00:05:47.240 --> 00:05:50.240]  象徵著上帝的公認和保守
[00:05:50.240 --> 00:05:53.440]  不過作者很快就跟我們說
[00:05:53.440 --> 00:05:56.840]  他沒有意跟我們分享這方面的教導
[00:05:56.840 --> 00:06:00.440]  他想我們集中看兩間房
[00:06:00.440 --> 00:06:03.440]  一間叫聖所,一間叫致聖所
[00:06:03.440 --> 00:06:05.840]  集中看這兩個的空間
[00:06:05.840 --> 00:06:09.440]  和當中一些相關的敬拜條例
[00:06:09.440 --> 00:06:12.040]  首先在第六節裏說了
[00:06:12.040 --> 00:06:14.640]  聖所是一般祭司
[00:06:14.640 --> 00:06:17.440]  他們侍奉上帝活動的範圍
[00:06:17.440 --> 00:06:22.640]  他們可以進去替自己和替百姓
[00:06:22.640 --> 00:06:24.240]  執行敬拜的禮儀
[00:06:24.240 --> 00:06:25.840]  作者說得很清楚
[00:06:25.840 --> 00:06:27.440]  至於致聖所
[00:06:27.440 --> 00:06:31.040]  只容許大祭司一個人進去
[00:06:31.040 --> 00:06:32.840]  並且他不可以隨便進去
[00:06:32.840 --> 00:06:35.040]  他要按照舊約律法的規定
[00:06:35.040 --> 00:06:36.840]  他每年有多少次機會進去?
[00:06:36.840 --> 00:06:38.240]  只有一次
[00:06:38.240 --> 00:06:40.040]  經文說得很清楚
[00:06:40.040 --> 00:06:43.040]  他只限於每年一次贖罪日
[00:06:43.040 --> 00:06:44.640]  帶著祭身的血
[00:06:44.640 --> 00:06:47.840]  為自己和百姓會中的罪
[00:06:47.840 --> 00:06:49.440]  獻上贖罪祭
[00:06:49.440 --> 00:06:51.640]  經文說得很清楚
[00:06:51.640 --> 00:06:54.640]  作者亦在聖靈的引導下
[00:06:54.640 --> 00:06:56.240]  開始講解
[00:06:56.240 --> 00:06:58.240]  其實頭一個帳幕
[00:06:58.240 --> 00:06:59.440]  他所說的是第一間房
[00:06:59.440 --> 00:07:00.440]  即是聖所
[00:07:00.440 --> 00:07:02.440]  其實聖所的存在
[00:07:02.440 --> 00:07:05.440]  就好像一個障礙物
[00:07:05.440 --> 00:07:07.240]  他很具體地說
[00:07:07.240 --> 00:07:09.640]  其實聖所固然有它敬拜的作用
[00:07:09.640 --> 00:07:10.840]  但你反過來看
[00:07:10.840 --> 00:07:12.440]  它是一個障礙物
[00:07:12.440 --> 00:07:14.440]  聖所一日的存在
[00:07:14.440 --> 00:07:15.640]  即是反映什麼?
[00:07:15.640 --> 00:07:18.640]  你便看不清楚怎樣走進至聖所
[00:07:18.640 --> 00:07:20.440]  遮住了
[00:07:20.440 --> 00:07:22.840]  令到進入至聖所的路
[00:07:22.840 --> 00:07:24.240]  是未顯明的
[00:07:24.240 --> 00:07:25.840]  換句話來說
[00:07:25.840 --> 00:07:27.440]  百姓根本沒有辦法
[00:07:27.440 --> 00:07:29.840]  直接和上帝雙交
[00:07:29.840 --> 00:07:33.840]  不過我們其實明白
[00:07:33.840 --> 00:07:37.240]  真正難阻人走近上帝的
[00:07:37.240 --> 00:07:39.840]  其實不是聖所這間房
[00:07:39.840 --> 00:07:41.840]  其實是什麼?
[00:07:41.840 --> 00:07:44.240]  什麼難阻我們親近上帝?
[00:07:44.240 --> 00:07:46.840]  我們今天知道答案了
[00:07:46.840 --> 00:07:48.040]  是人的罪
[00:07:48.040 --> 00:07:51.040]  人的罪和上帝的聖結為敵
[00:07:51.040 --> 00:07:55.840]  構成了我們和上帝雙交的阻隔
[00:07:55.840 --> 00:07:57.640]  換句話來說
[00:07:57.640 --> 00:07:59.240]  作者他想我們明白
[00:07:59.240 --> 00:08:01.840]  舊約敬拜系統裏面
[00:08:01.840 --> 00:08:03.840]  聖所的存在其實就好像
[00:08:03.840 --> 00:08:07.240]  象徵著百姓裏面的屬靈狀況
[00:08:07.240 --> 00:08:09.840]  其實根本未完全得到潔淨
[00:08:09.840 --> 00:08:13.240]  百姓雖然有獻祭
[00:08:13.240 --> 00:08:15.240]  不過他們所獻的祭身
[00:08:15.240 --> 00:08:18.240]  並不能夠使他們的良心
[00:08:18.240 --> 00:08:19.440]  完全潔淨
[00:08:19.440 --> 00:08:21.240]  作者自己也說得很清楚
[00:08:21.240 --> 00:08:22.640]  在第十節
[00:08:22.640 --> 00:08:25.240]  你會看到作者進一步解釋
[00:08:25.240 --> 00:08:27.640]  他說不單單指這方面
[00:08:27.640 --> 00:08:30.440]  他說連同舊約各樣的飲食
[00:08:30.440 --> 00:08:32.440]  洗手、潔淨條例
[00:08:32.440 --> 00:08:34.040]  有其效用
[00:08:34.040 --> 00:08:38.440]  不過只能提供禮儀上的潔淨
[00:08:38.440 --> 00:08:41.840]  不能夠將人和上帝的關係
[00:08:41.840 --> 00:08:44.240]  徹底恢復正常
[00:08:44.240 --> 00:08:46.640]  這其實我們也很明白
[00:08:46.640 --> 00:08:49.040]  這種狀況要等到什麼時候
[00:08:49.040 --> 00:08:51.640]  才可以徹底更新?
[00:08:51.640 --> 00:08:54.240]  就是等到耶穌基督來
[00:08:54.240 --> 00:08:55.840]  等到耶穌基督來到
[00:08:55.840 --> 00:08:58.640]  他獻上完美的贖罪祭的時候
[00:08:58.640 --> 00:09:02.440]  這種狀況就可以徹底得到更新
[00:09:02.440 --> 00:09:06.240]  來到這裡我們不難理解
[00:09:06.240 --> 00:09:08.640]  耶穌基督做了什麼?
[00:09:08.640 --> 00:09:11.640]  他在十字架上成就救恩的時候
[00:09:11.640 --> 00:09:14.440]  聖殿發生了什麼事?
[00:09:14.440 --> 00:09:19.040]  聖殿至聖所對出的萬子裂開了
[00:09:19.040 --> 00:09:23.440]  從上而下裂開兩半
[00:09:23.440 --> 00:09:27.440]  象徵著人和上帝的阻隔已經怎樣?
[00:09:27.440 --> 00:09:31.640]  透過耶穌基督的救贖來徹底打破了
[00:09:31.640 --> 00:09:32.840]  藉著十字架上
[00:09:32.840 --> 00:09:35.440]  耶穌基督的寫生流血
[00:09:35.440 --> 00:09:37.040]  他不單止滿足了
[00:09:37.040 --> 00:09:38.040]  律法裡面所說
[00:09:38.040 --> 00:09:40.440]  若不流血罪就不得赦免
[00:09:40.440 --> 00:09:42.040]  這個要求
[00:09:42.040 --> 00:09:45.040]  同時他也表明了
[00:09:45.040 --> 00:09:49.640]  聽命勝於獻祭的屬靈真理
[00:09:49.640 --> 00:09:52.040]  你看到耶穌基督對上帝的信服
[00:09:52.040 --> 00:09:54.040]  他犧牲自己的性命
[00:09:54.040 --> 00:09:58.640]  他親自成為了救約贖罪日的大祭司
[00:09:58.640 --> 00:10:00.640]  和祭僧
[00:10:00.640 --> 00:10:04.040]  成為了罪人和上帝之間的忠報
[00:10:04.040 --> 00:10:07.040]  徹底取代了救約大祭司
[00:10:07.040 --> 00:10:10.040]  和祭司的角色和功能
[00:10:10.040 --> 00:10:15.040]  並且比救約的獻祭更加超越
[00:10:15.040 --> 00:10:17.040]  怎樣超越?
[00:10:17.040 --> 00:10:19.040]  首先我們會明白
[00:10:19.040 --> 00:10:22.440]  牛羊在不知情的情況下
[00:10:22.440 --> 00:10:26.040]  在他非自願的情況下被宰殺
[00:10:26.040 --> 00:10:28.640]  在他不知情的情況下
[00:10:28.640 --> 00:10:31.040]  替罪人來受死
[00:10:31.040 --> 00:10:33.040]  但基督耶穌
[00:10:33.040 --> 00:10:35.040]  他很清楚上帝的心意
[00:10:35.040 --> 00:10:39.840]  他知道在父上帝整個的救贖計劃裡面
[00:10:39.840 --> 00:10:44.040]  他要為人來預備贖罪祭
[00:10:44.040 --> 00:10:46.040]  他要成為祭僧
[00:10:46.040 --> 00:10:49.040]  所以他亦甘願去信服
[00:10:49.040 --> 00:10:51.040]  為罪人犧牲
[00:10:51.040 --> 00:10:53.040]  並且我們知道
[00:10:53.040 --> 00:10:56.040]  耶穌基督為何是完美無瑕的祭僧
[00:10:56.040 --> 00:10:58.040]  他有沒有得罪過上帝?
[00:10:58.040 --> 00:11:00.040]  他沒有
[00:11:00.040 --> 00:11:02.040]  他從未背棄過上帝
[00:11:02.040 --> 00:11:05.040]  所以他是完美無瑕的祭僧
[00:11:05.040 --> 00:11:09.640]  很自然沒有罪的主才能真正有資格
[00:11:09.640 --> 00:11:13.040]  替我們罪人來頂罪
[00:11:13.040 --> 00:11:14.640]  而另一方面
[00:11:14.640 --> 00:11:17.640]  耶穌基督為何能超越舊約的大祭司
[00:11:17.640 --> 00:11:21.240]  是因為他不像亞倫體系的祭司
[00:11:21.240 --> 00:11:24.240]  他會被生死
[00:11:24.240 --> 00:11:25.640]  或者罪
[00:11:25.640 --> 00:11:27.240]  又或者病患
[00:11:27.240 --> 00:11:31.240]  來影響甚至間斷了他中保的角色
[00:11:31.240 --> 00:11:33.240]  你知道舊約的大祭司
[00:11:33.240 --> 00:11:34.840]  他不會廿四小時後命
[00:11:34.840 --> 00:11:36.040]  沒有可能
[00:11:36.040 --> 00:11:39.240]  但耶穌基督他已經從死裡復活
[00:11:39.240 --> 00:11:41.240]  戰勝了死亡
[00:11:41.640 --> 00:11:45.440]  並且他已經幫我們徹底擺脫了
[00:11:45.440 --> 00:11:47.440]  罪在我們身上的權勢
[00:11:47.440 --> 00:11:49.840]  他現在已經升入高天
[00:11:49.840 --> 00:11:51.440]  坐在父上帝的右邊
[00:11:51.440 --> 00:11:53.440]  永遠執掌王權
[00:11:53.440 --> 00:11:56.440]  也意味著這位天上大祭司
[00:11:56.440 --> 00:11:58.440]  他所獻的贖罪祭
[00:11:58.440 --> 00:12:00.440]  是永遠有效
[00:12:00.440 --> 00:12:03.840]  不受時空、不受環境所限制
[00:12:03.840 --> 00:12:06.440]  我們隨時可以透過耶穌基督
[00:12:06.440 --> 00:12:08.440]  來到上帝的面前
[00:12:10.440 --> 00:12:12.440]  並且我們也明白
[00:12:12.440 --> 00:12:14.040]  這位大祭司
[00:12:14.040 --> 00:12:16.440]  他也可以體恤人的軟弱
[00:12:16.440 --> 00:12:18.440]  不單止體恤
[00:12:18.440 --> 00:12:22.440]  他也自己嘗試過各種試探
[00:12:22.440 --> 00:12:27.440]  他也勝過並且有能力幫我們勝過試探
[00:12:27.440 --> 00:12:28.840]  所以為何
[00:12:28.840 --> 00:12:31.240]  來到這裡希伯來書的作者
[00:12:31.240 --> 00:12:32.840]  他說到
[00:12:32.840 --> 00:12:35.440]  耶穌基督為何可以用自己的血
[00:12:35.440 --> 00:12:38.240]  只需要一次進入至聖所
[00:12:38.240 --> 00:12:41.240]  就成為了永遠贖罪的祭
[00:12:41.240 --> 00:12:43.240]  一次過為我們所有的罪
[00:12:43.240 --> 00:12:46.040]  包括你和我將來所犯的罪
[00:12:46.040 --> 00:12:50.040]  如仙一筆過付上永遠的贖價
[00:12:50.040 --> 00:12:51.040]  使每一個
[00:12:51.040 --> 00:12:52.440]  今天我們很明白
[00:12:52.440 --> 00:12:54.240]  凡信耶穌的人
[00:12:54.240 --> 00:12:56.240]  凡認耶穌為主的人
[00:12:56.240 --> 00:12:59.440]  都能夠徹底和上帝和好
[00:12:59.440 --> 00:13:01.640]  不再需要走舊約的路
[00:13:01.640 --> 00:13:02.840]  要反覆
[00:13:02.840 --> 00:13:04.040]  透過祭司
[00:13:04.040 --> 00:13:04.840]  透過祭僧
[00:13:04.840 --> 00:13:06.240]  透過獻祭
[00:13:06.240 --> 00:13:08.840]  才可以接近上帝
[00:13:08.840 --> 00:13:10.640]  耶穌基督他親自成為了
[00:13:10.640 --> 00:13:14.240]  更大更完備的天上的會幕
[00:13:14.240 --> 00:13:15.840]  我們可以通過祂
[00:13:15.840 --> 00:13:18.640]  直接來到上帝的面前
[00:13:18.640 --> 00:13:21.440]  敬拜和侍奉祂
[00:13:21.440 --> 00:13:24.840]  以上就是整個希伯來書第九章
[00:13:24.840 --> 00:13:26.640]  至第十章裡所交代
[00:13:26.640 --> 00:13:30.240]  為何耶穌基督能夠成為更美的祭
[00:13:30.240 --> 00:13:32.440]  你會看到
[00:13:32.440 --> 00:13:35.240]  上帝他一直很致力地
[00:13:35.240 --> 00:13:37.440]  提供方法、提供路徑
[00:13:37.440 --> 00:13:40.440]  讓罪人可以走近上帝
[00:13:40.440 --> 00:13:42.640]  和祂相交
[00:13:42.640 --> 00:13:44.040]  我們很明白
[00:13:44.040 --> 00:13:45.040]  特別在新約裡
[00:13:45.040 --> 00:13:46.440]  不單止希伯來書
[00:13:46.440 --> 00:13:49.240]  新約的頭一卷書《馬太福音》
[00:13:49.240 --> 00:13:50.840]  作者已經講明
[00:13:50.840 --> 00:13:53.240]  耶穌基督來到是怎樣
[00:13:53.240 --> 00:13:54.840]  記得我們剛才唱的詩歌
[00:13:54.840 --> 00:13:56.440]  「以馬來利」嗎?
[00:13:56.440 --> 00:13:57.240]  記得吧?
[00:13:57.240 --> 00:14:00.240]  「以馬來利」代表甚麼?
[00:14:00.240 --> 00:14:03.840]  上帝說祂要與人同在
[00:14:03.840 --> 00:14:06.240]  耶穌基督第一次來到時
[00:14:06.240 --> 00:14:07.640]  已經很清楚講明
[00:14:07.640 --> 00:14:09.040]  祂要與人同住
[00:14:09.040 --> 00:14:11.240]  要住在人的中間
[00:14:11.240 --> 00:14:13.240]  並且祂不是單說
[00:14:13.240 --> 00:14:15.640]  祂用祂的生命
[00:14:15.640 --> 00:14:18.840]  特別用祂十字架的生命
[00:14:18.840 --> 00:14:22.240]  清楚表明祂是多麼渴望
[00:14:22.240 --> 00:14:25.240]  與罪人同住
[00:14:25.240 --> 00:14:27.240]  不惜犧牲自己的性命
[00:14:27.240 --> 00:14:29.040]  祂講得很清楚
[00:14:29.040 --> 00:14:30.840]  又或者去到啟示錄
[00:14:30.840 --> 00:14:32.240]  新約最後一卷書
[00:14:32.240 --> 00:14:33.640]  主題是同樣的
[00:14:33.640 --> 00:14:36.840]  當耶穌基督第二次來的時候
[00:14:36.840 --> 00:14:37.840]  他亦是這樣說
[00:14:37.840 --> 00:14:39.640]  印在程序表裏
[00:14:39.640 --> 00:14:41.640]  啟示錄第21章第三節
[00:14:41.640 --> 00:14:45.640]  「看!神的障礙在人間
[00:14:45.640 --> 00:14:47.040]  祂要與人同住
[00:14:47.040 --> 00:14:49.240]  他們要作祂的子民
[00:14:49.240 --> 00:14:52.240]  神要親自與他們同在
[00:14:52.240 --> 00:14:53.640]  作他們的神」
[00:14:53.640 --> 00:14:56.440]  這份心意在整個新約裏
[00:14:56.440 --> 00:14:58.440]  都是很一致的
[00:14:58.440 --> 00:15:00.640]  上帝要住在人的中間
[00:15:00.640 --> 00:15:02.240]  無論祂第一次來
[00:15:02.240 --> 00:15:04.840]  或者祂將來再來的時候
[00:15:04.840 --> 00:15:06.840]  都是這份心意
[00:15:06.840 --> 00:15:08.640]  不過我們要留意
[00:15:08.640 --> 00:15:10.640]  舊約是否這樣?
[00:15:10.640 --> 00:15:13.840]  是否只有新約才有這份心意?
[00:15:13.840 --> 00:15:15.240]  不是的
[00:15:15.240 --> 00:15:18.240]  你看回上帝與人同住這份心意
[00:15:18.240 --> 00:15:20.640]  一早在舊約已經出現
[00:15:20.640 --> 00:15:22.440]  在《出海及記》裏
[00:15:22.440 --> 00:15:26.840]  講到當上帝與子民納約之後
[00:15:26.840 --> 00:15:28.440]  上帝很快就說
[00:15:28.440 --> 00:15:30.840]  「我要與你們同住」
[00:15:30.840 --> 00:15:34.840]  而方式就是透過會幕的設立
[00:15:34.840 --> 00:15:38.640]  來顯明祂要與人建立一份
[00:15:38.640 --> 00:15:40.640]  很緊密的關係
[00:15:40.640 --> 00:15:42.840]  我們看另一張圖
[00:15:42.840 --> 00:15:45.640]  如果我們只看會幕結構
[00:15:45.640 --> 00:15:47.840]  沒有那麼明白上帝的心意
[00:15:47.840 --> 00:15:50.040]  你看以色列人在曠野
[00:15:50.040 --> 00:15:52.640]  如何紮營、如何安營這幅圖
[00:15:52.640 --> 00:15:54.640]  它就更加具體反映
[00:15:54.640 --> 00:15:57.240]  上帝如何住在人的中間
[00:15:57.240 --> 00:16:00.440]  你看到這幅圖
[00:16:00.440 --> 00:16:05.040]  十二個支派圍著上帝紮營
[00:16:05.040 --> 00:16:07.040]  他們在曠野
[00:16:07.040 --> 00:16:09.440]  再內圍一點就是利未人
[00:16:09.440 --> 00:16:11.040]  上帝揀選分別為聖
[00:16:11.040 --> 00:16:13.040]  在會幕中服侍他們的人
[00:16:13.040 --> 00:16:15.240]  圍繞著會幕的四周
[00:16:15.240 --> 00:16:20.440]  而會幕就在所有十二個支派的營中間
[00:16:20.440 --> 00:16:22.440]  在正中間
[00:16:22.440 --> 00:16:23.840]  你現在就明白
[00:16:23.840 --> 00:16:26.440]  甚麼是住在百姓的中間
[00:16:26.440 --> 00:16:28.440]  真的很具體
[00:16:28.440 --> 00:16:32.040]  並且這不是人主動提出的
[00:16:32.040 --> 00:16:33.440]  如果你有留意
[00:16:33.440 --> 00:16:35.440]  昌埃及記就是
[00:16:35.440 --> 00:16:37.440]  人是怕上帝走近
[00:16:37.440 --> 00:16:41.040]  他們只叫摩西去跟上帝說
[00:16:41.040 --> 00:16:43.040]  我們怕上帝,我們留在山下
[00:16:43.040 --> 00:16:46.040]  你會發現不是人主動想走近上帝
[00:16:46.040 --> 00:16:48.040]  反而是上帝主動說
[00:16:48.040 --> 00:16:50.040]  我要跟你們親近
[00:16:50.040 --> 00:16:52.040]  於是他就吩咐摩西
[00:16:52.040 --> 00:16:54.040]  在納約之後就叫回眾
[00:16:54.040 --> 00:16:56.840]  為上帝建造會幕
[00:16:56.840 --> 00:16:59.040]  並且不是按照人的設計
[00:16:59.040 --> 00:17:02.640]  而是按照上帝的心意建造會幕
[00:17:02.640 --> 00:17:04.640]  當然來到今天希伯來書
[00:17:04.640 --> 00:17:05.640]  我們很明白
[00:17:05.640 --> 00:17:06.640]  在地上的會幕
[00:17:06.640 --> 00:17:10.040]  其實就是反映在天上的影像
[00:17:10.040 --> 00:17:13.240]  所以你看到
[00:17:13.240 --> 00:17:15.240]  上帝很實際就是
[00:17:15.240 --> 00:17:17.040]  跟一群已經被拯救
[00:17:17.040 --> 00:17:19.240]  昌埃及和他們納約的子民
[00:17:19.240 --> 00:17:22.440]  怎樣才可以更加認識上帝呢?
[00:17:22.440 --> 00:17:24.440]  就是同住
[00:17:24.440 --> 00:17:26.440]  意思是甚麼呢?
[00:17:26.440 --> 00:17:28.440]  可能大家對我的認識
[00:17:28.440 --> 00:17:30.440]  主要在教會、在講壇
[00:17:30.440 --> 00:17:32.440]  你見到我了
[00:17:32.440 --> 00:17:34.440]  現在戴了口罩,你可能不認識我了
[00:17:34.440 --> 00:17:35.440]  特別你是新朋友
[00:17:35.440 --> 00:17:37.440]  你不知道我實際的模樣是怎樣
[00:17:37.440 --> 00:17:40.440]  那你要怎樣才進一步認識我呢?
[00:17:40.440 --> 00:17:42.440]  跟我多聊天
[00:17:42.440 --> 00:17:44.440]  吃飯
[00:17:44.440 --> 00:17:46.440]  或者一起侍奉
[00:17:46.440 --> 00:17:48.440]  但都是僅限於
[00:17:48.440 --> 00:17:50.440]  我在教會
[00:17:50.440 --> 00:17:52.440]  可能在街外
[00:17:52.440 --> 00:17:55.440]  你認識不到我在家裏發生甚麼事
[00:17:55.440 --> 00:17:57.440]  你要怎樣才認識我呢?
[00:17:57.440 --> 00:17:59.440]  就是說
[00:17:59.440 --> 00:18:02.440]  不如來我家住幾天吧
[00:18:02.440 --> 00:18:04.440]  來我家住幾天的時候
[00:18:04.440 --> 00:18:06.440]  如果你願意
[00:18:06.440 --> 00:18:08.440]  你會認識到我甚麼呢?
[00:18:08.440 --> 00:18:10.440]  你起碼知道
[00:18:10.440 --> 00:18:12.440]  我在家有沒有穿鞋
[00:18:12.440 --> 00:18:14.440]  有沒有穿拖鞋
[00:18:14.440 --> 00:18:16.440]  或者我要不要求大家穿拖鞋
[00:18:16.440 --> 00:18:18.440]  你參觀完我的洗手間
[00:18:18.440 --> 00:18:20.440]  你就會知道我會不會不小心
[00:18:20.440 --> 00:18:22.440]  或者說
[00:18:22.440 --> 00:18:25.440]  不小心路過我的房間
[00:18:25.440 --> 00:18:27.440]  你就知道我有沒有收拾床
[00:18:27.440 --> 00:18:29.440]  進入廚房
