
[00:00:00.000 --> 00:00:03.920]  讓我們一起聆聽一段上帝的話語
[00:04:39.440 --> 00:04:40.960]  剛剛一年了
[00:04:40.960 --> 00:04:42.800]  很感謝主
[00:04:42.800 --> 00:04:46.800]  我們一起禱告
[00:04:46.800 --> 00:04:48.320]  榮耀的救主
[00:04:48.320 --> 00:04:50.640]  祢配得讚美
[00:04:50.640 --> 00:04:52.720]  祢配得萬失跪拜
[00:04:52.720 --> 00:04:55.120]  萬口承認祢是主
[00:04:55.120 --> 00:04:56.480]  祢是王
[00:04:56.480 --> 00:04:58.480]  我們同心呼求
[00:04:58.480 --> 00:05:00.560]  求祢賜我們力量
[00:05:00.560 --> 00:05:02.800]  離開我們的罪恨
[00:05:02.800 --> 00:05:05.200]  我們一心一意
[00:05:05.200 --> 00:05:07.440]  尋求祢的心意
[00:05:07.440 --> 00:05:10.160]  願祢的憐憫恩典
[00:05:10.160 --> 00:05:12.240]  充滿這裏
[00:05:12.240 --> 00:05:14.080]  充滿我城
[00:05:14.080 --> 00:05:16.960]  我們都祈求祢開我們的耳朵
[00:05:16.960 --> 00:05:19.680]  開我們心靈的眼睛
[00:05:19.680 --> 00:05:22.080]  讓我們聆聽祢的話語
[00:05:22.080 --> 00:05:23.760]  不單是聆聽
[00:05:23.760 --> 00:05:25.840]  並且淺行出來
[00:05:25.840 --> 00:05:27.120]  我們同心禱告
[00:05:27.120 --> 00:05:28.240]  是奉耶穌基督
[00:05:28.240 --> 00:05:29.600]  聖名祈禱
[00:05:29.680 --> 00:05:30.640]  阿門
[00:05:30.640 --> 00:05:44.400]  小野二郎
[00:05:44.400 --> 00:05:46.800]  小野二郎是誰呢?
[00:05:46.800 --> 00:05:49.120]  小野二郎被稱為
[00:05:49.120 --> 00:05:51.920]  日本壽司第一人
[00:05:51.920 --> 00:05:55.280]  或有人稱他為壽司之神
[00:05:55.280 --> 00:05:58.880]  他現在已經九十五歲
[00:05:58.880 --> 00:06:00.720]  1950年
[00:06:00.720 --> 00:06:04.640]  他開始做壽司的師傅
[00:06:04.640 --> 00:06:06.720]  而且他也是
[00:06:06.720 --> 00:06:11.680]  最大年紀米芝蓮的三星廚師
[00:06:11.680 --> 00:06:15.680]  他的生命都頗傳奇
[00:06:15.680 --> 00:06:18.080]  不少人都驚訝
[00:06:18.080 --> 00:06:21.120]  原來小野先生
[00:06:21.120 --> 00:06:23.680]  他除了做壽司的時候
[00:06:23.680 --> 00:06:25.520]  他沒有戴手套
[00:06:25.520 --> 00:06:27.840]  他無時無刻
[00:06:27.840 --> 00:06:29.920]  他都戴著手套
[00:06:29.920 --> 00:06:32.080]  例如他外出
[00:06:32.080 --> 00:06:33.600]  一年四季
[00:06:33.600 --> 00:06:35.680]  包括將來的夏天
[00:06:35.680 --> 00:06:36.640]  這麼熱
[00:06:36.640 --> 00:06:38.480]  他都戴著手套
[00:06:38.480 --> 00:06:40.400]  又或者他連睡覺
[00:06:40.400 --> 00:06:43.200]  他都戴著
[00:06:43.200 --> 00:06:45.600]  為什麼他要這樣做呢?
[00:06:45.600 --> 00:06:47.360]  原來他就是為了
[00:06:47.360 --> 00:06:51.280]  保護他這一雙手
[00:06:51.280 --> 00:06:52.800]  有人問他
[00:06:52.800 --> 00:06:55.840]  為什麼你要保護你雙手?
[00:06:55.840 --> 00:06:58.640]  原來小野先生他這樣回答
[00:06:58.640 --> 00:07:01.280]  原來同樣是壽司
[00:07:01.280 --> 00:07:04.320]  如果雙手沒有皺紋
[00:07:04.320 --> 00:07:09.280]  做出來的壽司是更加美味
[00:07:09.280 --> 00:07:12.000]  小野二郎他為了壽司
[00:07:12.000 --> 00:07:14.480]  他為了傳統的料理
[00:07:14.480 --> 00:07:16.160]  他為了客人
[00:07:16.160 --> 00:07:18.320]  他全力以赴
[00:07:18.320 --> 00:07:20.720]  奮身付出
[00:07:20.720 --> 00:07:23.680]  今天我們很感謝主耶穌
[00:07:23.680 --> 00:07:25.440]  祂因為愛我們
[00:07:25.440 --> 00:07:28.000]  祂付上祂的生命
[00:07:28.000 --> 00:07:30.560]  然後託付我們
[00:07:30.560 --> 00:07:32.800]  甘願作祂的門徒
[00:07:32.800 --> 00:07:37.040]  我們延續福音這個大使命
[00:07:37.040 --> 00:07:41.280]  今天我們能夠為主耶穌
[00:07:41.280 --> 00:07:43.200]  能夠為福音
[00:07:43.200 --> 00:07:45.440]  能夠為未信的人
[00:07:45.440 --> 00:07:50.800]  我們付上什麼代價呢?
[00:07:50.800 --> 00:07:53.280]  《馬可福音》八章二十二節
[00:07:53.280 --> 00:07:55.840]  至十章五十二節
[00:07:55.840 --> 00:07:58.720]  這是一個很緊湊的段落
[00:07:58.720 --> 00:08:02.640]  也是《馬可福音》的核心
[00:08:02.640 --> 00:08:07.600]  耶穌就是願意立志跟隨祂的門徒
[00:08:07.600 --> 00:08:10.960]  就說做門徒的真正意義
[00:08:10.960 --> 00:08:13.840]  今天我們看其中兩段
[00:08:13.840 --> 00:08:17.280]  剛才主席為我們讀的經文裡
[00:08:17.280 --> 00:08:21.360]  我們聽到「凱撒利亞·菲勒比」
[00:08:21.360 --> 00:08:25.200]  這個被冠上凱撒稱號的地方
[00:08:25.200 --> 00:08:29.680]  原來是奉承、討好羅馬君王
[00:08:29.680 --> 00:08:32.720]  所以這不是地名那麼簡單
[00:08:32.720 --> 00:08:38.640]  它是代表「成」、「拜」、「榮」、「辱」的象徵
[00:08:38.640 --> 00:08:40.560]  耶穌就在這個地方
[00:08:40.560 --> 00:08:44.400]  祂問門徒「我是誰?」
[00:08:44.400 --> 00:08:48.400]  這個問是有一個考察的意思
[00:08:48.400 --> 00:08:51.360]  「比德就達,你是基督」
[00:08:51.360 --> 00:08:54.480]  基督是尼塞亞受高者
[00:08:54.480 --> 00:08:57.040]  在猶太信仰裡
[00:08:57.040 --> 00:09:01.040]  君王、祭司是受高者
[00:09:01.040 --> 00:09:02.640]  「比德」這個認信
[00:09:02.640 --> 00:09:05.600]  主耶穌在《馬太福音》十六章裡
[00:09:05.600 --> 00:09:08.640]  稱讚「比德」是有福的
[00:09:08.640 --> 00:09:10.480]  不過耶穌就說
[00:09:10.480 --> 00:09:14.240]  你們不要把這個身份告訴別人
[00:09:14.240 --> 00:09:15.360]  為什麼呢?
[00:09:15.360 --> 00:09:17.360]  原來在耶穌時代
[00:09:17.360 --> 00:09:22.800]  尼塞亞同樣聯想為一個首領、一個王
[00:09:22.800 --> 00:09:28.480]  他是一個帶領以色列人推翻羅馬政府
[00:09:28.480 --> 00:09:31.920]  一個王、一個民族救星
[00:09:31.920 --> 00:09:36.240]  這就和耶穌的使命大大不同
[00:09:36.240 --> 00:09:43.520]  所以耶穌不想其他人誤解祂的身份、祂的工作
[00:09:43.520 --> 00:09:47.520]  接著,剛才的經文31至38節
[00:09:47.520 --> 00:09:51.520]  耶穌就和「比德」門徒對話
[00:09:51.520 --> 00:09:55.360]  我們發現原來和耶穌這麼親近
[00:09:55.360 --> 00:09:58.240]  跟隨耶穌的門徒
[00:09:58.240 --> 00:10:02.080]  他們都誤解了耶穌的身份
[00:10:02.080 --> 00:10:06.320]  31節,當耶穌親口第一次說
[00:10:06.320 --> 00:10:10.320]  原來祂是受苦的尼塞亞的時候
[00:10:10.320 --> 00:10:13.040]  「比德」有什麼反應?
[00:10:13.040 --> 00:10:15.600]  「比德」拉著祂,阻礙祂
[00:10:15.600 --> 00:10:18.000]  原來這裡有一個意思
[00:10:18.000 --> 00:10:21.280]  「比德」說耶穌是滿口謬論
[00:10:21.280 --> 00:10:22.880]  大膽嗎?
[00:10:22.880 --> 00:10:24.080]  大膽吧
[00:10:24.080 --> 00:10:30.720]  原來「比德」不能接受耶穌受死、受苦
[00:10:30.720 --> 00:10:36.080]  「比德」攔阻了上帝在耶穌裡面的旨意
[00:10:36.080 --> 00:10:40.080]  「比德」抵擋了上帝的工作
[00:10:40.080 --> 00:10:44.160]  結果這次,耶穌沒有再稱讚祂有福
[00:10:44.160 --> 00:10:47.760]  耶穌責備祂
[00:10:47.760 --> 00:10:50.640]  耶穌和祂劃清界線
[00:10:50.640 --> 00:10:52.560]  不過我們看回經文
[00:10:52.560 --> 00:10:55.200]  耶穌的對象不單止「比德」
[00:10:55.200 --> 00:10:59.600]  因為33節裡面,祂同樣說「門徒」
[00:10:59.600 --> 00:11:05.200]  接著,耶穌就和「比德」和「門徒」一起說
[00:11:05.200 --> 00:11:09.360]  一定要透過受苦的尼塞亞
[00:11:09.360 --> 00:11:12.080]  去明白耶穌的使命
[00:11:12.080 --> 00:11:18.640]  千萬不要帶著錯誤的理由或盼望
[00:11:18.640 --> 00:11:23.200]  David Arthur De Silva 德籍爾雅
[00:11:23.200 --> 00:11:28.080]  他說,耶穌這個受苦的尼塞亞的揭示
[00:11:28.080 --> 00:11:32.320]  一方面喚起我們人一個真正的信心
[00:11:32.320 --> 00:11:36.320]  另一方面,祂興起盡心盡力
[00:11:36.320 --> 00:11:40.160]  遵行主道路的門徒
[00:11:40.160 --> 00:11:42.960]  耶穌表明自己的身份之後
[00:11:42.960 --> 00:11:48.800]  祂就鼓勵我們34節要「捨己」
[00:11:48.800 --> 00:11:54.320]  「捨己」是耶穌給門徒一個很重要的託付
[00:11:54.320 --> 00:11:56.160]  「捨己」、「捨去」
[00:11:56.160 --> 00:11:59.440]  原來這個字,我們看看經文
[00:11:59.440 --> 00:12:02.160]  同樣出現在《馬可福音》
[00:12:02.160 --> 00:12:07.440]  不過就在《馬可福音》的14章30節
[00:12:07.440 --> 00:12:12.640]  當時耶穌是預言「比德」,不認耶穌
[00:12:12.640 --> 00:12:17.520]  原來這個「捨去」的意思就是斷絕關係
[00:12:17.520 --> 00:12:22.640]  和這個人,我不認得他
[00:12:22.640 --> 00:12:28.080]  究竟今天弟兄姊妹和我一起作門徒
[00:12:28.080 --> 00:12:30.400]  我們不認得哪一個呢?
[00:12:30.400 --> 00:12:34.160]  我們和哪一個斷絕關係呢?
[00:12:34.160 --> 00:12:37.440]  原來是和「救」我
[00:12:37.440 --> 00:12:39.840]  我們有一個問題要問
[00:12:39.840 --> 00:12:43.360]  「救」是一定不好的嗎?
[00:12:43.360 --> 00:12:45.760]  我記得上兩個星期
[00:12:45.760 --> 00:12:50.560]  有機會去探望一個老姐妹
[00:12:50.560 --> 00:12:53.680]  她和她的家人都和我分享
[00:12:53.680 --> 00:12:59.120]  她說:喵喵,其實以前的人好像比現在更加捱得
[00:12:59.120 --> 00:13:02.560]  我自己立即點頭
[00:13:02.560 --> 00:13:05.680]  似乎「救」不是不好
[00:13:05.680 --> 00:13:09.760]  那為什麼我們要和「救我」斷絕關係
[00:13:09.760 --> 00:13:13.280]  我們說不認得這個「救我」呢?
[00:13:13.280 --> 00:13:17.280]  那「救我」的定義是什麼呢?
[00:13:17.280 --> 00:13:20.560]  我們看看剛才和大家分享的經文
[00:13:20.560 --> 00:13:23.040]  我們看看上文下理
[00:13:23.040 --> 00:13:27.760]  原來我們從耶穌責備「比德」這件事
[00:13:27.760 --> 00:13:30.720]  耶穌說「比德」,你體貼
[00:13:30.720 --> 00:13:34.800]  體貼在新漢語譯本,譯作「思想」
[00:13:34.800 --> 00:13:38.000]  在呂鎮忠譯本,譯作「意念」
[00:13:38.000 --> 00:13:41.200]  原來耶穌說「比德」,你體貼
[00:13:41.200 --> 00:13:45.520]  你全心全意將你的心思、意念、思想
[00:13:45.520 --> 00:13:47.920]  放在一些人的事
[00:13:47.920 --> 00:13:55.520]  不過這些人的事和上帝的事是對立的
[00:13:55.520 --> 00:13:59.840]  原來這個「救我」,我們要斷絕的「救我」
[00:13:59.840 --> 00:14:03.200]  就是一個肉體情慾的「救我」
[00:14:03.200 --> 00:14:05.120]  是一個自我中心
[00:14:05.120 --> 00:14:09.600]  是一個目中無神的「救我」
[00:14:09.600 --> 00:14:12.640]  當我預備的時候,我都問我自己
[00:14:12.640 --> 00:14:20.960]  我和這個「救我」一刀兩斷了沒有?
[00:14:20.960 --> 00:14:26.240]  畢哲思在《聖經讓你想得不一樣》這本書裡
[00:14:26.240 --> 00:14:28.960]  他有這樣的描述
[00:14:28.960 --> 00:14:32.080]  他說保羅在《迦拉太書》五章
[00:14:32.080 --> 00:14:34.640]  他列舉了不同的罪
[00:14:34.640 --> 00:14:38.880]  例如姦淫、拜偶像、邪術
[00:14:38.880 --> 00:14:41.760]  似乎我們都會對付這些罪
[00:14:41.760 --> 00:14:48.000]  不過作者問我們會否容易接納
[00:14:48.000 --> 00:14:51.360]  一些我們接納了的罪呢?
[00:14:51.360 --> 00:14:55.040]  咦?我們有罪我們會接納的嗎?
[00:14:55.040 --> 00:14:58.480]  原來他說的是一些我們思想
[00:14:58.480 --> 00:15:02.080]  我們心裡想的
[00:15:02.080 --> 00:15:04.320]  我現在看到大家
[00:15:04.320 --> 00:15:08.080]  我其實真的未必猜到大家在想什麼
[00:15:08.080 --> 00:15:11.280]  當然希望大家是同心我們仰望
[00:15:11.280 --> 00:15:13.440]  主和我們說話
[00:15:13.440 --> 00:15:15.040]  大家看到我可能都會想
[00:15:15.040 --> 00:15:16.400]  「喵喵你是不是有點緊張?」
[00:15:16.400 --> 00:15:19.280]  或者「你好想全心全力和我們分享」
[00:15:19.280 --> 00:15:21.360]  對呀!大家猜到
[00:15:21.360 --> 00:15:25.200]  不過有時人的內心我們猜不到
[00:15:25.200 --> 00:15:27.680]  人的思想我們猜不到
[00:15:27.680 --> 00:15:30.240]  原來有些罪別人看不到
[00:15:30.240 --> 00:15:32.720]  我自己怎樣?我自己都看不到
[00:15:32.720 --> 00:15:35.200]  然後我自己欺騙自己
[00:15:35.200 --> 00:15:37.520]  例如什麼呢?
[00:15:37.520 --> 00:15:40.320]  例如我們論斷
[00:15:40.400 --> 00:15:42.880]  我們很快就會看到
[00:15:42.880 --> 00:15:48.000]  或者說到別人的錯
[00:15:48.000 --> 00:15:50.320]  我們不知道事實的真相
[00:15:50.320 --> 00:15:54.160]  我們就批評別人
[00:15:54.160 --> 00:15:57.440]  作者說最可惜、最可怕的是
[00:15:57.440 --> 00:16:00.960]  連我們都不知道這些原來是罪
[00:16:00.960 --> 00:16:03.200]  而我們將這些念頭
[00:16:03.200 --> 00:16:05.600]  就放在一些疑惑裡面
[00:16:05.600 --> 00:16:07.120]  我們掩蓋著它
[00:16:07.120 --> 00:16:09.600]  我們以為對
[00:16:09.600 --> 00:16:11.680]  我們有沒有出路呢?
[00:16:11.680 --> 00:16:13.600]  在同一本書裡面
[00:16:13.600 --> 00:16:15.200]  作者勉勵我們
[00:16:15.200 --> 00:16:16.800]  我們可以嘗試
[00:16:16.800 --> 00:16:18.880]  當我們發現我們有這些意念
[00:16:18.880 --> 00:16:20.880]  我們看到別人的恃
[00:16:20.880 --> 00:16:22.720]  看不到自己的良目
[00:16:22.720 --> 00:16:25.280]  我們論斷別人我們說的是非
[00:16:25.280 --> 00:16:28.240]  我們覺得這樣不對、那樣不對的時候
[00:16:28.240 --> 00:16:29.920]  我們嘗試謙卑
[00:16:29.920 --> 00:16:34.720]  我們嘗試誠實地和主說
[00:16:34.720 --> 00:16:36.960]  我們靠神的恩典
[00:16:36.960 --> 00:16:41.200]  我們將這些不美的雜草
[00:16:41.200 --> 00:16:42.960]  在我們心裡面
[00:16:42.960 --> 00:16:47.760]  這些不美的雜草我們拔出來
[00:16:47.760 --> 00:16:52.400]  《路加福音》九章同樣有記載到寫己
[00:16:52.400 --> 00:16:56.160]  而九章五十七至六十二節
[00:16:56.160 --> 00:17:00.560]  它對寫己有另一個層次的詮釋
[00:17:00.560 --> 00:17:03.280]  或者我想大家打開你的大綱
[00:17:03.280 --> 00:17:07.120]  我想大家跟我一起請讀
[00:17:07.120 --> 00:17:10.960]  你們大綱裡面的經文
[00:17:10.960 --> 00:17:12.960]  「他們走路的時候」
[00:17:12.960 --> 00:17:14.960]  好,謝謝弟兄姊妹
[00:17:15.120 --> 00:17:17.520]  「他們走路的時候」
[00:17:17.520 --> 00:17:19.520]  「有一人對耶穌說」
[00:17:19.520 --> 00:17:21.920]  「你無論往哪裡去」
[00:17:21.920 --> 00:17:23.920]  「我要跟從你」
[00:17:23.920 --> 00:17:26.480]  「耶穌說:你有動」
[00:17:26.480 --> 00:17:28.480]  「你同你妓女有和」
[00:17:28.480 --> 00:17:32.240]  「至善人自然會有尋求的地方」
[00:17:32.240 --> 00:17:34.640]  多謝大家
[00:17:34.640 --> 00:17:36.320]  這段經文裡面
[00:17:36.320 --> 00:17:39.520]  我們對寫己有另一個看法
[00:17:39.520 --> 00:17:41.040]  剛才的寫己
[00:17:41.040 --> 00:17:44.560]  就是和一些同神對立的舊我
[00:17:44.560 --> 00:17:46.800]  我們和他一刀兩斷
[00:17:46.800 --> 00:17:50.560]  這次的寫己更加有挑戰性
[00:17:50.560 --> 00:17:52.320]  因為這段經文裡面
[00:17:52.320 --> 00:17:56.880]  有人主動願意跟從耶穌
[00:17:56.880 --> 00:18:03.760]  甚至到天涯海角都願意跟從主
[00:18:03.760 --> 00:18:06.160]  耶穌和他說
[00:18:06.160 --> 00:18:11.200]  狐狸、鳥仔都有他們的安樂窩
[00:18:11.200 --> 00:18:14.320]  都有他們的安書區
[00:18:14.320 --> 00:18:18.640]  不過耶穌跟從耶穌的沒有
[00:18:18.640 --> 00:18:23.440]  耶穌要挑戰願意主動跟從祂的人
[00:18:23.440 --> 00:18:27.760]  祂會問:你願不願意放下你的安書區
[00:18:27.760 --> 00:18:31.280]  這個安書區可能就是一個環境
[00:18:31.280 --> 00:18:33.280]  一個很安全的環境
[00:18:33.280 --> 00:18:36.000]  亦可能是大家厲害的東西
[00:18:36.000 --> 00:18:39.440]  大家的才幹、大家的恩典
[00:18:39.440 --> 00:18:41.200]  這就奇怪了
[00:18:41.200 --> 00:18:43.600]  不好的東西我們不要
[00:18:43.600 --> 00:18:48.400]  為什麼這麼好的東西我們都不要呢?
[00:18:48.400 --> 00:18:50.160]  為什麼呢?
[00:18:50.160 --> 00:18:54.480]  原來耶穌要我們學習信心的功課
[00:18:54.480 --> 00:18:56.160]  我們一起冒險
[00:18:56.160 --> 00:18:59.120]  我們一起用更大的勇氣
[00:18:59.120 --> 00:19:02.000]  我們去寫己、服侍主
[00:19:02.000 --> 00:19:07.520]  然後就換來更大的祝福
[00:19:07.520 --> 00:19:11.920]  我想大家看看身邊的弟兄姊妹
[00:19:11.920 --> 00:19:17.360]  很久沒有見到這麼多弟兄姊妹
[00:19:17.360 --> 00:19:18.640]  其實剛才我唱詩歌
[00:19:18.640 --> 00:19:20.400]  我真的有感動
[00:19:20.400 --> 00:19:23.840]  因為我們同心呼求阿爸父
[00:19:23.840 --> 00:19:25.600]  我們黃浸弟兄姊妹
[00:19:25.600 --> 00:19:28.160]  我們同心年輕人有年輕人
[00:19:28.160 --> 00:19:29.840]  弟兄姊妹有弟兄姊妹
[00:19:29.840 --> 00:19:33.200]  我們都很關心我們本地的福音工作
[00:19:33.200 --> 00:19:36.240]  不過同時我知道大家同步
[00:19:36.240 --> 00:19:39.520]  關心不同地方的福音工作
[00:19:39.520 --> 00:19:42.880]  無論是越南、國內事工
[00:19:42.880 --> 00:19:44.720]  或者是不同的地方
[00:19:44.720 --> 00:19:47.920]  特別早前,例如緬甸有事的時候
[00:19:47.920 --> 00:19:49.760]  我知道不少弟兄姊妹
[00:19:49.760 --> 00:19:55.680]  都會很盡心盡力去禱告、去呼求阿爸父
[00:19:55.680 --> 00:19:59.520]  如果我們回到大陸、回到國內侍奉
[00:19:59.520 --> 00:20:07.040]  我想問問大家,有什麼是必殺技?
[00:20:07.040 --> 00:20:10.080]  大家有不少不同的答案
[00:20:10.080 --> 00:20:13.040]  我自己想,這個東西我沒有
[00:20:13.040 --> 00:20:16.240]  但是姓古的藝人也沒有
[00:20:16.240 --> 00:20:18.960]  就是流利的普通話
[00:20:18.960 --> 00:20:22.480]  因為我們的普通話真的很普通
[00:20:22.480 --> 00:20:24.960]  但是原來我們去國內侍奉
[00:20:24.960 --> 00:20:28.400]  流利的普通話就是必殺技
[00:20:28.400 --> 00:20:31.360]  我們當中有一個肢體他分享到
[00:20:31.360 --> 00:20:36.000]  他很想透過這個恩慈回國內侍奉
[00:20:36.000 --> 00:20:38.800]  正所謂大展拳腳
[00:20:38.800 --> 00:20:42.880]  不過他的心也是一條心為了主
[00:20:42.880 --> 00:20:49.760]  不過正所謂英雄無,勇武之地
[00:20:49.760 --> 00:20:52.160]  雞同鴨講
[00:20:52.160 --> 00:20:57.200]  原來國內不少人是講地方方言的
[00:20:57.200 --> 00:20:59.600]  我有我流利的普通話
[00:20:59.600 --> 00:21:02.480]  他有他精湛的國內方言
[00:21:02.480 --> 00:21:04.720]  原來大家是講不到的
[00:21:04.720 --> 00:21:10.400]  在這個時候,這位肢體他唯有怎樣?
[00:21:10.400 --> 00:21:13.520]  他要別人聽福音,他要關心別人
[00:21:13.520 --> 00:21:15.040]  他可不可以堅持說
[00:21:15.040 --> 00:21:18.480]  我一定要繼續操我流利的普通話
[00:21:18.480 --> 00:21:23.600]  不行了,他要靠耳朵,他要靠心
[00:21:23.600 --> 00:21:25.520]  他要更細心聽別人講
[00:21:25.520 --> 00:21:30.160]  而且用一個我們全部人都很厲害的功能
[00:21:30.160 --> 00:21:34.640]  就是國際語言,身體語言,我們去溝通
[00:21:34.640 --> 00:21:37.920]  結果這個肢體他學到一課
[00:21:37.920 --> 00:21:43.840]  他學到要放下自己一些恩慈,厲害的東西
[00:21:43.840 --> 00:21:45.600]  接著我就問他
[00:21:45.600 --> 00:21:47.920]  那你有什麼體會?
[00:21:47.920 --> 00:21:50.640]  你明明可以大展拳腳
[00:21:50.640 --> 00:21:53.520]  明明是一些好的東西
[00:21:53.520 --> 00:21:59.280]  他就說
[00:21:59.280 --> 00:22:03.520]  如果我厲害,我未必那麼靠著耶穌
[00:22:03.520 --> 00:22:07.520]  如果我厲害,我未必那麼體會到
[00:22:07.520 --> 00:22:10.240]  耶穌那麼愛人的心腸
[00:22:10.240 --> 00:22:13.040]  我們試問耶穌
[00:22:13.040 --> 00:22:17.200]  祂降卑得那麼厲害去親近我們
[00:22:17.200 --> 00:22:19.440]  其實我們應該聽不明白祂說什麼
[00:22:19.440 --> 00:22:22.240]  因為我們是太低層次
[00:22:22.240 --> 00:22:27.200]  但是耶穌祂卻願意降卑去明白我們
[00:22:27.200 --> 00:22:31.520]  所以姐妹覺得很能夠體會到耶穌的心腸
[00:22:31.520 --> 00:22:34.640]  祂更細微地服侍的意義
[00:22:34.640 --> 00:22:35.920]  各位弟兄姐妹
