
[00:00:00.000 --> 00:00:04.000]  我們要聽神給我們的說話
[00:05:16.000 --> 00:05:21.000]  又讓一世間的孫講,願孫講的講得清楚明白
[00:05:21.000 --> 00:05:25.000]  又聆聽的頂姐妹,讓他們每一個都能夠聽得入心
[00:05:25.000 --> 00:05:28.000]  在我們生活當中實踐開去,求祢與我們同在
[00:05:28.000 --> 00:05:31.000]  我們恭敬將來的時間交託,願祢賜福
[00:05:31.000 --> 00:05:36.000]  獻上我們的禱告,奉靠基督耶穌,得聖的聖名祈求,Amen
[00:05:36.000 --> 00:05:42.000]  在我們讀的今天這段經文之前,有一些生命經歷
[00:05:42.000 --> 00:05:48.000]  需要勾起你,以至幫你讀這段聖經的,就是被拒絕的經驗
[00:05:48.000 --> 00:05:53.000]  其實我們從小到大,都在經歷一些被拒絕的經歷
[00:05:53.000 --> 00:06:00.000]  從你小時候開始,可能你上學的時候,你跟其他同學玩
[00:06:00.000 --> 00:06:03.000]  同學說你很奇怪,就拒絕了你
[00:06:03.000 --> 00:06:06.000]  其實那一刻你已經是學識被拒絕
[00:06:06.000 --> 00:06:09.000]  如果你的心在那一刻消化不了
[00:06:09.000 --> 00:06:13.000]  覺得這種被拒絕就佔據你心靈所有空間
[00:06:13.000 --> 00:06:15.000]  你就很不喜歡上學
[00:06:15.000 --> 00:06:18.000]  又或者你心裏面就製造了一些憤怒
[00:06:18.000 --> 00:06:22.000]  看到同學這麼壞,不跟我玩,於是小息的時候打他
[00:06:22.000 --> 00:06:27.000]  這些可能就是用報仇的方式去面對
[00:06:27.000 --> 00:06:30.000]  到你中學階段成長的時候
[00:06:30.000 --> 00:06:33.000]  開始看到一個女孩子,或者看到一個男孩子
[00:06:33.000 --> 00:06:37.000]  你想示愛,寫一張情信給他,表達你的愛意
[00:06:37.000 --> 00:06:41.000]  但人家說,對不起,我們只是做普通朋友比較好
[00:06:41.000 --> 00:06:44.000]  做同學比較好,也是被拒絕的
[00:06:44.000 --> 00:06:48.000]  如果你沒有風度,那些男孩子,我也試過沒有風度
[00:06:48.000 --> 00:06:51.000]  然後就說你很厲害嗎?你以為你很厲害嗎?
[00:06:51.000 --> 00:06:55.000]  就會唱衰人家,或者本來你上一刻很喜歡他
[00:06:55.000 --> 00:06:59.000]  因為人家拒絕你,然後你就說人家很差
[00:06:59.000 --> 00:07:02.000]  又或者你被拒絕的時候感受不好
[00:07:02.000 --> 00:07:04.000]  你就覺得自己是一個很差的人
[00:07:04.000 --> 00:07:07.000]  於是就自暴自棄
[00:07:07.000 --> 00:07:10.000]  到你成年人,到工作崗位裡面
[00:07:10.000 --> 00:07:14.000]  可能你要對你的客戶,你預備了很多的時間
[00:07:14.000 --> 00:07:18.000]  預備了一個Tender,但到最後失落了,被拒絕
[00:07:18.000 --> 00:07:23.000]  林林總總,細緻到個人,到後來的國家大事
[00:07:23.000 --> 00:07:28.000]  其實這個世界未必一定按著我們的心意來運作
[00:07:28.000 --> 00:07:31.000]  懂得怎樣去面對被拒絕
[00:07:31.000 --> 00:07:36.000]  是成為了人類世界裡面一個很重要的態度
[00:07:36.000 --> 00:07:41.000]  如果你用這個角度來看今天,我們看馬可福音第六章
[00:07:41.000 --> 00:07:44.000]  你會讀到有一點點端倪
[00:07:44.000 --> 00:07:48.000]  這段經文我分為三個部分,我們先看第一個段落
[00:07:48.000 --> 00:07:51.000]  由第一節讀到第六節
[00:07:51.000 --> 00:07:53.000]  經文裡面是這樣記載的
[00:07:53.000 --> 00:07:57.000]  耶穌離開那裡來到自己的家鄉
[00:07:57.000 --> 00:07:59.000]  門徒也跟隨他
[00:07:59.000 --> 00:08:02.000]  祂安息日,祂在會堂裡教訓人
[00:08:02.000 --> 00:08:04.000]  眾人聽見就稀奇說
[00:08:04.000 --> 00:08:06.000]  這人從哪裡有這些事呢?
[00:08:06.000 --> 00:08:10.000]  所賜給他的是什麼智慧?
[00:08:10.000 --> 00:08:13.000]  他所作的是何等的異能呢?
[00:08:13.000 --> 00:08:14.000]  這不是木匠嗎?
[00:08:14.000 --> 00:08:20.000]  不是瑪利亞的兒子,雅各約西猶大西門的掌興嗎?
[00:08:20.000 --> 00:08:24.000]  他們會門也不在我們這裡嗎?
[00:08:24.000 --> 00:08:27.000]  他們就嫌棄他
[00:08:27.000 --> 00:08:29.000]  耶穌對他們說
[00:08:29.000 --> 00:08:35.000]  大凡先知,除了本地親屬,本家之外,沒有不被人尊敬的
[00:08:35.000 --> 00:08:38.000]  耶穌就在那裡不得行什麼異能
[00:08:38.000 --> 00:08:41.000]  不過按守在幾個病人身上治好他們
[00:08:41.000 --> 00:08:44.000]  他也詫異他們不信
[00:08:44.000 --> 00:08:48.000]  就往周圍鄉村教訓人去了
[00:08:48.000 --> 00:08:54.000]  其實這個段落跟之前一至五章的段落的記載
[00:08:54.000 --> 00:08:57.000]  是一個很強烈的反差
[00:08:57.000 --> 00:09:01.000]  如果你有仔細研讀或看過《馬可福音》一至五章
[00:09:01.000 --> 00:09:06.000]  基本上耶穌去到每個地方都是萬人迷
[00:09:06.000 --> 00:09:09.000]  因為他行到的神蹟異能
[00:09:09.000 --> 00:09:12.000]  他大能的趕鬼
[00:09:12.000 --> 00:09:14.000]  又或者幫助很多病人
[00:09:14.000 --> 00:09:18.000]  那些世紀絕症或沒辦法治療的病
[00:09:18.000 --> 00:09:22.000]  根據耶穌的權能和能力
[00:09:22.000 --> 00:09:24.000]  很多人都得到醫治
[00:09:24.000 --> 00:09:27.000]  更重要的是耶穌不單止是醫病趕鬼
[00:09:27.000 --> 00:09:30.000]  在會堂裡面作教導的時候
[00:09:30.000 --> 00:09:34.000]  他的權柄跟法利賽人是完全不能媲美的
[00:09:34.000 --> 00:09:37.000]  因為法利賽人說的是醫書直說
[00:09:37.000 --> 00:09:38.000]  就照這樣說
[00:09:38.000 --> 00:09:41.000]  但耶穌的權柄是來自上天
[00:09:41.000 --> 00:09:45.000]  而且他自己知道真正上帝的心意是怎樣
[00:09:45.000 --> 00:09:49.000]  他所講論或所講的道充滿了能力
[00:09:49.000 --> 00:09:53.000]  他所做的充滿了神蹟奇事
[00:09:53.000 --> 00:09:57.000]  所以他去到各城各鄉宣講的時候
[00:09:57.000 --> 00:09:59.000]  一定是一個萬人迷
[00:09:59.000 --> 00:10:06.000]  不過這些風頭或耶穌的能力
[00:10:06.000 --> 00:10:08.000]  當他回到自己的鄉下
[00:10:08.000 --> 00:10:13.000]  他帶著門徒一起回到自己的鄉下的時候
[00:10:13.000 --> 00:10:16.000]  整件事就完全不同了
[00:10:16.000 --> 00:10:18.000]  值得留意的是
[00:10:18.000 --> 00:10:20.000]  這次去自己的家鄉
[00:10:20.000 --> 00:10:22.000]  耶穌刻意帶著門徒
[00:10:22.000 --> 00:10:23.000]  門徒一直跟著他
[00:10:23.000 --> 00:10:25.000]  耶穌某程度上示範一下
[00:10:25.000 --> 00:10:30.000]  他回到自己的家鄉是怎樣被對待
[00:10:30.000 --> 00:10:31.000]  去到安息日的時候
[00:10:31.000 --> 00:10:33.000]  當他教訓人的時候
[00:10:33.000 --> 00:10:35.000]  不是耶穌質疑了那些人
[00:10:35.000 --> 00:10:40.000]  而是那些人聽見耶穌在會堂裡面講道的時候
[00:10:40.000 --> 00:10:44.000]  第一件事掃尊於他們對這一家大小
[00:10:44.000 --> 00:10:48.000]  對耶穌自己的成長作一些質疑
[00:10:48.000 --> 00:10:50.000]  他們說這個人是從哪裡來的
[00:10:50.000 --> 00:10:51.000]  為什麼會做這些事
[00:10:51.000 --> 00:10:53.000]  他就是舊時的那個木匠
[00:10:53.000 --> 00:10:55.000]  他整個家我都認識
[00:10:55.000 --> 00:10:59.000]  瑪利亞亞國約西猶大西門的掌興
[00:10:59.000 --> 00:11:01.000]  就是這個耶穌
[00:11:01.000 --> 00:11:04.000]  他整群妹妹都是住在我們那裡
[00:11:04.000 --> 00:11:06.000]  現在這個人有什麼厲害
[00:11:06.000 --> 00:11:09.000]  學了什麼智慧在這裡特別講
[00:11:09.000 --> 00:11:13.000]  所以耶穌帶著這一群門徒
[00:11:13.000 --> 00:11:16.000]  去到自己的家鄉的時候
[00:11:16.000 --> 00:11:21.000]  看見的是自己從小看到大的那些鄉親父老
[00:11:21.000 --> 00:11:23.000]  是對耶穌的質疑
[00:11:23.000 --> 00:11:25.000]  旁邊三叔婆就說
[00:11:25.000 --> 00:11:27.000]  你為什麼這麼厲害這麼厲害
[00:11:27.000 --> 00:11:29.000]  說這番話不是肯定他
[00:11:29.000 --> 00:11:30.000]  而是否定他
[00:11:30.000 --> 00:11:32.000]  更加重要就是
[00:11:32.000 --> 00:11:33.000]  出去遊了一個圈子
[00:11:33.000 --> 00:11:34.000]  學了什麼新的
[00:11:34.000 --> 00:11:37.000]  掌握到什麼智慧
[00:11:37.000 --> 00:11:40.000]  才能做到這些的異能
[00:11:40.000 --> 00:11:44.000]  不過當他們說一個這樣的能力
[00:11:44.000 --> 00:11:46.000]  其實他們的心裡面是不相信的
[00:11:46.000 --> 00:11:48.000]  因為這個從小看到大的
[00:11:48.000 --> 00:11:49.000]  他是什麼底蘊
[00:11:49.000 --> 00:11:51.000]  他都看得通通透透
[00:11:51.000 --> 00:11:55.000]  所以這一群的鄉親父老
[00:11:55.000 --> 00:11:57.000]  這一群耶穌一起長大
[00:11:57.000 --> 00:11:59.000]  或者看著耶穌長大
[00:11:59.000 --> 00:12:01.000]  甚至乎可能有些是耶穌的後輩
[00:12:01.000 --> 00:12:05.000]  他們不覺得耶穌有什麼特別的能力
[00:12:05.000 --> 00:12:07.000]  在第六章第三節裡面
[00:12:07.000 --> 00:12:08.000]  特別說一個字
[00:12:08.000 --> 00:12:10.000]  他們就厭棄他
[00:12:10.000 --> 00:12:12.000]  有些譯本就寫
[00:12:12.000 --> 00:12:17.000]  他們就被叛賭
[00:12:17.000 --> 00:12:19.000]  被叛賭這個字
[00:12:19.000 --> 00:12:21.000]  讀上去都好像有點抽象
[00:12:21.000 --> 00:12:23.000]  原文用的那個字就叫
[00:12:23.000 --> 00:12:25.000]  Scandalism
[00:12:25.000 --> 00:12:27.000]  Scandalism
[00:12:27.000 --> 00:12:29.000]  這個字和英文字
[00:12:29.000 --> 00:12:30.000]  Scandal是同一個字
[00:12:30.000 --> 00:12:34.000]  英文的字就由這裡轉化而來
[00:12:34.000 --> 00:12:36.000]  Scandal是什麼意思呢
[00:12:36.000 --> 00:12:38.000]  是一些醜聞
[00:12:38.000 --> 00:12:40.000]  叛賭的醜聞
[00:12:40.000 --> 00:12:43.000]  就是說這一群人
[00:12:43.000 --> 00:12:45.000]  他某程度看到耶穌
[00:12:45.000 --> 00:12:50.000]  作這個神蹟異能的這種能力
[00:12:50.000 --> 00:12:53.000]  這一群人得出的結果
[00:12:53.000 --> 00:12:56.000]  不是要將榮耀歸給上帝
[00:12:56.000 --> 00:12:58.000]  反而是覺得
[00:12:58.000 --> 00:13:01.000]  好像當是一些八卦新聞
[00:13:01.000 --> 00:13:04.000]  或者是一些叛賭人的消息
[00:13:04.000 --> 00:13:06.000]  同樣一件神蹟
[00:13:06.000 --> 00:13:08.000]  在其他的鄉村裡面
[00:13:08.000 --> 00:13:10.000]  彰顯上帝的能力
[00:13:10.000 --> 00:13:13.000]  不過回到耶穌自己的鄉下
[00:13:13.000 --> 00:13:17.000]  這些異能或者醫病趕鬼的能力
[00:13:17.000 --> 00:13:20.000]  就成為了一些人洩洩細語
[00:13:20.000 --> 00:13:24.000]  在裡面就像是在說一些是是非非
[00:13:24.000 --> 00:13:28.000]  去質疑耶穌的身份
[00:13:28.000 --> 00:13:32.000]  所以在這裡不是覺得耶穌很討厭
[00:13:32.000 --> 00:13:37.000]  而是覺得耶穌所做的事情不是來自神
[00:13:37.000 --> 00:13:39.000]  或者他們會很詫異
[00:13:39.000 --> 00:13:41.000]  究竟是什麼搞成這樣
[00:13:41.000 --> 00:13:42.000]  這麼誇張
[00:13:42.000 --> 00:13:44.000]  用不著這樣
[00:13:44.000 --> 00:13:48.000]  這些就是經文裡面的語氣
[00:13:48.000 --> 00:13:50.000]  當耶穌看到這一群
[00:13:50.000 --> 00:13:51.000]  從小看到他長大
[00:13:51.000 --> 00:13:53.000]  或者一起生活的
[00:13:53.000 --> 00:13:54.000]  在自己的同鄉裡面
[00:13:54.000 --> 00:13:56.000]  耶穌都很詫異
[00:13:56.000 --> 00:13:58.000]  耶穌也都說了一句話
[00:13:58.000 --> 00:14:01.000]  他對於這一種的抗拒
[00:14:01.000 --> 00:14:03.000]  那種的程度他覺得很詫異
[00:14:03.000 --> 00:14:07.000]  但是那些鄉村父老
[00:14:07.000 --> 00:14:09.000]  來拒絕他這種的態度
[00:14:09.000 --> 00:14:11.000]  耶穌不覺得是很大問題
[00:14:11.000 --> 00:14:12.000]  因為他特別說
[00:14:12.000 --> 00:14:15.000]  那些先知去到自己本地
[00:14:15.000 --> 00:14:17.000]  親屬本家
[00:14:17.000 --> 00:14:19.000]  是不會受到尊重的
[00:14:19.000 --> 00:14:22.000]  反而去到外邦其他地方
[00:14:22.000 --> 00:14:25.000]  先知就得到尊重了
[00:14:25.000 --> 00:14:27.000]  簡單來說
[00:14:27.000 --> 00:14:29.000]  耶穌其實都認定
[00:14:29.000 --> 00:14:34.000]  他這個回到自己鄉下的旅程
[00:14:34.000 --> 00:14:38.000]  他都是得不到那些人的那種尊崇
[00:14:38.000 --> 00:14:41.000]  愛戴或者歸榮要給神
[00:14:41.000 --> 00:14:42.000]  但是他沒有想過
[00:14:42.000 --> 00:14:44.000]  這些人那種的心
[00:14:44.000 --> 00:14:46.000]  冷淡到一個地步
[00:14:46.000 --> 00:14:49.000]  完全好像拒絕上帝一樣
[00:14:49.000 --> 00:14:51.000]  所以在第五節那裡
[00:14:51.000 --> 00:14:52.000]  特別記載著
[00:14:52.000 --> 00:14:54.000]  這句好像很難解的
[00:14:54.000 --> 00:14:56.000]  他說到耶穌就在那裡
[00:14:56.000 --> 00:14:58.000]  不得行什麼義能
[00:14:58.000 --> 00:15:01.000]  耶穌因為那些人的不信
[00:15:01.000 --> 00:15:05.000]  或者被判到
[00:15:05.000 --> 00:15:08.000]  所以耶穌就行不到義能
[00:15:08.000 --> 00:15:10.000]  但是耶穌的能力是不是
[00:15:10.000 --> 00:15:12.000]  因為那些人信他才行得到呢
[00:15:12.000 --> 00:15:16.000]  信是不是耶穌行神蹟的條件呢
[00:15:16.000 --> 00:15:17.000]  不過後面他告訴你
[00:15:17.000 --> 00:15:19.000]  不是這個意思
[00:15:19.000 --> 00:15:20.000]  不過按手在幾個人
[00:15:20.000 --> 00:15:22.000]  幾個病人身上
[00:15:22.000 --> 00:15:24.000]  就治好他們
[00:15:24.000 --> 00:15:25.000]  簡單來說
[00:15:25.000 --> 00:15:28.000]  耶穌都依然做到神蹟
[00:15:28.000 --> 00:15:30.000]  治到病
[00:15:30.000 --> 00:15:32.000]  趕到鬼
[00:15:32.000 --> 00:15:34.000]  不過最終的結論
[00:15:34.000 --> 00:15:38.000]  不是上帝得著榮耀
[00:15:38.000 --> 00:15:40.000]  所以那個義能
[00:15:40.000 --> 00:15:41.000]  那個意思
[00:15:41.000 --> 00:15:43.000]  他這裡說的Miracle
[00:15:43.000 --> 00:15:45.000]  就是那個神蹟
[00:15:45.000 --> 00:15:47.000]  這個義能有兩部分
[00:15:47.000 --> 00:15:49.000]  第一就是做到一些的醫治
[00:15:49.000 --> 00:15:52.000]  超自然上帝的介入
[00:15:52.000 --> 00:15:55.000]  而後半部就是將榮耀歸給上帝
[00:15:55.000 --> 00:15:58.000]  耶穌只是做到上半部
[00:15:58.000 --> 00:16:00.000]  在這一群不信
[00:16:00.000 --> 00:16:03.000]  在這一群拒絕相信的人當中
[00:16:03.000 --> 00:16:05.000]  耶穌只能夠做到一些
[00:16:05.000 --> 00:16:08.000]  其他醫生做不到的事
[00:16:08.000 --> 00:16:12.000]  不過這一群人卻沒辦法將榮耀歸給神
[00:16:12.000 --> 00:16:16.000]  反而帶來的就是大量的謠言
[00:16:16.000 --> 00:16:18.000]  大量叛道人的說話
[00:16:18.000 --> 00:16:21.000]  以致到耶穌就沒辦法行義能
[00:16:21.000 --> 00:16:24.000]  所以這一節義能的意思
[00:16:24.000 --> 00:16:26.000]  就是這樣來理解
[00:16:26.000 --> 00:16:28.000]  整個經文其實是一個
[00:16:28.000 --> 00:16:32.000]  這個段落講到耶穌不是很討好
[00:16:32.000 --> 00:16:35.000]  也不是很爽的經驗
[00:16:35.000 --> 00:16:37.000]  反過來想想你就明白
[00:16:37.000 --> 00:16:39.000]  作為一個師父
[00:16:39.000 --> 00:16:41.000]  帶著一群門徒
[00:16:41.000 --> 00:16:42.000]  如果我呢
[00:16:42.000 --> 00:16:46.000]  我自己帶著我們年輕人出去
[00:16:46.000 --> 00:16:50.000]  通常那些長輩一定在後輩面前
[00:16:50.000 --> 00:16:52.000]  展示肌肉
[00:16:52.000 --> 00:16:56.000]  一定要示範一下我怎樣做
[00:16:56.000 --> 00:16:58.000]  我記得以前在旺鎮裡
[00:16:58.000 --> 00:16:59.000]  我們試過做一個
[00:16:59.000 --> 00:17:01.000]  都很瘋狂的做法
[00:17:01.000 --> 00:17:05.000]  就是那時候流行的free hug
[00:17:05.000 --> 00:17:08.000]  在街上自由擁抱
[00:17:08.000 --> 00:17:11.000]  那些外國人有些文化
[00:17:11.000 --> 00:17:13.000]  大家想著互相接納
[00:17:13.000 --> 00:17:15.000]  但我們不會做這樣的自由擁抱
[00:17:15.000 --> 00:17:19.000]  於是我們就改了它叫做free prayer
[00:17:19.000 --> 00:17:21.000]  自由祈禱
[00:17:21.000 --> 00:17:23.000]  我不知道有沒有跟大家說過
[00:17:23.000 --> 00:17:25.000]  我們在星期二
[00:17:25.000 --> 00:17:27.000]  崇拜完了之後
[00:17:27.000 --> 00:17:29.000]  跟一群年輕人上街
[00:17:29.000 --> 00:17:31.000]  在旺角街頭舉個牌
[00:17:31.000 --> 00:17:32.000]  free prayer
[00:17:32.000 --> 00:17:33.000]  看到有一個人就說
[00:17:33.000 --> 00:17:34.000]  我隨時為你祈禱
[00:17:34.000 --> 00:17:36.000]  多有意思多好玩
[00:17:36.000 --> 00:17:39.000]  其實不過這個舉動不是我建議的
[00:17:39.000 --> 00:17:41.000]  是我的團友建議的
[00:17:41.000 --> 00:17:43.000]  然後我說
[00:17:43.000 --> 00:17:45.000]  好啊好建議啊去吧
[00:17:45.000 --> 00:17:46.000]  然後他說不是啊牧師
[00:17:46.000 --> 00:17:48.000]  你也一起去吧
[00:17:48.000 --> 00:17:49.000]  心裡想
[00:17:49.000 --> 00:17:50.000]  不是吧
[00:17:50.000 --> 00:17:52.000]  我幾十歲還要搞這樣的東西
[00:17:52.000 --> 00:17:54.000]  但是沒辦法
[00:17:54.000 --> 00:17:55.000]  他這樣叫到
[00:17:55.000 --> 00:17:56.000]  頂硬上
[00:17:56.000 --> 00:17:58.000]  好吧要去就去吧
[00:17:58.000 --> 00:17:59.000]  下去的時候
[00:17:59.000 --> 00:18:01.000]  一群人站在中橋地下
[00:18:01.000 --> 00:18:02.000]  撿了一堆
[00:18:02.000 --> 00:18:04.000]  沒有人敢上去舉牌
[00:18:04.000 --> 00:18:06.000]  到最後你自己也頂硬上的
[00:18:06.000 --> 00:18:07.000]  是不是
[00:18:07.000 --> 00:18:09.000]  於是就自己舉牌
[00:18:09.000 --> 00:18:11.000]  然後找人來祈禱
[00:18:11.000 --> 00:18:14.000]  然後就覺得好好示範
[00:18:14.000 --> 00:18:16.000]  但到最後其實那些人走
[00:18:16.000 --> 00:18:18.000]  看到牌就不是走到我那裡
[00:18:18.000 --> 00:18:20.000]  我是趕客的
[00:18:20.000 --> 00:18:23.000]  那些人就去那些年輕人那裡
[00:18:23.000 --> 00:18:24.000]  怎樣也好
[00:18:24.000 --> 00:18:26.000]  怎樣也找了一兩個
[00:18:26.000 --> 00:18:28.000]  到他們說有傳福音
[00:18:28.000 --> 00:18:29.000]  然後叫我去
[00:18:29.000 --> 00:18:30.000]  就傳福音
[00:18:30.000 --> 00:18:32.000]  你作為一個長輩
[00:18:32.000 --> 00:18:34.000]  或者一個師父
[00:18:34.000 --> 00:18:36.000]  你目的就會在門徒面前
[00:18:36.000 --> 00:18:37.000]  要展示肌肉
[00:18:37.000 --> 00:18:39.000]  無論怎樣也好
[00:18:39.000 --> 00:18:40.000]  你都要頂硬上
[00:18:40.000 --> 00:18:41.000]  是不是
[00:18:41.000 --> 00:18:43.000]  不過耶穌在這裡
[00:18:43.000 --> 00:18:45.000]  祂自己知道
[00:18:45.000 --> 00:18:47.000]  先知在自己本族本鄉
[00:18:47.000 --> 00:18:49.000]  是不被認同的
[00:18:49.000 --> 00:18:52.000]  耶穌特別將這個經驗
[00:18:52.000 --> 00:18:55.000]  用祂自己一個被拒絕的經驗
[00:18:55.000 --> 00:18:57.000]  祂帶一些門徒
[00:18:57.000 --> 00:19:00.000]  看到這樣的一個狀況
[00:19:00.000 --> 00:19:02.000]  所以這個經驗
[00:19:02.000 --> 00:19:04.000]  耶穌被拒絕
[00:19:04.000 --> 00:19:11.000]  或者被人嫌棄的經驗
[00:19:11.000 --> 00:19:14.000]  就成為了耶穌帶門徒
[00:19:14.000 --> 00:19:17.000]  一個很重要的教材
[00:19:17.000 --> 00:19:19.000]  去見到人家怎樣拒絕耶穌
[00:19:19.000 --> 00:19:20.000]  同樣
[00:19:20.000 --> 00:19:22.000]  祂就用這個經驗
[00:19:22.000 --> 00:19:25.000]  來拆遣門徒
[00:19:25.000 --> 00:19:27.000]  所以接下來的
[00:19:27.000 --> 00:19:29.000]  耶穌在某程度
[00:19:29.000 --> 00:19:31.000]  祂自己失敗的經驗裡
[00:19:31.000 --> 00:19:33.000]  或者一個不太討好的經驗裡
[00:19:33.000 --> 00:19:35.000]  第七節
[00:19:35.000 --> 00:19:37.000]  耶穌就除職了
[00:19:37.000 --> 00:19:38.000]  接著第七節
[00:19:38.000 --> 00:19:40.000]  耶穌叫了十二個門徒來
[00:19:40.000 --> 00:19:43.000]  拆遣他們兩個兩個地出去
[00:19:43.000 --> 00:19:46.000]  也賜給他們權柄制服污鬼
[00:19:46.000 --> 00:19:48.000]  並且囑咐他們
[00:19:48.000 --> 00:19:49.000]  行路的時候
[00:19:49.000 --> 00:19:52.000]  不要帶食物和口袋
[00:19:52.000 --> 00:19:54.000]  腰袋裡也不要帶錢
[00:19:54.000 --> 00:19:55.000]  除了拐杖以外
[00:19:55.000 --> 00:19:57.000]  什麼都不帶
