
[00:00:00.000 --> 00:00:03.880]  今日經訓是在兩段經文
[00:03:51.880 --> 00:03:53.880]  我們都會被我們的子女
[00:03:53.880 --> 00:03:56.880]  他們的狀況牽涉到我們
[00:03:56.880 --> 00:03:59.880]  以致我們的情緒都會上上落落
[00:03:59.880 --> 00:04:02.880]  子女好、子女順利
[00:04:02.880 --> 00:04:03.880]  我們又開心
[00:04:03.880 --> 00:04:05.880]  子女一般般
[00:04:05.880 --> 00:04:07.880]  經歷挫折、困難
[00:04:07.880 --> 00:04:10.880]  我們又會很難、很擔心
[00:04:10.880 --> 00:04:13.880]  所以我覺得媽媽
[00:04:13.880 --> 00:04:16.880]  或者人生有喜樂是很正常
[00:04:16.880 --> 00:04:19.880]  第一就是媽媽為了投家
[00:04:19.880 --> 00:04:22.880]  心情一定常常都喜喜樂樂
[00:04:22.880 --> 00:04:26.880]  第二就是家庭生命的週期
[00:04:26.880 --> 00:04:28.880]  本身都會有喜樂
[00:04:28.880 --> 00:04:31.880]  大家不知道看過這個表沒有?
[00:04:31.880 --> 00:04:34.880]  這個叫婚姻滿意度的表
[00:04:34.880 --> 00:04:36.880]  什麼叫婚姻滿意度呢?
[00:04:36.880 --> 00:04:38.880]  我一說到喜樂就想起這個表
[00:04:38.880 --> 00:04:41.880]  原來隨著人生
[00:04:41.880 --> 00:04:45.880]  你們家庭的週期不同的時候
[00:04:45.880 --> 00:04:50.880]  原來夫婦之間對於婚姻滿意的
[00:04:50.880 --> 00:04:53.880]  滿足的狀態是會有起跌的
[00:04:53.880 --> 00:04:55.880]  不知道大家看不看到
[00:04:55.880 --> 00:04:58.880]  其實最低谷是什麼時候?
[00:04:58.880 --> 00:05:02.880]  就是小朋友在六歲至十三歲
[00:05:02.880 --> 00:05:04.880]  大概是青春期
[00:05:04.880 --> 00:05:07.880]  其實是青春期、小學
[00:05:07.880 --> 00:05:09.880]  為什麼那時候特別辛苦呢?
[00:05:09.880 --> 00:05:15.880]  第一就是我們很多壓力
[00:05:15.880 --> 00:05:17.880]  工作通常在那段時間
[00:05:17.880 --> 00:05:21.880]  是比較事業的一個比較重要的時刻
[00:05:21.880 --> 00:05:24.880]  另外小朋友在學業
[00:05:24.880 --> 00:05:26.880]  還要步入青春期
[00:05:26.880 --> 00:05:29.880]  又要面對我們自己更年期
[00:05:29.880 --> 00:05:33.880]  又要面對上面有人要照顧
[00:05:33.880 --> 00:05:35.880]  所以我們有很多很多的壓力
[00:05:35.880 --> 00:05:39.880]  所以生命的家庭週期
[00:05:39.880 --> 00:05:46.880]  都會影響到我們生命的起起跌跌
[00:05:46.880 --> 00:05:50.880]  然後我們都會想到
[00:05:50.880 --> 00:05:57.880]  家庭是否可以像社會學或研究所說
[00:05:57.880 --> 00:06:01.880]  成為一個發揮到正面作用
[00:06:01.880 --> 00:06:04.880]  可以彼此去支持扶持
[00:06:04.880 --> 00:06:09.880]  情緒上可以去支援的一個地方呢?
[00:06:09.880 --> 00:06:12.880]  但現在這個世界告訴我們一件事
[00:06:12.880 --> 00:06:16.880]  就是現在的家庭挑戰越來越多
[00:06:16.880 --> 00:06:20.880]  家庭功能失效也越來越嚴重
[00:06:20.880 --> 00:06:22.880]  我們看一些數據
[00:06:22.880 --> 00:06:24.880]  譬如去年
[00:06:24.880 --> 00:06:26.880]  政府統計處的資料告訴我們
[00:06:26.880 --> 00:06:32.880]  有4萬4千6百對人註冊結婚
[00:06:32.880 --> 00:06:37.880]  但同時那一年就有1萬8千9百多宗的離婚個案
[00:06:37.880 --> 00:06:42.880]  即是說其實2.4對結婚的人裏面
[00:06:42.880 --> 00:06:44.880]  有一對是會離婚的
[00:06:44.880 --> 00:06:46.880]  並且其實最近有一個
[00:06:46.880 --> 00:06:49.880]  關於女性幸福指數的調查
[00:06:49.880 --> 00:06:52.880]  訪問了1千3百多個女性
[00:06:52.880 --> 00:06:58.880]  問她們覺得單身女性幸福還是已婚女性幸福呢?
[00:06:58.880 --> 00:07:04.880]  超過57%的女性覺得單身幸福
[00:07:04.880 --> 00:07:06.880]  所以你會想像到
[00:07:06.880 --> 00:07:12.880]  其實家庭究竟能否發揮到功效呢?
[00:07:12.880 --> 00:07:15.880]  是否能夠做到互相扶持
[00:07:15.880 --> 00:07:18.880]  能夠有一個喜樂的家庭呢?
[00:07:18.880 --> 00:07:20.880]  在座的每一位
[00:07:20.880 --> 00:07:23.880]  你都無可避免地成為家庭的一份子
[00:07:23.880 --> 00:07:28.880]  你可能是兒子、女兒、孫子、祖父母
[00:07:28.880 --> 00:07:35.880]  甚至我們透過血緣、婚姻或領養
[00:07:35.880 --> 00:07:37.880]  我們都可以成為一個家庭的一份子
[00:07:37.880 --> 00:07:39.880]  但你的家呢?
[00:07:39.880 --> 00:07:42.880]  你的家是一個可以互相扶持
[00:07:42.880 --> 00:07:43.880]  充滿喜樂的家
[00:07:43.880 --> 00:07:50.880]  還是一個感到佛力沮喪的家庭呢?
[00:07:50.880 --> 00:07:55.880]  讓我們今天從聖經裡探討一下
[00:07:55.880 --> 00:08:00.880]  究竟我們如何可以經歷一個喜樂的家庭
[00:08:00.880 --> 00:08:02.880]  讓我們一起祈禱吧
[00:08:02.880 --> 00:08:07.880]  天父,我們很感謝你
[00:08:07.880 --> 00:08:09.880]  因為你讓我們有家
[00:08:09.880 --> 00:08:12.880]  縱然家裡有很多挑戰、困難
[00:08:12.880 --> 00:08:15.880]  但剛才我們唱的那首詩歌
[00:08:15.880 --> 00:08:17.880]  我們在這個家裡
[00:08:17.880 --> 00:08:19.880]  因為有你的恩典臨在
[00:08:19.880 --> 00:08:22.880]  其實可以有很多的祝福在裡面
[00:08:22.880 --> 00:08:25.880]  求你幫助我們去認識
[00:08:25.880 --> 00:08:28.880]  究竟一個家裡有些很關鍵的東西
[00:08:28.880 --> 00:08:30.880]  我們如何去掌握
[00:08:30.880 --> 00:08:32.880]  我們如何去實踐
[00:08:32.880 --> 00:08:34.880]  求主你在當中引導我們
[00:08:34.880 --> 00:08:36.880]  觸碰我們的內心
[00:08:36.880 --> 00:08:39.880]  讓我們真的有勇氣去面對
[00:08:39.880 --> 00:08:41.880]  無論我們的家是否能夠扶持我們
[00:08:41.880 --> 00:08:45.880]  或有時是能夠給予我們一些負累
[00:08:45.880 --> 00:08:47.880]  或讓我們受傷的地方
[00:08:47.880 --> 00:08:50.880]  但我們很願意主你的愛和恩典臨到
[00:08:50.880 --> 00:08:53.880]  我們這樣禱告、交託、奉主明求
[00:08:53.880 --> 00:08:54.880]  阿門
[00:08:54.880 --> 00:08:58.880]  今天我們會從一個禁卒
[00:08:58.880 --> 00:08:59.880]  什麼叫禁卒呢?
[00:08:59.880 --> 00:09:02.880]  即是監獄裡的守衛
[00:09:02.880 --> 00:09:05.880]  家庭的改變
[00:09:05.880 --> 00:09:07.880]  來看喜樂
[00:09:07.880 --> 00:09:09.880]  如何充滿喜樂的家庭呢?
[00:09:09.880 --> 00:09:11.880]  我們先看看背景
[00:09:11.880 --> 00:09:17.880]  其實在《使徒行傳》第16至30節提到
[00:09:17.880 --> 00:09:22.880]  保羅和西拉是兩個傳道人
[00:09:22.880 --> 00:09:26.880]  他們第一次到一個叫做肥納比的地方去傳道
[00:09:26.880 --> 00:09:32.880]  他們去到的時候遇到一個侍女
[00:09:32.880 --> 00:09:35.880]  那個侍女是什麼人呢?
[00:09:35.880 --> 00:09:38.880]  那個侍女原來有鬼附在她的身上
[00:09:38.880 --> 00:09:40.880]  當有鬼附在她身上的時候
[00:09:40.880 --> 00:09:43.880]  她就可以說預言
[00:09:43.880 --> 00:09:48.880]  就像我們中國人的文米
[00:09:48.880 --> 00:09:50.880]  鬼附在她身上
[00:09:50.880 --> 00:09:53.880]  她就能說出一些很靈驗的說話
[00:09:53.880 --> 00:09:55.880]  操控她的主人
[00:09:55.880 --> 00:09:59.880]  就可以靠著這個侍女去賺錢
[00:09:59.880 --> 00:10:05.880]  這個侍女一見到保羅和西拉
[00:10:05.880 --> 00:10:07.880]  就一直跟著她
[00:10:07.880 --> 00:10:09.880]  大家可以看到圖片
[00:10:09.880 --> 00:10:10.880]  一直跟著她
[00:10:10.880 --> 00:10:11.880]  而且一直說
[00:10:11.880 --> 00:10:15.880]  這些是至高神的僕人
[00:10:15.880 --> 00:10:18.880]  要對你們傳講救人的道
[00:10:18.880 --> 00:10:22.880]  一直在後面不停地說
[00:10:22.880 --> 00:10:26.880]  但是她說的內容是對的
[00:10:26.880 --> 00:10:30.880]  但是其實她是一個騷擾
[00:10:30.880 --> 00:10:33.880]  她的動機是不純正
[00:10:33.880 --> 00:10:35.880]  而且會令人很疑惑
[00:10:35.880 --> 00:10:36.880]  究竟那個神是誰的神呢?
[00:10:36.880 --> 00:10:39.880]  因為侍女也會說一些說話
[00:10:39.880 --> 00:10:41.880]  也有能力
[00:10:41.880 --> 00:10:42.880]  會令人混淆
[00:10:42.880 --> 00:10:44.880]  誤會他們是一黨
[00:10:44.880 --> 00:10:47.880]  對保羅和西拉來說是一個滋擾
[00:10:47.880 --> 00:10:51.880]  於是保羅就趕走了她身上的鬼
[00:10:51.880 --> 00:10:53.880]  糟糕了
[00:10:53.880 --> 00:10:58.880]  那個侍女從此就再沒有說預言的能力
[00:10:58.880 --> 00:11:02.880]  她的老闆當然是大罵
[00:11:02.880 --> 00:11:05.880]  一隻生金蛋的雞
[00:11:05.880 --> 00:11:07.880]  不可以生金蛋
[00:11:07.880 --> 00:11:11.880]  他們就不可以透過去賺錢
[00:11:11.880 --> 00:11:15.880]  於是就將憤怒發洩在西拉和保羅身上
[00:11:15.880 --> 00:11:16.880]  抓了他們出來
[00:11:16.880 --> 00:11:18.880]  誣衊他們
[00:11:18.880 --> 00:11:21.880]  帶他們去見裁判官和群眾
[00:11:21.880 --> 00:11:23.880]  誣衊他們
[00:11:23.880 --> 00:11:25.880]  去擾亂社會的秩序
[00:11:25.880 --> 00:11:29.880]  她就煽動那些官長和群眾
[00:11:29.880 --> 00:11:31.880]  用暴力對待他們
[00:11:31.880 --> 00:11:37.880]  裁判官就脫下他們的衣服
[00:11:37.880 --> 00:11:39.880]  下令用棍打
[00:11:39.880 --> 00:11:41.880]  聖經形容不是普通打
[00:11:41.880 --> 00:11:44.880]  是打到他們重重地打
[00:11:44.880 --> 00:11:47.880]  然後就下命令將他們收監
[00:11:47.880 --> 00:11:50.880]  這個就是背景
[00:11:50.880 --> 00:11:53.880]  在這個時候第24節
[00:11:53.880 --> 00:11:55.880]  就是我們今天說的主角
[00:11:55.880 --> 00:11:58.880]  就是禁卒出場
[00:11:58.880 --> 00:12:00.880]  本來她就安安分分
[00:12:00.880 --> 00:12:02.880]  聽了上頭的話
[00:12:02.880 --> 00:12:04.880]  於是就將他們收監
[00:12:04.880 --> 00:12:07.880]  將保羅和西拉收監
[00:12:07.880 --> 00:12:11.880]  而且用一個腳鎖
[00:12:11.880 --> 00:12:13.880]  在腳上鎖了一個木狗
[00:12:13.880 --> 00:12:14.880]  什麼叫木狗呢
[00:12:14.880 --> 00:12:17.880]  就是剛才在圖上
[00:12:17.880 --> 00:12:20.880]  就是一個有通窿的
[00:12:20.880 --> 00:12:23.880]  一個用木製的刑具
[00:12:23.880 --> 00:12:25.880]  對於羅馬人來說
[00:12:25.880 --> 00:12:27.880]  甚至有一些羅馬的刑具
[00:12:27.880 --> 00:12:30.880]  將兩個洞鎖得很開
[00:12:30.880 --> 00:12:31.880]  分得很開
[00:12:31.880 --> 00:12:33.880]  以至他們的腳要鎖得很大
[00:12:33.880 --> 00:12:34.880]  才可以插進去
[00:12:34.880 --> 00:12:36.880]  令他們很痛很痛
[00:12:36.880 --> 00:12:38.880]  讓他們受苦
[00:12:38.880 --> 00:12:43.880]  而保羅和西拉就被這些木狗鎖住
[00:12:43.880 --> 00:12:46.880]  進去內監裏面
[00:12:46.880 --> 00:12:47.880]  監是最裏面的
[00:12:47.880 --> 00:12:50.880]  因為要給那些嚴重重犯
[00:12:50.880 --> 00:12:51.880]  不要讓他們逃脫
[00:12:51.880 --> 00:12:53.880]  所以就困在裏面
[00:12:54.880 --> 00:12:56.880]  困在裏面
[00:12:56.880 --> 00:12:57.880]  還被鎖住
[00:12:57.880 --> 00:12:59.880]  應該安然無恙
[00:12:59.880 --> 00:13:02.880]  但是沒想到
[00:13:02.880 --> 00:13:03.880]  到了半夜的時候
[00:13:03.880 --> 00:13:08.880]  保羅和西拉竟然不是在身陰
[00:13:08.880 --> 00:13:09.880]  很痛苦
[00:13:09.880 --> 00:13:10.880]  很痛
[00:13:10.880 --> 00:13:12.880]  他們在做什麼呢
[00:13:12.880 --> 00:13:14.880]  他們在禱告
[00:13:14.880 --> 00:13:16.880]  還要怎樣呢
[00:13:16.880 --> 00:13:18.880]  禱告神救我們
[00:13:18.880 --> 00:13:23.880]  他們還要唱詩讚美上帝
[00:13:23.880 --> 00:13:26.880]  他們還要唱詩讚美上帝
[00:13:26.880 --> 00:13:30.880]  在這個時候監牢的地基就搖動了
[00:13:30.880 --> 00:13:33.880]  監門全部打開
[00:13:33.880 --> 00:13:37.880]  鎖住犯人的鎖鏈都鬆開了
[00:13:37.880 --> 00:13:40.880]  這個噤出精神
[00:13:40.880 --> 00:13:42.880]  他看到所有監門打開的時候
[00:13:42.880 --> 00:13:43.880]  他第一時間就想
[00:13:43.880 --> 00:13:45.880]  糟了,走犯了
[00:13:45.880 --> 00:13:47.880]  所有犯人都走了
[00:13:47.880 --> 00:13:49.880]  他意識到自己大禍臨頭
[00:13:49.880 --> 00:13:52.880]  在這個時候他很慌張,很害怕
[00:13:52.880 --> 00:13:54.880]  他在這個情況下
[00:13:54.880 --> 00:13:55.880]  他決定要怎樣呢
[00:13:55.880 --> 00:14:00.880]  拔劍,要自盡
[00:14:00.880 --> 00:14:04.880]  在這個驚惶失措的噤出
[00:14:04.880 --> 00:14:06.880]  看不到保羅,看不到西拉
[00:14:06.880 --> 00:14:08.880]  以為他們走了
[00:14:08.880 --> 00:14:11.880]  不過上帝的侍者保羅和西拉
[00:14:11.880 --> 00:14:13.880]  看到他
[00:14:13.880 --> 00:14:16.880]  在這個電光火石之間
[00:14:16.880 --> 00:14:18.880]  他就在監獄裡叫出來
[00:14:18.880 --> 00:14:21.880]  不要傷害自己,我們還在
[00:14:21.880 --> 00:14:27.880]  就將他從絕望的生死邊緣裡拔出來
[00:14:27.880 --> 00:14:31.880]  這個時候金卒醒了
[00:14:31.880 --> 00:14:35.880]  他停止了這個魯莽的行動
[00:14:35.880 --> 00:14:37.880]  因為已經是半夜了
[00:14:37.880 --> 00:14:40.880]  周圍的環境和氣氛都很暗
[00:14:40.880 --> 00:14:43.880]  金卒就叫人拿起火把
[00:14:43.880 --> 00:14:46.880]  令到監獄的黑暗可以驅散
[00:14:46.880 --> 00:14:49.880]  他衝進監獄裡
[00:14:49.880 --> 00:14:53.880]  在西拉和保羅面前
[00:14:53.880 --> 00:14:55.880]  很顫抖,很害怕
[00:14:55.880 --> 00:14:57.880]  伏在他們面前
[00:14:57.880 --> 00:15:01.880]  因為他相信他們一定是神聖的侍者
[00:15:01.880 --> 00:15:09.880]  然後他將他們領出來
[00:15:09.880 --> 00:15:12.880]  開口問他
[00:15:12.880 --> 00:15:14.880]  兩位先生
[00:15:14.880 --> 00:15:19.880]  我應該做什麼才可以得救呢?
[00:15:19.880 --> 00:15:25.880]  我們今天講的經文就是由這個問題開展
[00:15:25.880 --> 00:15:27.880]  兩位先生
[00:15:27.880 --> 00:15:32.880]  我應該做什麼才可以得救呢?
[00:15:32.880 --> 00:15:37.880]  其實金卒問這個問題有什麼意義呢?
[00:15:37.880 --> 00:15:40.880]  我想有兩個原因
[00:15:40.880 --> 00:15:44.880]  第一原因就是走反
[00:15:44.880 --> 00:15:47.880]  會令到他有殺身之禍
[00:15:47.880 --> 00:15:49.880]  事實上在《仕途行傳》第十二章
[00:15:49.880 --> 00:15:53.880]  另一位神的僕人彼得
[00:15:53.880 --> 00:15:56.880]  他也曾經被監禁
[00:15:56.880 --> 00:16:00.880]  後來被天使解去他的鎖鏈
[00:16:00.880 --> 00:16:03.880]  並且令他離開監獄
[00:16:03.880 --> 00:16:08.880]  結果看守他的金卒要被處決
[00:16:08.880 --> 00:16:12.880]  原來他有機會失去性命
[00:16:12.880 --> 00:16:14.880]  所以在這個時候
[00:16:14.880 --> 00:16:17.880]  金卒可能關心自己現在面前
[00:16:17.880 --> 00:16:22.880]  最切身的問題和危機
[00:16:22.880 --> 00:16:25.880]  去問這兩位先生
[00:16:25.880 --> 00:16:30.880]  究竟他可以如何脫離眼前的危機呢?
[00:16:30.880 --> 00:16:36.880]  但另外一個他可能更加重要要問的問題
[00:16:36.880 --> 00:16:39.880]  是可以參考之前
[00:16:39.880 --> 00:16:42.880]  我們剛才第十七節出現過的經文
[00:16:42.880 --> 00:16:45.880]  記不記得那個被鬼附的侍女
[00:16:45.880 --> 00:16:47.880]  跟著保羅和西拉
[00:16:47.880 --> 00:16:49.880]  一直在後面他們說什麼?
[00:16:49.880 --> 00:16:51.880]  他們如何稱呼她?
[00:16:51.880 --> 00:16:55.880]  她說她是至高神的僕人
[00:16:55.880 --> 00:17:00.880]  她要去傳講救人的道
[00:17:00.880 --> 00:17:05.880]  她擾攘了保羅和西拉一段日子
[00:17:05.880 --> 00:17:09.880]  保羅和西拉才幫她趕走鬼
[00:17:09.880 --> 00:17:13.880]  這些傳聞和傳說
[00:17:13.880 --> 00:17:16.880]  加上他們進來監獄
[00:17:16.880 --> 00:17:18.880]  他們為何要被捕
[00:17:18.880 --> 00:17:22.880]  我相信金卒應該聽聞過這兩人的來歷
[00:17:22.880 --> 00:17:24.880]  這兩人的背景
[00:17:24.880 --> 00:17:26.880]  在這個時候
[00:17:26.880 --> 00:17:31.880]  他看見眼前這麼神奇的奇蹟
[00:17:31.880 --> 00:17:34.880]  當他們唱贊美詩的時候
[00:17:34.880 --> 00:17:37.880]  監牢也震動
[00:17:37.880 --> 00:17:39.880]  他們的鎖鏈自己解開
[00:17:39.880 --> 00:17:41.880]  不是拿鑰匙來解開
[00:17:41.880 --> 00:17:43.880]  他就開始問
[00:17:43.880 --> 00:17:47.880]  這兩人是否真的至高神的僕人?
[00:17:47.880 --> 00:17:50.880]  這兩人可以講救人的道理
[00:17:50.880 --> 00:17:52.880]  我不是問他嗎?
[00:17:52.880 --> 00:17:54.880]  所以他問他這條問題
[00:17:54.880 --> 00:17:57.880]  有兩個很重要的意義
[00:17:57.880 --> 00:17:59.880]  其實弟兄姊妹
[00:17:59.880 --> 00:18:01.880]  在我們人生裏
[00:18:01.880 --> 00:18:03.880]  一樣的
[00:18:03.880 --> 00:18:08.880]  一樣會有意想不到的衝擊發生
[00:18:08.880 --> 00:18:14.880]  可能是自己患重病
[00:18:14.880 --> 00:18:16.880]  或者我們家人患重病
[00:18:16.880 --> 00:18:20.880]  或者我們想要的目標、理想
[00:18:20.880 --> 00:18:23.880]  受到挫折、失敗
[00:18:23.880 --> 00:18:28.880]  或者我們有些很需要我們照顧的孩子
[00:18:28.880 --> 00:18:31.880]  SEN的孩子、患重病的孩子
[00:18:31.880 --> 00:18:33.880]  我們一直要去照料
[00:18:33.880 --> 00:18:35.880]  或者我們工作很不如意
[00:18:35.880 --> 00:18:39.880]  或者我們被人陷害、被人騙
[00:18:39.880 --> 00:18:42.880]  或者我們會有意外
[00:18:42.880 --> 00:18:46.880]  或者甚至我們身邊的人會突然離開
[00:18:46.880 --> 00:18:49.880]  你們有沒有試過當這些衝擊來的時候
[00:18:49.880 --> 00:18:52.880]  你都慌躁大亂?
[00:18:52.880 --> 00:18:57.880]  你有沒有試過覺得很絕望?
[00:18:57.880 --> 00:18:59.880]  好像沒有出路
[00:18:59.880 --> 00:19:00.880]  好像沒有黑暗
[00:19:00.880 --> 00:19:02.880]  好像很黑暗
[00:19:02.880 --> 00:19:10.880]  我們費盡努力去找辦法、找出路
[00:19:10.880 --> 00:19:14.880]  但是和這個禁足一樣
[00:19:14.880 --> 00:19:18.880]  我們可能去問的、去找的
[00:19:18.880 --> 00:19:21.880]  未必是我們最需要的
[00:19:21.880 --> 00:19:26.880]  未必是我們人生裏最重要的事
[00:19:26.880 --> 00:19:28.880]  可能我們會找人醫病
[00:19:28.880 --> 00:19:31.880]  可能我會找專家去幫我教育孩子
[00:19:31.880 --> 00:19:36.880]  可能我會找一份好工作去解決當前的問題
[00:19:36.880 --> 00:19:39.880]  但事實上我們最關注的事
[00:19:39.880 --> 00:19:46.880]  未必是最重要、最核心、最關鍵的事
[00:19:46.880 --> 00:19:52.880]  但當我們去找對的人、問對的問題
[00:19:52.880 --> 00:19:55.880]  我們的生命就會有機會轉化
[00:19:55.880 --> 00:19:58.880]  生命就會豁然開朗
[00:19:58.880 --> 00:20:04.880]  其實大家在這麼多年的日子裏
[00:20:04.880 --> 00:20:06.880]  不是第一次聽到耶穌
[00:20:06.880 --> 00:20:09.880]  不是第一次聽到寶貴的福音
[00:20:09.880 --> 00:20:13.880]  不過很多時候我們聽完之後就會忘記
[00:20:13.880 --> 00:20:14.880]  或者忽略了它
[00:20:14.880 --> 00:20:20.880]  但是當生命裏面遇到一些很奇妙的事
[00:20:20.880 --> 00:20:24.880]  當你遇到一些衝擊、一些生命的驟變
[00:20:24.880 --> 00:20:27.880]  我們是很值得去思考人生的問題
[00:20:27.880 --> 00:20:29.880]  就好像禁卒一樣
[00:20:29.880 --> 00:20:34.880]  而且當你問的時候
[00:20:34.880 --> 00:20:37.880]  禁卒見到監門打開
[00:20:37.880 --> 00:20:40.880]  其實福音的門也為你打開
[00:20:40.880 --> 00:20:43.880]  我們一起看看禁卒如何回應
[00:20:43.880 --> 00:20:48.880]  禁卒回應之前
[00:20:48.880 --> 00:20:50.880]  首先要保羅回應
[00:20:50.880 --> 00:20:52.880]  我們會看到
[00:20:52.880 --> 00:20:55.880]  當保羅一直引導禁卒
[00:20:55.880 --> 00:20:57.880]  而且不單止禁卒
[00:20:57.880 --> 00:20:59.880]  還有他一家的時候
[00:20:59.880 --> 00:21:03.880]  他們整個家庭就成為充滿喜樂的家庭
[00:21:03.880 --> 00:21:11.880]  我們首先看看禁卒問保羅如何回應
[00:21:11.880 --> 00:21:14.880]  我們看到喜樂家庭的秘訣
[00:21:14.880 --> 00:21:17.880]  就是保羅所回應的
[00:21:17.880 --> 00:21:19.880]  「當信主耶穌」
[00:21:19.880 --> 00:21:25.880]  禁卒問我要做些什麼才可以得救
[00:21:25.880 --> 00:21:27.880]  保羅和西拉的回應是
[00:21:27.880 --> 00:21:29.880]  「當信主耶穌」
[00:21:29.880 --> 00:21:33.880]  相信主耶穌不是你要做什麼
[00:21:33.880 --> 00:21:35.880]  是你要信耶穌
[00:21:35.880 --> 00:21:39.880]  這是人生得著拯救的唯一途徑
