
[00:00:00.000 --> 00:00:05.000]  接著我們有田慶仙弟兄為我們讀經
[00:14:31.000 --> 00:14:38.000]  這二十五里相對現今大約三、四個小時
[00:14:38.000 --> 00:14:41.000]  約十一公里的路程
[00:14:41.000 --> 00:14:45.000]  他們彼此談論所發生的一切事
[00:14:45.000 --> 00:14:50.000]  如果我們用一個想像
[00:14:50.000 --> 00:14:54.000]  這兩個門徒走的時候很沉重
[00:14:54.000 --> 00:14:56.000]  走得很慢
[00:14:56.000 --> 00:15:00.000]  但他們終於開口說話
[00:15:00.000 --> 00:15:02.000]  經過了三天
[00:15:02.000 --> 00:15:05.000]  耶穌死了三天之後
[00:15:06.000 --> 00:15:08.000]  面對這個哀傷
[00:15:08.000 --> 00:15:11.000]  他跟隔壁的人說
[00:15:11.000 --> 00:15:15.000]  究竟發生了這些事,為何會這樣呢?
[00:15:15.000 --> 00:15:19.000]  在失落當中,他們陷於憂愁
[00:15:19.000 --> 00:15:25.000]  在失望當中,他們彼此再回顧
[00:15:25.000 --> 00:15:30.000]  他們其實如果用心理學的角度
[00:15:30.000 --> 00:15:33.000]  是經歷了一個很重大的創傷
[00:15:33.000 --> 00:15:35.000]  PTSD
[00:15:35.000 --> 00:15:40.000]  看著耶穌在十字架上被羞辱
[00:15:40.000 --> 00:15:43.000]  而且血一滴一滴流乾了
[00:15:43.000 --> 00:15:46.000]  面對這麼大的創傷
[00:15:46.000 --> 00:15:48.000]  而且已經三天了
[00:15:48.000 --> 00:15:51.000]  在猶太人的傳統裡
[00:15:51.000 --> 00:15:53.000]  三天是甚麼意思呢?
[00:15:53.000 --> 00:15:57.000]  他們認為人的靈魂和身體
[00:15:57.000 --> 00:16:00.000]  在三天之後,如果死了三天之後
[00:16:01.000 --> 00:16:06.000]  靈魂就會離開了一個腐化的身體
[00:16:06.000 --> 00:16:10.000]  因為當時沒有這麼好的冷藏
[00:16:10.000 --> 00:16:13.000]  或保存肢體的技術
[00:16:13.000 --> 00:16:16.000]  在當中他們完全絕望
[00:16:16.000 --> 00:16:18.000]  因為覺得耶穌真的死了
[00:16:18.000 --> 00:16:22.000]  面對這個哀傷
[00:16:22.000 --> 00:16:25.000]  很重要的是他們有同伴
[00:16:25.000 --> 00:16:28.000]  可以互相說出來
[00:16:29.000 --> 00:16:32.000]  而他們面對的失落
[00:16:32.000 --> 00:16:35.000]  不單單是失去信心
[00:16:35.000 --> 00:16:38.000]  而且他們還眼睛迷糊
[00:16:38.000 --> 00:16:41.000]  看不到耶穌,失魂落魄
[00:16:41.000 --> 00:16:44.000]  對於這兩個門徒來說
[00:16:44.000 --> 00:16:49.000]  人生失去的可能比得到的多
[00:16:49.000 --> 00:16:51.000]  因為他們認為
[00:16:51.000 --> 00:16:55.000]  這位拿撒日蘭耶穌是一個先至
[00:16:56.000 --> 00:17:00.000]  他要幫助以色列民復國
[00:17:00.000 --> 00:17:06.000]  但為何他竟然被羞辱在十字架上呢?
[00:17:06.000 --> 00:17:09.000]  在他們的哀悼當中
[00:17:09.000 --> 00:17:11.000]  耶穌和他們同行
[00:17:11.000 --> 00:17:14.000]  解答了他們很多不明白
[00:17:14.000 --> 00:17:19.000]  他們的不明白有甚麼在當中呢?
[00:17:19.000 --> 00:17:22.000]  我們從他們的答案來看
[00:17:23.000 --> 00:17:26.000]  他們認不出耶穌
[00:17:26.000 --> 00:17:32.000]  因為他們心裡對耶穌已經有既定的想法
[00:17:32.000 --> 00:17:36.000]  他們認為耶穌應該在政治上
[00:17:36.000 --> 00:17:42.000]  讓他們帶來以色列復國
[00:17:42.000 --> 00:17:45.000]  或是權柄
[00:17:45.000 --> 00:17:50.000]  從猶太教的盼望當中
[00:17:51.000 --> 00:17:56.000]  他們認為耶穌是一個有能力的先知
[00:17:56.000 --> 00:17:59.000]  耶穌和他們同行時
[00:17:59.000 --> 00:18:02.000]  跟他們說:無知的人啊!
[00:18:02.000 --> 00:18:04.000]  先知所說的一切
[00:18:04.000 --> 00:18:07.000]  你們的心信得太遲鈍了
[00:18:07.000 --> 00:18:11.000]  於是基督就解釋
[00:18:11.000 --> 00:18:14.000]  為何基督要受這些苦難
[00:18:14.000 --> 00:18:17.000]  以及進入他的榮耀
[00:18:17.000 --> 00:18:20.000]  二十六節這一段經文
[00:18:20.000 --> 00:18:23.000]  其實是解釋他們一些
[00:18:23.000 --> 00:18:29.000]  部分對,但部分錯的信仰的疑團
[00:18:29.000 --> 00:18:33.000]  我們稍後再詳細地看
[00:18:33.000 --> 00:18:35.000]  這裡我們先看
[00:18:35.000 --> 00:18:38.000]  他從摩西和眾仙之起
[00:18:38.000 --> 00:18:41.000]  凡經上所指著自己的話
[00:18:41.000 --> 00:18:44.000]  都給他們作了解釋
[00:18:44.000 --> 00:18:46.000]  在這裡我們看到
[00:18:46.000 --> 00:18:49.000]  為何我們要一齊聽上帝的話語
[00:18:49.000 --> 00:18:55.000]  而且在這個並肩勇闖的系列當中
[00:18:55.000 --> 00:18:58.000]  大家都聽到很多舊約
[00:18:58.000 --> 00:19:01.000]  不同的角色
[00:19:01.000 --> 00:19:06.000]  或是舊約給我們看到的一些亮光
[00:19:06.000 --> 00:19:08.000]  包括約瑟
[00:19:08.000 --> 00:19:11.000]  但和耶穌有什麼關連呢?
[00:19:11.000 --> 00:19:14.000]  我們也希望復活的主
[00:19:14.000 --> 00:19:17.000]  幫我們更加明白
[00:19:18.000 --> 00:19:21.000]  如何從舊約到新約當中
[00:19:21.000 --> 00:19:26.000]  可以看到耶穌的身份
[00:19:26.000 --> 00:19:29.000]  第三個段落是
[00:19:29.000 --> 00:19:33.000]  「騰出空間,邀請他者」
[00:19:33.000 --> 00:19:38.000]  這是整個故事的轉捩點
[00:19:38.000 --> 00:19:42.000]  他們快要到達要去的村子的時候
[00:19:42.000 --> 00:19:45.000]  耶穌好像還要往前走
[00:19:46.000 --> 00:19:48.000]  他們卻強擠耶穌說
[00:19:48.000 --> 00:19:51.000]  「時候晚了,天快黑了」
[00:19:51.000 --> 00:19:54.000]  「請你和我們一起住吧」
[00:19:54.000 --> 00:19:58.000]  香港人的家裡通常沒有空間
[00:19:58.000 --> 00:20:01.000]  讓其他人住下來
[00:20:01.000 --> 00:20:03.000]  但作為汪津
[00:20:03.000 --> 00:20:06.000]  不知道大家是否住在旺角
[00:20:06.000 --> 00:20:08.000]  我小時候是住在旺角
[00:20:08.000 --> 00:20:11.000]  我們能否也騰出空間
[00:20:11.000 --> 00:20:13.000]  邀請其他人
[00:20:14.000 --> 00:20:16.000]  在這條路上一起
[00:20:16.000 --> 00:20:20.000]  對於耶穌來說
[00:20:20.000 --> 00:20:22.000]  是一個陌生人
[00:20:22.000 --> 00:20:26.000]  但當他們看到他者的需要
[00:20:26.000 --> 00:20:30.000]  或是邀請這位陌生人
[00:20:30.000 --> 00:20:34.000]  進入他的生命當中的時候
[00:20:34.000 --> 00:20:37.000]  很不同的就是
[00:20:37.000 --> 00:20:39.000]  他們坐下來一起用餐
[00:20:39.000 --> 00:20:41.000]  耶穌賴在餅內
[00:20:42.000 --> 00:20:43.000]  把餅給他們
[00:20:43.000 --> 00:20:45.000]  在餅中
[00:20:45.000 --> 00:20:47.000]  他們眼睛明亮
[00:20:47.000 --> 00:20:49.000]  認得出耶穌
[00:20:49.000 --> 00:20:54.000]  耶穌卻在他們眼前消失了
[00:20:54.000 --> 00:20:58.000]  耶穌也消失了
[00:20:58.000 --> 00:21:00.000]  跟一開始一樣
[00:21:00.000 --> 00:21:02.000]  他們看不到耶穌
[00:21:02.000 --> 00:21:06.000]  但他們的心靈很不同
[00:21:06.000 --> 00:21:09.000]  感恩餅,眼目光明
[00:21:10.000 --> 00:21:12.000]  在路上
[00:21:12.000 --> 00:21:15.000]  耶穌跟我們講解聖經的時候
[00:21:15.000 --> 00:21:17.000]  我們的心在我們裡面
[00:21:17.000 --> 00:21:19.000]  豈不是火熱的嗎?
[00:21:19.000 --> 00:21:21.000]  當我們再看的時候
[00:21:21.000 --> 00:21:24.000]  為何我們要聚集去敬拜呢?
[00:21:24.000 --> 00:21:27.000]  原來我們需要彼此
[00:21:27.000 --> 00:21:29.000]  我們需要透過餅
[00:21:29.000 --> 00:21:32.000]  透過一切的敬拜
[00:21:32.000 --> 00:21:34.000]  成為蒙恩的渠道
[00:21:34.000 --> 00:21:37.000]  讓我們看到神的恩典是臨在的
[00:21:38.000 --> 00:21:42.000]  而且面對沒有改變的
[00:21:42.000 --> 00:21:44.000]  正如主席所說
[00:21:44.000 --> 00:21:46.000]  世間可能沒有平安
[00:21:46.000 --> 00:21:48.000]  但耶穌給予我們平安
[00:21:48.000 --> 00:21:50.000]  在我們心裡
[00:21:50.000 --> 00:21:52.000]  讓我們用感恩的眼睛
[00:21:52.000 --> 00:21:54.000]  去看待所有事情
[00:21:54.000 --> 00:21:57.000]  從此第五點
[00:21:57.000 --> 00:22:00.000]  就是他們勇敢的前行
[00:22:00.000 --> 00:22:02.000]  展開使命
[00:22:02.000 --> 00:22:04.000]  於是他們立刻起來
[00:22:04.000 --> 00:22:06.000]  回到耶路撒冷去
[00:22:07.000 --> 00:22:09.000]  看到十一個門徒
[00:22:09.000 --> 00:22:12.000]  和他們一起聚集一處的人
[00:22:12.000 --> 00:22:15.000]  他們見證主果然復活了
[00:22:15.000 --> 00:22:18.000]  已經顯現給西門看了
[00:22:18.000 --> 00:22:22.000]  於是兩個人在路上遇到的
[00:22:22.000 --> 00:22:24.000]  和耶穌抹餅的時候
[00:22:24.000 --> 00:22:27.000]  如何被他們認出來的事
[00:22:27.000 --> 00:22:29.000]  都述說了一遍
[00:22:29.000 --> 00:22:31.000]  所以我認為
[00:22:31.000 --> 00:22:34.000]  耶穌抹餅的時候
[00:22:34.000 --> 00:22:36.000]  被認出來
[00:22:36.000 --> 00:22:38.000]  也是一個很大的神蹟
[00:22:38.000 --> 00:22:40.000]  因為這個神蹟令到
[00:22:40.000 --> 00:22:42.000]  本來這兩個門徒
[00:22:42.000 --> 00:22:44.000]  有眼但不能見
[00:22:44.000 --> 00:22:46.000]  見不到耶穌,見不到盼望
[00:22:46.000 --> 00:22:50.000]  有腳,但不知去哪走好
[00:22:50.000 --> 00:22:55.000]  回到鄉下還是去哪裡好呢?
[00:22:55.000 --> 00:22:58.000]  耶穌和他們同行
[00:22:58.000 --> 00:23:01.000]  這一席話改變了他們
[00:23:01.000 --> 00:23:05.000]  不單是肉身上的意志
[00:23:05.000 --> 00:23:07.000]  也是心靈裡的意志
[00:23:07.000 --> 00:23:11.000]  重新火熱起來去侍奉他
[00:23:11.000 --> 00:23:14.000]  所以從這五點裡
[00:23:14.000 --> 00:23:16.000]  我們再思考
[00:23:16.000 --> 00:23:20.000]  在我們現今2022年7月裡
[00:23:20.000 --> 00:23:24.000]  我們面對疫情好像死不斷氣
[00:23:24.000 --> 00:23:27.000]  又或者是面對教會當中
[00:23:27.000 --> 00:23:30.000]  可能有不同的青黃不接
[00:23:30.000 --> 00:23:34.000]  又或者是在很多人際關係上
[00:23:34.000 --> 00:23:39.000]  本身已經有的不同立場的撕裂當中
[00:23:39.000 --> 00:23:45.000]  我們怎樣可以重燃對主對人火熱的心呢?
[00:23:45.000 --> 00:23:48.000]  不知道大家有沒有去過聖地?
[00:23:48.000 --> 00:23:52.000]  聖地會不會有二馬五師這個地方?
[00:23:52.000 --> 00:23:55.000]  其實好像一個神話
[00:23:55.000 --> 00:23:58.000]  基本上有四個可能性
[00:23:58.000 --> 00:24:00.000]  但是來耶路撒冷
[00:24:00.000 --> 00:24:02.000]  聖經說的二十五里
[00:24:03.000 --> 00:24:10.000]  我們不是很能夠找到一個肯定的地點
[00:24:10.000 --> 00:24:15.000]  但是這個El Kibbebe在耶路撒冷
[00:24:15.000 --> 00:24:19.000]  西北偏西約13公里
[00:24:19.000 --> 00:24:22.000]  在伯特利西南約9公里
[00:24:22.000 --> 00:24:27.000]  距離《路加福音》所描述的有一點相似
[00:24:28.000 --> 00:24:34.000]  1943年因為考古學的發達
[00:24:34.000 --> 00:24:37.000]  再發掘的時候發現
[00:24:37.000 --> 00:24:42.000]  有第一世紀的時候古村的遺物在村裡
[00:24:42.000 --> 00:24:46.000]  而且還有一座是第三世紀所建的聖所
[00:24:46.000 --> 00:24:49.000]  和一個拜占庭的教堂
[00:24:49.000 --> 00:24:55.000]  經過歷史上529年毀於撒馬利亞人手
[00:24:56.000 --> 00:25:00.000]  在530年又被波斯人重圍
[00:25:00.000 --> 00:25:02.000]  改為回教寺
[00:25:02.000 --> 00:25:09.000]  十字軍的時候又建了一座羅馬式的聖堂
[00:25:09.000 --> 00:25:13.000]  到了19世紀聖方濟買了這個地
[00:25:13.000 --> 00:25:16.000]  在上面建了一間教堂和修道院
[00:25:16.000 --> 00:25:19.000]  名字叫做格劉巴堂
[00:25:19.000 --> 00:25:23.000]  格劉巴就是我們在經文當中
[00:25:24.000 --> 00:25:26.000]  找到耶穌復活之後
[00:25:26.000 --> 00:25:30.000]  二馬五思的兩個門徒之一
[00:25:30.000 --> 00:25:33.000]  格劉巴是甚麼人呢?
[00:25:33.000 --> 00:25:37.000]  有學者認為他是雅各的父親
[00:25:37.000 --> 00:25:43.000]  也有東方的學者或學派認為
[00:25:43.000 --> 00:25:47.000]  這兩個門徒其實就是格劉巴和他的妻子
[00:25:47.000 --> 00:25:50.000]  因為她強迫耶穌住下來
[00:25:50.000 --> 00:25:53.000]  所以從這個圖中可以看到
[00:25:53.000 --> 00:25:58.000]  她是一對夫婦
[00:25:58.000 --> 00:26:03.000]  和耶穌一起走二馬五思的路
[00:26:03.000 --> 00:26:05.000]  一起坐寂
[00:26:05.000 --> 00:26:13.000]  也有近代美國的幾幅藝術品
[00:26:14.000 --> 00:26:27.000]  可以看到一對夫婦在快餐式的中國餐館聊天
[00:26:27.000 --> 00:26:29.000]  那誰是耶穌呢?
[00:26:29.000 --> 00:26:34.000]  如果留意,她沒有畫到耶穌的腳
[00:26:34.000 --> 00:26:39.000]  就是中間那個和他們一起
[00:26:40.000 --> 00:26:44.000]  二馬五思可能是一個
[00:26:44.000 --> 00:26:46.000]  你不知道去哪裏的時候
[00:26:46.000 --> 00:26:48.000]  先去吃點東西
[00:26:48.000 --> 00:26:50.000]  然後在旁邊,原來耶穌在那裏
[00:26:50.000 --> 00:26:52.000]  和他們一起去傾談
[00:26:52.000 --> 00:26:54.000]  一起去講解
