
[00:00:00.000 --> 00:00:06.000]  今日經訓是《新命記》八章一至十節
[00:04:54.000 --> 00:04:57.000]  你會留意程序表都印了所有經文
[00:04:57.000 --> 00:04:58.000]  我們說有三個段落
[00:04:58.000 --> 00:05:00.000]  每一個段落你會發現
[00:05:00.000 --> 00:05:03.000]  第一節、第六節和第十一節
[00:05:03.000 --> 00:05:05.000]  紀念一定會生出一個效果
[00:05:05.000 --> 00:05:07.000]  就是你要謹守
[00:05:07.000 --> 00:05:10.000]  遵行上帝的誡命
[00:05:10.000 --> 00:05:11.000]  也就是你要謹守
[00:05:11.000 --> 00:05:14.000]  你和上帝所納過的約
[00:05:14.000 --> 00:05:16.000]  也就是今天的講題
[00:05:16.000 --> 00:05:18.000]  我們逐個段落去看
[00:05:18.000 --> 00:05:21.000]  首先第一至到第五節
[00:05:21.000 --> 00:05:23.000]  摩西提醒百姓
[00:05:23.000 --> 00:05:25.000]  要紀念在曠野
[00:05:25.000 --> 00:05:28.000]  上帝如何引導他們這四十年
[00:05:28.000 --> 00:05:31.000]  這段日子我們之前都說過
[00:05:31.000 --> 00:05:33.000]  是因為上一代
[00:05:33.000 --> 00:05:35.000]  我們說第一代的以色列人
[00:05:35.000 --> 00:05:36.000]  他們不聽上帝的吩咐
[00:05:36.000 --> 00:05:38.000]  背叛上帝
[00:05:38.000 --> 00:05:40.000]  所以遭受懲罰的結果
[00:05:40.000 --> 00:05:44.000]  不過摩西現在和新一代的以色列人
[00:05:44.000 --> 00:05:47.000]  回顧這段慘痛的歷史
[00:05:47.000 --> 00:05:49.000]  他要求他們
[00:05:49.000 --> 00:05:51.000]  用另一個角度去看這四十年
[00:05:51.000 --> 00:05:55.000]  在那位滿有智慧和恩典的上帝底下
[00:05:55.000 --> 00:05:59.000]  其實這四十年的意義已經轉化了
[00:05:59.000 --> 00:06:02.000]  從上一代試探神是一件惡事
[00:06:02.000 --> 00:06:05.000]  現在上帝逆轉了
[00:06:05.000 --> 00:06:06.000]  對新一代來說
[00:06:06.000 --> 00:06:09.000]  這是一個靈命成長的功課
[00:06:09.000 --> 00:06:13.000]  上帝很想透過這四十年
[00:06:13.000 --> 00:06:14.000]  雖然不容易
[00:06:14.000 --> 00:06:15.000]  經文裡也說了
[00:06:15.000 --> 00:06:16.000]  是一個苦練
[00:06:16.000 --> 00:06:18.000]  是一個試驗
[00:06:18.000 --> 00:06:21.000]  但卻可以煉證以色列人的生命
[00:06:21.000 --> 00:06:23.000]  引導他們在曠野
[00:06:23.000 --> 00:06:26.000]  這個我們說很困乏的歲月裡
[00:06:26.000 --> 00:06:28.000]  他們會知道三件事
[00:06:28.000 --> 00:06:32.000]  經文裡也有三個方框
[00:06:32.000 --> 00:06:33.000]  他要知道三件事
[00:06:33.000 --> 00:06:34.000]  在這四十年
[00:06:34.000 --> 00:06:35.000]  第一個就是知道
[00:06:35.000 --> 00:06:38.000]  到底是否忠於上帝的吩咐
[00:06:38.000 --> 00:06:42.000]  廣東話說患難就是見真情
[00:06:42.000 --> 00:06:43.000]  這是很實際的
[00:06:43.000 --> 00:06:46.000]  身處在曠野是一個什麼地方
[00:06:46.000 --> 00:06:47.000]  你一定要想像一下
[00:06:47.000 --> 00:06:49.000]  我們今天沒有什麼機會經歷
[00:06:49.000 --> 00:06:51.000]  什麼都沒有
[00:06:51.000 --> 00:06:54.000]  很缺乏的地方
[00:06:54.000 --> 00:06:57.000]  再加上你不知道前路是怎樣
[00:06:57.000 --> 00:06:59.000]  不是短期
[00:06:59.000 --> 00:07:01.000]  不是四個鐘四十天
[00:07:01.000 --> 00:07:03.000]  是四十年
[00:07:03.000 --> 00:07:05.000]  在這個情況裡
[00:07:05.000 --> 00:07:07.000]  人裡的真面目
[00:07:07.000 --> 00:07:09.000]  什麼都會顯現出來
[00:07:09.000 --> 00:07:12.000]  特別是裡面的負面情緒
[00:07:12.000 --> 00:07:13.000]  會有什麼呢?
[00:07:13.000 --> 00:07:14.000]  憂慮
[00:07:14.000 --> 00:07:15.000]  會有擔心
[00:07:15.000 --> 00:07:17.000]  你會有很多埋怨
[00:07:17.000 --> 00:07:19.000]  甚至怕
[00:07:19.000 --> 00:07:22.000]  怕到一個地步你會憤怒
[00:07:22.000 --> 00:07:25.000]  你這一切的負面情緒
[00:07:25.000 --> 00:07:28.000]  都會在上帝面前表露無遺
[00:07:28.000 --> 00:07:30.000]  上帝看得一清二楚
[00:07:30.000 --> 00:07:33.000]  但正好也是一個測試
[00:07:33.000 --> 00:07:36.000]  測試在這些情緒裡
[00:07:36.000 --> 00:07:38.000]  你的靈命是怎樣
[00:07:38.000 --> 00:07:41.000]  無論外面的環境是怎樣
[00:07:41.000 --> 00:07:42.000]  就算多惡劣也好
[00:07:42.000 --> 00:07:46.000]  你內心可能真的有很多不安不滿也好
[00:07:46.000 --> 00:07:48.000]  你能不能管理到它
[00:07:48.000 --> 00:07:51.000]  情緒固然是正常的
[00:07:51.000 --> 00:07:54.000]  負面情緒也是一些人的機制
[00:07:54.000 --> 00:07:55.000]  上帝給我們一些反應
[00:07:55.000 --> 00:07:59.000]  但是你怎樣按著上帝的應許
[00:07:59.000 --> 00:08:01.000]  按著上帝的帶領
[00:08:01.000 --> 00:08:03.000]  你可以剋性你裡面的情緒
[00:08:03.000 --> 00:08:06.000]  將它合而表現出來
[00:08:06.000 --> 00:08:07.000]  不會過了農
[00:08:07.000 --> 00:08:11.000]  不會因為你肚餓就責罵上帝
[00:08:11.000 --> 00:08:13.000]  不會因為你有很多埋怨
[00:08:13.000 --> 00:08:18.000]  就將其他人完全摒棄
[00:08:18.000 --> 00:08:20.000]  來忽略他們
[00:08:20.000 --> 00:08:22.000]  事實上弟兄姊妹
[00:08:22.000 --> 00:08:25.000]  抗野正好是考驗
[00:08:25.000 --> 00:08:28.000]  一個人在缺乏的裡面
[00:08:28.000 --> 00:08:30.000]  在充滿負面的裡面
[00:08:30.000 --> 00:08:34.000]  他仍然能不能夠因為上帝指明的身份
[00:08:34.000 --> 00:08:36.000]  按著上帝的話語和應許
[00:08:36.000 --> 00:08:41.000]  他仍然可以好好跟自己的情緒相處
[00:08:41.000 --> 00:08:42.000]  跟身邊的人相處
[00:08:42.000 --> 00:08:44.000]  跟上帝相處
[00:08:44.000 --> 00:08:47.000]  仍然堅信上帝的帶領是好
[00:08:47.000 --> 00:08:49.000]  上帝這一刻的安排仍然是好
[00:08:49.000 --> 00:08:52.000]  我仍然要遵守上帝的吩咐
[00:08:52.000 --> 00:08:55.000]  上帝就是透過抗疫這四十年
[00:08:55.000 --> 00:08:57.000]  我們說是一個長期的考試
[00:08:57.000 --> 00:09:01.000]  來了解百姓的心想什麼
[00:09:01.000 --> 00:09:03.000]  你怎樣想上帝
[00:09:03.000 --> 00:09:05.000]  你怎樣想其他人
[00:09:05.000 --> 00:09:07.000]  你是不是對上帝忠心
[00:09:07.000 --> 00:09:09.000]  當然在這個考驗裡面
[00:09:09.000 --> 00:09:12.000]  百姓也會意識到
[00:09:12.000 --> 00:09:15.000]  原來我都很難處理
[00:09:15.000 --> 00:09:18.000]  為什麼上帝要用四十年?
[00:09:18.000 --> 00:09:20.000]  因為我很難處理
[00:09:20.000 --> 00:09:23.000]  我的靈命是很橫緊
[00:09:23.000 --> 00:09:25.000]  不然四十天就能處理
[00:09:25.000 --> 00:09:29.000]  四十年也反映人是很難處理
[00:09:29.000 --> 00:09:32.000]  所以上帝才用長期的磨練
[00:09:32.000 --> 00:09:34.000]  來讓他們成長
[00:09:34.000 --> 00:09:36.000]  所以這四十年
[00:09:36.000 --> 00:09:38.000]  不單是上帝要試驗百姓的內心
[00:09:38.000 --> 00:09:40.000]  其實也是給機會百姓苦心自問
[00:09:40.000 --> 00:09:42.000]  我會否合格?
[00:09:42.000 --> 00:09:46.000]  我的靈命能否過上帝的標準?
[00:09:46.000 --> 00:09:48.000]  這是第一個要知道的東西
[00:09:48.000 --> 00:09:49.000]  在疫情裡面
[00:09:49.000 --> 00:09:51.000]  你要知道你跟上帝的關係是怎樣
[00:09:51.000 --> 00:09:53.000]  你要知道你的心怎樣想上帝
[00:09:53.000 --> 00:09:56.000]  怎樣想你周邊的群體
[00:09:56.000 --> 00:09:58.000]  第二個要知道的是什麼?
[00:09:58.000 --> 00:09:59.000]  第三節這裡說
[00:09:59.000 --> 00:10:02.000]  我靠什麼來活著?
[00:10:02.000 --> 00:10:03.000]  經文這裡說
[00:10:03.000 --> 00:10:06.000]  上帝苦練你,任你飢餓
[00:10:06.000 --> 00:10:10.000]  將你和你列祖所不認識的瑪拿賜給你
[00:10:10.000 --> 00:10:11.000]  使你知道
[00:10:11.000 --> 00:10:13.000]  這句我想就算你沒看過《生命記》
[00:10:13.000 --> 00:10:15.000]  你也知道出自哪裡
[00:10:15.000 --> 00:10:17.000]  耶穌基督也引用過
[00:10:17.000 --> 00:10:19.000]  在他面對試探的時候
[00:10:19.000 --> 00:10:21.000]  人活著不是單靠食物
[00:10:21.000 --> 00:10:24.000]  而是靠耶和華口裡所說的一切
[00:10:24.000 --> 00:10:26.000]  聖經學者估計
[00:10:26.000 --> 00:10:28.000]  當時以色列人離開埃及的時候
[00:10:28.000 --> 00:10:31.000]  人數可能有二百萬
[00:10:31.000 --> 00:10:32.000]  甚至三百萬人
[00:10:32.000 --> 00:10:34.000]  這麼多人在曠野
[00:10:34.000 --> 00:10:36.000]  而且是長期的生活
[00:10:36.000 --> 00:10:39.000]  很自然就會面對什麼困難?
[00:10:39.000 --> 00:10:41.000]  缺水缺糧
[00:10:41.000 --> 00:10:42.000]  你要留意
[00:10:42.000 --> 00:10:44.000]  曠野是你想謀生也沒有機會
[00:10:44.000 --> 00:10:46.000]  種不到東西的
[00:10:46.000 --> 00:10:47.000]  什麼都沒有
[00:10:47.000 --> 00:10:50.000]  在這樣的情況下
[00:10:50.000 --> 00:10:52.000]  飢餓一定是每一個人
[00:10:52.000 --> 00:10:54.000]  每一天
[00:10:54.000 --> 00:10:56.000]  每一餐都要面對
[00:10:56.000 --> 00:10:57.000]  但又如何?
[00:10:57.000 --> 00:10:59.000]  你沒辦法解決
[00:10:59.000 --> 00:11:02.000]  你費盡窮荒之力也解決不了
[00:11:02.000 --> 00:11:04.000]  因為根本沒有東西給你做食物
[00:11:04.000 --> 00:11:06.000]  你沒能力去解決
[00:11:06.000 --> 00:11:09.000]  但上帝就按著他的應許
[00:11:09.000 --> 00:11:10.000]  我會照顧你的
[00:11:10.000 --> 00:11:12.000]  我吩咐天降瑪拿
[00:11:12.000 --> 00:11:14.000]  解決百姓的需要
[00:11:14.000 --> 00:11:16.000]  摩西在這裡特別強調
[00:11:16.000 --> 00:11:18.000]  以色列人的先祖
[00:11:18.000 --> 00:11:20.000]  包括他們第二代的以色列人
[00:11:20.000 --> 00:11:22.000]  他們不知道瑪拿是什麼
[00:11:22.000 --> 00:11:23.000]  不認識
[00:11:23.000 --> 00:11:25.000]  不認識不單止
[00:11:25.000 --> 00:11:28.000]  不知道瑪拿是什麼成份組成
[00:11:28.000 --> 00:11:29.000]  不認識包括
[00:11:29.000 --> 00:11:32.000]  我不知道如何製造瑪拿
[00:11:32.000 --> 00:11:33.000]  我每天都在用
[00:11:33.000 --> 00:11:35.000]  但我沒能力自己製造
[00:11:35.000 --> 00:11:37.000]  複製瑪拿出來
[00:11:37.000 --> 00:11:39.000]  瑪拿是完全100%
[00:11:39.000 --> 00:11:41.000]  我們說是神製造
[00:11:41.000 --> 00:11:44.000]  百分百是上帝生產製造
[00:11:44.000 --> 00:11:47.000]  完全要依賴上帝的供應
[00:11:47.000 --> 00:11:51.000]  並且百姓不單止這方面依靠上帝
[00:11:51.000 --> 00:11:53.000]  用瑪拿的時候
[00:11:53.000 --> 00:11:55.000]  上帝說有使用守則
[00:11:55.000 --> 00:11:56.000]  有使用守則
[00:11:56.000 --> 00:11:59.000]  你要跟著上帝的吩咐來享用
[00:11:59.000 --> 00:12:04.000]  按照《出埃及記》記載
[00:12:04.000 --> 00:12:07.000]  瑪拿是每一個百姓
[00:12:07.000 --> 00:12:08.000]  每家每戶
[00:12:08.000 --> 00:12:09.000]  你要清早
[00:12:09.000 --> 00:12:12.000]  日頭還未曬的時候
[00:12:12.000 --> 00:12:13.000]  就要清早出來
[00:12:13.000 --> 00:12:15.000]  按照個人的飯量
[00:12:15.000 --> 00:12:17.000]  要出外拾取
[00:12:17.000 --> 00:12:19.000]  晚一點是不行的
[00:12:19.000 --> 00:12:22.000]  就好像有時你去酒店
[00:12:22.000 --> 00:12:23.000]  有些酒店包早餐
[00:12:23.000 --> 00:12:25.000]  說明6-9點
[00:12:25.000 --> 00:12:27.000]  晚了怎麼辦?
[00:12:27.000 --> 00:12:28.000]  沒有了
[00:12:28.000 --> 00:12:29.000]  收了自己處理
[00:12:29.000 --> 00:12:30.000]  瑪拿也是一樣
[00:12:30.000 --> 00:12:31.000]  你要清早去拾取
[00:12:31.000 --> 00:12:33.000]  否則太陽一出來發熱
[00:12:33.000 --> 00:12:34.000]  瑪拿很奇妙的
[00:12:34.000 --> 00:12:36.000]  溶化消失了
[00:12:36.000 --> 00:12:37.000]  不見了
[00:12:37.000 --> 00:12:38.000]  你想找也找不到
[00:12:38.000 --> 00:12:41.000]  所以瑪拿是每天的神蹟
[00:12:41.000 --> 00:12:44.000]  你拾取到的瑪拿
[00:12:44.000 --> 00:12:46.000]  也不能留過隔夜
[00:12:46.000 --> 00:12:48.000]  不要想著拾取多一點
[00:12:48.000 --> 00:12:49.000]  等明天吃
[00:12:49.000 --> 00:12:50.000]  明天休息一天
[00:12:50.000 --> 00:12:51.000]  不行
[00:12:51.000 --> 00:12:52.000]  上帝命定了
[00:12:52.000 --> 00:12:55.000]  第二天生蟲發臭
[00:12:55.000 --> 00:12:57.000]  你想留也留不了
[00:12:57.000 --> 00:12:59.000]  另一方面
[00:12:59.000 --> 00:13:03.000]  瑪拿也不是每天那麼簡單
[00:13:03.000 --> 00:13:05.000]  是每個星期的神蹟
[00:13:05.000 --> 00:13:06.000]  為何這樣說呢?
[00:13:06.000 --> 00:13:07.000]  上帝命定
[00:13:07.000 --> 00:13:08.000]  安息人不可以拾瑪拿
[00:13:08.000 --> 00:13:10.000]  因為不可以動工
[00:13:10.000 --> 00:13:11.000]  於是上帝又吩咐
[00:13:11.000 --> 00:13:13.000]  你們要在安息日前一天
[00:13:13.000 --> 00:13:15.000]  拾取
[00:13:15.000 --> 00:13:16.000]  安息日前一天
[00:13:16.000 --> 00:13:18.000]  拾取雙份
[00:13:18.000 --> 00:13:19.000]  拾取雙份後
[00:13:19.000 --> 00:13:21.000]  預早煮好
[00:13:21.000 --> 00:13:23.000]  等安息日第二天
[00:13:23.000 --> 00:13:25.000]  你可以拾取來吃
[00:13:25.000 --> 00:13:26.000]  上帝保證
[00:13:26.000 --> 00:13:29.000]  這種隔夜的瑪拿
[00:13:29.000 --> 00:13:30.000]  是不會發臭的
[00:13:30.000 --> 00:13:31.000]  沒有問題
[00:13:31.000 --> 00:13:33.000]  你看到瑪拿
[00:13:33.000 --> 00:13:35.000]  其實有一個很重要的功課
[00:13:35.000 --> 00:13:37.000]  就是迫使以色列人怎樣呢?
[00:13:37.000 --> 00:13:39.000]  你不能積谷防飢
[00:13:39.000 --> 00:13:42.000]  你不可以想著儲起來
[00:13:42.000 --> 00:13:45.000]  遲些享用
[00:13:45.000 --> 00:13:46.000]  不可以
[00:13:46.000 --> 00:13:47.000]  瑪拿是迫使
[00:13:47.000 --> 00:13:50.000]  這群百姓要完全相信
[00:13:50.000 --> 00:13:52.000]  上帝每天供應是足夠的
[00:13:52.000 --> 00:13:53.000]  每天供應足夠的
[00:13:53.000 --> 00:13:55.000]  不要想第二天
[00:13:55.000 --> 00:13:56.000]  想這一天
[00:13:56.000 --> 00:13:57.000]  換句話來說
[00:13:57.000 --> 00:13:59.000]  瑪拿表面上的功能是什麼呢?
[00:13:59.000 --> 00:14:01.000]  填飽我們的肚腹
[00:14:01.000 --> 00:14:02.000]  實際上
[00:14:02.000 --> 00:14:03.000]  好像聖經所說
[00:14:03.000 --> 00:14:06.000]  引導百姓這四十年來
[00:14:06.000 --> 00:14:07.000]  你要學會
[00:14:07.000 --> 00:14:11.000]  每天靠上帝所說的法則來生活
[00:14:11.000 --> 00:14:13.000]  不是靠瑪拿這麼簡單
[00:14:13.000 --> 00:14:14.000]  是靠上帝說
[00:14:14.000 --> 00:14:17.000]  怎樣去享用瑪拿
[00:14:17.000 --> 00:14:19.000]  使他們知道
[00:14:19.000 --> 00:14:22.000]  不是瑪拿本身使他們活著
[00:14:22.000 --> 00:14:24.000]  而是那位供應瑪拿的上帝
[00:14:24.000 --> 00:14:26.000]  使他們活著
[00:14:26.000 --> 00:14:27.000]  並且是因為他們
[00:14:27.000 --> 00:14:29.000]  遵行上帝的話語
[00:14:29.000 --> 00:14:31.000]  使他們活著
[00:14:31.000 --> 00:14:33.000]  所以對百姓來說
[00:14:33.000 --> 00:14:35.000]  這就是他們長期的操練
[00:14:35.000 --> 00:14:37.000]  而上帝對他們說過什麼呢?
[00:14:37.000 --> 00:14:40.000]  不單單是瑪拿怎樣享用
[00:14:40.000 --> 00:14:44.000]  也包括上帝在跟他們納藥的時候
[00:14:44.000 --> 00:14:46.000]  上帝說過什麼呢?
[00:14:46.000 --> 00:14:48.000]  上帝說好了什麼呢?
[00:14:48.000 --> 00:14:49.000]  簡單來說就是
[00:14:49.000 --> 00:14:50.000]  上帝承諾
[00:14:50.000 --> 00:14:53.000]  我會帶領保守我的子民
[00:14:53.000 --> 00:14:54.000]  一定會這樣做
[00:14:54.000 --> 00:14:55.000]  上帝承諾了
[00:14:55.000 --> 00:14:57.000]  而在這個藥裡面
[00:14:57.000 --> 00:14:58.000]  百姓也承諾了
[00:14:58.000 --> 00:15:00.000]  我們會百分百聽上帝吩咐
[00:15:00.000 --> 00:15:02.000]  上帝說什麼我們照做
[00:15:02.000 --> 00:15:05.000]  於是乎在抗疫的裡面
[00:15:05.000 --> 00:15:06.000]  在飢餓的裡面
[00:15:06.000 --> 00:15:08.000]  上帝遵守了他的承諾
[00:15:08.000 --> 00:15:12.000]  降瑪拿滿足百姓的需要
[00:15:12.000 --> 00:15:15.000]  百姓也遵守了他的承諾
[00:15:15.000 --> 00:15:18.000]  按照上帝的吩咐來享用瑪拿
[00:15:18.000 --> 00:15:21.000]  雙方都遵守了承諾
[00:15:21.000 --> 00:15:22.000]  這兩樣東西加起來
[00:15:22.000 --> 00:15:24.000]  就是以色列人這四十年
[00:15:24.000 --> 00:15:26.000]  存活的關鍵
[00:15:26.000 --> 00:15:28.000]  讓百姓真實體會到
[00:15:28.000 --> 00:15:29.000]  好像這段經文所說
[00:15:29.000 --> 00:15:32.000]  到底我們靠什麼來活著
[00:15:32.000 --> 00:15:34.000]  事實上,弟兄姊妹
[00:15:34.000 --> 00:15:37.000]  今天我們不需要去拾取瑪拿
[00:15:37.000 --> 00:15:38.000]  基本上我們都是上帝
[00:15:38.000 --> 00:15:40.000]  透過我們的工作
[00:15:40.000 --> 00:15:43.000]  來供應我們生活所需
[00:15:43.000 --> 00:15:45.000]  但是我們在日常生活
[00:15:45.000 --> 00:15:47.000]  有沒有一些熟能操練
[00:15:47.000 --> 00:15:49.000]  可以幫我們每一天
[00:15:49.000 --> 00:15:51.000]  都像色列人那樣
[00:15:51.000 --> 00:15:54.000]  明白我們是靠什麼來活著
[00:15:54.000 --> 00:15:56.000]  問問大家
[00:15:56.000 --> 00:15:58.000]  你今早是怎樣起床的?
[00:15:58.000 --> 00:16:00.000]  鬧鐘?
[00:16:00.000 --> 00:16:02.000]  手機?
[00:16:02.000 --> 00:16:03.000]  還有沒有?
[00:16:03.000 --> 00:16:05.000]  家人叫?
[00:16:05.000 --> 00:16:07.000]  自然醒?
[00:16:07.000 --> 00:16:09.000]  自然醒
[00:16:09.000 --> 00:16:11.000]  自然醒都不錯
[00:16:11.000 --> 00:16:15.000]  剛才我都會用鬧鐘
[00:16:15.000 --> 00:16:16.000]  用手機
[00:16:16.000 --> 00:16:19.000]  偶爾家人都會叫
[00:16:19.000 --> 00:16:21.000]  但有時這三樣都不湊巧
[00:16:21.000 --> 00:16:22.000]  有試過嗎?
[00:16:22.000 --> 00:16:24.000]  睡過籠
[00:16:24.000 --> 00:16:26.000]  誰叫醒你?
[00:16:26.000 --> 00:16:28.000]  上帝拍醒我
[00:16:28.000 --> 00:16:30.000]  上帝拍醒我
[00:16:30.000 --> 00:16:32.000]  剛才有人說自然醒
[00:16:32.000 --> 00:16:35.000]  有沒有想過自然是不會醒?
[00:16:35.000 --> 00:16:38.000]  為什麼你必然是自然醒?
[00:16:38.000 --> 00:16:40.000]  為什麼不可以是自然不醒?
[00:16:40.000 --> 00:16:44.000]  沒有上帝的批准
[00:16:44.000 --> 00:16:46.000]  任憑你手機鬧鐘
[00:16:46.000 --> 00:16:47.000]  家人自然醒
[00:16:47.000 --> 00:16:49.000]  通通都不湊巧
[00:16:49.000 --> 00:16:52.000]  你醒來是因為上帝准你醒
[00:16:52.000 --> 00:16:54.000]  沒有上帝的准許
[00:16:54.000 --> 00:16:55.000]  那些我們覺得自然
[00:16:55.000 --> 00:16:57.000]  理所當然不過的事
[00:16:57.000 --> 00:16:59.000]  是不會發生
[00:16:59.000 --> 00:17:01.000]  所以你今天不用吃瑪拿
[00:17:01.000 --> 00:17:03.000]  但你每天起床想起什麼?
[00:17:03.000 --> 00:17:05.000]  原來我起身活著
[00:17:05.000 --> 00:17:07.000]  是上帝讓我醒
[00:17:07.000 --> 00:17:09.000]  是上帝讓你醒
[00:17:09.000 --> 00:17:10.000]  這一下很動搖
[00:17:10.000 --> 00:17:12.000]  這一下主宰你過一天的言行
