
[00:00:00.000 --> 00:00:03.720]  今天經課是記載於《約翰福音》第十章
[00:01:36.040 --> 00:01:39.040]  若是故宮不是牧人
[00:01:39.040 --> 00:01:41.840]  羊也不是他自己的
[00:01:41.840 --> 00:01:44.040]  他看見狼來了
[00:01:44.040 --> 00:01:46.440]  就撇下羊逃走
[00:01:46.440 --> 00:01:49.040]  狼抓住羊
[00:01:49.040 --> 00:01:51.040]  趕哨練羊群
[00:01:51.040 --> 00:01:53.040]  故宮逃走
[00:01:53.040 --> 00:01:55.040]  因為他是故宮
[00:01:55.040 --> 00:01:57.040]  並不顧念羊
[00:01:58.040 --> 00:01:59.640]  我是好牧人
[00:01:59.640 --> 00:02:01.440]  我認識我的羊
[00:02:01.440 --> 00:02:03.440]  我的羊也認識我
[00:02:03.440 --> 00:02:05.440]  正如父認識我
[00:02:05.440 --> 00:02:07.640]  我也認識父一樣
[00:02:07.640 --> 00:02:11.440]  並且我為羊捨命
[00:02:11.440 --> 00:02:14.240]  我另外有羊
[00:02:14.240 --> 00:02:16.440]  不是這圈裡的
[00:02:16.440 --> 00:02:19.040]  我必須令牠們來
[00:02:19.040 --> 00:02:22.440]  牠們也要聽我的聲音
[00:02:22.440 --> 00:02:24.840]  並且要合成一群
[00:02:24.840 --> 00:02:26.840]  歸一個牧人了
[00:02:27.840 --> 00:02:29.840]  我父愛我
[00:02:29.840 --> 00:02:31.840]  因我將命捨去
[00:02:31.840 --> 00:02:33.840]  好在取回來
[00:02:33.840 --> 00:02:37.840]  沒有人奪我的命去
[00:02:37.840 --> 00:02:39.840]  是我自己捨的
[00:02:39.840 --> 00:02:42.840]  我有權並捨了
[00:02:42.840 --> 00:02:45.840]  也有權並取回來
[00:02:45.840 --> 00:02:49.840]  這是我從我父所授的命令
[00:02:49.840 --> 00:02:51.840]  經文讀筆
[00:02:52.840 --> 00:02:54.840]  (音樂停止)
[00:02:54.840 --> 00:02:59.840]  (主席)各位節目早晨
[00:02:59.840 --> 00:03:03.840]  我們繼續漫長的約翰福音之旅
[00:03:03.840 --> 00:03:05.840]  我們今天要看第十章
[00:03:05.840 --> 00:03:07.840]  這段聖經其實是很熟悉的
[00:03:07.840 --> 00:03:11.840]  不過很多人是孤立地去看第十章
[00:03:11.840 --> 00:03:13.840]  有少少無厘頭
[00:03:13.840 --> 00:03:18.840]  唯有我們將它放回原來經文的脈絡裡
[00:03:18.840 --> 00:03:22.840]  連接第九章來看
[00:03:22.840 --> 00:03:26.840]  我們才會看到耶穌說的話的份量
[00:03:26.840 --> 00:03:29.840]  緊接著第九章
[00:03:29.840 --> 00:03:31.840]  「乞子得醫治」的故事
[00:03:31.840 --> 00:03:33.840]  耶穌在第十章
[00:03:33.840 --> 00:03:38.840]  有感而發地表白自己的身份和使命
[00:03:38.840 --> 00:03:42.840]  我們記得「乞子得醫治」之後
[00:03:42.840 --> 00:03:47.840]  由於醫治他的是法利賽人所痛恨的耶穌
[00:03:47.840 --> 00:03:50.840]  所以他們連乞子也迫害
[00:03:50.840 --> 00:03:53.840]  將他趕出猶太的社群
[00:03:53.840 --> 00:03:55.840]  害到他幾乎走投無路
[00:03:55.840 --> 00:03:57.840]  天下之大
[00:03:57.840 --> 00:03:59.840]  竟然沒有用心的空間
[00:03:59.840 --> 00:04:02.840]  乞子到底做錯了什麼錯事
[00:04:02.840 --> 00:04:04.840]  招來這樣的慘況呢?
[00:04:04.840 --> 00:04:05.840]  沒有
[00:04:05.840 --> 00:04:07.840]  他既沒有犯罪
[00:04:07.840 --> 00:04:10.840]  也沒有違反任何宗教或道德的戒律
[00:04:10.840 --> 00:04:13.840]  他只是沒有配合法利賽人的陰謀
[00:04:13.840 --> 00:04:15.840]  拒絕說謊
[00:04:15.840 --> 00:04:18.840]  拒絕耶穌是罪人的結論而已
[00:04:18.840 --> 00:04:20.840]  但只是說事實
[00:04:20.840 --> 00:04:23.840]  只是說真話的一個小人物
[00:04:23.840 --> 00:04:27.840]  竟然被那些宗教權貴無情打壓
[00:04:27.840 --> 00:04:29.840]  要將他趕入絕境
[00:04:29.840 --> 00:04:31.840]  你可以看到
[00:04:31.840 --> 00:04:33.840]  對法利賽人來說
[00:04:33.840 --> 00:04:37.840]  守護他們心中的宗教成見
[00:04:37.840 --> 00:04:41.840]  是最高的甚至是唯一的價值
[00:04:41.840 --> 00:04:43.840]  至於人的死活
[00:04:43.840 --> 00:04:45.840]  是他們漠不關心的
[00:04:45.840 --> 00:04:50.840]  特別是像乞子這個社會最底層的賤民
[00:04:50.840 --> 00:04:53.840]  他們的生命毫無價值
[00:04:53.840 --> 00:04:55.840]  他們的感受可以不理
[00:04:55.840 --> 00:04:59.840]  這令我想起
[00:04:59.840 --> 00:05:03.840]  為了堅持某些宗教或道德的價值
[00:05:03.840 --> 00:05:07.840]  而輕視甚至殘害生命的故事
[00:05:07.840 --> 00:05:09.840]  例如有印度教徒
[00:05:09.840 --> 00:05:13.840]  因為女兒未婚懷孕
[00:05:13.840 --> 00:05:15.840]  或與低種性的人結婚
[00:05:15.840 --> 00:05:18.840]  就將女兒活活燒死
[00:05:18.840 --> 00:05:27.840]  我相信宣揚這樣的教義的人是邪惡的
[00:05:27.840 --> 00:05:29.840]  我很清楚
[00:05:29.840 --> 00:05:32.840]  過份推崇人性
[00:05:32.840 --> 00:05:37.840]  會使我們教會變成自由主義的危機
[00:05:37.840 --> 00:05:40.840]  甚麼是自由主義?不知道就無所謂
[00:05:40.840 --> 00:05:47.840]  但所有違反人性的教義或規矩
[00:05:47.840 --> 00:05:49.840]  都是邪惡的
[00:05:49.840 --> 00:05:51.840]  毫無例外
[00:05:51.840 --> 00:05:54.840]  完全擁抱人性有危機
[00:05:54.840 --> 00:05:58.840]  但違反人性就一定是邪惡的
[00:05:58.840 --> 00:06:02.840]  這個故事我以前跟你說過
[00:06:02.840 --> 00:06:06.840]  我有一次與某大教會的執事聊天
[00:06:06.840 --> 00:06:10.840]  教會在過去十多年間
[00:06:10.840 --> 00:06:13.840]  離開了大量的年輕人
[00:06:13.840 --> 00:06:17.840]  原因是他們無法忍受教會的崇拜禮儀
[00:06:17.840 --> 00:06:20.840]  我問執事知不知道這樣的情況
[00:06:20.840 --> 00:06:22.840]  他說當然知道
[00:06:22.840 --> 00:06:24.840]  並且他說無所謂
[00:06:24.840 --> 00:06:29.840]  他說我們的崇拜才是最符合聖禮神學的
[00:06:29.840 --> 00:06:34.840]  不跟從這個傳統的就請他們自己離開
[00:06:34.840 --> 00:06:36.840]  我當下的反應
[00:06:36.840 --> 00:06:38.840]  我之前跟你說過
[00:06:38.840 --> 00:06:43.840]  我馬上想起加拿大的三文魚
[00:06:43.840 --> 00:06:48.840]  為了產卵逆流游上石澗
[00:06:48.840 --> 00:06:50.840]  導致遍體鱗傷
[00:06:50.840 --> 00:06:53.840]  產卵後全部死亡
[00:06:53.840 --> 00:06:57.840]  動物可以為了繁衍下一代犧牲自己
[00:06:57.840 --> 00:07:00.840]  這個甚麼是聖禮神學?
[00:07:00.840 --> 00:07:02.840]  對我來說不僅僅是錯謬
[00:07:02.840 --> 00:07:04.840]  是邪惡的
[00:07:04.840 --> 00:07:06.840]  請聽清楚
[00:07:06.840 --> 00:07:08.840]  我是認真的
[00:07:08.840 --> 00:07:11.840]  我不介意有人捉住把柄去控告我
[00:07:11.840 --> 00:07:15.840]  任何不惜以趕走下一代為代價
[00:07:15.840 --> 00:07:19.840]  而承傳的神學系統都是邪惡的
[00:07:19.840 --> 00:07:21.840]  基督教有講社稷
[00:07:21.840 --> 00:07:24.840]  剛才我們師班唱的詩歌都有講到社稷這個字
[00:07:24.840 --> 00:07:28.840]  但社稷只能為了實踐
[00:07:28.840 --> 00:07:32.840]  為了完成使命而做
[00:07:32.840 --> 00:07:39.840]  而絕對不可以為了符合某一個教義或禮義的標準而做
[00:07:39.840 --> 00:07:44.840]  不可以
[00:07:44.840 --> 00:07:49.840]  教義或禮義絕對沒有最高價值
[00:07:49.840 --> 00:07:53.840]  安息日是為人而設
[00:07:53.840 --> 00:07:57.840]  當然如果我們說
[00:07:57.840 --> 00:08:01.840]  如果羅記不同意三一論
[00:08:01.840 --> 00:08:03.840]  我們就會請他離開
[00:08:03.840 --> 00:08:05.840]  但我都不會燒死他
[00:08:05.840 --> 00:08:06.840]  你會不會?
[00:08:06.840 --> 00:08:07.840]  不可能
[00:08:07.840 --> 00:08:09.840]  我們不會做這些事
[00:08:09.840 --> 00:08:15.840]  我們不會為了保衛某一個教義而殘害一個人的生命
[00:08:15.840 --> 00:08:17.840]  絕對不做這件事
[00:08:18.840 --> 00:08:23.840]  只有使命才有更高的價值和義
[00:08:23.840 --> 00:08:28.840]  你為了堅持信仰
[00:08:28.840 --> 00:08:30.840]  面對政權
[00:08:30.840 --> 00:08:32.840]  受到迫害
[00:08:32.840 --> 00:08:36.840]  這個我可以明白和尊重你
[00:08:36.840 --> 00:08:40.840]  但如果你在家說我為了基督的緣故
[00:08:40.840 --> 00:08:42.840]  自己釘上十字架
[00:08:42.840 --> 00:08:44.840]  我就看不到你有什麼價值
[00:08:44.840 --> 00:08:46.840]  當然你這樣做我也尊重
[00:08:46.840 --> 00:08:48.840]  但如果你氣別人這樣做
[00:08:48.840 --> 00:08:50.840]  我就視你為邪惡
[00:08:50.840 --> 00:08:52.840]  我一定要誅殺你
[00:08:52.840 --> 00:08:54.840]  對不起,你明白我的意思嗎?
[00:08:54.840 --> 00:08:57.840]  我們教會不可以容許這樣的事
[00:08:57.840 --> 00:09:00.840]  任何正確的宗教和道德
[00:09:00.840 --> 00:09:02.840]  都是為了造就和承傳生命
[00:09:02.840 --> 00:09:06.840]  絕對不可以貶抑生命、殘害生命
[00:09:06.840 --> 00:09:08.840]  這是耶穌的宣告
[00:09:08.840 --> 00:09:11.840]  安息日是為人而設
[00:09:11.840 --> 00:09:15.840]  在安息日救命是絕對沒有問題
[00:09:15.840 --> 00:09:20.840]  Elvis Weiser 史維哲說
[00:09:20.840 --> 00:09:24.840]  基督教的核心精神是尊重生命
[00:09:24.840 --> 00:09:26.840]  Reverence for life
[00:09:26.840 --> 00:09:31.840]  尊重生命是耶穌基督所堅持的基本態度
[00:09:31.840 --> 00:09:34.840]  你可以從以賽亞書
[00:09:34.840 --> 00:09:37.840]  以賽亞先知對他的預告
[00:09:37.840 --> 00:09:40.840]  這個預告是描述耶穌的
[00:09:40.840 --> 00:09:48.840]  「壓傷的爐火他不截斷,將殘的燈火他不催滅」
[00:09:48.840 --> 00:09:50.840]  得到最好的說明
[00:09:50.840 --> 00:09:53.840]  再脆弱無助的生命
[00:09:53.840 --> 00:09:57.840]  再殘缺、看起來像垃圾無價值的生命
[00:09:57.840 --> 00:10:00.840]  耶穌都不會輕忽對待
[00:10:00.840 --> 00:10:03.840]  反正你要死了,就送你一程吧
[00:10:03.840 --> 00:10:05.840]  不可以的,是不是?
[00:10:05.840 --> 00:10:07.840]  生命寶貴
[00:10:07.840 --> 00:10:09.840]  只要有一口氣的生命
[00:10:09.840 --> 00:10:12.840]  就值得尊重珍惜
[00:10:12.840 --> 00:10:14.840]  所以在這裡
[00:10:14.840 --> 00:10:17.840]  你看到耶穌對法利賽人顛倒是非
[00:10:17.840 --> 00:10:19.840]  踐踏人性的做法
[00:10:19.840 --> 00:10:21.840]  是多麼義憤填胸
[00:10:21.840 --> 00:10:23.840]  他作出這樣的評論
[00:10:23.840 --> 00:10:24.840]  第十節
[00:10:24.840 --> 00:10:30.840]  盜賊來,無非是要偷竊、殺害、毀壞
[00:10:30.840 --> 00:10:33.840]  我來了,是要叫讓得生命
[00:10:33.840 --> 00:10:36.840]  並且得的更豐盛
[00:10:36.840 --> 00:10:42.840]  與其說是耶穌基督對自己的吹噓
[00:10:42.840 --> 00:10:44.840]  我要使人得生命
[00:10:44.840 --> 00:10:46.840]  不如說
[00:10:46.840 --> 00:10:48.840]  他用這段說話來表達
[00:10:48.840 --> 00:10:51.840]  他對那群吻沒人性的法利賽人
[00:10:51.840 --> 00:10:53.840]  一個嚴重的自豪
[00:10:53.840 --> 00:10:57.840]  重點在於他罵那群法利賽人
[00:10:57.840 --> 00:11:01.840]  耶穌將他的使命和相應的心態
[00:11:01.840 --> 00:11:03.840]  與法利賽人作比較
[00:11:03.840 --> 00:11:07.840]  指出,核子就像一隻無助的羊
[00:11:07.840 --> 00:11:09.840]  耶穌是牧人
[00:11:09.840 --> 00:11:11.840]  而法利賽人是盜賊
[00:11:11.840 --> 00:11:15.840]  盜賊純粹是拿羊來圖利
[00:11:15.840 --> 00:11:17.840]  為了自己的利益
[00:11:17.840 --> 00:11:18.840]  就不擇手段
[00:11:18.840 --> 00:11:21.840]  可以隨意踐踏和傷害羊
[00:11:21.840 --> 00:11:23.840]  但耶穌是好牧人
[00:11:23.840 --> 00:11:26.840]  立志保護羊的生命
[00:11:26.840 --> 00:11:32.840]  並且致力使羊的生活過得更好、更豐盛
[00:11:32.840 --> 00:11:38.840]  耶穌生長在一個打魚和放牧的加利利地區
[00:11:38.840 --> 00:11:41.840]  羊群和放牧是隨處可見
[00:11:41.840 --> 00:11:46.840]  所以耶穌常常用羊和放牧來做比喻
[00:11:46.840 --> 00:11:50.840]  祂是人,是待牧羊的羊
[00:11:50.840 --> 00:11:53.840]  馬利福音9:36,大家很熟悉
[00:11:53.840 --> 00:12:00.840]  「他看見許多人,就連殞他們,因為他們困苦流離,如同羊,沒有牧人一半」
[00:12:00.840 --> 00:12:07.840]  耶穌的眼光和以賽亞的說法相對應
[00:12:07.840 --> 00:12:13.840]  「我們都如羊走迷,各人偏行幾路」
[00:12:13.840 --> 00:12:19.840]  人是迷失了的羊、迷路的羊
[00:12:19.840 --> 00:12:24.840]  這其實是舊約很多先知常用的意象
[00:12:24.840 --> 00:12:30.840]  在以賽亞書、耶利米書、以西傑書、尼加書、撒加利亞書
[00:12:30.840 --> 00:12:34.840]  都有大量使用牧人和放牧的技術
[00:12:34.840 --> 00:12:38.840]  耶利米書和以西傑書更清楚預告
[00:12:38.840 --> 00:12:44.840]  上帝會親自做以色列人的牧人,好好地牧養他們
[00:12:44.840 --> 00:12:48.840]  好牧人和盜賊的分別
[00:12:48.840 --> 00:12:52.840]  在於他們是羊為目的或是工具
[00:12:52.840 --> 00:12:59.840]  在於他們是羊為具有終極價值或只是有工具價值,即實用性
[00:12:59.840 --> 00:13:06.840]  是羊有終極價值的,就不會為了高舉某個宗教或政治的理想
[00:13:06.840 --> 00:13:10.840]  而輕言犧牲羊的福祉甚至生命
[00:13:10.840 --> 00:13:17.840]  是羊為僅僅有工具價值的,就會宣稱為了一個更崇高的政治或宗教的目標
[00:13:17.840 --> 00:13:22.840]  就可以犧牲個別羊的利益乃至生命
[00:13:22.840 --> 00:13:26.840]  例如法利初一人認定耶穌是邪惡的
[00:13:26.840 --> 00:13:31.840]  耶穌的存在對他們的信仰系統構成威脅
[00:13:31.840 --> 00:13:36.840]  就一定要想盡一切方法去剷除它
[00:13:36.840 --> 00:13:41.840]  他們將剷除耶穌這個任務美化成為神聖的至高無上的
[00:13:41.840 --> 00:13:49.840]  為此所有代價都值得付,包括乞子的福祉,這個垃圾
[00:13:49.840 --> 00:13:54.840]  犧牲它就犧牲它,當然法利初一人未必會犧牲自己
[00:13:54.840 --> 00:13:59.840]  犧牲人的生命是很爽快的,犧牲自己就未必
[00:13:59.840 --> 00:14:04.840]  乞子願意配合法利初一人的計劃就有存活的價值
[00:14:04.840 --> 00:14:09.840]  乞子如果不肯配合就成了施展他們陰謀的障礙
[00:14:09.840 --> 00:14:15.840]  不好意思,你已經沒有存活下去的理由,死不足惜
[00:14:15.840 --> 00:14:20.840]  在除掉耶穌這個至高的宗教和政治任務的面前
[00:14:20.840 --> 00:14:27.840]  所有人愛、公義、合理這些所謂價值系統全部都可以放棄
[00:14:27.840 --> 00:14:31.840]  在法利初一人眼中,宗教系統的穩定性
[00:14:31.840 --> 00:14:35.840]  宗教規條的嚴謹性比人命更重要
[00:14:35.840 --> 00:14:38.840]  個別的人更加像螻蟻一樣
[00:14:38.840 --> 00:14:43.840]  成大事者,誰不是踐踏在很多屍體之上?
[00:14:43.840 --> 00:14:46.840]  手持心軟的人是幹不了大事的
[00:14:46.840 --> 00:14:50.840]  唯有殺伐果斷的人才可以吃大茶飯
[00:14:50.840 --> 00:14:54.840]  耶穌對人的憐憫,不過是婦人之仁
[00:14:54.840 --> 00:14:58.840]  婆婆媽媽,成事不足,真的
[00:14:58.840 --> 00:15:01.840]  耶穌很婆媽,真的太婆媽了
[00:15:01.840 --> 00:15:06.840]  不過在耶穌的眼裡,所有以色列人
[00:15:06.840 --> 00:15:11.840]  包括這個生下來就合了眼的,都是寶貴的羊
[00:15:11.840 --> 00:15:14.840]  都是值得珍惜和愛護的
[00:15:14.840 --> 00:15:19.840]  可惜,上帝原來設立用來照顧百姓的崗位
[00:15:19.840 --> 00:15:22.840]  那些君王、祭司、律法師等等
[00:15:22.840 --> 00:15:26.840]  都沒有履行上帝牧養百姓的責任
[00:15:26.840 --> 00:15:30.840]  反而好像賊一樣偷竊、殺害他們
[00:15:30.840 --> 00:15:35.840]  耶穌認為,這些人不僅沒有盡責任做應該做的事
[00:15:35.840 --> 00:15:40.840]  才為數餐,更加是竊奪了牧養的位置
[00:15:40.840 --> 00:15:45.840]  他們本質上不是牧人,是盜賊
[00:15:45.840 --> 00:15:49.840]  沒有做應該做的事,只是失職
[00:15:49.840 --> 00:15:53.840]  偷佔一個不屬於他們的位置
[00:15:53.840 --> 00:15:57.840]  就不僅僅是職務問題,更加是身份和資格的問題
[00:15:57.840 --> 00:16:02.840]  耶穌否定這些人有做牧人的資格
[00:16:02.840 --> 00:16:07.840]  不是職務問題,而是資格問題
[00:16:07.840 --> 00:16:12.840]  這是耶穌從一開始就說,他是羊的門的意思
[00:16:12.840 --> 00:16:14.840]  耶穌首先不是說他是好牧人
[00:16:14.840 --> 00:16:18.840]  首先第一個表白的是,他是羊的門
[00:16:18.840 --> 00:16:22.840]  1到3節,我實實在在告訴你們
[00:16:22.840 --> 00:16:25.840]  人進羊圈,不從門進去,都從別處爬進去
[00:16:25.840 --> 00:16:28.840]  那些人就是賊,就是強盜
[00:16:28.840 --> 00:16:30.840]  從門進去的才是羊的牧人
[00:16:30.840 --> 00:16:34.840]  開門的就覺得開門,羊也聽他的聲音
[00:16:34.840 --> 00:16:38.840]  他按著命,叫自己的羊,把羊領出來
[00:16:38.840 --> 00:16:43.840]  羊圈,指的是牧場主人所開設的牧場
[00:16:43.840 --> 00:16:46.840]  也可以說是牧養的基地
[00:16:46.840 --> 00:16:51.840]  每天主人所僱用的工人,就是牧人
[00:16:51.840 --> 00:16:58.840]  來到牧場,把他們自己,每個牧人要負責的羊
[00:16:58.840 --> 00:17:02.840]  把他要牧養的羊,領出來
[00:17:02.840 --> 00:17:07.840]  然後他帶這些羊去有水草的地方
[00:17:07.840 --> 00:17:11.840]  牧人是真正的工人
[00:17:11.840 --> 00:17:18.840]  是不會攀爬那些用荊棘或木條築成的矮牆
[00:17:18.840 --> 00:17:22.840]  爬進羊圈,他只會從門進入
[00:17:22.840 --> 00:17:27.840]  翻牆進羊圈的人,不可能是牧人,一定是盜賊
[00:17:27.840 --> 00:17:31.840]  所以從他們的來路,就可以知道他們的身份
[00:17:31.840 --> 00:17:36.840]  你們回來旺州,是乘電梯或走樓梯上來的
[00:17:36.840 --> 00:17:39.840]  你們不會在外牆爬上來
[00:17:39.840 --> 00:17:45.840]  如果突然我聽到槍有人敲,然後有人開槍讓我進來
[00:17:45.840 --> 00:17:49.840]  坦白說,我都會當他是來路不明的人
[00:17:49.840 --> 00:17:53.840]  好人好者,爬牆幹嘛?
[00:17:53.840 --> 00:17:55.840]  你想顯示你的飛禪走壁的能力?
[00:17:55.840 --> 00:17:58.840]  沒意思的,你不是從那裡進來的
[00:17:58.840 --> 00:18:01.840]  多數都是賊,不用說
[00:18:01.840 --> 00:18:08.840]  同樣,你無情無事,你為什麼要攀過難關走進來?
[00:18:08.840 --> 00:18:12.840]  為什麼不從門上堂堂正正進來?
[00:18:12.840 --> 00:18:15.840]  耶穌的話就是這個意思
[00:18:15.840 --> 00:18:18.840]  滿土不明白耶穌的比喻
[00:18:18.840 --> 00:18:21.840]  耶穌就解釋在第七到九節
[00:18:21.840 --> 00:18:24.840]  「我實實在在告訴你們,我就是羊的門
[00:18:24.840 --> 00:18:28.840]  凡在我以先來的,都是賊,都是強盜
[00:18:28.840 --> 00:18:30.840]  羊卻不聽他們,我就是門
[00:18:30.840 --> 00:18:32.840]  凡從我進來的,必然得救
[00:18:32.840 --> 00:18:35.840]  並且出入得草吃」
[00:18:35.840 --> 00:18:38.840]  耶穌是羊的門
[00:18:38.840 --> 00:18:41.840]  這段話前後指出兩個意思
[00:18:41.840 --> 00:18:43.840]  第一個關乎牧人
[00:18:43.840 --> 00:18:46.840]  從門進來的才是真牧人
[00:18:46.840 --> 00:18:51.840]  即是由耶穌核准
[00:18:51.840 --> 00:18:57.840]  通過耶穌的才是牧人
[00:18:57.840 --> 00:19:00.840]  過不到耶穌的關
[00:19:00.840 --> 00:19:05.840]  即你不是通過他,你就叫賊
[00:19:05.840 --> 00:19:10.840]  所有人都要經過耶穌的允許核准
[00:19:10.840 --> 00:19:13.840]  才有資格接觸羊群
[00:19:13.840 --> 00:19:17.840]  然後才取得羊的資格
[00:19:17.840 --> 00:19:19.840]  「我就是羊的門
[00:19:19.840 --> 00:19:22.840]  凡在我以先來的,都是賊,都是強盜
[00:19:22.840 --> 00:19:25.840]  羊卻不聽他們」
[00:19:25.840 --> 00:19:29.840]  Jesus is the gate to the sheep
[00:19:29.840 --> 00:19:33.840]  你要經過耶穌才去到羊那裡
[00:19:33.840 --> 00:19:35.840]  我要說聖經一直很強調
[00:19:35.840 --> 00:19:38.840]  那個 ownership(擁有權)
[00:19:38.840 --> 00:19:44.840]  就算用耕種來做比喻
[00:19:44.840 --> 00:19:46.840]  聖經也說
[00:19:46.840 --> 00:19:51.840]  你不是看到莊稼熟了就自己去收莊稼
[00:19:51.840 --> 00:19:56.840]  你求莊稼的主給你有資格
[00:19:56.840 --> 00:20:01.840]  猜法他的工人是耶穌的工人去收莊稼
[00:20:01.840 --> 00:20:05.840]  你不去自己拿鐮刀衝去自己割
[00:20:05.840 --> 00:20:07.840]  你想死嗎
[00:20:07.840 --> 00:20:11.840]  莊稼的主權在哪裡?
[00:20:11.840 --> 00:20:13.840]  在耶穌那裡
[00:20:13.840 --> 00:20:15.840]  同樣羊的主權在哪裡?
[00:20:15.840 --> 00:20:19.840]  在耶穌那裡
[00:20:19.840 --> 00:20:24.840]  Jesus is the gate to the sheep
[00:20:24.840 --> 00:20:26.840]  羊是屬於耶穌的
[00:20:26.840 --> 00:20:28.840]  誰能夠接觸羊
[00:20:28.840 --> 00:20:30.840]  當然由耶穌說了算
[00:20:30.840 --> 00:20:32.840]  第二是關乎羊
[00:20:32.840 --> 00:20:34.840]  剛才是關乎牧人的說法
[00:20:34.840 --> 00:20:36.840]  第二是關乎羊的說法
[00:20:36.840 --> 00:20:38.840]  羊必須要從門出去
[00:20:38.840 --> 00:20:40.840]  才得著飽足和生命
[00:20:40.840 --> 00:20:43.840]  羊要穿過這個門才能夠出去
[00:20:43.840 --> 00:20:45.840]  進入草場和水源
[00:20:45.840 --> 00:20:50.840]  羊要藉著耶穌得救並且得草吃
[00:20:50.840 --> 00:20:51.840]  耶穌說
[00:20:51.840 --> 00:20:52.840]  我就是門
[00:20:52.840 --> 00:20:55.840]  凡我從我進來的必然得救
[00:20:55.840 --> 00:20:58.840]  並且出入得草吃
[00:20:58.840 --> 00:21:01.840]  Jesus is the gate for the sheep
[00:21:01.840 --> 00:21:06.840]  不僅是牧人要透過耶穌才能夠接觸羊
[00:21:06.840 --> 00:21:14.840]  羊也要透過耶穌才能得生命
[00:21:14.840 --> 00:21:16.840]  唯有耶穌是生命的糧
[00:21:16.840 --> 00:21:18.840]  唯有耶穌是活水
[00:21:18.840 --> 00:21:21.840]  能夠讓人喝了就不再口渴
[00:21:21.840 --> 00:21:22.840]  後面耶穌說
[00:21:22.840 --> 00:21:25.840]  只有祂才能使人得生命
[00:21:25.840 --> 00:21:27.840]  並且得得更豐盛
[00:21:27.840 --> 00:21:30.840]  耶穌是羊的門
[00:21:30.840 --> 00:21:32.840]  從門進去的才是真牧人
[00:21:32.840 --> 00:21:35.840]  從門出去的才能得生命
[00:21:35.840 --> 00:21:39.840]  這是羊的門的意思
[00:21:39.840 --> 00:21:42.840]  從舊約到新約
[00:21:42.840 --> 00:21:44.840]  聖經清楚告訴我們
[00:21:44.840 --> 00:21:46.840]  羊是屬於耶穌基督的
[00:21:46.840 --> 00:21:49.840]  所有人都是屬於耶穌基督的
[00:21:49.840 --> 00:21:52.840]  耶穌在升天前對彼得的三次託付
[00:21:52.840 --> 00:21:54.840]  都強調什麼
[00:21:54.840 --> 00:21:57.840]  你餵羊 我的羊
[00:21:57.840 --> 00:22:00.840]  你牧羊 我的羊
[00:22:00.840 --> 00:22:02.840]  羊是誰的 是耶穌的
[00:22:02.840 --> 00:22:04.840]  是耶穌的 是不是
[00:22:04.840 --> 00:22:08.840]  由於羊是屬於耶穌的
[00:22:08.840 --> 00:22:10.840]  耶穌親自挑選和差派人
[00:22:10.840 --> 00:22:12.840]  去擔當牧人的角色
[00:22:12.840 --> 00:22:15.840]  由於羊是屬於耶穌的
[00:22:15.840 --> 00:22:18.840]  只有祂才了解羊的需要
[00:22:18.840 --> 00:22:20.840]  給他們真正的幸福
