
[00:00:00.000 --> 00:00:04.000]  願以我們以聆聽聖徒繼續我們的敬拜
[00:03:07.000 --> 00:03:10.000]  可以給我們生命裡面有更加深入的體會
[00:03:10.000 --> 00:03:12.000]  當我們去明白了這個時候
[00:03:12.000 --> 00:03:15.000]  我們生命的承托能力會大很多
[00:03:15.000 --> 00:03:17.000]  希望今天我們一起看這個詩篇
[00:03:17.000 --> 00:03:19.000]  可能你今天生活很開心
[00:03:19.000 --> 00:03:21.000]  不過打到底而已
[00:03:21.000 --> 00:03:24.000]  讓我們能夠從這個詩篇裡面找到亮光
[00:03:24.000 --> 00:03:26.000]  讓我們人生裡面有方向
[00:03:26.000 --> 00:03:28.000]  有力量走在面前的路
[00:03:28.000 --> 00:03:29.000]  我們一起祈禱好嗎
[00:03:29.000 --> 00:03:30.000]  求上主幫助我們
[00:03:30.000 --> 00:03:31.000]  同心祈禱
[00:03:31.000 --> 00:03:34.000]  阿爸天父願你在我們當中裡面
[00:03:34.000 --> 00:03:36.000]  你對我們說話
[00:03:36.000 --> 00:03:37.000]  幫助我們眾頂姐妹
[00:03:37.000 --> 00:03:41.000]  今天我們一起來去研讀你話語的時候
[00:03:41.000 --> 00:03:45.000]  你親自對我們將你的心意展明
[00:03:45.000 --> 00:03:47.000]  幫助我們在你面前
[00:03:47.000 --> 00:03:49.000]  讓我們能夠明白你的心意
[00:03:49.000 --> 00:03:53.000]  又讓我們在我們生活當中實踐你的旨意
[00:03:53.000 --> 00:03:56.000]  恭敬將我們每一個頂姐妹交代給你
[00:03:56.000 --> 00:03:58.000]  幫助他們聆聽的時候聽得明白
[00:03:58.000 --> 00:04:01.000]  又讓孫講的將你話語解釋清楚
[00:04:01.000 --> 00:04:02.000]  帶來亮光
[00:04:02.000 --> 00:04:05.000]  以致我們生命有力量走在面前的路
[00:04:05.000 --> 00:04:06.000]  多謝主誰聽祈禱
[00:04:06.000 --> 00:04:08.000]  奉基督耶穌得勝的聖名祈求
[00:04:08.000 --> 00:04:09.000]  Amen
[00:04:09.000 --> 00:04:11.000]  在詩篇裡面
[00:04:11.000 --> 00:04:13.000]  剛才講了第十三篇
[00:04:13.000 --> 00:04:15.000]  第十三篇其實不是很複雜
[00:04:15.000 --> 00:04:18.000]  六節的經文可以分為三個段落
[00:04:18.000 --> 00:04:20.000]  其實很工整的
[00:04:20.000 --> 00:04:22.000]  第一二節是第一個段落
[00:04:22.000 --> 00:04:23.000]  三四是第二
[00:04:23.000 --> 00:04:26.000]  五六就是第三個段落
[00:04:26.000 --> 00:04:29.000]  用重複的字眼幫助我們
[00:04:29.000 --> 00:04:32.000]  為詩篇做一個簡單的分段
[00:04:32.000 --> 00:04:35.000]  在第一個段落裡面
[00:04:35.000 --> 00:04:38.000]  耶和華說你忘記我要到幾時呢?
[00:04:38.000 --> 00:04:39.000]  要到永遠嗎?
[00:04:39.000 --> 00:04:42.000]  你轉念不顧我要到幾時呢?
[00:04:42.000 --> 00:04:45.000]  我心裡愁善終日愁苦要到幾時呢?
[00:04:45.000 --> 00:04:49.000]  我的仇敵升高壓制我要到幾時呢?
[00:04:49.000 --> 00:04:52.000]  同樣出現一次又一次的重複字眼
[00:04:52.000 --> 00:04:54.000]  就是要到幾時呢?
[00:04:54.000 --> 00:04:58.000]  這是詩人在上帝面前的哀求
[00:04:58.000 --> 00:05:01.000]  講到眼前有一些
[00:05:01.000 --> 00:05:03.000]  他覺得很磨難
[00:05:03.000 --> 00:05:05.000]  很痛苦的日子
[00:05:05.000 --> 00:05:07.000]  這首詩篇是大衛所寫的
[00:05:07.000 --> 00:05:09.000]  究竟大衛在什麼狀態下去寫呢?
[00:05:09.000 --> 00:05:11.000]  其實我們在詩篇裡面看不到的
[00:05:11.000 --> 00:05:13.000]  不過我們可以想像
[00:05:13.000 --> 00:05:16.000]  一個上帝的僕人
[00:05:16.000 --> 00:05:19.000]  上帝所揀選的君王
[00:05:19.000 --> 00:05:21.000]  人生裡面都有經歷低潮
[00:05:21.000 --> 00:05:24.000]  在他低潮當中他寫下這首哀歌
[00:05:24.000 --> 00:05:28.000]  大概他面對的磨難日子
[00:05:28.000 --> 00:05:30.000]  他都好像看不到盡頭一樣
[00:05:30.000 --> 00:05:31.000]  要到幾時呢?
[00:05:31.000 --> 00:05:33.000]  也是哀歌裡面
[00:05:33.000 --> 00:05:36.000]  其實很多時候出現的這種字眼
[00:05:36.000 --> 00:05:38.000]  我們一看到這個字眼
[00:05:38.000 --> 00:05:40.000]  大概我們就會明白
[00:05:40.000 --> 00:05:43.000]  這是一個哀歌的文體
[00:05:43.000 --> 00:05:48.000]  也是詩人面對著一種痛苦的狀態下而寫的
[00:05:48.000 --> 00:05:53.000]  在這裡大衛或者詩人
[00:05:53.000 --> 00:05:56.000]  你會看到他們用的字眼是很直率的
[00:05:56.000 --> 00:05:59.000]  甚至你會覺得有一點離經半道
[00:05:59.000 --> 00:06:01.000]  因為我們不會這樣向上帝祈禱的
[00:06:01.000 --> 00:06:04.000]  他講到上帝要忘記他要到幾時
[00:06:04.000 --> 00:06:08.000]  是不是永遠不看他
[00:06:08.000 --> 00:06:09.000]  掩面不看他
[00:06:09.000 --> 00:06:11.000]  是不是永遠呢?
[00:06:11.000 --> 00:06:14.000]  他心裡面很煩悶
[00:06:14.000 --> 00:06:16.000]  要到幾時呢?
[00:06:16.000 --> 00:06:17.000]  仇敵壓著我
[00:06:17.000 --> 00:06:19.000]  要到幾時呢?
[00:06:19.000 --> 00:06:23.000]  這個是帶著沒什麼力量
[00:06:23.000 --> 00:06:27.000]  但心裡面有說不出的那個嘰嘰咕咕
[00:06:27.000 --> 00:06:30.000]  那種心態向上帝祈禱
[00:06:30.000 --> 00:06:33.000]  他帶著一份最大的真誠
[00:06:33.000 --> 00:06:35.000]  但是這些我們平時不會
[00:06:35.000 --> 00:06:38.000]  我們自己祈禱或者我們教人祈禱
[00:06:38.000 --> 00:06:41.000]  我們不會鼓勵頂子妹向上帝投訴的
[00:06:41.000 --> 00:06:46.000]  不過這裡大概詩人真的向上帝投訴
[00:06:46.000 --> 00:06:49.000]  他昔日經歷過很平順的日子
[00:06:49.000 --> 00:06:51.000]  經歷上帝的同在
[00:06:51.000 --> 00:06:56.000]  上帝幫助他或者戰勝仇敵
[00:06:56.000 --> 00:07:00.000]  在生命裡面有很多很彪炳的經驗
[00:07:00.000 --> 00:07:02.000]  不過去到這一刻似乎他經驗不到
[00:07:02.000 --> 00:07:04.000]  他找不到上帝
[00:07:04.000 --> 00:07:07.000]  他面對生命這些困難的時候
[00:07:07.000 --> 00:07:10.000]  他向上帝發出哀求
[00:07:10.000 --> 00:07:13.000]  發出一種投訴的聲音
[00:07:13.000 --> 00:07:17.000]  我們不用這麼快去做一個判斷
[00:07:17.000 --> 00:07:20.000]  甚至乎我們都不應該
[00:07:20.000 --> 00:07:22.000]  有時候我們很簡單用一個道德
[00:07:22.000 --> 00:07:26.000]  或者我們今天所說的價值觀念
[00:07:26.000 --> 00:07:28.000]  套進去就說
[00:07:28.000 --> 00:07:30.000]  這些就是不愛主
[00:07:30.000 --> 00:07:34.000]  愛主的人應該去到什麼時候都很緊靠主
[00:07:34.000 --> 00:07:36.000]  現在這些時間做投訴
[00:07:36.000 --> 00:07:38.000]  就是說他的靈性不夠好了
[00:07:38.000 --> 00:07:42.000]  我們不用這麼快去做這樣的判斷
[00:07:42.000 --> 00:07:44.000]  事實上在聖經裡面
[00:07:44.000 --> 00:07:46.000]  如果剛才你聽到的篇幅
[00:07:46.000 --> 00:07:49.000]  詩篇三分一的篇幅
[00:07:49.000 --> 00:07:51.000]  都是用一種這樣的聲音
[00:07:51.000 --> 00:07:53.000]  用一種這樣的心態
[00:07:53.000 --> 00:07:55.000]  向上帝表達
[00:07:55.000 --> 00:07:57.000]  大概在聖經裡面
[00:07:57.000 --> 00:08:00.000]  似乎都想告訴我們一個很重要的道理
[00:08:00.000 --> 00:08:02.000]  其實我們心裡面有一些
[00:08:02.000 --> 00:08:06.000]  很困難的日子裡面
[00:08:06.000 --> 00:08:08.000]  其實我們心裡面
[00:08:08.000 --> 00:08:10.000]  可能有時候有一種對上帝的投訴
[00:08:10.000 --> 00:08:13.000]  其實我們可以向上帝表明出來
[00:08:13.000 --> 00:08:16.000]  不過今天我們很容易
[00:08:16.000 --> 00:08:18.000]  會落入一種道德
[00:08:18.000 --> 00:08:22.000]  或者有一種樣板式的信仰
[00:08:22.000 --> 00:08:24.000]  樣板式的信仰就是說
[00:08:24.000 --> 00:08:26.000]  無論怎樣都要講正面的
[00:08:26.000 --> 00:08:27.000]  樂觀的積極的
[00:08:27.000 --> 00:08:30.000]  用一些標準答案
[00:08:30.000 --> 00:08:34.000]  來解釋我們整個人生
[00:08:34.000 --> 00:08:37.000]  但不過我們心裡有時候都不是這樣想的
[00:08:37.000 --> 00:08:40.000]  如果我們純粹用一種標準答案的方式
[00:08:40.000 --> 00:08:43.000]  來面對我們的主的時候
[00:08:43.000 --> 00:08:45.000]  我們的心可能想這件事
[00:08:45.000 --> 00:08:47.000]  但我們的口就說另一件事
[00:08:47.000 --> 00:08:49.000]  就是口是心非
[00:08:49.000 --> 00:08:51.000]  變成我們永遠的信仰
[00:08:51.000 --> 00:08:55.000]  都不能夠真的納入我們的根基裡面
[00:08:55.000 --> 00:08:58.000]  進入我們的心靈當中
[00:08:58.000 --> 00:09:01.000]  來將我們真實的面貌向上帝表明
[00:09:01.000 --> 00:09:04.000]  在預備這個講章的時候
[00:09:04.000 --> 00:09:06.000]  我自己都問自己
[00:09:06.000 --> 00:09:08.000]  我有沒有經歷過這樣的階段呢
[00:09:08.000 --> 00:09:14.000]  我不敢說我自己真的很困難
[00:09:14.000 --> 00:09:16.000]  我不覺得自己的生命
[00:09:16.000 --> 00:09:17.000]  我的際遇很差
[00:09:17.000 --> 00:09:18.000]  我不覺得
[00:09:18.000 --> 00:09:20.000]  不過我生命裡面都會有一些
[00:09:20.000 --> 00:09:25.000]  很不容易處理的一些難關
[00:09:25.000 --> 00:09:28.000]  早幾個月前家人相繼
[00:09:28.000 --> 00:09:30.000]  兩個離開
[00:09:30.000 --> 00:09:35.000]  我都很想用一個標準答案來提升自己
[00:09:35.000 --> 00:09:38.000]  覺得自己作為一個牧者
[00:09:38.000 --> 00:09:41.000]  我一定要用這個面貌來呈現上帝
[00:09:41.000 --> 00:09:43.000]  但我發覺我不行
[00:09:43.000 --> 00:09:46.000]  如果我真誠去禱告的時候
[00:09:46.000 --> 00:09:48.000]  我心裡面真的在問上帝
[00:09:48.000 --> 00:09:50.000]  為什麼我要經歷這樣的事
[00:09:50.000 --> 00:09:56.000]  為什麼我要家人接二連三這麼短時間離開
[00:09:56.000 --> 00:09:58.000]  我這麼努力去愛惜他們
[00:09:58.000 --> 00:10:01.000]  為什麼他們都不能夠長時間在我身邊
[00:10:01.000 --> 00:10:03.000]  我心裡面都是咕咕叫叫
[00:10:03.000 --> 00:10:05.000]  有很多這些
[00:10:05.000 --> 00:10:09.000]  發這些冷咋向上帝面前
[00:10:09.000 --> 00:10:13.000]  不過當我真誠地
[00:10:13.000 --> 00:10:17.000]  將我心裡面的說話向上帝講的時候
[00:10:17.000 --> 00:10:20.000]  我發現我自己的心靈裡面開始有一些地方
[00:10:20.000 --> 00:10:22.000]  有一些改變
[00:10:22.000 --> 00:10:24.000]  我心靈裡面開始覺得
[00:10:24.000 --> 00:10:28.000]  有些地方開始上帝令到我
[00:10:28.000 --> 00:10:31.000]  開始明白人生的道理
[00:10:31.000 --> 00:10:33.000]  特別是我們沒有辦法
[00:10:33.000 --> 00:10:37.000]  人生裡面總會經歷生老病死
[00:10:37.000 --> 00:10:41.000]  我們沒有辦法憑著人的智慧和能力
[00:10:41.000 --> 00:10:43.000]  可以改變到這個現實
[00:10:43.000 --> 00:10:45.000]  更重要的是
[00:10:45.000 --> 00:10:47.000]  離開了的我的家人
[00:10:47.000 --> 00:10:51.000]  其實他們每一個都已經很真心很堅心地
[00:10:51.000 --> 00:10:53.000]  在上帝的懷裡面
[00:10:53.000 --> 00:10:55.000]  他們篤信基督
[00:10:55.000 --> 00:10:57.000]  所以我們在永恆裡面
[00:10:57.000 --> 00:10:59.000]  在將來的天間我們可以相遇
[00:10:59.000 --> 00:11:01.000]  不過我今天
[00:11:01.000 --> 00:11:03.000]  如果我不將這種我的心態
[00:11:03.000 --> 00:11:05.000]  向上帝表明的時候
[00:11:05.000 --> 00:11:07.000]  我就繼續在一個樣板
[00:11:07.000 --> 00:11:11.000]  剛才說的那些可以是一些標準答案
[00:11:11.000 --> 00:11:14.000]  但如果你不發過冷咋去體會這些標準答案的時候
[00:11:14.000 --> 00:11:17.000]  我們是消化不了的
[00:11:17.000 --> 00:11:19.000]  再說一些入獄的
[00:11:19.000 --> 00:11:21.000]  我的同工知道的
[00:11:21.000 --> 00:11:24.000]  我的同工知道我家人這樣的時候
[00:11:24.000 --> 00:11:26.000]  在WhatsApp裡面安慰我
[00:11:26.000 --> 00:11:27.000]  我發他們
[00:11:27.000 --> 00:11:29.000]  不單發上帝冷咋
[00:11:29.000 --> 00:11:30.000]  我發他們脾氣
[00:11:30.000 --> 00:11:32.000]  我的同工可能都不覺得
[00:11:32.000 --> 00:11:34.000]  我說你不要給我一個標準答案
[00:11:34.000 --> 00:11:36.000]  我不接受
[00:11:36.000 --> 00:11:38.000]  你們不要安慰我
[00:11:38.000 --> 00:11:40.000]  在WhatsApp裡面是這樣的
[00:11:40.000 --> 00:11:42.000]  過了同工之後
[00:11:42.000 --> 00:11:44.000]  每個人都面都青了
[00:11:44.000 --> 00:11:46.000]  看到我這樣回答
[00:11:46.000 --> 00:11:48.000]  有一刻我真的變成一個
[00:11:48.000 --> 00:11:51.000]  發冷咋的人
[00:11:51.000 --> 00:11:54.000]  直到我真的在上帝面前這樣
[00:11:54.000 --> 00:11:58.000]  將我最真誠的面貌向他呈現
[00:11:58.000 --> 00:12:00.000]  我發現
[00:12:00.000 --> 00:12:03.000]  那些再不是一些標準答案
[00:12:03.000 --> 00:12:05.000]  不是一些標準答案
[00:12:05.000 --> 00:12:08.000]  那些是我可以拿實上帝的英許
[00:12:08.000 --> 00:12:11.000]  但如果我不經歷過一個情緒
[00:12:11.000 --> 00:12:15.000]  這樣真誠的流露的時候
[00:12:15.000 --> 00:12:17.000]  那些一切的英許
[00:12:17.000 --> 00:12:20.000]  都進不了我們的內心裡面
[00:12:20.000 --> 00:12:23.000]  但他私人還是帶著一份這樣的情懷
[00:12:23.000 --> 00:12:25.000]  去到上帝的庚前
[00:12:25.000 --> 00:12:29.000]  他藉著自己真誠的表達
[00:12:29.000 --> 00:12:31.000]  他不用一種樣板式的信仰
[00:12:31.000 --> 00:12:34.000]  他不再給一個標準答案
[00:12:34.000 --> 00:12:37.000]  來壓低自己的情緒
[00:12:37.000 --> 00:12:40.000]  而是用他自己真誠的面貌向上帝表明
[00:12:40.000 --> 00:12:42.000]  以至這個信仰
[00:12:42.000 --> 00:12:46.000]  真的可以有根有機在生命裡面落實
[00:12:46.000 --> 00:12:48.000]  說得盡一點
[00:12:48.000 --> 00:12:50.000]  其實基督耶穌在十字架上
[00:12:50.000 --> 00:12:53.000]  他都是發出哀歌的
[00:12:53.000 --> 00:12:55.000]  基督耶穌在十字架上說
[00:12:55.000 --> 00:12:56.000]  我的神我的神
[00:12:56.000 --> 00:12:59.000]  為什麼離棄我
[00:12:59.000 --> 00:13:02.000]  面對著一個重大的苦難
[00:13:02.000 --> 00:13:06.000]  他那一刻的心靈裡面的那種痛苦
[00:13:06.000 --> 00:13:09.000]  他就經歷到好像上帝離開了他一樣
[00:13:09.000 --> 00:13:13.000]  耶穌基督都將他心靈裡面最真實的話
[00:13:13.000 --> 00:13:15.000]  藉著詩篇的內容
[00:13:15.000 --> 00:13:17.000]  他再一次向神祈禱
[00:13:17.000 --> 00:13:20.000]  上帝為什麼你離開我
[00:13:20.000 --> 00:13:22.000]  私人就是這樣
[00:13:22.000 --> 00:13:27.000]  將他自己走到上帝的庚前
[00:13:27.000 --> 00:13:29.000]  除了用真誠的面貌之外
[00:13:29.000 --> 00:13:32.000]  或者不用標準答案之外
[00:13:32.000 --> 00:13:34.000]  另外還有一種心態
[00:13:34.000 --> 00:13:35.000]  有時候我們都要避免的
[00:13:35.000 --> 00:13:38.000]  就是一種叫做犬儒主義
[00:13:38.000 --> 00:13:40.000]  我不知道大家有沒有聽過犬儒主義
[00:13:40.000 --> 00:13:44.000]  犬儒就是古希臘其中一種哲學
[00:13:44.000 --> 00:13:47.000]  很多時候或者在古希臘裡面
[00:13:47.000 --> 00:13:49.000]  覺得犬儒是一種美德
[00:13:49.000 --> 00:13:51.000]  犬儒代表著什麼呢
[00:13:51.000 --> 00:13:57.000]  就是說他否定了世間裡面一切的熱情
[00:13:57.000 --> 00:14:00.000]  他覺得人生不需要放太多熱情進去
[00:14:00.000 --> 00:14:02.000]  對於那些說得很厲害的話
[00:14:02.000 --> 00:14:04.000]  那些人是不相信的
[00:14:04.000 --> 00:14:08.000]  更加不相信一些義正詞嚴的話
[00:14:08.000 --> 00:14:10.000]  不相信正義的呼喚
[00:14:10.000 --> 00:14:13.000]  不相信生命可以有改變
[00:14:13.000 --> 00:14:18.000]  他們生命用一種比較抽離冷漠的方式
[00:14:18.000 --> 00:14:23.000]  來面對著眼前這些很難的疾苦
[00:14:23.000 --> 00:14:26.000]  面對著生命裡面這些難處
[00:14:26.000 --> 00:14:29.000]  他們會將自己變成一個超理性的人
[00:14:29.000 --> 00:14:31.000]  一種冷眼旁觀的人
[00:14:31.000 --> 00:14:33.000]  對生命不再有盼望
[00:14:33.000 --> 00:14:36.000]  不再有盼望的時候就不會有失望
[00:14:36.000 --> 00:14:39.000]  犬儒主義大概是一個這樣的
[00:14:39.000 --> 00:14:41.000]  不過去到極致的犬儒主義
[00:14:41.000 --> 00:14:45.000]  不單止他自己獨善其身不再相信
[00:14:45.000 --> 00:14:49.000]  他也嘲笑那些人依然向上帝
[00:14:49.000 --> 00:14:53.000]  向生命裡面的主來發出哀求
[00:14:53.000 --> 00:14:56.000]  他覺得那些人是傻的
[00:14:56.000 --> 00:15:00.000]  可能我之前有講過一個例子
[00:15:00.000 --> 00:15:02.000]  我認識一個律師
[00:15:02.000 --> 00:15:04.000]  他打官司見慣了很多罪惡
[00:15:04.000 --> 00:15:08.000]  有一次聊天的時候
[00:15:08.000 --> 00:15:10.000]  這個律師就跟我說
[00:15:10.000 --> 00:15:12.000]  你們是目者嗎?
[00:15:12.000 --> 00:15:15.000]  他用一種嗤之以鼻的態度
[00:15:15.000 --> 00:15:17.000]  他當我是朋友
[00:15:17.000 --> 00:15:21.000]  但他覺得我們基督徒是白費唇舌
[00:15:21.000 --> 00:15:23.000]  我問他為什麼要這樣想
[00:15:23.000 --> 00:15:25.000]  他說他有時候去過教會
[00:15:25.000 --> 00:15:27.000]  但他說因為他做律師
[00:15:27.000 --> 00:15:29.000]  他見過很多的案件
[00:15:29.000 --> 00:15:31.000]  他覺得殺人放火金腰帶
[00:15:31.000 --> 00:15:33.000]  修橋足露寶屍鞋
[00:15:33.000 --> 00:15:35.000]  他見過很多不公義的事
[00:15:35.000 --> 00:15:37.000]  因為那些人有錢打官司
[00:15:37.000 --> 00:15:39.000]  屈枉正直
[00:15:39.000 --> 00:15:41.000]  他見到太多荒謬的事
[00:15:41.000 --> 00:15:45.000]  所以他覺得這個信仰不真實
[00:15:45.000 --> 00:15:51.000]  他甚至對於基督徒追求真正的
[00:15:51.000 --> 00:15:53.000]  你所說的盼望
[00:15:53.000 --> 00:15:55.000]  你的真誠
[00:15:55.000 --> 00:15:58.000]  你的愛來追求你生命眼前的目標
[00:15:58.000 --> 00:16:00.000]  他覺得這些一切是荒謬
[00:16:00.000 --> 00:16:02.000]  當我一直跟他說
[00:16:02.000 --> 00:16:04.000]  我打算跟他傳福音的時候
[00:16:04.000 --> 00:16:08.000]  他用一種輕視的態度跟我說話
[00:16:08.000 --> 00:16:10.000]  到最後他說
[00:16:10.000 --> 00:16:14.000]  既然這個世界這麼荒謬
[00:16:14.000 --> 00:16:18.000]  我就要用更荒謬的方式去過這個世界
[00:16:18.000 --> 00:16:21.000]  Anders 你不要跟我傳福音
[00:16:21.000 --> 00:16:24.000]  你所說的話我不會相信
[00:16:24.000 --> 00:16:28.000]  犬儒大概就是覺得
[00:16:28.000 --> 00:16:30.000]  自己活在一個荒謬的世界裏面
[00:16:30.000 --> 00:16:35.000]  他不再覺得生命裏面有一個主宰可以帶領他
[00:16:35.000 --> 00:16:37.000]  他否定神
[00:16:37.000 --> 00:16:40.000]  否定生命裏面一切美善的價值
[00:16:40.000 --> 00:16:44.000]  他用更荒謬的方式來過他的生活
[00:16:44.000 --> 00:16:49.000]  不過哀歌的作者
[00:16:49.000 --> 00:16:51.000]  或者我們作為一班的基督徒
[00:16:51.000 --> 00:16:54.000]  雖然我見到這個世界這麼荒謬
[00:16:54.000 --> 00:16:56.000]  見到有些事是很不理想
[00:16:56.000 --> 00:16:59.000]  或者我們生命裏面有些難處是很難受的
[00:16:59.000 --> 00:17:03.000]  無論有多少困難
[00:17:03.000 --> 00:17:05.000]  但我們認定一件事
[00:17:05.000 --> 00:17:09.000]  我們生命裏面還有一位主
[00:17:09.000 --> 00:17:13.000]  我們不會因為眼前的困難和困境
[00:17:13.000 --> 00:17:19.000]  而否定我們生命裏面還有一個比我們辛酸的對象
[00:17:19.000 --> 00:17:21.000]  哀歌為何成為一個重要的問題
[00:17:21.000 --> 00:17:26.000]  因為人經歷一些很難的處境當中
[00:17:26.000 --> 00:17:30.000]  我們生命裏面還有一個神可以讓我們化下難渣
[00:17:30.000 --> 00:17:33.000]  他會知道我們的苦情
[00:17:33.000 --> 00:17:37.000]  他會在我們最困苦的時間裏面
[00:17:37.000 --> 00:17:39.000]  當我們祈求的時候
[00:17:39.000 --> 00:17:42.000]  他可能會為我們出手
[00:17:42.000 --> 00:17:46.000]  扭轉我們眼前這些苦況
[00:17:46.000 --> 00:17:51.000]  我們生命不會被所有這些困難排山倒海的東西
[00:17:51.000 --> 00:17:55.000]  擠壓著我們以至否定我們的信仰
[00:17:55.000 --> 00:17:59.000]  犬儒主義表面上好像活在這個世界
[00:17:59.000 --> 00:18:05.000]  但犬儒主義者某程度上是行屍走肉
[00:18:05.000 --> 00:18:08.000]  因為生命裏面他不再有盼望
[00:18:08.000 --> 00:18:11.000]  他過比這個世界更加荒謬的生活
[00:18:11.000 --> 00:18:15.000]  哀歌的詩人卻是在荒謬的世界裏面
[00:18:15.000 --> 00:18:21.000]  選擇向這個掌管天地萬物的主傾心吐怡
[00:18:21.000 --> 00:18:26.000]  將他心靈裏面的痛苦向這位神表達
[00:18:26.000 --> 00:18:29.000]  所以,頂姐妹,當我們看哀歌的時候
[00:18:29.000 --> 00:18:32.000]  我們第一件事是要認定的
[00:18:32.000 --> 00:18:36.000]  我們生命裏面的難處
[00:18:36.000 --> 00:18:39.000]  有一個主會聆聽我們
[00:18:39.000 --> 00:18:44.000]  甚至有些說話離經半道
[00:18:44.000 --> 00:18:46.000]  不是很教導式
[00:18:46.000 --> 00:18:50.000]  但在你的思圖當中,在你的個人祈禱裏面
[00:18:50.000 --> 00:18:53.000]  這個真實的面貌是要呈現出來
[00:18:53.000 --> 00:18:56.000]  不要太快被一些model answer
[00:18:56.000 --> 00:18:59.000]  即是成為你的內容
[00:18:59.000 --> 00:19:03.000]  反而你向神真心吐怡
[00:19:03.000 --> 00:19:05.000]  這些就不再成為model answer
