
[00:00:00.000 --> 00:00:02.400]  由我們同心以聆聽聖道
[00:10:35.200 --> 00:10:38.200]  征戰就是受苦
[00:10:38.200 --> 00:10:40.200]  受苦的時間到了
[00:10:40.200 --> 00:10:43.200]  他的罪孽已經被赦免了
[00:10:43.200 --> 00:10:45.200]  他為自己一切的罪
[00:10:45.200 --> 00:10:48.200]  從耶和華手中已經受到加倍的刑罰
[00:10:48.200 --> 00:10:50.200]  這裡說到
[00:10:50.200 --> 00:10:53.200]  上帝說時間已經足了
[00:10:53.200 --> 00:10:55.200]  他所面對的
[00:10:55.200 --> 00:10:58.200]  整個以色列民族面對的苦難已經足夠了
[00:10:58.200 --> 00:11:03.200]  所以你要接受安慰
[00:11:03.200 --> 00:11:06.200]  因為上帝的拯救來到
[00:11:06.200 --> 00:11:08.200]  簡單來說是什麼意思呢
[00:11:08.200 --> 00:11:10.200]  在以塞瓦書裡面
[00:11:10.200 --> 00:11:12.200]  其實你可以分為三部曲
[00:11:12.200 --> 00:11:15.200]  上部份就說到上帝的審判
[00:11:15.200 --> 00:11:18.200]  上帝的審判就基於以色列離開上帝
[00:11:18.200 --> 00:11:20.200]  離棄了神的旨意
[00:11:20.200 --> 00:11:25.200]  多次又一次的離棄耶和華
[00:11:25.200 --> 00:11:27.200]  去敬拜偶像
[00:11:27.200 --> 00:11:29.200]  不聽上帝所說的話
[00:11:29.200 --> 00:11:33.200]  以致他們就要面對上帝的審判
[00:11:33.200 --> 00:11:35.200]  當上帝的審判來到的時候
[00:11:35.200 --> 00:11:38.200]  就是足夠了
[00:11:38.200 --> 00:11:42.200]  上帝的目的不是要糟蹋那些以色列人
[00:11:42.200 --> 00:11:47.200]  他不是要將他們整個民族置於死地
[00:11:47.200 --> 00:11:50.200]  而是藉著這些審判
[00:11:50.200 --> 00:11:52.200]  或者藉著這些苦難
[00:11:52.200 --> 00:11:54.200]  就好像教訓一樣
[00:11:54.200 --> 00:11:56.200]  教導了整個民族之後
[00:11:56.200 --> 00:11:59.200]  然後就進行上帝的拯救
[00:11:59.200 --> 00:12:02.200]  而在拯救和在審判中間
[00:12:02.200 --> 00:12:04.200]  就是一個安慰的說話
[00:12:04.200 --> 00:12:10.200]  三部曲是審判、安慰、然後拯救
[00:12:10.200 --> 00:12:14.200]  整個以色列民族都是在一個這樣的狀態之下
[00:12:14.200 --> 00:12:18.200]  一直在等待上帝為他們預備的拯救
[00:12:18.200 --> 00:12:21.200]  所以在西面裡面說
[00:12:21.200 --> 00:12:23.200]  我看到你的救恩
[00:12:23.200 --> 00:12:25.200]  為什麼看到他的救恩呢
[00:12:25.200 --> 00:12:28.200]  就是知道上帝懲罰以色列人
[00:12:28.200 --> 00:12:32.200]  或者以色列受害的日子已經足夠了
[00:12:32.200 --> 00:12:34.200]  如果你這樣說
[00:12:34.200 --> 00:12:36.200]  也不明白我再用一個例子
[00:12:36.200 --> 00:12:39.200]  這是我自己小時候的例子
[00:12:39.200 --> 00:12:44.200]  話說我爸爸在我們家裝修
[00:12:44.200 --> 00:12:46.200]  然後家裡就美輪美奐
[00:12:46.200 --> 00:12:48.200]  做了一套組合櫃
[00:12:48.200 --> 00:12:50.200]  然後組合櫃中間位置
[00:12:50.200 --> 00:12:54.200]  就買了一套最漂亮的Hi-Fi唱機
[00:12:54.200 --> 00:12:57.200]  我小時候是唱黑膠唱片的
[00:12:57.200 --> 00:12:59.200]  如果大家知道
[00:12:59.200 --> 00:13:02.200]  黑膠唱片上面有一支唱針
[00:13:02.200 --> 00:13:06.200]  唱盤是順時針轉動
[00:13:06.200 --> 00:13:09.200]  我爸爸就千叮萬囑
[00:13:09.200 --> 00:13:12.200]  他說家裡所有東西都很危險
[00:13:12.200 --> 00:13:14.200]  但這個唱機真的不可以搞
[00:13:14.200 --> 00:13:16.200]  很貴的
[00:13:16.200 --> 00:13:18.200]  而且唱片一動
[00:13:18.200 --> 00:13:20.200]  唱片會花
[00:13:20.200 --> 00:13:21.200]  唱針會斷
[00:13:21.200 --> 00:13:23.200]  所以就嚴禁去搞
[00:13:23.200 --> 00:13:25.200]  有一天
[00:13:25.200 --> 00:13:30.200]  趁著我爸爸星期日早上還在睡覺的時候
[00:13:30.200 --> 00:13:32.200]  我一早起床
[00:13:32.200 --> 00:13:34.200]  他越叫我不要搞的東西
[00:13:34.200 --> 00:13:35.200]  就越好奇
[00:13:35.200 --> 00:13:37.200]  我想每個小朋友都是這樣
[00:13:37.200 --> 00:13:40.200]  於是我就搬一張椅子
[00:13:40.200 --> 00:13:41.200]  就爬在那裡
[00:13:41.200 --> 00:13:43.200]  看一看為什麼這個東西這麼有趣
[00:13:43.200 --> 00:13:45.200]  會轉動呢
[00:13:45.200 --> 00:13:47.200]  於是就把他扭大了
[00:13:47.200 --> 00:13:48.200]  開了那部機
[00:13:48.200 --> 00:13:51.200]  然後在那裡第一件事做的
[00:13:51.200 --> 00:13:53.200]  就是搓碟
[00:13:53.200 --> 00:13:55.200]  搓碟搓碟之後
[00:13:55.200 --> 00:13:58.200]  為什麼要順時針唱才可以呢
[00:13:58.200 --> 00:13:59.200]  逆時針行不行呢
[00:13:59.200 --> 00:14:03.200]  於是就把碟反方向轉動
[00:14:03.200 --> 00:14:05.200]  逆時針就斷了
[00:14:05.200 --> 00:14:07.200]  一聲噠噠的
[00:14:07.200 --> 00:14:08.200]  好像爆炸聲一樣
[00:14:08.200 --> 00:14:09.200]  爆炸聲之後
[00:14:09.200 --> 00:14:11.200]  我爸爸在房間裡聽到
[00:14:11.200 --> 00:14:12.200]  以為真的石油氣爆炸
[00:14:12.200 --> 00:14:14.200]  就衝了出來
[00:14:14.200 --> 00:14:15.200]  一衝出來去客廳的時候
[00:14:15.200 --> 00:14:17.200]  看到自己的兒子
[00:14:17.200 --> 00:14:19.200]  舉起手在唱機上
[00:14:19.200 --> 00:14:23.200]  然後就看到唱碟
[00:14:23.200 --> 00:14:27.200]  整部機就好像面對著一個很大的
[00:14:27.200 --> 00:14:31.200]  就是整部機都要報銷的狀態
[00:14:31.200 --> 00:14:34.200]  於是我爸爸就馬上喝下來
[00:14:34.200 --> 00:14:35.200]  拿回來
[00:14:35.200 --> 00:14:36.200]  就罵了
[00:14:36.200 --> 00:14:38.200]  然後被爸爸喝的時候
[00:14:38.200 --> 00:14:39.200]  當然馬上哭了
[00:14:39.200 --> 00:14:41.200]  每個小朋友都很本能的
[00:14:41.200 --> 00:14:44.200]  我想起自己為什麼要哭呢
[00:14:44.200 --> 00:14:45.200]  本能來的
[00:14:45.200 --> 00:14:47.200]  不過心裡面想
[00:14:47.200 --> 00:14:49.200]  我夠慘情
[00:14:49.200 --> 00:14:50.200]  我夠仇富
[00:14:50.200 --> 00:14:52.200]  我爸爸可能會輕手一點
[00:14:52.200 --> 00:14:55.200]  但是我爸爸一定不是這樣做
[00:14:55.200 --> 00:14:57.200]  看到這樣
[00:14:57.200 --> 00:14:59.200]  他剛剛買了沒多久的Hi-Fi
[00:14:59.200 --> 00:15:00.200]  這樣搞法
[00:15:00.200 --> 00:15:01.200]  第一件事
[00:15:01.200 --> 00:15:02.200]  關了機之後
[00:15:02.200 --> 00:15:04.200]  就拿一把硬石出來
[00:15:04.200 --> 00:15:07.200]  就是那些木的鐵尺這麼長
[00:15:07.200 --> 00:15:08.200]  伸一隻手出來
[00:15:08.200 --> 00:15:10.200]  問我打多少下
[00:15:10.200 --> 00:15:12.200]  我說打一下就好了
[00:15:12.200 --> 00:15:14.200]  一下就弄壞了我的唱機
[00:15:14.200 --> 00:15:16.200]  於是就忘記了
[00:15:16.200 --> 00:15:18.200]  打了十下或二十下
[00:15:18.200 --> 00:15:20.200]  每次都很大力的
[00:15:20.200 --> 00:15:22.200]  啪啪聲的打下去
[00:15:22.200 --> 00:15:23.200]  就哭得更厲害
[00:15:23.200 --> 00:15:25.200]  一邊哭一邊痛
[00:15:25.200 --> 00:15:28.200]  家人不敢求情
[00:15:28.200 --> 00:15:29.200]  因為實在是
[00:15:29.200 --> 00:15:30.200]  這一次實在太離譜了
[00:15:30.200 --> 00:15:32.200]  痛完之後
[00:15:32.200 --> 00:15:34.200]  縮在一個角落
[00:15:34.200 --> 00:15:36.200]  在沙發邊繼續喝
[00:15:36.200 --> 00:15:37.200]  一直哭
[00:15:37.200 --> 00:15:40.200]  然後哭了一段時間之後
[00:15:40.200 --> 00:15:42.200]  怎樣去修科呢
[00:15:42.200 --> 00:15:44.200]  誰做主動呢
[00:15:44.200 --> 00:15:46.200]  最後還是爸爸走過來
[00:15:46.200 --> 00:15:48.200]  主動說痛不痛
[00:15:48.200 --> 00:15:49.200]  知道痛了嗎
[00:15:49.200 --> 00:15:51.200]  伸一隻手來看看
[00:15:51.200 --> 00:15:53.200]  然後塗上一點點藥膏
[00:15:53.200 --> 00:15:55.200]  然後就安慰
[00:15:55.200 --> 00:15:57.200]  抱著自己
[00:15:57.200 --> 00:15:59.200]  這樣教兒子的
[00:15:59.200 --> 00:16:00.200]  做爸爸的
[00:16:00.200 --> 00:16:01.200]  錯了的事
[00:16:01.200 --> 00:16:02.200]  錯了就錯了
[00:16:02.200 --> 00:16:04.200]  懲罰就懲罰
[00:16:04.200 --> 00:16:06.200]  懲罰完之後哭完了
[00:16:06.200 --> 00:16:08.200]  才安慰他
[00:16:08.200 --> 00:16:10.200]  哭他
[00:16:10.200 --> 00:16:12.200]  如果我們用這個角度來看
[00:16:12.200 --> 00:16:16.200]  上帝對以色列人整個民族都是這樣
[00:16:16.200 --> 00:16:17.200]  尼西
[00:16:17.200 --> 00:16:18.200]  上帝
[00:16:18.200 --> 00:16:20.200]  拜偶像
[00:16:20.200 --> 00:16:22.200]  偏行幾路
[00:16:22.200 --> 00:16:24.200]  整個民族都是這樣
[00:16:24.200 --> 00:16:27.200]  離開上帝的時候
[00:16:27.200 --> 00:16:30.200]  上帝就將刑罰淋到他們當中
[00:16:30.200 --> 00:16:31.200]  懲罰完了
[00:16:31.200 --> 00:16:33.200]  足夠了
[00:16:33.200 --> 00:16:35.200]  痛苦完了
[00:16:35.200 --> 00:16:37.200]  日子夠的時候
[00:16:37.200 --> 00:16:39.200]  上帝做主動的
[00:16:39.200 --> 00:16:40.200]  來跟他們說
[00:16:40.200 --> 00:16:42.200]  是不是痛了
[00:16:42.200 --> 00:16:45.200]  現在就是療傷的時間
[00:16:45.200 --> 00:16:48.200]  你的受苦的日子夠了
[00:16:48.200 --> 00:16:50.200]  你的罪孽已經赦免了
[00:16:50.200 --> 00:16:51.200]  你
[00:16:51.200 --> 00:16:53.200]  加倍的刑罰
[00:16:53.200 --> 00:16:54.200]  就是長子就加倍刑罰
[00:16:54.200 --> 00:16:56.200]  受夠了
[00:16:56.200 --> 00:16:57.200]  以致到
[00:16:57.200 --> 00:17:01.200]  如今就可以接受上帝的拯救
[00:17:01.200 --> 00:17:02.200]  所以在這裡
[00:17:02.200 --> 00:17:05.200]  在說的以色列的安慰背後
[00:17:05.200 --> 00:17:07.200]  就是在說上帝的
[00:17:07.200 --> 00:17:08.200]  審判
[00:17:08.200 --> 00:17:11.200]  上帝的赦免
[00:17:11.200 --> 00:17:13.200]  和上帝的拯救
[00:17:13.200 --> 00:17:15.200]  西緬這個老人家
[00:17:15.200 --> 00:17:16.200]  世世代代
[00:17:16.200 --> 00:17:19.200]  由以塞瓦書到他在他那一刻
[00:17:19.200 --> 00:17:20.200]  他一直
[00:17:20.200 --> 00:17:22.200]  一直看以塞瓦書
[00:17:22.200 --> 00:17:23.200]  或者一直看聖經
[00:17:23.200 --> 00:17:24.200]  他知道
[00:17:24.200 --> 00:17:26.200]  上帝的刑罰是
[00:17:26.200 --> 00:17:27.200]  是真實的
[00:17:27.200 --> 00:17:29.200]  他真的要這樣
[00:17:29.200 --> 00:17:30.200]  來去
[00:17:30.200 --> 00:17:31.200]  懲治
[00:17:31.200 --> 00:17:32.200]  改變
[00:17:32.200 --> 00:17:34.200]  整個活躍的群體
[00:17:34.200 --> 00:17:36.200]  不過在一個這樣的狀況下
[00:17:36.200 --> 00:17:38.200]  上帝卻是將一個受苦的群體
[00:17:38.200 --> 00:17:40.200]  重新挽回過來
[00:17:40.200 --> 00:17:41.200]  安慰他們
[00:17:41.200 --> 00:17:43.200]  以致到他們不會
[00:17:43.200 --> 00:17:46.200]  再繼續這樣來行差踏錯
[00:17:46.200 --> 00:17:49.200]  所以在這裡所說的那個字眼
[00:17:49.200 --> 00:17:51.200]  就不是純粹說一個安慰者
[00:17:51.200 --> 00:17:53.200]  就是說耶穌是一個
[00:17:53.200 --> 00:17:54.200]  沒事的
[00:17:54.200 --> 00:17:55.200]  舒服了
[00:17:55.200 --> 00:17:57.200]  而是說到上帝
[00:17:57.200 --> 00:18:00.200]  懲罰以色列人的日子夠了
[00:18:00.200 --> 00:18:03.200]  他要藉著這個孩子
[00:18:03.200 --> 00:18:05.200]  將來所做的工作
[00:18:05.200 --> 00:18:06.200]  將這個救恩
[00:18:06.200 --> 00:18:08.200]  將上帝的拯救
[00:18:08.200 --> 00:18:12.200]  帶到整個以色列的民族當中
[00:18:12.200 --> 00:18:13.200]  讓上帝的救恩
[00:18:13.200 --> 00:18:16.200]  呈現在這個民族裏面
[00:18:16.200 --> 00:18:18.200]  當你讀這段聖經
[00:18:18.200 --> 00:18:20.200]  或者你會看路加福音
[00:18:20.200 --> 00:18:21.200]  你會說
[00:18:21.200 --> 00:18:24.200]  這是上帝閉門教兒子
[00:18:24.200 --> 00:18:25.200]  教以色列
[00:18:25.200 --> 00:18:27.200]  以色列的救恩
