
[00:00:00.000 --> 00:00:07.520]  今日經訓是約翰一書三章二十一至二十四節
[00:10:06.600 --> 00:10:09.600]  經文第十九節至二十一節
[00:10:09.600 --> 00:10:12.600]  從此就知道我們是屬真理的
[00:10:12.600 --> 00:10:17.600]  並且我們的心在神面前可以安穩
[00:10:17.600 --> 00:10:19.600]  我們的心若不責備我們
[00:10:19.600 --> 00:10:21.600]  神比我們心大
[00:10:21.600 --> 00:10:24.600]  一切事沒有不知道的
[00:10:24.600 --> 00:10:26.600]  親愛的弟兄
[00:10:26.600 --> 00:10:28.600]  我們的心若不責備我們
[00:10:28.600 --> 00:10:32.600]  在神面前就可以坦然無懼
[00:10:34.600 --> 00:10:38.600]  約翰鼓勵信徒在神的面前坦然無懼
[00:10:38.600 --> 00:10:43.600]  我們留意到在第十九節
[00:10:43.600 --> 00:10:48.600]  從此就知道我們是屬於真理
[00:10:48.600 --> 00:10:52.600]  從此是甚麼意思呢?
[00:10:52.600 --> 00:10:54.600]  在呂鎮忠譯本
[00:10:54.600 --> 00:10:57.600]  從此這個字譯為「在這一點」
[00:10:57.600 --> 00:11:01.600]  究竟這一點是由哪裡開始呢?
[00:11:01.600 --> 00:11:06.600]  很多色經學家認為是指第十八節
[00:11:06.600 --> 00:11:09.600]  第十八節所說的是甚麼呢?
[00:11:09.600 --> 00:11:11.600]  這裡是說到關於相愛
[00:11:11.600 --> 00:11:16.600]  我們相愛不要只在言語和舌頭上
[00:11:16.600 --> 00:11:20.600]  總要在行為和誠實上
[00:11:20.600 --> 00:11:23.600]  讓姐妹們知道愛是要有行動
[00:11:23.600 --> 00:11:26.600]  是真實可見的
[00:11:26.600 --> 00:11:30.600]  以這個行為來表達出來
[00:11:30.600 --> 00:11:34.600]  第十八節提到行為和誠實
[00:11:34.600 --> 00:11:37.600]  誠實在原來的文字
[00:11:37.600 --> 00:11:39.600]  就是在真理上
[00:11:39.600 --> 00:11:42.600]  讓姐妹們更加明顯
[00:11:42.600 --> 00:11:44.600]  神是愛
[00:11:44.600 --> 00:11:47.600]  住在神裡面的就要相愛
[00:11:47.600 --> 00:11:49.600]  在我們日常的生活裡
[00:11:49.600 --> 00:11:51.600]  我們以行動
[00:11:51.600 --> 00:11:54.600]  真誠地實踐相愛
[00:11:54.600 --> 00:11:57.600]  這就是我們信徒的生活
[00:11:57.600 --> 00:12:02.600]  這就是在生活中實踐真理
[00:12:02.600 --> 00:12:07.600]  之後約翰繼續在第二十節說
[00:12:07.600 --> 00:12:10.600]  我們的心若責備我們
[00:12:10.600 --> 00:12:12.600]  神比我們的心大
[00:12:12.600 --> 00:12:15.600]  一切事沒有不知道
[00:12:15.600 --> 00:12:18.600]  約翰其實是擔心信徒
[00:12:18.600 --> 00:12:20.600]  被一群假教師
[00:12:20.600 --> 00:12:22.600]  敵基督者誘惑
[00:12:22.600 --> 00:12:26.600]  這些人否定約翰所教導
[00:12:26.600 --> 00:12:28.600]  甚至是否定耶穌基督
[00:12:28.600 --> 00:12:31.600]  過往他自己親自的教導
[00:12:31.600 --> 00:12:35.600]  是叫門徒切實地彼此相愛
[00:12:35.600 --> 00:12:37.600]  約翰在這裡鼓勵
[00:12:37.600 --> 00:12:42.600]  約翰說我們不要受到心所責備
[00:12:42.600 --> 00:12:44.600]  究竟心是指什麼呢?
[00:12:44.600 --> 00:12:51.600]  是指情感、意願、知識、良心和思想
[00:12:51.600 --> 00:12:54.600]  神是會饒恕屬祂的人
[00:12:54.600 --> 00:12:57.600]  以恩典盛載屬祂的兒女
[00:12:57.600 --> 00:13:00.600]  無論我們的心如何責備我們
[00:13:00.600 --> 00:13:04.600]  神都是以慈悲對待我們
[00:13:04.600 --> 00:13:07.600]  在二十三節中
[00:13:07.600 --> 00:13:10.600]  這是一個總結
[00:13:10.600 --> 00:13:12.600]  這裡約翰說
[00:13:12.600 --> 00:13:14.600]  神的命令就是叫我們
[00:13:14.600 --> 00:13:17.600]  信祂而指耶穌基督的名
[00:13:17.600 --> 00:13:22.600]  召祂賜給我們的命令彼此相愛
[00:13:22.600 --> 00:13:25.600]  請弟兄姊妹留意這一節的經文
[00:13:25.600 --> 00:13:28.600]  有一個字是很重要的
[00:13:28.600 --> 00:13:30.600]  這是一個信字
[00:13:30.600 --> 00:13:33.600]  一個信耶穌基督的人
[00:13:33.600 --> 00:13:36.600]  他相信耶穌基督的話
[00:13:36.600 --> 00:13:40.600]  就會實踐基督吩咐的愛
[00:13:40.600 --> 00:13:44.600]  弟兄姊妹,你信耶穌基督的
[00:13:44.600 --> 00:13:49.600]  你在人的面前展現愛心
[00:13:49.600 --> 00:13:53.600]  是因為你結出了因信心而生的果子
[00:13:53.600 --> 00:13:56.600]  這就是愛
[00:13:56.600 --> 00:14:00.600]  所以一個真正對神的心
[00:14:00.600 --> 00:14:03.600]  會是怎樣的心呢?
[00:14:03.600 --> 00:14:06.600]  我們再看二十一節
[00:14:06.600 --> 00:14:09.600]  這裡好像是重覆來講
[00:14:09.600 --> 00:14:11.600]  我再讀一次
[00:14:11.600 --> 00:14:14.600]  我們的心若責備我們
[00:14:14.600 --> 00:14:16.600]  神比我們的心大
[00:14:16.600 --> 00:14:18.600]  一切事沒有不知道
[00:14:18.600 --> 00:14:20.600]  親愛的弟兄
[00:14:20.600 --> 00:14:23.600]  我們的心若不責備我們
[00:14:23.600 --> 00:14:28.600]  在神面前就可以坦然無懼
[00:14:28.600 --> 00:14:31.600]  如果我們再看
[00:14:31.600 --> 00:14:34.600]  約翰不斷講心的時候
[00:14:34.600 --> 00:14:37.600]  我們會發覺
[00:14:37.600 --> 00:14:39.600]  二十節和二十一節
[00:14:39.600 --> 00:14:41.600]  好像有些矛盾
[00:14:41.600 --> 00:14:47.600]  二十節其實是一個負面的敘述
[00:14:47.600 --> 00:14:50.600]  我們的心若不責備我們
[00:14:50.600 --> 00:14:52.600]  但到了二十一節的時候
[00:14:52.600 --> 00:14:55.600]  約翰就說我們的心若不責備我們
[00:14:55.600 --> 00:14:59.600]  這是一個正面的陳述
[00:14:59.600 --> 00:15:04.600]  約翰在這裡重覆提醒我們
[00:15:04.600 --> 00:15:06.600]  真正屬於神的
[00:15:06.600 --> 00:15:08.600]  是神的兒女
[00:15:08.600 --> 00:15:10.600]  在神的面前
[00:15:10.600 --> 00:15:11.600]  我們的情感
[00:15:11.600 --> 00:15:13.600]  我們的信靠
[00:15:13.600 --> 00:15:16.600]  必然會坦然無懼
[00:15:16.600 --> 00:15:19.600]  很多時候我們未必是這樣
[00:15:19.600 --> 00:15:21.600]  我們會有良心的責備
[00:15:21.600 --> 00:15:24.600]  又會有一些遭遇
[00:15:24.600 --> 00:15:26.600]  來攻擊我們
[00:15:26.600 --> 00:15:28.600]  但約翰說這裡
[00:15:28.600 --> 00:15:30.600]  因為神的心比我們大
[00:15:30.600 --> 00:15:32.600]  在神裡面
[00:15:32.600 --> 00:15:34.600]  祂有寬恕的心
[00:15:34.600 --> 00:15:36.600]  有慈悲憐憫的心
[00:15:36.600 --> 00:15:38.600]  祂能夠勝在我們的良心
[00:15:38.600 --> 00:15:44.600]  所以當良心責備我們的時候
[00:15:44.600 --> 00:15:46.600]  我們在神的面前
[00:15:46.600 --> 00:15:49.600]  已經得到神為我們解決
[00:15:49.600 --> 00:15:52.600]  我們的心就可以安穩
[00:15:52.600 --> 00:15:53.600]  弟兄姊妹
[00:15:53.600 --> 00:15:54.600]  曾幾何時
[00:15:54.600 --> 00:15:56.600]  大家有沒有感受到
[00:15:56.600 --> 00:15:59.600]  撒旦的攻擊
[00:15:59.600 --> 00:16:01.600]  撒旦的厲害
[00:16:01.600 --> 00:16:03.600]  撒旦的權勢
[00:16:03.600 --> 00:16:05.600]  和一些邪惡
[00:16:05.600 --> 00:16:08.600]  他們不斷地來攻擊我們
[00:16:08.600 --> 00:16:12.600]  我和大家其實都是面對這些
[00:16:12.600 --> 00:16:14.600]  有時候真的會很軟弱
[00:16:14.600 --> 00:16:19.600]  甚至會陷入犯罪試探的裡面
[00:16:19.600 --> 00:16:21.600]  約翰就在這裡來鼓勵我們
[00:16:21.600 --> 00:16:24.600]  勸勉我們要仰望神
[00:16:24.600 --> 00:16:26.600]  要信靠耶穌
[00:16:26.600 --> 00:16:28.600]  當我們這樣做的時候
[00:16:28.600 --> 00:16:30.600]  我們就會得到確據
[00:16:30.600 --> 00:16:33.600]  因為我們是神的兒女
[00:16:33.600 --> 00:16:37.600]  是不會再受到責備
[00:16:37.600 --> 00:16:41.600]  我們能夠去面對這些權勢
[00:16:41.600 --> 00:16:44.600]  我們能夠坦然無懼
[00:16:44.600 --> 00:16:48.600]  這是一個信心
[00:16:48.600 --> 00:16:50.600]  很想在這裡分享
[00:16:50.600 --> 00:16:52.600]  關於一位舊團友
[00:16:52.600 --> 00:16:55.600]  他對神的信心
[00:16:55.600 --> 00:16:57.600]  是在幾年前的事
[00:16:57.600 --> 00:17:02.600]  相隔和弟兄失去聯絡
[00:17:02.600 --> 00:17:05.600]  失聯大概有二十多年
[00:17:05.600 --> 00:17:08.600]  在幾年前我們重遇他
[00:17:08.600 --> 00:17:11.600]  當時他得到重病
[00:17:11.600 --> 00:17:15.600]  在一間領養醫院的舒緩病房
[00:17:15.600 --> 00:17:17.600]  接受舒緩治療
[00:17:17.600 --> 00:17:19.600]  他能夠重拾信心
[00:17:19.600 --> 00:17:22.600]  回到愛他到底的耶穌身邊
[00:17:22.600 --> 00:17:24.600]  其實有一段
[00:17:24.600 --> 00:17:27.600]  我覺得是一段奇妙的經歷
[00:17:27.600 --> 00:17:30.600]  是一位女團友
[00:17:30.600 --> 00:17:32.600]  她在這間醫院
[00:17:32.600 --> 00:17:38.600]  是專職醫療人員
[00:17:38.600 --> 00:17:42.600]  她需要在病房工作
[00:17:42.600 --> 00:17:45.600]  她會看看病人的情況
[00:17:45.600 --> 00:17:48.600]  她看到這位團友
[00:17:48.600 --> 00:17:51.600]  病歷上的名字很熟悉
[00:17:51.600 --> 00:17:53.600]  跟她聊了幾句
[00:17:53.600 --> 00:17:57.600]  後來她跟我們說
[00:17:57.600 --> 00:18:01.600]  原來是我們失去聯絡的一位舊團友
[00:18:01.600 --> 00:18:04.600]  一直聯絡的時候
[00:18:04.600 --> 00:18:08.600]  這位團友都願意我們去探望她
[00:18:08.600 --> 00:18:13.600]  當我們去探望她的時候
[00:18:13.600 --> 00:18:17.600]  就說回我們以前在團契生活的點滴
[00:18:17.600 --> 00:18:20.600]  我們都跟她了解
[00:18:20.600 --> 00:18:24.600]  這麼多年我們失去聯絡
[00:18:24.600 --> 00:18:26.600]  她去了哪裡
[00:18:26.600 --> 00:18:28.600]  她有沒有回教會
[00:18:28.600 --> 00:18:30.600]  她都很坦誠地說
[00:18:30.600 --> 00:18:32.600]  她沒有回教會
[00:18:32.600 --> 00:18:36.600]  甚至她沒有將自己的信仰
[00:18:36.600 --> 00:18:38.600]  生命的經歷
[00:18:38.600 --> 00:18:40.600]  跟家人分享
[00:18:40.600 --> 00:18:44.600]  因為她在一個舒緩病房
[00:18:44.600 --> 00:18:48.600]  我們了解應該不會有很多日子
[00:18:48.600 --> 00:18:50.600]  在這個地上
[00:18:50.600 --> 00:18:52.600]  每次去探望她
[00:18:52.600 --> 00:18:55.600]  我們都會跟她唱詩
[00:18:55.600 --> 00:18:57.600]  讀經去祈禱
[00:18:57.600 --> 00:19:00.600]  我們團友當中有幾個都是傳道人
[00:19:00.600 --> 00:19:02.600]  有些是牧師
[00:19:02.600 --> 00:19:05.600]  我們除了這樣做之外
[00:19:05.600 --> 00:19:07.600]  不如跟她守主餐
[00:19:07.600 --> 00:19:10.600]  去兼顧她對上帝的信心
[00:19:10.600 --> 00:19:13.600]  這位女團友就在病房裡
[00:19:13.600 --> 00:19:15.600]  打點安排
[00:19:15.600 --> 00:19:19.600]  我們有一間比較靜
[00:19:19.600 --> 00:19:21.600]  沒有受到騷擾的病房
[00:19:21.600 --> 00:19:25.600]  跟她唱詩、讀經、祈禱
[00:19:25.600 --> 00:19:28.600]  甚至跟她守主餐
[00:19:28.600 --> 00:19:31.600]  我們可以重逢這位弟兄
[00:19:31.600 --> 00:19:34.600]  去兼顧她的信心
[00:19:34.600 --> 00:19:36.600]  在幾天之後
[00:19:36.600 --> 00:19:39.600]  這位弟兄回到天家
[00:19:39.600 --> 00:19:41.600]  但感謝神
[00:19:41.600 --> 00:19:43.600]  原來在早前
[00:19:43.600 --> 00:19:47.600]  認回這位舊團友的時候
[00:19:47.600 --> 00:19:49.600]  就已經有其他弟兄
[00:19:49.600 --> 00:19:52.600]  聯絡了她的前妻和兩個兒女
[00:19:52.600 --> 00:19:56.600]  所以當出席這位弟兄的
[00:19:56.600 --> 00:19:58.600]  簡單喪禮上
[00:19:58.600 --> 00:20:01.600]  她的家人都可以去送別她
[00:20:01.600 --> 00:20:05.600]  這位舊團友能夠在神和人面前
[00:20:05.600 --> 00:20:08.600]  確定她這一份信靠
[00:20:08.600 --> 00:20:10.600]  和她這一份信心
[00:20:10.600 --> 00:20:12.600]  去仰望上帝
[00:20:12.600 --> 00:20:16.600]  她能夠坦然無懼地回到天家
[00:20:16.600 --> 00:20:20.600]  接著我們看回第22節
[00:20:20.600 --> 00:20:22.600]  到24節
[00:20:22.600 --> 00:20:25.600]  並且我們一切所求的
[00:20:25.600 --> 00:20:27.600]  就從她得著
[00:20:27.600 --> 00:20:30.600]  因為我們遵守她的命令
[00:20:30.600 --> 00:20:32.600]  行她所喜悅的事
[00:20:32.600 --> 00:20:34.600]  神的命令就是
[00:20:34.600 --> 00:20:36.600]  叫我們要信她
[00:20:36.600 --> 00:20:38.600]  而指耶穌基督的名
[00:20:38.600 --> 00:20:41.600]  且照她所賜給我們的命令
[00:20:41.600 --> 00:20:43.600]  彼此相愛
[00:20:43.600 --> 00:20:45.600]  遵守神命令的
[00:20:45.600 --> 00:20:46.600]  住在神裡面
[00:20:46.600 --> 00:20:49.600]  神也住在她裡面
[00:20:49.600 --> 00:20:51.600]  我們所以知道
[00:20:51.600 --> 00:20:53.600]  神住在我們裡面
[00:20:53.600 --> 00:20:57.600]  是因她所賜給我們的聖靈
[00:20:57.600 --> 00:21:01.600]  信與愛是一起的共存
[00:21:01.600 --> 00:21:03.600]  這是耶穌基督的吩咐
[00:21:03.600 --> 00:21:06.600]  是命令我們相信她
[00:21:06.600 --> 00:21:09.600]  我們就要彼此相愛
[00:21:09.600 --> 00:21:12.600]  這是23節裡所說
[00:21:12.600 --> 00:21:16.600]  彼此相愛就成為我們信徒群體
