
[00:00:00.000 --> 00:00:06.000]  今日的經文是在約翰福音第二章一至十二節
[00:11:15.000 --> 00:11:19.000]  馬尼亞把主人家的問題告訴耶穌
[00:11:19.000 --> 00:11:21.000]  耶穌的回應是什麼?
[00:11:21.000 --> 00:11:25.000]  一句很冒失、很噁心的話
[00:11:25.000 --> 00:11:28.000]  母親,我與你有什麼相干?
[00:11:28.000 --> 00:11:32.000]  我的時候還沒有到第四節
[00:11:32.000 --> 00:11:35.000]  獲本,亦做母親
[00:11:35.000 --> 00:11:41.000]  不過他也不敢大包大攬
[00:11:41.000 --> 00:11:46.000]  也要指出母親這個字的原文是婦人
[00:11:46.000 --> 00:11:52.000]  我們很多聖經學者都想幫助耶穌兜里兜路
[00:11:52.000 --> 00:11:56.000]  包裝得讓耶穌不會那麼不孝順
[00:11:56.000 --> 00:11:58.000]  不會那麼忤逆
[00:11:58.000 --> 00:12:03.000]  把這段經文解釋和改了基本意思
[00:12:03.000 --> 00:12:07.000]  很多聖經學者都說
[00:12:07.000 --> 00:12:10.000]  耶穌稱母親為婦人不是一個很特別的情況
[00:12:10.000 --> 00:12:12.000]  不代表他不尊重母親
[00:12:12.000 --> 00:12:14.000]  不過在這裡
[00:12:14.000 --> 00:12:15.000]  你看上雲下理
[00:12:15.000 --> 00:12:20.000]  我們有百分之一百相信耶穌不太尊重母親
[00:12:20.000 --> 00:12:24.000]  整段說話是非常不客氣
[00:12:24.000 --> 00:12:32.000]  耶穌總是在宣示他比瑪利亞有更高地位的時候
[00:12:32.000 --> 00:12:34.000]  就稱瑪利亞為婦人
[00:12:34.000 --> 00:12:36.000]  不稱她為母親
[00:12:36.000 --> 00:12:39.000]  另外一次在十字架上
[00:12:39.000 --> 00:12:43.000]  他把瑪利亞托付給約翰的時候
[00:12:43.000 --> 00:12:45.000]  他就稱她為婦人
[00:12:45.000 --> 00:12:48.000]  不是母親
[00:12:48.000 --> 00:12:51.000]  我與你有什麼相干?
[00:12:51.000 --> 00:12:54.000]  聖經是這樣寫的
[00:12:54.000 --> 00:12:57.000]  不過很多學者當然是繞來繞去
[00:12:57.000 --> 00:12:59.000]  例如你看啟導本的注釋
[00:12:59.000 --> 00:13:04.000]  為什麼不讓我來做決定呢?
[00:13:04.000 --> 00:13:09.000]  不過如果這樣解釋
[00:13:09.000 --> 00:13:11.000]  當然是對母親不敬
[00:13:11.000 --> 00:13:13.000]  如果解釋成這樣
[00:13:13.000 --> 00:13:15.000]  你跟著耶穌說那句
[00:13:15.000 --> 00:13:17.000]  我的時候還沒有到
[00:13:17.000 --> 00:13:18.000]  完全不相干
[00:13:18.000 --> 00:13:19.000]  為什麼讓我決定
[00:13:19.000 --> 00:13:21.000]  但我的時候還沒有到
[00:13:21.000 --> 00:13:24.000]  你讓我決定但我不想決定
[00:13:24.000 --> 00:13:27.000]  我還未當值
[00:13:27.000 --> 00:13:29.000]  我已經下班了
[00:13:29.000 --> 00:13:31.000]  你告訴我兩個字怎麼接起來呢?
[00:13:31.000 --> 00:13:35.000]  所以很多人想幫聖經去分析
[00:13:35.000 --> 00:13:39.000]  不過其實聖經是這樣分析的
[00:13:39.000 --> 00:13:41.000]  根據上下文
[00:13:41.000 --> 00:13:44.000]  這句話真正的意思是
[00:13:44.000 --> 00:13:48.000]  你為什麼要拿這些來煩我?
[00:13:48.000 --> 00:13:52.000]  為什麼要拿這件事來煩我?
[00:13:52.000 --> 00:13:54.000]  所以卡爾遜也說
[00:13:54.000 --> 00:13:55.000]  說這樣的說話
[00:13:55.000 --> 00:13:56.000]  我與你有什麼相干
[00:13:56.000 --> 00:13:59.000]  其實是想將他自己
[00:13:59.000 --> 00:14:01.000]  跟這件事撇清關係
[00:14:01.000 --> 00:14:03.000]  推開他
[00:14:03.000 --> 00:14:05.000]  與我無關
[00:14:05.000 --> 00:14:07.000]  不是我的問題
[00:14:07.000 --> 00:14:10.000]  這不是我的事
[00:14:10.000 --> 00:14:12.000]  我沒有需要做這件事
[00:14:12.000 --> 00:14:15.000]  所以不是說讓我來做
[00:14:15.000 --> 00:14:18.000]  不是這樣的意思
[00:14:18.000 --> 00:14:20.000]  耶穌是故意
[00:14:20.000 --> 00:14:24.000]  用一個不客氣的口吻去說話
[00:14:24.000 --> 00:14:26.000]  因為在這裡他要撇清
[00:14:26.000 --> 00:14:29.000]  他與瑪利亞的母子關係
[00:14:29.000 --> 00:14:32.000]  他當然是瑪利亞的兒子
[00:14:32.000 --> 00:14:35.000]  但他也不僅僅是瑪利亞的兒子
[00:14:35.000 --> 00:14:37.000]  如果他僅僅是瑪利亞的兒子
[00:14:37.000 --> 00:14:38.000]  僅僅是一個凡人
[00:14:38.000 --> 00:14:40.000]  他也不會有能力去解決
[00:14:40.000 --> 00:14:43.000]  瑪利亞所提出的問題
[00:14:43.000 --> 00:14:46.000]  耶穌在這裡申明了他的神聖地位
[00:14:46.000 --> 00:14:48.000]  他是至高上帝的獨生子
[00:14:48.000 --> 00:14:50.000]  他是上帝
[00:14:50.000 --> 00:14:53.000]  當瑪利亞期待耶穌施行神蹟的時候
[00:14:53.000 --> 00:14:56.000]  他不可能用母親的身份
[00:14:56.000 --> 00:14:58.000]  去吩咐耶穌怎麼做
[00:14:58.000 --> 00:15:02.000]  他只能謙卑地以一個凡人的身份
[00:15:02.000 --> 00:15:04.000]  來就近上帝
[00:15:04.000 --> 00:15:07.000]  祈求上帝施行恩典
[00:15:07.000 --> 00:15:11.000]  在這裡耶穌不再稱瑪利亞為母親
[00:15:11.000 --> 00:15:13.000]  只是稱她為婦人
[00:15:13.000 --> 00:15:15.000]  就是這個原因
[00:15:15.000 --> 00:15:17.000]  弟兄姊妹
[00:15:17.000 --> 00:15:19.000]  人來到上帝的面前
[00:15:19.000 --> 00:15:22.000]  必須保持極大的敬畏和謙卑
[00:15:22.000 --> 00:15:25.000]  這是我們必須注意的態度
[00:15:25.000 --> 00:15:28.000]  不管你和我跟隨了耶穌多少年
[00:15:28.000 --> 00:15:29.000]  四十年、五十年
[00:15:29.000 --> 00:15:31.000]  甚至更長的時間
[00:15:31.000 --> 00:15:34.000]  我都不可以自認跟他很親切
[00:15:34.000 --> 00:15:36.000]  再沒有隔膜
[00:15:36.000 --> 00:15:39.000]  你想找我幫你的兒子
[00:15:39.000 --> 00:15:42.000]  想辦法去某間名校讀書
[00:15:42.000 --> 00:15:44.000]  我可以跟你說沒問題
[00:15:44.000 --> 00:15:46.000]  我和這間學校的校長很熟
[00:15:46.000 --> 00:15:48.000]  我開口叫他幫忙
[00:15:48.000 --> 00:15:50.000]  他一定會賣個人情給我
[00:15:50.000 --> 00:15:54.000]  但如果你想請我為你的病祈禱
[00:15:54.000 --> 00:15:56.000]  我就不可以說沒問題
[00:15:56.000 --> 00:15:58.000]  我和上帝很熟
[00:15:58.000 --> 00:16:01.000]  我開口叫他醫治
[00:16:01.000 --> 00:16:03.000]  他通常都不會托我手肘
[00:16:03.000 --> 00:16:05.000]  他不太好意思托我手肘
[00:16:05.000 --> 00:16:06.000]  我敢這樣說嗎?
[00:16:06.000 --> 00:16:07.000]  我怕神經
[00:16:07.000 --> 00:16:09.000]  我怕神經
[00:16:09.000 --> 00:16:12.000]  你和我和上帝都不熟到這個地步
[00:16:12.000 --> 00:16:18.000]  上帝不會也不需要賣人情給我們任何一個人
[00:16:18.000 --> 00:16:21.000]  他不欠我們任何東西
[00:16:21.000 --> 00:16:24.000]  沒有任何東西是本然應得的
[00:16:24.000 --> 00:16:26.000]  都是他的恩典
[00:16:26.000 --> 00:16:30.000]  我們只能謙卑地趴在這裡向他祈求
[00:16:30.000 --> 00:16:35.000]  再沒有其他的方法
[00:16:35.000 --> 00:16:38.000]  耶穌不客氣地告訴瑪利亞
[00:16:38.000 --> 00:16:40.000]  他的時候還沒到
[00:16:40.000 --> 00:16:44.000]  這不是他應該施行神蹟的時間
[00:16:44.000 --> 00:16:47.000]  他不應該拿這樣的事去麻煩他
[00:16:47.000 --> 00:16:49.000]  換言之
[00:16:49.000 --> 00:16:52.000]  耶穌知道瑪利亞不僅僅是來找他套苦水
[00:16:52.000 --> 00:16:55.000]  而是真的期待他出手幫助
[00:16:55.000 --> 00:16:57.000]  並且是用非凡的能力
[00:16:57.000 --> 00:17:01.000]  去解決眼前這個現實的問題
[00:17:01.000 --> 00:17:03.000]  瑪利亞聽到耶穌的回應
[00:17:03.000 --> 00:17:06.000]  他並沒有覺得被兒子冒犯了
[00:17:06.000 --> 00:17:08.000]  他很清楚兒子的性格
[00:17:08.000 --> 00:17:11.000]  他是一個口硬心軟的人
[00:17:11.000 --> 00:17:13.000]  批評他兩句
[00:17:13.000 --> 00:17:15.000]  然後就會出手相救
[00:17:15.000 --> 00:17:19.000]  耶穌也沒有答應出手
[00:17:19.000 --> 00:17:24.000]  瑪利亞就轉頭跟用人說
[00:17:24.000 --> 00:17:26.000]  他吩咐你們做什麼
[00:17:26.000 --> 00:17:29.000]  你們就跟著做吧
[00:17:29.000 --> 00:17:32.000]  耶穌還沒有開口答允之先
[00:17:32.000 --> 00:17:35.000]  耶穌還沒有說他會怎麼做
[00:17:35.000 --> 00:17:38.000]  瑪利亞已經有信心
[00:17:38.000 --> 00:17:42.000]  他跟耶穌說的話會得到應運
[00:17:42.000 --> 00:17:44.000]  並且他準備好
[00:17:44.000 --> 00:17:48.000]  沒有條件配合耶穌所說的話
[00:17:48.000 --> 00:17:50.000]  耶穌要求我們做什麼
[00:17:50.000 --> 00:17:52.000]  我們就跟著做什麼
[00:17:52.000 --> 00:17:55.000]  耶穌果然真的口硬心軟
[00:17:55.000 --> 00:17:58.000]  開口吩咐用人
[00:17:58.000 --> 00:18:02.000]  把放在門口潔淨用的六口石缸都注滿水
[00:18:02.000 --> 00:18:04.000]  然後再拿出來
[00:18:04.000 --> 00:18:06.000]  交給前台分庫
[00:18:06.000 --> 00:18:11.000]  管賢直的送到每一台上
[00:18:11.000 --> 00:18:14.000]  用人不知道發生什麼事
[00:18:14.000 --> 00:18:18.000]  只跟著他所說的就這樣做
[00:18:18.000 --> 00:18:20.000]  我們不知道
[00:18:20.000 --> 00:18:23.000]  為什麼耶穌不直接將水
[00:18:23.000 --> 00:18:27.000]  由河或水井吸出來
[00:18:27.000 --> 00:18:29.000]  交給管賢直
[00:18:29.000 --> 00:18:31.000]  他說要倒入石缸
[00:18:31.000 --> 00:18:34.000]  然後再拿出來這麼麻煩
[00:18:34.000 --> 00:18:35.000]  有人說
[00:18:35.000 --> 00:18:37.000]  耶穌在這裡做一個神蹟
[00:18:37.000 --> 00:18:39.000]  就好像在做一個魔術
[00:18:39.000 --> 00:18:41.000]  他要吩咐人
[00:18:41.000 --> 00:18:45.000]  將那六個口缸的石缸注滿水
[00:18:45.000 --> 00:18:47.000]  倒到滿天出來
[00:18:47.000 --> 00:18:49.000]  看一看,只是水
[00:18:49.000 --> 00:18:52.000]  裡面沒有酒糟
[00:18:52.000 --> 00:18:55.000]  沒有任何酒溝
[00:18:55.000 --> 00:18:58.000]  要顯明全部只是水
[00:18:58.000 --> 00:19:03.000]  證明神蹟如假包換
[00:19:03.000 --> 00:19:07.000]  不過故事往後的發展
[00:19:07.000 --> 00:19:11.000]  我們看到耶穌根本不想張揚神蹟
[00:19:11.000 --> 00:19:13.000]  他現在不在舞台上玩這個遊戲
[00:19:13.000 --> 00:19:17.000]  所以他根本不需要做這些證明
[00:19:17.000 --> 00:19:19.000]  水而已,水而已,水而已
[00:19:19.000 --> 00:19:22.000]  耶穌根本不想你知道
[00:19:22.000 --> 00:19:25.000]  根本不想人知道有這個神蹟發生
[00:19:25.000 --> 00:19:27.000]  所以為什麼耶穌要做這個手續
[00:19:27.000 --> 00:19:29.000]  我們不知道為什麼
[00:19:29.000 --> 00:19:33.000]  一切的行動都是用極低調的形式進行
[00:19:33.000 --> 00:19:35.000]  耶穌沒有說咒語
[00:19:35.000 --> 00:19:37.000]  沒有做出一些稀奇古怪的手勢
[00:19:37.000 --> 00:19:40.000]  甚至沒有直接去摸水缸和水
[00:19:40.000 --> 00:19:44.000]  他只是吩咐用人將水注入缸
[00:19:44.000 --> 00:19:46.000]  然後再拿出來
[00:19:46.000 --> 00:19:49.000]  這些都是用人做的,不關他的事
[00:19:49.000 --> 00:19:52.000]  甚至動人做的時候
[00:19:52.000 --> 00:19:54.000]  也不知道自己在做什麼
[00:19:54.000 --> 00:19:59.000]  他們更加不知道一個神蹟只是藉著他們的手而發生
[00:19:59.000 --> 00:20:01.000]  總而言之
[00:20:01.000 --> 00:20:04.000]  除了耶穌和瑪利亞之外
[00:20:04.000 --> 00:20:07.000]  沒有人知道發生了神蹟
[00:20:07.000 --> 00:20:09.000]  在過程中不知道
[00:20:09.000 --> 00:20:13.000]  事後,我猜是一段很長的時間
[00:20:13.000 --> 00:20:16.000]  也沒有人知道
[00:20:16.000 --> 00:20:21.000]  但是神蹟卻是明明白白地發生
[00:20:21.000 --> 00:20:24.000]  當用人將水拿出來之後
[00:20:24.000 --> 00:20:26.000]  給管筵席的人
[00:20:26.000 --> 00:20:29.000]  管筵席的人,即前台監督
[00:20:29.000 --> 00:20:31.000]  嘗了一下
[00:20:31.000 --> 00:20:34.000]  就將筵席主人新郎叫來
[00:20:34.000 --> 00:20:38.000]  跟他說,人都是先放上好酒
[00:20:38.000 --> 00:20:41.000]  等客喝足了才放上次的
[00:20:41.000 --> 00:20:44.000]  你倒一把好酒留到如今
[00:20:44.000 --> 00:20:45.000]  第十節
[00:20:45.000 --> 00:20:50.000]  管筵席的人道出了當時宴客的習慣
[00:20:50.000 --> 00:20:53.000]  在賓客味蕾還敏銳的時候
[00:20:53.000 --> 00:20:54.000]  先上好酒
[00:20:54.000 --> 00:20:56.000]  等他們喝到差不多
[00:20:56.000 --> 00:20:58.000]  口腔都麻木了之後
[00:20:58.000 --> 00:21:01.000]  再差的酒他們也分不出來了
[00:21:01.000 --> 00:21:04.000]  總之是倒進去,不是倒進去
[00:21:04.000 --> 00:21:06.000]  這是省錢的方法
[00:21:06.000 --> 00:21:09.000]  但是這一場筵席都是反其道而行
[00:21:09.000 --> 00:21:11.000]  先上不是最好的酒
[00:21:11.000 --> 00:21:13.000]  然後才上最好的酒
[00:21:13.000 --> 00:21:16.000]  這是整個故事最後一句話
[00:21:16.000 --> 00:21:19.000]  有一個毫不知情的管筵席
[00:21:19.000 --> 00:21:22.000]  跟一個更加不知情的新郎說的
[00:21:22.000 --> 00:21:26.000]  整個對白說明
[00:21:26.000 --> 00:21:29.000]  耶穌變出來的不僅僅是酒
[00:21:29.000 --> 00:21:31.000]  而是上好的酒
[00:21:31.000 --> 00:21:33.000]  再沒有耶穌的話
[00:21:33.000 --> 00:21:35.000]  也都再沒有瑪利亞的話
[00:21:35.000 --> 00:21:37.000]  神蹟就是這樣發生了
[00:21:37.000 --> 00:21:41.000]  聖經的結語是
[00:21:41.000 --> 00:21:44.000]  這是耶穌所行的頭一件神蹟
[00:21:44.000 --> 00:21:47.000]  是在加里利的迦那進行的
[00:21:47.000 --> 00:21:49.000]  顯出他的榮耀來
[00:21:49.000 --> 00:21:51.000]  他的門徒就信他了
[00:21:51.000 --> 00:21:55.000]  這句話其實是廢話
[00:21:55.000 --> 00:21:57.000]  不是很準確
[00:21:57.000 --> 00:21:59.000]  對不起,我說聖經不準確
[00:21:59.000 --> 00:22:01.000]  好像很古怪
[00:22:01.000 --> 00:22:03.000]  我要說的是
[00:22:03.000 --> 00:22:06.000]  不要說當時甚至之後
[00:22:06.000 --> 00:22:08.000]  絕大多數門徒
[00:22:08.000 --> 00:22:10.000]  是不知道在筵席當下
[00:22:10.000 --> 00:22:12.000]  發生了這個神蹟
[00:22:12.000 --> 00:22:16.000]  這個神蹟在四卷呼音書裏
[00:22:16.000 --> 00:22:19.000]  單單若罕有記載
[00:22:19.000 --> 00:22:23.000]  馬太、馬可、盧迦都沒有記過這個神蹟
