
[00:00:00.000 --> 00:00:10.000]  《創世紀》第28章十至二十二節
[00:04:06.000 --> 00:04:09.000]  我們會用聖經裏面的一種象徵物
[00:04:09.000 --> 00:04:12.000]  今次是用石頭來貫穿
[00:04:12.000 --> 00:04:14.000]  由舊約到新約
[00:04:14.000 --> 00:04:16.000]  你又會說牧師石頭都好講
[00:04:16.000 --> 00:04:18.000]  到處都是
[00:04:18.000 --> 00:04:20.000]  不過在聖經裏面
[00:04:20.000 --> 00:04:23.000]  當我們認真查考的時候
[00:04:23.000 --> 00:04:25.000]  到處都是的石頭
[00:04:25.000 --> 00:04:27.000]  原來是一塊小小的石頭
[00:04:27.000 --> 00:04:29.000]  或者是一塊大的石頭
[00:04:29.000 --> 00:04:33.000]  原來背負著聖經裏面很多的人物
[00:04:33.000 --> 00:04:36.000]  有很多人對神的關係
[00:04:36.000 --> 00:04:38.000]  又或者藉著一塊石頭
[00:04:38.000 --> 00:04:40.000]  來講道人對上帝
[00:04:40.000 --> 00:04:44.000]  或者人與人之間有很多恩怨情仇
[00:04:44.000 --> 00:04:48.000]  藉著石頭來講上帝的故事
[00:04:48.000 --> 00:04:51.000]  所以我們接下來這個系列
[00:04:51.000 --> 00:04:53.000]  與其說用石頭
[00:04:53.000 --> 00:04:56.000]  其實更加講到上帝與人之間的關係
[00:04:56.000 --> 00:04:59.000]  也藉著一塊平平無奇的石頭
[00:04:59.000 --> 00:05:01.000]  讓我們重新體會
[00:05:01.000 --> 00:05:03.000]  上帝由舊約到新約
[00:05:03.000 --> 00:05:05.000]  甚至乎到現在
[00:05:05.000 --> 00:05:07.000]  原來上帝都在我們生命裏面
[00:05:07.000 --> 00:05:10.000]  一草一蜜來對我們講說話
[00:05:10.000 --> 00:05:13.000]  今日我們由《創世紀》開始看
[00:05:13.000 --> 00:05:15.000]  在舊約裏面
[00:05:15.000 --> 00:05:17.000]  以色列人的先祖
[00:05:17.000 --> 00:05:19.000]  瓦國又名以色列
[00:05:19.000 --> 00:05:22.000]  看上帝在這個人身上
[00:05:22.000 --> 00:05:27.000]  由一個落魄的走投無路的人
[00:05:27.000 --> 00:05:31.000]  到一路一路發展成為以色列國
[00:05:31.000 --> 00:05:33.000]  一段的經歷
[00:05:33.000 --> 00:05:35.000]  剛才大家聽聖經的時候都看到石頭的字
[00:05:35.000 --> 00:05:37.000]  不斷重複
[00:05:37.000 --> 00:05:39.000]  希望我們看這一段經文
[00:05:39.000 --> 00:05:42.000]  我們除了領會一些道德教訓之外
[00:05:42.000 --> 00:05:45.000]  更加重要的是體會上帝在我們生命裏面
[00:05:45.000 --> 00:05:47.000]  對於我們每一個平平無奇的人
[00:05:47.000 --> 00:05:49.000]  上帝有什麼工作
[00:05:49.000 --> 00:05:50.000]  我們一起祈禱
[00:05:50.000 --> 00:05:51.000]  求上帝幫助我們
[00:05:51.000 --> 00:05:53.000]  讓我們同心領受祂的話語
[00:05:53.000 --> 00:05:57.000]  阿爸天父願祢在我們當中帶領我們
[00:05:57.000 --> 00:05:58.000]  幫助眾弟兄姊妹
[00:05:58.000 --> 00:06:00.000]  讓我們能夠在聆聽祢話語的時候
[00:06:00.000 --> 00:06:02.000]  祢親自對我們講說話
[00:06:02.000 --> 00:06:06.000]  我們恭敬將今天我們所讀的經文
[00:06:06.000 --> 00:06:09.000]  一段關於瓦國的生命
[00:06:09.000 --> 00:06:12.000]  祢如何領受祢的恩典
[00:06:12.000 --> 00:06:14.000]  直著石頭展現的這段經文
[00:06:14.000 --> 00:06:16.000]  我們祈求仰望祢
[00:06:16.000 --> 00:06:18.000]  願祢同樣對我們每一個
[00:06:18.000 --> 00:06:21.000]  祢的訊息帶到我們心靈當中
[00:06:21.000 --> 00:06:23.000]  改變我們對祢很多
[00:06:23.000 --> 00:06:25.000]  有時候我們不是對祢很理解的地方
[00:06:25.000 --> 00:06:26.000]  幫助我們
[00:06:26.000 --> 00:06:30.000]  讓我們更加認清祢是我們生命的主
[00:06:30.000 --> 00:06:32.000]  求祢在我們當中帶領我們
[00:06:32.000 --> 00:06:34.000]  幫助每位聆聽的弟兄姊妹聽得明白
[00:06:34.000 --> 00:06:36.000]  宣講的講得清楚
[00:06:36.000 --> 00:06:39.000]  獻上禱告奉靠基督耶穌得聖的聖名
[00:06:39.000 --> 00:06:40.000]  Amen
[00:06:40.000 --> 00:06:42.000]  我們一起看看
[00:06:42.000 --> 00:06:44.000]  在《創世紀》裏面
[00:06:44.000 --> 00:06:45.000]  其實講到
[00:06:45.000 --> 00:06:47.000]  在第十二章開始講到
[00:06:47.000 --> 00:06:49.000]  其實我們經常講以色列人
[00:06:49.000 --> 00:06:51.000]  以色列人這個民族是怎樣來的呢?
[00:06:51.000 --> 00:06:54.000]  他們就一個一個那些先祖
[00:06:54.000 --> 00:06:57.000]  那些民族的領袖
[00:06:57.000 --> 00:07:00.000]  一個又一個地去描述出來
[00:07:00.000 --> 00:07:03.000]  由第十二章《創世紀》已經開始這樣講
[00:07:03.000 --> 00:07:05.000]  先是講阿伯拉罕
[00:07:05.000 --> 00:07:07.000]  然後就講以色列
[00:07:07.000 --> 00:07:09.000]  其實講以色列的篇幅不是很長的
[00:07:09.000 --> 00:07:11.000]  講完以色列之後
[00:07:11.000 --> 00:07:13.000]  就講瓦國了
[00:07:13.000 --> 00:07:15.000]  瓦國其實佔在《創世紀》裏面
[00:07:15.000 --> 00:07:17.000]  都有相當的篇幅
[00:07:17.000 --> 00:07:18.000]  瓦國這個人
[00:07:18.000 --> 00:07:20.000]  我們一般想
[00:07:20.000 --> 00:07:22.000]  一個領袖
[00:07:22.000 --> 00:07:24.000]  或者一個某程度是
[00:07:24.000 --> 00:07:27.000]  開機的一個人
[00:07:27.000 --> 00:07:29.000]  一定是一些很偉大
[00:07:29.000 --> 00:07:30.000]  很叻
[00:07:30.000 --> 00:07:31.000]  甚至乎
[00:07:31.000 --> 00:07:32.000]  道德
[00:07:32.000 --> 00:07:34.000]  很偉大的一班人
[00:07:34.000 --> 00:07:36.000]  我們很多時候都會這樣想
[00:07:36.000 --> 00:07:39.000]  不過在聖經裏面就確實呈現了
[00:07:39.000 --> 00:07:43.000]  瓦國作為整個以色列民族裏面
[00:07:43.000 --> 00:07:45.000]  真是開枝散葉的那個
[00:07:45.000 --> 00:07:47.000]  不是一個這樣的人
[00:07:47.000 --> 00:07:50.000]  在經文裏面就馬上來記載
[00:07:50.000 --> 00:07:52.000]  在第28章裏面
[00:07:52.000 --> 00:07:53.000]  就先記載著
[00:07:53.000 --> 00:07:55.000]  剛才我們所讀的第十節裏面
[00:07:55.000 --> 00:07:57.000]  就講到
[00:07:57.000 --> 00:08:00.000]  瓦國出了別時巴
[00:08:00.000 --> 00:08:02.000]  向哈蘭走去
[00:08:02.000 --> 00:08:06.000]  無端端講瓦國這個人要離開別時巴
[00:08:06.000 --> 00:08:07.000]  要去哈蘭
[00:08:07.000 --> 00:08:09.000]  去到那個地方
[00:08:09.000 --> 00:08:12.000]  上文下理原來就交代了
[00:08:12.000 --> 00:08:13.000]  剛才講過
[00:08:13.000 --> 00:08:15.000]  瓦國不是一些很偉大的人
[00:08:15.000 --> 00:08:17.000]  他有一個孿生哥哥叫做爾素
[00:08:17.000 --> 00:08:19.000]  兩兄弟
[00:08:19.000 --> 00:08:21.000]  在舊時的當代社會裏面
[00:08:21.000 --> 00:08:23.000]  他的傳統就是說
[00:08:23.000 --> 00:08:24.000]  大兒子
[00:08:24.000 --> 00:08:25.000]  長子
[00:08:25.000 --> 00:08:27.000]  就會承受雙倍的家產
[00:08:27.000 --> 00:08:29.000]  承受雙倍的家業
[00:08:29.000 --> 00:08:31.000]  小兒子當然少一點
[00:08:31.000 --> 00:08:34.000]  除了承受雙倍家產之外
[00:08:34.000 --> 00:08:37.000]  更加是成為家裏面的當家
[00:08:37.000 --> 00:08:39.000]  一家之主
[00:08:39.000 --> 00:08:41.000]  你不要忘記
[00:08:41.000 --> 00:08:43.000]  瓦國和爾素是孿生的
[00:08:43.000 --> 00:08:45.000]  他們只是輸一隻腳位
[00:08:45.000 --> 00:08:49.000]  在這裏活出大半生的人生裏面
[00:08:49.000 --> 00:08:50.000]  那個爾素是甚麼呢
[00:08:50.000 --> 00:08:52.000]  喜歡玩的
[00:08:52.000 --> 00:08:53.000]  喜歡去打獵
[00:08:53.000 --> 00:08:55.000]  喜歡到處去
[00:08:55.000 --> 00:08:59.000]  你猜對於頭家是不是很有魄力去管理呢
[00:08:59.000 --> 00:09:01.000]  在聖經裏面說不是那些人
[00:09:01.000 --> 00:09:03.000]  相反來說
[00:09:03.000 --> 00:09:05.000]  瓦國比較沉靜安穩
[00:09:05.000 --> 00:09:08.000]  和母親之間的關係比較好
[00:09:08.000 --> 00:09:10.000]  因為經常躲在家裏面
[00:09:10.000 --> 00:09:15.000]  但是對於家裏面的那種管理
[00:09:15.000 --> 00:09:18.000]  似乎心是在家裏面多一點
[00:09:18.000 --> 00:09:20.000]  但是去到某一刻
[00:09:20.000 --> 00:09:23.000]  他父親爾薩就開始患病
[00:09:23.000 --> 00:09:24.000]  年老患病
[00:09:24.000 --> 00:09:26.000]  於是瓦國竟然做了一件事
[00:09:26.000 --> 00:09:28.000]  他就要扮他哥哥
[00:09:28.000 --> 00:09:30.000]  整個身上都是毛
[00:09:30.000 --> 00:09:31.000]  他就扮他哥哥
[00:09:31.000 --> 00:09:33.000]  整個身上都是毛
[00:09:33.000 --> 00:09:34.000]  他父親就病得瘟瘟瘟瘟
[00:09:34.000 --> 00:09:35.000]  摸摸他
[00:09:35.000 --> 00:09:36.000]  咦 這麼多毛
[00:09:36.000 --> 00:09:37.000]  就為他祝福
[00:09:37.000 --> 00:09:39.000]  就藉著這個過程
[00:09:39.000 --> 00:09:43.000]  就騙了那個長子的名份
[00:09:43.000 --> 00:09:44.000]  其實很簡單
[00:09:44.000 --> 00:09:46.000]  這樣祈禱就對了
[00:09:46.000 --> 00:09:47.000]  將家產過了
[00:09:47.000 --> 00:09:49.000]  今天我們又說要寫平安紙
[00:09:49.000 --> 00:09:51.000]  當代沒有的
[00:09:51.000 --> 00:09:52.000]  祈禱
[00:09:52.000 --> 00:09:53.000]  祝福了
[00:09:53.000 --> 00:09:55.000]  那個過程就是了
[00:09:55.000 --> 00:09:58.000]  瓦國就是帶著一個欺騙
[00:09:58.000 --> 00:10:02.000]  就拿了這個長子的祈禱
[00:10:02.000 --> 00:10:04.000]  拿了他父親爾薩的祝福
[00:10:04.000 --> 00:10:06.000]  當他的媽媽生了哥哥
[00:10:06.000 --> 00:10:08.000]  二叔知道這件事怎麼辦呢
[00:10:08.000 --> 00:10:10.000]  生氣得飛起來
[00:10:10.000 --> 00:10:12.000]  於是就要殺他
[00:10:12.000 --> 00:10:14.000]  所以要追殺他的時候
[00:10:14.000 --> 00:10:16.000]  瓦國為了逃避哥哥的追殺
[00:10:16.000 --> 00:10:19.000]  所以就由自己的別士巴
[00:10:19.000 --> 00:10:22.000]  就投靠他的舅父哈蘭
[00:10:22.000 --> 00:10:24.000]  在哈蘭這個地方裏面
[00:10:24.000 --> 00:10:27.000]  就是希望再遠一點
[00:10:27.000 --> 00:10:28.000]  其實不是巴蘭
[00:10:28.000 --> 00:10:29.000]  是哈蘭的再遠一點
[00:10:29.000 --> 00:10:31.000]  不過去到哈蘭這個地方
[00:10:31.000 --> 00:10:36.000]  由別士巴到哈蘭整個的路程
[00:10:36.000 --> 00:10:38.000]  大概有多遠呢
[00:10:38.000 --> 00:10:40.000]  我拉過一些尺
[00:10:40.000 --> 00:10:41.000]  做過一些研究
[00:10:41.000 --> 00:10:43.000]  是885公里
[00:10:43.000 --> 00:10:45.000]  885公里
[00:10:45.000 --> 00:10:48.000]  885公里是一個什麼的概念呢
[00:10:48.000 --> 00:10:51.000]  我拉過一條直線距離
[00:10:51.000 --> 00:10:56.000]  由香港去到越南的河內
[00:10:56.000 --> 00:10:58.000]  步行
[00:10:58.000 --> 00:11:00.000]  可想而知
[00:11:00.000 --> 00:11:02.000]  瓦國為了要逃避
[00:11:02.000 --> 00:11:06.000]  他媽媽生了哥二叔的追殺
[00:11:06.000 --> 00:11:08.000]  和要投靠他的舅父
[00:11:08.000 --> 00:11:12.000]  他是步行從香港走到越南的河內
[00:11:12.000 --> 00:11:14.000]  走了相當長的日子
[00:11:14.000 --> 00:11:16.000]  你會想像得到
[00:11:16.000 --> 00:11:18.000]  孤軍作戰
[00:11:18.000 --> 00:11:20.000]  在一個這樣的狀態之下
[00:11:20.000 --> 00:11:23.000]  他就帶著一份落魄
[00:11:23.000 --> 00:11:25.000]  雖然可以拿了長子的祝福
[00:11:25.000 --> 00:11:28.000]  但是他享受不到長子的那個名分
[00:11:28.000 --> 00:11:30.000]  帶來的好處
[00:11:30.000 --> 00:11:31.000]  他要離開自己的父家
[00:11:31.000 --> 00:11:33.000]  要去投靠他的舅父
[00:11:33.000 --> 00:11:35.000]  在經文裏面
[00:11:35.000 --> 00:11:39.000]  就是一路一路的來到去這樣做
[00:11:39.000 --> 00:11:42.000]  其實在《創世紀》27章41至44節
[00:11:42.000 --> 00:11:45.000]  那裏都有一點記載著那個心
[00:11:45.000 --> 00:11:49.000]  就是說因為他很怕瓜哥會殺他
[00:11:49.000 --> 00:11:51.000]  所以他就逃到哈蘭
[00:11:51.000 --> 00:11:53.000]  投靠李百嘉
[00:11:53.000 --> 00:11:55.000]  他媽媽的哥哥拉班那裏
[00:11:55.000 --> 00:11:57.000]  和他住一些日子
[00:11:57.000 --> 00:11:59.000]  希望他哥哥消了氣之後
[00:11:59.000 --> 00:12:02.000]  他回去就拿回長子的名分
[00:12:02.000 --> 00:12:06.000]  那麽一路一路走的時候
[00:12:06.000 --> 00:12:07.000]  去到一個地方
[00:12:07.000 --> 00:12:11.000]  這個地方後來都寫了叫做路思
[00:12:11.000 --> 00:12:13.000]  路思是一個不知名的城市
[00:12:13.000 --> 00:12:15.000]  一個不知名的
[00:12:15.000 --> 00:12:16.000]  你當是礦業也好
[00:12:16.000 --> 00:12:17.000]  普通的地方也好
[00:12:17.000 --> 00:12:18.000]  路思的意思是甚麼呢
[00:12:18.000 --> 00:12:20.000]  行人
[00:12:20.000 --> 00:12:22.000]  即是眾行人的地方
[00:12:22.000 --> 00:12:24.000]  那麽你大概可以想像
[00:12:24.000 --> 00:12:27.000]  雅各一路逃離
[00:12:27.000 --> 00:12:28.000]  一路步行
[00:12:28.000 --> 00:12:31.000]  走了都有相當的日子
[00:12:31.000 --> 00:12:34.000]  接著就落魄地去到一個
[00:12:34.000 --> 00:12:37.000]  名不經傳的一個小城市
[00:12:37.000 --> 00:12:39.000]  或者一個小地方
[00:12:39.000 --> 00:12:40.000]  因為在經文裏面講到
[00:12:40.000 --> 00:12:42.000]  這個人就很累
[00:12:42.000 --> 00:12:44.000]  雅各累到一個地步
[00:12:44.000 --> 00:12:45.000]  太陽一落
[00:12:45.000 --> 00:12:48.000]  他就要在那裏住宿
[00:12:48.000 --> 00:12:50.000]  睡的時候
[00:12:50.000 --> 00:12:51.000]  你會睡甚麼呢
[00:12:51.000 --> 00:12:53.000]  你不要想著真的有客棧
[00:12:53.000 --> 00:12:56.000]  有地方給他staycation(宿舍)
[00:12:56.000 --> 00:12:58.000]  沒有staycation可言的
[00:12:58.000 --> 00:13:01.000]  即是在經文裏面講到
[00:13:01.000 --> 00:13:03.000]  他是投靠一個地方
[00:13:03.000 --> 00:13:05.000]  植地而睡
[00:13:05.000 --> 00:13:08.000]  接著就拾起那地方一塊的石頭
[00:13:08.000 --> 00:13:11.000]  接著就再拿來躺臥睡了
[00:13:11.000 --> 00:13:13.000]  這個是第十一節
[00:13:13.000 --> 00:13:17.000]  可想而知其實一個逃避住
[00:13:17.000 --> 00:13:21.000]  親生哥哥來追殺的一個人
[00:13:21.000 --> 00:13:23.000]  他是帶著一種恐懼
[00:13:23.000 --> 00:13:27.000]  帶著一種心裏面一種孤單
[00:13:27.000 --> 00:13:29.000]  來鄉別井
[00:13:29.000 --> 00:13:32.000]  更加面對著路上有很多的驚惶
[00:13:32.000 --> 00:13:34.000]  用落魄來形容他
[00:13:34.000 --> 00:13:37.000]  大概都不會講錯的了
[00:13:37.000 --> 00:13:39.000]  在一個步行
[00:13:39.000 --> 00:13:41.000]  長足這麽長途的路程裏面
[00:13:41.000 --> 00:13:43.000]  身體疲倦
[00:13:43.000 --> 00:13:46.000]  心靈困乏
[00:13:46.000 --> 00:13:49.000]  接著就植地而睡
[00:13:49.000 --> 00:13:51.000]  拿著一塊石頭
[00:13:51.000 --> 00:13:53.000]  就隨意地用一個地方
[00:13:53.000 --> 00:13:56.000]  靠著繼續的來趕路
[00:13:56.000 --> 00:13:58.000]  這塊石頭代表著的就是
[00:13:58.000 --> 00:14:00.000]  同樣好像表達到
[00:14:00.000 --> 00:14:02.000]  雅閣的那個心態
[00:14:02.000 --> 00:14:04.000]  為了甚麼呢
[00:14:04.000 --> 00:14:06.000]  人生為了甚麼呢
[00:14:06.000 --> 00:14:08.000]  想著拿到長子的名分
[00:14:08.000 --> 00:14:11.000]  想著得到心裏面很想得到的東西
[00:14:11.000 --> 00:14:14.000]  但卻是帶來的就是擔驚受怕
[00:14:14.000 --> 00:14:17.000]  帶來的就是家裏面眾叛親離
[00:14:17.000 --> 00:14:21.000]  甚至乎自己親生骨肉的哥哥
[00:14:21.000 --> 00:14:23.000]  都覺得要追殺他
[00:14:23.000 --> 00:14:26.000]  心裏面帶著一份很沉重的落魄
[00:14:26.000 --> 00:14:28.000]  和一種疲乏
[00:14:28.000 --> 00:14:29.000]  這塊石頭
[00:14:29.000 --> 00:14:31.000]  亦都是今次裏面所講的
[00:14:31.000 --> 00:14:33.000]  以石為記的
[00:14:33.000 --> 00:14:35.000]  這塊枕頭的石
[00:14:35.000 --> 00:14:37.000]  成為一個這樣的象徵
[00:14:37.000 --> 00:14:39.000]  當他一直睡著的時候
[00:14:39.000 --> 00:14:41.000]  在經文裏面第十二節到十七節
[00:14:41.000 --> 00:14:44.000]  就在雅閣的夢境裏面
[00:14:44.000 --> 00:14:46.000]  見到一個很奇異的現象
[00:14:46.000 --> 00:14:47.000]  他見到甚麼呢
[00:14:47.000 --> 00:14:49.000]  他在第十二節裏面講
[00:14:49.000 --> 00:14:51.000]  夢見有一條梯子
[00:14:51.000 --> 00:14:52.000]  立在地上
[00:14:52.000 --> 00:14:55.000]  梯子的頭頂頂著天
[00:14:55.000 --> 00:15:00.000]  有神的使者在梯子上上去下來
[00:15:00.000 --> 00:15:02.000]  在經文裏面
[00:15:02.000 --> 00:15:04.000]  其實都是帶著當代的世界觀
[00:15:04.000 --> 00:15:07.000]  他們當代其實有很多平衡的
[00:15:07.000 --> 00:15:12.000]  不同的那些民族裏面
[00:15:12.000 --> 00:15:15.000]  我們叫的那些叫做民間故事
[00:15:15.000 --> 00:15:17.000]  個個都是這樣講的
[00:15:17.000 --> 00:15:19.000]  天和人間
[00:15:19.000 --> 00:15:22.000]  是有一條很長的樓梯來貫穿著的
[00:15:22.000 --> 00:15:24.000]  其實中國人都是這樣講的
[00:15:24.000 --> 00:15:26.000]  那些天梯
[00:15:26.000 --> 00:15:28.000]  其實我們舊時那些人
[00:15:28.000 --> 00:15:29.000]  我們的文化
[00:15:29.000 --> 00:15:31.000]  很多的文化都是這樣
[00:15:31.000 --> 00:15:34.000]  貫穿人與天是有一條路的
[00:15:34.000 --> 00:15:35.000]  不過因為它是高的
[00:15:35.000 --> 00:15:37.000]  所以要上樓梯去做
[00:15:37.000 --> 00:15:40.000]  在雅閣裏面發夢都是見到一條這樣的樓梯
[00:15:40.000 --> 00:15:42.000]  不過這條樓梯裏面見到
[00:15:42.000 --> 00:15:44.000]  有神的使者
[00:15:44.000 --> 00:15:45.000]  那些天使
[00:15:45.000 --> 00:15:47.000]  或者上帝差遣的僕役
[00:15:47.000 --> 00:15:51.000]  在樓梯上就很忙碌地上上落落
[00:15:51.000 --> 00:15:56.000]  有一種上去下來的一種這樣的現象
[00:15:56.000 --> 00:15:57.000]  而上帝
[00:15:57.000 --> 00:16:00.000]  耶和華上帝就在梯子以上
[00:16:00.000 --> 00:16:03.000]  當然有些講法是在祂的旁邊
[00:16:03.000 --> 00:16:06.000]  不過更加多的支持就是
[00:16:06.000 --> 00:16:10.000]  上帝是在天上
[00:16:10.000 --> 00:16:12.000]  就是一個很淡定
[00:16:12.000 --> 00:16:15.000]  不是像那些使者勤勤勞勞
[00:16:15.000 --> 00:16:19.000]  不過一個很高超然的上帝
[00:16:19.000 --> 00:16:21.000]  就對著雅閣在夢裏面
[00:16:21.000 --> 00:16:23.000]  就講了一句這樣的說話
[00:16:23.000 --> 00:16:25.000]  我是耶和華李祖阿伯拉罕的神
[00:16:25.000 --> 00:16:27.000]  也是以實的神
[00:16:27.000 --> 00:16:31.000]  我要將你現在所妥協的地方
[00:16:31.000 --> 00:16:33.000]  賜給你和你的後裔
[00:16:33.000 --> 00:16:36.000]  你的後裔必像地上的塵沙那樣多
[00:16:36.000 --> 00:16:39.000]  必向東西南北擴展
[00:16:39.000 --> 00:16:43.000]  地上萬族必因你和你的後裔得福
[00:16:43.000 --> 00:16:45.000]  我也願你同在
[00:16:45.000 --> 00:16:47.000]  你無論往那裏去
[00:16:47.000 --> 00:16:48.000]  我必保佑你
[00:16:48.000 --> 00:16:50.000]  令你歸回這地
[00:16:50.000 --> 00:16:51.000]  總不離棄你
[00:16:51.000 --> 00:16:55.000]  直到我成全了向你所應許的
[00:16:55.000 --> 00:16:58.000]  在那個夢裏面
[00:16:58.000 --> 00:16:59.000]  剛才講到
[00:16:59.000 --> 00:17:01.000]  上帝答應了
[00:17:01.000 --> 00:17:03.000]  或者上帝將一個承諾
[00:17:03.000 --> 00:17:06.000]  向雅閣表達出來
[00:17:06.000 --> 00:17:07.000]  這個承諾是甚麼呢
[00:17:07.000 --> 00:17:08.000]  有幾樣東西
[00:17:08.000 --> 00:17:09.000]  第一
[00:17:09.000 --> 00:17:10.000]  告訴他
[00:17:10.000 --> 00:17:13.000]  他的後裔如塵沙那樣多
[00:17:13.000 --> 00:17:15.000]  第二樣東西
[00:17:15.000 --> 00:17:17.000]  他所訓的這個地方
[00:17:17.000 --> 00:17:21.000]  將來就是成為他家業之地
[00:17:21.000 --> 00:17:22.000]  第三
[00:17:22.000 --> 00:17:25.000]  他要向東西南北擴展
[00:17:25.000 --> 00:17:27.000]  不是訓那個位置
[00:17:27.000 --> 00:17:29.000]  那個位置給他為地
[00:17:29.000 --> 00:17:31.000]  比香港更慘
[00:17:31.000 --> 00:17:33.000]  他要告訴他
[00:17:33.000 --> 00:17:34.000]  他由這個地方
[00:17:34.000 --> 00:17:35.000]  中心點那樣
[00:17:35.000 --> 00:17:37.000]  不斷地來擴展
[00:17:37.000 --> 00:17:41.000]  成為一個有疆土的一個國
[00:17:41.000 --> 00:17:42.000]  一個民族
[00:17:42.000 --> 00:17:44.000]  地上的萬族
[00:17:44.000 --> 00:17:47.000]  都要因雅閣和他的後裔得福
[00:17:47.000 --> 00:17:51.000]  講到不單止是他自己
[00:17:51.000 --> 00:17:52.000]  而是藉著他這個民族
[00:17:52.000 --> 00:17:56.000]  上帝賜福給其他外邦的人
[00:17:56.000 --> 00:17:57.000]  接著
[00:17:57.000 --> 00:17:58.000]  上帝再繼續講
[00:17:58.000 --> 00:18:00.000]  你要回來這裡
[00:18:00.000 --> 00:18:03.000]  你要歸回這地
[00:18:03.000 --> 00:18:04.000]  上帝更加應許
[00:18:04.000 --> 00:18:06.000]  總不離棄他
[00:18:06.000 --> 00:18:08.000]  你會在這個夢境
[00:18:08.000 --> 00:18:09.000]  或者在這裡聽的時候
[00:18:09.000 --> 00:18:10.000]  你會想像得到
[00:18:10.000 --> 00:18:12.000]  很宏大
[00:18:12.000 --> 00:18:14.000]  很厲害
[00:18:14.000 --> 00:18:15.000]  講的那些東西
[00:18:15.000 --> 00:18:20.000]  不過你對比雅閣當下的處境
[00:18:20.000 --> 00:18:22.000]  他只不過是一個孤身一人
[00:18:22.000 --> 00:18:24.000]  現在要逃難
[00:18:24.000 --> 00:18:25.000]  睡覺的地方都沒有
[00:18:25.000 --> 00:18:26.000]  找一塊石頭
[00:18:26.000 --> 00:18:29.000]  來當作枕頭來睡覺
[00:18:29.000 --> 00:18:31.000]  在什麼都沒有
[00:18:31.000 --> 00:18:33.000]  這個地方都不是他的
[00:18:33.000 --> 00:18:35.000]  然後說這個地方賜給他為業
[00:18:35.000 --> 00:18:39.000]  多荒謬
[00:18:39.000 --> 00:18:41.000]  是不是真的可以的
[00:18:41.000 --> 00:18:42.000]  這樣都可以
[00:18:42.000 --> 00:18:44.000]  再加上
[00:18:44.000 --> 00:18:45.000]  他面對著的就是
[00:18:45.000 --> 00:18:47.000]  很怕他的親生哥哥
[00:18:47.000 --> 00:18:50.000]  對他的追殺
[00:18:50.000 --> 00:18:52.000]  隨時性命不保
[00:18:52.000 --> 00:18:54.000]  面對著這麼多的困難
[00:18:54.000 --> 00:18:56.000]  上帝這個應許是不是真的
[00:18:56.000 --> 00:18:59.000]  好像和他現下當下的處境
[00:18:59.000 --> 00:19:02.000]  成為一個很強烈的對比
[00:19:02.000 --> 00:19:03.000]  經文都是他跟
[00:19:03.000 --> 00:19:05.000]  接著再講
[00:19:05.000 --> 00:19:06.000]  這個夢
[00:19:06.000 --> 00:19:07.000]  上帝就是這樣來到
[00:19:07.000 --> 00:19:08.000]  去曉如之後
[00:19:08.000 --> 00:19:09.000]  十六節
[00:19:09.000 --> 00:19:11.000]  雅閣睡醒了
[00:19:11.000 --> 00:19:12.000]  就說
