
[00:00:00.000 --> 00:00:10.000]  今日經訓記載於《哥林多後書》十二章十九至十三章四節
[00:03:31.000 --> 00:03:32.000]  有兩個很重要的特徵
[00:03:32.000 --> 00:03:35.000]  第一個就是將它禮儀化
[00:03:35.000 --> 00:03:38.000]  這是很簡單的
[00:03:38.000 --> 00:03:44.000]  第二就是很容易將它抽象化符號化
[00:03:44.000 --> 00:03:46.000]  舉一個簡單的例子
[00:03:46.000 --> 00:03:48.000]  今天我們很多基督徒喜歡
[00:03:48.000 --> 00:03:52.000]  配戴十字架的飾物
[00:03:52.000 --> 00:03:54.000]  十字架的鑽石
[00:03:54.000 --> 00:03:56.000]  十字架的項鍊
[00:03:56.000 --> 00:03:58.000]  對我們來說
[00:03:58.000 --> 00:04:02.000]  有七萬多個十字架的款式
[00:04:02.000 --> 00:04:04.000]  做得很可愛
[00:04:04.000 --> 00:04:06.000]  不過很難想像
[00:04:06.000 --> 00:04:08.000]  在羅馬帝國時代
[00:04:08.000 --> 00:04:10.000]  耶穌基督時代
[00:04:10.000 --> 00:04:12.000]  十字架會給人一個很可愛的感覺
[00:04:12.000 --> 00:04:14.000]  不可能的
[00:04:14.000 --> 00:04:18.000]  十字架是一個羞辱痛苦可怕的記號
[00:04:18.000 --> 00:04:20.000]  我們將它藝術化
[00:04:20.000 --> 00:04:22.000]  將它變得很可愛
[00:04:22.000 --> 00:04:24.000]  我不反對
[00:04:24.000 --> 00:04:26.000]  我不是反對藝術的人
[00:04:26.000 --> 00:04:28.000]  我們要直面真相
[00:04:28.000 --> 00:04:30.000]  如果十字架是一個很可愛的事
[00:04:30.000 --> 00:04:32.000]  耶穌基督釘十字架是一個很好玩的事
[00:04:32.000 --> 00:04:36.000]  我們的救恩就真的用來搞了
[00:04:36.000 --> 00:04:38.000]  一定不是
[00:04:38.000 --> 00:04:40.000]  十字架是一個痛苦的記號
[00:04:40.000 --> 00:04:43.000]  正因為十字架是一個極其羞辱痛苦的記號
[00:04:43.000 --> 00:04:46.000]  我們耶穌基督被掛在木頭上
[00:04:46.000 --> 00:04:50.000]  才有真正的意義
[00:04:50.000 --> 00:04:52.000]  所以我們要小心
[00:04:52.000 --> 00:04:54.000]  有時候我們會將一些東西
[00:04:54.000 --> 00:04:55.000]  宗教化了
[00:04:55.000 --> 00:04:56.000]  將它藝術化了
[00:04:56.000 --> 00:04:57.000]  將它美化了
[00:04:57.000 --> 00:05:00.000]  我們就看不到背後
[00:05:00.000 --> 00:05:02.000]  真正的歷史的意義
[00:05:02.000 --> 00:05:04.000]  屬靈的意義
[00:05:04.000 --> 00:05:06.000]  這是第一點要講的
[00:05:06.000 --> 00:05:08.000]  第二個有人問我的問題
[00:05:08.000 --> 00:05:14.000]  他問如何謙卑一點
[00:05:14.000 --> 00:05:19.000]  就能夠看到耶穌基督是我們的答案
[00:05:19.000 --> 00:05:24.000]  我們的謙卑和看到耶穌基督是答案有什麼關係
[00:05:24.000 --> 00:05:25.000]  是的
[00:05:25.000 --> 00:05:26.000]  耶穌的誕生
[00:05:26.000 --> 00:05:29.000]  是否好像真正有關於這個世界
[00:05:29.000 --> 00:05:30.000]  在我日常生活中
[00:05:30.000 --> 00:05:32.000]  我眾多的問題
[00:05:32.000 --> 00:05:36.000]  耶穌基督好像都不是一個很有效的答案
[00:05:36.000 --> 00:05:39.000]  這是我們常常面對的困擾
[00:05:39.000 --> 00:05:41.000]  信仰不再有效
[00:05:41.000 --> 00:05:43.000]  信仰和我們的生活無關
[00:05:43.000 --> 00:05:45.000]  這是我們常常面對的困難
[00:05:45.000 --> 00:05:47.000]  面對的問題
[00:05:47.000 --> 00:05:48.000]  是真的
[00:05:48.000 --> 00:05:52.000]  如果你問現在股市大跌
[00:05:52.000 --> 00:05:55.000]  是否要撈底的時候
[00:05:55.000 --> 00:05:59.000]  你想打開聖經來找答案
[00:05:59.000 --> 00:06:00.000]  那你省一點
[00:06:00.000 --> 00:06:03.000]  沒有這些答案
[00:06:03.000 --> 00:06:04.000]  什麼時候入市
[00:06:04.000 --> 00:06:07.000]  現在是否適宜買樓
[00:06:07.000 --> 00:06:08.000]  我不知道
[00:06:08.000 --> 00:06:10.000]  你問珍珍牧師
[00:06:10.000 --> 00:06:11.000]  省一點
[00:06:11.000 --> 00:06:12.000]  她很差的
[00:06:12.000 --> 00:06:14.000]  她不會告訴你
[00:06:14.000 --> 00:06:18.000]  聖經也說不出什麼準確的答案
[00:06:18.000 --> 00:06:20.000]  我們日常生活太多的問題
[00:06:20.000 --> 00:06:22.000]  你發覺聖經是沒有答案的
[00:06:22.000 --> 00:06:24.000]  不過
[00:06:24.000 --> 00:06:27.000]  我們日常遇到的是
[00:06:27.000 --> 00:06:29.000]  當我們大家禮時
[00:06:29.000 --> 00:06:31.000]  睡在病床
[00:06:31.000 --> 00:06:33.000]  特別是在死亡床的時候
[00:06:33.000 --> 00:06:35.000]  你會發覺
[00:06:35.000 --> 00:06:37.000]  原來你平時在江湖行走
[00:06:37.000 --> 00:06:39.000]  你關心的那些問題
[00:06:39.000 --> 00:06:41.000]  又好像沒有什麼意義
[00:06:41.000 --> 00:06:44.000]  而信仰突然變得很有意義
[00:06:44.000 --> 00:06:47.000]  信仰突然變得很有意義
[00:06:47.000 --> 00:06:49.000]  耶穌基督為我死
[00:06:49.000 --> 00:06:51.000]  使我有復活的生命
[00:06:51.000 --> 00:06:54.000]  對我突然間就有意義
[00:06:54.000 --> 00:06:56.000]  所以關鍵的問題在於
[00:06:56.000 --> 00:06:59.000]  我們平時被很多花花碌碌的問題
[00:06:59.000 --> 00:07:02.000]  佔據著我們的心
[00:07:02.000 --> 00:07:04.000]  那些問題是不是真的
[00:07:04.000 --> 00:07:07.000]  對我們來說最關重要的問題
[00:07:07.000 --> 00:07:10.000]  我們是不是真的只問這些問題的人
[00:07:10.000 --> 00:07:12.000]  只不過有些問題我們覺得
[00:07:12.000 --> 00:07:13.000]  too remote(太遙遠)
[00:07:13.000 --> 00:07:14.000]  太遙遠
[00:07:14.000 --> 00:07:16.000]  對我們好像不是即時有效
[00:07:16.000 --> 00:07:18.000]  不是即時有需要
[00:07:18.000 --> 00:07:20.000]  很多時候我們真的
[00:07:20.000 --> 00:07:23.000]  回到我們人生最基本的問題
[00:07:23.000 --> 00:07:24.000]  我是誰
[00:07:24.000 --> 00:07:25.000]  我有什麼追求
[00:07:25.000 --> 00:07:27.000]  有什麼需要
[00:07:27.000 --> 00:07:28.000]  然後你就發覺
[00:07:28.000 --> 00:07:30.000]  耶穌基督是不是答案
[00:07:30.000 --> 00:07:32.000]  非常是答案
[00:07:32.000 --> 00:07:35.000]  耶穌基督準確地去回答
[00:07:35.000 --> 00:07:38.000]  我生命裡面我最需要的問題
[00:07:38.000 --> 00:07:41.000]  只不過有時候我覺得自己
[00:07:41.000 --> 00:07:42.000]  很有東西
[00:07:42.000 --> 00:07:43.000]  裝模作樣
[00:07:43.000 --> 00:07:44.000]  我覺得我自己
[00:07:44.000 --> 00:07:48.000]  不會問這麼低層次的問題
[00:07:48.000 --> 00:07:51.000]  我問一些高端的問題
[00:07:51.000 --> 00:07:52.000]  然後你會發覺
[00:07:52.000 --> 00:07:54.000]  耶穌太低端了
[00:07:54.000 --> 00:07:56.000]  耶穌回答不了我們
[00:07:56.000 --> 00:07:58.000]  所以弟兄姊妹
[00:07:58.000 --> 00:08:00.000]  將自己還原
[00:08:00.000 --> 00:08:02.000]  直面耶穌
[00:08:02.000 --> 00:08:04.000]  然後你會覺得
[00:08:04.000 --> 00:08:09.000]  信仰真是我們的準確答案
[00:08:09.000 --> 00:08:10.000]  道路
[00:08:10.000 --> 00:08:11.000]  真理
[00:08:11.000 --> 00:08:12.000]  生命
[00:08:12.000 --> 00:08:14.000]  不是假的
[00:08:14.000 --> 00:08:15.000]  好
[00:08:15.000 --> 00:08:16.000]  回到今天要說的
[00:08:16.000 --> 00:08:19.000]  我們又回歸哥倫多後書
[00:08:19.000 --> 00:08:20.000]  還有兩次
[00:08:20.000 --> 00:08:22.000]  我們不過要跨年
[00:08:22.000 --> 00:08:23.000]  跨完一年
[00:08:23.000 --> 00:08:26.000]  明年第一次都會繼續說
[00:08:26.000 --> 00:08:30.000]  通常臨尾的經文都是瑣碎碎的
[00:08:30.000 --> 00:08:32.000]  都是瑣碎碎碎的
[00:08:32.000 --> 00:08:33.000]  我們很快
[00:08:33.000 --> 00:08:35.000]  因為太多瑣碎的東西
[00:08:35.000 --> 00:08:36.000]  所以就像上主一學一樣
[00:08:36.000 --> 00:08:38.000]  有很多筆記在後面
[00:08:38.000 --> 00:08:40.000]  我不會全部說那些筆記的東西
[00:08:40.000 --> 00:08:42.000]  如果大家有興趣
[00:08:42.000 --> 00:08:45.000]  想看得仔細一點
[00:08:45.000 --> 00:08:47.000]  你自己上網翻看
[00:08:47.000 --> 00:08:49.000]  訂一個定格
[00:08:49.000 --> 00:08:50.000]  你自己再看那些powerpoint
[00:08:50.000 --> 00:08:51.000]  我不會讀那些powerpoint
[00:08:51.000 --> 00:08:53.000]  每句都讀
[00:08:53.000 --> 00:09:01.000]  保羅在結束他要為自己做的一大段自辯之後
[00:09:01.000 --> 00:09:05.000]  他為自己的自辯做了一句總結
[00:09:05.000 --> 00:09:07.000]  十二章十九節
[00:09:07.000 --> 00:09:10.000]  你們如今幻想我們是向你們分數
[00:09:10.000 --> 00:09:12.000]  我們本是在基督裡
[00:09:12.000 --> 00:09:16.000]  當上帝面前說話
[00:09:16.000 --> 00:09:18.000]  你們如今幻想
[00:09:18.000 --> 00:09:20.000]  這是一個完成式
[00:09:20.000 --> 00:09:22.000]  意思就是
[00:09:22.000 --> 00:09:24.000]  你們是否一直以為
[00:09:24.000 --> 00:09:28.000]  這是那麼多信徒對保羅的一個成見
[00:09:28.000 --> 00:09:33.000]  也是造成他們很多問題的關鍵
[00:09:33.000 --> 00:09:35.000]  在基督裡
[00:09:35.000 --> 00:09:38.000]  當上帝面前說話
[00:09:38.000 --> 00:09:41.000]  在臨後二章十七節都有同樣的說法
[00:09:41.000 --> 00:09:43.000]  在基督裡
[00:09:43.000 --> 00:09:46.000]  和耶穌基督聯合是他侍奉的來源
[00:09:46.000 --> 00:09:47.000]  能力的來源
[00:09:47.000 --> 00:09:48.000]  當上帝面前
[00:09:48.000 --> 00:09:50.000]  保羅純粹說
[00:09:50.000 --> 00:09:52.000]  我所做的一切
[00:09:52.000 --> 00:09:56.000]  都是上帝在上
[00:09:56.000 --> 00:09:58.000]  天眼悄悄
[00:09:58.000 --> 00:10:01.000]  他可以監察知道我是怎樣的人
[00:10:01.000 --> 00:10:03.000]  整句話
[00:10:03.000 --> 00:10:07.000]  你們如今幻想我們是向你們分數
[00:10:07.000 --> 00:10:09.000]  是什麼意思呢
[00:10:09.000 --> 00:10:11.000]  原來是一個問題
[00:10:11.000 --> 00:10:13.000]  你們是否一直以為
[00:10:13.000 --> 00:10:16.000]  我是羅列證據來和你們申辯
[00:10:16.000 --> 00:10:19.000]  希望證明你們過去所說的是錯的
[00:10:19.000 --> 00:10:21.000]  對我的指控是錯的
[00:10:21.000 --> 00:10:22.000]  猜測是錯的
[00:10:22.000 --> 00:10:23.000]  並且
[00:10:23.000 --> 00:10:25.000]  我是想證明
[00:10:25.000 --> 00:10:28.000]  你錯我對呢
[00:10:28.000 --> 00:10:30.000]  保羅說不是
[00:10:30.000 --> 00:10:32.000]  我們只是在上帝面前
[00:10:32.000 --> 00:10:34.000]  想說事實真相
[00:10:34.000 --> 00:10:36.000]  上帝監察一切
[00:10:36.000 --> 00:10:38.000]  會知道我們每句都是實話
[00:10:38.000 --> 00:10:40.000]  並無虛言
[00:10:40.000 --> 00:10:42.000]  人間的爭論
[00:10:42.000 --> 00:10:44.000]  總是想分出是非對錯
[00:10:44.000 --> 00:10:46.000]  證明誰對誰錯
[00:10:46.000 --> 00:10:48.000]  證明自己有理
[00:10:48.000 --> 00:10:50.000]  《老九福音》十章二十九節
[00:10:50.000 --> 00:10:52.000]  辯論的結果是一方贏
[00:10:52.000 --> 00:10:54.000]  另一方輸
[00:10:54.000 --> 00:10:57.000]  但上帝其實不是想
[00:10:57.000 --> 00:11:00.000]  知道誰贏誰輸
[00:11:00.000 --> 00:11:04.000]  上帝關心的是事實真相
[00:11:04.000 --> 00:11:06.000]  所以我經常責罵我的兒子
[00:11:06.000 --> 00:11:08.000]  將來在天上
[00:11:08.000 --> 00:11:10.000]  沒有生意沒有工作
[00:11:10.000 --> 00:11:12.000]  律師是沒有飯吃的
[00:11:12.000 --> 00:11:14.000]  律師就是找論點
[00:11:14.000 --> 00:11:17.000]  為自己的家人
[00:11:17.000 --> 00:11:19.000]  爭取最大的好處
[00:11:19.000 --> 00:11:21.000]  事實不是最大的問題
[00:11:21.000 --> 00:11:24.000]  他們喜歡討論論點的問題
[00:11:24.000 --> 00:11:26.000]  但全知的上帝
[00:11:26.000 --> 00:11:28.000]  論點是沒有意思的
[00:11:28.000 --> 00:11:30.000]  你說來說去
[00:11:30.000 --> 00:11:31.000]  有沒有這樣做過
[00:11:31.000 --> 00:11:32.000]  有沒有發生過
[00:11:32.000 --> 00:11:33.000]  有沒有偷過東西
[00:11:33.000 --> 00:11:34.000]  有沒有殺過人
[00:11:34.000 --> 00:11:37.000]  這些是他最關心的問題
[00:11:37.000 --> 00:11:38.000]  說多無謂
[00:11:38.000 --> 00:11:41.000]  辯論是沒有意思的
[00:11:41.000 --> 00:11:43.000]  上帝只關心事實
[00:11:43.000 --> 00:11:47.000]  上帝不關心論據
[00:11:47.000 --> 00:11:49.000]  不關心論據
[00:11:49.000 --> 00:11:54.000]  上帝沒有疑點
[00:11:54.000 --> 00:11:59.000]  本來我不是想爭取贏你們
[00:11:59.000 --> 00:12:01.000]  我不是想證明你們錯
[00:12:01.000 --> 00:12:02.000]  我對
[00:12:02.000 --> 00:12:05.000]  我只是想在上帝面前
[00:12:05.000 --> 00:12:07.000]  坦誠地說話
[00:12:07.000 --> 00:12:09.000]  說真實的事
[00:12:09.000 --> 00:12:11.000]  這是最關鍵的
[00:12:11.000 --> 00:12:13.000]  很多時候我們
[00:12:13.000 --> 00:12:15.000]  以為我們在跟別人辯論
[00:12:15.000 --> 00:12:17.000]  我們很容易會立即
[00:12:17.000 --> 00:12:20.000]  觸起各種防禦攻勢
[00:12:20.000 --> 00:12:22.000]  Defensive mentality
[00:12:22.000 --> 00:12:26.000]  立即起了槓
[00:12:26.000 --> 00:12:28.000]  要證明我贏
[00:12:28.000 --> 00:12:29.000]  你錯
[00:12:29.000 --> 00:12:31.000]  證明我對
[00:12:31.000 --> 00:12:33.000]  所以要努力去找對方的
[00:12:33.000 --> 00:12:35.000]  argument(爭論)的漏洞
[00:12:35.000 --> 00:12:38.000]  哪怕那些漏洞只是一些枝節的東西
[00:12:38.000 --> 00:12:40.000]  總之就砌死對方
[00:12:40.000 --> 00:12:42.000]  轉移話題就夠了
[00:12:42.000 --> 00:12:45.000]  不要讓他在我的弱點糾纏
[00:12:45.000 --> 00:12:48.000]  將問題轉移
[00:12:48.000 --> 00:12:49.000]  很多時候
[00:12:49.000 --> 00:12:52.000]  我們就算是教會
[00:12:52.000 --> 00:12:53.000]  我們開會
[00:12:53.000 --> 00:12:55.000]  為辯論而辯論
[00:12:55.000 --> 00:12:56.000]  為討論而討論
[00:12:56.000 --> 00:12:57.000]  有時候討論完之後
[00:12:57.000 --> 00:13:01.000]  都不知道到底重點在哪裏
[00:13:01.000 --> 00:13:04.000]  假如我們不是有辯論的心態
[00:13:04.000 --> 00:13:06.000]  不是你贏我輸
[00:13:06.000 --> 00:13:07.000]  我贏你輸
[00:13:07.000 --> 00:13:08.000]  這樣的心態
[00:13:08.000 --> 00:13:11.000]  我純粹只是想就事論事
[00:13:11.000 --> 00:13:13.000]  想知道這件事的真相
[00:13:13.000 --> 00:13:15.000]  了解到底甚麼是對的
[00:13:15.000 --> 00:13:17.000]  應該做甚麼是不應該做
[00:13:17.000 --> 00:13:19.000]  你會發覺問題簡單很多
[00:13:19.000 --> 00:13:22.000]  本來我完全沒有意思
[00:13:22.000 --> 00:13:24.000]  想在你面前去做辯論
[00:13:24.000 --> 00:13:26.000]  我沒有的
[00:13:26.000 --> 00:13:29.000]  我不是想證明自己有智慧有能力
[00:13:29.000 --> 00:13:31.000]  我只不過想澄清誤會
[00:13:31.000 --> 00:13:33.000]  重建關係
[00:13:33.000 --> 00:13:36.000]  本來我真誠表達
[00:13:36.000 --> 00:13:38.000]  我對信徒的感情
[00:13:38.000 --> 00:13:41.000]  很想馬上去到他們那裏
[00:13:41.000 --> 00:13:42.000]  因為他思念他們
[00:13:42.000 --> 00:13:45.000]  但又怕去到他們那裏之後
[00:13:45.000 --> 00:13:47.000]  看到一些不理想的情況
[00:13:47.000 --> 00:13:49.000]  讓他傷心難過
[00:13:49.000 --> 00:13:52.000]  相見爭如不見
[00:13:52.000 --> 00:13:54.000]  又想去又怕去
[00:13:54.000 --> 00:13:56.000]  十二章二十到二十一節
[00:13:56.000 --> 00:13:57.000]  我怕我再來的時候
[00:13:57.000 --> 00:14:00.000]  見你們不合我所想望的
[00:14:00.000 --> 00:14:02.000]  你們見我又不合你們所想望的
[00:14:02.000 --> 00:14:04.000]  又怕又紛爭
[00:14:04.000 --> 00:14:07.000]  執導、嬲嬲、結黨、毀謗
[00:14:07.000 --> 00:14:09.000]  殘嚴、狂傲、混亂的事
[00:14:09.000 --> 00:14:10.000]  即是我再來的時候
[00:14:10.000 --> 00:14:13.000]  我上帝叫我在你們面前慚愧
[00:14:13.000 --> 00:14:16.000]  又因許多人從前犯罪
[00:14:16.000 --> 00:14:19.000]  行污衊、奸淫、邪辦的事
[00:14:19.000 --> 00:14:20.000]  我便會憂愁
[00:14:20.000 --> 00:14:22.000]  本來他怕三件事
[00:14:22.000 --> 00:14:23.000]  第一
[00:14:23.000 --> 00:14:26.000]  他怕他和那麼多信徒仍然有嫌隙
[00:14:26.000 --> 00:14:28.000]  互相不接納對方
[00:14:28.000 --> 00:14:29.000]  你看我不順眼
[00:14:29.000 --> 00:14:30.000]  我也看你不順眼
[00:14:30.000 --> 00:14:32.000]  總是在對方的一言一行
[00:14:32.000 --> 00:14:35.000]  你只要對方有成見
[00:14:35.000 --> 00:14:37.000]  你當然看到他有毛病
[00:14:37.000 --> 00:14:38.000]  就算沒有毛病
[00:14:38.000 --> 00:14:40.000]  你也聽到毛病
[00:14:40.000 --> 00:14:41.000]  雞蛋裡挑骨頭
[00:14:41.000 --> 00:14:46.000]  這樣的討論永遠只是吵架收場
[00:14:46.000 --> 00:14:51.000]  這個情況大概在保羅第二次訪問哥倫多教會的時候就出現了
[00:14:51.000 --> 00:14:54.000]  很多時候我們經常說要溝通
[00:14:54.000 --> 00:14:57.000]  溝通確實是解決分歧一個重要的出路
[00:14:57.000 --> 00:15:01.000]  不過溝通的前提是我們大家能夠心平氣和
[00:15:01.000 --> 00:15:03.000]  坐下來真的傾聽
[00:15:03.000 --> 00:15:05.000]  並且不僅僅是說
[00:15:05.000 --> 00:15:08.000]  是聽對方說他的觀點
[00:15:08.000 --> 00:15:10.000]  聽對方的論點
[00:15:10.000 --> 00:15:12.000]  盡量不是用駁斥
[00:15:12.000 --> 00:15:15.000]  而是用一個同情、諒解的角度
[00:15:15.000 --> 00:15:17.000]  試試設身處地
[00:15:17.000 --> 00:15:19.000]  明白對方到底在想什麼
[00:15:19.000 --> 00:15:20.000]  說什麼
[00:15:20.000 --> 00:15:24.000]  然後才有機會拉近雙方的距離
[00:15:24.000 --> 00:15:29.000]  你可以願意修訂自己原來的觀點、看法
[00:15:29.000 --> 00:15:34.000]  走近對方的一步
[00:15:34.000 --> 00:15:36.000]  這是很重要的
[00:15:36.000 --> 00:15:38.000]  如果我們只是各自表述
[00:15:38.000 --> 00:15:40.000]  互相表達自己的立場
[00:15:40.000 --> 00:15:41.000]  寸土不讓
[00:15:41.000 --> 00:15:44.000]  根本不準備妥協
[00:15:44.000 --> 00:15:46.000]  不準備任何修訂的話
[00:15:46.000 --> 00:15:47.000]  坦白說
[00:15:47.000 --> 00:15:49.000]  怎樣溝通都沒有用
[00:15:49.000 --> 00:15:51.000]  溝通是多餘的
[00:15:51.000 --> 00:15:53.000]  dialogue是monologue(單語)
[00:15:53.000 --> 00:15:55.000]  基本上只有一個字說
[00:15:55.000 --> 00:15:57.000]  各自表述有什麼意思
[00:15:57.000 --> 00:15:59.000]  這是第一個問題
[00:15:59.000 --> 00:16:00.000]  他擔心
[00:16:00.000 --> 00:16:02.000]  第二個他擔心的是
[00:16:02.000 --> 00:16:05.000]  那麼多教會仍然有各種內部的爭端
[00:16:05.000 --> 00:16:10.000]  整個教會充滿負面的情緒、言行
[00:16:10.000 --> 00:16:14.000]  確實他們的爭端可能是因為保羅而起
[00:16:14.000 --> 00:16:16.000]  有擁保羅派、有反保羅派
[00:16:16.000 --> 00:16:19.000]  兩派互相對立是真的
[00:16:19.000 --> 00:16:22.000]  但爭端也可以跟保羅無關
[00:16:22.000 --> 00:16:24.000]  因為很可能的就是
[00:16:24.000 --> 00:16:28.000]  教會裡有部分信徒常常說負面的東西
[00:16:28.000 --> 00:16:31.000]  凡事懷疑、凡事不信、凡事唱反調
[00:16:31.000 --> 00:16:34.000]  如果一旦有這樣的情況
[00:16:34.000 --> 00:16:38.000]  教會要多爛就可以有多爛
[00:16:38.000 --> 00:16:39.000]  你不要告訴我
[00:16:39.000 --> 00:16:41.000]  教會不會這樣
[00:16:41.000 --> 00:16:43.000]  有永遠的反對派
[00:16:43.000 --> 00:16:45.000]  永遠唱反調嗎
[00:16:45.000 --> 00:16:47.000]  你覺得不可能發生
[00:16:47.000 --> 00:16:49.000]  我就很感謝主
[00:16:49.000 --> 00:16:50.000]  你覺得這件事不可思議
[00:16:50.000 --> 00:16:52.000]  我很感謝主
[00:16:52.000 --> 00:16:54.000]  因為我們教會不是這樣
[00:16:54.000 --> 00:16:57.000]  不過我要說一個月前
[00:16:57.000 --> 00:17:00.000]  有個傳道人跟我分享他的事況難處
[00:17:00.000 --> 00:17:03.000]  他的教會就剛剛好在這樣的情況裡
[00:17:03.000 --> 00:17:06.000]  沒得搞的
[00:17:06.000 --> 00:17:08.000]  兩派互相對立
[00:17:08.000 --> 00:17:10.000]  總之凡事敵人贊成的
[00:17:10.000 --> 00:17:11.000]  我們必要反對
[00:17:11.000 --> 00:17:14.000]  你告訴我這樣的教會怎麼搞下去
[00:17:14.000 --> 00:17:16.000]  沒得搞的
[00:17:16.000 --> 00:17:19.000]  第三個保羅害怕的是
[00:17:19.000 --> 00:17:22.000]  過不多信徒中間仍然有犯罪的人
[00:17:22.000 --> 00:17:26.000]  他們會因為保羅的來到而感到羞愧
[00:17:26.000 --> 00:17:29.000]  不過覺得羞愧也不是最可怕的
[00:17:29.000 --> 00:17:30.000]  最可怕的是
[00:17:30.000 --> 00:17:33.000]  他們有人可能會不覺得羞愧
[00:17:33.000 --> 00:17:36.000]  這樣就很大件事了
[00:17:36.000 --> 00:17:41.000]  我離開我原來那個
[00:17:41.000 --> 00:17:43.000]  侍奉幾十年的中派
[00:17:43.000 --> 00:17:44.000]  其中一個原因就是
[00:17:44.000 --> 00:17:49.000]  我不想處理太多教會的紀律問題
[00:17:49.000 --> 00:17:51.000]  我是很怕
[00:17:51.000 --> 00:17:52.000]  真的怕得要死
[00:17:52.000 --> 00:17:54.000]  處理教會的紀律問題
[00:17:54.000 --> 00:17:56.000]  特別是那些大祭那些
[00:17:56.000 --> 00:17:58.000]  牧師犯罪
[00:17:58.000 --> 00:18:01.000]  或者教會要開革一班人
[00:18:01.000 --> 00:18:04.000]  要我去處理這些事
[00:18:04.000 --> 00:18:05.000]  我是焦頭爛額的
[00:18:05.000 --> 00:18:06.000]  很痛苦
[00:18:06.000 --> 00:18:12.000]  有人拒絕承認犯罪
[00:18:12.000 --> 00:18:15.000]  不斷為自己的錯誤行為強辯
[00:18:15.000 --> 00:18:17.000]  甚至質疑教會
[00:18:17.000 --> 00:18:20.000]  和聖經的權威和有效性
[00:18:20.000 --> 00:18:23.000]  這當然帶來很多的衝突
[00:18:23.000 --> 00:18:26.000]  就算坦白認罪
