
[00:00:00.000 --> 00:00:02.920]  今日的經文是在新約聖經
[00:05:40.240 --> 00:05:45.040]  用不著憤怒成這樣呢?
[00:05:45.040 --> 00:05:48.960]  當然在座也有小朋友在
[00:05:48.960 --> 00:05:52.960]  千萬不要這樣
[00:05:52.960 --> 00:06:01.120]  不過原來憤怒會演變成仇恨
[00:06:01.120 --> 00:06:04.800]  仇恨會掩蓋你的人性
[00:06:04.800 --> 00:06:09.360]  有時候會造成一些無可挽回的大錯
[00:06:09.360 --> 00:06:12.640]  所以憤怒是要處理的
[00:06:12.640 --> 00:06:15.040]  其實聖經早就提醒了我們
[00:06:15.040 --> 00:06:16.560]  如果你熟悉聖經
[00:06:16.560 --> 00:06:20.400]  在人類第一宗的兇殺案
[00:06:20.400 --> 00:06:22.640]  就是該隱殺了阿鵬
[00:06:22.640 --> 00:06:24.080]  是兩兄弟
[00:06:24.080 --> 00:06:26.720]  人類第一宗兄弟
[00:06:26.720 --> 00:06:28.720]  第一對兄弟
[00:06:28.720 --> 00:06:31.200]  為什麼要殺了弟弟呢?
[00:06:31.200 --> 00:06:35.120]  因為該隱獻祭
[00:06:35.120 --> 00:06:36.960]  耶和華看不中
[00:06:36.960 --> 00:06:39.200]  不閱立他和他的共物
[00:06:39.200 --> 00:06:42.160]  但是就閱立他弟弟的共物
[00:06:42.160 --> 00:06:43.520]  他就很生氣
[00:06:43.520 --> 00:06:45.920]  在聖經創世紀四章五節
[00:06:45.920 --> 00:06:48.320]  那裡說他就是該隱
[00:06:48.320 --> 00:06:50.720]  非常生氣
[00:06:50.720 --> 00:06:51.920]  他很生氣
[00:06:51.920 --> 00:06:53.520]  生氣到一個地步
[00:06:53.520 --> 00:06:55.440]  要殺了弟弟
[00:06:55.440 --> 00:06:57.920]  所以原來聖經早就告訴我們
[00:06:57.920 --> 00:06:59.680]  憤怒的後果很嚴重
[00:06:59.680 --> 00:07:03.200]  可以無可挽回的大錯
[00:07:03.200 --> 00:07:07.680]  憤怒仇恨的確會掩蓋你正常的人性
[00:07:07.680 --> 00:07:09.120]  引致殺人
[00:07:09.120 --> 00:07:11.840]  親人也無情講
[00:07:11.840 --> 00:07:13.200]  防範於未然
[00:07:13.200 --> 00:07:16.080]  我們憤怒應該要及早處理
[00:07:16.080 --> 00:07:19.920]  所以耶穌在登山補訓的這一段
[00:07:19.920 --> 00:07:21.200]  就提醒我們
[00:07:21.200 --> 00:07:24.320]  憤怒是要及早處理
[00:07:24.320 --> 00:07:27.920]  這一段講一點背景
[00:07:27.920 --> 00:07:31.920]  因為我知道王震是有一個系列做門徒
[00:07:31.920 --> 00:07:35.120]  給當代門徒的十五個忠告
[00:07:35.120 --> 00:07:37.280]  在一月中
[00:07:37.280 --> 00:07:38.240]  上個月中
[00:07:38.240 --> 00:07:40.800]  Ray 牧就講了第一個忠告
[00:07:40.800 --> 00:07:43.200]  用了五章的十三到十六節
[00:07:43.200 --> 00:07:46.800]  提醒我們做門徒的第一個忠告
[00:07:46.800 --> 00:07:48.320]  有沒有人記得是什麼?
[00:07:48.320 --> 00:07:54.000]  沒有什麼印象
[00:07:54.000 --> 00:07:59.200]  是叫我們做世上的炎和光
[00:07:59.200 --> 00:08:02.640]  我們的信仰要行出來
[00:08:02.640 --> 00:08:05.440]  我們要照耀於人前
[00:08:05.440 --> 00:08:07.280]  上個星期應該記得
[00:08:07.280 --> 00:08:10.000]  上個星期真真牧師提醒我們
[00:08:10.000 --> 00:08:12.000]  他用了上一段
[00:08:12.000 --> 00:08:14.560]  五章十七到二十節
[00:08:14.560 --> 00:08:17.440]  給我們第二個忠告是什麼?
[00:08:17.440 --> 00:08:22.080]  不要緊
[00:08:22.080 --> 00:08:25.760]  大家回去可以重溫一下
[00:08:25.760 --> 00:08:28.800]  聽到我們要記得才重要
[00:08:28.800 --> 00:08:31.280]  還有記得才能夠行道
[00:08:31.280 --> 00:08:34.000]  上個星期真真牧師講什麼呢?
[00:08:34.000 --> 00:08:35.920]  我們是要行出來
[00:08:35.920 --> 00:08:39.600]  不過不是行舊約的那些律法規條
[00:08:39.600 --> 00:08:42.560]  那些不是錯的
[00:08:42.560 --> 00:08:46.240]  不過要行耶穌承傳了的律例
[00:08:46.240 --> 00:08:49.040]  耶穌提出更高的義
[00:08:49.040 --> 00:08:51.920]  就是我們新約的教導
[00:08:51.920 --> 00:08:53.840]  所以我們要行
[00:08:53.840 --> 00:08:58.320]  耶穌所提出重新演繹的更高的義
[00:08:58.320 --> 00:09:03.200]  所以耶穌接著在五章的二十一到四十八
[00:09:03.200 --> 00:09:05.600]  講了六個對比
[00:09:05.600 --> 00:09:08.160]  舊約的律例就是這麼說
[00:09:08.160 --> 00:09:09.520]  古人就這麼說
[00:09:09.520 --> 00:09:10.400]  有話說了
[00:09:10.400 --> 00:09:13.120]  但是耶穌就這麼說了
[00:09:13.120 --> 00:09:16.240]  有另外一些更高的教導
[00:09:16.240 --> 00:09:19.280]  祂要求我們要達至更高的義
[00:09:19.280 --> 00:09:22.080]  目的就是在這段的最後一節
[00:09:22.080 --> 00:09:23.360]  就是五章的最後一節
[00:09:23.360 --> 00:09:24.480]  第四十八節
[00:09:24.480 --> 00:09:26.480]  就是讓我們完全
[00:09:26.480 --> 00:09:29.920]  好像我們天父完全一樣
[00:09:29.920 --> 00:09:34.640]  這就是大段落的一個概覽
[00:09:34.640 --> 00:09:37.840]  今天我只會分享五章二十一到二十六
[00:09:37.840 --> 00:09:40.880]  就是耶穌所說的第一個對比
[00:09:40.880 --> 00:09:43.600]  律法叫我們不要殺人
[00:09:43.600 --> 00:09:47.600]  不過耶穌更加叫我們不要恨一個人
[00:09:47.600 --> 00:09:50.800]  我們要處理心裡面的憤怒
[00:09:50.800 --> 00:09:54.960]  進入經文在第五章二十一節
[00:09:54.960 --> 00:10:00.480]  「你們聽見有吩咐古人的話說不可殺人」
[00:10:00.480 --> 00:10:02.400]  在你的程序上也印了
[00:10:02.400 --> 00:10:05.520]  出自《初一及記》二十章十三節
[00:10:05.680 --> 00:10:07.760]  或者在《生命記》五章十七節
[00:10:07.760 --> 00:10:09.280]  也重申了一次
[00:10:09.280 --> 00:10:10.640]  不可殺人
[00:10:10.640 --> 00:10:13.680]  這是十誡中的第六誡
[00:10:13.680 --> 00:10:14.720]  很清楚
[00:10:14.720 --> 00:10:19.360]  這是在舊約的很重要的律例
[00:10:19.360 --> 00:10:23.600]  然後又說了
[00:10:23.600 --> 00:10:26.480]  「凡殺人的難免受審判」
[00:10:26.480 --> 00:10:29.920]  這可能是出自《初一及記》二十一章十二節
[00:10:29.920 --> 00:10:32.400]  或者《利未記》二十四章十七節
[00:10:32.880 --> 00:10:36.160]  提到如果你打死人
[00:10:36.160 --> 00:10:37.840]  就要被處死
[00:10:37.840 --> 00:10:40.240]  就是你殺人是有審判有後果的
[00:10:40.240 --> 00:10:44.160]  不可殺人是律法的義
[00:10:44.160 --> 00:10:45.120]  是對的
[00:10:45.120 --> 00:10:47.840]  耶穌完全沒有否定
[00:10:47.840 --> 00:10:49.760]  也沒有推翻祂
[00:10:49.760 --> 00:10:52.560]  耶穌沒有說容許我們殺人
[00:10:52.560 --> 00:10:55.200]  但是耶穌要求我們的義
[00:10:55.200 --> 00:10:55.840]  要怎樣呢?
[00:10:55.840 --> 00:10:59.440]  要勝過民事和法理裁人的義
[00:10:59.440 --> 00:11:02.160]  要勝過舊約律例的義
[00:11:02.160 --> 00:11:05.360]  所以耶穌接著提出一個更高的義
[00:11:05.360 --> 00:11:08.000]  這就是今天耶穌希望
[00:11:08.000 --> 00:11:11.200]  對於每一個跟從耶穌的人的要求
[00:11:11.200 --> 00:11:13.280]  在第二十二節
[00:11:13.280 --> 00:11:15.280]  祂說「只是我告訴你們」
[00:11:15.280 --> 00:11:17.600]  你經常看到這個模式
[00:11:17.600 --> 00:11:20.080]  舊約有古人是這樣說
[00:11:20.080 --> 00:11:22.400]  「只是我告訴你們」
[00:11:22.400 --> 00:11:25.200]  就是耶穌要求更高的義
[00:11:28.160 --> 00:11:32.480]  「凡向弟兄動怒的難免受審判」
[00:11:32.480 --> 00:11:34.400]  耶穌用了弟兄
[00:11:34.400 --> 00:11:36.480]  整個段落都是用弟兄
[00:11:36.480 --> 00:11:38.880]  你不要罵弟兄是拉加
[00:11:38.880 --> 00:11:40.880]  不要罵弟兄是摩利
[00:11:40.880 --> 00:11:46.000]  耶穌用弟兄是指屬於同一個信仰群體
[00:11:46.000 --> 00:11:48.240]  在這個群體裡面
[00:11:48.240 --> 00:11:50.640]  當然這個信仰群體可以是教會
[00:11:50.640 --> 00:11:52.640]  可以是你的家庭
[00:11:52.640 --> 00:11:56.080]  有同一個類別
[00:11:56.080 --> 00:11:57.200]  同一個群體
[00:11:57.600 --> 00:12:00.320]  我們不要這樣彼此對待
[00:12:00.320 --> 00:12:02.240]  我們不要生一個人的氣
[00:12:02.240 --> 00:12:05.760]  你生他氣就難免受審判
[00:12:05.760 --> 00:12:09.840]  上一節說到你殺人就難免受審判
[00:12:09.840 --> 00:12:13.360]  這一節說到你生人就難免受審判
[00:12:13.360 --> 00:12:17.200]  耶穌很明顯將兩件事放在一起
[00:12:17.200 --> 00:12:21.920]  就是說你生人就好像殺人一樣
[00:12:21.920 --> 00:12:24.480]  弟兄姐妹,你有沒有生過人?
[00:12:26.800 --> 00:12:30.080]  有小朋友轉過頭來
[00:12:30.080 --> 00:12:31.680]  你從來沒有生過人的嗎?
[00:12:31.680 --> 00:12:34.080]  你說不是
[00:12:34.080 --> 00:12:34.640]  OK
[00:12:34.640 --> 00:12:37.680]  如果不是的話,我真的會…
[00:12:37.680 --> 00:12:38.960]  我沒有轉過頭來
[00:12:38.960 --> 00:12:40.320]  OK
[00:12:40.320 --> 00:12:43.920]  如果不是的話,完了崇拜要請教你
[00:12:43.920 --> 00:12:45.840]  能夠不生人
[00:12:45.840 --> 00:12:48.080]  每個人都生過人
[00:12:48.080 --> 00:12:49.840]  但在在應該沒有人殺過人
[00:12:49.840 --> 00:12:50.640]  我相信
[00:12:50.640 --> 00:12:54.080]  你有沒有這麼嚴重?
[00:12:54.080 --> 00:12:56.640]  生人就好像殺人一樣
[00:12:57.280 --> 00:12:59.440]  不過剛才我已經說了
[00:12:59.440 --> 00:13:01.440]  該人殺那百就是這樣
[00:13:01.440 --> 00:13:03.280]  他只是生弟弟的
[00:13:03.280 --> 00:13:06.400]  那位周先生殺父母一樣
[00:13:06.400 --> 00:13:07.520]  他是生父母的
[00:13:07.520 --> 00:13:10.240]  耶穌一針見血
[00:13:10.240 --> 00:13:12.080]  祂提出更高的義
[00:13:12.080 --> 00:13:13.840]  不要生人,不要恨人
[00:13:13.840 --> 00:13:15.040]  很重要
[00:13:15.040 --> 00:13:17.680]  因為如果我們不去處理裡面的怒氣
[00:13:17.680 --> 00:13:19.040]  裡面的憤怒
[00:13:19.040 --> 00:13:21.040]  祂一直累積發酵
[00:13:21.040 --> 00:13:22.320]  可能引致
[00:13:22.320 --> 00:13:26.240]  我相信是一個非常非常不理想的後果
[00:13:26.240 --> 00:13:28.800]  甚至是無可挽回的後果
[00:13:28.800 --> 00:13:31.040]  耶穌說
[00:13:31.040 --> 00:13:33.360]  你凡罵弟兄是拉加
[00:13:33.360 --> 00:13:35.760]  難免公會的審判
[00:13:35.760 --> 00:13:39.040]  拉加是原文的一個音譯
[00:13:39.040 --> 00:13:41.440]  拉加這個字就是廢物
[00:13:41.440 --> 00:13:42.320]  廢柴
[00:13:42.320 --> 00:13:43.440]  飯桶的意思
[00:13:43.440 --> 00:13:45.040]  然後
[00:13:45.040 --> 00:13:46.880]  他說如果你罵弟兄是摩利
[00:13:46.880 --> 00:13:48.960]  摩利也是原文的音譯
[00:13:48.960 --> 00:13:52.640]  摩利這個字就是白癡
[00:13:52.640 --> 00:13:53.920]  蠢材的意思
[00:13:54.320 --> 00:13:56.240]  如果你罵弟兄是摩利
[00:13:56.240 --> 00:13:59.200]  就難免地獄的火
[00:13:59.200 --> 00:14:01.520]  我想問問在座
[00:14:01.520 --> 00:14:03.040]  你有沒有罵過別人是不飯桶的?
[00:14:03.040 --> 00:14:07.280]  你有沒有罵過別人是廢柴的?
[00:14:07.280 --> 00:14:10.000]  有人說髒話了
[00:14:10.000 --> 00:14:12.400]  你有沒有罵過別人是白癡的?
[00:14:12.400 --> 00:14:14.560]  我經常被我兒子罵
[00:14:14.560 --> 00:14:20.560]  問題是要受公會的審判
[00:14:20.560 --> 00:14:22.560]  以及受地獄的火
[00:14:23.360 --> 00:14:26.080]  耶穌有沒有誇張一點?
[00:14:26.080 --> 00:14:29.120]  你罵別人是飯桶
[00:14:29.120 --> 00:14:30.240]  你就要去地獄
[00:14:30.240 --> 00:14:34.720]  當然在這裡不一定要照字面的解釋
[00:14:34.720 --> 00:14:37.280]  這裡的意思其實是
[00:14:37.280 --> 00:14:39.040]  後果是很嚴重的
[00:14:39.040 --> 00:14:43.040]  憤怒、仇恨是可以引致殺人的
[00:14:43.040 --> 00:14:44.160]  後果很嚴重
[00:14:44.160 --> 00:14:47.440]  我希望大家有耶穌的眼光去看待這件事
[00:14:47.440 --> 00:14:49.200]  今天的重點
[00:14:49.760 --> 00:14:53.680]  我不說這段篇幅
[00:14:53.680 --> 00:14:54.400]  你也明白
[00:14:54.400 --> 00:14:55.760]  你看你也明白
[00:14:55.760 --> 00:14:58.640]  不過希望大家很認真去看待
[00:14:58.640 --> 00:15:00.400]  耶穌很重視的事情
[00:15:00.400 --> 00:15:02.400]  這也是我們人生的態度
[00:15:02.400 --> 00:15:04.080]  耶穌重視的事情
[00:15:04.080 --> 00:15:05.520]  我們應該重視
[00:15:05.520 --> 00:15:07.680]  耶穌不重視的事情
[00:15:07.680 --> 00:15:10.720]  我們也同樣應該不要這麼重視
[00:15:10.720 --> 00:15:16.880]  耶穌有一些很外顯的罪行
[00:15:16.880 --> 00:15:18.080]  外顯的行為
[00:15:18.080 --> 00:15:19.120]  就是殺人
[00:15:19.600 --> 00:15:21.280]  現在教導我們轉移
[00:15:21.280 --> 00:15:23.760]  看我們內心的心態
[00:15:23.760 --> 00:15:25.040]  內在的心態
[00:15:25.040 --> 00:15:25.920]  就是生氣
[00:15:25.920 --> 00:15:28.720]  這就是更高的義
[00:15:28.720 --> 00:15:30.480]  一般的大方向也是這樣
[00:15:30.480 --> 00:15:34.240]  是處理內在的心態
[00:15:34.240 --> 00:15:38.240]  我們不要單單處理外在的行為
[00:15:38.240 --> 00:15:41.680]  一些神不喜歡的事情
[00:15:41.680 --> 00:15:43.680]  其實聖經也有說
[00:15:43.680 --> 00:15:45.360]  詩篇九十篇
[00:15:45.360 --> 00:15:46.480]  有罪孽
[00:15:46.480 --> 00:15:48.400]  但是也有忍惡
[00:15:48.720 --> 00:15:50.320]  可能你能夠看見罪孽
[00:15:50.320 --> 00:15:51.760]  你打人
[00:15:51.760 --> 00:15:52.640]  殺人
[00:15:52.640 --> 00:15:54.800]  忍惡在你內裡
[00:15:54.800 --> 00:15:58.720]  你會看不到一種仇恨、嫉妒
[00:15:58.720 --> 00:16:00.160]  可能在教會
[00:16:00.160 --> 00:16:01.680]  你坐在身邊的人
[00:16:01.680 --> 00:16:03.920]  可能內心看不到
[00:16:03.920 --> 00:16:06.880]  我們對神不喜歡的事情
[00:16:06.880 --> 00:16:09.040]  我永遠都有這個心態
[00:16:09.040 --> 00:16:11.520]  要消滅在他萌芽的階段
[00:16:11.520 --> 00:16:13.920]  不要讓他在內裡
[00:16:13.920 --> 00:16:15.520]  可以長大
[00:16:15.520 --> 00:16:16.160]  可以發芽
[00:16:16.160 --> 00:16:17.360]  要一早處理
[00:16:17.360 --> 00:16:18.400]  一早消滅
[00:16:18.880 --> 00:16:20.160]  那如何處理呢?
[00:16:20.160 --> 00:16:22.240]  耶穌在第23-26節
[00:16:22.240 --> 00:16:24.240]  用了兩個例子
[00:16:24.240 --> 00:16:25.760]  給我們一些指引
[00:16:25.760 --> 00:16:28.080]  第23節
[00:16:28.080 --> 00:16:29.920]  他說一開始用「所以」
[00:16:29.920 --> 00:16:33.200]  就是表示23-26節的段落
[00:16:33.200 --> 00:16:35.040]  這兩個例子的教導
[00:16:35.040 --> 00:16:37.360]  就是22節的教導
[00:16:37.360 --> 00:16:39.600]  一個很自然的結論
[00:16:39.600 --> 00:16:41.680]  我們應該要這麼做
[00:16:41.680 --> 00:16:44.160]  我們先看23-24
[00:16:44.160 --> 00:16:46.160]  第一個例子
[00:16:47.280 --> 00:16:49.840]  「你們在祭壇上獻禮物的時候
[00:16:49.840 --> 00:16:52.720]  如果想起弟兄向你懷怨
[00:16:52.720 --> 00:16:54.880]  就把禮物留在壇前
[00:16:54.880 --> 00:16:56.800]  先去和弟兄和好
[00:16:56.800 --> 00:16:58.480]  然後來獻禮物」
[00:16:58.480 --> 00:17:00.320]  雖然整段都是弟兄
[00:17:00.320 --> 00:17:01.440]  從頭到尾都是弟兄
[00:17:01.440 --> 00:17:03.120]  但當然一定包括姐妹
[00:17:03.120 --> 00:17:05.360]  你不要以為姐妹可以脫身
[00:17:05.360 --> 00:17:08.160]  這是一個涵蓋性的名詞
[00:17:08.160 --> 00:17:09.920]  弟兄姐妹
[00:17:09.920 --> 00:17:11.680]  你留意細心看
[00:17:11.680 --> 00:17:14.480]  這裡不是說你去惹人生氣
[00:17:15.120 --> 00:17:16.400]  這裡是說
[00:17:16.400 --> 00:17:19.440]  你知道別人生氣
[00:17:19.440 --> 00:17:22.160]  你知道有人向你懷怨
[00:17:22.160 --> 00:17:24.320]  或者和修羅版用「懷恨」
[00:17:24.320 --> 00:17:27.280]  有人恨你、生氣你的時候
[00:17:27.280 --> 00:17:29.360]  你要先去尋求和好
[00:17:29.360 --> 00:17:30.720]  然後才去獻祭
[00:17:30.720 --> 00:17:32.640]  意思就是
[00:17:32.640 --> 00:17:35.040]  如果你不先和人和好
[00:17:35.040 --> 00:17:36.240]  你獻祭
[00:17:36.240 --> 00:17:37.760]  神也未必悅立
[00:17:37.760 --> 00:17:39.600]  神也未必喜歡
[00:17:39.600 --> 00:17:42.080]  所以你看看神重視的是什麼?
[00:17:42.240 --> 00:17:43.840]  是我們內在
[00:17:43.840 --> 00:17:48.160]  弟兄姐妹之間一個和好和諧的關係
[00:17:48.160 --> 00:17:52.480]  是多於外在的一些表面上的禮儀
[00:17:52.480 --> 00:17:54.400]  不是說那些不重要
[00:17:54.400 --> 00:17:57.360]  但神更加重視什麼呢?
[00:17:57.360 --> 00:18:01.200]  如果你想起這一陣子
[00:18:01.200 --> 00:18:02.480]  在旺鎮裡面
[00:18:02.480 --> 00:18:06.720]  有弟兄、有姐妹在生你的氣
[00:18:06.720 --> 00:18:08.800]  你會不會想想
[00:18:08.800 --> 00:18:10.160]  先和他們和好
[00:18:10.640 --> 00:18:12.640]  再回到旺鎮崇拜呢?
[00:18:12.640 --> 00:18:15.920]  我們可能有很多顧慮
[00:18:15.920 --> 00:18:17.440]  你問我,我也有很多顧慮
[00:18:17.440 --> 00:18:20.080]  如果要和人和好
[00:18:20.080 --> 00:18:23.440]  然後才去敬拜、獻祭
[00:18:23.440 --> 00:18:24.960]  我會想
[00:18:24.960 --> 00:18:26.720]  我只是想和好而已
[00:18:26.720 --> 00:18:28.080]  他會不會原諒我?
[00:18:28.080 --> 00:18:30.000]  我又會想
[00:18:30.000 --> 00:18:32.000]  我費盡唇舌
[00:18:32.000 --> 00:18:33.440]  行不行呢?
