
[00:00:00.000 --> 00:00:04.000]  今日的經訓是記載在
[00:09:24.000 --> 00:09:26.000]  也面對類似的情況
[00:09:26.000 --> 00:09:28.000]  我們看第24節
[00:09:28.000 --> 00:09:30.000]  麻煩你
[00:09:30.000 --> 00:09:32.000]  欺騙人首先在往後
[00:09:32.000 --> 00:09:34.000]  交代他們為何要用詭計的原因
[00:09:34.000 --> 00:09:36.000]  他們是因為
[00:09:36.000 --> 00:09:38.000]  害怕被滅絕
[00:09:38.000 --> 00:09:40.000]  所以為了活命
[00:09:40.000 --> 00:09:42.000]  他們就想和以色列人
[00:09:42.000 --> 00:09:44.000]  納約講和
[00:09:44.000 --> 00:09:46.000]  但是又害怕
[00:09:46.000 --> 00:09:48.000]  如果他們真的講真話
[00:09:48.000 --> 00:09:50.000]  說自己是加南地的居民
[00:09:50.000 --> 00:09:52.000]  後果會怎樣
[00:09:52.000 --> 00:09:54.000]  他們很擔心會被殺害
[00:09:54.000 --> 00:09:56.000]  於是
[00:09:56.000 --> 00:09:58.000]  他們就在第六節說
[00:09:58.000 --> 00:10:00.000]  我們是從遠方來的
[00:10:00.000 --> 00:10:02.000]  就好像
[00:10:02.000 --> 00:10:04.000]  不難理解
[00:10:04.000 --> 00:10:06.000]  可能之前也聽過有市民
[00:10:06.000 --> 00:10:08.000]  召喚救護車服務
[00:10:08.000 --> 00:10:10.000]  但其實他之前回過內地
[00:10:10.000 --> 00:10:12.000]  但如果怕被人問到
[00:10:12.000 --> 00:10:14.000]  他要講真話的時候
[00:10:14.000 --> 00:10:16.000]  就很擔心
[00:10:16.000 --> 00:10:18.000]  別人可能不幫他
[00:10:18.000 --> 00:10:20.000]  又或者擔心
[00:10:20.000 --> 00:10:22.000]  如果真的有事就要強制隔離
[00:10:22.000 --> 00:10:24.000]  為了保障自己
[00:10:24.000 --> 00:10:26.000]  所以他隱瞞這個真相
[00:10:26.000 --> 00:10:28.000]  但當然最後一定查到
[00:10:28.000 --> 00:10:32.000]  而你看到
[00:10:32.000 --> 00:10:34.000]  欺騙人他要為了
[00:10:34.000 --> 00:10:36.000]  增加自己說話的可信性
[00:10:36.000 --> 00:10:38.000]  於是
[00:10:38.000 --> 00:10:40.000]  他就將那些舊的口袋
[00:10:40.000 --> 00:10:42.000]  將那些縫補
[00:10:42.000 --> 00:10:44.000]  破爛了那些舊的皮袋
[00:10:44.000 --> 00:10:46.000]  放在爐上
[00:10:46.000 --> 00:10:48.000]  又將那些補過的鞋
[00:10:48.000 --> 00:10:50.000]  和那些破舊的衣服
[00:10:50.000 --> 00:10:52.000]  穿在身上
[00:10:52.000 --> 00:10:54.000]  還帶著那些
[00:10:54.000 --> 00:10:56.000]  本來是乾又長了毛
[00:10:56.000 --> 00:10:58.000]  實際原意可能是又乾又碎
[00:10:58.000 --> 00:11:00.000]  毛其實可以解作
[00:11:00.000 --> 00:11:02.000]  碎了的意思
[00:11:02.000 --> 00:11:04.000]  乾的東西自然都碎了
[00:11:04.000 --> 00:11:06.000]  他試圖透過這些我們說的精心預設的道具
[00:11:06.000 --> 00:11:08.000]  來誤導以色列人
[00:11:08.000 --> 00:11:10.000]  相信他們真的從遠方來
[00:11:12.000 --> 00:11:16.000]  而當以色列人和約書亞他們起疑心的時候
[00:11:16.000 --> 00:11:18.000]  欺騙人也似乎想好了對策
[00:11:18.000 --> 00:11:20.000]  他們立刻就來一招
[00:11:20.000 --> 00:11:22.000]  轉移視線
[00:11:22.000 --> 00:11:24.000]  如果我們細心看
[00:11:24.000 --> 00:11:26.000]  第八節開始
[00:11:26.000 --> 00:11:28.000]  似乎他們都想過
[00:11:28.000 --> 00:11:30.000]  當人家真的起疑心的時候
[00:11:30.000 --> 00:11:32.000]  他們要怎樣去回應
[00:11:32.000 --> 00:11:34.000]  你會看到欺騙人他沒有直接去回答
[00:11:34.000 --> 00:11:36.000]  約書亞或者說
[00:11:36.000 --> 00:11:38.000]  以色列人的提問
[00:11:38.000 --> 00:11:40.000]  他只是一再很謙恭地
[00:11:40.000 --> 00:11:42.000]  叫自己做什麼
[00:11:42.000 --> 00:11:44.000]  服人
[00:11:44.000 --> 00:11:46.000]  叫了自己三次
[00:11:46.000 --> 00:11:48.000]  我是服人來的
[00:11:48.000 --> 00:11:50.000]  對以色列人來說這句說話
[00:11:50.000 --> 00:11:52.000]  合不合聽
[00:11:52.000 --> 00:11:54.000]  合不合耳
[00:11:54.000 --> 00:11:56.000]  很合聽的一句說話
[00:11:56.000 --> 00:11:58.000]  為什麼這麼說
[00:11:58.000 --> 00:12:00.000]  你想想過往幾百年以色列人在埃及做什麼
[00:12:00.000 --> 00:12:02.000]  做奴隸
[00:12:02.000 --> 00:12:04.000]  現在
[00:12:04.000 --> 00:12:06.000]  竟然反過來有人
[00:12:06.000 --> 00:12:08.000]  肯做他們的奴隸
[00:12:08.000 --> 00:12:10.000]  自己一下子就提升
[00:12:10.000 --> 00:12:12.000]  做了什麼
[00:12:12.000 --> 00:12:14.000]  做了主人
[00:12:14.000 --> 00:12:16.000]  肯定感覺飄飄然
[00:12:16.000 --> 00:12:18.000]  另一方面
[00:12:18.000 --> 00:12:20.000]  欺騙人亦都說
[00:12:20.000 --> 00:12:22.000]  他們是因為聽到耶路亞話神的名聲
[00:12:22.000 --> 00:12:24.000]  聽見耶路亞話的大能
[00:12:24.000 --> 00:12:26.000]  他怎樣在埃及
[00:12:26.000 --> 00:12:28.000]  怎樣在約旦河東
[00:12:28.000 --> 00:12:30.000]  所行的一切事
[00:12:30.000 --> 00:12:32.000]  所以山長水遠
[00:12:32.000 --> 00:12:34.000]  專登來到去拜會以色列人
[00:12:34.000 --> 00:12:36.000]  留意欺騙人
[00:12:36.000 --> 00:12:38.000]  其實本來他們知道
[00:12:38.000 --> 00:12:40.000]  近日耶利哥城
[00:12:40.000 --> 00:12:42.000]  和艾城所發生的事
[00:12:42.000 --> 00:12:44.000]  不過專登隱瞞不說
[00:12:44.000 --> 00:12:46.000]  因為他們怕被人識穿
[00:12:46.000 --> 00:12:48.000]  其實他們本來就是住在附近的
[00:12:48.000 --> 00:12:50.000]  欺騙人
[00:12:50.000 --> 00:12:52.000]  試想像下
[00:12:52.000 --> 00:12:54.000]  你是以色列人
[00:12:54.000 --> 00:12:56.000]  竟然有一班人
[00:12:56.000 --> 00:12:58.000]  素未謀面但肯派隨萬難
[00:12:58.000 --> 00:13:00.000]  從遠方冒名
[00:13:00.000 --> 00:13:02.000]  來找你
[00:13:02.000 --> 00:13:04.000]  還表示對你的信仰
[00:13:04.000 --> 00:13:06.000]  因為他們相信神非常景仰
[00:13:06.000 --> 00:13:08.000]  還主動來投靠你
[00:13:08.000 --> 00:13:10.000]  說要做你的僕人
[00:13:10.000 --> 00:13:12.000]  以色列人
[00:13:12.000 --> 00:13:14.000]  以前有試過如此威風嗎
[00:13:14.000 --> 00:13:16.000]  沒有試過
[00:13:16.000 --> 00:13:18.000]  這樣被人抬舉
[00:13:18.000 --> 00:13:20.000]  其實自然
[00:13:20.000 --> 00:13:22.000]  他的戒心會怎樣
[00:13:22.000 --> 00:13:24.000]  會大大降低
[00:13:24.000 --> 00:13:26.000]  就在這個時候
[00:13:26.000 --> 00:13:28.000]  欺騙人再怎樣
[00:13:28.000 --> 00:13:30.000]  拿預先設計好的道具出來
[00:13:30.000 --> 00:13:32.000]  林信
[00:13:32.000 --> 00:13:34.000]  所帶來的東西
[00:13:34.000 --> 00:13:36.000]  我們出發時在家裡拿來的餅
[00:13:36.000 --> 00:13:38.000]  還是熱的
[00:13:38.000 --> 00:13:40.000]  現在已經乾到碎了
[00:13:40.000 --> 00:13:42.000]  你看看我們這個皮袋
[00:13:42.000 --> 00:13:44.000]  原本出門口
[00:13:44.000 --> 00:13:46.000]  放酒進去的時候還是新的
[00:13:46.000 --> 00:13:48.000]  現在已經破爛了
[00:13:48.000 --> 00:13:50.000]  你看看我們穿的衣服
[00:13:50.000 --> 00:13:52.000]  穿的鞋
[00:13:52.000 --> 00:13:54.000]  因為路程實在很遠
[00:13:54.000 --> 00:13:56.000]  所以都破舊了
[00:13:56.000 --> 00:13:58.000]  沒有花沒有架
[00:13:58.000 --> 00:14:00.000]  你相信我們
[00:14:00.000 --> 00:14:02.000]  真的從遠方來
[00:14:02.000 --> 00:14:04.000]  我們真的很想和你納約的嗎
[00:14:04.000 --> 00:14:08.000]  欺騙人
[00:14:08.000 --> 00:14:10.000]  一早預設好
[00:14:10.000 --> 00:14:12.000]  要怎樣做
[00:14:12.000 --> 00:14:14.000]  所以結果你會看到
[00:14:14.000 --> 00:14:16.000]  第十四到十五節
[00:14:16.000 --> 00:14:18.000]  經文這裡說
[00:14:18.000 --> 00:14:20.000]  以色列人受了他們的食物
[00:14:20.000 --> 00:14:22.000]  並沒有求文
[00:14:22.000 --> 00:14:24.000]  耶和華
[00:14:24.000 --> 00:14:26.000]  不是一定吃了那些
[00:14:26.000 --> 00:14:28.000]  又乾又碎的餅
[00:14:28.000 --> 00:14:30.000]  意思是
[00:14:30.000 --> 00:14:32.000]  以色列人只是單憑
[00:14:32.000 --> 00:14:34.000]  那些又乾又碎的餅
[00:14:34.000 --> 00:14:36.000]  來做證據
[00:14:36.000 --> 00:14:38.000]  單憑他們眼睛
[00:14:38.000 --> 00:14:40.000]  所見到的事物
[00:14:40.000 --> 00:14:42.000]  就接納了欺騙人所說的
[00:14:42.000 --> 00:14:44.000]  是一個事實的真相
[00:14:44.000 --> 00:14:46.000]  但相比之下
[00:14:46.000 --> 00:14:48.000]  他們明明
[00:14:48.000 --> 00:14:50.000]  是要以上帝的名
[00:14:50.000 --> 00:14:52.000]  來去起勢
[00:14:52.000 --> 00:14:54.000]  一個這麼重大的事件
[00:14:54.000 --> 00:14:56.000]  他們竟然怎樣
[00:14:56.000 --> 00:14:58.000]  不問上帝
[00:14:58.000 --> 00:15:00.000]  竟然跳過了上帝
[00:15:00.000 --> 00:15:02.000]  其實上帝曾經
[00:15:02.000 --> 00:15:04.000]  祝福過他們
[00:15:04.000 --> 00:15:06.000]  當要做一些重大的判斷
[00:15:06.000 --> 00:15:08.000]  特別是遇到困難
[00:15:08.000 --> 00:15:10.000]  遇到疑惑的時候
[00:15:10.000 --> 00:15:12.000]  可以先透過大祭司身上的
[00:15:12.000 --> 00:15:14.000]  污淩和土命
[00:15:14.000 --> 00:15:16.000]  來求文
[00:15:16.000 --> 00:15:18.000]  過程其實不複雜不難
[00:15:18.000 --> 00:15:20.000]  但為什麼他們寧願
[00:15:20.000 --> 00:15:22.000]  倉促自己去做一個判斷
[00:15:22.000 --> 00:15:24.000]  都不事先去
[00:15:24.000 --> 00:15:26.000]  求文一下上帝的指引
[00:15:26.000 --> 00:15:28.000]  這一方面很值得我們去想
[00:15:28.000 --> 00:15:32.000]  如果你有留意其實
[00:15:32.000 --> 00:15:34.000]  以色列人剛剛經歷完的
[00:15:34.000 --> 00:15:36.000]  是一個逆境
[00:15:36.000 --> 00:15:38.000]  變回順境
[00:15:38.000 --> 00:15:40.000]  如果你還記得
[00:15:40.000 --> 00:15:42.000]  處理完阿干犯罪的事件
[00:15:42.000 --> 00:15:44.000]  之後他們再一次怎樣
[00:15:44.000 --> 00:15:46.000]  打勝仗
[00:15:46.000 --> 00:15:48.000]  征服了艾城
[00:15:48.000 --> 00:15:50.000]  再加上現在
[00:15:50.000 --> 00:15:52.000]  有人怎樣
[00:15:52.000 --> 00:15:54.000]  特地來做你的主人
[00:15:54.000 --> 00:15:56.000]  感覺肯定好不好
[00:15:56.000 --> 00:15:58.000]  非常良好的感覺
[00:15:58.000 --> 00:16:00.000]  感覺良好的時候
[00:16:00.000 --> 00:16:02.000]  自然
[00:16:02.000 --> 00:16:04.000]  對自己辨別事物的能力
[00:16:04.000 --> 00:16:06.000]  就會怎樣
[00:16:06.000 --> 00:16:08.000]  更加有自信更加有把握
[00:16:08.000 --> 00:16:10.000]  覺得自己可以有能力
[00:16:10.000 --> 00:16:12.000]  處理到眼前很多的事情
[00:16:12.000 --> 00:16:14.000]  人在這個
[00:16:14.000 --> 00:16:16.000]  情況的裏面
[00:16:16.000 --> 00:16:18.000]  很容易就會忘記了
[00:16:18.000 --> 00:16:20.000]  自己本來是僕人的身份
[00:16:20.000 --> 00:16:22.000]  是吧
[00:16:22.000 --> 00:16:24.000]  當我們被人叫做主人
[00:16:24.000 --> 00:16:26.000]  被人抬轎多的時候
[00:16:26.000 --> 00:16:28.000]  就會很容易忘記了
[00:16:28.000 --> 00:16:30.000]  自己其實是上帝僕人的身份
[00:16:30.000 --> 00:16:32.000]  一點都不出奇
[00:16:32.000 --> 00:16:34.000]  你想想順境的時候
[00:16:34.000 --> 00:16:36.000]  加上感覺良好
[00:16:36.000 --> 00:16:38.000]  自信心爆棚的時候
[00:16:38.000 --> 00:16:40.000]  我們就會很容易
[00:16:40.000 --> 00:16:42.000]  慢慢忘記了
[00:16:42.000 --> 00:16:44.000]  其實我們每一日都要尋求上帝的指引和帶領
[00:16:44.000 --> 00:16:46.000]  這個有時都會是
[00:16:46.000 --> 00:16:48.000]  我們生活一些的寫照
[00:16:48.000 --> 00:16:50.000]  所以其實
[00:16:50.000 --> 00:16:52.000]  我想我們沒有人喜歡
[00:16:52.000 --> 00:16:54.000]  面對逆境
[00:16:54.000 --> 00:16:56.000]  但是上帝卻是喜歡使用逆境
[00:16:56.000 --> 00:16:58.000]  上帝卻是喜歡通過逆境
[00:16:58.000 --> 00:17:00.000]  將迷失了的人
[00:17:00.000 --> 00:17:02.000]  帶回到他身邊
[00:17:02.000 --> 00:17:04.000]  迫使我們
[00:17:04.000 --> 00:17:06.000]  來尋求他
[00:17:06.000 --> 00:17:08.000]  當然我想
[00:17:08.000 --> 00:17:10.000]  尋求上帝不會馬上有個答案
[00:17:10.000 --> 00:17:12.000]  不會馬上解決所有問題
[00:17:12.000 --> 00:17:14.000]  但是肯尋求上帝的人
[00:17:14.000 --> 00:17:16.000]  他和上帝的關係
[00:17:16.000 --> 00:17:18.000]  一定會不斷提升
[00:17:18.000 --> 00:17:20.000]  同時
[00:17:20.000 --> 00:17:22.000]  也可以幫自己建立到一種生活的態度
[00:17:22.000 --> 00:17:24.000]  就是每一日
[00:17:24.000 --> 00:17:26.000]  先將自己
[00:17:26.000 --> 00:17:28.000]  先將你要處理的事情
[00:17:28.000 --> 00:17:30.000]  交託了給上帝
[00:17:30.000 --> 00:17:32.000]  你要知道
[00:17:32.000 --> 00:17:34.000]  離開了他
[00:17:34.000 --> 00:17:36.000]  其實你什麼都不能夠做
[00:17:36.000 --> 00:17:38.000]  這樣的時候你就會
[00:17:38.000 --> 00:17:40.000]  懂得尋求上帝的帶領
[00:17:40.000 --> 00:17:42.000]  等候他的指引
[00:17:42.000 --> 00:17:44.000]  保守自己
[00:17:44.000 --> 00:17:46.000]  周瑜最近的情況
[00:17:46.000 --> 00:17:48.000]  我想大家都類似
[00:17:48.000 --> 00:17:50.000]  少了出街
[00:17:50.000 --> 00:17:52.000]  少了很多
[00:17:52.000 --> 00:17:54.000]  和外面接觸聯繫的機會
[00:17:54.000 --> 00:17:56.000]  多了很多時間
[00:17:56.000 --> 00:17:58.000]  特別在家
[00:17:58.000 --> 00:18:00.000]  但是有時
[00:18:00.000 --> 00:18:02.000]  又不知道怎麼打
[00:18:02.000 --> 00:18:04.000]  或者不知道怎麼好好去運用
[00:18:04.000 --> 00:18:06.000]  特別如果你是做家長
[00:18:06.000 --> 00:18:08.000]  小朋友讀小學讀幼稚園
[00:18:08.000 --> 00:18:10.000]  就更加頭痕
[00:18:10.000 --> 00:18:12.000]  沒有網上功課的時候
[00:18:12.000 --> 00:18:14.000]  就擔心什麼
[00:18:14.000 --> 00:18:16.000]  擔心他懶散
[00:18:16.000 --> 00:18:18.000]  擔心他戶外活動不夠
[00:18:18.000 --> 00:18:20.000]  要安排很多東西
[00:18:20.000 --> 00:18:22.000]  到開始有網上學習
[00:18:22.000 --> 00:18:24.000]  網上上學
[00:18:24.000 --> 00:18:26.000]  網上功課的時候
[00:18:26.000 --> 00:18:28.000]  你又煩什麼
[00:18:28.000 --> 00:18:30.000]  下班之後
[00:18:30.000 --> 00:18:32.000]  你還要做多另一份工作
[00:18:32.000 --> 00:18:34.000]  來跟進一下
[00:18:34.000 --> 00:18:36.000]  他能不能搞定
[00:18:36.000 --> 00:18:38.000]  有沒有真的依時依後
[00:18:38.000 --> 00:18:40.000]  按照學校的規定來完成他的學習
[00:18:40.000 --> 00:18:42.000]  如是者
[00:18:42.000 --> 00:18:44.000]  這樣都幾多個月
[00:18:44.000 --> 00:18:46.000]  都過幾兩個月
[00:18:46.000 --> 00:18:48.000]  繼續這樣好不好
[00:18:48.000 --> 00:18:50.000]  都挺難受的
[00:18:50.000 --> 00:18:52.000]  真的
[00:18:52.000 --> 00:18:54.000]  不是說笑
[00:18:54.000 --> 00:18:56.000]  沒有病都會變怎樣
[00:18:56.000 --> 00:18:58.000]  都有病
[00:18:58.000 --> 00:19:00.000]  所以頂姐妹
[00:19:00.000 --> 00:19:02.000]  我想或許這個都是一個好時機
[00:19:02.000 --> 00:19:04.000]  我們回到上帝的身邊
[00:19:04.000 --> 00:19:06.000]  尋求祂的心意
[00:19:06.000 --> 00:19:08.000]  怎樣在那個
[00:19:08.000 --> 00:19:10.000]  不屈悶的日子
[00:19:10.000 --> 00:19:12.000]  怎樣在擔憂的裏面
[00:19:12.000 --> 00:19:14.000]  求神幫助你
[00:19:14.000 --> 00:19:16.000]  重新激活過來
[00:19:16.000 --> 00:19:18.000]  重新去調教
