
[00:00:00.000 --> 00:00:28.400]  經文化及文化局局長
[00:09:30.200 --> 00:09:31.200]  他們有所學習
[00:09:31.200 --> 00:09:33.200]  因為不久將來
[00:09:33.200 --> 00:09:36.200]  他們也會體會到
[00:09:36.200 --> 00:09:38.200]  練老練長
[00:09:38.200 --> 00:09:41.200]  所以其實就要在這個階段學習
[00:09:41.200 --> 00:09:43.200]  敬老 愛老 護老
[00:09:43.200 --> 00:09:47.200]  剛才姊妹跟我們讀這段經文
[00:09:47.200 --> 00:09:50.200]  利未記十九章三十二節
[00:09:50.200 --> 00:09:53.200]  在白髮人面前站起來
[00:09:53.200 --> 00:09:55.200]  也要尊敬老人
[00:09:55.200 --> 00:09:56.200]  又要敬畏你的神
[00:09:56.200 --> 00:09:58.200]  我是耶和華
[00:09:58.200 --> 00:10:00.200]  其實這裡是講到
[00:10:00.200 --> 00:10:03.200]  要擁抱老年的理由
[00:10:03.200 --> 00:10:06.200]  留意十九章第二節
[00:10:06.200 --> 00:10:08.200]  第二節是這樣說
[00:10:08.200 --> 00:10:09.200]  你們要聖潔
[00:10:09.200 --> 00:10:13.200]  因為我耶和華你們的神是聖潔的
[00:10:13.200 --> 00:10:16.200]  這就是傳捲利未記的約節
[00:10:16.200 --> 00:10:19.200]  這一節所指向的對象
[00:10:19.200 --> 00:10:21.200]  其實不單單是利未人
[00:10:21.200 --> 00:10:23.200]  或者是祭司
[00:10:23.200 --> 00:10:26.200]  甚至是全以色列會眾
[00:10:26.200 --> 00:10:29.200]  其實在這裡的經文就是要他們聖潔
[00:10:29.200 --> 00:10:32.200]  耶和華說他們的神是聖潔
[00:10:32.200 --> 00:10:36.200]  這是利未記重要的神學框架
[00:10:36.200 --> 00:10:40.200]  很多人認為利未記只是記載
[00:10:40.200 --> 00:10:43.200]  利未人如何做祭司
[00:10:43.200 --> 00:10:45.200]  這一本手冊
[00:10:45.200 --> 00:10:47.200]  可能其實有些誤解
[00:10:47.200 --> 00:10:50.200]  當中當然是耶和華神
[00:10:50.200 --> 00:10:55.200]  藉著摩西頒佈祭司的即時
[00:10:55.200 --> 00:10:57.200]  和憲制的條例
[00:10:57.200 --> 00:11:02.200]  以及如何區分潔淨和不潔淨的物件
[00:11:02.200 --> 00:11:05.200]  以及講到關於聚德屬
[00:11:05.200 --> 00:11:08.200]  這種祭祀的律例
[00:11:08.200 --> 00:11:11.200]  其實同時也是利未記當中提到
[00:11:11.200 --> 00:11:14.200]  關於以色列全會眾一個道德
[00:11:14.200 --> 00:11:19.200]  律例、律法、祭祀和百姓精神生活的規範
[00:11:19.200 --> 00:11:24.200]  經文中同時也要求以色列全民要神聖
[00:11:24.200 --> 00:11:27.200]  因為神說你們要聖潔
[00:11:27.200 --> 00:11:31.200]  其實在十九章所列明的條例
[00:11:31.200 --> 00:11:33.200]  這是道德的條例
[00:11:33.200 --> 00:11:38.200]  神的聖潔領域要延伸到每一個以色列的全會眾
[00:11:38.200 --> 00:11:43.200]  要讓以色列活出敬虔和聖潔的生活
[00:11:43.200 --> 00:11:47.200]  因為他們是神國道的身份
[00:11:47.200 --> 00:11:51.200]  所以他們同時既有這種身份的時候
[00:11:51.200 --> 00:11:55.200]  就可以分享到神聖潔的屬性
[00:11:55.200 --> 00:12:00.200]  整篇十九章有三十七節的經文
[00:12:00.200 --> 00:12:02.200]  在利未記裏面十九章
[00:12:02.200 --> 00:12:05.200]  我們仔細去看的時候
[00:12:05.200 --> 00:12:07.200]  其實你會看到很鬆散
[00:12:07.200 --> 00:12:09.200]  或者好像很雜亂
[00:12:09.200 --> 00:12:11.200]  但我們仔細去看的時候
[00:12:11.200 --> 00:12:13.200]  它分了十六小段
[00:12:13.200 --> 00:12:17.200]  每一段都是以「我是耶和華」作為結束
[00:12:17.200 --> 00:12:20.200]  而這個內容其實就是
[00:12:20.200 --> 00:12:24.200]  十戒在日常生活上的形容
[00:12:24.200 --> 00:12:29.200]  孝敬父母是十戒中的第五戒
[00:12:29.200 --> 00:12:34.200]  和敬拜神手安息日是十戒中的第四戒
[00:12:34.200 --> 00:12:37.200]  同時出現在第三節那裏
[00:12:37.200 --> 00:12:43.200]  表明了父母是神在地上的代表
[00:12:43.200 --> 00:12:46.200]  應該受到充分的尊重
[00:12:46.200 --> 00:12:51.200]  在新約裏面亦不時的重述了這個命令
[00:12:51.200 --> 00:12:54.200]  無論我們的父母出生
[00:12:54.200 --> 00:12:56.200]  或者社會地位是怎樣
[00:12:56.200 --> 00:13:00.200]  又或者他們的身體精神狀況是怎樣
[00:13:00.200 --> 00:13:03.200]  其實我們作為兒女都需要敬愛他們
[00:13:03.200 --> 00:13:06.200]  按著聖經的教導
[00:13:06.200 --> 00:13:09.200]  這是人最重要的責任
[00:13:09.200 --> 00:13:15.200]  三十二節將尊敬老年人、白髮人
[00:13:15.200 --> 00:13:18.200]  和敬畏神的命令並列
[00:13:18.200 --> 00:13:20.200]  其實這是呼籲了
[00:13:20.200 --> 00:13:25.200]  十九章第三節敬畏父母
[00:13:25.200 --> 00:13:28.200]  或者是孝敬父母的命令
[00:13:28.200 --> 00:13:32.200]  是要求以色列人要在白髮人
[00:13:32.200 --> 00:13:35.200]  老年人面前站起來
[00:13:35.200 --> 00:13:39.200]  我們會尊榮我們的長者
[00:13:39.200 --> 00:13:42.200]  其實是表示我們對神的敬畏
[00:13:42.200 --> 00:13:47.200]  因為他們是按著上帝的形象去做
[00:13:47.200 --> 00:13:51.200]  不要因為他們已經是年紀老邁
[00:13:51.200 --> 00:13:53.200]  我們就小看他們
[00:13:53.200 --> 00:13:58.200]  甚至忽略他們白髮為老年人的尊榮
[00:13:58.200 --> 00:14:01.200]  這是真言裏面最有智慧的教導
[00:14:01.200 --> 00:14:04.200]  我們要愛神所愛的
[00:14:04.200 --> 00:14:07.200]  要尊敬神所尊敬的
[00:14:07.200 --> 00:14:10.200]  有新聞是這樣報導
[00:14:10.200 --> 00:14:13.200]  一個年老的婆婆傷心欲絕
[00:14:13.200 --> 00:14:19.200]  她在自己住戶的單位門外打地鋪
[00:14:19.200 --> 00:14:23.200]  這件新聞雖然不是很轟動
[00:14:23.200 --> 00:14:27.200]  但也有記者採訪
[00:14:27.200 --> 00:14:32.200]  這個婆婆可以上樓
[00:14:32.200 --> 00:14:34.200]  因為她的家庭
[00:14:34.200 --> 00:14:40.200]  她和兒子、媳婦和兩個很小的兒孫女
[00:14:40.200 --> 00:14:44.200]  用一個家有長者優先配屋計劃
[00:14:44.200 --> 00:14:45.200]  來申請上樓
[00:14:45.200 --> 00:14:47.200]  所以整個家庭一家幾口
[00:14:47.200 --> 00:14:50.200]  很快就上樓了
[00:14:50.200 --> 00:14:54.200]  但這個婆婆因為年紀大
[00:14:54.200 --> 00:14:56.200]  體弱多病
[00:14:56.200 --> 00:14:59.200]  先後都進出醫院
[00:14:59.200 --> 00:15:05.200]  到最後兒子覺得要照顧家庭
[00:15:05.200 --> 00:15:07.200]  小孩還未長大
[00:15:07.200 --> 00:15:09.200]  要照顧媽媽
[00:15:09.200 --> 00:15:11.200]  比較吃力
[00:15:11.200 --> 00:15:14.200]  所以和他的姐弟商量
[00:15:14.200 --> 00:15:16.200]  之後就決定
[00:15:16.200 --> 00:15:20.200]  把老人家婆婆送進老人院
[00:15:20.200 --> 00:15:24.200]  他們都會承擔一些費用
[00:15:24.200 --> 00:15:26.200]  經常去探望她
[00:15:26.200 --> 00:15:31.200]  但原來因為這班年青人
[00:15:31.200 --> 00:15:35.200]  子女出現了很多分歧
[00:15:35.200 --> 00:15:38.200]  特別是財務上的問題
[00:15:38.200 --> 00:15:40.200]  有沒有交老人院費
[00:15:40.200 --> 00:15:44.200]  福利署介入都很困難
[00:15:44.200 --> 00:15:48.200]  婆婆被迫在單位住戶外
[00:15:48.200 --> 00:15:50.200]  去住宿
[00:15:50.200 --> 00:15:52.200]  有家歸不得
[00:15:52.200 --> 00:15:54.200]  這種被遺棄
[00:15:54.200 --> 00:15:57.200]  這種難過 孤單 傷感
[00:15:57.200 --> 00:16:00.200]  心情極度不安
[00:16:00.200 --> 00:16:03.200]  莫說老來從子
[00:16:03.200 --> 00:16:06.200]  可能已經不再想這件事
[00:16:06.200 --> 00:16:09.200]  如何解決面前的處境
[00:16:09.200 --> 00:16:12.200]  當我看到這些情景時
[00:16:12.200 --> 00:16:15.200]  一方面是同情她
[00:16:15.200 --> 00:16:19.200]  另一方面為了這個婆婆有點難過
[00:16:19.200 --> 00:16:22.200]  現實生活中
[00:16:22.200 --> 00:16:26.200]  很多長者除了身體衰弱之外
[00:16:26.200 --> 00:16:28.200]  更加害怕什麼呢
[00:16:28.200 --> 00:16:33.200]  害怕被家人甚至社會離棄
[00:16:33.200 --> 00:16:36.200]  浸信會外群社會服務處
[00:16:36.200 --> 00:16:38.200]  做了一個對長者的調查
[00:16:38.200 --> 00:16:40.200]  在1617年
[00:16:40.200 --> 00:16:43.200]  調查關於長者身心健康
[00:16:43.200 --> 00:16:46.200]  情緒健康的調查
[00:16:46.200 --> 00:16:48.200]  得出來的結果是怎樣呢
[00:16:48.200 --> 00:16:53.200]  其中有和家人關係不滿的長者
[00:16:53.200 --> 00:16:56.200]  一定會有負面情緒
[00:16:56.200 --> 00:16:58.200]  心情也會不好
[00:16:58.200 --> 00:17:03.200]  但這個情況其實很嚴重
[00:17:03.200 --> 00:17:06.200]  有百分之五十受訪
[00:17:06.200 --> 00:17:08.200]  一提到家庭不滿
[00:17:08.200 --> 00:17:11.200]  長者的情緒負面原來有這麼多
[00:17:11.200 --> 00:17:16.200]  另外提到參加活動的長者
[00:17:16.200 --> 00:17:19.200]  如果不參加活動的長者
[00:17:19.200 --> 00:17:28.200]  負面情緒比參加團體活動的長者多10%
[00:17:28.200 --> 00:17:30.200]  即是說回教會的長者
[00:17:30.200 --> 00:17:36.200]  負面情緒指數應該很低
[00:17:36.200 --> 00:17:39.200]  其實還有其他高危因素
[00:17:39.200 --> 00:17:41.200]  還有經濟壓力
[00:17:41.200 --> 00:17:44.200]  跟老朋友老友記的關係不好
[00:17:44.200 --> 00:17:48.200]  甚至有時會覺得自己記性不好
[00:17:48.200 --> 00:17:50.200]  會帶來很多麻煩
[00:17:50.200 --> 00:17:51.200]  不便
[00:17:51.200 --> 00:17:52.200]  你忘記東西
[00:17:52.200 --> 00:17:56.200]  一出門就看看有沒有關掉爐子
[00:17:56.200 --> 00:17:58.200]  各樣事情
[00:17:58.200 --> 00:18:02.200]  又感覺到自己沒有希望
[00:18:02.200 --> 00:18:04.200]  當中這個調查
[00:18:04.200 --> 00:18:09.200]  其實沒有包括信仰作為調查項目
[00:18:09.200 --> 00:18:11.200]  但聖經裡告訴我們
[00:18:11.200 --> 00:18:14.200]  年長者受到身體衰老
[00:18:14.200 --> 00:18:15.200]  病患
[00:18:15.200 --> 00:18:20.200]  情緒有時會表達出驚惶恐懼的描述
[00:18:20.200 --> 00:18:23.200]  長者在這種狀態裡
[00:18:23.200 --> 00:18:27.200]  他們如何面對老化呢?
[00:18:27.200 --> 00:18:29.200]  長者原來可以向上帝
[00:18:29.200 --> 00:18:31.200]  向神去呼求
[00:18:31.200 --> 00:18:36.200]  在詩篇71篇第9節18節裡說
[00:18:36.200 --> 00:18:39.200]  我年老的時候求你不要丟棄我
[00:18:39.200 --> 00:18:43.200]  我力氣衰弱的時候求你不要離棄我
[00:18:43.200 --> 00:18:46.200]  神啊我到年老發白的時候
[00:18:46.200 --> 00:18:49.200]  求你不要離棄我
[00:18:49.200 --> 00:18:54.200]  詩篇71篇是一篇老人的祈禱詩
[00:18:54.200 --> 00:18:55.200]  當中
[00:18:55.200 --> 00:18:57.200]  當你剛才讀了這兩字經文的時候
[00:18:57.200 --> 00:18:59.200]  其實就反映了
[00:18:59.200 --> 00:19:04.200]  我們步入老年那種被遺棄的恐懼
[00:19:04.200 --> 00:19:06.200]  不單單可能是被家人
[00:19:06.200 --> 00:19:09.200]  被朋友遺棄
[00:19:09.200 --> 00:19:11.200]  原來他最害怕的是
[00:19:11.200 --> 00:19:14.200]  覺得被神離棄
[00:19:14.200 --> 00:19:18.200]  我年老的時候求神你不要離棄我
[00:19:18.200 --> 00:19:22.200]  我體弱的時候求你不要丟棄我
[00:19:22.200 --> 00:19:24.200]  求你不要離棄我
[00:19:24.200 --> 00:19:26.200]  速速幫助我
[00:19:26.200 --> 00:19:30.200]  遇到身體病患衰弱
[00:19:30.200 --> 00:19:35.200]  我們的能力一定沒有以前那麼好
[00:19:35.200 --> 00:19:38.200]  詩篇裡面提到仇敵
[00:19:38.200 --> 00:19:40.200]  當我們一路看經文的時候
[00:19:40.200 --> 00:19:43.200]  是會看到仇敵這兩個字
[00:19:43.200 --> 00:19:47.200]  年老的詩人其實沒有明確地指明
[00:19:47.200 --> 00:19:50.200]  是不是過去一直與他為敵的敵人
[00:19:50.200 --> 00:19:52.200]  抑或是他現在
[00:19:52.200 --> 00:19:54.200]  現時年老
[00:19:54.200 --> 00:19:56.200]  多病 體弱
[00:19:56.200 --> 00:19:57.200]  一無是處
[00:19:57.200 --> 00:20:01.200]  甚至失去了年青的活力
[00:20:01.200 --> 00:20:04.200]  自覺沒有用這種苦況
[00:20:04.200 --> 00:20:08.200]  甚至沒有辦法服侍神
[00:20:08.200 --> 00:20:12.200]  覺得好像被其他人圍瞞
[00:20:12.200 --> 00:20:16.200]  就算在信仰群體裡好像被丟棄一樣
[00:20:16.200 --> 00:20:20.200]  但詩人接受現實這種人生
[00:20:20.200 --> 00:20:22.200]  他的生命老化
[00:20:22.200 --> 00:20:24.200]  頭髮都白了
[00:20:24.200 --> 00:20:26.200]  力氣都衰弱的事實
[00:20:26.200 --> 00:20:28.200]  但他有一個信念
[00:20:28.200 --> 00:20:31.200]  他因為有信仰
[00:20:31.200 --> 00:20:35.200]  他一生所倚靠的神
[00:20:35.200 --> 00:20:37.200]  就是由他在無福之中
[00:20:37.200 --> 00:20:39.200]  神都一直保護他
[00:20:39.200 --> 00:20:43.200]  還有神是與他一起面對大大小小
[00:20:43.200 --> 00:20:47.200]  他多多的患難 危機
[00:20:47.200 --> 00:20:50.200]  在這些過程裡他都能夠經過
[00:20:50.200 --> 00:20:53.200]  經歷了各種人生的階段
[00:20:53.200 --> 00:20:57.200]  他都很平安順利地渡過
[00:20:57.200 --> 00:21:01.200]  因此詩人仍然相信神是他的保障
[00:21:01.200 --> 00:21:04.200]  雖然到了這個年紀
[00:21:04.200 --> 00:21:07.200]  所以這位詩人向神呼求
[00:21:07.200 --> 00:21:09.200]  求神不要丟棄他
[00:21:09.200 --> 00:21:11.200]  不要離棄他
[00:21:11.200 --> 00:21:16.200]  我相信這是詩人過去的經驗告訴他
[00:21:16.200 --> 00:21:18.200]  他必須抓住神
[00:21:18.200 --> 00:21:21.200]  要好好地抓住上帝
[00:21:21.200 --> 00:21:24.200]  還有他要懷著盼望
[00:21:24.200 --> 00:21:26.200]  到了第十七節的時候
[00:21:26.200 --> 00:21:28.200]  詩篇七十一篇
[00:21:28.200 --> 00:21:29.200]  詩人就這樣說
[00:21:29.200 --> 00:21:33.200]  「直到如今,我傳揚祢奇妙的作為」
[00:21:33.200 --> 00:21:36.200]  接著十八節的時候就說
[00:21:36.200 --> 00:21:39.200]  「神啊,我到年老發白的時候
[00:21:39.200 --> 00:21:41.200]  求祢不要離棄我
[00:21:41.200 --> 00:21:44.200]  讓我將祢的能力指示下代
