
[00:00:00.000 --> 00:00:02.800]  今日要讀的經文是
[00:07:03.000 --> 00:07:05.000]  《路加福音》第24章
[00:07:05.000 --> 00:07:09.000]  我們求祢親自對我們每一個內心說話
[00:07:09.000 --> 00:07:12.000]  幫助每位聆聽的弟兄姊妹他們聽得明白
[00:07:12.000 --> 00:07:14.000]  幫助孫說的說得清楚
[00:07:14.000 --> 00:07:16.000]  我們恭敬將我們的時間交託給你
[00:07:16.000 --> 00:07:18.000]  願你賜福 願你帶領
[00:07:18.000 --> 00:07:20.000]  獻上禱告奉靠基督耶穌得聖的聖名
[00:07:20.000 --> 00:07:22.000]  Amen
[00:07:22.000 --> 00:07:24.000]  我們一起看看這段經文
[00:07:24.000 --> 00:07:26.000]  在經文裏面
[00:07:26.000 --> 00:07:29.000]  第24章裏面
[00:07:29.000 --> 00:07:31.000]  特別先講到
[00:07:31.000 --> 00:07:35.000]  在耶穌和門徒一起進入一個村子
[00:07:35.000 --> 00:07:37.000]  這個地方叫做爾瑪五斯
[00:07:37.000 --> 00:07:40.000]  來耶路撒冷大概25里
[00:07:40.000 --> 00:07:42.000]  他們彼此談論所遇見的一切事
[00:07:42.000 --> 00:07:44.000]  談論的時候
[00:07:44.000 --> 00:07:47.000]  耶穌親自就近他們和他們同行
[00:07:47.000 --> 00:07:50.000]  只是他們的眼睛迷糊了
[00:07:50.000 --> 00:07:52.000]  不認識他
[00:07:52.000 --> 00:07:56.000]  在這裏面你會看到一個頗諷刺的地方
[00:07:56.000 --> 00:07:58.000]  耶穌和這班門徒
[00:07:58.000 --> 00:08:00.000]  這兩個門徒
[00:08:00.000 --> 00:08:02.000]  一起來同行
[00:08:02.000 --> 00:08:05.000]  這兩個門徒走的方向是一個怎樣的方向呢
[00:08:05.000 --> 00:08:09.000]  由耶路撒冷走去離開
[00:08:09.000 --> 00:08:11.000]  耶路撒冷進入一個
[00:08:11.000 --> 00:08:13.000]  現在已經是沒有辦法
[00:08:13.000 --> 00:08:15.000]  這些色經學家沒有辦法知道
[00:08:15.000 --> 00:08:17.000]  究竟是一個怎樣的地方
[00:08:17.000 --> 00:08:19.000]  這個地方叫做爾瑪五斯
[00:08:19.000 --> 00:08:21.000]  大概猜測
[00:08:21.000 --> 00:08:23.000]  今天有些說法是來耶路撒冷
[00:08:23.000 --> 00:08:27.000]  七公里的一個小鎮
[00:08:27.000 --> 00:08:32.000]  因為是小鎮所以沒有仔細地記載
[00:08:32.000 --> 00:08:35.000]  不過在這個路程裏面
[00:08:35.000 --> 00:08:38.000]  這兩個門徒帶著甚麼心情呢
[00:08:38.000 --> 00:08:41.000]  大概是帶著一份很低落的心情
[00:08:41.000 --> 00:08:43.000]  他們離開耶路撒冷
[00:08:43.000 --> 00:08:46.000]  本來耶穌帶著十二門徒
[00:08:46.000 --> 00:08:48.000]  或者其他的猶太人
[00:08:48.000 --> 00:08:50.000]  去到耶路撒冷
[00:08:50.000 --> 00:08:52.000]  去守這個逾越節
[00:08:52.000 --> 00:08:54.000]  不過今年的逾越節
[00:08:54.000 --> 00:08:56.000]  和昔日的很不同
[00:08:56.000 --> 00:08:59.000]  這個逾越節他們親眼目睹
[00:08:59.000 --> 00:09:04.000]  他們所信靠的那位尼塞亞耶穌基督
[00:09:04.000 --> 00:09:06.000]  釘身在十字架上
[00:09:06.000 --> 00:09:08.000]  當逾越節完了
[00:09:08.000 --> 00:09:10.000]  他們要回去了
[00:09:10.000 --> 00:09:12.000]  他們就離開耶路撒冷
[00:09:12.000 --> 00:09:16.000]  忽然之間好像這兩個門徒失去了生命的重心一樣
[00:09:16.000 --> 00:09:19.000]  帶著的一份失望和憂傷
[00:09:19.000 --> 00:09:22.000]  當他們離開耶路撒冷的時候
[00:09:22.000 --> 00:09:24.000]  耶穌和他們一起
[00:09:24.000 --> 00:09:27.000]  竟然他們的眼睛
[00:09:27.000 --> 00:09:28.000]  看不到東西
[00:09:28.000 --> 00:09:29.000]  迷糊了
[00:09:29.000 --> 00:09:31.000]  我不知道大家有沒有試過
[00:09:31.000 --> 00:09:33.000]  眼睛忽然之間蒙了
[00:09:33.000 --> 00:09:35.000]  就不是甚麼病態
[00:09:35.000 --> 00:09:38.000]  在聖經裏面說的眼睛迷糊
[00:09:38.000 --> 00:09:41.000]  通常是說那個信心
[00:09:41.000 --> 00:09:44.000]  或者我們叫做屬靈的核眼
[00:09:44.000 --> 00:09:46.000]  其實在路加福音裏面
[00:09:46.000 --> 00:09:48.000]  在第十一章都說到
[00:09:48.000 --> 00:09:52.000]  他說到如果我們的眼睛
[00:09:52.000 --> 00:09:54.000]  我們的眼睛就是身上的燈
[00:09:54.000 --> 00:09:56.000]  三十四節十一章
[00:09:56.000 --> 00:09:58.000]  他說如果你的眼睛瞭亮
[00:09:58.000 --> 00:09:59.000]  全身就光明了
[00:09:59.000 --> 00:10:01.000]  眼睛若分花
[00:10:01.000 --> 00:10:02.000]  全身就黑暗
[00:10:02.000 --> 00:10:04.000]  所以你們要省察
[00:10:04.000 --> 00:10:07.000]  恐怕你裏頭的光或者黑暗了
[00:10:07.000 --> 00:10:09.000]  若是你全身光明毫無黑暗
[00:10:09.000 --> 00:10:11.000]  就必全然光明
[00:10:11.000 --> 00:10:14.000]  如同燈的明光照亮你
[00:10:14.000 --> 00:10:16.000]  耶穌基督用這個眼睛的比喻
[00:10:16.000 --> 00:10:19.000]  或者說眼的視力
[00:10:19.000 --> 00:10:22.000]  很多時候就比喻我們的心靈
[00:10:22.000 --> 00:10:24.000]  我們對上帝的認識
[00:10:24.000 --> 00:10:28.000]  我們能不能夠發現上帝的足跡
[00:10:28.000 --> 00:10:30.000]  我們生命裏面有沒有智慧
[00:10:30.000 --> 00:10:32.000]  很多時候就用眼睛
[00:10:32.000 --> 00:10:33.000]  用你的視力
[00:10:33.000 --> 00:10:35.000]  來作為一個比喻
[00:10:35.000 --> 00:10:37.000]  去到這裏都是一樣的
[00:10:37.000 --> 00:10:39.000]  他講到兩個門徒
[00:10:39.000 --> 00:10:41.000]  耶穌和他們在一起
[00:10:41.000 --> 00:10:43.000]  他們竟然看不到他
[00:10:43.000 --> 00:10:48.000]  他們的眼睛好像看不到一樣
[00:10:48.000 --> 00:10:50.000]  耶穌是不是對這兩個門徒來說
[00:10:50.000 --> 00:10:52.000]  是一個陌生人呢
[00:10:52.000 --> 00:10:54.000]  在經文裏面
[00:10:54.000 --> 00:10:56.000]  他一直流露的就是說
[00:10:56.000 --> 00:10:59.000]  他知道了耶穌舊時的講論
[00:10:59.000 --> 00:11:00.000]  是鐵粉來的
[00:11:00.000 --> 00:11:02.000]  耶穌去那裏講論
[00:11:02.000 --> 00:11:04.000]  他就跟著去那裏
[00:11:04.000 --> 00:11:06.000]  而且耶穌所講的話
[00:11:06.000 --> 00:11:07.000]  是知道的
[00:11:07.000 --> 00:11:11.000]  甚至乎他們未必是一般的群眾一樣
[00:11:11.000 --> 00:11:12.000]  在聖經裏面
[00:11:12.000 --> 00:11:15.000]  因為形容這兩個人是耶穌基督的門徒
[00:11:15.000 --> 00:11:17.000]  跟隨過耶穌的
[00:11:17.000 --> 00:11:18.000]  又跟過他
[00:11:18.000 --> 00:11:19.000]  又聽過他
[00:11:19.000 --> 00:11:21.000]  他未是十二個門徒
[00:11:21.000 --> 00:11:23.000]  就是耶穌十二個門徒裏面
[00:11:23.000 --> 00:11:25.000]  那個核心的內圍
[00:11:25.000 --> 00:11:26.000]  但是怎樣呢
[00:11:26.000 --> 00:11:29.000]  他對耶穌不是完全毫無認識的
[00:11:29.000 --> 00:11:31.000]  不過在這個經文裏面
[00:11:31.000 --> 00:11:33.000]  就講到他們的眼睛迷糊
[00:11:33.000 --> 00:11:35.000]  不認識他了
[00:11:35.000 --> 00:11:37.000]  值得注意那個迷糊的字
[00:11:37.000 --> 00:11:38.000]  挺有意思的
[00:11:38.000 --> 00:11:40.000]  在路加福音裏面用的字眼
[00:11:40.000 --> 00:11:42.000]  和合本就譯他
[00:11:42.000 --> 00:11:43.000]  眼睛好像蒙了
[00:11:43.000 --> 00:11:44.000]  看不到東西
[00:11:44.000 --> 00:11:45.000]  但在原文裏面
[00:11:45.000 --> 00:11:47.000]  他用的字眼就是
[00:11:47.000 --> 00:11:51.000]  他們的眼睛好像被東西抓住了
[00:11:51.000 --> 00:11:54.000]  叫做抓住了
[00:11:54.000 --> 00:11:56.000]  我們不明白的了
[00:11:56.000 --> 00:11:59.000]  那個文化我們不會這樣講的
[00:11:59.000 --> 00:12:00.000]  看不到東西
[00:12:00.000 --> 00:12:02.000]  眼睛被東西抓住
[00:12:02.000 --> 00:12:04.000]  其實他所講的就是
[00:12:04.000 --> 00:12:06.000]  那種外在的力量
[00:12:06.000 --> 00:12:08.000]  令到這兩個門徒
[00:12:08.000 --> 00:12:10.000]  看不到耶穌
[00:12:10.000 --> 00:12:12.000]  就是跟隨過耶穌
[00:12:12.000 --> 00:12:14.000]  經歷過上帝的同在
[00:12:14.000 --> 00:12:16.000]  不過竟然耶穌和他們同行
[00:12:16.000 --> 00:12:18.000]  他看不到他
[00:12:18.000 --> 00:12:20.000]  是甚麼令到這兩個門徒
[00:12:20.000 --> 00:12:22.000]  眼睛被抓住呢
[00:12:22.000 --> 00:12:23.000]  接著我們看到
[00:12:23.000 --> 00:12:25.000]  經文就告訴你了
[00:12:25.000 --> 00:12:29.000]  他們就站在那裡念大仇容
[00:12:29.000 --> 00:12:33.000]  二人中有一個人名叫格留巴的回答說
[00:12:33.000 --> 00:12:35.000]  你在耶路撒冷作客還不知道
[00:12:35.000 --> 00:12:38.000]  這幾天在那裡所出的事嗎
[00:12:38.000 --> 00:12:39.000]  耶穌說
[00:12:39.000 --> 00:12:40.000]  甚麼事呢
[00:12:40.000 --> 00:12:41.000]  他們說
[00:12:41.000 --> 00:12:43.000]  就是那撒勒人耶穌的事
[00:12:43.000 --> 00:12:45.000]  他是先知
[00:12:45.000 --> 00:12:47.000]  在神和眾百姓面前
[00:12:47.000 --> 00:12:49.000]  說話行事都有大能
[00:12:49.000 --> 00:12:51.000]  祭司和我們的官府
[00:12:51.000 --> 00:12:54.000]  竟然將他解去定了死罪
[00:12:54.000 --> 00:12:56.000]  釘在十字架上
[00:12:56.000 --> 00:12:58.000]  但我們素來所盼望
[00:12:58.000 --> 00:13:01.000]  要屬以色列民的就是他
[00:13:01.000 --> 00:13:02.000]  不但如此
[00:13:02.000 --> 00:13:05.000]  而且這事成就已經三天了
[00:13:05.000 --> 00:13:08.000]  再者我們中間有幾個婦女使我們驚奇
[00:13:08.000 --> 00:13:11.000]  她們清早到了墳墓那裡
[00:13:11.000 --> 00:13:13.000]  不見他的身體
[00:13:13.000 --> 00:13:15.000]  就回來告訴我們
[00:13:15.000 --> 00:13:17.000]  說看見了天使顯現
[00:13:17.000 --> 00:13:19.000]  說他活了
[00:13:19.000 --> 00:13:22.000]  又有我們幾個人往墳墓那裡去
[00:13:22.000 --> 00:13:25.000]  所遇見的正如婦女們所說的
[00:13:25.000 --> 00:13:27.000]  只是沒有看見他
[00:13:27.000 --> 00:13:30.000]  這個經文裏面記載
[00:13:30.000 --> 00:13:34.000]  整個耶穌復活和婦女見到的事跡
[00:13:34.000 --> 00:13:37.000]  這兩個門徒其實很清楚
[00:13:37.000 --> 00:13:38.000]  不過另一方面
[00:13:38.000 --> 00:13:40.000]  耶穌和這群人同行
[00:13:40.000 --> 00:13:44.000]  耶穌沒有辦法
[00:13:44.000 --> 00:13:46.000]  這兩個門徒認出
[00:13:46.000 --> 00:13:49.000]  耶穌就某程度上就好像裝傻一樣
[00:13:49.000 --> 00:13:50.000]  什麼事啊
[00:13:50.000 --> 00:13:51.000]  發生什麼事啊
[00:13:51.000 --> 00:13:53.000]  其實發生在他身上的事
[00:13:53.000 --> 00:13:57.000]  但他透過一個好像問他們
[00:13:57.000 --> 00:14:02.000]  他們就將整個如月節發生的事
[00:14:02.000 --> 00:14:04.000]  和耶穌復活的事
[00:14:04.000 --> 00:14:08.000]  這兩個門徒就清晰地表達出來
[00:14:08.000 --> 00:14:09.000]  不過說的時候
[00:14:09.000 --> 00:14:12.000]  這兩個門徒帶著什麼樣的狀態呢
[00:14:12.000 --> 00:14:14.000]  我提供給大家
[00:14:14.000 --> 00:14:16.000]  經文裏面就說到
[00:14:16.000 --> 00:14:17.000]  他們是站在那裡
[00:14:17.000 --> 00:14:20.000]  念上大雀壽容
[00:14:20.000 --> 00:14:22.000]  這兩個門徒
[00:14:22.000 --> 00:14:23.000]  走著走著的時候
[00:14:23.000 --> 00:14:26.000]  一說到耶穌發生的事
[00:14:26.000 --> 00:14:28.000]  走著回去
[00:14:28.000 --> 00:14:30.000]  站在那裡
[00:14:30.000 --> 00:14:36.000]  然後面就流露出一種極大的憂愁和痛苦
[00:14:36.000 --> 00:14:38.000]  他的痛苦是源自於
[00:14:38.000 --> 00:14:41.000]  這個是他們整個民族
[00:14:41.000 --> 00:14:43.000]  或者跟隨他的人
[00:14:43.000 --> 00:14:46.000]  一直以來的那種盼望
[00:14:46.000 --> 00:14:51.000]  盼望耶穌會為他們帶來一個新的狀況
[00:14:51.000 --> 00:14:54.000]  盼望耶穌成為一個宗教
[00:14:54.000 --> 00:14:56.000]  甚至乎政治的領袖
[00:14:56.000 --> 00:14:58.000]  將這一班
[00:14:58.000 --> 00:15:03.000]  生活在一種不容易狀況裏面的
[00:15:03.000 --> 00:15:06.000]  一班以色列人和這一班跟隨他的人
[00:15:06.000 --> 00:15:08.000]  都能夠有一種新的生活
[00:15:08.000 --> 00:15:12.000]  他們心目中所想的那種盼望就在於
[00:15:12.000 --> 00:15:15.000]  耶穌會推翻某個政權
[00:15:15.000 --> 00:15:16.000]  又或者至少
[00:15:16.000 --> 00:15:19.000]  他都成為一個宗教領袖
[00:15:19.000 --> 00:15:23.000]  不會繼續受到眼前的那種苦況
[00:15:23.000 --> 00:15:27.000]  不但他們期望的事情沒有實現
[00:15:27.000 --> 00:15:30.000]  而且耶穌還要死在十字架上
[00:15:30.000 --> 00:15:35.000]  耶穌在他們心目中成為了一個什麼形象呢
[00:15:35.000 --> 00:15:37.000]  成為了一個悲劇人物
[00:15:37.000 --> 00:15:39.000]  成為了一個受害者
[00:15:39.000 --> 00:15:42.000]  直著他的受害
[00:15:42.000 --> 00:15:46.000]  也告訴他們自己的心靈裏知道
[00:15:46.000 --> 00:15:49.000]  他們是一班絕望的人
[00:15:49.000 --> 00:15:51.000]  本來僅餘的希望
[00:15:51.000 --> 00:15:53.000]  現在連那個希望都沒有了
[00:15:53.000 --> 00:15:54.000]  死了
[00:15:54.000 --> 00:15:58.000]  所以這班人就帶著一份這樣的仇容
[00:15:58.000 --> 00:16:01.000]  不過這兩個門徒他再繼續說
[00:16:01.000 --> 00:16:03.000]  他說但是耶穌已經第三天死了
[00:16:03.000 --> 00:16:05.000]  然後那些婦女看到他復活
[00:16:05.000 --> 00:16:08.000]  又有天使顯現在他們當中
[00:16:08.000 --> 00:16:11.000]  現在耶穌的身體不見了
[00:16:11.000 --> 00:16:13.000]  其實整件事說到耶穌已經復活
[00:16:13.000 --> 00:16:15.000]  他們知道的
[00:16:15.000 --> 00:16:19.000]  他們也親身聽著婦女告訴他們
[00:16:19.000 --> 00:16:21.000]  看到耶穌的顯現
[00:16:21.000 --> 00:16:24.000]  和不見了耶穌的身體
[00:16:24.000 --> 00:16:26.000]  但是這一班的門徒
[00:16:26.000 --> 00:16:29.000]  他們都依然帶著一份愁雲慘霧
[00:16:29.000 --> 00:16:32.000]  離開耶路撒冷
[00:16:32.000 --> 00:16:36.000]  寧願選擇用絕望的方式來過生活
[00:16:36.000 --> 00:16:41.000]  他都不寧願相信婦女裏面所說的話
[00:16:41.000 --> 00:16:43.000]  如果你記得的話
[00:16:43.000 --> 00:16:45.000]  其實如果他們知道耶穌復活
[00:16:45.000 --> 00:16:47.000]  如果是跟隨他的人
[00:16:47.000 --> 00:16:49.000]  其實耶穌有一個約定
[00:16:49.000 --> 00:16:51.000]  就是在加利利再相見
[00:16:51.000 --> 00:16:53.000]  不過現在這些門徒
[00:16:53.000 --> 00:16:57.000]  他們選擇離開耶路撒冷
[00:16:57.000 --> 00:17:01.000]  選擇不會在加利利
[00:17:01.000 --> 00:17:03.000]  或者和11個門徒
[00:17:03.000 --> 00:17:06.000]  來到有再相遇的時間
[00:17:06.000 --> 00:17:09.000]  他們帶著一份絕望
[00:17:09.000 --> 00:17:12.000]  帶著在他們生命當中
[00:17:12.000 --> 00:17:15.000]  那種憂愁
[00:17:15.000 --> 00:17:18.000]  來離開耶路撒冷
[00:17:18.000 --> 00:17:20.000]  是什麼抓住他們的眼睛
[00:17:20.000 --> 00:17:22.000]  看不到耶穌呢?
[00:17:22.000 --> 00:17:24.000]  其實真正抓住的
[00:17:24.000 --> 00:17:26.000]  不是一些神秘的外力
[00:17:26.000 --> 00:17:29.000]  令他們的眼睛看不到耶穌
[00:17:29.000 --> 00:17:31.000]  是人的絕望
[00:17:31.000 --> 00:17:35.000]  是人寧願相信外面的世界
[00:17:35.000 --> 00:17:39.000]  那種絕望的那種悲觀的情緒
[00:17:39.000 --> 00:17:41.000]  都不相信基督耶穌的顯現
[00:17:41.000 --> 00:17:45.000]  和耶穌戰勝死亡的消息
[00:17:45.000 --> 00:17:48.000]  這裡我們稍微要思想一下
[00:17:48.000 --> 00:17:52.000]  我經常和頂姐妹分享
[00:17:52.000 --> 00:17:54.000]  可能我們今天的社會
[00:17:54.000 --> 00:17:57.000]  都瀰漫著一種很悲觀的情緒
[00:17:57.000 --> 00:17:59.000]  我不知道大家同不同意
[00:17:59.000 --> 00:18:01.000]  在我們的生活當中
[00:18:01.000 --> 00:18:03.000]  我經常說
[00:18:03.000 --> 00:18:05.000]  無論是你的媒體
[00:18:05.000 --> 00:18:07.000]  還是茶餘飯後
[00:18:07.000 --> 00:18:09.000]  我們香港人
[00:18:09.000 --> 00:18:11.000]  最影響我們的心情是什麼呢?
[00:18:11.000 --> 00:18:13.000]  通常是我們的經濟環境
[00:18:13.000 --> 00:18:16.000]  經濟好我們心情就好
[00:18:16.000 --> 00:18:18.000]  如果經濟不好
[00:18:18.000 --> 00:18:20.000]  或者我們賺錢艱難
[00:18:20.000 --> 00:18:22.000]  或者做生意的困難
[00:18:22.000 --> 00:18:24.000]  我們情緒就低落
[00:18:24.000 --> 00:18:28.000]  我們內心的感受
[00:18:28.000 --> 00:18:30.000]  我們對事物的看法
[00:18:30.000 --> 00:18:32.000]  很受著
[00:18:32.000 --> 00:18:34.000]  特別是香港這個社會
[00:18:34.000 --> 00:18:36.000]  很受著我們的經濟活動
[00:18:36.000 --> 00:18:37.000]  經濟繁榮度
[00:18:37.000 --> 00:18:40.000]  來決定我們的內心
[00:18:40.000 --> 00:18:42.000]  有時候我們基督徒也是這樣
[00:18:42.000 --> 00:18:44.000]  我們對前途有沒有信心?
[00:18:44.000 --> 00:18:46.000]  看經濟
[00:18:46.000 --> 00:18:47.000]  如果經濟好的
[00:18:47.000 --> 00:18:48.000]  我們信心就大一點
[00:18:48.000 --> 00:18:49.000]  經濟不好的
[00:18:49.000 --> 00:18:51.000]  我們的信心就會薄弱一點
[00:18:51.000 --> 00:18:53.000]  不過你留意一下
