
[00:00:00.000 --> 00:00:03.240]  接下來是經文的時候
[00:02:16.440 --> 00:02:19.440]  但是在他的生命裡面留下一些污點
[00:02:19.440 --> 00:02:22.440]  其中就是他用以弗德
[00:02:22.440 --> 00:02:28.440]  就是用以色列人獻上的金耳環打造了以弗德
[00:02:28.440 --> 00:02:31.440]  昔日他的名字 綽號叫做耶路巴黎
[00:02:31.440 --> 00:02:34.440]  就是說用巴黎和他來爭戰
[00:02:34.440 --> 00:02:41.440]  他的生命就是和那些外邦的邪靈邪神來做一些對抗
[00:02:41.440 --> 00:02:44.440]  但是到了他戰勝之後
[00:02:44.440 --> 00:02:46.440]  他打造了一個新的以弗德
[00:02:46.440 --> 00:02:49.440]  成為了好像新一個的偶像一樣
[00:02:49.440 --> 00:02:53.440]  這個成為了他生命裡面一個很重要的污點
[00:02:53.440 --> 00:02:56.440]  另外第二個污點就是他有七十個兒子
[00:02:56.440 --> 00:02:58.440]  因為有很多的老婆
[00:02:58.440 --> 00:03:01.440]  還有一個妾侍在事件那裡
[00:03:01.440 --> 00:03:03.440]  這個妾侍生了一個兒子叫做亞比米勒
[00:03:03.440 --> 00:03:06.440]  亞比米勒的名字的意思就是
[00:03:06.440 --> 00:03:10.440]  我的爸爸 我的父 是王者
[00:03:10.440 --> 00:03:13.440]  在基典的生命當中
[00:03:13.440 --> 00:03:17.440]  雖然以色列文稱他
[00:03:17.440 --> 00:03:20.440]  或者甚至想他成為一個國家的管理者
[00:03:20.440 --> 00:03:22.440]  成為王
[00:03:22.440 --> 00:03:25.440]  不過他在當時來說是拒絕
[00:03:25.440 --> 00:03:28.440]  但是當生了亞比米勒這個兒子的時候
[00:03:28.440 --> 00:03:32.440]  其實他心裡面就有一些隱藏著一種沾沾自喜的因子
[00:03:32.440 --> 00:03:36.440]  就是這一種作王的心態
[00:03:36.440 --> 00:03:40.440]  不單止在他生命裡面留下了這個落印
[00:03:40.440 --> 00:03:42.440]  而在他下一代裡面
[00:03:42.440 --> 00:03:45.440]  今天我們所看的亞比米勒
[00:03:45.440 --> 00:03:47.440]  基典其中一個兒子
[00:03:47.440 --> 00:03:51.440]  就將他的生命一些污點呈現了出來
[00:03:51.440 --> 00:03:53.440]  今天我們去看這段經文
[00:03:53.440 --> 00:03:57.440]  在時詩記裡面有時候很難看到一些很正面
[00:03:57.440 --> 00:03:59.440]  很彪炳的例子
[00:03:59.440 --> 00:04:02.440]  有時候我們看的時候會覺得很納悶
[00:04:02.440 --> 00:04:05.440]  甚至乎覺得好像很負面
[00:04:05.440 --> 00:04:07.440]  不過任何負面的經歷
[00:04:07.440 --> 00:04:10.440]  在聖經裡面啟示一部分我們都要注意的
[00:04:10.440 --> 00:04:15.440]  我們不是純粹看正面或者看得很亮麗的生命故事
[00:04:15.440 --> 00:04:17.440]  有時候我們都要進入黑暗
[00:04:17.440 --> 00:04:20.440]  或者映射我們生命裡面黑暗的地方
[00:04:20.440 --> 00:04:24.440]  今天這一段經文都照到我們生命裡面
[00:04:24.440 --> 00:04:27.440]  一些不是很理想的那一面
[00:04:27.440 --> 00:04:30.440]  希望我們虛心地來聆聽
[00:04:30.440 --> 00:04:31.440]  在我們聆聽之前
[00:04:31.440 --> 00:04:33.440]  我想叫大家注意一個字眼
[00:04:33.440 --> 00:04:35.440]  就是管理這個字
[00:04:35.440 --> 00:04:39.440]  管理這個字其實在和合本裡面翻譯
[00:04:39.440 --> 00:04:41.440]  《時詩記》八章二十三節
[00:04:41.440 --> 00:04:44.440]  其實基典打勝仗的時候
[00:04:44.440 --> 00:04:46.440]  那些以色列民就說
[00:04:46.440 --> 00:04:52.440]  那些以色列民叫基典管理他
[00:04:52.440 --> 00:04:54.440]  不過基典的答話就是
[00:04:54.440 --> 00:04:57.440]  我不管理你,我的兒子也不管理你們
[00:04:57.440 --> 00:04:59.440]  唯有耶和華管理你們
[00:04:59.440 --> 00:05:02.440]  接著到第九章
[00:05:02.440 --> 00:05:04.440]  管理這個字再出現
[00:05:04.440 --> 00:05:11.440]  不過那個層次或者用字的深入度提升了
[00:05:11.440 --> 00:05:13.440]  待會我們用管理
[00:05:13.440 --> 00:05:18.440]  這個字成為了解釋亞比米勒
[00:05:18.440 --> 00:05:21.440]  他生平故事的一個很重要的字眼
[00:05:21.440 --> 00:05:24.440]  究竟亞比米勒怎樣演繹他父親說
[00:05:24.440 --> 00:05:26.440]  不管理你這件事
[00:05:26.440 --> 00:05:28.440]  還是他偏行幾路呢?
[00:05:28.440 --> 00:05:31.440]  我們待會讀的時候繼續去理解
[00:05:31.440 --> 00:05:33.440]  我們先祈禱求聖靈幫助我們
[00:05:33.440 --> 00:05:34.440]  讓我們明白他的話語
[00:05:34.440 --> 00:05:36.440]  同心祈禱
[00:05:36.440 --> 00:05:39.440]  阿爸天父願你在我們當中帶領我們
[00:05:39.440 --> 00:05:40.440]  幫助我們眾弟兄姊妹
[00:05:40.440 --> 00:05:43.440]  讓我們能夠從《時詩記》當中
[00:05:43.440 --> 00:05:48.440]  看到我們自己生命需要正視的地方
[00:05:48.440 --> 00:05:50.440]  幫助每一位弟兄姊妹
[00:05:50.440 --> 00:05:51.440]  在我們生命的時候
[00:05:51.440 --> 00:05:53.440]  我們打開我們的心扉
[00:05:53.440 --> 00:05:55.440]  虛心地求你指教我們
[00:05:55.440 --> 00:05:57.440]  讓孫講的講得清楚
[00:05:57.440 --> 00:06:01.440]  將你的話語中心告訴弟兄姊妹知道
[00:06:01.440 --> 00:06:03.440]  讓我們聽見你的訊息
[00:06:03.440 --> 00:06:06.440]  我們立志要更新改變
[00:06:06.440 --> 00:06:07.440]  復興我們
[00:06:07.440 --> 00:06:13.440]  或者照亮那些黑暗的角落
[00:06:13.440 --> 00:06:15.440]  在我們心靈當中
[00:06:15.440 --> 00:06:16.440]  被你的話語光照
[00:06:16.440 --> 00:06:19.440]  恭敬將來領受你話語的時間交托
[00:06:19.440 --> 00:06:20.440]  願你賜福
[00:06:20.440 --> 00:06:22.440]  獻上禱告奉求基督耶穌得聖的聖名
[00:06:22.440 --> 00:06:23.440]  Amen
[00:06:23.440 --> 00:06:25.440]  剛才我說過
[00:06:25.440 --> 00:06:27.440]  在聖經裏面
[00:06:27.440 --> 00:06:30.440]  第八章和第九章
[00:06:30.440 --> 00:06:32.440]  其實是一個整體
[00:06:32.440 --> 00:06:35.440]  在《時詩記》裏面
[00:06:35.440 --> 00:06:37.440]  亞比米勒基澱這個兒子
[00:06:37.440 --> 00:06:41.440]  聖經的作者不會說一代歸一代
[00:06:41.440 --> 00:06:43.440]  他用一個字眼去貫穿
[00:06:43.440 --> 00:06:47.440]  就是用耶路巴力的兒子亞比米勒
[00:06:47.440 --> 00:06:49.440]  在第九章第一節裏
[00:06:49.440 --> 00:06:53.440]  聖經作者特別刻意地
[00:06:53.440 --> 00:06:55.440]  要將基澱的下一代
[00:06:55.440 --> 00:06:58.440]  連接在基澱去講
[00:06:58.440 --> 00:07:01.440]  他要我們特別注意的就是
[00:07:01.440 --> 00:07:05.440]  上一代的故事和下一代是一個延續
[00:07:05.440 --> 00:07:07.440]  在《時詩記》裏面
[00:07:07.440 --> 00:07:10.440]  雖然那個時詩是沒有世襲制的
[00:07:10.440 --> 00:07:15.440]  每一個時詩都是獨立地被上帝的靈興起
[00:07:15.440 --> 00:07:19.440]  但唯獨是亞比米勒開始有一點變奏
[00:07:19.440 --> 00:07:21.440]  在經文裏面
[00:07:21.440 --> 00:07:23.440]  在第九章第一節裏面這樣說
[00:07:23.440 --> 00:07:25.440]  耶路巴力的兒子亞比米勒到了事件
[00:07:25.440 --> 00:07:27.440]  見他的眾母舅
[00:07:27.440 --> 00:07:31.440]  對他們和外祖全家的人說
[00:07:31.440 --> 00:07:34.440]  請你們問事件眾人說
[00:07:34.440 --> 00:07:39.440]  是耶路巴力的眾子七十人都管理你們好
[00:07:39.440 --> 00:07:42.440]  還是一人管理你們好呢?
[00:07:42.440 --> 00:07:46.440]  你們又要紀念我是你們的骨肉
[00:07:46.440 --> 00:07:49.440]  為什麼亞比米勒無端端說了這句話呢?
[00:07:49.440 --> 00:07:52.440]  其實因為前面的經文已經交代了
[00:07:52.440 --> 00:07:56.440]  因為基澱年紀漸長了
[00:07:56.440 --> 00:07:57.440]  老邁了
[00:07:57.440 --> 00:07:59.440]  而且他又去世了
[00:07:59.440 --> 00:08:03.440]  他死後那些以色列百姓
[00:08:03.440 --> 00:08:07.440]  又再走回舊的循環裏面
[00:08:07.440 --> 00:08:09.440]  在八章第三十三節裏面說到
[00:08:09.440 --> 00:08:12.440]  基澱死後以色列又回去隨從
[00:08:12.440 --> 00:08:14.440]  諸巴力行邪淫
[00:08:14.440 --> 00:08:16.440]  以巴力比利圖為他們的神
[00:08:16.440 --> 00:08:19.440]  以色列不紀念耶和華他們的神
[00:08:19.440 --> 00:08:22.440]  就是拯救他們脫離四位仇敵之手的
[00:08:22.440 --> 00:08:24.440]  也不照著耶路巴力
[00:08:24.440 --> 00:08:27.440]  就是基澱向他們所施的恩惠
[00:08:27.440 --> 00:08:29.440]  後代他的家
[00:08:29.440 --> 00:08:31.440]  在經文裏面說到
[00:08:31.440 --> 00:08:34.440]  整個時代當基澱死後的時候
[00:08:34.440 --> 00:08:37.440]  那些百姓本來是經巴耶和華上帝的
[00:08:37.440 --> 00:08:39.440]  基澱一死了之後
[00:08:39.440 --> 00:08:40.440]  那些人又走回舊路
[00:08:40.440 --> 00:08:43.440]  拜另外一個新的神叫做巴力比利圖
[00:08:43.440 --> 00:08:46.440]  巴力比利圖這個字眼
[00:08:46.440 --> 00:08:48.440]  或者這個外邦神明
[00:08:48.440 --> 00:08:49.440]  稍後會再出現的
[00:08:49.440 --> 00:08:51.440]  這樣很絕鬱的
[00:08:51.440 --> 00:08:53.440]  不過在這裏面說到
[00:08:53.440 --> 00:08:54.440]  當他死後的時候
[00:08:54.440 --> 00:08:56.440]  就開始產生權力鬥爭
[00:08:56.440 --> 00:08:57.440]  你記得了
[00:08:57.440 --> 00:08:59.440]  剛才說到基澱有多少個兒子
[00:08:59.440 --> 00:09:01.440]  七十幾個兒子
[00:09:01.440 --> 00:09:04.440]  還有一個妾侍在士劍這個地方
[00:09:04.440 --> 00:09:05.440]  生出來的
[00:09:05.440 --> 00:09:09.440]  亞比米勒某程度上是妾侍所生的私生子
[00:09:09.440 --> 00:09:17.440]  原則上如果按照世襲的管理位置
[00:09:17.440 --> 00:09:21.440]  怎樣排隊都排不到他
[00:09:21.440 --> 00:09:23.440]  因為他是妾侍所生的
[00:09:23.440 --> 00:09:25.440]  不是自己父家裏面所生的
[00:09:25.440 --> 00:09:28.440]  名門正取的一個兒子
[00:09:28.440 --> 00:09:30.440]  所以亞比米勒
[00:09:30.440 --> 00:09:33.440]  他父親給他這麼霸氣的名字
[00:09:33.440 --> 00:09:35.440]  我父親是王者
[00:09:35.440 --> 00:09:39.440]  於是他採取了一種王者的姿態
[00:09:39.440 --> 00:09:40.440]  他就問他家人
[00:09:40.440 --> 00:09:42.440]  那些舅父
[00:09:42.440 --> 00:09:43.440]  他媽媽
[00:09:43.440 --> 00:09:44.440]  外祖父家等等
[00:09:44.440 --> 00:09:45.440]  外家
[00:09:45.440 --> 00:09:49.440]  他就在士劍的地方提出一個問題
[00:09:49.440 --> 00:09:50.440]  問他那些人
[00:09:50.440 --> 00:09:52.440]  基澱死後之後
[00:09:52.440 --> 00:09:56.440]  你想耶路巴力那七十個兒子管理你們好
[00:09:56.440 --> 00:09:58.440]  還是一個人管理你們好呢
[00:09:58.440 --> 00:09:59.440]  言下之意
[00:09:59.440 --> 00:10:02.440]  他不是在說一個很客觀的分析
[00:10:02.440 --> 00:10:04.440]  是在說數字上的問題
[00:10:04.440 --> 00:10:06.440]  因為後面他再加多一句
[00:10:06.440 --> 00:10:08.440]  你們又要紀念
[00:10:08.440 --> 00:10:10.440]  我是你們的骨肉
[00:10:10.440 --> 00:10:12.440]  在經文裏面其實
[00:10:12.440 --> 00:10:13.440]  講到亞比米勒
[00:10:13.440 --> 00:10:16.440]  他很想將一個管理權
[00:10:16.440 --> 00:10:18.440]  記不記得管理這個字
[00:10:18.440 --> 00:10:20.440]  將管理權
[00:10:20.440 --> 00:10:22.440]  希望他的外家
[00:10:22.440 --> 00:10:24.440]  他的根據地士劍
[00:10:24.440 --> 00:10:28.440]  那些的鄉親父老都能夠支持他
[00:10:28.440 --> 00:10:31.440]  讓他成為了新一代的領袖
[00:10:31.440 --> 00:10:33.440]  他用的方法
[00:10:33.440 --> 00:10:35.440]  首先某程度上是煽動一下
[00:10:35.440 --> 00:10:38.440]  或者挑動一下大家的神經
[00:10:38.440 --> 00:10:40.440]  令到大家覺得不安
[00:10:40.440 --> 00:10:42.440]  將來我們由七十個人來管理
[00:10:42.440 --> 00:10:43.440]  都很嚴重
[00:10:43.440 --> 00:10:44.440]  都很混亂
[00:10:44.440 --> 00:10:47.440]  所以就由一個人管理好一點
[00:10:47.440 --> 00:10:49.440]  但是那個人是誰呢
[00:10:49.440 --> 00:10:50.440]  亞比米勒說
[00:10:50.440 --> 00:10:51.440]  你要記住
[00:10:51.440 --> 00:10:52.440]  我和你是同鄉
[00:10:52.440 --> 00:10:54.440]  我是一件人
[00:10:54.440 --> 00:10:57.440]  所以這一班的鄉親父老
[00:10:57.440 --> 00:10:59.440]  眾母舅
[00:10:59.440 --> 00:11:00.440]  即是那些舅父
[00:11:00.440 --> 00:11:01.440]  他媽媽
[00:11:01.440 --> 00:11:03.440]  等等的外家那些人
[00:11:03.440 --> 00:11:04.440]  就將這些話
[00:11:04.440 --> 00:11:07.440]  就告訴他的同鄉士劍人聽到
[00:11:07.440 --> 00:11:10.440]  士劍人聽到這一番話
[00:11:10.440 --> 00:11:13.440]  他們的心就歸向亞比米勒
[00:11:13.440 --> 00:11:14.440]  所以你看到
[00:11:14.440 --> 00:11:17.440]  在講論裏面
[00:11:17.440 --> 00:11:21.440]  亞比米勒都很心思熟慮
[00:11:21.440 --> 00:11:23.440]  也都攻於心計
[00:11:23.440 --> 00:11:24.440]  首先挑動了那些人
[00:11:24.440 --> 00:11:27.440]  對於管理的那種恐慌
[00:11:27.440 --> 00:11:28.440]  第二件事就是
[00:11:28.440 --> 00:11:31.440]  講到自己是一個合適的人選
[00:11:31.440 --> 00:11:33.440]  那個合適就是因為在於
[00:11:33.440 --> 00:11:35.440]  他是自己人
[00:11:35.440 --> 00:11:36.440]  自己人
[00:11:36.440 --> 00:11:37.440]  是士劍人
[00:11:37.440 --> 00:11:39.440]  由他來管理
[00:11:39.440 --> 00:11:41.440]  就最正常不過了
[00:11:41.440 --> 00:11:43.440]  也是最好的選擇
[00:11:43.440 --> 00:11:44.440]  他的母舅聽到這番話
[00:11:44.440 --> 00:11:45.440]  除了傳向之外
[00:11:45.440 --> 00:11:47.440]  他們做了一個舉動
[00:11:47.440 --> 00:11:49.440]  在九章第四節
[00:11:49.440 --> 00:11:50.440]  記不記得剛才所說的
[00:11:50.440 --> 00:11:51.440]  那些以色列人
[00:11:51.440 --> 00:11:52.440]  隨從巴力
[00:11:52.440 --> 00:11:54.440]  他們就在巴力廟
[00:11:54.440 --> 00:11:55.440]  第四節
[00:11:55.440 --> 00:11:57.440]  就從巴力比利土的廟中
[00:11:57.440 --> 00:12:01.440]  取了七十赤赫勒銀子給亞比米勒
[00:12:01.440 --> 00:12:04.440]  拿了一些香油錢
[00:12:04.440 --> 00:12:05.440]  拿了香油錢
[00:12:05.440 --> 00:12:08.440]  就拿了七十赤赫勒
[00:12:08.440 --> 00:12:11.440]  就給了亞比米勒
[00:12:11.440 --> 00:12:13.440]  亞比米勒拿這些錢來做什麼呢
[00:12:13.440 --> 00:12:14.440]  經文再繼續說
[00:12:14.440 --> 00:12:16.440]  亞比米勒就用以
[00:12:16.440 --> 00:12:19.440]  僱了一些匪徒來跟隨他
[00:12:19.440 --> 00:12:22.440]  請了一班僱傭兵
[00:12:22.440 --> 00:12:23.440]  這些僱傭兵是什麼人呢
[00:12:23.440 --> 00:12:25.440]  不是一些志願軍
[00:12:25.440 --> 00:12:27.440]  這些是為了錢而打仗的
[00:12:27.440 --> 00:12:29.440]  本身是匪徒
[00:12:29.440 --> 00:12:30.440]  貪錢的一些人
[00:12:30.440 --> 00:12:33.440]  用一些落草為寇的
[00:12:33.440 --> 00:12:36.440]  不務正業的這些人
[00:12:36.440 --> 00:12:39.440]  成為了他的士兵
[00:12:39.440 --> 00:12:42.440]  用了七十赤赫勒就請了這班人
[00:12:42.440 --> 00:12:46.440]  請了這班人就壯大了自己的軍事力量
[00:12:46.440 --> 00:12:48.440]  當他組成了這個軍事力量之後
[00:12:48.440 --> 00:12:50.440]  他們做了什麼呢
[00:12:50.440 --> 00:12:51.440]  在第五節
[00:12:51.440 --> 00:12:53.440]  然後就浩浩蕩蕩
[00:12:53.440 --> 00:12:54.440]  整隊人馬
[00:12:54.440 --> 00:12:56.440]  他往俄弗拉
[00:12:56.440 --> 00:12:58.440]  俄弗拉就是基定自己的鄉下
[00:12:58.440 --> 00:13:00.440]  到他父親的家
[00:13:00.440 --> 00:13:03.440]  將他弟兄耶路巴力的眾子
[00:13:03.440 --> 00:13:07.440]  七十人都殺在一塊盆石上
[00:13:07.440 --> 00:13:11.440]  只剩下耶路巴力的小兒子約坦
[00:13:11.440 --> 00:13:13.440]  因為他躲藏了
[00:13:13.440 --> 00:13:17.440]  士劍人和米萊人都一同的聚集
[00:13:17.440 --> 00:13:20.440]  往士劍匠樹旁的處子那裡
[00:13:20.440 --> 00:13:22.440]  立亞比米勒為王
[00:13:22.440 --> 00:13:25.440]  整件事你會看到
[00:13:25.440 --> 00:13:28.440]  很明快地簡單記載
[00:13:28.440 --> 00:13:30.440]  亞比米勒說
[00:13:30.440 --> 00:13:34.440]  因為他是自己人幫他管理
[00:13:34.440 --> 00:13:37.440]  所以整個鄉親父老就給錢他
[00:13:37.440 --> 00:13:39.440]  供應他一些養分
[00:13:39.440 --> 00:13:41.440]  拿了這些錢之後
[00:13:41.440 --> 00:13:44.440]  他就僱傭了這些匪徒成為他的士兵
[00:13:44.440 --> 00:13:46.440]  這些士兵是做什麼呢
[00:13:46.440 --> 00:13:47.440]  去打仗
[00:13:47.440 --> 00:13:48.440]  去打什麼人呢
[00:13:48.440 --> 00:13:50.440]  其實是打反以色列自己的人
[00:13:50.440 --> 00:13:54.440]  是他父家的兄弟
[00:13:54.440 --> 00:13:57.440]  他父親所生的七十個
[00:13:57.440 --> 00:14:04.440]  有機會問鼎世襲領袖位置的一班人
[00:14:04.440 --> 00:14:06.440]  在經文裡面特別強調
[00:14:06.440 --> 00:14:11.440]  將這七十人殺在盆石上
[00:14:11.440 --> 00:14:12.440]  如果你記得
[00:14:12.440 --> 00:14:16.440]  其實聖經的作者有意要你回憶
[00:14:16.440 --> 00:14:18.440]  如果你說盆石
[00:14:18.440 --> 00:14:20.440]  其實在第七章
[00:14:20.440 --> 00:14:22.440]  士司紀第七章
[00:14:22.440 --> 00:14:26.440]  基澱就在盆石那裡獻祭
[00:14:26.440 --> 00:14:31.440]  要驗證那個是耶和華上帝的使者
[00:14:31.440 --> 00:14:38.440]  那塊盆石昔日是他父親用來驗證上帝的一塊盆石
[00:14:38.440 --> 00:14:40.440]  他未必是同一塊石
[00:14:40.440 --> 00:14:42.440]  不過同樣的盆石出現的時候
[00:14:42.440 --> 00:14:44.440]  到他的兒子的時候會做什麼呢
[00:14:44.440 --> 00:14:47.440]  就是兄弟互相殘殺
[00:14:47.440 --> 00:14:48.440]  或者這麼說
[00:14:48.440 --> 00:14:50.440]  一個殘殺七十個
[00:14:50.440 --> 00:14:54.440]  全部死在盆石上
[00:14:54.440 --> 00:14:56.440]  整件事是很血腥的
[00:14:56.440 --> 00:14:57.440]  令你一邊想的時候
[00:14:57.440 --> 00:15:02.440]  一代就可以轉換成一個這麼恐怖的經歷
[00:15:02.440 --> 00:15:04.440]  經文裡面繼續說
[00:15:04.440 --> 00:15:07.440]  為什麼亞比米勒會有這樣的能力呢
[00:15:07.440 --> 00:15:09.440]  亞比米勒有這個能力
[00:15:09.440 --> 00:15:12.440]  原來其實是來自他的家族
[00:15:12.440 --> 00:15:14.440]  是來自士兼人
[00:15:14.440 --> 00:15:17.440]  是他母親的家
[00:15:17.440 --> 00:15:19.440]  來製造了一些養分
[00:15:19.440 --> 00:15:22.440]  來煉成了一個這樣的霸王出來的
[00:15:22.440 --> 00:15:24.440]  在經文裡面說到
[00:15:24.440 --> 00:15:26.440]  這一班的鄉親父老
[00:15:26.440 --> 00:15:29.440]  在巴黎比利土的廟裡面拿到一些香油錢
[00:15:29.440 --> 00:15:33.440]  來製造一個機會給他
[00:15:33.440 --> 00:15:36.440]  讓他可以組織成為一個軍事力量
[00:15:36.440 --> 00:15:39.440]  讓他成為新一代的霸主
[00:15:39.440 --> 00:15:40.440]  在士兼人來說
[00:15:40.440 --> 00:15:43.440]  他覺得可能是為了他們自己的家鄉
[00:15:43.440 --> 00:15:49.440]  成為了一個比其他鄉族高一等的地方
[00:15:49.440 --> 00:15:51.440]  不過在聖經的作者
[00:15:51.440 --> 00:15:52.440]  在這裡看
[00:15:52.440 --> 00:15:54.440]  這件事一點都不光彩
[00:15:54.440 --> 00:15:59.440]  他們所用的錢是巴黎廟裡面的香油錢
[00:15:59.440 --> 00:16:02.440]  不是來自上帝的靈充滿
[00:16:02.440 --> 00:16:05.440]  這個領袖不是由上帝的靈充滿
[00:16:05.440 --> 00:16:07.440]  在一個人身上
[00:16:07.440 --> 00:16:10.440]  上帝揀選的一個人成為他們的領袖
[00:16:10.440 --> 00:16:13.440]  而是透過血腥
[00:16:13.440 --> 00:16:16.440]  用暴力的方法
[00:16:16.440 --> 00:16:18.440]  用殺戮的方法
[00:16:18.440 --> 00:16:23.440]  來將一個位置加諸在亞比米勒的身上
[00:16:23.440 --> 00:16:26.440]  經文另外刻意要我們注意
[00:16:26.440 --> 00:16:29.440]  整個顧名思義
[00:16:29.440 --> 00:16:31.440]  整個時詩記是在說時詩
[00:16:31.440 --> 00:16:34.440]  所以領袖是時詩
[00:16:34.440 --> 00:16:36.440]  時詩這個身份
[00:16:36.440 --> 00:16:38.440]  是上帝給的一個判斷
[00:16:38.440 --> 00:16:40.440]  或者是一個軍事領袖
[00:16:40.440 --> 00:16:42.440]  是打外邦人的
[00:16:42.440 --> 00:16:44.440]  不過去到這裡的時候
[00:16:44.440 --> 00:16:47.440]  亞比米勒就不是做時詩了
[00:16:47.440 --> 00:16:49.440]  去到橡樹旁
[00:16:49.440 --> 00:16:52.440]  是那些人立亞比米勒為王
[00:16:52.440 --> 00:16:56.440]  這個是時詩記裡面一個很重要的變奏
[00:16:56.440 --> 00:16:59.440]  很多人想找自己心目中的領袖
[00:16:59.440 --> 00:17:03.440]  很想一個人有效的來管理他
[00:17:03.440 --> 00:17:06.440]  不過在這裡他們用了人的方法
[00:17:06.440 --> 00:17:08.440]  用了人的暴力
[00:17:08.440 --> 00:17:10.440]  用了血腥的方法
[00:17:10.440 --> 00:17:12.440]  來建立一個領袖
[00:17:12.440 --> 00:17:16.440]  所以這個領袖就成為了
[00:17:16.440 --> 00:17:19.440]  他們之後的整個事件
[00:17:19.440 --> 00:17:22.440]  或者整個以色列的網羅
[00:17:22.440 --> 00:17:24.440]  在這裡我們稍微停一停
[00:17:24.440 --> 00:17:25.440]  想一想
[00:17:25.440 --> 00:17:26.440]  小小題外話
[00:17:26.440 --> 00:17:28.440]  不過都值得我們去注意
[00:17:28.440 --> 00:17:32.440]  亞比米勒這個人怎樣煉成出來的呢?
[00:17:32.440 --> 00:17:34.440]  在經文裡面
[00:17:34.440 --> 00:17:36.440]  首先他講到機電是有責任的
[00:17:36.440 --> 00:17:38.440]  所以在經文上上下下
[00:17:38.440 --> 00:17:41.440]  他不斷重複耶路巴力這個字
[00:17:41.440 --> 00:17:43.440]  是在講耶路巴力
[00:17:43.440 --> 00:17:45.440]  他生命裡面的污點
[00:17:45.440 --> 00:17:48.440]  這種70個老婆
[00:17:48.440 --> 00:17:52.440]  兒子之間有很多的張力
[00:17:52.440 --> 00:17:54.440]  這個家庭變得很複雜
[00:17:54.440 --> 00:18:00.440]  耶路巴力他在事件地生了這個兒子
[00:18:00.440 --> 00:18:05.440]  為他的家族產生了一些不可或缺的網羅
[00:18:05.440 --> 00:18:09.440]  你又會問為什麼無端端會講事件和俄弗拉
[00:18:09.440 --> 00:18:10.440]  這兩個地方
[00:18:10.440 --> 00:18:12.440]  俄弗拉就是機電的自己地方
[00:18:12.440 --> 00:18:15.440]  事件為什麼會在這裡生了一個兒子呢?
[00:18:15.440 --> 00:18:17.440]  如果你看回聖經
[00:18:17.440 --> 00:18:20.440]  或者你理解米電人之前打的
[00:18:20.440 --> 00:18:21.440]  其實之前打米電人
[00:18:21.440 --> 00:18:25.440]  集結就是在事件這個地方
[00:18:25.440 --> 00:18:26.440]  打完仗之後
[00:18:26.440 --> 00:18:28.440]  那個將領很浪漫的
[00:18:28.440 --> 00:18:30.440]  然後結識了一個女子
