
[00:00:00.000 --> 00:00:05.000]  大家可以回到程序表或教會聖經新約339-342
[00:02:10.560 --> 00:02:14.160]  陳醫生可能有部分弟兄們都認識他
[00:02:14.160 --> 00:02:17.560]  他過往這一兩年都有試過在我們當中不同的場合
[00:02:17.560 --> 00:02:21.160]  和我們分享和說神的話
[00:02:21.360 --> 00:02:26.760]  陳醫生是香港註冊的精神科醫生
[00:02:26.760 --> 00:02:32.360]  但他也是長道衛理九龍塘的義務教師
[00:02:32.360 --> 00:02:34.360]  我們將時間交給陳醫生
[00:02:34.360 --> 00:02:47.760]  陳:親愛的弟兄姐妹你們好
[00:02:47.760 --> 00:02:49.360]  母親節快樂
[00:02:50.360 --> 00:02:52.360]  不單止做母親的快樂
[00:02:52.360 --> 00:02:55.360]  我們每一位有母親的,我們都是快樂
[00:02:55.360 --> 00:02:56.360]  感謝主
[00:02:56.360 --> 00:03:00.360]  今天感謝主,我選讀的是約翰一書
[00:03:00.360 --> 00:03:02.360]  其實我是說一節的
[00:03:02.360 --> 00:03:05.360]  其實是說一節的
[00:03:05.360 --> 00:03:07.360]  第十八節
[00:03:07.360 --> 00:03:11.360]  孩子們,我們相愛,不要只在言語或舌頭上
[00:03:11.360 --> 00:03:15.360]  總要在行為和誠實上
[00:03:16.360 --> 00:03:23.360]  其實我們神造,在家庭裡要和家人相處
[00:03:23.360 --> 00:03:28.360]  最容易相處就是一開口就說
[00:03:28.360 --> 00:03:34.360]  所以言語是非常容易表達
[00:03:34.360 --> 00:03:38.360]  不過要面對面說,要有眼神接觸
[00:03:38.360 --> 00:03:42.360]  不過有些人不是這樣,很間接地說
[00:03:42.360 --> 00:03:44.360]  不喜歡直接跟別人說
[00:03:44.360 --> 00:03:46.360]  你幫我說吧
[00:03:46.360 --> 00:03:49.360]  有一家人三兒子同桌吃飯
[00:03:49.360 --> 00:03:52.360]  母親問爸爸
[00:03:52.360 --> 00:03:55.360]  你問他,兒子叫他
[00:03:55.360 --> 00:03:57.360]  你問他喝不喝湯
[00:03:57.360 --> 00:03:59.360]  爸爸就問兒子
[00:03:59.360 --> 00:04:01.360]  你媽問你喝不喝湯
[00:04:01.360 --> 00:04:03.360]  兒子就告訴爸爸
[00:04:03.360 --> 00:04:05.360]  你告訴你老婆
[00:04:05.360 --> 00:04:07.360]  她兒子不喝湯
[00:04:07.360 --> 00:04:11.360]  這些,這樣行不行?
[00:04:11.360 --> 00:04:13.360]  完全沒有關係
[00:04:13.360 --> 00:04:15.360]  為什麼不直接說?
[00:04:15.360 --> 00:04:18.360]  我們可以面對面的,很親切
[00:04:18.360 --> 00:04:22.360]  不只說法,還有一些聲氣
[00:04:22.360 --> 00:04:28.360]  例如大小聲,高音
[00:04:28.360 --> 00:04:32.360]  沒有尾音,很膚淺
[00:04:32.360 --> 00:04:34.360]  有些拉長尾音
[00:04:34.360 --> 00:04:37.360]  例如,都說不去了
[00:04:37.360 --> 00:04:40.360]  說了很多次
[00:04:40.360 --> 00:04:42.360]  加重語氣
[00:04:42.360 --> 00:04:44.360]  行啦
[00:04:44.360 --> 00:04:48.360]  表現得很厭煩和討厭
[00:04:48.360 --> 00:04:51.360]  我有個小朋友就說
[00:04:51.360 --> 00:04:53.360]  陳醫生,我是當口頭禪
[00:04:53.360 --> 00:04:55.360]  我跟同學說
[00:04:55.360 --> 00:04:58.360]  有沒有搞錯?
[00:04:58.360 --> 00:05:00.360]  為什麼你這樣說?
[00:05:00.360 --> 00:05:03.360]  他們誤會,我不是覺得不對
[00:05:03.360 --> 00:05:05.360]  不過他們很生氣
[00:05:05.360 --> 00:05:07.360]  他們覺得我在說不好
[00:05:07.360 --> 00:05:09.360]  於是他們開了個戶口
[00:05:09.360 --> 00:05:11.360]  來罵我
[00:05:11.360 --> 00:05:14.360]  這樣的說話方法
[00:05:14.360 --> 00:05:17.360]  是否邀請人來罵你?
[00:05:17.360 --> 00:05:19.360]  所以如果你覺得有不好
[00:05:19.360 --> 00:05:21.360]  我們就反省一下
[00:05:21.360 --> 00:05:23.360]  停一停,想一想
[00:05:23.360 --> 00:05:25.360]  有些事要控制
[00:05:25.360 --> 00:05:27.360]  很多事我們都要過濾一下
[00:05:27.360 --> 00:05:29.360]  我最喜歡說的控制情緒
[00:05:29.360 --> 00:05:32.360]  就是在電影院
[00:05:32.360 --> 00:05:35.360]  有一齣電影很緊張
[00:05:35.360 --> 00:05:37.360]  很緊張的偵探片
[00:05:37.360 --> 00:05:39.360]  有個女士按捺不住
[00:05:39.360 --> 00:05:40.360]  突然起來
[00:05:40.360 --> 00:05:42.360]  究竟誰是兇手?
[00:05:42.360 --> 00:05:45.360]  後面有一把冷冷的男人聲說
[00:05:45.360 --> 00:05:47.360]  你現在不立刻坐下來
[00:05:47.360 --> 00:05:49.360]  你後面就有一個
[00:05:49.360 --> 00:05:51.360]  兩個都控制不了情緒
[00:05:51.360 --> 00:05:53.360]  因為有時我們控制不了情緒
[00:05:53.360 --> 00:05:55.360]  會罵人,對不對?
[00:05:55.360 --> 00:05:58.360]  說夠了沒有?
[00:05:58.360 --> 00:06:00.360]  你閉嘴
[00:06:00.360 --> 00:06:01.360]  就是頂撞她
[00:06:01.360 --> 00:06:02.360]  命令式,你閉嘴
[00:06:02.360 --> 00:06:03.360]  又罵人
[00:06:03.360 --> 00:06:05.360]  很討人厭
[00:06:05.360 --> 00:06:06.360]  尖叫
[00:06:06.360 --> 00:06:09.360]  真的語言傷害人很厲害
[00:06:09.360 --> 00:06:11.360]  但不只是說話
[00:06:11.360 --> 00:06:13.360]  不只是語言的洩透
[00:06:13.360 --> 00:06:15.360]  還有嘴唇都可以殺人
[00:06:15.360 --> 00:06:16.360]  我有個朋友說
[00:06:16.360 --> 00:06:18.360]  老闆收了我的東西
[00:06:18.360 --> 00:06:20.360]  很不高興
[00:06:20.360 --> 00:06:21.360]  接聲
[00:06:21.360 --> 00:06:24.360]  又將我的檔案丟到桌上
[00:06:24.360 --> 00:06:25.360]  然後鼻子就
[00:06:25.360 --> 00:06:26.360]  嘩
[00:06:26.360 --> 00:06:28.360]  嘴唇又可以殺人
[00:06:28.360 --> 00:06:30.360]  鼻息又可以殺人
[00:06:30.360 --> 00:06:32.360]  過濾一下
[00:06:32.360 --> 00:06:34.360]  如果我們過分會傷害人
[00:06:34.360 --> 00:06:35.360]  我們就不要做了
[00:06:35.360 --> 00:06:37.360]  有些不好的情緒
[00:06:37.360 --> 00:06:39.360]  叫做Delete
[00:06:39.360 --> 00:06:41.360]  內容是
[00:06:41.360 --> 00:06:43.360]  有個朋友說
[00:06:43.360 --> 00:06:47.360]  我去吃了些雪糕
[00:06:47.360 --> 00:06:49.360]  告訴我妹妹
[00:06:49.360 --> 00:06:50.360]  妹妹說
[00:06:50.360 --> 00:06:51.360]  你常說減肥
[00:06:51.360 --> 00:06:53.360]  拜託你不要吃雪糕
[00:06:53.360 --> 00:06:58.360]  那些雪糕卷
[00:06:58.360 --> 00:07:00.360]  是我媳婦送給我的
[00:07:00.360 --> 00:07:01.360]  她不知道
[00:07:01.360 --> 00:07:02.360]  我就很委屈
[00:07:02.360 --> 00:07:03.360]  人家送東西給我
[00:07:03.360 --> 00:07:05.360]  我怎可以不給呢
[00:07:05.360 --> 00:07:07.360]  我怎可以不吃呢
[00:07:07.360 --> 00:07:08.360]  她真的不明白
[00:07:08.360 --> 00:07:10.360]  而且我只吃一次
[00:07:10.360 --> 00:07:12.360]  又不是經常吃
[00:07:12.360 --> 00:07:13.360]  她也不了解
[00:07:13.360 --> 00:07:15.360]  她說話真的很不濟
[00:07:15.360 --> 00:07:18.360]  她不知道聽的人很辛苦
[00:07:18.360 --> 00:07:20.360]  又委屈
[00:07:20.360 --> 00:07:21.360]  但我說
[00:07:21.360 --> 00:07:24.360]  你不用聽那些令你刺傷的那一段
[00:07:24.360 --> 00:07:27.360]  你聽到妹妹對你的關懷
[00:07:27.360 --> 00:07:29.360]  她又想你不要這麼胖
[00:07:29.360 --> 00:07:32.360]  你聽到她的關懷
[00:07:32.360 --> 00:07:36.360]  然後你不要介意她說話這麼不濟
[00:07:36.360 --> 00:07:38.360]  那個寬容也在內
[00:07:38.360 --> 00:07:40.360]  所以懂得說
[00:07:40.360 --> 00:07:41.360]  也要懂得聽
[00:07:41.360 --> 00:07:42.360]  有聆聽的耳
[00:07:42.360 --> 00:07:44.360]  是積極的聆聽
[00:07:44.360 --> 00:07:45.360]  聽到好東西
[00:07:45.360 --> 00:07:46.360]  不好的東西
[00:07:46.360 --> 00:07:47.360]  就聽不到
[00:07:47.360 --> 00:07:49.360]  就叫做Selective Listening
[00:07:49.360 --> 00:07:51.360]  選擇性的聆聽
[00:07:51.360 --> 00:07:52.360]  不聽到
[00:07:52.360 --> 00:07:54.360]  但有些人真的傷害人
[00:07:54.360 --> 00:07:55.360]  有個媽媽說
[00:07:55.360 --> 00:07:57.360]  給那麼多錢你讀不到書
[00:07:57.360 --> 00:07:59.360]  浪費我的錢
[00:07:59.360 --> 00:08:01.360]  埋怨
[00:08:01.360 --> 00:08:04.360]  責任全都交給你
[00:08:04.360 --> 00:08:05.360]  這麼慘
[00:08:05.360 --> 00:08:10.360]  所以要傳遞正面的訊息
[00:08:10.360 --> 00:08:11.360]  欣賞人
[00:08:11.360 --> 00:08:12.360]  愛人
[00:08:12.360 --> 00:08:15.360]  你見到今天很好
[00:08:15.360 --> 00:08:17.360]  大家都說好聽的話
[00:08:17.360 --> 00:08:19.360]  如果很久沒見到某個家人
[00:08:19.360 --> 00:08:22.360]  你說很掛念你
[00:08:22.360 --> 00:08:24.360]  你好嘛
[00:08:24.360 --> 00:08:26.360]  很疼你
[00:08:26.360 --> 00:08:28.360]  祝福你
[00:08:28.360 --> 00:08:29.360]  多正面
[00:08:29.360 --> 00:08:30.360]  都是一句
[00:08:30.360 --> 00:08:31.360]  對不對
[00:08:31.360 --> 00:08:32.360]  你說掛念他
[00:08:32.360 --> 00:08:34.360]  你就打破隔膜
[00:08:34.360 --> 00:08:36.360]  你就表達你的慣念
[00:08:36.360 --> 00:08:37.360]  以及關懷
[00:08:37.360 --> 00:08:42.360]  人家說醫生是醫病
[00:08:42.360 --> 00:08:45.360]  家人是醫命
[00:08:45.360 --> 00:08:47.360]  說話說得對
[00:08:47.360 --> 00:08:48.360]  是很好聽的
[00:08:48.360 --> 00:08:49.360]  不需要說那麼責備
[00:08:49.360 --> 00:08:50.360]  罵人
[00:08:50.360 --> 00:08:51.360]  過濾一下
[00:08:51.360 --> 00:08:53.360]  好聽的就說
[00:08:53.360 --> 00:08:54.360]  不好聽的就不說
[00:08:54.360 --> 00:08:55.360]  這也是Selective
[00:08:55.360 --> 00:08:57.360]  Selective這個字很好用
[00:08:57.360 --> 00:08:59.360]  選擇性的說
[00:08:59.360 --> 00:09:01.360]  選擇性不好聽就收起來
[00:09:01.360 --> 00:09:02.360]  扔掉
[00:09:02.360 --> 00:09:03.360]  對不對
[00:09:03.360 --> 00:09:04.360]  好聽就說
[00:09:04.360 --> 00:09:05.360]  謝謝
[00:09:05.360 --> 00:09:06.360]  不好聽就說
[00:09:06.360 --> 00:09:07.360]  聽不到
[00:09:07.360 --> 00:09:09.360]  很厲害
[00:09:09.360 --> 00:09:10.360]  選擇性
[00:09:10.360 --> 00:09:12.360]  這些負面的想法
[00:09:12.360 --> 00:09:13.360]  想得自己頭都爆了
[00:09:13.360 --> 00:09:15.360]  非常憂慮
[00:09:15.360 --> 00:09:16.360]  就要停下來
[00:09:16.360 --> 00:09:18.360]  不要想了
[00:09:18.360 --> 00:09:19.360]  這些不好
[00:09:19.360 --> 00:09:21.360]  我剛才說負面的情緒
[00:09:21.360 --> 00:09:23.360]  全部都是情緒垃圾
[00:09:23.360 --> 00:09:24.360]  怎麼處理
[00:09:24.360 --> 00:09:25.360]  扔掉
[00:09:25.360 --> 00:09:27.360]  垃圾是不好的
[00:09:27.360 --> 00:09:29.360]  影響我們心境的平靜
[00:09:29.360 --> 00:09:31.360]  破壞我們的免疫系統
[00:09:31.360 --> 00:09:32.360]  所以要平靜
[00:09:32.360 --> 00:09:33.360]  就要扔掉
[00:09:33.360 --> 00:09:35.360]  有朋友說
[00:09:35.360 --> 00:09:37.360]  陳醫生多久扔一次垃圾
[00:09:37.360 --> 00:09:38.360]  一天一次好嗎
[00:09:38.360 --> 00:09:39.360]  我說好啊
[00:09:39.360 --> 00:09:40.360]  恭喜你
[00:09:40.360 --> 00:09:41.360]  你做了一整天的垃圾桶
[00:09:41.360 --> 00:09:42.360]  一有情緒
[00:09:42.360 --> 00:09:44.360]  馬上扔掉
[00:09:44.360 --> 00:09:45.360]  一有激氣
[00:09:45.360 --> 00:09:46.360]  不開心
[00:09:46.360 --> 00:09:47.360]  憂悶
[00:09:47.360 --> 00:09:48.360]  煩
[00:09:48.360 --> 00:09:50.360]  覺得很慘
[00:09:50.360 --> 00:09:52.360]  我們一點都不慘
[00:09:52.360 --> 00:09:54.360]  我們就轉一個正面的情緒
[00:09:54.360 --> 00:09:56.360]  馬上扔掉負面的情緒
[00:09:56.360 --> 00:09:59.360]  說些好聽的話
[00:09:59.360 --> 00:10:03.360]  你知道我這個身形
[00:10:03.360 --> 00:10:04.360]  當然要減肥
[00:10:04.360 --> 00:10:06.360]  吃什麼特別餐
[00:10:06.360 --> 00:10:08.360]  現在有一種新的奶粉
[00:10:08.360 --> 00:10:09.360]  很好
[00:10:09.360 --> 00:10:10.360]  我也想試試
[00:10:10.360 --> 00:10:12.360]  又要做什麼運動
[00:10:12.360 --> 00:10:13.360]  女兒很討厭
[00:10:13.360 --> 00:10:14.360]  媽媽
[00:10:14.360 --> 00:10:15.360]  你這麼煩
[00:10:15.360 --> 00:10:17.360]  你身材也很適中
[00:10:17.360 --> 00:10:18.360]  說得對
[00:10:18.360 --> 00:10:21.360]  距離好身材千分之遠
[00:10:21.360 --> 00:10:22.360]  不過適中
[00:10:22.360 --> 00:10:23.360]  什麼叫適中
[00:10:23.360 --> 00:10:24.360]  沒有標準
[00:10:24.360 --> 00:10:26.360]  你說適中就是適中
[00:10:26.360 --> 00:10:28.360]  有時我走出街頭可以看起來
[00:10:28.360 --> 00:10:31.360]  因為我的身材適中
[00:10:31.360 --> 00:10:33.360]  有自信
[00:10:33.360 --> 00:10:34.360]  所以一句話
[00:10:34.360 --> 00:10:36.360]  聖經說得合而
[00:10:36.360 --> 00:10:39.360]  好像金蘋果吊在銀網子裡
[00:10:39.360 --> 00:10:40.360]  然後人心憂悶
[00:10:40.360 --> 00:10:41.360]  屈而不伸
[00:10:41.360 --> 00:10:42.360]  一句良言
[00:10:42.360 --> 00:10:43.360]  洗心
[00:10:43.360 --> 00:10:44.360]  歡樂
[00:10:44.360 --> 00:10:45.360]  然後又說
[00:10:45.360 --> 00:10:46.360]  言語柔和
[00:10:46.360 --> 00:10:47.360]  洗腦消退
[00:10:47.360 --> 00:10:48.360]  言語暴戾
[00:10:48.360 --> 00:10:50.360]  觸動怒氣
[00:10:50.360 --> 00:10:53.360]  因為言語的力量是多大
[00:10:53.360 --> 00:10:55.360]  不單止可以毀壞人
[00:10:55.360 --> 00:10:56.360]  毀壞自己
[00:10:56.360 --> 00:10:57.360]  也可以建立人
[00:10:57.360 --> 00:10:58.360]  建立自己
[00:10:58.360 --> 00:11:00.360]  適當的用
[00:11:00.360 --> 00:11:02.360]  所以選擇性
[00:11:02.360 --> 00:11:04.360]  說些好聽的話
[00:11:04.360 --> 00:11:07.360]  不單止說方法
[00:11:07.360 --> 00:11:09.360]  說內容
[00:11:09.360 --> 00:11:10.360]  然後真的
[00:11:10.360 --> 00:11:13.360]  不只是嘴唇上這麼膚淺
[00:11:13.360 --> 00:11:15.360]  我們也要說
[00:11:15.360 --> 00:11:17.360]  深入一點
[00:11:17.360 --> 00:11:18.360]  因為在家裡
[00:11:18.360 --> 00:11:20.360]  我們教導我們的兒女
[00:11:20.360 --> 00:11:21.360]  母親教導的兒女
[00:11:21.360 --> 00:11:24.360]  是憑著主的教訓和警戒
[00:11:24.360 --> 00:11:25.360]  教導他們
[00:11:25.360 --> 00:11:26.360]  要小心
[00:11:26.360 --> 00:11:29.360]  因為現在資訊科技太發達
[00:11:29.360 --> 00:11:31.360]  馬可福音
[00:11:31.360 --> 00:11:33.360]  八章二十二至二十五節
[00:11:33.360 --> 00:11:34.360]  記錄一個
[00:11:34.360 --> 00:11:35.360]  醫好
[00:11:35.360 --> 00:11:37.360]  百菜大的盲人
[00:11:37.360 --> 00:11:39.360]  為什麼很特別呢
[00:11:39.360 --> 00:11:41.360]  因為是Two-Stage Healing
[00:11:41.360 --> 00:11:43.360]  要兩個步驟
[00:11:43.360 --> 00:11:45.360]  馬可福音八章二十二節
[00:11:45.360 --> 00:11:46.360]  他們來到百菜大
[00:11:46.360 --> 00:11:48.360]  有一個人帶盲人來求耶穌摸他
[00:11:48.360 --> 00:11:49.360]  耶穌拉著盲人的手
[00:11:49.360 --> 00:11:50.360]  帶他出村外
[00:11:50.360 --> 00:11:53.360]  在他眼睛上套唾沫
[00:11:53.360 --> 00:11:54.360]  為他按手問他
[00:11:54.360 --> 00:11:56.360]  你看見什麼
[00:11:56.360 --> 00:11:58.360]  他抬頭一看說
[00:11:58.360 --> 00:11:59.360]  我看見人
[00:11:59.360 --> 00:12:01.360]  他們好像樹木並且行走
[00:12:01.360 --> 00:12:02.360]  隨後耶穌又按手
[00:12:02.360 --> 00:12:03.360]  二十五節
[00:12:03.360 --> 00:12:04.360]  第二次
[00:12:04.360 --> 00:12:05.360]  按手在他眼睛上
[00:12:05.360 --> 00:12:07.360]  他定睛一看就復原了
[00:12:07.360 --> 00:12:09.360]  樣樣都看得清楚了
[00:12:09.360 --> 00:12:11.360]  有些解經家
[00:12:11.360 --> 00:12:13.360]  全部耶穌都是一次過醫人
[00:12:13.360 --> 00:12:15.360]  這個兩個階段
[00:12:15.360 --> 00:12:16.360]  因為不夠力
[00:12:16.360 --> 00:12:17.360]  分兩步
[00:12:17.360 --> 00:12:19.360]  好像打針要兩針
[00:12:19.360 --> 00:12:21.360]  可能還要三針
[00:12:21.360 --> 00:12:23.360]  不夠力才分段
[00:12:23.360 --> 00:12:25.360]  神來的
[00:12:25.360 --> 00:12:27.360]  怎會需要分段
[00:12:27.360 --> 00:12:28.360]  他不需要摸
[00:12:28.360 --> 00:12:29.360]  不需要弄唾沫
[00:12:29.360 --> 00:12:30.360]  他遙控
[00:12:30.360 --> 00:12:31.360]  說一句話
[00:12:31.360 --> 00:12:32.360]  你的信心夠了
[00:12:32.360 --> 00:12:34.360]  你都不是針對病
[00:12:34.360 --> 00:12:35.360]  記不記得
[00:12:35.360 --> 00:12:37.360]  白夫長的僕人已經好了
[00:12:37.360 --> 00:12:39.360]  用不用這麼複雜
[00:12:39.360 --> 00:12:41.360]  原來就是在這個
[00:12:41.360 --> 00:12:44.360]  資訊科技這麼發達的時代
[00:12:44.360 --> 00:12:45.360]  媒體發達
[00:12:45.360 --> 00:12:47.360]  衝擊之下
[00:12:47.360 --> 00:12:49.360]  神就有個啟示
[00:12:49.360 --> 00:12:50.360]  其實
[00:12:50.360 --> 00:12:52.360]  那個人第一次
[00:12:52.360 --> 00:12:53.360]  你看見什麼
[00:12:53.360 --> 00:12:55.360]  看見人好像樹木又行走
[00:12:55.360 --> 00:12:57.360]  你說什麼
[00:12:57.360 --> 00:12:59.360]  人又好像樹又行走
[00:12:59.360 --> 00:13:00.360]  不知道自己說什麼
[00:13:00.360 --> 00:13:01.360]  原來
[00:13:01.360 --> 00:13:02.360]  以為看見
[00:13:02.360 --> 00:13:05.360]  和清楚看見的實情
[00:13:05.360 --> 00:13:07.360]  是兩回事
[00:13:07.360 --> 00:13:09.360]  所以耶穌
[00:13:09.360 --> 00:13:11.360]  第二次再努力
[00:13:11.360 --> 00:13:13.360]  再按手
[00:13:13.360 --> 00:13:15.360]  那個人就看得清楚
[00:13:15.360 --> 00:13:17.360]  因為這個時代
[00:13:17.360 --> 00:13:19.360]  資訊可以又剪接
[00:13:19.360 --> 00:13:20.360]  又換
[00:13:20.360 --> 00:13:21.360]  又駁
[00:13:21.360 --> 00:13:22.360]  又加又減
[00:13:22.360 --> 00:13:23.360]  配音
[00:13:23.360 --> 00:13:24.360]  配樂
[00:13:24.360 --> 00:13:25.360]  改頭換面
[00:13:25.360 --> 00:13:27.360]  舊時的東西又翻做現在
[00:13:27.360 --> 00:13:29.360]  國家又調轉
[00:13:29.360 --> 00:13:30.360]  亂了
[00:13:30.360 --> 00:13:32.360]  偏頗的報道
[00:13:32.360 --> 00:13:34.360]  惡搞
[00:13:34.360 --> 00:13:37.360]  轉移視線
[00:13:37.360 --> 00:13:40.360]  都不知道信不信好
[00:13:40.360 --> 00:13:41.360]  所以
[00:13:41.360 --> 00:13:43.360]  我們更加要求神
[00:13:43.360 --> 00:13:45.360]  真的讓我們看清楚
[00:13:45.360 --> 00:13:47.360]  耶穌再按手
[00:13:47.360 --> 00:13:49.360]  耶穌
[00:13:49.360 --> 00:13:53.360]  按手就是帶著神的力量和智慧
[00:13:53.360 --> 00:13:56.360]  加上他自己定睛一看
[00:13:56.360 --> 00:13:57.360]  他定睛一看
[00:13:57.360 --> 00:13:59.360]  他努力看一看
[00:13:59.360 --> 00:14:01.360]  不只是神賜給我們力量
[00:14:01.360 --> 00:14:02.360]  我們自己也要做些事
[00:14:02.360 --> 00:14:04.360]  他努力一看
[00:14:04.360 --> 00:14:05.360]  就復原了
[00:14:05.360 --> 00:14:08.360]  樣樣都看得清楚
[00:14:08.360 --> 00:14:09.360]  在這個世代
[00:14:09.360 --> 00:14:10.360]  我們要教我們的兒女
[00:14:10.360 --> 00:14:14.360]  有辨別是非的智慧
[00:14:14.360 --> 00:14:15.360]  這個智慧
[00:14:15.360 --> 00:14:17.360]  這個律從小放在心裡
[00:14:17.360 --> 00:14:19.360]  就是神的話語
[00:14:19.360 --> 00:14:20.360]  只有一個
[00:14:20.360 --> 00:14:23.360]  不止現在這樣的惡搞
[00:14:23.360 --> 00:14:24.360]  有時在網上
[00:14:24.360 --> 00:14:27.360]  你跟不跟這個投資
[00:14:27.360 --> 00:14:29.360]  你信不信這個人是甚麼公安
[00:14:29.360 --> 00:14:30.360]  我說
[00:14:30.360 --> 00:14:33.360]  電光火石之間要作出決定
[00:14:33.360 --> 00:14:35.360]  這個智慧這個能力
[00:14:35.360 --> 00:14:38.360]  就是視乎你心中有沒有一個律
[00:14:38.360 --> 00:14:41.360]  這個最好的律就是神的話
[00:14:41.360 --> 00:14:43.360]  跟著神的聖經話語
[00:14:43.360 --> 00:14:45.360]  從小明白聖經
[00:14:45.360 --> 00:14:46.360]  這樣就行
[00:14:46.360 --> 00:14:49.360]  所以不怕我們求神給我們的智慧
[00:14:49.360 --> 00:14:50.360]  他就會醫治我們
[00:14:50.360 --> 00:14:51.360]  這個唯一的途徑是
[00:14:51.360 --> 00:14:53.360]  神再按手
[00:14:53.360 --> 00:14:55.360]  神帶著他的力量
[00:14:55.360 --> 00:15:00.360]  我們努力用神的眼光角度看
[00:15:00.360 --> 00:15:03.360]  由慢到模糊到清晰
[00:15:03.360 --> 00:15:07.360]  由演繹錯覺到正確的演繹
[00:15:07.360 --> 00:15:12.360]  是要得到神的力量
[00:15:12.360 --> 00:15:15.360]  我就弄了一句
[00:15:15.360 --> 00:15:17.360]  不少錢剩
[00:15:17.360 --> 00:15:19.360]  陳醫生這麼使喚
[00:15:19.360 --> 00:15:20.360]  不是
[00:15:20.360 --> 00:15:21.360]  因為有很多資訊
[00:15:21.360 --> 00:15:22.360]  你不喜歡看
[00:15:22.360 --> 00:15:23.360]  你知現在的AI
[00:15:23.360 --> 00:15:25.360]  你最喜歡看的
[00:15:25.360 --> 00:15:26.360]  他就努力傳給你
[00:15:26.360 --> 00:15:28.360]  你就會洗腦
[00:15:28.360 --> 00:15:30.360]  你說這個不合原則
[00:15:30.360 --> 00:15:31.360]  我不看
[00:15:31.360 --> 00:15:32.360]  但不行
[00:15:32.360 --> 00:15:34.360]  你不看就變成隱蔽
[00:15:34.360 --> 00:15:36.360]  於是你就少看
[00:15:36.360 --> 00:15:37.360]  少看
[00:15:37.360 --> 00:15:39.360]  不可以與世隔絕
[00:15:39.360 --> 00:15:40.360]  少看一點
[00:15:40.360 --> 00:15:41.360]  不少
[00:15:41.360 --> 00:15:42.360]  淺看
[00:15:42.360 --> 00:15:44.360]  這個不是錢
[00:15:44.360 --> 00:15:45.360]  淺看
[00:15:45.360 --> 00:15:47.360]  不要看得太深入
[00:15:47.360 --> 00:15:49.360]  不要受太大影響
[00:15:49.360 --> 00:15:50.360]  然後正
[00:15:50.360 --> 00:15:51.360]  就是正看
[00:15:51.360 --> 00:15:52.360]  看得正一點
[00:15:52.360 --> 00:15:53.360]  真一點
[00:15:53.360 --> 00:15:54.360]  闊一點
[00:15:54.360 --> 00:15:55.360]  遠一點
[00:15:55.360 --> 00:15:56.360]  高一點
[00:15:56.360 --> 00:15:57.360]  大一點
[00:15:57.360 --> 00:16:02.360]  你看到真相的成數就會高一點
[00:16:02.360 --> 00:16:04.360]  所以我們教導兒女
[00:16:04.360 --> 00:16:07.360]  是要有神的智慧
[00:16:07.360 --> 00:16:09.360]  求神給智慧
[00:16:09.360 --> 00:16:12.360]  然後心的律是勤讀聖經
[00:16:12.360 --> 00:16:15.360]  沒有一個指標
[00:16:15.360 --> 00:16:18.360]  是準確過神的話語自己
[00:16:18.360 --> 00:16:20.360]  然後現在的小朋友
[00:16:20.360 --> 00:16:21.360]  很高傲遠
