
[00:00:00.000 --> 00:00:22.000]  經文:舊約,四百六十一頁
[00:11:55.000 --> 00:12:24.000]  吩咐他替這件事辦妥,這樣就最有效,你看到阿蘭王和奶媽他們用的方法,其實和今天他們所奉行的遊戲規則都很相似,只要夠才容世大,他就可以將對手,甚至被他虐的人,統統壓低,逼他就範,來滿足自己任何的需要,
[00:12:24.000 --> 00:12:50.000]  所以你會看到在阿蘭王也好,奶媽也好,在他們人生的成功字典裡,有幾個字是找不到的,找不到請求,軟弱,屈就,謙虛,代表弱者的詞語,很難在他們的成功字典裡找到,
[00:12:50.000 --> 00:13:07.000]  通常找到的是什麼字呢?我要怎樣施壓,威逼利誘,強制,講排場,這些字就多數在他們的字典裡找到,事實上,十他年得的銀子,其實是一個什麼概念呢?
[00:13:07.000 --> 00:13:22.000]  在當時可以買到什麼呢?原來根據《聖經》列王紀尚,他記載昔日另一個以色列王,阿摁尼,他要用多少錢才能買起整座薩馬利亞山呢?
[00:13:22.000 --> 00:13:46.000]  以色列首都,以色列首都的金紙,要多少錢才能買起整座薩馬利亞山呢?用兩他年得就行了,現在出多少倍的價錢?出五倍價錢,阿蘭王用以色列首都地價的五倍價錢收買以色列王,如果嫌不夠的話,不要緊,
[00:13:46.000 --> 00:14:09.000]  我再給你六千四百萬的金紙,即是七十公斤的黃金,你聽到七十公斤的黃金,我不知道多少錢,我馬上要上google裡面查一查,在現在的市值是超過三千萬港幣,現在,你想想,在當時的購買力是一億億的,
[00:14:09.000 --> 00:14:30.000]  這麼多錢,很難會不心動,很難會不跪下的,作為以色列王,但是怎知道,當以色列王看到他這一封信的時候,他激動到撕爛衣服,他很生氣,很委屈,但是又沒有辦法,
[00:14:30.000 --> 00:14:55.000]  他講了幾句話,我不是上帝,我怎能夠治好奶萬的大麻瘋,所以他覺得整件事不是有心找他幫忙治病,而是怎樣?他直接說,阿蘭王你是有心留難我的,你只不過是借奶萬這個病來撩交打,找藉口來攻擊我,因為我根本沒有能力幫到奶萬,
[00:14:55.000 --> 00:15:21.000]  你看到整件事很特別的就是,奶萬一心想著靠他那套成功的哲學,可以帶來醫治,殊不知,這個想法卻是被以色列王一句話就戳爆了,就是原來錢和權力都幫不了你,只有上帝幫到你,只有上帝可以治好你,
[00:15:21.000 --> 00:15:49.000]  其實你看回整件事,確實他又講得對,真是上帝才可以幫到他,並且上帝不單單有能力幫到奶萬,其實上帝願不願意幫助奶萬?很願意,你看回第一節,誰讓奶萬打勝仗?是上帝,上帝一早已經介入了奶萬的生命裏面,
[00:15:49.000 --> 00:16:09.000]  只不過奶萬不知道,所以你看到第一節,奶萬能夠替阿蘭人打勝仗是出於上帝的幫助,但當然上帝期望奶萬的不單是得到病,得醫治這個好處,上帝要奶萬得到的是你要認識誰才是真神,
[00:16:09.000 --> 00:16:30.000]  所以你看到上帝首先要拆除的是奶萬一直奉行的人生價值觀,以為靠著大人物,靠著龐大的財力,勢力就能夠成就任何大事,包括醫病這件事,
[00:16:30.000 --> 00:16:50.000]  上帝卻說即使是你眼中看為那些無權無勢,很卑微不起眼的小人物,上帝說我一樣有辦法用他來幫到你,來替上帝成就大事,話說我聽過一個很有趣的故事,
[00:16:50.000 --> 00:17:14.000]  有一個患了嚴重失眠的朋友,他看了醫生也改善不了,所以如果你有長期失眠的習慣,就知道很纏擾,睡也睡不著,於是他沒有辦法,唯有回教會,看看上帝能否幫到他,於是他第一次參加崇拜,
[00:17:14.000 --> 00:17:40.000]  當日崇拜的師哥很喜樂,令整個崇拜氣氛高漲,但這位朋友發現坐在他前排的一位很年長的弟兄,他居然像嬰孩一樣睡著了,多嘈的音樂師哥也無法吵醒他,於是這位患有嚴重失眠的朋友立即說,
[00:17:40.000 --> 00:18:00.000]  哇,喜出望外,原來信耶穌可以這麼好睡,於是他就這樣信了耶穌,後來他講到這個見證的時候,聽到其他弟兄姐妹就說,其實你不知道,你不是第一個,這個弟兄很厲害,他之前就是這樣釣釣釣,幫耶穌釣了幾個人信主,
[00:18:00.000 --> 00:18:20.000]  不過我說這個故事不是鼓勵大家在崇拜中釣魚,而是想說,我們很多時候會有想法就是受到社會崇尚一些所謂英雄的主義,哪些人來拯救你,不是那些差的人,一定是那些厲害的人才能救你,
[00:18:20.000 --> 00:18:40.000]  我們受一些成功主義的影響,我們有時候總會覺得自己太過平凡,又沒有什麼能力,又沒有什麼才華,資源又不足,很難為上帝成就大事的,我們都會這樣看自己,但是弟兄姐妹上帝不是這樣看你和我,
[00:18:40.000 --> 00:19:04.000]  其實這段經文特別反映,上帝很多時候是樂意透過一些平凡起眼的人和一些方法來成就大事,達成上帝一些的心意,所以當你繼續看下去的時候,雖然乃曼沒辦法,以色列王也沒辦法,但是上帝有辦法,
[00:19:04.000 --> 00:19:28.000]  上帝透過在第八節裡面,神人以利沙聽到以色列王撕裂衣服,就打發一個僕人去見以色列王,問他為什麼撕裂衣服,不用這麼受,可以使那個人來到我,即是以利沙的家,他就會知道以色列中間有先知,
[00:19:28.000 --> 00:19:57.000]  其實以利沙的僕人宣告這句話,其實和第三節婢女所說的一樣,只不過重新說,雖然乃曼錯過了婢女提供給他的提示,搞到自己又去錯地方,又去找錯人,錯過了醫治的機會,但是上帝有辦法將他帶回來正路,
[00:19:57.000 --> 00:20:20.000]  上帝是一位有恩典有憐憫的神,他給第二次機會乃曼,並且透過一個很平凡的僕人,一個不起眼的僕人,將乃曼帶回正路,所以你看到今次第九節,乃曼終於去對地方,找對人了,
[00:20:20.000 --> 00:20:39.000]  他來到以利沙家門前,他帶著居馬,相信也帶著一大批金銀和衣服,來到以利沙的門口,不過沒有想到他又再遇到另一次挫敗,今次是怎樣呢?
[00:20:39.000 --> 00:20:58.000]  乃曼一心想著,他已經構思好劇本,我畢竟是一個有頭有臉的人,我帶著一隊車隊,帶了這麼多金銀珠寶準備送給以利沙,我這麼屈就,這麼犧牲自己,以利沙你也應該怎樣?
[00:20:58.000 --> 00:21:24.000]  你也應該出來迎接我,他起碼覺得要這樣,但你竟然派一個僕人來見我,那就是不給面子,所以乃曼非常憤怒,不過這樣也算了,他預計以利沙會像他自己所說,
[00:21:24.000 --> 00:21:53.000]  我估計他也會站在我面前求告,然後說他上帝的名,然後在我身上的大麻風患處做些動作,搖搖手,治好我的大麻風,大概他曾經在阿蘭國自己的地方也見過阿蘭國的先知,也是這樣用類似的形式幫人治病,所以他已經有一個前設,以利沙起碼也應該要這樣。
[00:21:53.000 --> 00:22:22.000]  但現在以利沙吩咐僕人叫乃曼做些什麼?這裡文雅一點,沐浴七次,你回去洗澡七次,這樣你就會康復,在乃曼的角度他認為,你只是擺明耍我,敷衍我,如果這麼簡單,洗個澡,洗幾次澡就康復了,
[00:22:22.000 --> 00:22:44.000]  我為什麼不去那些河水,水質比較好的,位於阿蘭大麻色的河流,我為什麼不去那裡沖,那裡的河水比你們以色列的河水多多聲,我為什麼要專門來到你面前受你的氣,你只是存心留難我,你不治就算了,不幫就算了,我走。
[00:22:44.000 --> 00:23:06.000]  弟兄姊妹,我們又停一停,想一想為什麼乃曼這麼憤怒,甚至憤怒到放棄醫治,憤怒到連命都不要,為什麼這麼憤怒?
[00:23:06.000 --> 00:23:31.000]  你看到表面上是因為他滿懷希望,卻遭到冷待,他覺得很受委屈,所以氣憤難平,但是我們不妨細心想,之所以這麼憤怒,真正的原因恐怕是來自他內心那種非常不安的感覺。
[00:23:31.000 --> 00:23:47.000]  為什麼這麼說呢?因為乃曼已經不知道自己可以做什麼,他覺得自己已經做不到什麼,能做的都做了,接下來還能做什麼?
[00:23:47.000 --> 00:24:10.000]  試想想,如果伊麗莎先知不是吩咐他沐浴七次,而是說你想我治好你,可以,加多一倍診金,他會不會給?沒問題。又或者說你想我治好你,可以,你幫我替以色列國打兩座城池回來,有沒有問題?
[00:24:10.000 --> 00:24:31.000]  沒問題,為什麼?因為金錢、權力、能力,一向都是他很傻的範疇,他是習慣用金錢、能力、財幹解決他所有遇到的問題,所以你要他做多一點沒問題,絕對沒問題。
[00:24:31.000 --> 00:24:50.000]  所以為什麼沐浴對乃曼來說這麼困難,這麼難接受,這麼煩躁?困難在於什麼?困難在於太容易,太容易,有沒有想過?
[00:24:50.000 --> 00:25:18.000]  他這麼煩躁是因為你說的太容易,有沒有可能這麼容易就行?你叫我去洗澡洗澡七次這麼容易的事,不需要任何財幹,不需要我付出任何努力,甚至連小孩子,連最弱的人都辦得到的事,你要我去做的話,其實你就等於要我相信,乃曼,其實你的病你什麼都不用做,你站在這裡花期等等,過兩天會好起來。
[00:25:18.000 --> 00:25:38.000]  所以為什麼他會這麼不安,這麼煩躁?不難理解的,丁子妹有沒有試過看鐵打?有沒有試過?可能都有,通常去鐵打有什麼程序?
[00:25:38.000 --> 00:25:59.000]  你會看那個醫師,可能會開一缸,如果你扭傷腳,可能會浸一缸,開一缸藥酒給你浸,暖暖的,浸完之後,可能會搓一下,甚至會針灸一下,或者敷藥,有一系列的程序,通常會不會痛?
[00:25:59.000 --> 00:26:23.000]  都會有的,所以如果你很介意痛,你不會看鐵打,有一系列的程序,但假如有一天看鐵打,那個醫生很有名的,你去試一下,但他只是開了一缸藥酒給你浸完,可以了,擦乾淨之後,花期,明天來浸,浸七天你會好起來,你會有什麼感受?你還信不信?
[00:26:23.000 --> 00:26:52.000]  你可能會好像奶慢,如果這麼簡單,我為什麼要特地來這裡做這麼簡單的事?所以,弟兄姊妹,在奶慢的心中,假如她真的去沐浴,其實她就要承認,我是很無能,我是很無助,我是很脆弱,並且她要接受一個她一直都不習慣的事情,就是原來看病是免費的。
[00:26:52.000 --> 00:27:15.000]  原來得著上帝的醫治是免費的,無能,軟弱,免費,這三個字基本上不會出現在她那本成功的字典裡面,是一些對她來說既陌生又害怕,不懂得怎樣面對的詞語,
[00:27:15.000 --> 00:27:37.000]  所以為什麼她要發怒,掉頭走,來掩藏她內心的恐懼和不安。真的,弟兄姊妹,你會看到奶慢厲害嗎?有沒有才幹呢?絕對有,並不是上帝不起願這些事情,
[00:27:37.000 --> 00:27:59.000]  不過在這件事上,她的才幹和成就正正是難了她經歷上帝醫治最主要的障礙。事實上,可能有時候我們都會經歷過,有時候人越厲害就越難接受一些事情,不知道你有沒有發覺。
[00:27:59.000 --> 00:28:28.000]  有時候人越厲害就越難接受為什麼那件事不是按著我的心意發生,為什麼我遇到的際遇不是我想像奶慢那樣,我明明人生那麼美好,怎麼會出現大麻風,有我搞不定的事情,我明明以為以莉莎會出來禮待我,為什麼她好像羞辱我一樣,為什麼事情不是照著我的意思做,為什麼這個世界不是按著我的心意走,很難接受。
[00:28:28.000 --> 00:28:49.000]  又或者很難接受為什麼我傾盡全力都擺平不了我身邊的困難,我很難接受,我動用了那麼龐大的財力物力,還拜託了阿蘭王施壓,原來都治不好我的病,為什麼會這樣?
[00:28:49.000 --> 00:29:06.000]  我都很難接受做那些不肖一顧的事情,我竟然要聽一個比我低很多級的僕人的吩咐,還要做一件我覺得那麼愚蠢,那麼沒意思的事情,我覺得很討厭,我很難接受。
[00:29:06.000 --> 00:29:33.000]  更加難接受的是,幫我治好我的病的人,他說我一個腺都不收你,很難接受,因為在我的世界裡面,你知道我要付出多少代價才能坐到元帥的位置,我要犧牲多少才能達到今時今日擁有的成就,這個世界上不是凡事都有一個價錢嗎?
[00:29:33.000 --> 00:30:02.000]  更何況是將我起死回生,為什麼你說一個腺都不收我?所以,頂姐妹,你會看到,從乃曼身上我們開始會明白,為什麼有時候越厲害的人越難信耶穌,越厲害的人越難接受福音的真理,因為總是想著上帝不可能白白將救恩賜給我的。
[00:30:02.000 --> 00:30:24.000]  一定是這個救恩太便宜,是一個廉價的恩典,所以免費送給所有人都無所謂,卻是不知道實情,上帝的拯救代價實在太貴,太高昂,貴到一個地步,有沒有人可以付得起?沒有。
[00:30:24.000 --> 00:30:49.000]  有沒有人可以有資格獲得?都沒有。但是,上帝又知道每一個人都需要這個救恩,需要上帝拯救,所以那怎麼辦呢?上帝唯有替我們付,上帝唯有藉著耶穌基督在十字架上釘生受死,透過這個當時所有人認為最卑微的僕人,
[00:30:49.000 --> 00:31:11.000]  用一個最卑微,沒有人看得起的方法,來替世人付上贖價,為所有人帶來醫治和拯救,雖然很多人不願意接受這個真理,甚至聽完之後,可能好像賴慢一樣,掉頭就走了。
[00:31:11.000 --> 00:31:28.000]  不過,這段經文有一個好消息讓我們看到,人放棄了,上帝有沒有放棄?上帝沒有放棄過,上帝又多猜了另一個僕人,今次到第三個僕人出場,是賴慢自己的僕人。
[00:31:28.000 --> 00:31:42.000]  第十三節,賴慢的僕人上前對主人賴慢說:「我父啊,若先知吩咐你作一件大事,你豈不作?何況說你去沐浴而得潔淨呢?」
[00:31:42.000 --> 00:32:01.000]  這個僕人很厲害,他一眼就看穿了主人的內心,他知道主人的心態就是大人物只會做大事,所以他很有智慧地用幾句說話將主人引導回去,回轉,我們說所謂。
[00:32:01.000 --> 00:32:10.000]  事實上,你留意他這幾句說話,有時我們用來勸勉別人的時候,心態和技巧是值得我們學習的。
[00:32:10.000 --> 00:32:39.000]  首先,你看到他如何動之以情,他稱呼賴慢做什麼?「我父啊」,即是說什麼?我是用一個父子的關係來關心你,我不是要跟你說教,我是用父子情來關心你,我想你好,我不是說你差,我厲害,我想你好。
[00:32:39.000 --> 00:32:51.000]  這是第一方面,第二方面,你留意到他說的話,我知道先知吩咐你做一件大事,你其實是很願意配合的。
[00:32:51.000 --> 00:33:07.000]  這個僕人很懂得運用一個發問的技巧來喚醒賴慢的初心,他來求什麼?求醫治,其實什麼方法原則上他都會配合。
[00:33:07.000 --> 00:33:19.000]  他很懂得透過發問技巧,將很憤怒,很有情緒的賴慢,冷靜下來,你是來求醫治的,我知道你會配合。
[00:33:19.000 --> 00:33:32.000]  然後他再說,何況是目欲這麼小的事情,背後的意思是什麼?沒有說出來,不過是說,怎麼會難到你呢?你一定做得到。
[00:33:32.000 --> 00:33:50.000]  其實他很厲害的地方是他沒有迫他主人去做決定,他製造了一個空間,主人你自己想,到底轉不轉頭,去不去若但何,主人你知道應該怎麼做。
[00:33:50.000 --> 00:34:08.000]  他是等賴慢你自己心甘情願,你自己調頭,你自己改變主意。這個僕人他很明白賴慢的盲點就是這個世界哪有這麼簡單就能得醫治,所以我怎麼都不試。
[00:34:08.000 --> 00:34:27.000]  於是這個僕人就很厲害,他改了一點字,他反過來邀請賴慢跳出框框想一想,如果這個世界這麼簡單就能得醫治的話,你為什麼不試?賴慢就是我怎麼都不試,這麼簡單。
[00:34:27.000 --> 00:34:44.000]  僕人就說這麼簡單你為什麼不試?轉一轉框,跳出框框想一想,反正做了都沒有壞,為什麼你不換一個角度去看整件事,說不定有新的體驗呢?
[00:34:44.000 --> 00:34:59.000]  這就是這個僕人幾句說話的厲害之處,當然最厲害的就是上帝可以透過一個平凡的僕人幾句有愛心有智慧的說話,就幫賴慢這個大人物走回近上帝。
[00:34:59.000 --> 00:35:09.000]  所以最後想請大家讀14至15節,印在程序表裏面,最後那段落14至15節,預備起。
[00:35:09.000 --> 00:35:34.000]  (字幕:賴慢)
[00:35:34.000 --> 00:35:48.000]  謝謝,你看到這次是大團圓結局,賴慢最終選擇依從伊麗莎的僕人的吩咐去做,結果上帝讓他經歷的,是否只是病得醫治這麼簡單?
[00:35:48.000 --> 00:36:06.000]  不是,你知道雖然我們沒有患過大麻瘋,但大麻瘋就算醫好,身體上仍然會留下什麼?疤痕,現在呢?現在沒有了,並且他的肌膚比以前好,好像小孩子一樣。
[00:36:06.000 --> 00:36:25.000]  你看到上帝讓這個選擇信服遵行的賴慢,他經歷的不是純粹得到醫治,而是得到什麼?重生。重生的不只是他的肉體,更是他回復到一個小孩的心,一個柔和謙卑的心。
[00:36:25.000 --> 00:36:48.000]  因為原本高傲自負的他,現在竟然願意在伊麗莎面前,降伏謙卑地承認以色列的上帝才是獨一的真神。不單止他的身體能夠得到復原,賴慢和上帝的關係也復原了。
[00:36:48.000 --> 00:37:07.000]  所以賴慢向我們呈現的不只是一個病得醫治的故事,其實是他在傳遞一個福音好訊息給我們,真正的頂尖。你相不相信有時信耶穌得醫治,耶穌的幫助就是這麼簡單?
[00:37:07.000 --> 00:37:29.000]  我認識一對基督徒夫婦,其中一位來找我,他說其實我婚姻一直很纏繞,因為結婚十多年,關係不太好,我們也有試過找牧者介入,見過父道,但總是處理不到,沒有什麼改善。
[00:37:29.000 --> 00:37:58.000]  他來到我面前,大家談如何做好,十多年了,醫治不好,其實我也沒有什麼辦法,不過我知道,跟他說既然今天我們仍然能夠會面,代表上帝仍然在,上帝仍然沒有放棄你的婚姻,所以我們今天才能坐在一起談這件事。
[00:37:58.000 --> 00:38:09.000]  換句話來說,上帝覺得還可以拔,還可以處理,我們要有信心和盼望,先處理好我們跟上帝的關係。
[00:38:09.000 --> 00:38:34.000]  另一方面,我們開始談,他很想很快問一些相處技巧,如何夫婦改善溝通,先放下這些,先去依靠那位設立婚姻,賜福守望婚姻的上帝,勝過我們去依靠夫婦相處的技巧,並不是那些不重要,但要先回到最根本的那件事。
[00:38:34.000 --> 00:38:53.000]  首先,你要做的是納至每天親近上帝,原因是你要是一個成熟的人,才會是一個成熟的情人,你要是一個成熟的基督徒,才會成為一個成熟的基督徒,或者成熟的基督徒夫婦,丈夫或者妻子。
[00:38:53.000 --> 00:39:20.000]  他就說,眼睛有些疑惑,就是這麼簡單?真的可以這樣做,就能夠搞好夫婦關係?我就反過來問,為什麼上帝的醫治一定要很複雜?為什麼上帝的醫治一定要很複雜?或者說,如果這麼簡單,真的可以搞好,為什麼你不試?反正試了也沒有壞處。
[00:39:20.000 --> 00:39:38.000]  再進一步,我就說,先不要想怎樣改變對方,只想怎樣改變自己,還是想怎樣依靠上帝改變你的脾氣,改變你眼中的良睦,並且你為對方代徒就行了。
[00:39:38.000 --> 00:40:02.000]  靠上帝也要感動他,預備他的心,讓他可以走近上帝。我們不能明白夫婦和上帝的三角關係,上帝在上面,夫婦在下面,如果夫婦都走近上帝,他們自然怎樣?走近,縮小了,三角形縮小了,他們就近上帝,他們也會自然近上帝,對不對?
[00:40:02.000 --> 00:40:29.000]  如果相反,如果只我走近上帝,他不走近,那怎麼辦?他會不會越來越遠?會不會?我說不會的,你走近上帝,你住在上帝的裡面,上帝會主動找他,上帝不是那麼被動,永遠都等人來找他,上帝會主動尋找拯救失散的人,你住在上帝的裡面,上帝自然會帶你慢慢走近他,你離不開他。
[00:40:29.000 --> 00:40:53.000]  道理很簡單,信不信?擠不擠?並且能不能堅持下去?坦白說,我不知道事後的發展會是怎樣,但我確信一件事,聖經裡面說的,上帝不會虧待每一個願意謙卑尋求親近他的人,你怎樣都會得著上帝,上帝也會有最好的安排。
[00:40:53.000 --> 00:41:04.000]  於是乎就是這樣,經過幾年,上帝又派不同的牧者、瀑人來介入,開始有成效,開始大家復和。
[00:41:04.000 --> 00:41:33.000]  丁子妹,其實講這個故事就像今天的經文,邀請我們,我們會否都像奶饅那樣,幻想了一些我們很難治好的大麻瘋呢?可能是你的性格,是你的脾氣,一些陋習,甚至乎一些上癮的問題,又或者你和身邊人的關係,我們總是靠自己,搞不定,治不好,一直很影響,很纏繞你和身邊的人。
[00:41:33.000 --> 00:41:52.000]  假如上帝透過今天的經文,邀請你和我,去約旦河沐浴七次,你相不相信?你願不願意?當然,不是真的叫我們坐飛機去聖地沐浴七次。
