
[00:00:00.000 --> 00:00:01.560]  領子會讓我們這段時間
[00:05:29.840 --> 00:05:33.840]  我自己小時候有一個志願
[00:05:33.840 --> 00:05:36.840]  不是老師叫我作品的志願
[00:05:36.840 --> 00:05:39.840]  我小時候很喜歡踢球
[00:05:39.840 --> 00:05:43.840]  我的志願就是做一個足球評述員
[00:05:43.840 --> 00:05:46.840]  因為我小時候已經很心近事
[00:05:46.840 --> 00:05:47.840]  踢不到球
[00:05:47.840 --> 00:05:51.840]  很想做一個足球評述員
[00:05:51.840 --> 00:05:53.840]  我經常去聽叔叔
[00:05:53.840 --> 00:05:55.840]  不是你們的羅執士
[00:05:55.840 --> 00:06:00.840]  是林尚義、蔡文健、何鑑剛、何靖剛
[00:06:00.840 --> 00:06:02.840]  我經常聽他們講球
[00:06:02.840 --> 00:06:04.840]  我很想做一個足球評述員
[00:06:04.840 --> 00:06:09.840]  是我一生當時的夢想
[00:06:09.840 --> 00:06:12.840]  上帝很有恩典
[00:06:12.840 --> 00:06:16.840]  由很想講球變成了講道
[00:06:16.840 --> 00:06:17.840]  上帝的恩典帶領
[00:06:17.840 --> 00:06:19.840]  這不是你的人生
[00:06:19.840 --> 00:06:22.840]  我帶領你不是去講球
[00:06:22.840 --> 00:06:23.840]  弟兄姊妹
[00:06:23.840 --> 00:06:25.840]  如果我們的畢生志願
[00:06:25.840 --> 00:06:28.840]  我們很想人生追求的東西
[00:06:28.840 --> 00:06:30.840]  離開了上帝的心意
[00:06:30.840 --> 00:06:33.840]  恐怕我們的人生真的會失落
[00:06:33.840 --> 00:06:35.840]  今天在第八篇
[00:06:35.840 --> 00:06:37.840]  我們講到第四篇
[00:06:37.840 --> 00:06:41.840]  是講我們最渴望的是什麼?
[00:06:41.840 --> 00:06:44.840]  我們最渴望的是神嗎?
[00:06:44.840 --> 00:06:45.840]  好像在舊約
[00:06:45.840 --> 00:06:46.840]  詩人說
[00:06:46.840 --> 00:06:50.840]  神啊!我的心切無理如鹿
[00:06:50.840 --> 00:06:52.840]  切無溪水
[00:06:52.840 --> 00:06:54.840]  我的心渴想神
[00:06:54.840 --> 00:06:56.840]  就是永生神
[00:06:56.840 --> 00:06:59.840]  我們最渴望的是神的義嗎?
[00:06:59.840 --> 00:07:01.840]  好像主耶穌說
[00:07:01.840 --> 00:07:05.840]  我們要先尋求神的國和神的義
[00:07:05.840 --> 00:07:09.840]  我們人生不是尋求自己的畢生志願
[00:07:09.840 --> 00:07:14.840]  我們是尋求神賜給我們的畢生志願
[00:07:14.840 --> 00:07:22.840]  我想在講第四篇之前
[00:07:22.840 --> 00:07:25.840]  我想先宏觀去看看
[00:07:25.840 --> 00:07:27.840]  究竟八篇是怎麼樣
[00:07:27.840 --> 00:07:31.840]  我們借助了過渡神學院院長
[00:07:31.840 --> 00:07:35.840]  郭文慈牧師的八幅圖解
[00:07:35.840 --> 00:07:39.840]  他的解釋也不錯
[00:07:39.840 --> 00:07:42.840]  可以幫我們整全概念
[00:07:42.840 --> 00:07:43.840]  關於八幅
[00:07:43.840 --> 00:07:48.840]  所以如果你想在座看
[00:07:48.840 --> 00:07:50.840]  就要看電視機了
[00:07:50.840 --> 00:07:52.840]  他分了三個層次
[00:07:52.840 --> 00:07:55.840]  先是最基礎的虛心
[00:07:55.840 --> 00:07:57.840]  虛心就是靈裡的貧窮
[00:07:57.840 --> 00:07:59.840]  我們要靈裡變貧窮
[00:07:59.840 --> 00:08:03.840]  才能夠融入上帝的真理
[00:08:03.840 --> 00:08:07.840]  第二個層次就是態度
[00:08:07.840 --> 00:08:09.840]  對自己要哀動
[00:08:09.840 --> 00:08:12.840]  對別人要溫柔
[00:08:12.840 --> 00:08:15.840]  對基督要飢渴無異
[00:08:15.840 --> 00:08:19.840]  然後帶出四個行動
[00:08:19.840 --> 00:08:23.840]  清心、連率、使人和睦
[00:08:23.840 --> 00:08:26.840]  和為義受逼迫
[00:08:26.840 --> 00:08:27.840]  我覺得也不錯
[00:08:27.840 --> 00:08:29.840]  可以幫我們整全理解
[00:08:29.840 --> 00:08:32.840]  我們每一個特質
[00:08:32.840 --> 00:08:34.840]  可能也有關係
[00:08:34.840 --> 00:08:37.840]  有互動的關係
[00:08:37.840 --> 00:08:42.840]  八幅就是天國子民的特質
[00:08:42.840 --> 00:08:45.840]  有這些特質的人就有福了
[00:08:45.840 --> 00:08:49.840]  我們華人最重視的是福
[00:08:49.840 --> 00:08:51.840]  接下來的新年
[00:08:51.840 --> 00:08:53.840]  我們很多的揮春
[00:08:53.840 --> 00:08:55.840]  都是跟福有關
[00:08:55.840 --> 00:08:59.840]  不過似福不同彼福
[00:08:59.840 --> 00:09:02.840]  我們華人所說的福
[00:09:02.840 --> 00:09:05.840]  或者我們人所說的福
[00:09:05.840 --> 00:09:07.840]  重點就是擁有
[00:09:07.840 --> 00:09:13.840]  有錢、有權、有健康、有長壽
[00:09:13.840 --> 00:09:15.840]  有就平安
[00:09:15.840 --> 00:09:17.840]  沒有就很卑鄙
[00:09:17.840 --> 00:09:20.840]  這就是我們人所說的福
[00:09:20.840 --> 00:09:22.840]  而八福所說的福
[00:09:22.840 --> 00:09:24.840]  肯定不是這個福
[00:09:24.840 --> 00:09:28.840]  另外在聖經有一個福字
[00:09:28.840 --> 00:09:32.840]  用希臘文就是 "Eulogiel"
[00:09:32.840 --> 00:09:35.840]  這個字一般是想說
[00:09:35.840 --> 00:09:39.840]  神的祝福、神的賦予、神的賜予
[00:09:39.840 --> 00:09:44.840]  是由位分大的去恩代位分小的
[00:09:44.840 --> 00:09:47.840]  但是八福也不是說這一種
[00:09:47.840 --> 00:09:51.840]  因為八福的福字是 "Machairios"
[00:09:51.840 --> 00:09:52.840]  不是這個字
[00:09:52.840 --> 00:09:55.840]  不是說這一種的似福
[00:09:55.840 --> 00:09:57.840]  而八福的福字
[00:09:57.840 --> 00:10:01.840]  其實意思就是指一種很喜樂
[00:10:01.840 --> 00:10:04.840]  很滿足的生命狀態
[00:10:04.840 --> 00:10:06.840]  是內在的
[00:10:06.840 --> 00:10:09.840]  不是外面的東西能夠給我們
[00:10:09.840 --> 00:10:13.840]  錢、權、健康、長壽
[00:10:13.840 --> 00:10:15.840]  有我們很感恩
[00:10:15.840 --> 00:10:17.840]  沒有也很平安
[00:10:17.840 --> 00:10:21.840]  而八福就是說這一種的生命狀態
[00:10:21.840 --> 00:10:24.840]  所以當我在說第四福的時候
[00:10:24.840 --> 00:10:27.840]  我首先要交代清楚
[00:10:27.840 --> 00:10:29.840]  我們所說的福
[00:10:29.840 --> 00:10:31.840]  是這一種的福
[00:10:31.840 --> 00:10:37.840]  上個星期講完就講第三福
[00:10:37.840 --> 00:10:39.840]  就是講到溫柔
[00:10:39.840 --> 00:10:43.840]  上個星期講完就自誇
[00:10:43.840 --> 00:10:46.840]  "培度女子溫柔柔"
[00:10:46.840 --> 00:10:49.840]  我就很認識這位講員
[00:10:49.840 --> 00:10:51.840]  我可以很印證
[00:10:51.840 --> 00:10:53.840]  他真的很溫柔
[00:10:53.840 --> 00:10:56.840]  溫柔的人是什麼呢?
[00:10:56.840 --> 00:10:58.840]  是對神信服
[00:10:58.840 --> 00:11:02.840]  你們記得上個星期講完講到三個層次
[00:11:02.840 --> 00:11:04.840]  對神信服
[00:11:04.840 --> 00:11:09.840]  今天第四福是講基漢武二
[00:11:09.840 --> 00:11:11.840]  其實基漢武二的重點就是
[00:11:11.840 --> 00:11:13.840]  我們看慕上帝
[00:11:13.840 --> 00:11:16.840]  我們看慕神的旨意成就
[00:11:16.840 --> 00:11:21.840]  能夠基漢武二的關鍵是對神溫柔
[00:11:21.840 --> 00:11:23.840]  能夠信服上帝
[00:11:23.840 --> 00:11:27.840]  我們對基漢不會陌生
[00:11:27.840 --> 00:11:32.840]  兄弟姐妹可能現在十點多
[00:11:32.840 --> 00:11:34.840]  如果你還沒吃早餐
[00:11:34.840 --> 00:11:36.840]  你也相當饑渴
[00:11:36.840 --> 00:11:41.840]  饑渴是指我們非常切勿
[00:11:41.840 --> 00:11:43.340]  很想得到
[00:11:43.340 --> 00:11:45.340]  會用盡任何方法
[00:11:45.340 --> 00:11:47.840]  要花費多少資源也好
[00:11:47.840 --> 00:11:49.840]  都想要得到的東西
[00:11:49.840 --> 00:11:51.840]  這就是我們非常饑渴
[00:11:51.840 --> 00:11:53.840]  非常渴慕
[00:11:53.840 --> 00:11:56.840]  我想先講講我們處身香港
[00:11:56.840 --> 00:11:58.840]  我覺得我們香港人
[00:11:58.840 --> 00:12:02.840]  有四件事是十分饑渴
[00:12:02.840 --> 00:12:05.840]  第一件事
[00:12:05.840 --> 00:12:07.340]  不用說大家都知道
[00:12:07.340 --> 00:12:08.340]  就是錢
[00:12:08.340 --> 00:12:10.840]  同意嗎?
[00:12:10.840 --> 00:12:12.840]  我們對錢是非常饑渴
[00:12:12.840 --> 00:12:15.340]  錢不是萬能
[00:12:15.340 --> 00:12:16.840]  其實每個人都相信
[00:12:16.840 --> 00:12:17.840]  你信不信耶穌
[00:12:17.840 --> 00:12:18.840]  每個人都相信
[00:12:18.840 --> 00:12:20.840]  錢不是萬能
[00:12:20.840 --> 00:12:23.840]  但是沒有錢就萬萬不能
[00:12:23.840 --> 00:12:26.840]  這句話連基督徒也相信
[00:12:26.840 --> 00:12:29.840]  沒有錢萬萬不能
[00:12:29.840 --> 00:12:33.840]  但是當我們認真去看我們的信仰
[00:12:33.840 --> 00:12:35.840]  我們知道我們沒有上帝
[00:12:35.840 --> 00:12:36.840]  就萬萬不能
[00:12:36.840 --> 00:12:40.840]  沒有錢我們依然可以很平安
[00:12:40.840 --> 00:12:42.840]  很喜樂地生活
[00:12:42.840 --> 00:12:45.840]  反而如果我們對錢很看惡
[00:12:45.840 --> 00:12:46.840]  很饑渴
[00:12:46.840 --> 00:12:49.840]  我們就會養成一個貪念
[00:12:49.840 --> 00:12:50.840]  很貪
[00:12:50.840 --> 00:12:51.840]  很想有錢
[00:12:51.840 --> 00:12:53.840]  才會安心一點
[00:12:53.840 --> 00:12:56.840]  我們的安全感放在錢上
[00:12:56.840 --> 00:13:00.840]  所以保羅說貪財是萬惡至近
[00:13:01.840 --> 00:13:04.840]  所以我們對很多事情有饑渴
[00:13:04.840 --> 00:13:05.840]  對錢
[00:13:05.840 --> 00:13:07.840]  其實某程度上也有饑渴
[00:13:07.840 --> 00:13:09.840]  我們要很小心
[00:13:09.840 --> 00:13:11.840]  如何將這件事情放下
[00:13:11.840 --> 00:13:13.840]  由上帝去取代
[00:13:13.840 --> 00:13:16.840]  有錢也不夠
[00:13:16.840 --> 00:13:20.840]  有些人對權力很饑渴
[00:13:20.840 --> 00:13:24.840]  我想大家今天看香港的社會
[00:13:24.840 --> 00:13:26.840]  如果你是為官的
[00:13:26.840 --> 00:13:28.840]  或者在議會裡面
[00:13:28.840 --> 00:13:32.840]  權力的爭奪
[00:13:32.840 --> 00:13:34.840]  權力的鬥爭很明顯
[00:13:34.840 --> 00:13:38.840]  但是大家想想職場也不會難以明白
[00:13:38.840 --> 00:13:39.840]  你做公
[00:13:39.840 --> 00:13:42.840]  你在職場裡面你發覺很多的權力鬥爭
[00:13:42.840 --> 00:13:45.840]  為了權的位置的頭銜
[00:13:45.840 --> 00:13:50.840]  可能有很多很腐敗的
[00:13:50.840 --> 00:13:52.840]  一些不見光的
[00:13:52.840 --> 00:13:55.840]  黑暗的事情都會做出
[00:13:56.840 --> 00:13:59.840]  這種權力鬥爭不僅在職場
[00:13:59.840 --> 00:14:01.840]  在家庭也有
[00:14:01.840 --> 00:14:03.840]  家庭也有權鬥
[00:14:03.840 --> 00:14:07.840]  最傳統就是兩夫婦有權力鬥爭
[00:14:07.840 --> 00:14:10.840]  如果家裡有四大長老
[00:14:10.840 --> 00:14:13.840]  可能就更加複雜
[00:14:13.840 --> 00:14:15.840]  權力鬥爭
[00:14:15.840 --> 00:14:17.840]  如果你勾結外部勢力
[00:14:17.840 --> 00:14:20.840]  當然我是在說來自菲律賓
[00:14:20.840 --> 00:14:23.840]  來自印尼的外部勢力
[00:14:23.840 --> 00:14:25.840]  就更加複雜
[00:14:25.840 --> 00:14:27.840]  大家在爭權
[00:14:27.840 --> 00:14:31.840]  教會應該是上帝的地方
[00:14:31.840 --> 00:14:34.840]  會不會有權鬥呢?
[00:14:34.840 --> 00:14:36.840]  弟兄姊妹是有的
[00:14:36.840 --> 00:14:39.840]  我不是在說旺朕
[00:14:39.840 --> 00:14:42.840]  在我認識的一些教會裡面
[00:14:42.840 --> 00:14:46.840]  長輩和教睦在爭權
[00:14:46.840 --> 00:14:48.840]  不是爭錢
[00:14:48.840 --> 00:14:54.840]  因為教會一般不是跟我們在商界的錢不太一樣
[00:14:54.840 --> 00:14:58.840]  但是權力真的會讓人腐敗
[00:14:58.840 --> 00:15:05.840]  錢除了權我們教會很饑渴之外
[00:15:05.840 --> 00:15:08.840]  另外就是色
[00:15:08.840 --> 00:15:09.840]  色包括什麼呢?
[00:15:09.840 --> 00:15:13.840]  包括性的關係
[00:15:13.840 --> 00:15:15.840]  兩性的關係
[00:15:15.840 --> 00:15:18.840]  我們的慾望
[00:15:18.840 --> 00:15:20.840]  淫念
[00:15:20.840 --> 00:15:23.840]  很多有錢人
[00:15:23.840 --> 00:15:26.840]  例如我聽到很多明星
[00:15:26.840 --> 00:15:27.840]  很多球星
[00:15:27.840 --> 00:15:30.840]  有錢有權有名
[00:15:30.840 --> 00:15:32.840]  他們最渴望的
[00:15:32.840 --> 00:15:35.840]  就是性的關係
[00:15:35.840 --> 00:15:36.840]  性的滿足
[00:15:36.840 --> 00:15:39.840]  所以美國神學家
[00:15:39.840 --> 00:15:40.840]  庫斯德他所說
[00:15:40.840 --> 00:15:43.840]  Money, Sex, Power
[00:15:43.840 --> 00:15:45.840]  就是錢、權、色這三樣東西
[00:15:45.840 --> 00:15:48.840]  最勞弄控制人心
[00:15:48.840 --> 00:15:50.840]  他們經常很渴望得到這些東西
[00:15:51.840 --> 00:15:54.840]  因為我在香港觀察多了
[00:15:54.840 --> 00:15:55.840]  特別是這十幾年
[00:15:55.840 --> 00:15:57.840]  我多加了一樣
[00:15:57.840 --> 00:15:58.840]  就是什麼呢?
[00:15:58.840 --> 00:16:00.840]  就是樣貌
[00:16:00.840 --> 00:16:02.840]  原來我們很渴望
[00:16:02.840 --> 00:16:06.840]  就是我們外面被人看到的東西
[00:16:06.840 --> 00:16:09.840]  姐妹們你有沒有想過
[00:16:09.840 --> 00:16:12.840]  花多少時間、資源、金錢
[00:16:12.840 --> 00:16:15.840]  可能是處理你的髮色
[00:16:15.840 --> 00:16:18.840]  你的外表
[00:16:18.840 --> 00:16:21.840]  有些不滿意自己的樣子
[00:16:21.840 --> 00:16:23.840]  去南韓整整他
[00:16:23.840 --> 00:16:27.840]  整我們的身形、身材
[00:16:27.840 --> 00:16:29.840]  甚至我們穿什麼衣服
[00:16:29.840 --> 00:16:31.840]  什麼牌子的衣服
[00:16:31.840 --> 00:16:33.840]  戴什麼牌子的錶
[00:16:33.840 --> 00:16:34.840]  開什麼車
[00:16:34.840 --> 00:16:36.840]  別人看到我們的
[00:16:36.840 --> 00:16:37.840]  我們的外觀
[00:16:37.840 --> 00:16:43.840]  我們花多少時間、資源、心機去搞呢?
[00:16:43.840 --> 00:16:45.840]  你想一想
[00:16:45.840 --> 00:16:49.840]  每天我們去處理我們外表的時間多嗎?
[00:16:49.840 --> 00:16:52.840]  還是去讀聖經多呢?
[00:16:52.840 --> 00:16:54.840]  姐妹們
[00:16:54.840 --> 00:16:57.840]  這些全部其實都不是邪惡的東西
[00:16:57.840 --> 00:16:59.840]  不是邪惡的
[00:16:59.840 --> 00:17:02.840]  彼得提醒我們
[00:17:02.840 --> 00:17:07.840]  不要以偏頭髮、大金色、穿美衣為裝飾
[00:17:07.840 --> 00:17:10.840]  當然他那裡是鼓勵女性
[00:17:10.840 --> 00:17:13.840]  但我想你們每一個都應該這麼想
[00:17:14.840 --> 00:17:18.840]  我們要耐心、長久的溫柔
[00:17:18.840 --> 00:17:20.840]  這個才是重要的
[00:17:20.840 --> 00:17:22.840]  弟兄姐妹
[00:17:22.840 --> 00:17:25.840]  其實我們有很多東西我們會渴慕
[00:17:25.840 --> 00:17:29.840]  所以我經常都有一句提醒我自己
[00:17:29.840 --> 00:17:31.840]  我說「潛權式樣」
[00:17:31.840 --> 00:17:33.840]  「自見為長」
[00:17:33.840 --> 00:17:37.840]  如果我們人生渴慕「潛權式樣」這幾樣東西
[00:17:37.840 --> 00:17:41.840]  我們好像圍了幾面牆在我們的生命裡面
[00:17:41.840 --> 00:17:42.840]  我們困在這裡
[00:17:42.840 --> 00:17:44.840]  我們跳不出來
[00:17:44.840 --> 00:17:48.840]  除了上帝的恩典救拔我們
[00:17:48.840 --> 00:17:50.840]  好像我自己當年
[00:17:50.840 --> 00:17:51.840]  一個很爛賭的人
[00:17:51.840 --> 00:17:53.840]  上帝救拔我
[00:17:53.840 --> 00:17:56.840]  從一個錢的追求裡面
[00:17:56.840 --> 00:18:00.840]  轉去看上帝
[00:18:00.840 --> 00:18:02.840]  弟兄姐妹
[00:18:02.840 --> 00:18:04.840]  如果我們擁有這些「潛權式樣」
[00:18:04.840 --> 00:18:06.840]  是虛浮的福
[00:18:06.840 --> 00:18:08.840]  因為你一定會沒有
[00:18:08.840 --> 00:18:10.840]  一定會離你而去
[00:18:10.840 --> 00:18:12.840]  不是真正的福
[00:18:12.840 --> 00:18:15.840]  我們饑渴的對象
[00:18:15.840 --> 00:18:16.840]  不會是這些
[00:18:16.840 --> 00:18:18.840]  我們要很小心
[00:18:18.840 --> 00:18:20.840]  我們饑渴的對象是什麼呢?
[00:18:20.840 --> 00:18:21.840]  《聖經》說
[00:18:21.840 --> 00:18:23.840]  「饑渴無義」
[00:18:23.840 --> 00:18:26.840]  我們的對象是「義」
[00:18:26.840 --> 00:18:29.840]  什麼是「義」呢?
[00:18:29.840 --> 00:18:32.840]  我們不要局限在公義、正義
[00:18:32.840 --> 00:18:33.840]  正義就是justice
[00:18:33.840 --> 00:18:36.840]  「饑渴無義」這個義字
[00:18:36.840 --> 00:18:37.840]  英文就是righteous
[00:18:38.840 --> 00:18:41.840]  是指神認為對的東西
[00:18:41.840 --> 00:18:43.840]  就是指神的旨意
[00:18:43.840 --> 00:18:45.840]  神的心意
[00:18:45.840 --> 00:18:48.840]  我們渴慕的應該是神的旨意
[00:18:48.840 --> 00:18:50.840]  我們的畢生志願是什麼呢?
[00:18:50.840 --> 00:18:53.840]  應該就是神給我們的照明
[00:18:53.840 --> 00:18:58.840]  這就是我們人生應該去渴慕的東西
[00:18:58.840 --> 00:19:02.840]  不是去做我自己想做的事情
[00:19:02.840 --> 00:19:04.840]  我是做神想我做的事情
[00:19:06.840 --> 00:19:08.840]  很多地方都會問
[00:19:08.840 --> 00:19:10.840]  神給我什麼照明呢?
[00:19:10.840 --> 00:19:13.840]  其實我覺得照明
[00:19:13.840 --> 00:19:15.840]  你不需要完全
[00:19:15.840 --> 00:19:17.840]  從頭到尾完全明白
[00:19:17.840 --> 00:19:18.840]  看透了
[00:19:18.840 --> 00:19:20.840]  知道人生怎麼走
[00:19:20.840 --> 00:19:22.840]  面對照明
[00:19:22.840 --> 00:19:24.840]  我覺得最重要
[00:19:24.840 --> 00:19:27.840]  就是渴慕和信服
[00:19:27.840 --> 00:19:29.840]  我很渴慕知道
[00:19:29.840 --> 00:19:32.840]  上帝在我生命裡面的心意是怎樣
[00:19:32.840 --> 00:19:34.840]  我知道的
[00:19:34.840 --> 00:19:35.840]  我會跟
[00:19:35.840 --> 00:19:36.840]  我也不知道怎麼跟的
[00:19:36.840 --> 00:19:38.840]  走得多遠
[00:19:38.840 --> 00:19:40.840]  做得多多
[00:19:40.840 --> 00:19:41.840]  做到什麼果效
[00:19:41.840 --> 00:19:42.840]  我不知道
[00:19:42.840 --> 00:19:44.840]  也不需要知道
[00:19:44.840 --> 00:19:47.840]  但是我會忠心跟進去
[00:19:47.840 --> 00:19:49.840]  我舉一個例子
[00:19:49.840 --> 00:19:50.840]  在舊約
[00:19:50.840 --> 00:19:54.840]  摩西經常給我一個很大的提醒
[00:19:54.840 --> 00:19:59.840]  他四十歲前就在皇宮好好吃好住
[00:19:59.840 --> 00:20:01.840]  他完全不知道
[00:20:01.840 --> 00:20:03.840]  原來上帝會呼召他
[00:20:03.840 --> 00:20:05.840]  帶領他的子民
[00:20:05.840 --> 00:20:06.840]  出拉琴
[00:20:06.840 --> 00:20:08.840]  到了他四十歲後
[00:20:08.840 --> 00:20:09.840]  他打死人了
[00:20:09.840 --> 00:20:11.840]  接著受訓練
[00:20:11.840 --> 00:20:13.840]  這個訓練也有四十年
[00:20:13.840 --> 00:20:18.840]  到了八十歲才真的踏上這個照明
[00:20:18.840 --> 00:20:23.840]  我想摩西真的很久很久都不知道原來我的照明
[00:20:23.840 --> 00:20:25.840]  就是要帶領同胞出拉琴
[00:20:25.840 --> 00:20:28.840]  但是當他帶領同胞出拉琴的時候
[00:20:28.840 --> 00:20:30.840]  我想他也不知道
[00:20:30.840 --> 00:20:32.840]  自己是進不了迦南地的
[00:20:32.840 --> 00:20:35.840]  你想一下處境
[00:20:35.840 --> 00:20:37.840]  如果你是打工
