
[00:00:00.000 --> 00:00:03.000]  剛才那首詩歌很有意思
[00:02:39.600 --> 00:02:47.600]  反而這些外在的環境
[00:02:47.600 --> 00:02:49.600]  就會令到我們的心
[00:02:49.600 --> 00:02:51.600]  正如聖經裏面所說
[00:02:51.600 --> 00:02:53.600]  會令到我們很擔心
[00:02:53.600 --> 00:02:55.600]  令到我們很擔憂
[00:02:55.600 --> 00:02:57.600]  令到我們很膽怯
[00:02:57.600 --> 00:03:01.600]  但在這裏說耶穌的平安是甚麼平安呢?
[00:03:01.600 --> 00:03:06.600]  其實耶穌的平安就是讓我們內心有一種很安全
[00:03:06.600 --> 00:03:09.600]  很穩妥的感覺
[00:03:09.600 --> 00:03:15.600]  這些感覺不會因為外在環境的挑戰而影響
[00:03:15.600 --> 00:03:18.600]  而帶來長期的困擾
[00:03:18.600 --> 00:03:21.600]  的確我們會有情緒
[00:03:21.600 --> 00:03:23.600]  我們遇到困難
[00:03:23.600 --> 00:03:25.600]  遇到一些外在環境的影響
[00:03:25.600 --> 00:03:31.600]  我們的確會有一些情緒出現
[00:03:31.600 --> 00:03:33.600]  但真正的平安給予我們的
[00:03:33.600 --> 00:03:39.600]  就是我們可以去應付面對這些不安的情緒
[00:03:39.600 --> 00:03:42.600]  而跨過去
[00:03:42.600 --> 00:03:45.600]  從心底裏有一種安穩
[00:03:45.600 --> 00:03:47.600]  有一種安恕
[00:03:47.600 --> 00:03:52.600]  更加是一種可以使人和睦的力量
[00:03:52.600 --> 00:03:55.600]  並且是一個在人生裏面
[00:03:55.600 --> 00:04:03.600]  去預見人生一個正面和積極的態度
[00:04:03.600 --> 00:04:06.600]  其實有耶穌就有平安
[00:04:06.600 --> 00:04:14.600]  令我想起一個76年前的故事
[00:04:14.600 --> 00:04:16.600]  在76年前
[00:04:16.600 --> 00:04:18.600]  就是第二次世界大戰
[00:04:18.600 --> 00:04:20.600]  1944年的時候
[00:04:20.600 --> 00:04:26.600]  當時德軍就面對著盟軍的攻佔
[00:04:26.600 --> 00:04:28.600]  的打仗
[00:04:28.600 --> 00:04:32.600]  就發動了一個叫做布爾格之戰
[00:04:32.600 --> 00:04:34.600]  這個戰爭裏面
[00:04:34.600 --> 00:04:38.600]  有一段最初是不為人所知
[00:04:38.600 --> 00:04:41.600]  但後來在90年代
[00:04:41.600 --> 00:04:45.600]  是被傳頌的一個很動人的故事
[00:04:45.600 --> 00:04:49.600]  這個故事還在2002年的時候
[00:04:49.600 --> 00:04:52.600]  拍成為一部電影
[00:04:52.600 --> 00:04:55.600]  那部電影的英文名叫做《Silent Night》
[00:04:55.600 --> 00:04:57.600]  《寂靜的夜》
[00:04:57.600 --> 00:05:01.600]  這個故事是在說什麼呢?
[00:05:01.600 --> 00:05:05.600]  這個故事是在說一個德國的婦人
[00:05:05.600 --> 00:05:09.600]  她的名字叫做維肯太太
[00:05:09.600 --> 00:05:11.600]  因為她逃避戰亂
[00:05:11.600 --> 00:05:15.600]  她就帶著一個12歲的兒子
[00:05:15.600 --> 00:05:19.600]  叫做弗洛斯
[00:05:19.600 --> 00:05:23.600]  他就離開了他身處的小鎮
[00:05:23.600 --> 00:05:27.600]  去到比利時邊境的一個地方
[00:05:27.600 --> 00:05:33.600]  在那裏住了進一間用來狩獵的小木屋裏
[00:05:33.600 --> 00:05:39.600]  維肯太太就等她的丈夫
[00:05:39.600 --> 00:05:44.600]  有一段時間就將一些食物送給他們母子
[00:05:44.600 --> 00:05:47.600]  就去逃避這個戰役
[00:05:47.600 --> 00:05:52.600]  就是在1944年的平安夜的夜晚
[00:05:52.600 --> 00:06:00.600]  那一晚維肯太太打算去宰了家裏的肥雞
[00:06:00.600 --> 00:06:03.600]  然後打算敲起那隻雞
[00:06:03.600 --> 00:06:09.600]  就預備和她的丈夫度過這個平安夜的夜晚
[00:06:09.600 --> 00:06:12.600]  但是那一晚
[00:06:12.600 --> 00:06:16.600]  有些聲音在她的屋外傳過來
[00:06:16.600 --> 00:06:19.600]  弗洛斯很興奮
[00:06:19.600 --> 00:06:20.600]  以為爸爸來了
[00:06:20.600 --> 00:06:24.600]  於是她就走出屋外打算迎接爸爸
[00:06:24.600 --> 00:06:29.600]  誰知她發現的是三個美國的美軍
[00:06:29.600 --> 00:06:33.600]  美國的士兵
[00:06:33.600 --> 00:06:37.600]  維肯太太他們是不懂英文的
[00:06:37.600 --> 00:06:41.600]  不過當她見到其中一個士兵
[00:06:41.600 --> 00:06:45.600]  他是被槍傷
[00:06:45.600 --> 00:06:49.600]  然後他們是在一個困難困乏的境況裏面
[00:06:49.600 --> 00:06:56.600]  她就冒著去包庇或者去窩藏敵軍的一個危險
[00:06:56.600 --> 00:06:59.600]  然後就收容了他們
[00:06:59.600 --> 00:07:01.600]  她安置了他們
[00:07:01.600 --> 00:07:03.600]  為他們包紮了傷口
[00:07:03.600 --> 00:07:06.600]  然後就預備了去宰那隻雞
[00:07:06.600 --> 00:07:08.600]  還叫了她的兒子
[00:07:08.600 --> 00:07:10.600]  預備了六個馬鈴薯
[00:07:10.600 --> 00:07:14.600]  為他們敲一個聖誕的大餐
[00:07:14.600 --> 00:07:16.600]  過了不久
[00:07:16.600 --> 00:07:19.600]  外面有人敲門
[00:07:19.600 --> 00:07:21.600]  弗洛斯以為爸爸來了
[00:07:21.600 --> 00:07:23.600]  誰知一走出去
[00:07:23.600 --> 00:07:28.600]  發現的是四個德軍
[00:07:28.600 --> 00:07:30.600]  在這個時候
[00:07:30.600 --> 00:07:32.600]  維肯太太去到門口
[00:07:32.600 --> 00:07:36.600]  見到這些德軍荷槍實彈
[00:07:36.600 --> 00:07:38.600]  她很冷靜地跟他們說
[00:07:38.600 --> 00:07:42.600]  今晚是平安夜
[00:07:42.600 --> 00:07:48.600]  希望你們絕對不要在我們這個地方開槍
[00:07:48.600 --> 00:07:53.600]  然後各個軍人就把槍放在屋外
[00:07:53.600 --> 00:07:59.600]  你可以想像得到
[00:07:59.600 --> 00:08:02.600]  有七個士兵
[00:08:02.600 --> 00:08:05.600]  在一個狹小的木屋裏面
[00:08:05.600 --> 00:08:07.600]  氣氛是很緊張的
[00:08:07.600 --> 00:08:09.600]  但是很奇妙
[00:08:09.600 --> 00:08:14.600]  維肯太太依然端上了
[00:08:14.600 --> 00:08:17.600]  她預備了的烤雞和美食
[00:08:17.600 --> 00:08:24.600]  然後熱情地款待這兩個不同國家的敵人
[00:08:24.600 --> 00:08:30.600]  然後家裏的氣氛就開始慢慢地鬆弛了
[00:08:30.600 --> 00:08:32.600]  維肯太太帶著這麼多人
[00:08:32.600 --> 00:08:35.600]  去作了一個謝飯的祈禱
[00:08:35.600 --> 00:08:38.600]  她求上帝去止息戰爭
[00:08:38.600 --> 00:08:41.600]  亦都去保護這些士兵
[00:08:41.600 --> 00:08:46.600]  當時這七個軍人感到非常非常之感動
[00:08:46.600 --> 00:08:48.600]  不久後
[00:08:48.600 --> 00:08:55.600]  德國的士兵就拿出了他們的一瓶酒和麵包
[00:08:55.600 --> 00:09:01.600]  而美國的軍人亦都拿了他們身上的咖啡
[00:09:01.600 --> 00:09:04.600]  大家就一起在飯菜上享用
[00:09:04.600 --> 00:09:07.600]  甚至有一個懂得英文
[00:09:07.600 --> 00:09:12.600]  又懂得一些醫療訓練的德軍
[00:09:12.600 --> 00:09:17.600]  就幫那位士兵去拿出他的彈頭
[00:09:17.600 --> 00:09:19.600]  第二天早上
[00:09:19.600 --> 00:09:21.600]  德軍用他們的軍用地圖
[00:09:21.600 --> 00:09:28.600]  指示了他們怎樣走回到美軍的基地當中
[00:09:28.600 --> 00:09:32.600]  維肯太太對著他們每一個說
[00:09:32.600 --> 00:09:37.600]  我希望有一天你們平安地回到你們自己的家鄉
[00:09:37.600 --> 00:09:40.600]  願主祝福保護你們
[00:09:40.600 --> 00:09:42.600]  賜你們平安
[00:09:42.600 --> 00:09:46.600]  接著七個士兵就擁抱道別
[00:09:46.600 --> 00:09:48.600]  分道揚鑣
[00:09:48.600 --> 00:09:51.600]  每當維肯太太去益述這件事的時候
[00:09:51.600 --> 00:10:00.600]  她說在飯桌上主耶穌和我們在一起
[00:10:00.600 --> 00:10:04.600]  在一個戰火的裏面
[00:10:04.600 --> 00:10:08.600]  當人與人之間面對自己的仇敵
[00:10:08.600 --> 00:10:13.600]  環境的確非常緊張
[00:10:13.600 --> 00:10:15.600]  人的心有很多不安
[00:10:15.600 --> 00:10:17.600]  有很多思緒
[00:10:17.600 --> 00:10:19.600]  裏面可能有仇恨
[00:10:19.600 --> 00:10:20.600]  有驚慌
[00:10:20.600 --> 00:10:21.600]  有絕望
[00:10:21.600 --> 00:10:24.600]  有擔心
[00:10:24.600 --> 00:10:29.600]  但是當主耶穌在他們當中的時候
[00:10:29.600 --> 00:10:32.600]  他們的內心就得到真正的平安
[00:10:32.600 --> 00:10:36.600]  彼此之間人與人之間有愛
[00:10:36.600 --> 00:10:38.600]  打破了裏面的隔膜
[00:10:38.600 --> 00:10:43.600]  有力量去面對一個緊張的惡劣的環境
[00:10:43.600 --> 00:10:47.600]  就是這份平安
[00:10:47.600 --> 00:10:53.600]  讓他們能夠經歷耶穌的愛
[00:10:53.600 --> 00:10:57.600]  事實上耶穌在那段經文裏很清楚地告訴我們
[00:10:57.600 --> 00:11:03.600]  其實他所賜的平安不像世人所賜的
[00:11:03.600 --> 00:11:07.600]  他賜給我們的平安才是真正的平安
[00:11:07.600 --> 00:11:09.600]  但是很可惜
[00:11:09.600 --> 00:11:14.600]  世上的人很多很多都是用世上的平安
[00:11:14.600 --> 00:11:18.600]  來滿足自己裏面的不安
[00:11:18.600 --> 00:11:23.600]  裏面往往都是白費心機
[00:11:23.600 --> 00:11:25.600]  徒勞無功
[00:11:25.600 --> 00:11:27.600]  回想起來
[00:11:27.600 --> 00:11:33.600]  我自己的家就是一個很好的例子
[00:11:33.600 --> 00:11:37.600]  我還記得我小時候家裏比較窮
[00:11:37.600 --> 00:11:42.600]  一家七口住在一個狹小的公屋裏面
[00:11:42.600 --> 00:11:44.600]  爸爸媽媽要謀生
[00:11:44.600 --> 00:11:48.600]  媽媽身體也有很多病痛
[00:11:48.600 --> 00:11:51.600]  再加上其實爸爸很多時候
[00:11:51.600 --> 00:11:57.600]  都會和鄉里的同事打麻將
[00:11:57.600 --> 00:12:00.600]  或者當鄉里來到香港的時候
[00:12:00.600 --> 00:12:02.600]  他都會去關心他們
[00:12:02.600 --> 00:12:04.600]  接濟他們
[00:12:04.600 --> 00:12:10.600]  家裏的經濟其實都很緊絀
[00:12:10.600 --> 00:12:13.600]  經常都在想我們怎樣可以賺多點錢
[00:12:13.600 --> 00:12:16.600]  令我們開心一點
[00:12:16.600 --> 00:12:18.600]  後來到了中學
[00:12:19.600 --> 00:12:23.600]  我還記得我們一家人很努力地去賺錢
[00:12:23.600 --> 00:12:25.600]  放工
[00:12:25.600 --> 00:12:26.600]  放暑假
[00:12:26.600 --> 00:12:28.600]  有假期
[00:12:28.600 --> 00:12:33.600]  我們全部人都一起回到工廠裏面
[00:12:33.600 --> 00:12:37.600]  一起去工作
[00:12:37.600 --> 00:12:42.600]  慢慢家裏的生活就得到大大的改善
[00:12:42.600 --> 00:12:47.600]  我們由一間小型的公司
[00:12:47.600 --> 00:12:53.600]  搬到一個西貢的三層高的別墅
[00:12:53.600 --> 00:13:00.600]  我們的工廠由一間小廠開了兩間大廠
[00:13:00.600 --> 00:13:05.600]  然後又在國內繼續發展業務
[00:13:05.600 --> 00:13:07.600]  不單止這樣
[00:13:07.600 --> 00:13:11.600]  我還記得我們小時候
[00:13:11.600 --> 00:13:13.600]  三四個人擠在一張床上
[00:13:13.600 --> 00:13:18.600]  但是我們可以改善到一個地步
[00:13:18.600 --> 00:13:22.600]  就是我們每一個人有一個一百多呎的房間
[00:13:22.600 --> 00:13:27.600]  我們以前早上是坐巴士上學的
[00:13:27.600 --> 00:13:35.600]  但是後來我們可以有三個座駕供我們出入
[00:13:35.600 --> 00:13:38.600]  生活很好
[00:13:38.600 --> 00:13:47.600]  不過環境對我們來說是一個很大的衝擊
[00:13:47.600 --> 00:13:52.600]  1998年的一場金融風暴
[00:13:52.600 --> 00:13:57.600]  將我們的家庭由一個富裕的經濟
[00:13:57.600 --> 00:14:02.600]  變成一個很大的危難
[00:14:02.600 --> 00:14:06.600]  當時因為家庭投資失利
[00:14:06.600 --> 00:14:10.600]  內地的工廠也不能經營
[00:14:10.600 --> 00:14:13.600]  在香港的工廠也因為有人欠債
[00:14:13.600 --> 00:14:18.600]  我們要將西貢的房子變成銀主盤
[00:14:18.600 --> 00:14:24.600]  給銀行去抵押債務
[00:14:24.600 --> 00:14:28.600]  我們一直追求的安全和幸福
[00:14:28.600 --> 00:14:35.600]  一夜之間都沒有了
[00:14:35.600 --> 00:14:38.600]  不過有很多人說
[00:14:38.600 --> 00:14:40.600]  不要緊,就算窮也好
[00:14:40.600 --> 00:14:44.600]  一家人齊齊整整就可以了
[00:14:44.600 --> 00:14:50.600]  但是當我們家庭慢慢富裕起來的時候
[00:14:50.600 --> 00:14:55.600]  媽媽就發現了爸爸有婚外情
[00:14:55.600 --> 00:15:00.600]  並且他長期都留在內地
[00:15:00.600 --> 00:15:03.600]  媽媽當時心灰意冷
[00:15:03.600 --> 00:15:07.600]  平時多麼堅強的她
[00:15:07.600 --> 00:15:09.600]  一下子就倒下
[00:15:09.600 --> 00:15:15.600]  她曾經想過要了斷自己的生命
[00:15:15.600 --> 00:15:21.600]  所謂一個在感情裡依靠幸福的家庭
[00:15:21.600 --> 00:15:27.600]  一時之間沒有了
[00:15:27.600 --> 00:15:31.600]  幾年之後爸爸回到香港
[00:15:31.600 --> 00:15:36.600]  他回來香港是因為他患了重病
[00:15:36.600 --> 00:15:41.600]  他染了一個嚴重的抗藥性肺癆
[00:15:41.600 --> 00:15:44.600]  以及末期的癌症
[00:15:44.600 --> 00:15:49.600]  我還記得當時他還沒進醫院之前
[00:15:49.600 --> 00:15:55.600]  每天都要去健康院吃肺癆藥
[00:15:55.600 --> 00:16:00.600]  他乘車回家去到月華街的街口
[00:16:00.600 --> 00:16:04.600]  他完全感覺到喘氣和無力
[00:16:04.600 --> 00:16:08.600]  他坐在公園很久
[00:16:08.600 --> 00:16:14.600]  結果他還是要截的士
[00:16:14.600 --> 00:16:25.600]  回去只是距離150公尺的家庭
[00:16:25.600 --> 00:16:31.600]  爸爸的經歷是什麼都沒有
[00:16:31.600 --> 00:16:34.600]  錢沒有了
[00:16:34.600 --> 00:16:37.600]  家庭沒有了
[00:16:37.600 --> 00:16:40.600]  健康也沒有了
[00:16:40.600 --> 00:16:46.600]  那是不是就拿不到真正的平安呢?
[00:16:46.600 --> 00:16:48.600]  很奇妙
[00:16:48.600 --> 00:16:51.600]  就在這個患病的過程當中
[00:16:51.600 --> 00:16:56.600]  我爸爸得到人生最寶貴的一件事
[00:16:56.600 --> 00:16:58.600]  就是認識主耶穌
[00:16:58.600 --> 00:17:01.600]  信靠主耶穌
[00:17:01.600 --> 00:17:04.600]  他信了主耶穌之後
[00:17:04.600 --> 00:17:09.600]  我見證著他去倚靠耶穌
[00:17:09.600 --> 00:17:13.600]  他向上帝祈禱
[00:17:13.600 --> 00:17:15.600]  身邊有很多人為他祈禱
[00:17:15.600 --> 00:17:19.600]  讓他不去懼怕他患了疫病
[00:17:19.600 --> 00:17:22.600]  甚至他對於將來要離開這個世界
[00:17:22.600 --> 00:17:24.600]  回到天家
[00:17:24.600 --> 00:17:28.600]  他心裏也沒有盼望
[00:17:28.600 --> 00:17:32.600]  但是我看著媽媽
[00:17:32.600 --> 00:17:37.600]  我知道他心裏很矛盾、很忐忑
[00:17:37.600 --> 00:17:40.600]  爸爸要離開這個世界
[00:17:40.600 --> 00:17:45.600]  但是媽媽呢?
[00:17:45.600 --> 00:17:47.600]  當爸爸要離開這個世界的時候
[00:17:47.600 --> 00:17:53.600]  如果媽媽當時
[00:17:53.600 --> 00:17:59.600]  仍然心裏懷著一個未能解開的結
[00:17:59.600 --> 00:18:02.600]  這樣帶著中老會怎樣呢?
[00:18:02.600 --> 00:18:04.600]  我心裏一直向神祈求
[00:18:04.600 --> 00:18:14.600]  希望媽媽都可以得到這份真正的平安
[00:18:14.600 --> 00:18:16.600]  終於有一天
[00:18:16.600 --> 00:18:19.600]  我們接到電話
[00:18:19.600 --> 00:18:22.600]  醫院打來說爸爸不行了
[00:18:22.600 --> 00:18:26.600]  叫我們去見他最後一面
[00:18:26.600 --> 00:18:30.600]  當時我們每個人都在不同的地方
[00:18:30.600 --> 00:18:33.600]  趕到醫院在爸爸的床邊
[00:18:33.600 --> 00:18:40.600]  我們圍著床看到一個軟弱無力的爸爸
[00:18:40.600 --> 00:18:47.600]  但是我看到他雙眼一直看著媽媽
[00:18:47.600 --> 00:18:52.600]  他心裏好像有很多話想跟媽媽說
[00:18:52.600 --> 00:18:57.600]  我終於聽到他鼓起最大的勇氣
[00:18:57.600 --> 00:18:59.600]  呼出最後一口氣
[00:18:59.600 --> 00:19:02.600]  去跟媽媽說對不起
[00:19:02.600 --> 00:19:06.600]  對不起
[00:19:06.600 --> 00:19:09.600]  當時媽媽愕然
[00:19:09.600 --> 00:19:12.600]  她完全不懂得反應
[00:19:12.600 --> 00:19:14.600]  我在身邊告訴媽媽
[00:19:14.600 --> 00:19:17.600]  媽媽,爸爸對你說對不起
[00:19:17.600 --> 00:19:21.600]  你原諒他吧
[00:19:21.600 --> 00:19:25.600]  媽媽在這個時候已經哭到無法收聲
[00:19:25.600 --> 00:19:29.600]  她只是不斷不斷不斷地點頭
[00:19:29.600 --> 00:19:32.600]  然後慢慢她開始說話
[00:19:32.600 --> 00:19:36.600]  她說我原諒
[00:19:36.600 --> 00:19:40.600]  我要跟你信耶穌好不好
[00:19:40.600 --> 00:19:42.600]  爸爸點頭
[00:19:42.600 --> 00:19:47.600]  接著爸爸就離開了這個世界
[00:19:47.600 --> 00:19:53.600]  我爸爸在環境裏真的什麼都沒有了
[00:19:53.600 --> 00:19:57.600]  但是他有耶穌
[00:19:57.600 --> 00:20:01.600]  他能夠得到真真正正的平安
[00:20:01.600 --> 00:20:06.600]  並且我媽媽相信了耶穌之後
[00:20:06.600 --> 00:20:08.600]  她的人生不同了
[00:20:08.600 --> 00:20:12.600]  她以前是很憂愁
[00:20:12.600 --> 00:20:13.600]  以前是很不開心
[00:20:13.600 --> 00:20:15.600]  很不喜歡見人
[00:20:15.600 --> 00:20:17.600]  但是因為她相信了耶穌
[00:20:17.600 --> 00:20:21.600]  她在教會裏面有很好的生活
[00:20:21.600 --> 00:20:24.600]  她還很熱心地去服侍人
[00:20:24.600 --> 00:20:32.600]  把耶穌這份福氣跟人分享
[00:20:32.600 --> 00:20:36.600]  我家裏就經歷了一個
[00:20:36.600 --> 00:20:40.600]  耶穌的平安如何改變我們
[00:20:40.600 --> 00:20:43.600]  但是人究竟是如何得到
[00:20:43.600 --> 00:20:47.600]  從耶穌而來的平安呢
[00:20:47.600 --> 00:20:50.600]  剛才陳牧師有說過
[00:20:50.600 --> 00:20:54.600]  以色列人所說的平安
[00:20:54.600 --> 00:20:57.600]  其實是有一個圓滿的意思
[00:20:57.600 --> 00:21:01.600]  其實當神去做我們的時候
[00:21:01.600 --> 00:21:05.600]  祂就是盼望我們有一個圓滿
[00:21:05.600 --> 00:21:07.600]  祂想我們有完整
[00:21:07.600 --> 00:21:12.600]  祂想我們人生得到真正的平安
[00:21:12.600 --> 00:21:15.600]  但是為什麼人會沒有平安呢
[00:21:15.600 --> 00:21:19.600]  因為你和我都有罪
[00:21:19.600 --> 00:21:21.600]  有罪的意思就是
[00:21:21.600 --> 00:21:23.600]  我們都自我中心
[00:21:23.600 --> 00:21:25.600]  我們都目中無神
[00:21:25.600 --> 00:21:28.600]  我們都不認上帝
[00:21:28.600 --> 00:21:31.600]  有一位牧師曾經說過
[00:21:31.600 --> 00:21:33.600]  他說過一個很好的比喻
[00:21:33.600 --> 00:21:36.600]  對於我們是一個很好的提醒
[00:21:36.600 --> 00:21:38.600]  他叫我們想像一下
[00:21:38.600 --> 00:21:42.600]  如果你是一個很本事的兒子
[00:21:42.600 --> 00:21:44.600]  他讀書很厲害
[00:21:44.600 --> 00:21:45.600]  做事很厲害
[00:21:45.600 --> 00:21:47.600]  賺了很多錢
[00:21:47.600 --> 00:21:49.600]  又買樓收租
[00:21:49.600 --> 00:21:52.600]  又娶了一個很好的老婆
[00:21:52.600 --> 00:21:56.600]  生了一些很厲害很孝順的子女
[00:21:56.600 --> 00:21:59.600]  不過
[00:21:59.600 --> 00:22:02.600]  唯一有一件事
[00:22:02.600 --> 00:22:03.600]  他沒有的
[00:22:03.600 --> 00:22:06.600]  就是他不認你做爸爸
[00:22:06.600 --> 00:22:09.600]  不認你做媽媽
[00:22:09.600 --> 00:22:11.600]  你還可不可以說
[00:22:11.600 --> 00:22:14.600]  這個是乖兒子
[00:22:14.600 --> 00:22:16.600]  他擁有一切
[00:22:16.600 --> 00:22:21.600]  但是他缺缺了一件很重要的事
[00:22:21.600 --> 00:22:23.600]  我們都是一樣
[00:22:23.600 --> 00:22:28.600]  我們必須去認我們的上帝
[00:22:28.600 --> 00:22:31.600]  我們的上帝為我們安排最好的路
[00:22:31.600 --> 00:22:32.600]  讓我們去走
[00:22:32.600 --> 00:22:35.600]  不過我們拒絕信他
[00:22:35.600 --> 00:22:37.600]  我們用自己的方法
[00:22:37.600 --> 00:22:40.600]  去順著自己的慾念
[00:22:40.600 --> 00:22:42.600]  這樣去行
[00:22:42.600 --> 00:22:45.600]  就好像我們人生喝了一些鹽水
[00:22:45.600 --> 00:22:48.600]  喝多了都是頸渴
[00:22:48.600 --> 00:22:52.600]  我們用自己的方法去解決問題
[00:22:52.600 --> 00:22:54.600]  結果
[00:22:54.600 --> 00:22:55.600]  我們的心
[00:22:55.600 --> 00:22:57.600]  永遠都得不到滿足
[00:22:57.600 --> 00:22:59.600]  永遠都得不到
[00:22:59.600 --> 00:23:03.600]  上帝已經為我們預備了那份圓滿
[00:23:03.600 --> 00:23:08.600]  而且我們還在很多人生的路途上
[00:23:08.600 --> 00:23:11.600]  還因為要滿足自己的時候
[00:23:11.600 --> 00:23:14.600]  可能製造了很多人際關係的不和
[00:23:14.600 --> 00:23:15.600]  傷害自己
[00:23:15.600 --> 00:23:18.600]  傷害到別人
[00:23:18.600 --> 00:23:21.600]  不過我們要知道
[00:23:21.600 --> 00:23:24.600]  其實平安的希伯來文
[00:23:24.600 --> 00:23:26.600]  是很有意思的
[00:23:26.600 --> 00:23:29.600]  當你將這個字的前面
[00:23:29.600 --> 00:23:32.600]  加一個介詞
[00:23:32.600 --> 00:23:34.600]  即是英文的for
[00:23:34.600 --> 00:23:36.600]  為了圓滿
[00:23:36.600 --> 00:23:40.600]  當這個字去組合成功的時候
[00:23:40.600 --> 00:23:44.600]  其實它的意思就代表了付帳單
[00:23:44.600 --> 00:23:47.600]  代表了還清債務
[00:23:47.600 --> 00:23:51.600]  代表了可以恢復這個圓滿
[00:23:51.600 --> 00:23:53.600]  代表了我們可以同神
[00:23:53.600 --> 00:23:57.600]  重新建立一個平安和和好的關係
[00:23:57.600 --> 00:24:02.600]  不過這張帳單由誰去付呢?
[00:24:02.600 --> 00:24:05.600]  是耶穌
[00:24:05.600 --> 00:24:07.600]  耶穌很愛我們
[00:24:07.600 --> 00:24:09.600]  祂在十字架為我們犧牲
[00:24:09.600 --> 00:24:12.600]  擔當了我們的罪
[00:24:12.600 --> 00:24:15.600]  並且祂在第三天復活
[00:24:15.600 --> 00:24:19.600]  祂賜給我們一個豐盛的生命
[00:24:19.600 --> 00:24:22.600]  又賜給我們一個永恆的盼望
[00:24:22.600 --> 00:24:27.600]  只要我們能夠相信這位請救我們大能的主
[00:24:27.600 --> 00:24:29.600]  信靠祂
[00:24:29.600 --> 00:24:33.600]  並且能夠將我們的生命交託給祂
[00:24:33.600 --> 00:24:38.600]  讓祂能夠主宰我們的生命的時候
[00:24:38.600 --> 00:24:41.600]  就可以得到真正的平安
[00:24:41.600 --> 00:24:43.600]  真正的和好
[00:24:43.600 --> 00:24:47.600]  回到真正的圓滿裡面
[00:24:47.600 --> 00:24:50.600]  這份珍貴的平安
[00:24:50.600 --> 00:24:52.600]  是上帝為我們預備的
[00:24:52.600 --> 00:24:56.600]  就好像剛才淑華和Epi告訴我們
[00:24:56.600 --> 00:24:58.600]  當我們拿到這份平安
[00:24:58.600 --> 00:25:00.600]  和神和好之後
[00:25:00.600 --> 00:25:02.600]  上帝寬恕我們
[00:25:02.600 --> 00:25:05.600]  我們能夠和祂有一份好的關係
