
[00:00:00.000 --> 00:00:03.640]  讓我們繼續定睛思想耶穌基督
[00:03:10.240 --> 00:03:12.040]  二十二篇的一節
[00:03:12.040 --> 00:03:15.840]  和六十九篇的第二十一節
[00:03:15.840 --> 00:03:19.640]  我們會奇怪為甚麼耶穌在釘十架的裏面
[00:03:19.640 --> 00:03:23.040]  突然間唸起舊約聖經
[00:03:23.040 --> 00:03:28.840]  原來這兩篇的詩篇都是來自大衛
[00:03:28.840 --> 00:03:32.440]  大衛在他被仇敵圍剿
[00:03:32.440 --> 00:03:34.240]  在他被仇敵攻擊
[00:03:34.240 --> 00:03:38.840]  甚至乎癡笑他生命正在危在旦夕的時候
[00:03:38.840 --> 00:03:41.840]  大衛透過這兩篇的詩篇
[00:03:41.840 --> 00:03:45.440]  描述他的心路歷程
[00:03:45.440 --> 00:03:48.640]  在當中大衛說最令他難受的
[00:03:48.640 --> 00:03:52.640]  不單單是敵人對他的迫害
[00:03:52.640 --> 00:03:58.440]  而是上帝遲遲都不出手幫他、拯救他
[00:03:58.440 --> 00:04:00.440]  甚至大衛他自己覺得
[00:04:00.440 --> 00:04:04.840]  上帝彷彿掩面不看他
[00:04:04.840 --> 00:04:07.440]  離他而去
[00:04:07.440 --> 00:04:11.640]  我們見到大衛在受盡煎熬的時候
[00:04:11.640 --> 00:04:14.440]  在他苦無出路的時候
[00:04:14.440 --> 00:04:20.240]  他只有向他的上帝來呼喊
[00:04:20.240 --> 00:04:22.840]  他一方面來哀嘆
[00:04:22.840 --> 00:04:27.640]  一路問上帝為何要對自己不聞不問
[00:04:27.640 --> 00:04:31.840]  但同時他也哀求上帝
[00:04:31.840 --> 00:04:35.440]  上帝你要紀念我的苦況
[00:04:35.440 --> 00:04:39.040]  上帝你不會離棄我
[00:04:39.040 --> 00:04:42.840]  他也期望上帝會早日出手
[00:04:42.840 --> 00:04:47.240]  將他從那些苦難中拯救出來
[00:04:47.240 --> 00:04:50.040]  因此
[00:04:50.040 --> 00:04:52.040]  耶穌基督在十字架上
[00:04:52.040 --> 00:04:55.040]  唸起大衛這兩篇
[00:04:55.040 --> 00:04:58.040]  和受苦掙扎有關的詩篇
[00:04:58.040 --> 00:05:01.040]  一方面應驗了舊約聖經中
[00:05:01.040 --> 00:05:03.040]  指向耶穌的預言
[00:05:03.040 --> 00:05:05.440]  而更重要是表示
[00:05:05.440 --> 00:05:09.440]  耶穌不是那位高高在上
[00:05:09.440 --> 00:05:12.440]  離地生活的救主
[00:05:12.440 --> 00:05:18.040]  耶穌很願意親上世上的苦難
[00:05:18.040 --> 00:05:21.840]  甚至是最極端的痛苦
[00:05:21.840 --> 00:05:24.040]  不單被人離棄
[00:05:24.040 --> 00:05:25.640]  更被人出賣
[00:05:25.640 --> 00:05:27.640]  被最愛的人出賣
[00:05:27.640 --> 00:05:31.240]  也被他的同胞屈往
[00:05:31.240 --> 00:05:33.440]  被他們凌辱鞭打
[00:05:33.440 --> 00:05:37.240]  最後釘死在十架上
[00:05:37.240 --> 00:05:43.040]  耶穌不單只和大衛的痛苦來認同
[00:05:43.040 --> 00:05:45.840]  耶穌也要告訴我們每一個
[00:05:45.840 --> 00:05:49.040]  世人所經受的苦難
[00:05:49.040 --> 00:05:51.640]  耶穌是絕對理解的
[00:05:51.640 --> 00:05:58.640]  因為祂曾經切身處地感受過
[00:05:58.640 --> 00:06:00.040]  事實上
[00:06:00.040 --> 00:06:01.840]  不知道大家有沒有想過
[00:06:01.840 --> 00:06:03.840]  如果耶穌只需要
[00:06:03.840 --> 00:06:07.840]  替我們作為罪人來受死
[00:06:07.840 --> 00:06:11.840]  其實祂可以有很多相對輕散的方式
[00:06:11.840 --> 00:06:14.840]  祂不一定要用十字架
[00:06:14.840 --> 00:06:18.240]  死得那麼慘、那麼淒遠
[00:06:18.240 --> 00:06:20.840]  耶穌大可以像做烈士一樣
[00:06:20.840 --> 00:06:22.040]  轟轟烈烈
[00:06:22.040 --> 00:06:26.040]  痛痛快快風光地離開
[00:06:26.040 --> 00:06:30.840]  不需要受盡別人的煎熬和委屈
[00:06:30.840 --> 00:06:34.240]  為什麼耶穌要死得那麼痛苦?
[00:06:34.240 --> 00:06:35.840]  正正是因為
[00:06:35.840 --> 00:06:39.440]  祂不單只要承擔我們的罪
[00:06:39.440 --> 00:06:43.240]  祂更要背負我們所受的苦
[00:06:43.240 --> 00:06:46.040]  我們所經的憂患
[00:06:46.040 --> 00:06:47.840]  而這一切就是
[00:06:47.840 --> 00:06:52.840]  負上帝託付給他的使命
[00:06:52.840 --> 00:06:54.040]  所以
[00:06:54.040 --> 00:06:57.840]  耶穌基督比我們任何一個更了解
[00:06:57.840 --> 00:06:59.840]  其實苦難受苦
[00:06:59.840 --> 00:07:01.840]  到底是怎麼一回事?
[00:07:01.840 --> 00:07:04.840]  祂不是遠處的旁觀
[00:07:04.840 --> 00:07:07.440]  祂不是純粹用同情的心態
[00:07:07.440 --> 00:07:09.840]  來理解我們的苦難
[00:07:09.840 --> 00:07:14.240]  祂乃是親自踏上這條苦路
[00:07:14.240 --> 00:07:18.240]  徹身處地與世人一同去受苦
[00:07:18.240 --> 00:07:20.840]  並且耶穌祂知道
[00:07:20.840 --> 00:07:22.440]  即使在祂自己最痛苦
[00:07:22.440 --> 00:07:24.840]  最孤單無助的時刻
[00:07:24.840 --> 00:07:29.240]  甚至連負上帝都彷彿離棄了自己的時候
[00:07:29.240 --> 00:07:31.240]  耶穌仍然確信
[00:07:31.240 --> 00:07:33.240]  這不是祂的結局
[00:07:33.240 --> 00:07:37.240]  因此
[00:07:37.240 --> 00:07:42.240]  祂念的詩篇二十二篇和六十九篇的下半部
[00:07:42.240 --> 00:07:44.240]  我們會看到
[00:07:44.240 --> 00:07:48.240]  詩人不再停留在痛苦的掙扎裡
[00:07:48.240 --> 00:07:52.240]  而是向上帝發出一份稱讚
[00:07:52.240 --> 00:07:54.240]  一份讚美
[00:07:54.240 --> 00:07:56.240]  因為詩人確信
[00:07:56.240 --> 00:07:59.240]  上帝必定會垂聽他的禱告
[00:07:59.240 --> 00:08:02.240]  最終也會出手來拯救
[00:08:02.240 --> 00:08:04.240]  替他平反
[00:08:04.240 --> 00:08:07.240]  同樣耶穌基督在十字架的時候
[00:08:07.240 --> 00:08:09.240]  祂仍然確信
[00:08:09.240 --> 00:08:11.240]  負上帝不會離開他
[00:08:11.240 --> 00:08:15.240]  不會忽視在痛苦裡掙扎
[00:08:15.240 --> 00:08:17.240]  尋求他幫助的人
[00:08:17.240 --> 00:08:20.240]  就正如耶穌會即時回應
[00:08:20.240 --> 00:08:22.240]  那位釘十架的囚犯
[00:08:22.240 --> 00:08:25.240]  他會垂聽他的哀求
[00:08:25.240 --> 00:08:28.240]  賜給他永生的盼望一樣
[00:08:28.240 --> 00:08:30.240]  並且耶穌仍然確信
[00:08:30.240 --> 00:08:34.240]  縱使自己已經身處十架
[00:08:34.240 --> 00:08:38.240]  縱使好像一個惡人當道的世代
[00:08:38.240 --> 00:08:43.240]  但是一切仍然在負上帝掌握的手上
[00:08:43.240 --> 00:08:48.240]  上帝會藉著耶穌基督在十字架上的犧牲、捨命
[00:08:48.240 --> 00:08:51.240]  完成整個的救贖計劃
[00:08:51.240 --> 00:08:53.240]  所以我們看到
[00:08:53.240 --> 00:08:55.240]  來到剛才的十架第六燕
[00:08:55.240 --> 00:08:58.240]  耶穌是說「成了」
[00:08:58.240 --> 00:09:00.240]  耶穌不是說玩完了
[00:09:00.240 --> 00:09:02.240]  失敗了
[00:09:02.240 --> 00:09:04.240]  特別當我們細看
[00:09:04.240 --> 00:09:08.240]  約翰福音十九章二十八至三十節的時候
[00:09:08.240 --> 00:09:11.240]  其實你會發現「成了」這個詞語
[00:09:11.240 --> 00:09:14.240]  一共出現了三次
[00:09:14.240 --> 00:09:16.240]  第一次在二十八節的上
[00:09:16.240 --> 00:09:20.240]  耶穌知道各樣的事情已經完成了
[00:09:20.240 --> 00:09:22.240]  他們成就救恩
[00:09:22.240 --> 00:09:23.240]  近了
[00:09:23.240 --> 00:09:27.240]  第二次記載「成了」在二十八節的下
[00:09:27.240 --> 00:09:29.240]  和本譯做「應驗」
[00:09:29.240 --> 00:09:34.240]  其實也是解作「成了」成就的意思
[00:09:34.240 --> 00:09:38.240]  顯示耶穌那一刻說口渴
[00:09:38.240 --> 00:09:42.240]  其實並不是要解決他身體上的需要
[00:09:42.240 --> 00:09:44.240]  而是他刻意去成就
[00:09:44.240 --> 00:09:46.240]  而是他刻意去成就
[00:09:46.240 --> 00:09:50.240]  舊約聖經指向他的應許
[00:09:50.240 --> 00:09:53.240]  至於第三次的「成了」
[00:09:53.240 --> 00:09:54.240]  在第三十節
[00:09:54.240 --> 00:09:57.240]  耶穌上過那一躁之後
[00:09:57.240 --> 00:09:59.240]  就說「成了」
[00:09:59.240 --> 00:10:04.240]  徹底完成上帝所託付給他的使命
[00:10:04.240 --> 00:10:07.240]  我們看到這三次的「成了」
[00:10:07.240 --> 00:10:09.240]  強調一件事情
[00:10:09.240 --> 00:10:13.240]  耶穌並不是像周邊的人所想
[00:10:13.240 --> 00:10:15.240]  他玩完了
[00:10:15.240 --> 00:10:17.240]  他失敗了
[00:10:17.240 --> 00:10:19.240]  相反
[00:10:19.240 --> 00:10:23.240]  「成了」是代表這位被釘十架的救主
[00:10:23.240 --> 00:10:25.240]  不單止沒有失敗
[00:10:25.240 --> 00:10:27.240]  他乃是默默
[00:10:27.240 --> 00:10:30.240]  在無人知曉的情況下
[00:10:30.240 --> 00:10:33.240]  完成了上帝的拯救
[00:10:33.240 --> 00:10:37.240]  弟兄姊妹
[00:10:37.240 --> 00:10:41.240]  耶穌基督對父上帝這份完全的信靠
[00:10:41.240 --> 00:10:44.240]  使他有力量
[00:10:44.240 --> 00:10:47.240]  來忍受各樣的痛苦
[00:10:47.240 --> 00:10:49.240]  各種的屈辱
[00:10:49.240 --> 00:10:52.240]  並且他堅持信服到最後一刻
[00:10:52.240 --> 00:10:56.240]  直到完成上帝所託付給他的工作
[00:10:56.240 --> 00:10:59.240]  耶穌在十字架上
[00:10:59.240 --> 00:11:02.240]  所呈現出來的力量
[00:11:02.240 --> 00:11:04.240]  其實也成為今天
[00:11:04.240 --> 00:11:07.240]  我們每一個的幫助和盼望
[00:11:07.240 --> 00:11:10.240]  試想像一下
[00:11:10.240 --> 00:11:12.240]  在這個世界上
[00:11:12.240 --> 00:11:14.240]  有沒有一份工作
[00:11:14.240 --> 00:11:16.240]  無論是職場上的工作
[00:11:16.240 --> 00:11:19.240]  或是在家中的工作
[00:11:19.240 --> 00:11:24.240]  是不需要伴隨任何的痛苦或屈辱
[00:11:24.240 --> 00:11:29.240]  即使那份工作會帶給你一些成就
[00:11:29.240 --> 00:11:32.240]  滿足或回報
[00:11:32.240 --> 00:11:36.240]  其實你在裡面也難免會遇到挫敗
[00:11:36.240 --> 00:11:38.240]  你會遇到委屈
[00:11:38.240 --> 00:11:42.240]  甚至乎所謂受苦的時候
[00:11:42.240 --> 00:11:47.240]  畢竟這個世界和身邊的人
[00:11:47.240 --> 00:11:50.240]  不是我們所想的那麼完美
[00:11:50.240 --> 00:11:52.240]  我們自己也不是
[00:11:52.240 --> 00:11:55.240]  在台灣裡邊
[00:11:55.240 --> 00:11:59.240]  有一個很出名的宣教士叫做馬佳
[00:11:59.240 --> 00:12:04.240]  他的英文名是George Leslie McKay
[00:12:04.240 --> 00:12:07.240]  這個人的名字在台灣裡邊
[00:12:07.240 --> 00:12:09.240]  可以說是無人不識
[00:12:09.240 --> 00:12:13.240]  因為在台灣有六間醫院
[00:12:13.240 --> 00:12:15.240]  都是以他命名
[00:12:15.240 --> 00:12:19.240]  馬佳雖然是加拿大人
[00:12:19.240 --> 00:12:23.240]  他也是長老會警察會的牧師
[00:12:23.240 --> 00:12:27.240]  在1871年他踏足了台灣
[00:12:27.240 --> 00:12:29.240]  展開了宣教的服務
[00:12:29.240 --> 00:12:33.240]  當時很多台灣人對外籍的宣教士
[00:12:33.240 --> 00:12:35.240]  仍然有很多的保留
[00:12:35.240 --> 00:12:36.240]  有很多的偏見
[00:12:36.240 --> 00:12:39.240]  譬如說會說他們
[00:12:39.240 --> 00:12:42.240]  是挖走那些死了的信徒的心臟
[00:12:42.240 --> 00:12:44.240]  或者眼珠來制約
[00:12:44.240 --> 00:12:47.240]  對他們有很多的謠言
[00:12:47.240 --> 00:12:51.240]  後來當清政府和法國
[00:12:51.240 --> 00:12:54.240]  來展開爆發大戰的時候
[00:12:54.240 --> 00:12:56.240]  馬佳也被波及
[00:12:56.240 --> 00:12:58.240]  他雖然是加拿大人
[00:12:58.240 --> 00:13:00.240]  但也因為他是外國人
[00:13:00.240 --> 00:13:02.240]  所以被很多台灣人
[00:13:02.240 --> 00:13:05.240]  都當成他和法國人是同一夥
[00:13:05.240 --> 00:13:09.240]  於是乎對他加以排擠迫害
[00:13:09.240 --> 00:13:12.240]  甚至破壞攻擊他所服侍的教會
[00:13:12.240 --> 00:13:15.240]  我們不難想像
[00:13:15.240 --> 00:13:21.240]  無故地遭受別人這樣迫害
[00:13:21.240 --> 00:13:24.240]  每一個人都會覺得委屈
[00:13:24.240 --> 00:13:27.240]  馬佳當然也深受屈辱
[00:13:27.240 --> 00:13:29.240]  但很奇怪
[00:13:29.240 --> 00:13:30.240]  在他晚年的時候
[00:13:30.240 --> 00:13:34.240]  他親自寫了一首詩送給台灣
[00:13:35.240 --> 00:13:39.240]  他對曾經深深傷害過自己的
[00:13:39.240 --> 00:13:42.240]  這片土地和裡面的人民
[00:13:42.240 --> 00:13:46.240]  表達了一份無限的關愛
[00:13:46.240 --> 00:13:49.240]  這首詩裡大概是這樣說
[00:13:49.240 --> 00:13:52.240]  我衷心所愛的台灣
[00:13:52.240 --> 00:13:55.240]  我全部的青春都獻給你
[00:13:55.240 --> 00:13:58.240]  我難捨難離的台灣
[00:13:58.240 --> 00:14:01.240]  我將我的人生都獻給你
[00:14:01.240 --> 00:14:05.240]  我一生的快樂其實就在這地方
[00:14:05.240 --> 00:14:08.240]  我盼望我人生的尾站
[00:14:08.240 --> 00:14:10.240]  都可以在這片地方
[00:14:10.240 --> 00:14:13.240]  在那些海浪拍岸的聲響裡
[00:14:13.240 --> 00:14:17.240]  在那些竹林搖曳的樹蔭裡
[00:14:17.240 --> 00:14:20.240]  找到我的歸宿
[00:14:20.240 --> 00:14:25.240]  為何馬佳可以這麼心繫
[00:14:25.240 --> 00:14:29.240]  這明明是令他深受屈辱痛苦的地方
[00:14:29.240 --> 00:14:33.240]  為何他仍然希望服侍當地的人
[00:14:33.240 --> 00:14:35.240]  到他的終老
[00:14:35.240 --> 00:14:37.240]  正正是因為
[00:14:37.240 --> 00:14:40.240]  耶穌基督賦予他的使命感
[00:14:40.240 --> 00:14:46.240]  遠遠大於他所受的屈辱和傷害
[00:14:46.240 --> 00:14:51.240]  所以他仍然繼續留在這個地方
[00:14:51.240 --> 00:14:53.240]  這個曾經傷害過他的地方
[00:14:53.240 --> 00:14:57.240]  完成上帝交託給他的事情
[00:14:58.240 --> 00:15:00.240]  所以今天我們看到
[00:15:00.240 --> 00:15:04.240]  以他命名的不單單只是醫院
[00:15:04.240 --> 00:15:09.240]  有很多也尊稱他為創辦人的機構、學校
[00:15:09.240 --> 00:15:12.240]  也在台灣四處林立
[00:15:12.240 --> 00:15:16.240]  我們看到信仰帶給他那種使命感
[00:15:16.240 --> 00:15:22.240]  讓他可以曾經在那些迫害過他的人身上
[00:15:22.240 --> 00:15:25.240]  彰顯耶穌基督的愛
[00:15:25.240 --> 00:15:30.240]  他視昔日的屈辱和傷害
[00:15:30.240 --> 00:15:32.240]  已經是過去式
[00:15:32.240 --> 00:15:34.240]  不足介意
[00:15:34.240 --> 00:15:37.240]  事實上弟兄姊妹
[00:15:37.240 --> 00:15:39.240]  我想沒有一份工作
[00:15:39.240 --> 00:15:41.240]  包括福音的工作
[00:15:41.240 --> 00:15:42.240]  是不用受苦的
[00:15:42.240 --> 00:15:44.240]  不需要面對屈辱
[00:15:44.240 --> 00:15:46.240]  就連我們的主耶穌
[00:15:46.240 --> 00:15:49.240]  他的福音工作也不例外
[00:15:49.240 --> 00:15:54.240]  他為了承受承擔上帝給他的使命
[00:15:54.240 --> 00:15:56.240]  他面對過各種的屈辱
[00:15:56.240 --> 00:15:58.240]  各種的迫害
[00:15:58.240 --> 00:16:01.240]  我們看到他的德性的關鍵
[00:16:01.240 --> 00:16:04.240]  就是他體重自己的使命
[00:16:04.240 --> 00:16:08.240]  過於他所承受的委屈痛苦
[00:16:08.240 --> 00:16:14.240]  使他有力量可以忍受十字架上的一切
[00:16:14.240 --> 00:16:16.240]  同樣
[00:16:16.240 --> 00:16:19.240]  今天我們說納治要跟隨耶穌基督
[00:16:19.240 --> 00:16:22.240]  其實也意味我們會和耶穌一樣
[00:16:22.240 --> 00:16:24.240]  經歷這個世界
[00:16:24.240 --> 00:16:27.240]  經歷世人對我們的不友善
[00:16:27.240 --> 00:16:29.240]  怎樣可以站立得穩
[00:16:29.240 --> 00:16:34.240]  直到完成上帝託付給我們的使命
[00:16:34.240 --> 00:16:40.240]  其實很視乎我們有沒有認定自己的身份
[00:16:40.240 --> 00:16:44.240]  我們有沒有認定自己是上帝的僕人
[00:16:44.240 --> 00:16:47.240]  認定他給我們的身份
[00:16:47.240 --> 00:16:50.240]  認定他託付給我們的工作
[00:16:51.240 --> 00:16:55.240]  從而我們可以輕看別人對我們的評價
[00:16:55.240 --> 00:16:57.240]  我們不再將我們生活的焦點
[00:16:57.240 --> 00:17:01.240]  困在別人的目光裏
[00:17:01.240 --> 00:17:05.240]  使我們很多時太急於討人的喜悅
[00:17:05.240 --> 00:17:07.240]  要認同別人的喜好
[00:17:07.240 --> 00:17:11.240]  忘記了基督徒真正的人生目標
[00:17:11.240 --> 00:17:14.240]  是追求上帝的喜悅
[00:17:14.240 --> 00:17:20.240]  當我們回望耶穌基督的一生的時候
[00:17:20.240 --> 00:17:23.240]  當我們回望他被釘十架的時候
[00:17:23.240 --> 00:17:25.240]  我們會發現耶穌基督
[00:17:25.240 --> 00:17:28.240]  沒錯,他走過一條艱辛的路
[00:17:28.240 --> 00:17:33.240]  但同時又是一條最有意義的路
[00:17:33.240 --> 00:17:36.240]  提醒我們每一個信徒的目標
[00:17:36.240 --> 00:17:40.240]  不是追求一個理想舒適的生活
[00:17:40.240 --> 00:17:43.240]  而是追求一個無論環境順逆
[00:17:43.240 --> 00:17:45.240]  我們都與主同行
[00:17:45.240 --> 00:17:48.240]  忠於所託付的一個人生
[00:17:49.240 --> 00:17:52.240]  雖然耶穌一生有很多坎坷
[00:17:52.240 --> 00:17:54.240]  不單被人誤解
[00:17:54.240 --> 00:17:57.240]  更被人鄙視、出賣、唾棄
[00:17:57.240 --> 00:18:00.240]  就連最親的門徒都離開他
[00:18:00.240 --> 00:18:02.240]  沒有人在耶穌釘十架的時候
[00:18:02.240 --> 00:18:05.240]  可以體諒他、明白他的處境
[00:18:05.240 --> 00:18:09.240]  有的只是那些積累、處心積慮
[00:18:09.240 --> 00:18:11.240]  要害死他的人
[00:18:11.240 --> 00:18:13.240]  種種負面的經歷
[00:18:13.240 --> 00:18:17.240]  其實耶穌絕對有理由自怨自艾
[00:18:17.240 --> 00:18:21.240]  但耶穌看這一切的痛楚
[00:18:21.240 --> 00:18:25.240]  卻是極具正面的意義和價值
[00:18:25.240 --> 00:18:28.240]  因為隨著他宣告「成了」
[00:18:28.240 --> 00:18:30.240]  這一切的苦難
[00:18:30.240 --> 00:18:34.240]  都通通轉化為他救恩的一部分
[00:18:34.240 --> 00:18:42.240]  亦都成為了每個面對痛苦的人的出路和盼望
[00:18:42.240 --> 00:18:45.240]  耶穌基督「成了」的宣告
[00:18:45.240 --> 00:18:48.240]  其實大大強化了我們在侍奉上
[00:18:48.240 --> 00:18:53.240]  在人生上的抗逆、抗壓力量
[00:18:53.240 --> 00:18:57.240]  就正如在《菲律賓書》一章十九節裡說
[00:18:57.240 --> 00:19:01.240]  因為我們蒙恩不單要得以信服基督
[00:19:01.240 --> 00:19:05.240]  並且要為他受苦
[00:19:05.240 --> 00:19:09.240]  顯示蒙恩和苦難是並存的
[00:19:09.240 --> 00:19:11.240]  一個蒙恩成為基督徒的人
[00:19:11.240 --> 00:19:15.240]  其實也代表他蒙恩為主受苦
[00:19:15.240 --> 00:19:18.240]  與耶穌基督的苦難有分
[00:19:18.240 --> 00:19:20.240]  所以,弟子們或許我們仍然覺得
[00:19:20.240 --> 00:19:24.240]  為主受苦好像是很遙遠的事情
[00:19:24.240 --> 00:19:28.240]  特別是今天一個講求舒適、成功的世代
[00:19:28.240 --> 00:19:32.240]  沒有人想經歷一個受苦的人生
[00:19:32.240 --> 00:19:35.240]  就連信徒可能也有這種想法
[00:19:35.240 --> 00:19:41.240]  總是想避開那些痛苦、那些苦難的經歷
[00:19:41.240 --> 00:19:47.240]  不過,我們的信仰由始至終離不開苦難這兩個字
[00:19:47.240 --> 00:19:50.240]  連我們信仰的最高領導耶穌基督
[00:19:50.240 --> 00:19:53.240]  他也是一位受苦的主
[00:19:53.240 --> 00:19:57.240]  他也通過苦難來成就上帝的吩咐
[00:19:57.240 --> 00:19:59.240]  建立教會
[00:19:59.240 --> 00:20:02.240]  所以作為教會一份子的我們
[00:20:02.240 --> 00:20:05.240]  自必然也會在我們的信仰裡
[00:20:05.240 --> 00:20:07.240]  在實踐福音的事情上
[00:20:07.240 --> 00:20:10.240]  經歷不同程度的苦
[00:20:10.240 --> 00:20:13.240]  我還記得有一位弟兄姊妹
[00:20:13.240 --> 00:20:17.240]  曾經分享她很希望她的信仰可以有些突破
[00:20:17.240 --> 00:20:22.240]  她求上帝給她一些痛苦的經歷
[00:20:22.240 --> 00:20:25.240]  我們當時還笑她
[00:20:25.240 --> 00:20:26.240]  覺得她奇怪
[00:20:26.240 --> 00:20:29.240]  怎會有人去求痛苦、求苦難
[00:20:29.240 --> 00:20:31.240]  不過當我們回想的時候
[00:20:31.240 --> 00:20:34.240]  其實這句話很熟悉
[00:20:34.240 --> 00:20:36.240]  我們時常說
[00:20:36.240 --> 00:20:38.240]  希望和耶穌基督同行
[00:20:38.240 --> 00:20:41.240]  希望跟隨他
[00:20:41.240 --> 00:20:44.240]  和他的生命有份
[00:20:44.240 --> 00:20:47.240]  其實背後不是提醒我們
[00:20:47.240 --> 00:20:51.240]  要預備隨時為主受苦
[00:20:51.240 --> 00:20:56.240]  事實上,每年我們去紀念耶穌
[00:20:56.240 --> 00:20:58.240]  舉行受苦之崇拜
[00:20:58.240 --> 00:21:01.240]  其實也是重複提醒我們
[00:21:01.240 --> 00:21:03.240]  為主受苦
[00:21:03.240 --> 00:21:06.240]  本來就是基督徒一個必定的配套
[00:21:06.240 --> 00:21:08.240]  耶穌基督通過受苦
[00:21:08.240 --> 00:21:12.240]  見證上帝的旨意在他身上怎樣彰顯
[00:21:12.240 --> 00:21:15.240]  同樣耶穌基督的門徒
[00:21:15.240 --> 00:21:19.240]  都必然要走這條蒙福的路
[00:21:19.240 --> 00:21:23.240]  事實上,弟兄姊妹
[00:21:23.240 --> 00:21:26.240]  通過受苦,達到靈性的成長
[00:21:26.240 --> 00:21:30.240]  跟耶穌和其他門徒聯合
[00:21:30.240 --> 00:21:33.240]  建立一份更緊密的關係
[00:21:33.240 --> 00:21:37.240]  這個對苦難這麼正面的思維
[00:21:37.240 --> 00:21:40.240]  其實不是今天才有的
[00:21:40.240 --> 00:21:42.240]  早在羅馬書第八章
[00:21:42.240 --> 00:21:44.240]  十六至十八節
[00:21:44.240 --> 00:21:46.240]  其實已經這樣勉勵我們
[00:21:46.240 --> 00:21:48.240]  我讀給大家聽
[00:21:48.240 --> 00:21:51.240]  斯圖普羅這樣說
[00:21:51.240 --> 00:21:54.240]  聖靈與我們的心同正
[00:21:54.240 --> 00:21:56.240]  我們是神的兒女
[00:21:56.240 --> 00:21:59.240]  既是兒女,就是後子
[00:21:59.240 --> 00:22:03.240]  就是神的後子和基督同作後子
[00:22:03.240 --> 00:22:07.240]  如果我們和他一同受苦
