
[00:00:00.000 --> 00:00:06.000]  今日經訓在約翰福音第八章一至十一節
[00:04:37.000 --> 00:04:42.000]  假如耶穌不准許群眾用石頭打死這個婦人的話,
[00:04:42.000 --> 00:04:45.000]  很自然會有一個陷阱,
[00:04:45.000 --> 00:04:49.000]  就是被人指控他公然違反摩西的律法,
[00:04:49.000 --> 00:04:52.000]  那麼,法利出行和民事就會找到把柄,
[00:04:52.000 --> 00:04:57.000]  將耶穌從猶太的社群裡面排擠出去,
[00:04:57.000 --> 00:05:03.000]  又或者假如耶穌不准群眾,
[00:05:03.000 --> 00:05:05.000]  啊,不是,對不起,
[00:05:05.000 --> 00:05:08.000]  他准許群眾打死這個婦人的話,
[00:05:08.000 --> 00:05:10.000]  那麼又會掉落到另一個陷阱,
[00:05:10.000 --> 00:05:14.000]  就是被人控告他濫用私刑,
[00:05:14.000 --> 00:05:17.000]  觸犯了羅馬人的律法,
[00:05:17.000 --> 00:05:21.000]  因為當時只有羅馬巡撫能夠有這個權柄,
[00:05:21.000 --> 00:05:24.000]  可以定別人的死罪,
[00:05:24.000 --> 00:05:26.000]  所以你看到,
[00:05:26.000 --> 00:05:29.000]  似乎耶穌答又死,不答又怎樣?
[00:05:29.000 --> 00:05:31.000]  不答也死,進退兩難,
[00:05:31.000 --> 00:05:33.000]  但是你看到耶穌也挺淡定的,
[00:05:33.000 --> 00:05:35.000]  他沒有即時去回答,
[00:05:35.000 --> 00:05:40.000]  而是在地上寫著什麼?
[00:05:40.000 --> 00:05:41.000]  寫著字,
[00:05:41.000 --> 00:05:43.000]  我們不知道內容是什麼,
[00:05:43.000 --> 00:05:48.000]  但是我們卻看到耶穌一種處之泰然的態度,
[00:05:48.000 --> 00:05:51.000]  面對著敵人的詭計,
[00:05:51.000 --> 00:05:53.000]  群眾的催逼,
[00:05:53.000 --> 00:05:56.000]  還有現場環境你不難想像,
[00:05:56.000 --> 00:05:57.000]  很吵擾,
[00:05:57.000 --> 00:06:01.000]  但是你看到耶穌一點都不害怕,
[00:06:01.000 --> 00:06:02.000]  他沒有心裡面說,
[00:06:02.000 --> 00:06:04.000]  糟了,這次死了,
[00:06:04.000 --> 00:06:06.000]  答又不是,不答又不是,
[00:06:06.000 --> 00:06:08.000]  他也沒有怨天尤人,
[00:06:08.000 --> 00:06:11.000]  這次被婦人害死,
[00:06:11.000 --> 00:06:13.000]  無往之災,
[00:06:13.000 --> 00:06:16.000]  他也沒有急於為自己脫身,
[00:06:16.000 --> 00:06:19.000]  來迴避這個難題,
[00:06:19.000 --> 00:06:20.000]  他沒有想過,
[00:06:20.000 --> 00:06:21.000]  不如壞人一點,
[00:06:21.000 --> 00:06:23.000]  其實他可以怎樣做?
[00:06:23.000 --> 00:06:25.000]  你們將婦人交給羅馬巡撫,
[00:06:25.000 --> 00:06:26.000]  搞定她吧,
[00:06:26.000 --> 00:06:29.000]  他可以這樣袖手旁觀,
[00:06:29.000 --> 00:06:30.000]  他沒有這樣迴避,
[00:06:30.000 --> 00:06:34.000]  他更沒有和傀儡錯人和民事死過,
[00:06:34.000 --> 00:06:35.000]  反正都是,
[00:06:35.000 --> 00:06:38.000]  不如踢爆他們冤枉我的陰謀,
[00:06:38.000 --> 00:06:39.000]  大家最多攬炒,
[00:06:39.000 --> 00:06:41.000]  他沒有這樣做,
[00:06:41.000 --> 00:06:44.000]  你看到耶穌做了一個很好的示範,
[00:06:44.000 --> 00:06:47.000]  無論旁邊的人怎樣催逼他,
[00:06:47.000 --> 00:06:50.000]  來回應一些難題,
[00:06:50.000 --> 00:06:51.000]  做裁決,
[00:06:51.000 --> 00:06:54.000]  耶穌也沒有被人打亂他的節奏,
[00:06:54.000 --> 00:06:56.000]  相反耶穌反過來,
[00:06:56.000 --> 00:06:57.000]  反客為主,
[00:06:57.000 --> 00:07:02.000]  他透過彎腰在地上寫字的動作,
[00:07:02.000 --> 00:07:05.000]  迫身邊的人先等一會,
[00:07:05.000 --> 00:07:06.000]  你有理吵,
[00:07:06.000 --> 00:07:08.000]  但先等一會,
[00:07:08.000 --> 00:07:14.000]  並且用一個問題扭轉了所有人的目光,
[00:07:14.000 --> 00:07:15.000]  經文記載,
[00:07:15.000 --> 00:07:16.000]  忠於耶穌,
[00:07:16.000 --> 00:07:18.000]  他直起腰泥對眾人說,
[00:07:18.000 --> 00:07:19.000]  誰若無罪,
[00:07:19.000 --> 00:07:21.000]  就可以率先拿起石頭,
[00:07:21.000 --> 00:07:24.000]  扔行淫婦人,
[00:07:24.000 --> 00:07:25.000]  很奇怪,
[00:07:25.000 --> 00:07:27.000]  耶穌說完後,
[00:07:27.000 --> 00:07:28.000]  有沒有催逼他們回答?
[00:07:28.000 --> 00:07:29.000]  沒有,
[00:07:29.000 --> 00:07:34.000]  耶穌又彎腰在地上寫字,
[00:07:34.000 --> 00:07:36.000]  雖然眾人催逼他,
[00:07:36.000 --> 00:07:38.000]  但他沒有催逼眾人回答,
[00:07:38.000 --> 00:07:40.000]  他將球交給群眾,
[00:07:40.000 --> 00:07:46.000]  然後耐心等他們自行判斷這件事,
[00:07:46.000 --> 00:07:48.000]  這是耶穌處理的方法,
[00:07:48.000 --> 00:07:50.000]  至於群眾,
[00:07:50.000 --> 00:07:52.000]  當他們聽到耶穌這個提問時,
[00:07:52.000 --> 00:07:54.000]  整個氣氛不同了,
[00:07:54.000 --> 00:07:56.000]  你不難想像,
[00:07:56.000 --> 00:07:58.000]  由很嘈吵的環境,
[00:07:58.000 --> 00:08:00.000]  突然全場靜了,
[00:08:00.000 --> 00:08:01.000]  就像現在這樣,
[00:08:01.000 --> 00:08:02.000]  靜了,
[00:08:02.000 --> 00:08:04.000]  並且經文仔細記載,
[00:08:04.000 --> 00:08:06.000]  群眾從老到少,
[00:08:06.000 --> 00:08:08.000]  逐一離開,
[00:08:08.000 --> 00:08:12.000]  最後只剩下耶穌和婦人,
[00:08:12.000 --> 00:08:15.000]  於是耶穌再次直起腰泥,
[00:08:15.000 --> 00:08:18.000]  他表示他不去定婦人的罪,
[00:08:18.000 --> 00:08:21.000]  並且打發她離開,
[00:08:21.000 --> 00:08:24.000]  祝福她今後不要再犯罪,
[00:08:24.000 --> 00:08:27.000]  故事說到這裡很簡單,
[00:08:27.000 --> 00:08:30.000]  不過有幾件事值得我們細心看,
[00:08:30.000 --> 00:08:37.000]  首先你留意耶穌沒有否定摩西律法在群眾中的權威性,
[00:08:37.000 --> 00:08:41.000]  不過他透過一個我們說法人心醒的問題,
[00:08:41.000 --> 00:08:46.000]  讓群眾看到婦人問題的同時,
[00:08:46.000 --> 00:08:49.000]  也看到自己的本相是什麼,
[00:08:49.000 --> 00:08:53.000]  本質上耶穌這個問題是提醒大家,
[00:08:53.000 --> 00:08:57.000]  其實我們都不符合上帝的完全聖潔標準,
[00:08:57.000 --> 00:09:02.000]  或者群眾確實沒有犯奸淫的問題,
[00:09:02.000 --> 00:09:04.000]  但是苦心自問,
[00:09:04.000 --> 00:09:07.000]  有誰夠膽說自己已經100%
[00:09:07.000 --> 00:09:10.000]  全部遵守上帝的吩咐和律法,
[00:09:10.000 --> 00:09:15.000]  對上帝對人一點虧欠都沒有呢?
[00:09:15.000 --> 00:09:19.000]  耶穌說如果真的有人可以這樣自誇的話,
[00:09:19.000 --> 00:09:23.000]  不妨第一個走出來向這個婦人掟石頭,
[00:09:23.000 --> 00:09:26.000]  耶穌是在問一條這樣的問題,
[00:09:26.000 --> 00:09:31.000]  由原本眾人只是聚焦在
[00:09:31.000 --> 00:09:34.000]  我們要怎樣解決眼前這個犯婦人,
[00:09:34.000 --> 00:09:37.000]  怎樣和她割蓆或清界線,
[00:09:37.000 --> 00:09:42.000]  耶穌用一個問題來去叮醒當時在場所有人,
[00:09:42.000 --> 00:09:44.000]  大家看清楚一點,
[00:09:44.000 --> 00:09:46.000]  其實在上帝的眼中,
[00:09:46.000 --> 00:09:48.000]  在上帝的標準裡面,
[00:09:48.000 --> 00:09:50.000]  我們全部都是在同一格,
[00:09:50.000 --> 00:09:52.000]  同一個水平,
[00:09:52.000 --> 00:09:55.000]  如果我們覺得這個婦人是罪有應得,
[00:09:55.000 --> 00:09:57.000]  應該向她掟石,
[00:09:57.000 --> 00:10:02.000]  其實亦都意味著我們應該受上帝相同的刑罰,
[00:10:02.000 --> 00:10:08.000]  所以大家不能夠寬己嚴人,
[00:10:08.000 --> 00:10:11.000]  事實上如果上帝真的拿正來做的話,
[00:10:11.000 --> 00:10:15.000]  按照律法的標準去量度個人的話,
[00:10:15.000 --> 00:10:18.000]  大家最終都和婦人同一條路,
[00:10:18.000 --> 00:10:20.000]  就是死路,
[00:10:20.000 --> 00:10:22.000]  沒有分別,
[00:10:22.000 --> 00:10:24.000]  結果在場所有的人,
[00:10:24.000 --> 00:10:26.000]  包括那些原告,
[00:10:26.000 --> 00:10:27.000]  即是那些人,
[00:10:27.000 --> 00:10:29.000]  包括那些目擊證人,
[00:10:29.000 --> 00:10:31.000]  即是民事和法理財人,
[00:10:31.000 --> 00:10:33.000]  連他們都離開,
[00:10:33.000 --> 00:10:36.000]  因為他們知道自己,
[00:10:36.000 --> 00:10:42.000]  無論道德的情操可能相對比別人優越,
[00:10:42.000 --> 00:10:46.000]  但是自己同樣都有軟弱的時候,
[00:10:46.000 --> 00:10:49.000]  都有達不到律法標準的時候,
[00:10:49.000 --> 00:10:53.000]  甚至乎都試過沒有遵守上帝的吩咐,
[00:10:53.000 --> 00:10:56.000]  大家都意識到其實自己在人生裡面,
[00:10:56.000 --> 00:10:59.000]  多多少少都得罪過人,
[00:10:59.000 --> 00:11:01.000]  虧欠過上帝,
[00:11:01.000 --> 00:11:04.000]  特別這裡你和我都會很有共鳴,
[00:11:04.000 --> 00:11:06.000]  從年長到年少,
[00:11:06.000 --> 00:11:08.000]  逐個離開,
[00:11:08.000 --> 00:11:10.000]  年紀越大的人,
[00:11:10.000 --> 00:11:13.000]  越有這份虧欠的體會,
[00:11:13.000 --> 00:11:16.000]  每一個人都經歷過,
[00:11:16.000 --> 00:11:18.000]  所以你看到,
[00:11:18.000 --> 00:11:21.000]  民事和法理財人就算他多麼不滿耶穌也好,
[00:11:21.000 --> 00:11:23.000]  多麼想消滅他也好,
[00:11:23.000 --> 00:11:27.000]  他都不能否認世人都犯了罪,
[00:11:27.000 --> 00:11:30.000]  規缺了上帝榮耀這個事實,
[00:11:30.000 --> 00:11:33.000]  沒有人能夠否定,
[00:11:33.000 --> 00:11:35.000]  我們其實都很明白,
[00:11:35.000 --> 00:11:36.000]  作為新約的信徒,
[00:11:36.000 --> 00:11:38.000]  我們知道舊約的律法,
[00:11:38.000 --> 00:11:40.000]  其實它有一個功用,
[00:11:40.000 --> 00:11:42.000]  就是叫人知罪,
[00:11:42.000 --> 00:11:47.000]  但是律法本身並不能夠將人從罪中拯救出來,
[00:11:47.000 --> 00:11:49.000]  唯有靠誰?
[00:11:49.000 --> 00:11:50.000]  你和我今天很明白,
[00:11:50.000 --> 00:11:52.000]  如果有個新朋友問你,
[00:11:52.000 --> 00:11:53.000]  你一定答得到,
[00:11:53.000 --> 00:11:54.000]  靠誰?
[00:11:54.000 --> 00:11:57.000]  靠耶穌基督的恩典,
[00:11:57.000 --> 00:11:59.000]  靠祂的救恩,
[00:11:59.000 --> 00:12:01.000]  人才能夠徹徹底底,
[00:12:01.000 --> 00:12:04.000]  從罪惡中被釋放出來,
[00:12:04.000 --> 00:12:06.000]  可以和上帝和好,
[00:12:06.000 --> 00:12:10.000]  經文其實正正將這個真理,
[00:12:10.000 --> 00:12:13.000]  很徹底精彩地活現在,
[00:12:13.000 --> 00:12:15.000]  不單單是婦人身上,
[00:12:15.000 --> 00:12:19.000]  其實也活現在在場所有人身上,
[00:12:19.000 --> 00:12:20.000]  為什麼這樣說?
[00:12:20.000 --> 00:12:22.000]  你留意細心看這段經文,
[00:12:22.000 --> 00:12:26.000]  耶穌其實不單單沒有定婦人的罪,
[00:12:26.000 --> 00:12:29.000]  他有沒有定民事和化理錯人的罪?
[00:12:29.000 --> 00:12:30.000]  沒有,
[00:12:30.000 --> 00:12:33.000]  如果他拿上上帝的標準去看,
[00:12:33.000 --> 00:12:36.000]  其實他可以定民事和化理錯人,
[00:12:36.000 --> 00:12:38.000]  那個鬼渣偽善的罪,
[00:12:38.000 --> 00:12:40.000]  對不對?
[00:12:40.000 --> 00:12:42.000]  耶穌有沒有追究其他人的罪?
[00:12:42.000 --> 00:12:44.000]  你說其他人有什麼罪?
[00:12:44.000 --> 00:12:45.000]  有什麼罪?
[00:12:45.000 --> 00:12:47.000]  吃花生的罪,
[00:12:47.000 --> 00:12:50.000]  用今天的角度看,
[00:12:50.000 --> 00:12:53.000]  有人需要幫忙在街上跌倒,
[00:12:53.000 --> 00:12:55.000]  或者有人吵架,
[00:12:55.000 --> 00:12:57.000]  大家可能見到其他人會怎樣?
[00:12:57.000 --> 00:12:59.000]  不是第一時間幫忙勸架,
[00:12:59.000 --> 00:13:03.000]  而是拿出手機拍下,
[00:13:03.000 --> 00:13:04.000]  上載,
[00:13:04.000 --> 00:13:06.000]  然後分享,
[00:13:06.000 --> 00:13:08.000]  很奇怪的現象,
[00:13:08.000 --> 00:13:09.000]  對不對?
[00:13:09.000 --> 00:13:13.000]  很多時候我們會袖手旁觀,
[00:13:13.000 --> 00:13:19.000]  但是耶穌沒有去定這群袖手旁觀的群眾的罪,
[00:13:19.000 --> 00:13:20.000]  你想像一下,
[00:13:20.000 --> 00:13:22.000]  多多少少他們也受過耶穌的恩惠,
[00:13:22.000 --> 00:13:26.000]  耶穌有事有沒有出來說兩句話解圍?
[00:13:26.000 --> 00:13:27.000]  也沒有,
[00:13:27.000 --> 00:13:30.000]  又或者這個婦人多麼壞,
[00:13:30.000 --> 00:13:33.000]  他們也沒有來代祂求情,
[00:13:33.000 --> 00:13:36.000]  希望人們可以重慶快樂,
[00:13:36.000 --> 00:13:38.000]  他們很冷漠,
[00:13:38.000 --> 00:13:40.000]  沒有憐憫之心,
[00:13:40.000 --> 00:13:42.000]  但是耶穌也沒有定他們的罪,
[00:13:42.000 --> 00:13:43.000]  不單單這樣,
[00:13:43.000 --> 00:13:46.000]  耶穌疼愛到他們一個程度,
[00:13:46.000 --> 00:13:47.000]  就是怎樣?
[00:13:47.000 --> 00:13:49.000]  幫他們找下台階,
[00:13:49.000 --> 00:13:50.000]  是不是?
[00:13:50.000 --> 00:13:53.000]  耶穌沒有當面揭穿這一切罪行,
[00:13:53.000 --> 00:13:55.000]  反而只是問一個問題,
[00:13:55.000 --> 00:13:58.000]  讓他們自己審查自己,
[00:13:58.000 --> 00:14:00.000]  然後離開,
[00:14:00.000 --> 00:14:03.000]  找下台階給他們,
[00:14:03.000 --> 00:14:06.000]  你看到耶穌沒有因為眾人的過犯,
[00:14:06.000 --> 00:14:10.000]  甚至乎在當中人們對他的漠視,
[00:14:10.000 --> 00:14:12.000]  對他的頂撞,
[00:14:12.000 --> 00:14:16.000]  而停止他對罪人的接納和寬恕,
[00:14:16.000 --> 00:14:20.000]  耶穌沒有因為這樣停止對罪人來施恩憐憫,
[00:14:20.000 --> 00:14:22.000]  不單單這個婦人,
[00:14:22.000 --> 00:14:23.000]  包括在場所有人,
[00:14:23.000 --> 00:14:25.000]  包括你和我,
[00:14:25.000 --> 00:14:28.000]  耶穌對人這份恩慈,
[00:14:28.000 --> 00:14:29.000]  這份憐憫,
[00:14:29.000 --> 00:14:31.000]  其實某程度上也提醒,
[00:14:31.000 --> 00:14:32.000]  挑戰我們,
[00:14:32.000 --> 00:14:36.000]  我們有沒有帶著上帝這份恩慈,
[00:14:36.000 --> 00:14:40.000]  來看待那些犯錯的人?
[00:14:40.000 --> 00:14:43.000]  當別人犯錯的時候,
[00:14:43.000 --> 00:14:44.000]  你看到,
[00:14:44.000 --> 00:14:45.000]  甚至乎得罪了你,
[00:14:45.000 --> 00:14:47.000]  激怒你的時候,
[00:14:47.000 --> 00:14:49.000]  你在心裏面,
[00:14:49.000 --> 00:14:51.000]  你會怎樣回應?
[00:14:51.000 --> 00:14:52.000]  有沒有留意,
[00:14:52.000 --> 00:14:54.000]  其實你在心裏面有兩個按鈕可以按,
[00:14:54.000 --> 00:14:57.000]  第一個按鈕就是定罪,
[00:14:57.000 --> 00:14:58.000]  擲石的按鈕,
[00:14:58.000 --> 00:14:59.000]  一按著它,
[00:14:59.000 --> 00:15:02.000]  就好像你開車踩油門,
[00:15:02.000 --> 00:15:03.000]  一去零到一百,
[00:15:03.000 --> 00:15:05.000]  砰一聲就會發怒,
[00:15:05.000 --> 00:15:08.000]  另一個按鈕叫恩慈憐憫,
[00:15:08.000 --> 00:15:09.000]  你按著它的時候,
[00:15:09.000 --> 00:15:13.000]  你的接納程度會大很多,
[00:15:13.000 --> 00:15:15.000]  當面對別人犯錯,
[00:15:15.000 --> 00:15:16.000]  得罪你,
[00:15:16.000 --> 00:15:17.000]  甚至激怒你的時候,
[00:15:17.000 --> 00:15:20.000]  你會首先按哪一個按鈕?
[00:15:20.000 --> 00:15:25.000]  我記得上星期或前星期,
[00:15:25.000 --> 00:15:27.000]  我兒子打電話給我,
[00:15:27.000 --> 00:15:28.000]  我正在工作,
[00:15:28.000 --> 00:15:30.000]  他很有趣地輕描淡寫,
[00:15:30.000 --> 00:15:34.000]  「爸爸,家裏發生一件很大的事,
[00:15:34.000 --> 00:15:36.000]  好像報道來的,
[00:15:36.000 --> 00:15:37.000]  這是報道,
[00:15:37.000 --> 00:15:39.000]  報道發生什麼事件,
[00:15:39.000 --> 00:15:42.000]  我知道其實是他出事,
[00:15:42.000 --> 00:15:43.000]  肯定是,
[00:15:43.000 --> 00:15:45.000]  不過他好像一個局外人,
[00:15:45.000 --> 00:15:47.000]  只是描述這件事件的發生,
[00:15:47.000 --> 00:15:48.000]  我說什麼事?
[00:15:48.000 --> 00:15:50.000]  我又很輕鬆地回應,
[00:15:50.000 --> 00:15:53.000]  「家裏我打爛了一瓶豉油,
[00:15:53.000 --> 00:15:54.000]  整地都是,
[00:15:54.000 --> 00:15:55.000]  不過你放心,
[00:15:55.000 --> 00:15:57.000]  我已經搞定了。」
[00:15:57.000 --> 00:15:58.000]  很開心,
[00:15:58.000 --> 00:16:00.000]  報道了這件事件,
[00:16:00.000 --> 00:16:01.000]  於是我就說,
[00:16:01.000 --> 00:16:02.000]  「我是,
[00:16:02.000 --> 00:16:04.000]  那你有沒有受傷?
[00:16:04.000 --> 00:16:05.000]  沒有受傷吧?
[00:16:05.000 --> 00:16:06.000]  最重要,
[00:16:06.000 --> 00:16:07.000]  不要緊,
[00:16:07.000 --> 00:16:08.000]  等我回來再說。」
[00:16:08.000 --> 00:16:10.000]  於是兒子就掛了線,
[00:16:10.000 --> 00:16:11.000]  但掛了線之後,
[00:16:11.000 --> 00:16:12.000]  我會想,
[00:16:12.000 --> 00:16:15.000]  其實這個對答都很奇妙,
[00:16:15.000 --> 00:16:16.000]  都很感恩,
[00:16:16.000 --> 00:16:19.000]  因為不是正常的我,
[00:16:19.000 --> 00:16:20.000]  你想想,
[00:16:20.000 --> 00:16:22.000]  如果我身處現場,
[00:16:22.000 --> 00:16:25.000]  目擊這個案發的事件,
[00:16:25.000 --> 00:16:27.000]  我還要很忙,
[00:16:27.000 --> 00:16:28.000]  做其他事的時候,
[00:16:28.000 --> 00:16:31.000]  你猜我會先按著哪個按鈕?
[00:16:31.000 --> 00:16:35.000]  我一定立刻零到一百,
[00:16:35.000 --> 00:16:37.000]  踩油門就會起火,
[00:16:37.000 --> 00:16:38.000]  不是吧?
[00:16:38.000 --> 00:16:39.000]  我已經很忙,
[00:16:39.000 --> 00:16:40.000]  還添煩添亂,
[00:16:40.000 --> 00:16:41.000]  這麼小的事,
[00:16:41.000 --> 00:16:44.000]  都搞到一塌糊塗,
[00:16:44.000 --> 00:16:45.000]  然後就走開,
[00:16:45.000 --> 00:16:46.000]  等我收拾,
[00:16:46.000 --> 00:16:47.000]  怎會這麼好?
[00:16:47.000 --> 00:16:48.000]  「哎呀,有沒有事?
[00:16:48.000 --> 00:16:49.000]  有沒有受傷?」
[00:16:49.000 --> 00:16:50.000]  不會的,
[00:16:50.000 --> 00:16:54.000]  我只會為了十多元的東西,
[00:16:54.000 --> 00:16:57.000]  基本上會和他擲石,
[00:16:57.000 --> 00:16:58.000]  和他割席,
[00:16:58.000 --> 00:16:59.000]  就是那一刻,
[00:16:59.000 --> 00:17:01.000]  到我發洩完之後,
[00:17:01.000 --> 00:17:03.000]  我才會懂得按恩慈的按鈕,
[00:17:03.000 --> 00:17:04.000]  「下次不要了,
[00:17:04.000 --> 00:17:07.000]  要求主憐憫。」
[00:17:07.000 --> 00:17:08.000]  擲錢會其實,
[00:17:08.000 --> 00:17:10.000]  如果不是聖靈的保守帶領,
[00:17:10.000 --> 00:17:14.000]  我想我不會關心我兒子的狀況和需要,
[00:17:14.000 --> 00:17:15.000]  我可能只會關注,
[00:17:15.000 --> 00:17:17.000]  我怎樣收拾這件事,
[00:17:17.000 --> 00:17:20.000]  和收拾犯錯的人,
[00:17:20.000 --> 00:17:23.000]  不知道你有沒有這些經驗和體驗,
[00:17:23.000 --> 00:17:26.000]  我想唯有聖靈的幫助,
[00:17:26.000 --> 00:17:29.000]  我們才能夠用上帝的恩慈,
[00:17:29.000 --> 00:17:31.000]  來看待別人的過失,
[00:17:31.000 --> 00:17:34.000]  寬恕接納別人的過犯,
[00:17:34.000 --> 00:17:35.000]  就正如耶穌,
[00:17:35.000 --> 00:17:37.000]  他沒有因為這個婦人的犯錯,
[00:17:37.000 --> 00:17:39.000]  第一時間就推走她,
[00:17:39.000 --> 00:17:41.000]  第一時間就和她割席,
[00:17:41.000 --> 00:17:44.000]  甚至要她消失在眼前,
[00:17:44.000 --> 00:17:49.000]  這是問世和法理錯人處理罪人的方法,
[00:17:49.000 --> 00:17:53.000]  將骯髒的人從社群中剔除,
[00:17:53.000 --> 00:17:55.000]  完全的撤除,
[00:17:55.000 --> 00:17:56.000]  那又怎樣?
[00:17:56.000 --> 00:18:00.000]  自己就可以維持心目中的聖潔和乾淨,
[00:18:00.000 --> 00:18:02.000]  他們是這樣想,
[00:18:02.000 --> 00:18:10.000]  但是耶穌卻選擇和這個罪人連結在一起,
[00:18:10.000 --> 00:18:13.000]  主動向他施恩憐憫,
[00:18:13.000 --> 00:18:17.000]  並且逐步幫他脫離罪惡,
[00:18:17.000 --> 00:18:19.000]  走向聖潔,
[00:18:19.000 --> 00:18:20.000]  很不同吧?
[00:18:20.000 --> 00:18:21.000]  法理錯人的聖潔,
[00:18:21.000 --> 00:18:23.000]  所說的聖潔是排外,
[00:18:23.000 --> 00:18:25.000]  將罪人排走,
