
[00:00:00.000 --> 00:00:02.720]  今次經文是記載於詩篇
[00:04:35.160 --> 00:04:38.200]  她的腳掌放在我手掌上
[00:04:38.200 --> 00:04:39.840]  其實也是佔這麼多
[00:04:39.840 --> 00:04:40.800]  很小的
[00:04:41.640 --> 00:04:44.360]  但是抱著一個這樣的生命
[00:04:44.360 --> 00:04:46.560]  其實是很奇妙
[00:04:46.560 --> 00:04:48.000]  很感恩
[00:04:48.000 --> 00:04:49.280]  很開心
[00:04:49.280 --> 00:04:53.520]  所以也和大家分享這個喜悅
[00:04:53.520 --> 00:04:57.000]  因為見著自己的女兒做母親
[00:04:57.000 --> 00:04:59.720]  她也有餵奶
[00:04:59.720 --> 00:05:01.640]  有泵奶
[00:05:01.640 --> 00:05:06.680]  也有一些辛苦的時候
[00:05:06.680 --> 00:05:11.000]  因為她有一個兩歲大的孫女
[00:05:11.000 --> 00:05:15.080]  我又會不會增重
[00:05:15.080 --> 00:05:18.440]  所以她這段時間也有些挑戰
[00:05:18.440 --> 00:05:19.960]  我作為爸爸
[00:05:19.960 --> 00:05:21.280]  加上我太太
[00:05:21.280 --> 00:05:26.120]  其實這段時間也對她有些支援
[00:05:26.120 --> 00:05:31.040]  我們回到這段經文
[00:05:31.040 --> 00:05:32.320]  詩篇22篇
[00:05:32.320 --> 00:05:33.440]  九到十節
[00:05:33.440 --> 00:05:34.520]  這裡說
[00:05:34.520 --> 00:05:36.920]  但你是叫我出母胎的
[00:05:36.920 --> 00:05:38.320]  我再母懷裡
[00:05:38.320 --> 00:05:39.920]  你就使我倚靠
[00:05:39.920 --> 00:05:41.320]  有倚靠的心
[00:05:41.320 --> 00:05:47.840]  我想這是我們每個人生命的開始
[00:05:47.840 --> 00:05:51.800]  是你叫我出母胎
[00:05:51.800 --> 00:05:54.800]  有些聖經學者的翻譯
[00:05:54.800 --> 00:05:57.720]  是說到神好像一個接生婆
[00:05:57.720 --> 00:06:00.640]  見證著我們的出世
[00:06:00.640 --> 00:06:03.640]  而我們在母胎裡
[00:06:03.640 --> 00:06:06.000]  你就使我們有倚靠的心
[00:06:06.840 --> 00:06:10.600]  這是一個生命很奇妙的過程
[00:06:10.600 --> 00:06:12.840]  我們叫做懷胎十月
[00:06:12.840 --> 00:06:18.440]  一個生命在母胎裡
[00:06:18.440 --> 00:06:23.640]  其實是經歷一個完全無助的狀態
[00:06:23.640 --> 00:06:27.120]  她得到的生命資源
[00:06:27.120 --> 00:06:31.360]  都是透過與母胎的臍帶結連
[00:06:31.360 --> 00:06:33.240]  支取了養分
[00:06:33.680 --> 00:06:36.840]  原來我們出世就有一種
[00:06:36.840 --> 00:06:38.680]  作為人
[00:06:38.680 --> 00:06:42.760]  有一種很依靠的心
[00:06:42.760 --> 00:06:45.840]  這裡奇妙的地方
[00:06:45.840 --> 00:06:46.960]  第十節
[00:06:46.960 --> 00:06:50.040]  我自出母胎就被交在你手裡
[00:06:50.040 --> 00:06:52.040]  從我母親生我
[00:06:52.040 --> 00:06:53.720]  你就是我的神
[00:06:53.720 --> 00:06:56.920]  我們的神
[00:06:56.920 --> 00:07:02.840]  無論我們未出世之前
[00:07:03.720 --> 00:07:05.120]  我們出世的那一刻
[00:07:05.120 --> 00:07:07.160]  出世之後
[00:07:07.160 --> 00:07:09.800]  出世之後
[00:07:09.800 --> 00:07:13.960]  我們的母親就把我們交給神
[00:07:13.960 --> 00:07:16.560]  就是說我們整個人的生命
[00:07:16.560 --> 00:07:22.360]  無論你零歲到八九十歲
[00:07:22.360 --> 00:07:27.440]  整個生命都放在我們神的手裡
[00:07:27.440 --> 00:07:31.280]  當我思想這件事的時候
[00:07:31.280 --> 00:07:34.720]  其實心裡很感恩
[00:07:34.720 --> 00:07:35.640]  我想想
[00:07:35.640 --> 00:07:41.360]  小孩出世就是一個肉身的出生
[00:07:41.360 --> 00:07:44.680]  其實我們在屬靈裡
[00:07:44.680 --> 00:07:46.720]  都有經歷一個重生
[00:07:46.720 --> 00:07:50.000]  就是說信主的經歷
[00:07:50.000 --> 00:07:54.120]  都是一個新的生命的誕生
[00:07:54.120 --> 00:07:58.440]  大家想想信主的經歷
[00:07:58.440 --> 00:08:02.080]  其實是一個很奇妙的歷程
[00:08:02.080 --> 00:08:05.240]  跟這裡的描述相似
[00:08:05.240 --> 00:08:08.080]  在我們未信主之前
[00:08:08.080 --> 00:08:12.640]  其實神已經鋪排了很多人生經歷
[00:08:12.640 --> 00:08:15.080]  幫我們去到一個位置
[00:08:15.080 --> 00:08:19.720]  我們對神覺得不可以靠自己了
[00:08:19.720 --> 00:08:21.880]  要全然靠神
[00:08:21.880 --> 00:08:24.760]  所以把我們的生命交給神
[00:08:25.240 --> 00:08:29.640]  經歷了耶穌基督十字架的救贖
[00:08:29.640 --> 00:08:31.800]  有一個重生的經歷
[00:08:31.800 --> 00:08:33.840]  重生之後
[00:08:33.840 --> 00:08:35.880]  其實我們的人生怎麼走
[00:08:35.880 --> 00:08:40.400]  都一直在天父的手裡
[00:08:40.400 --> 00:08:45.080]  或者在天父好像母親一樣的手裡成長
[00:08:45.080 --> 00:08:48.920]  所以詩篇二十二篇九到十節
[00:08:48.920 --> 00:08:53.240]  可以說是一個肉身的媽媽的經歷
[00:08:53.600 --> 00:08:55.840]  但也是一個屬靈的經歷
[00:08:55.840 --> 00:09:00.560]  我們來看第二段經文
[00:09:00.560 --> 00:09:04.240]  《耳塞亞書》四十九章十五節
[00:09:04.240 --> 00:09:07.040]  這裡說
[00:09:07.040 --> 00:09:10.560]  「婦人焉能忘記她吃奶的嬰孩
[00:09:10.560 --> 00:09:13.280]  不連恤她所生的兒子」
[00:09:13.280 --> 00:09:14.880]  即或有忘記的
[00:09:14.880 --> 00:09:16.400]  我卻不忘記你
[00:09:16.400 --> 00:09:21.040]  現在年輕的媽媽
[00:09:21.040 --> 00:09:24.200]  問問你們有沒有母乳餵哺
[00:09:24.200 --> 00:09:28.040]  那個感覺是怎樣
[00:09:28.040 --> 00:09:31.640]  現在母乳餵哺都是混合的
[00:09:31.640 --> 00:09:36.960]  餵人奶、奶粉
[00:09:36.960 --> 00:09:38.640]  有些也會這樣
[00:09:38.640 --> 00:09:41.200]  不知道大家有沒有想過
[00:09:41.200 --> 00:09:45.640]  其實我們母乳餵哺
[00:09:45.640 --> 00:09:47.520]  其中一個好處就是
[00:09:47.520 --> 00:09:52.040]  人奶有很多抗氧物質
[00:09:52.040 --> 00:09:53.720]  有豐富的營養
[00:09:53.720 --> 00:09:56.800]  對嬰孩的成長是很好的
[00:09:56.800 --> 00:10:02.080]  這是生理上的好處
[00:10:02.080 --> 00:10:06.160]  但其實更重要的好處
[00:10:06.160 --> 00:10:14.600]  是媽媽和嬰孩之間的情感連繫
[00:10:14.600 --> 00:10:16.120]  一個連繫
[00:10:17.400 --> 00:10:18.000]  是吧?
[00:10:18.000 --> 00:10:19.320]  我想
[00:10:19.320 --> 00:10:24.560]  這件事我會和太太比較
[00:10:24.560 --> 00:10:27.000]  「你做媽媽,我做爸爸」
[00:10:27.000 --> 00:10:34.280]  「為何父親節這麼容易找位置」
[00:10:34.280 --> 00:10:36.560]  「好像我的子女有些大細超」
[00:10:36.560 --> 00:10:39.560]  「好像多疼媽媽多於疼爸爸」
[00:10:39.560 --> 00:10:41.080]  有些不太憤氣
[00:10:41.080 --> 00:10:43.640]  「我做爸爸做得很好」
[00:10:43.640 --> 00:10:46.520]  但來到這些位置就無話可說
[00:10:47.200 --> 00:10:48.520]  生產的過程
[00:10:48.520 --> 00:10:51.480]  和母乳餵哺
[00:10:51.480 --> 00:10:54.160]  都是我們男人做不到的
[00:10:54.160 --> 00:10:55.360]  是吧?
[00:10:55.360 --> 00:10:57.080]  這兩件事
[00:10:57.080 --> 00:10:59.480]  就是媽媽和嬰孩
[00:10:59.480 --> 00:11:03.720]  最重要的情感連繫的位置
[00:11:03.720 --> 00:11:06.200]  無法代替
[00:11:06.200 --> 00:11:08.760]  我想一個媽媽
[00:11:08.760 --> 00:11:12.000]  如果母乳餵哺過自己的子女
[00:11:12.200 --> 00:11:15.600]  你和她有種很難
[00:11:15.600 --> 00:11:18.320]  因為有種身體的接觸
[00:11:18.320 --> 00:11:20.440]  或者她絕抱的時候
[00:11:20.440 --> 00:11:23.880]  其實你的身體會被觸碰
[00:11:23.880 --> 00:11:26.560]  有一種觸碰
[00:11:26.560 --> 00:11:28.080]  有個連繫在這裡
[00:11:28.080 --> 00:11:33.080]  所以這件事是相當寶貴的
[00:11:33.080 --> 00:11:34.800]  我都見證著
[00:11:34.800 --> 00:11:38.400]  現在我女兒都很崇尚這件事
[00:11:38.400 --> 00:11:42.440]  所以兩人都沒有乳餵
[00:11:42.440 --> 00:11:43.600]  見到她很辛苦
[00:11:43.600 --> 00:11:44.680]  又要泵奶
[00:11:44.680 --> 00:11:46.720]  但其實是很值得
[00:11:46.720 --> 00:11:50.680]  這個歷程對嬰孩的成長很好
[00:11:50.680 --> 00:11:59.600]  如果我們的神
[00:11:59.600 --> 00:12:01.680]  好像一個母親
[00:12:01.680 --> 00:12:06.160]  我拿了一個比喻
[00:12:06.160 --> 00:12:07.240]  比喻是
[00:12:07.760 --> 00:12:12.160]  其實我們吃什麼大呢?
[00:12:12.160 --> 00:12:13.160]  基督徒
[00:12:13.160 --> 00:12:16.920]  其實是聖經
[00:12:16.920 --> 00:12:18.160]  神的話
[00:12:18.160 --> 00:12:22.720]  我不知道大家有沒有回想
[00:12:22.720 --> 00:12:26.200]  回想就是我們剛剛信主
[00:12:26.200 --> 00:12:29.440]  或者在教會初信成長的時候
[00:12:29.440 --> 00:12:35.600]  其實喝慕靈奶的經歷是很深刻的
[00:12:36.600 --> 00:12:38.960]  有沒有覺得讀聖經很寶貴
[00:12:38.960 --> 00:12:41.200]  得到很多啟示
[00:12:41.200 --> 00:12:45.320]  很多神的話幫到我們成長
[00:12:45.320 --> 00:12:48.840]  初信的階段
[00:12:48.840 --> 00:12:54.200]  就等於媽媽在餵哺嬰孩
[00:12:54.200 --> 00:12:58.000]  很純粹在神的話裏
[00:12:58.000 --> 00:13:01.680]  支取到屬靈的餵養
[00:13:01.680 --> 00:13:04.800]  有沒有想過
[00:13:04.800 --> 00:13:08.160]  其實我們的神
[00:13:08.160 --> 00:13:10.160]  就像母親一樣
[00:13:10.160 --> 00:13:13.800]  透過她自己很寶貴的話
[00:13:13.800 --> 00:13:19.320]  育養了我們一段屬靈的生命
[00:13:19.320 --> 00:13:24.120]  所以今天一方面想
[00:13:24.120 --> 00:13:27.400]  歌頌母親的同時
[00:13:27.400 --> 00:13:29.400]  我們也想想我們的神
[00:13:29.400 --> 00:13:31.800]  其實祂是怎樣
[00:13:31.800 --> 00:13:35.200]  在我們屬靈生命的歷程裏面
[00:13:35.200 --> 00:13:38.400]  跟我們有很多相遇
[00:13:38.400 --> 00:13:40.400]  很多encounter(碰撞)
[00:13:40.400 --> 00:13:42.080]  很多nurture(培育)
[00:13:42.080 --> 00:13:45.880]  即是培育我們生命的地方
[00:13:45.880 --> 00:13:48.880]  是很值得我們感恩
[00:13:48.880 --> 00:13:53.560]  第三段經文
[00:13:53.560 --> 00:13:57.400]  又有少少不同
[00:13:57.400 --> 00:13:59.880]  我們一起來看
[00:13:59.880 --> 00:14:02.560]  第十二節
[00:14:02.560 --> 00:14:04.720]  後半節
[00:14:04.720 --> 00:14:07.560]  「你們必蒙抱在肋旁
[00:14:07.560 --> 00:14:09.440]  搖籠在室上」
[00:14:09.440 --> 00:14:11.440]  這是一幅甚麼圖畫
[00:14:11.440 --> 00:14:14.440]  甚麼圖畫?
[00:14:14.440 --> 00:14:17.760]  即不是嬰兒
[00:14:17.760 --> 00:14:18.880]  可能一歲兩歲
[00:14:18.880 --> 00:14:20.880]  最好玩的時候
[00:14:20.880 --> 00:14:22.880]  我們的嬰兒最好玩
[00:14:22.880 --> 00:14:24.880]  就是這些小孩子
[00:14:24.880 --> 00:14:26.880]  還肯讓你抱
[00:14:26.880 --> 00:14:29.560]  你可以抱著他
[00:14:29.560 --> 00:14:32.080]  或者在你的膝蓋
[00:14:32.080 --> 00:14:34.080]  彈彈
[00:14:34.080 --> 00:14:37.080]  這裏其實是說
[00:14:37.080 --> 00:14:40.680]  神給了我們甚麼呢?
[00:14:40.680 --> 00:14:43.680]  這個母親和嬰兒
[00:14:43.680 --> 00:14:45.960]  玩這些東西
[00:14:45.960 --> 00:14:46.760]  抱他
[00:14:46.760 --> 00:14:49.960]  或者在室上搖籠
[00:14:49.960 --> 00:14:51.560]  其實是說
[00:14:51.560 --> 00:14:56.160]  跟嬰兒有一種遊戲
[00:14:56.160 --> 00:14:57.960]  玩
[00:14:57.960 --> 00:14:59.960]  有一種
[00:14:59.960 --> 00:15:04.960]  跟他很輕鬆的接觸
[00:15:04.960 --> 00:15:07.160]  其實都是一個小孩子成長的
[00:15:07.160 --> 00:15:09.160]  要有的歷程
[00:15:09.160 --> 00:15:12.760]  然後十三節就說
[00:15:12.760 --> 00:15:14.560]  「母親怎樣安慰兒子?
[00:15:14.560 --> 00:15:16.560]  我就照樣安慰你們」
[00:15:16.560 --> 00:15:22.960]  其實母親一直以來
[00:15:22.960 --> 00:15:25.960]  都是我們一個很重要的
[00:15:25.960 --> 00:15:27.960]  傾訴對象
[00:15:27.960 --> 00:15:29.960]  是嗎?
[00:15:29.960 --> 00:15:31.960]  有沒有誰是你有心事
[00:15:31.960 --> 00:15:32.960]  有事不開心
[00:15:32.960 --> 00:15:34.960]  是找爸爸傾訴?
[00:15:34.960 --> 00:15:38.960]  還是找媽媽傾訴多些?
[00:15:38.960 --> 00:15:45.960]  其實媽媽是很擅長安慰的
[00:15:45.960 --> 00:15:49.960]  特別是肥肥的媽媽
[00:15:49.960 --> 00:15:51.960]  抱著你
[00:15:51.960 --> 00:15:53.960]  擁抱著你
[00:15:53.960 --> 00:15:56.960]  拍你的背
[00:15:56.960 --> 00:15:58.960]  你是很舒服
[00:15:58.960 --> 00:16:00.960]  很受到安慰的
[00:16:00.960 --> 00:16:07.960]  其實在我們的靈命成長裏
[00:16:07.960 --> 00:16:09.960]  我們有沒有經歷這些事?
[00:16:09.960 --> 00:16:11.960]  成長的時候很多東西玩
[00:16:11.960 --> 00:16:13.960]  我們信主之後
[00:16:13.960 --> 00:16:15.960]  可能學會侍奉
[00:16:15.960 --> 00:16:18.960]  跟教會群體一起成長
[00:16:18.960 --> 00:16:19.960]  去營地
[00:16:19.960 --> 00:16:24.960]  或者人生裏面遇到的考試
[00:16:24.960 --> 00:16:26.960]  戀愛失敗
[00:16:26.960 --> 00:16:27.960]  成功
[00:16:27.960 --> 00:16:29.960]  或者出來工作
[00:16:29.960 --> 00:16:35.960]  其實母親都一直看著我們
[00:16:35.960 --> 00:16:39.960]  然後當我們遇到困難的時候
[00:16:39.960 --> 00:16:45.960]  她總是願意跟我們聊天
[00:16:45.960 --> 00:16:47.960]  安慰我們
[00:16:48.960 --> 00:16:50.960]  我回想起幾十年前
[00:16:50.960 --> 00:16:52.960]  我已經登陸了
[00:16:52.960 --> 00:16:54.960]  我年輕的時候
[00:16:54.960 --> 00:16:56.960]  都試過拍拖失戀
[00:16:56.960 --> 00:17:01.960]  其實媽媽都會問我
[00:17:01.960 --> 00:17:02.960]  關心我
[00:17:02.960 --> 00:17:04.960]  安慰我
[00:17:04.960 --> 00:17:08.960]  我想我們的信仰歷程裏
[00:17:08.960 --> 00:17:11.960]  我們給神安慰的時候
[00:17:11.960 --> 00:17:13.960]  其實真的很多
[00:17:13.960 --> 00:17:15.960]  好像母親
[00:17:16.960 --> 00:17:18.960]  母親怎樣安慰兒子
[00:17:18.960 --> 00:17:20.960]  我就照樣安慰你
[00:17:20.960 --> 00:17:22.960]  神自己說
[00:17:22.960 --> 00:17:26.960]  我就好像母親那樣去安慰你
[00:17:26.960 --> 00:17:28.960]  多寶貴
[00:17:28.960 --> 00:17:32.960]  很快的
[00:17:32.960 --> 00:17:34.960]  今天講的可能會短一點
[00:17:34.960 --> 00:17:36.960]  你們可以早點去喝茶
[00:17:36.960 --> 00:17:40.960]  新命記
[00:17:40.960 --> 00:17:42.960]  三十二章
[00:17:42.960 --> 00:17:43.960]  我們一起看看
[00:17:43.960 --> 00:17:46.960]  這裏形容一個
[00:17:46.960 --> 00:17:48.960]  如果前一點
[00:17:48.960 --> 00:17:50.960]  第十節的尾就這樣說
[00:17:50.960 --> 00:17:52.960]  或者我讀完第十節給大家聽
[00:17:52.960 --> 00:17:55.960]  這裏說:日和華遇見他在曠野
[00:17:55.960 --> 00:17:57.960]  荒涼野獸嘯叫之地
[00:17:57.960 --> 00:17:59.960]  就環繞他
[00:17:59.960 --> 00:18:00.960]  看顧他
[00:18:00.960 --> 00:18:01.960]  保護他
[00:18:01.960 --> 00:18:03.960]  如同保護眼中的同人
[00:18:03.960 --> 00:18:05.960]  然後就讀這段
[00:18:05.960 --> 00:18:08.960]  又如鷹攪動茶窩
[00:18:08.960 --> 00:18:11.960]  在初鷹耳上
[00:18:11.960 --> 00:18:13.960]  兩次善展
[00:18:13.960 --> 00:18:16.960]  接取初鷹
[00:18:16.960 --> 00:18:18.960]  背在兩翼之上
[00:18:18.960 --> 00:18:21.960]  其實這裏是說到
[00:18:21.960 --> 00:18:25.960]  神那種保護
[00:18:25.960 --> 00:18:28.960]  剛才說母親其中一個很重要的角色
[00:18:28.960 --> 00:18:30.960]  或者特質
[00:18:30.960 --> 00:18:32.960]  都是保護
[00:18:32.960 --> 00:18:36.960]  就像母雞保護自己的小雞
[00:18:36.960 --> 00:18:38.960]  不要被鷹襲擊一樣
[00:18:40.960 --> 00:18:44.960]  這裏的描述是挺特別的
[00:18:44.960 --> 00:18:47.960]  如果我要你們想想
[00:18:47.960 --> 00:18:49.960]  是一個人的什麼人生階段
[00:18:49.960 --> 00:18:52.960]  是像這裏的描述
[00:18:52.960 --> 00:18:55.960]  說鷹攪動茶窩
[00:18:55.960 --> 00:18:58.960]  本來小鳥在茶窩裏
[00:18:58.960 --> 00:19:00.960]  他就攪動
[00:19:00.960 --> 00:19:05.960]  其實是趕他出茶窩
[00:19:05.960 --> 00:19:07.960]  明白我的意思嗎?
[00:19:07.960 --> 00:19:11.960]  就像你躲在茶窩裏
[00:19:11.960 --> 00:19:13.960]  就太過安書了
[00:19:13.960 --> 00:19:15.960]  要離開你的安書區
[00:19:15.960 --> 00:19:17.960]  要學飛
[00:19:17.960 --> 00:19:22.960]  所以就把你撥出去
[00:19:22.960 --> 00:19:27.960]  接著呢
[00:19:27.960 --> 00:19:31.960]  初鷹就真的試試
[00:19:31.960 --> 00:19:33.960]  但可能起初都不太行
[00:19:33.960 --> 00:19:41.960]  母鷹就用兩翼護航
[00:19:41.960 --> 00:19:46.960]  然後就把他升上去
[00:19:46.960 --> 00:19:50.960]  其實他快要掉下來
[00:19:50.960 --> 00:19:51.960]  接一接他
[00:19:51.960 --> 00:19:53.960]  然後就把他推上去
[00:19:53.960 --> 00:19:57.960]  其實就是讓他去學飛
[00:19:57.960 --> 00:20:00.960]  是一幅很美麗的圖畫
[00:20:00.960 --> 00:20:05.960]  就像我們教小朋友踩兩輪單車
[00:20:05.960 --> 00:20:08.960]  扶著但都要放手
[00:20:08.960 --> 00:20:12.960]  如果跌倒也能抓住
[00:20:12.960 --> 00:20:15.960]  其實我們的父神
[00:20:15.960 --> 00:20:17.960]  在我們的成長裏
[00:20:17.960 --> 00:20:20.960]  其實就在做一樣
[00:20:20.960 --> 00:20:24.960]  幫我們去離開一些安書區
[00:20:24.960 --> 00:20:27.960]  當我們要去學飛的時候
[00:20:27.960 --> 00:20:29.960]  其實他是看著我們
[00:20:29.960 --> 00:20:32.960]  護航著我們
[00:20:32.960 --> 00:20:34.960]  如果快要掉下來的時候
[00:20:34.960 --> 00:20:37.960]  就打開雙翼
[00:20:37.960 --> 00:20:40.960]  然後就下來
[00:20:40.960 --> 00:20:42.960]  撥你上去
[00:20:42.960 --> 00:20:46.960]  讓你飛得更高更遠
[00:20:46.960 --> 00:20:49.960]  這個講一下現代的母親
[00:20:49.960 --> 00:20:51.960]  其實現在的母親
[00:20:51.960 --> 00:20:53.960]  我們都有些說法
[00:20:53.960 --> 00:20:59.960]  叫做直升機母親
[00:20:59.960 --> 00:21:02.960]  或者父母或者父媽
[00:21:02.960 --> 00:21:04.960]  什麼是直升機母親呢?
[00:21:04.960 --> 00:21:09.960]  就是經常盤旋在子女上
[00:21:09.960 --> 00:21:13.960]  他一有問題就衝下去救他
[00:21:13.960 --> 00:21:17.960]  而這種母親的說法
[00:21:17.960 --> 00:21:19.960]  其實就不太健康
[00:21:19.960 --> 00:21:21.960]  就是說你沒有讓他自己學
[00:21:21.960 --> 00:21:22.960]  去解決問題
[00:21:22.960 --> 00:21:26.960]  有事就投訴家長
[00:21:26.960 --> 00:21:28.960]  要怎樣
[00:21:28.960 --> 00:21:31.960]  其實對小孩的成長
[00:21:31.960 --> 00:21:33.960]  未必是一件好事
[00:21:33.960 --> 00:21:36.960]  這裡是相反的
[00:21:36.960 --> 00:21:37.960]  不是衝下去救他
[00:21:37.960 --> 00:21:40.960]  而是在巢裏撥他出去
[00:21:40.960 --> 00:21:44.960]  其實對於母親
[00:21:44.960 --> 00:21:47.960]  我們說人要離開父母
[00:21:47.960 --> 00:21:50.960]  在一個青少年成長的歷程裏
[00:21:50.960 --> 00:21:55.960]  我們的子女需要離開父母
[00:21:55.960 --> 00:21:58.960]  特別是離開母親
[00:21:58.960 --> 00:22:01.960]  因為父親一直都沒有怎樣理會
[00:22:01.960 --> 00:22:04.960]  所以不需要離開那隻小孩
[00:22:04.960 --> 00:22:09.960]  當然有些父親會這樣舉例
[00:22:09.960 --> 00:22:13.960]  母親肯放手
[00:22:13.960 --> 00:22:15.960]  因為媽媽很多時候很擔心
[00:22:15.960 --> 00:22:17.960]  很多憂慮
[00:22:17.960 --> 00:22:19.960]  很忌妒
[00:22:19.960 --> 00:22:21.960]  很多事情都為他安排好了
[00:22:21.960 --> 00:22:26.960]  但其實是需要讓他跌跌碰碰
[00:22:26.960 --> 00:22:28.960]  在座的媽媽
[00:22:28.960 --> 00:22:31.960]  神都這樣做
[00:22:31.960 --> 00:22:34.960]  神都好像母嬰一樣
[00:22:34.960 --> 00:22:36.960]  特意撥他出去
[00:22:36.960 --> 00:22:37.960]  又扶著他
[00:22:37.960 --> 00:22:41.960]  適當時候又幫他起飛
[00:22:41.960 --> 00:22:46.960]  但不是每次都去拯救他
[00:22:46.960 --> 00:22:53.960]  這是我們做母親需要學習的
