
[00:00:00.000 --> 00:00:04.360]  弟子妹仰我們繼續直注聆聽上帝的話語
[00:02:46.440 --> 00:02:49.560]  隨著福音的擴展
[00:02:49.560 --> 00:02:52.720]  這種局面慢慢開始被打破
[00:02:53.720 --> 00:02:55.120]  因為信了主的人
[00:02:55.120 --> 00:02:57.120]  無論他是男還是女
[00:02:57.120 --> 00:02:59.480]  無論他是猶太人還是外邦人
[00:02:59.480 --> 00:03:01.240]  無論他是自主的
[00:03:01.240 --> 00:03:02.800]  或者是遺奴的
[00:03:02.800 --> 00:03:05.680]  現在都變成上帝的兒女
[00:03:05.680 --> 00:03:08.800]  大家在神的面前
[00:03:08.800 --> 00:03:09.960]  都是平等的
[00:03:09.960 --> 00:03:12.160]  只不過因為這樣
[00:03:12.160 --> 00:03:13.400]  問題就開始來了
[00:03:13.400 --> 00:03:16.560]  信了主的丈夫
[00:03:16.560 --> 00:03:17.960]  那位的父親
[00:03:17.960 --> 00:03:19.240]  那位的主人
[00:03:19.240 --> 00:03:21.720]  是否還可以像以前一樣
[00:03:21.720 --> 00:03:24.000]  來核制他的太太
[00:03:24.000 --> 00:03:25.200]  他的兒女
[00:03:25.200 --> 00:03:27.200]  和他家中的奴隸呢?
[00:03:27.200 --> 00:03:30.720]  他們已經是主內的弟兄姊妹了
[00:03:30.720 --> 00:03:33.480]  又或者反過來
[00:03:33.480 --> 00:03:35.200]  已經信了主
[00:03:35.200 --> 00:03:37.000]  在耶穌基督裡面
[00:03:37.000 --> 00:03:40.320]  得到釋放自由的那一位太太
[00:03:40.320 --> 00:03:41.880]  那一位的兒女
[00:03:41.880 --> 00:03:44.040]  或者說家中的奴隸
[00:03:44.040 --> 00:03:46.800]  是否仍然要像以前一樣
[00:03:46.800 --> 00:03:49.520]  信服他的主人
[00:03:49.520 --> 00:03:50.640]  他的丈夫
[00:03:50.640 --> 00:03:52.040]  或者說他的父親呢?
[00:03:52.040 --> 00:03:56.320]  這些其實都是當時
[00:03:56.320 --> 00:03:58.120]  很多基督徒的家庭
[00:03:58.120 --> 00:03:59.600]  又或者教會
[00:03:59.600 --> 00:04:01.600]  很實際會面對到的難題
[00:04:01.600 --> 00:04:03.600]  所以使徒保羅
[00:04:03.600 --> 00:04:05.680]  有需要教導他們
[00:04:05.680 --> 00:04:07.520]  如何彼此相待
[00:04:07.520 --> 00:04:10.720]  確實在屬靈上
[00:04:10.720 --> 00:04:12.720]  主、目、雙方
[00:04:12.720 --> 00:04:13.960]  真是對等的
[00:04:13.960 --> 00:04:15.360]  是平等的
[00:04:15.360 --> 00:04:17.520]  但是保羅沒有因為這樣
[00:04:17.520 --> 00:04:18.760]  就否定了
[00:04:19.080 --> 00:04:21.280]  他們已經有的職份
[00:04:21.280 --> 00:04:22.920]  和他們的責任
[00:04:22.920 --> 00:04:24.800]  剛才所讀的經文
[00:04:24.800 --> 00:04:26.280]  第五節說
[00:04:26.280 --> 00:04:27.640]  「你們作僕人的
[00:04:27.640 --> 00:04:29.120]  要懼怕戰驚
[00:04:29.120 --> 00:04:30.400]  用誠實的心
[00:04:30.400 --> 00:04:32.600]  聽從你們肉身的主人
[00:04:32.600 --> 00:04:34.840]  好像聽從基督一般」
[00:04:34.840 --> 00:04:37.240]  這裡說恐懼戰驚
[00:04:37.240 --> 00:04:38.480]  不是說到
[00:04:38.480 --> 00:04:41.160]  怕得顫顫顫的那種狀況
[00:04:41.160 --> 00:04:43.720]  而是說一份很恭敬
[00:04:43.720 --> 00:04:45.400]  很小心謹慎
[00:04:45.400 --> 00:04:48.920]  恐怕有負所託的態度
[00:04:49.640 --> 00:04:52.040]  而誠實的心是說
[00:04:52.040 --> 00:04:55.040]  要帶著一份純正純潔的動機
[00:04:55.040 --> 00:04:58.760]  全心全意為別人謀求好處
[00:04:58.760 --> 00:05:02.400]  這當然是所有信徒
[00:05:02.400 --> 00:05:05.360]  對耶穌基督所要有的態度
[00:05:05.360 --> 00:05:08.080]  但是使徒保羅也勉勵
[00:05:08.080 --> 00:05:09.200]  作僕人的
[00:05:09.200 --> 00:05:11.640]  也要以這種態度
[00:05:11.640 --> 00:05:13.640]  來聽從他的家主
[00:05:13.640 --> 00:05:15.480]  這樣做
[00:05:15.480 --> 00:05:17.880]  和他的家主的品格
[00:05:18.280 --> 00:05:19.280]  人品
[00:05:19.280 --> 00:05:21.600]  沒有直接必然的關係
[00:05:21.600 --> 00:05:25.280]  不是說他敬我一尺
[00:05:25.280 --> 00:05:26.960]  我就敬他一丈
[00:05:26.960 --> 00:05:29.320]  老闆對我好得無可奈何
[00:05:29.320 --> 00:05:31.800]  所以我自然要甘心
[00:05:31.800 --> 00:05:33.960]  命底地服侍他
[00:05:33.960 --> 00:05:35.640]  又或者反過來
[00:05:35.640 --> 00:05:38.840]  如果家主經常苛刻
[00:05:38.840 --> 00:05:40.720]  處事不公道
[00:05:40.720 --> 00:05:42.320]  又經常罵人
[00:05:42.320 --> 00:05:45.200]  還派我做一些厭惡的工作
[00:05:45.200 --> 00:05:46.520]  這麼難受
[00:05:46.720 --> 00:05:48.440]  我當然是理他也傻了
[00:05:48.440 --> 00:05:52.720]  其實保羅在另一本書中
[00:05:52.720 --> 00:05:55.720]  提摩太前書的六章一至這裡這樣說
[00:05:55.720 --> 00:05:57.040]  他說
[00:05:57.040 --> 00:05:59.080]  「凡負厄作勞僕的
[00:05:59.080 --> 00:06:03.960]  應當看自己主人是配受十分敬重
[00:06:03.960 --> 00:06:07.600]  免得神的名和道理被人褻瀆」
[00:06:07.600 --> 00:06:09.320]  其實是什麼意思呢?
[00:06:09.320 --> 00:06:10.800]  我們要留意
[00:06:10.800 --> 00:06:14.440]  在當時多神的社會中
[00:06:15.080 --> 00:06:18.400]  基督信仰不單只是一個新興的宗教
[00:06:18.400 --> 00:06:21.600]  更不算是一個討好人的宗教
[00:06:21.600 --> 00:06:24.600]  假如信了主的勞僕
[00:06:24.600 --> 00:06:28.080]  若不再敬重他的家主
[00:06:28.080 --> 00:06:30.400]  就很容易被人說病
[00:06:30.400 --> 00:06:33.000]  你看看我的勞僕
[00:06:33.000 --> 00:06:34.200]  他信了主之後
[00:06:34.200 --> 00:06:36.920]  沒有像以前般尊重我
[00:06:36.920 --> 00:06:39.240]  偶爾還會不聽我的話
[00:06:39.240 --> 00:06:40.600]  甚至會駁我嘴
[00:06:40.600 --> 00:06:42.880]  你說信耶穌有什麼好呢?
[00:06:44.120 --> 00:06:45.120]  所以
[00:06:45.120 --> 00:06:48.080]  史圖保羅勉勵信了主的僕人
[00:06:48.080 --> 00:06:51.480]  仍然要繼續敬重他的家主
[00:06:51.480 --> 00:06:54.880]  特別是他家主未信主的時候
[00:06:54.880 --> 00:06:58.160]  他要為神的福音的緣故
[00:06:58.160 --> 00:06:59.440]  作美好的見證
[00:06:59.440 --> 00:07:01.760]  如果反過來
[00:07:01.760 --> 00:07:03.960]  他的家主信了耶穌
[00:07:03.960 --> 00:07:05.400]  又怎麼做好呢?
[00:07:05.400 --> 00:07:08.160]  提摩太前書六章二至這裡
[00:07:08.160 --> 00:07:09.400]  保羅繼續這樣說
[00:07:09.400 --> 00:07:10.440]  他說如果
[00:07:10.440 --> 00:07:12.920]  勞僕有信主的主人
[00:07:13.280 --> 00:07:15.120]  不可因為他們是弟兄
[00:07:15.120 --> 00:07:16.480]  就輕看他們
[00:07:16.480 --> 00:07:19.160]  倒要加以服侍他
[00:07:19.160 --> 00:07:21.480]  因為這些受到服侍的
[00:07:21.480 --> 00:07:22.200]  益處的
[00:07:22.200 --> 00:07:25.000]  是信主蒙愛的人
[00:07:25.000 --> 00:07:27.200]  保羅在這裡提醒
[00:07:27.200 --> 00:07:28.360]  信了主的僕人
[00:07:28.360 --> 00:07:30.480]  不可以因為他的家主
[00:07:30.480 --> 00:07:32.280]  現在也是主內的弟兄
[00:07:32.280 --> 00:07:33.840]  與他同一格
[00:07:33.840 --> 00:07:34.920]  同一個級別
[00:07:34.920 --> 00:07:36.320]  就輕看他
[00:07:36.320 --> 00:07:38.200]  反而反過來
[00:07:38.200 --> 00:07:39.440]  要更加殷勤地
[00:07:39.440 --> 00:07:41.000]  來服侍他的主人
[00:07:41.520 --> 00:07:43.680]  理由一點也不複雜
[00:07:43.680 --> 00:07:46.760]  既然家主現在也信了主
[00:07:46.760 --> 00:07:48.040]  是跟隨耶穌
[00:07:48.040 --> 00:07:49.680]  蒙耶穌所愛的人
[00:07:49.680 --> 00:07:52.360]  那麼僕人又有什麼理由
[00:07:52.360 --> 00:07:54.560]  不去愛耶穌所愛的呢?
[00:07:54.560 --> 00:07:56.040]  簡單說
[00:07:56.040 --> 00:07:57.360]  愛屋及烏四個字
[00:07:57.360 --> 00:08:00.720]  那麼僕人到底怎樣
[00:08:00.720 --> 00:08:02.680]  向他的家主展現
[00:08:02.680 --> 00:08:03.640]  基督的愛呢?
[00:08:03.640 --> 00:08:06.280]  其實最直接的方法
[00:08:06.280 --> 00:08:09.400]  就是在他現有的崗位上
[00:08:09.400 --> 00:08:11.240]  用另一個身份
[00:08:11.640 --> 00:08:13.440]  用基督僕人的身份
[00:08:13.440 --> 00:08:16.040]  全心全意地服侍
[00:08:16.040 --> 00:08:17.320]  聽從他的家主
[00:08:17.320 --> 00:08:19.040]  為他的家主
[00:08:19.040 --> 00:08:21.160]  謀求最大的益處
[00:08:21.160 --> 00:08:24.000]  當然我們要留意的是
[00:08:24.000 --> 00:08:25.840]  保羅沒有提及
[00:08:25.840 --> 00:08:27.280]  家主的吩咐
[00:08:27.280 --> 00:08:29.360]  就等同於基督的吩咐
[00:08:29.360 --> 00:08:33.360]  僕人聽從服侍耶穌基督
[00:08:33.360 --> 00:08:36.000]  永遠是優先過他的家主
[00:08:36.000 --> 00:08:38.920]  他不能夠盲目聽從
[00:08:38.920 --> 00:08:40.040]  或者盲目
[00:08:40.040 --> 00:08:42.480]  支持他的家主一切的要求
[00:08:42.480 --> 00:08:45.160]  在耶穌基督事主
[00:08:45.160 --> 00:08:46.840]  這個前提下
[00:08:46.840 --> 00:08:50.120]  僕人需要拒絕替家主做
[00:08:50.120 --> 00:08:53.400]  任何上帝不喜悅的事情
[00:08:53.400 --> 00:08:55.320]  第六節
[00:08:55.320 --> 00:08:57.520]  史勞保羅在這裡這樣說
[00:08:57.520 --> 00:08:58.600]  他說
[00:08:58.600 --> 00:09:00.920]  不要只是在眼前侍奉
[00:09:00.920 --> 00:09:03.400]  像是討人喜悅的
[00:09:03.400 --> 00:09:05.720]  要像基督的僕人
[00:09:05.720 --> 00:09:08.200]  從心裡遵行神的旨意
[00:09:09.040 --> 00:09:10.400]  討人喜悅
[00:09:10.400 --> 00:09:11.640]  這裡其實
[00:09:11.640 --> 00:09:13.600]  原本是說
[00:09:13.600 --> 00:09:15.880]  為犧牲原則
[00:09:15.880 --> 00:09:18.960]  來取悅別人的那些人
[00:09:18.960 --> 00:09:20.880]  保羅在這裡提醒
[00:09:20.880 --> 00:09:22.320]  不可以為了要取悅
[00:09:22.320 --> 00:09:25.040]  你眼前看得到的主人
[00:09:25.040 --> 00:09:28.200]  而犧牲了聖經信仰的原則
[00:09:28.200 --> 00:09:31.240]  放棄遵守上帝的吩咐
[00:09:31.240 --> 00:09:35.240]  因為耶穌基督才是僕人
[00:09:35.240 --> 00:09:36.640]  真正要效忠
[00:09:36.920 --> 00:09:39.160]  要服侍要取悅的對象
[00:09:39.160 --> 00:09:42.440]  而另一方面
[00:09:42.440 --> 00:09:44.800]  不要只在眼前的侍奉
[00:09:44.800 --> 00:09:46.440]  亦是提醒
[00:09:46.440 --> 00:09:48.240]  不要只是表面上
[00:09:48.240 --> 00:09:50.440]  對家主必恭必敬
[00:09:50.440 --> 00:09:53.680]  當家主在場的時候
[00:09:53.680 --> 00:09:55.080]  就憤愛的賣力
[00:09:55.080 --> 00:09:57.080]  來博取他的歡心
[00:09:57.080 --> 00:09:59.960]  一旦主人走轉杯的時候
[00:09:59.960 --> 00:10:01.320]  就陽奉陰違
[00:10:01.320 --> 00:10:03.640]  可能將他手上的東西
[00:10:03.640 --> 00:10:04.600]  敷衍來做
[00:10:04.600 --> 00:10:06.480]  甚至乎偷懶、吞撲
[00:10:06.960 --> 00:10:09.360]  甚至說他主人的壞話
[00:10:09.360 --> 00:10:11.640]  雖然這一切
[00:10:11.640 --> 00:10:15.280]  他肉身的主人未必看得到
[00:10:15.280 --> 00:10:16.560]  不過
[00:10:16.560 --> 00:10:17.600]  保羅提醒
[00:10:17.600 --> 00:10:19.120]  他說在天上的主
[00:10:19.120 --> 00:10:20.760]  卻是知得一清二楚
[00:10:20.760 --> 00:10:23.480]  事實上,頂姐妹
[00:10:23.480 --> 00:10:26.200]  有時陽奉陰違的態度
[00:10:26.200 --> 00:10:28.240]  不單單出現在古代
[00:10:28.240 --> 00:10:31.240]  其實在現代打工仔身上
[00:10:31.240 --> 00:10:32.200]  都會發生
[00:10:32.200 --> 00:10:34.040]  相信我們都很明白
[00:10:34.720 --> 00:10:36.400]  我還記得在
[00:10:36.400 --> 00:10:38.360]  十多年前
[00:10:38.360 --> 00:10:41.040]  我還在公司工作的時候
[00:10:41.040 --> 00:10:42.680]  在職場工作的時候
[00:10:42.680 --> 00:10:46.000]  我在一個很大的工作環境裡
[00:10:46.000 --> 00:10:47.680]  你知道有很多張寫字枱
[00:10:47.680 --> 00:10:48.800]  很多人在工作
[00:10:48.800 --> 00:10:51.920]  我通常位置比較坐後排
[00:10:51.920 --> 00:10:55.840]  我會發現前排的同事很特別
[00:10:55.840 --> 00:10:58.200]  通常他們有幾個
[00:10:58.200 --> 00:11:01.280]  會在他們的電腦螢光幕裡
[00:11:01.280 --> 00:11:02.720]  安裝一塊鏡
[00:11:03.680 --> 00:11:04.880]  我開始就好奇
[00:11:04.880 --> 00:11:06.440]  看看發生什麼事
[00:11:06.440 --> 00:11:07.960]  為什麼幾個人安裝一塊鏡
[00:11:07.960 --> 00:11:09.040]  是不是風水呢?
[00:11:09.040 --> 00:11:10.360]  我看一看
[00:11:10.360 --> 00:11:12.160]  那塊是廣角鏡
[00:11:12.160 --> 00:11:13.360]  很有趣
[00:11:13.360 --> 00:11:14.120]  不算很大
[00:11:14.120 --> 00:11:15.000]  大約這麼大
[00:11:15.000 --> 00:11:19.280]  剛剛安裝在電腦螢幕的角落
[00:11:19.280 --> 00:11:21.200]  後來我就明白
[00:11:21.200 --> 00:11:23.040]  有什麼作用
[00:11:23.040 --> 00:11:26.040]  原來方便他
[00:11:26.040 --> 00:11:27.240]  因為他坐在前排
[00:11:27.240 --> 00:11:31.040]  很多人會在他身邊從後經過
[00:11:31.600 --> 00:11:34.920]  為了知道誰站在他後面
[00:11:34.920 --> 00:11:37.000]  有沒有人在看他做什麼
[00:11:37.000 --> 00:11:39.320]  他就安裝了這塊倒後鏡
[00:11:39.320 --> 00:11:42.880]  以致他可以遠遠看到
[00:11:42.880 --> 00:11:45.000]  有沒有人盯著他工作
[00:11:45.000 --> 00:11:47.000]  特別是他的上司
[00:11:47.000 --> 00:11:48.520]  有沒有看到他工作
[00:11:48.520 --> 00:11:50.800]  丁姐妹,我想
[00:11:50.800 --> 00:11:52.920]  其實在公司裡
[00:11:52.920 --> 00:11:57.240]  我們真正要取悅的是哪一個歡心呢?
[00:11:57.240 --> 00:11:59.760]  雖然眼看不到
[00:11:59.760 --> 00:12:01.760]  但我們是否相信
[00:12:01.760 --> 00:12:04.840]  上帝一直在我們身邊
[00:12:04.840 --> 00:12:06.840]  看著我們做什麼呢?
[00:12:06.840 --> 00:12:08.960]  特別是
[00:12:08.960 --> 00:12:12.800]  現在因為疫情的關係
[00:12:12.800 --> 00:12:16.320]  我們有時可能要在家工作
[00:12:16.320 --> 00:12:18.920]  其實這也是挑戰
[00:12:18.920 --> 00:12:22.200]  當你的老闆、上司
[00:12:22.200 --> 00:12:25.440]  甚至同事都不再在你視線範圍
[00:12:25.440 --> 00:12:28.960]  沒有人看到你在家做什麼的時候
[00:12:29.600 --> 00:12:31.600]  你還可以自律地
[00:12:31.600 --> 00:12:33.600]  緊守你的工作崗位
[00:12:33.600 --> 00:12:35.600]  討著上帝的喜悅嗎?
[00:12:35.600 --> 00:12:38.000]  經文提醒我們
[00:12:38.000 --> 00:12:40.000]  無論你在辦公室裡
[00:12:40.000 --> 00:12:42.000]  或者在家工作
[00:12:42.000 --> 00:12:44.240]  我們都要做好
[00:12:44.240 --> 00:12:46.720]  上帝託付給我們的工作
[00:12:46.720 --> 00:12:49.040]  正如在第八節裡
[00:12:49.040 --> 00:12:50.560]  史圖保羅繼續說
[00:12:50.560 --> 00:12:53.520]  「神曉得各人所行善事
[00:12:53.520 --> 00:12:55.920]  不論是為奴的、是自主的
[00:12:56.640 --> 00:13:00.640]  都必按所行的、得主的賞賜」
[00:13:00.640 --> 00:13:03.440]  到底能否在上帝的面前
[00:13:03.440 --> 00:13:05.720]  獲得稱讚、獲得賞賜
[00:13:05.720 --> 00:13:07.520]  保羅說
[00:13:07.520 --> 00:13:10.520]  與我們的角色身份沒有必然關係
[00:13:10.520 --> 00:13:14.560]  無論你是做僕人的
[00:13:14.560 --> 00:13:16.560]  你是做主人的也好
[00:13:16.560 --> 00:13:17.920]  上帝看重的是
[00:13:17.920 --> 00:13:19.360]  我們到底是否在用
[00:13:19.360 --> 00:13:22.640]  祂喜悅的手段和態度
[00:13:22.640 --> 00:13:24.160]  來演繹好
[00:13:24.160 --> 00:13:26.160]  我們在職場上的角色
[00:13:26.880 --> 00:13:28.160]  因為原來
[00:13:28.160 --> 00:13:29.680]  我們每一個都需要向
[00:13:29.680 --> 00:13:31.480]  這位天上的老闆
[00:13:31.480 --> 00:13:33.480]  問責、交仗
[00:13:33.480 --> 00:13:35.680]  所以你看到
[00:13:35.680 --> 00:13:38.000]  史圖保羅不單止
[00:13:38.000 --> 00:13:41.000]  勉勵僕人要善待主人
[00:13:41.000 --> 00:13:43.000]  來到第九節
[00:13:43.000 --> 00:13:45.200]  他也同時勉勵做主人的
[00:13:45.200 --> 00:13:47.200]  你要用相同的原則
[00:13:47.200 --> 00:13:49.560]  來對待你的僕人
[00:13:49.560 --> 00:13:51.880]  因為主僕雙方
[00:13:51.880 --> 00:13:54.280]  其實都是在服侍同一位
[00:13:54.280 --> 00:13:57.280]  在天上不偏待人的主
[00:13:57.280 --> 00:14:00.920]  大家都是耶穌基督的路僕
[00:14:00.920 --> 00:14:04.480]  到底做主人的
[00:14:04.480 --> 00:14:08.160]  他又要怎樣在管理僕人的角色上
[00:14:08.160 --> 00:14:10.880]  好好地服侍耶穌呢?
[00:14:10.880 --> 00:14:14.280]  其實有兩段經文在福音書裡
[00:14:14.280 --> 00:14:15.960]  耶穌所說的
[00:14:15.960 --> 00:14:17.200]  都是我們熟悉的
[00:14:17.200 --> 00:14:20.520]  可以值得給我們一個參考
[00:14:21.360 --> 00:14:24.280]  第一段是《馬太福音》第十章四十四節
[00:14:24.280 --> 00:14:26.280]  這裡大家都熟悉了
[00:14:26.280 --> 00:14:28.480]  「你們中間誰願為首
[00:14:28.480 --> 00:14:30.800]  就必作眾人的僕人」
[00:14:30.800 --> 00:14:33.200]  耶穌對門徒這樣說
[00:14:33.200 --> 00:14:34.600]  另一段經文就是
[00:14:34.600 --> 00:14:37.200]  《馬太福音》二十五章第四十節
[00:14:37.200 --> 00:14:38.840]  耶穌說
[00:14:38.840 --> 00:14:41.880]  「這些是你們既做在我
[00:14:41.880 --> 00:14:44.960]  這弟兄中一個最小的身上
[00:14:44.960 --> 00:14:47.640]  就是做在我身上了」
[00:14:47.640 --> 00:14:50.440]  其實兩段經文的意思
[00:14:50.440 --> 00:14:51.560]  不是很難理解
[00:14:51.560 --> 00:14:55.320]  套用在做家主的身上的話
[00:14:55.320 --> 00:15:00.240]  雖然他的地位確實比他的奴隸高
[00:15:00.240 --> 00:15:02.680]  但是作為家主
[00:15:02.680 --> 00:15:04.080]  他卻要效法
[00:15:04.080 --> 00:15:07.160]  耶穌基督那種僕人領袖的心腸
[00:15:07.160 --> 00:15:09.000]  放下他的身段
[00:15:09.000 --> 00:15:11.840]  來去善待在他家裡
[00:15:11.840 --> 00:15:14.120]  最最最弱勢的一個
[00:15:14.120 --> 00:15:15.520]  就是他家中的奴僕
[00:15:15.520 --> 00:15:17.880]  當他這樣做的時候
[00:15:18.360 --> 00:15:19.360]  耶穌基督說
[00:15:19.360 --> 00:15:21.560]  其實就是做在他的身上
[00:15:21.560 --> 00:15:25.320]  所以保羅勉勵他做主人
[00:15:25.320 --> 00:15:27.760]  不能夠再像以前那樣
[00:15:27.760 --> 00:15:30.040]  任意用威嚇的手法
[00:15:30.040 --> 00:15:32.160]  來去核制他的僕人
[00:15:32.160 --> 00:15:36.240]  雖然在當時的奴隸社會來說
[00:15:36.240 --> 00:15:38.600]  這樣做是正常合法的
[00:15:38.600 --> 00:15:41.000]  亦是很有效地
[00:15:41.000 --> 00:15:44.640]  令奴隸屈服在你的面前
[00:15:44.640 --> 00:15:47.840]  譬如我們以前也聽過
[00:15:48.200 --> 00:15:49.480]  如果你不聽話
[00:15:49.480 --> 00:15:51.200]  我就不會給你飯吃
[00:15:51.200 --> 00:15:53.320]  甚至你做不好
[00:15:53.320 --> 00:15:54.880]  我交託給你的工作
[00:15:54.880 --> 00:15:56.440]  我就要你沒命
[00:15:56.440 --> 00:15:59.360]  你說拿著頸就命
[00:15:59.360 --> 00:16:01.680]  做奴隸的怎會不就範
[00:16:01.680 --> 00:16:06.040]  但是家主現在不可以再這樣
[00:16:06.040 --> 00:16:08.720]  因為他家裡的奴僕
[00:16:08.720 --> 00:16:11.480]  不再是屬於家主的工具
[00:16:11.480 --> 00:16:12.920]  不再是一件物件
[00:16:12.920 --> 00:16:15.560]  而是屬於耶穌基督的
[00:16:16.720 --> 00:16:18.720]  奴僕是耶穌所愛的
[00:16:18.720 --> 00:16:22.480]  所以家主又怎能夠用威嚇的手段
[00:16:22.480 --> 00:16:24.880]  來惡待他的奴僕
[00:16:24.880 --> 00:16:26.400]  得罪耶穌基督
[00:16:26.400 --> 00:16:28.880]  保羅是說這個意思
[00:16:28.880 --> 00:16:31.640]  事實上當我們看回
[00:16:31.640 --> 00:16:33.280]  今天一些的職場文化
[00:16:33.280 --> 00:16:37.080]  雖然我們不會像昔日奴隸社會那樣
[00:16:37.080 --> 00:16:39.120]  用一些極端的手法
[00:16:39.120 --> 00:16:42.280]  來威脅別人去做事
[00:16:42.280 --> 00:16:45.320]  但是我們會不會
[00:16:45.320 --> 00:16:47.280]  將別人不知不覺地
[00:16:47.280 --> 00:16:49.160]  當作一件工具
[00:16:49.160 --> 00:16:50.880]  當作一個死物呢?
[00:16:50.880 --> 00:16:54.640]  是很值得我們思想的
[00:16:54.640 --> 00:16:58.440]  當對方有利用價值的時候
[00:16:58.440 --> 00:17:00.320]  我們會不會對他好一點
[00:17:00.320 --> 00:17:03.320]  反過來如果沒有利用價值的時候
[00:17:03.320 --> 00:17:05.080]  我們就開始看不起他
[00:17:05.080 --> 00:17:06.840]  甚至對他無禮
[00:17:06.840 --> 00:17:08.800]  來隨意呼喝
[00:17:08.800 --> 00:17:10.440]  甚至責罵對方
[00:17:10.440 --> 00:17:14.120]  頂智慧這段經文提醒我們
[00:17:14.480 --> 00:17:17.400]  要善待你身邊的同事
[00:17:17.400 --> 00:17:18.680]  你身邊的下屬
