
[00:00:00.000 --> 00:00:10.000]  今日的經份是路加福音第五章27-32節
[00:08:53.000 --> 00:08:55.000]  而當時社會裡面收稅
[00:08:55.000 --> 00:08:57.000]  就叫做承包制
[00:08:57.000 --> 00:08:59.000]  例如旺角區這個稅
[00:08:59.000 --> 00:09:02.000]  我就找顧振彪來負責收
[00:09:02.000 --> 00:09:04.000]  為什麼找顧振彪來收呢?
[00:09:04.000 --> 00:09:05.000]  因為他有信用
[00:09:05.000 --> 00:09:07.000]  他有財力
[00:09:07.000 --> 00:09:09.000]  而且確保
[00:09:09.000 --> 00:09:11.000]  羅馬政府要收稅的時候
[00:09:11.000 --> 00:09:12.000]  要上繳了
[00:09:12.000 --> 00:09:14.000]  他即時可以拿出來
[00:09:14.000 --> 00:09:16.000]  當然這個世界沒有免費午餐的
[00:09:16.000 --> 00:09:18.000]  顧振彪都要吃飯的
[00:09:18.000 --> 00:09:20.000]  所以他收稅的時候
[00:09:20.000 --> 00:09:22.000]  承包了這個地方
[00:09:22.000 --> 00:09:24.000]  總之每年我就確保
[00:09:24.000 --> 00:09:26.000]  羅馬政府收到這些稅
[00:09:26.000 --> 00:09:29.000]  不過在當中裡面收的人民
[00:09:29.000 --> 00:09:30.000]  他就要收多
[00:09:30.000 --> 00:09:33.000]  在裡面就加多一點
[00:09:33.000 --> 00:09:35.000]  巧立名目有不同的稅
[00:09:35.000 --> 00:09:38.000]  於是就製造了有不同的稅項
[00:09:38.000 --> 00:09:40.000]  而中間的差價
[00:09:40.000 --> 00:09:43.000]  就是那個大瑞利來收
[00:09:43.000 --> 00:09:47.000]  而利味只不過是那個大瑞利
[00:09:47.000 --> 00:09:49.000]  裡面轄下的一個人
[00:09:49.000 --> 00:09:52.000]  不過這些都是一些技術官僚
[00:09:52.000 --> 00:09:53.000]  他要有些能力
[00:09:53.000 --> 00:09:55.000]  他才可以做到這個位置
[00:09:55.000 --> 00:09:57.000]  除了剛才說的一些財力
[00:09:57.000 --> 00:10:00.000]  有些家底之外
[00:10:00.000 --> 00:10:01.000]  更加重要的就是
[00:10:01.000 --> 00:10:04.000]  他要有阮民能力
[00:10:04.000 --> 00:10:06.000]  他能夠精通阿蘭文
[00:10:06.000 --> 00:10:07.000]  希臘文
[00:10:07.000 --> 00:10:09.000]  以及對於一些法律的知識
[00:10:09.000 --> 00:10:11.000]  以及一些計數會計的能力
[00:10:11.000 --> 00:10:12.000]  他都要掌握的
[00:10:12.000 --> 00:10:15.000]  就是說他要讀書讀回來的這個位置
[00:10:15.000 --> 00:10:19.000]  他要有識之士
[00:10:19.000 --> 00:10:23.000]  他就成為了大瑞利裡面的一個
[00:10:23.000 --> 00:10:27.000]  轄下的一個收稅的一個人
[00:10:27.000 --> 00:10:30.000]  所以利味能夠進入到
[00:10:30.000 --> 00:10:32.000]  去這個稅關裡面
[00:10:32.000 --> 00:10:34.000]  來做這個職業
[00:10:34.000 --> 00:10:38.000]  他真的某程度都是透過自己的努力
[00:10:38.000 --> 00:10:41.000]  刻意進入去來做的
[00:10:41.000 --> 00:10:43.000]  甚至乎他收多了
[00:10:43.000 --> 00:10:45.000]  令到社會上面那些人
[00:10:45.000 --> 00:10:48.000]  對他討厭或者厭惡
[00:10:48.000 --> 00:10:50.000]  他都計算在內的了
[00:10:50.000 --> 00:10:51.000]  吃了這一項飯
[00:10:51.000 --> 00:10:53.000]  就預了別人看不起他了
[00:10:53.000 --> 00:10:55.000]  不過他擁有的就是
[00:10:55.000 --> 00:10:56.000]  其他人沒有的東西
[00:10:56.000 --> 00:10:57.000]  就是財富
[00:10:57.000 --> 00:11:01.000]  所以利味他成為一個瑞利
[00:11:01.000 --> 00:11:04.000]  他即使他不是做一個
[00:11:04.000 --> 00:11:06.000]  最大的大財主都好
[00:11:06.000 --> 00:11:08.000]  他都是中產以上的了
[00:11:08.000 --> 00:11:12.000]  他擁有自己的學問能力
[00:11:12.000 --> 00:11:16.000]  他有一個多麼穩定的經濟生活
[00:11:16.000 --> 00:11:20.000]  而且他的學問能力
[00:11:20.000 --> 00:11:23.000]  為他在做任何事上面
[00:11:23.000 --> 00:11:25.000]  都能夠暢達
[00:11:25.000 --> 00:11:27.000]  不過當他坐在這個稅關的時候
[00:11:27.000 --> 00:11:29.000]  經文特別說的就是
[00:11:29.000 --> 00:11:31.000]  坐在那個稅關上面
[00:11:31.000 --> 00:11:33.000]  耶穌注視了他
[00:11:33.000 --> 00:11:37.000]  在利味每天收了大量的稅款
[00:11:37.000 --> 00:11:39.000]  接觸大量的人
[00:11:39.000 --> 00:11:40.000]  那些人當他沒到的
[00:11:40.000 --> 00:11:42.000]  那些人鄙視他
[00:11:42.000 --> 00:11:44.000]  但是那些人就給他錢
[00:11:44.000 --> 00:11:45.000]  他就放行那些人
[00:11:45.000 --> 00:11:47.000]  或者放那些貨走
[00:11:47.000 --> 00:11:49.000]  在一個營營役役
[00:11:49.000 --> 00:11:53.000]  每天生活如是的一個狀態裏面
[00:11:53.000 --> 00:11:55.000]  那些人根本就不會很在意
[00:11:55.000 --> 00:11:57.000]  這個利味的這個人
[00:11:57.000 --> 00:12:00.000]  大概見到他都掉頭走
[00:12:00.000 --> 00:12:02.000]  甚至乎交完稅之後
[00:12:02.000 --> 00:12:04.000]  可能就粗言穢語
[00:12:04.000 --> 00:12:06.000]  來到他罵的這個人
[00:12:06.000 --> 00:12:07.000]  沒有人注視他
[00:12:07.000 --> 00:12:09.000]  在社會上面
[00:12:09.000 --> 00:12:12.000]  他被視為猶太人的罪人
[00:12:12.000 --> 00:12:13.000]  不過在這一刻
[00:12:13.000 --> 00:12:15.000]  耶穌看見他
[00:12:15.000 --> 00:12:16.000]  看到他
[00:12:16.000 --> 00:12:18.000]  看到他的生命
[00:12:18.000 --> 00:12:22.000]  看到他真實的生命的實況
[00:12:22.000 --> 00:12:25.000]  我們一直經常都以為是
[00:12:25.000 --> 00:12:29.000]  我們覺得上帝揀選的是什麼人呢?
[00:12:29.000 --> 00:12:31.000]  上帝揀選的很多時候
[00:12:31.000 --> 00:12:34.000]  就是那些奇奇利利好好看的人
[00:12:34.000 --> 00:12:36.000]  又愛主
[00:12:36.000 --> 00:12:39.000]  又或者很熱心的那些人
[00:12:39.000 --> 00:12:40.000]  是上帝看得起
[00:12:40.000 --> 00:12:42.000]  會揀選的
[00:12:42.000 --> 00:12:43.000]  不過在這裏面
[00:12:43.000 --> 00:12:46.000]  耶穌所看到的這個人
[00:12:46.000 --> 00:12:48.000]  他就揀選他
[00:12:48.000 --> 00:12:50.000]  他就叫他跟隨在耶穌
[00:12:50.000 --> 00:12:54.000]  整個傳道團隊的一個行列當中
[00:12:54.000 --> 00:12:57.000]  如果按著他比較
[00:12:57.000 --> 00:12:59.000]  前文已經講到
[00:12:59.000 --> 00:13:02.000]  彼得都是撇下他的魚網
[00:13:02.000 --> 00:13:04.000]  撇下所有跟隨主
[00:13:04.000 --> 00:13:06.000]  而且還要彼得
[00:13:06.000 --> 00:13:08.000]  看到走的那個神跡
[00:13:08.000 --> 00:13:10.000]  還要俯首稱耶穌為主
[00:13:10.000 --> 00:13:12.000]  就是知道自己是一個罪人
[00:13:12.000 --> 00:13:14.000]  在這裏面
[00:13:14.000 --> 00:13:16.000]  耶穌呼召利微
[00:13:16.000 --> 00:13:19.000]  利微根本就沒有做任何這些事
[00:13:19.000 --> 00:13:22.000]  只不過在生活裏面形形異異
[00:13:22.000 --> 00:13:25.000]  繼續為錢過他自己的生活
[00:13:25.000 --> 00:13:27.000]  不過彷彿在這裏面
[00:13:27.000 --> 00:13:31.000]  耶穌看到一個空虛的心靈
[00:13:31.000 --> 00:13:32.000]  擁有大量
[00:13:32.000 --> 00:13:35.000]  擁有比別人多的財富
[00:13:35.000 --> 00:13:38.000]  但是心靈是空虛
[00:13:38.000 --> 00:13:40.000]  耶穌看到這個
[00:13:40.000 --> 00:13:43.000]  似乎不甘於純粹
[00:13:43.000 --> 00:13:46.000]  錢可以滿足到的一個心靈
[00:13:46.000 --> 00:13:47.000]  他就呼召他
[00:13:47.000 --> 00:13:50.000]  叫他跟隨他來
[00:13:50.000 --> 00:13:52.000]  然後在經文裏面就講到利微
[00:13:52.000 --> 00:13:54.000]  怎樣去回應呢
[00:13:54.000 --> 00:13:58.000]  第27節下半節和28節就這樣寫
[00:13:58.000 --> 00:14:00.000]  耶穌就對他說
[00:14:00.000 --> 00:14:02.000]  你跟從我來
[00:14:02.000 --> 00:14:04.000]  他就撇下所有的
[00:14:04.000 --> 00:14:07.000]  起來跟從了耶穌
[00:14:07.000 --> 00:14:09.000]  很簡單的三個動詞
[00:14:09.000 --> 00:14:13.000]  撇下、起來、跟從
[00:14:13.000 --> 00:14:15.000]  撇下什麼呢
[00:14:15.000 --> 00:14:16.000]  對於利微來說
[00:14:16.000 --> 00:14:18.000]  他跟彼得的撇下有點不同
[00:14:18.000 --> 00:14:20.000]  彼得的撇下就是
[00:14:20.000 --> 00:14:22.000]  可能他一直家庭裏面
[00:14:22.000 --> 00:14:25.000]  在五章十一節裏面講到
[00:14:25.000 --> 00:14:27.000]  他就是他自己從小到大
[00:14:27.000 --> 00:14:31.000]  學的家族那種捕魚的技能
[00:14:31.000 --> 00:14:33.000]  放下這個工具
[00:14:33.000 --> 00:14:35.000]  放下了這個漁船
[00:14:35.000 --> 00:14:38.000]  他就全心全意來跟隨耶穌
[00:14:38.000 --> 00:14:42.000]  他也有一些挺重的機會成本
[00:14:42.000 --> 00:14:45.000]  他要放下的東西都挺沉重的
[00:14:45.000 --> 00:14:48.000]  不過這個沉重某程度是世襲而來的
[00:14:48.000 --> 00:14:51.000]  由世代代相傳這樣做的行業
[00:14:51.000 --> 00:14:54.000]  他要放下的就是一個這樣的行業
[00:14:54.000 --> 00:14:56.000]  不過對於利微來說
[00:14:56.000 --> 00:14:58.000]  他要放下的就是在講
[00:14:58.000 --> 00:15:01.000]  他否定自己一切過去自己的努力
[00:15:01.000 --> 00:15:03.000]  過往裏面他要讀書
[00:15:03.000 --> 00:15:05.000]  他要靠人脈
[00:15:05.000 --> 00:15:06.000]  他要儲錢
[00:15:06.000 --> 00:15:08.000]  建立了一個自己的信用度
[00:15:08.000 --> 00:15:12.000]  所以舊時刻意進入的這個位置
[00:15:12.000 --> 00:15:14.000]  去到現在這一刻
[00:15:14.000 --> 00:15:18.000]  他要放下對他自己過去的價值觀念
[00:15:18.000 --> 00:15:21.000]  他完全的來到去放下
[00:15:21.000 --> 00:15:23.000]  所以對於利微來說
[00:15:23.000 --> 00:15:29.000]  放下是對於自己過去努力的某程度是一種否定
[00:15:29.000 --> 00:15:30.000]  或者昇華
[00:15:30.000 --> 00:15:32.000]  因為舊時的想法
[00:15:32.000 --> 00:15:34.000]  舊時的努力
[00:15:34.000 --> 00:15:36.000]  對於當下的自己
[00:15:36.000 --> 00:15:38.000]  覺得已經是不足夠
[00:15:38.000 --> 00:15:43.000]  這個大致我們今天中年人的想法
[00:15:43.000 --> 00:15:46.000]  年輕的時候剛剛出道
[00:15:46.000 --> 00:15:48.000]  我們會覺得
[00:15:48.000 --> 00:15:50.000]  我們生活要幸福
[00:15:50.000 --> 00:15:52.000]  我們希望擁有多一點
[00:15:52.000 --> 00:15:54.000]  擁有多一點
[00:15:54.000 --> 00:15:56.000]  我們生活就會豐盛一點
[00:15:56.000 --> 00:15:57.000]  豐盛一點
[00:15:57.000 --> 00:16:00.000]  會為我們生活帶來幸福多一點
[00:16:00.000 --> 00:16:01.000]  年輕的日子裏面
[00:16:01.000 --> 00:16:05.000]  我們覺得幸福的同義詞就是家法
[00:16:05.000 --> 00:16:07.000]  在我生命裏面加多一點東西
[00:16:07.000 --> 00:16:08.000]  加多一點東西
[00:16:08.000 --> 00:16:12.000]  我就會覺得會快樂一點
[00:16:12.000 --> 00:16:14.000]  不過弟兄姊妹你問心
[00:16:14.000 --> 00:16:15.000]  我都問我自己
[00:16:15.000 --> 00:16:19.000]  人生一路一路一路活下去的時候
[00:16:19.000 --> 00:16:21.000]  是不是生命的東西越多
[00:16:21.000 --> 00:16:24.000]  我會變得更加快樂呢
[00:16:24.000 --> 00:16:27.000]  人生去到某個階段的時候
[00:16:27.000 --> 00:16:30.000]  可能我們生命裏面對於幸福的看法
[00:16:30.000 --> 00:16:31.000]  就不是家法
[00:16:31.000 --> 00:16:33.000]  而是減法
[00:16:33.000 --> 00:16:37.000]  減剩那些對我們生命最重要的東西
[00:16:37.000 --> 00:16:40.000]  我們今天生命裏面累積了
[00:16:40.000 --> 00:16:41.000]  囤積了很多
[00:16:41.000 --> 00:16:43.000]  我們覺得好的東西
[00:16:43.000 --> 00:16:44.000]  重要的東西
[00:16:44.000 --> 00:16:47.000]  放在我們的心靈當中
[00:16:47.000 --> 00:16:51.000]  但是到最後真正對我們生命重要的
[00:16:51.000 --> 00:16:54.000]  可能其實在我們覺得很多的裏面
[00:16:54.000 --> 00:16:56.000]  只是其中的一兩項
[00:16:56.000 --> 00:16:59.000]  其他那些東西對我們來說
[00:16:59.000 --> 00:17:02.000]  可有可無的
[00:17:02.000 --> 00:17:04.000]  用一個小小的模範來說
[00:17:04.000 --> 00:17:06.000]  今天香港最好的其中一個生意
[00:17:06.000 --> 00:17:08.000]  就是做迷你倉
[00:17:08.000 --> 00:17:09.000]  做迷你倉
[00:17:09.000 --> 00:17:10.000]  放進去迷你倉的那些
[00:17:10.000 --> 00:17:11.000]  放進去
[00:17:11.000 --> 00:17:14.000]  但基本上很少人特意進去迷你倉
[00:17:14.000 --> 00:17:17.000]  開個箱來數點自己擁有的東西
[00:17:17.000 --> 00:17:22.000]  大部份是租地方來放一些不等用的東西
[00:17:22.000 --> 00:17:23.000]  我們不用的東西
[00:17:23.000 --> 00:17:24.000]  我們就放進去
[00:17:24.000 --> 00:17:26.000]  我覺得心安理得
[00:17:26.000 --> 00:17:28.000]  但那些東西其實在你的生命裏面
[00:17:28.000 --> 00:17:30.000]  在你的生活當中
[00:17:30.000 --> 00:17:31.000]  其實很少用的
[00:17:31.000 --> 00:17:34.000]  不過我們就要額外用錢
[00:17:34.000 --> 00:17:38.000]  來放一些我們覺得很重要的東西
[00:17:38.000 --> 00:17:41.000]  我們覺得扔掉是很慘的
[00:17:41.000 --> 00:17:44.000]  甚至乎那樣東西帶來我們生命很有重要的意義
[00:17:44.000 --> 00:17:48.000]  我們情願花費來儲存這些東西
[00:17:48.000 --> 00:17:51.000]  我們沒有想過其實我們的心靈裏面
[00:17:51.000 --> 00:17:53.000]  我們需要有一些捨去
[00:17:53.000 --> 00:17:55.000]  用一些減法的方式
[00:17:55.000 --> 00:17:58.000]  令到我們的心靈更加輕散
[00:17:58.000 --> 00:18:01.000]  你未在這裏面去撇下的就是
[00:18:01.000 --> 00:18:04.000]  過往裏面很努力進入去稅關
[00:18:04.000 --> 00:18:06.000]  做稅利這個位置
[00:18:06.000 --> 00:18:07.000]  要讀書
[00:18:07.000 --> 00:18:13.000]  要用錢財來製造生命裏面那種富足感
[00:18:13.000 --> 00:18:14.000]  但是去到這一刻
[00:18:14.000 --> 00:18:16.000]  耶穌看見的就是
[00:18:16.000 --> 00:18:19.000]  這些財富真的為他帶來生命的富足
[00:18:19.000 --> 00:18:21.000]  帶來真正的豐盛生命
[00:18:21.000 --> 00:18:24.000]  或者有意義的生活
[00:18:24.000 --> 00:18:27.000]  耶穌這一句話讓他看得通人生
[00:18:27.000 --> 00:18:31.000]  所以第一步你未就撇下了
[00:18:31.000 --> 00:18:34.000]  第二個字眼就是起來這個字
[00:18:34.000 --> 00:18:38.000]  起來這個字和剛才上文裏面所講的
[00:18:38.000 --> 00:18:40.000]  坐在稅關上面
[00:18:40.000 --> 00:18:43.000]  是一個很重要的動詞對比
[00:18:43.000 --> 00:18:46.000]  他繼續如果在生命裏面繼續坐在這裏
[00:18:46.000 --> 00:18:48.000]  他就繼續營運著
