
[00:00:00.000 --> 00:00:08.000]  《約翰福音》第十一章二十八至四十四節
[00:04:31.000 --> 00:04:40.000]  所以馬大就進屋叫瑪利亞出來,聽到耶穌的召喚,瑪利亞就急忙出來。
[00:04:40.000 --> 00:04:46.000]  不過原來在屋裡陪伴他的親友也跟著他一起出來。
[00:04:46.000 --> 00:04:53.000]  他們以為瑪利亞要去墳墓再去哭一場,就陪他們一起去。
[00:04:53.000 --> 00:04:59.000]  結果整個故事就是瑪利亞仍然沒有機會跟耶穌單獨聊天。
[00:05:00.000 --> 00:05:07.000]  瑪利亞看到耶穌就伏伏在他腳前哭著說:
[00:05:07.000 --> 00:05:13.000]  「主啊,祢若早在這裡,我兄弟必不死。」
[00:05:13.000 --> 00:05:22.000]  這句話跟之前21節馬大所說的一樣,都是為耶穌的遲到感到遺憾。
[00:05:22.000 --> 00:05:27.000]  他們相信耶穌能夠治病,再嚴重的病都能夠治,
[00:05:28.000 --> 00:05:30.000]  他們沒有想過耶穌能夠使死人復活。
[00:05:30.000 --> 00:05:34.000]  瑪利亞在哭,伴隨他的人也一起哭。
[00:05:34.000 --> 00:05:44.000]  有些悉經者估計跟瑪利亞一起哭的人,可能是職業的送葬人、送殯人。
[00:05:44.000 --> 00:05:49.000]  當時確實有一個習俗,有一點錢的人辦喪事,
[00:05:50.000 --> 00:06:00.000]  會請幾個擅長豪哭的婦女在會場豪圖大哭,
[00:06:00.000 --> 00:06:03.000]  希望製造一個悲情的氣氛。
[00:06:03.000 --> 00:06:07.000]  不過由於喪事已經過了四天,
[00:06:07.000 --> 00:06:13.000]  喪家不一定會請送殯人這麼長的時間。
[00:06:14.000 --> 00:06:20.000]  並且聖經明說,這裡陪哭的是猶太人,
[00:06:20.000 --> 00:06:24.000]  就是前面所說從耶路撒冷來的猶太人,
[00:06:24.000 --> 00:06:27.000]  他們應該是比較有身份地位的,
[00:06:27.000 --> 00:06:30.000]  應該不會從事送殯人的行業,
[00:06:30.000 --> 00:06:32.000]  這個行業比較卑賤。
[00:06:32.000 --> 00:06:34.000]  所以我們簡單說,
[00:06:34.000 --> 00:06:39.000]  應該將他們理解為跟瑪利亞很有感情的親戚。
[00:06:40.000 --> 00:06:45.000]  一哭還哭,耶穌看到現場一片哭聲,
[00:06:45.000 --> 00:06:49.000]  心裡突然感觸,也哭了一份,
[00:06:49.000 --> 00:06:52.000]  在35節說耶穌哭了。
[00:06:52.000 --> 00:06:59.000]  先不要用字面解釋,直接說,
[00:06:59.000 --> 00:07:03.000]  如果真是說耶穌哭,那耶穌為什麼哭呢?
[00:07:03.000 --> 00:07:07.000]  這是這段經文一個懸疑性的問題,
[00:07:08.000 --> 00:07:10.000]  不少人信理成章地推論,
[00:07:10.000 --> 00:07:13.000]  反映了耶穌是一個會哭的正常人,
[00:07:13.000 --> 00:07:17.000]  不過耶穌具有人性能夠哭,
[00:07:17.000 --> 00:07:21.000]  不等於在這個場合,在某個場合就要哭,
[00:07:21.000 --> 00:07:26.000]  我有人性,但我現在不哭,我沒有哭的感覺。
[00:07:26.000 --> 00:07:30.000]  瑪利亞哭,其他人哭,
[00:07:30.000 --> 00:07:33.000]  是因為他們失去了親人,失去了好友,
[00:07:33.000 --> 00:07:35.000]  傷心難過,
[00:07:36.000 --> 00:07:38.000]  耶穌早就知道這個噩耗,
[00:07:38.000 --> 00:07:42.000]  所以不存在驚嚇的問題,
[00:07:42.000 --> 00:07:44.000]  不是經文噩耗,
[00:07:44.000 --> 00:07:47.000]  他早就知道,不會驚慌失措,
[00:07:47.000 --> 00:07:50.000]  並且耶穌是故意遲到,
[00:07:50.000 --> 00:07:55.000]  所以也不存在遲到,錯失了救治的時機,
[00:07:55.000 --> 00:07:58.000]  而有的懊悔,遺憾的困擾,
[00:07:58.000 --> 00:08:01.000]  沒有這些問題,耶穌沒有這些困擾的問題。
[00:08:02.000 --> 00:08:06.000]  還有,你記得前面的經文說,
[00:08:06.000 --> 00:08:11.000]  耶穌聽到拉撒路死的訊息,
[00:08:11.000 --> 00:08:13.000]  最初的反應是,
[00:08:13.000 --> 00:08:17.000]  知道拉撒路死亡,而他不在現場,
[00:08:17.000 --> 00:08:20.000]  他為此感到高興,
[00:08:20.000 --> 00:08:25.000]  甚至他說,我沒有在那裡就歡喜,
[00:08:25.000 --> 00:08:27.000]  這是為你們的緣故,
[00:08:27.000 --> 00:08:29.000]  好叫你們相信,
[00:08:30.000 --> 00:08:36.000]  他歡喜,因為拉撒路死亡是一個展現他生命主權的機會,
[00:08:36.000 --> 00:08:39.000]  如果前面的經文說,他很高興,
[00:08:39.000 --> 00:08:41.000]  為什麼又要哭呢?
[00:08:41.000 --> 00:08:46.000]  耶穌早就定義,此行是要讓拉撒路復活的,
[00:08:46.000 --> 00:08:49.000]  並且宣告,生與死是由他輸了算,
[00:08:49.000 --> 00:08:51.000]  你記得我上次說的,
[00:08:51.000 --> 00:08:53.000]  所以,成竹在胸的他,
[00:08:53.000 --> 00:08:57.000]  根本沒有哭的動機,沒有哭的必要,
[00:08:58.000 --> 00:09:01.000]  耶穌的哭,肯定不是為了傷心難過,
[00:09:01.000 --> 00:09:05.000]  不是懊悔,不是無助,不是絕望,
[00:09:05.000 --> 00:09:08.000]  有人說,耶穌在喪禮的場合,
[00:09:08.000 --> 00:09:11.000]  哭是合適的行為,
[00:09:11.000 --> 00:09:13.000]  這個配合環境,
[00:09:13.000 --> 00:09:16.000]  又和身邊的人的情緒反應看齊,
[00:09:16.000 --> 00:09:18.000]  不過,如果這樣解釋,
[00:09:18.000 --> 00:09:20.000]  就是禮節的問題,
[00:09:20.000 --> 00:09:22.000]  在某個場合,有合宜的表現,
[00:09:22.000 --> 00:09:25.000]  我要說,這些合宜的表現,
[00:09:26.000 --> 00:09:28.000]  和感情沒有什麼關係,
[00:09:28.000 --> 00:09:30.000]  職業宋座的人哭得夠大聲,
[00:09:30.000 --> 00:09:32.000]  不見得他們很有情感,
[00:09:32.000 --> 00:09:34.000]  這是職業需要,
[00:09:34.000 --> 00:09:36.000]  我在參加喪禮的時候,
[00:09:36.000 --> 00:09:40.000]  勉強擠幾滴眼淚出來,
[00:09:40.000 --> 00:09:42.000]  湊合現場的氣氛,
[00:09:42.000 --> 00:09:44.000]  也不一定是真情流露,
[00:09:44.000 --> 00:09:46.000]  對不對?
[00:09:46.000 --> 00:09:48.000]  聖經確實有教導,
[00:09:48.000 --> 00:09:50.000]  與喜樂的人同樂,與哀哭的人同哭,
[00:09:50.000 --> 00:09:53.000]  這是羅馬書十二章五節的教導,
[00:09:54.000 --> 00:09:56.000]  注意,這是保羅的說話,
[00:09:56.000 --> 00:09:58.000]  是保羅對門徒的要求,
[00:09:58.000 --> 00:10:00.000]  不是對耶穌的要求,
[00:10:00.000 --> 00:10:02.000]  不是說耶穌在相同的場景,
[00:10:02.000 --> 00:10:05.000]  就要和我們有相同的情緒反應,
[00:10:05.000 --> 00:10:07.000]  沒有這樣的事,
[00:10:07.000 --> 00:10:09.000]  正如過去的事件,
[00:10:09.000 --> 00:10:12.000]  我們沒有看到耶穌有流露和身邊的人,
[00:10:12.000 --> 00:10:14.000]  相同的情緒反應的做法,
[00:10:14.000 --> 00:10:16.000]  門徒軟弱,他就軟弱,
[00:10:16.000 --> 00:10:18.000]  門徒驚慌,他就驚慌,
[00:10:18.000 --> 00:10:20.000]  正義表達,他認同他們,
[00:10:20.000 --> 00:10:22.000]  和他們同行,
[00:10:23.000 --> 00:10:25.000]  在東宇的加利利湖上,
[00:10:25.000 --> 00:10:29.000]  耶穌有沒有和船的門徒一起害怕?
[00:10:29.000 --> 00:10:31.000]  沒有,
[00:10:31.000 --> 00:10:33.000]  在門徒為缺乏食物感到擔憂的時候,
[00:10:33.000 --> 00:10:36.000]  耶穌有沒有表達相同的擔憂?
[00:10:36.000 --> 00:10:38.000]  沒有,
[00:10:38.000 --> 00:10:40.000]  耶穌總是有一些超然,
[00:10:40.000 --> 00:10:42.000]  告訴他們,
[00:10:42.000 --> 00:10:44.000]  不用怕,不用困擾,
[00:10:44.000 --> 00:10:46.000]  是不是?
[00:10:46.000 --> 00:10:48.000]  我們看看,
[00:10:48.000 --> 00:10:50.000]  耶穌哭了這個哭字,
[00:10:52.000 --> 00:10:53.000]  這個哭字,
[00:10:53.000 --> 00:10:56.000]  和前面馬尼亞和眾人的哭字,
[00:10:56.000 --> 00:10:59.000]  其實不是同一個希臘文,
[00:10:59.000 --> 00:11:02.000]  這個字不一定是指哭泣,
[00:11:02.000 --> 00:11:06.000]  更多是指情緒受困擾,
[00:11:06.000 --> 00:11:08.000]  有激動,
[00:11:08.000 --> 00:11:10.000]  甚至是憤怒的反應,
[00:11:10.000 --> 00:11:12.000]  這是一個複雜,
[00:11:12.000 --> 00:11:14.000]  複合的情緒反應,
[00:11:14.000 --> 00:11:16.000]  有悲傷,也有憤怒,
[00:11:16.000 --> 00:11:18.000]  英文的翻譯就是,
[00:11:18.000 --> 00:11:20.000]  Jesus was troubled,
[00:11:21.000 --> 00:11:22.000]  Troubled,
[00:11:22.000 --> 00:11:25.000]  就是耶穌被干擾,困擾,
[00:11:25.000 --> 00:11:27.000]  很講究困擾,
[00:11:27.000 --> 00:11:29.000]  面對人間的苦難,
[00:11:29.000 --> 00:11:31.000]  面對人生的悲苦,
[00:11:31.000 --> 00:11:35.000]  我們都會有類似的複雜的反應,
[00:11:35.000 --> 00:11:41.000]  就好像你不久前見到那場大火,
[00:11:41.000 --> 00:11:44.000]  你除了感覺到傷心難過之外,
[00:11:44.000 --> 00:11:46.000]  我不知道你有沒有那個反應,
[00:11:46.000 --> 00:11:48.000]  很自然的反應是憤怒,
[00:11:49.000 --> 00:11:51.000]  看到死了那麼多人,
[00:11:51.000 --> 00:11:54.000]  有激動,很憤怒的感覺,
[00:11:54.000 --> 00:11:56.000]  有沒有搞錯,
[00:11:56.000 --> 00:11:59.000]  怎能讓這樣的災難發生呢?
[00:11:59.000 --> 00:12:03.000]  這不應該只是天災,
[00:12:03.000 --> 00:12:05.000]  一定有人禍的成份,
[00:12:05.000 --> 00:12:07.000]  一定有些人做錯了,
[00:12:07.000 --> 00:12:09.000]  要負責的,
[00:12:09.000 --> 00:12:12.000]  是政府部門,是相關的單位,
[00:12:12.000 --> 00:12:15.000]  總之不應該是這樣,
[00:12:15.000 --> 00:12:17.000]  我不知道你會不會很自然,
[00:12:18.000 --> 00:12:19.000]  就有這個情緒的反應,
[00:12:19.000 --> 00:12:22.000]  不僅僅是難過,
[00:12:22.000 --> 00:12:24.000]  也有激動,有憤怒,
[00:12:24.000 --> 00:12:29.000]  網上甚至有人批評消防員救火不力,
[00:12:29.000 --> 00:12:32.000]  或者用了一些不恰當的救火方法,
[00:12:32.000 --> 00:12:34.000]  這些批評指責不一定合理,
[00:12:34.000 --> 00:12:36.000]  不過是人之常情,
[00:12:36.000 --> 00:12:39.000]  somebody must be blamed,
[00:12:39.000 --> 00:12:42.000]  有些人要負責的,
[00:12:42.000 --> 00:12:44.000]  關鍵的是,
[00:12:45.000 --> 00:12:48.000]  who is the easy scapegoat,
[00:12:48.000 --> 00:12:53.000]  誰是容易被人套上的代罪羔羊,
[00:12:53.000 --> 00:12:56.000]  總之這是很自然的反應,
[00:12:56.000 --> 00:13:02.000]  耶穌為什麼會有情緒的波動,
[00:13:02.000 --> 00:13:05.000]  接下來的經文,
[00:13:05.000 --> 00:13:07.000]  我們看到約翰記載這件事的意圖,
[00:13:07.000 --> 00:13:10.000]  周圍的猶太人看到耶穌的情緒反應,
[00:13:10.000 --> 00:13:12.000]  就說三十六節,
[00:13:13.000 --> 00:13:16.000]  你看他愛這人是何等懇切,
[00:13:16.000 --> 00:13:22.000]  耶穌的激動表達了他對死者和死者家屬的同情憐憫,
[00:13:22.000 --> 00:13:27.000]  他關心,他在乎,他介意,他愛他們,
[00:13:27.000 --> 00:13:33.000]  當然,猶太人在這裡誤會了耶穌,
[00:13:33.000 --> 00:13:37.000]  他們以為耶穌是為死了的拉撒路激動,
[00:13:37.000 --> 00:13:41.000]  可能是愛他英年早逝,
[00:13:42.000 --> 00:13:44.000]  不過耶穌其實不是,
[00:13:44.000 --> 00:13:47.000]  對於很快將他復活過來的人,
[00:13:47.000 --> 00:13:49.000]  有什麼好哭的,
[00:13:49.000 --> 00:13:53.000]  死了一會兒,只是碎了,有什麼值得哭,
[00:13:53.000 --> 00:14:00.000]  耶穌是為當時在場的生人去慨嘆,
[00:14:00.000 --> 00:14:03.000]  特別是為在他面前的瑪利亞,
[00:14:03.000 --> 00:14:08.000]  耶穌憐憫他們當下那種困苦無助,
[00:14:09.000 --> 00:14:12.000]  人生無常,生命脆弱,
[00:14:12.000 --> 00:14:15.000]  特別是當死神召喚的時候,
[00:14:15.000 --> 00:14:18.000]  即使你再財雄勢大,叱咤風雲的人,
[00:14:18.000 --> 00:14:21.000]  亞歷山大大帝,拿破崙,
[00:14:21.000 --> 00:14:25.000]  都只能乖乖跟著走,
[00:14:25.000 --> 00:14:28.000]  何況那些無權無勢的小老百姓,
[00:14:28.000 --> 00:14:32.000]  除了哭之外,根本沒有任何頑抗的能力,
[00:14:32.000 --> 00:14:35.000]  在電視新聞裡面,
[00:14:36.000 --> 00:14:41.000]  看到加薩地帶被以色列轟炸之後的死亡的寢席,
[00:14:41.000 --> 00:14:45.000]  生還者抱著死去的家人,
[00:14:45.000 --> 00:14:47.000]  嚎啕大哭的時候,
[00:14:47.000 --> 00:14:53.000]  你都有那種強烈的,測然不忍的心,
[00:14:53.000 --> 00:14:56.000]  很無能的,很無助的感覺,
[00:14:56.000 --> 00:14:59.000]  覺得一切都沒有什麼好做,
[00:15:00.000 --> 00:15:06.000]  耶穌當然有逆轉生死契闊的能力,
[00:15:06.000 --> 00:15:11.000]  他們人間只是為了要打敗罪和死的權勢,
[00:15:11.000 --> 00:15:13.000]  耶穌成就的救恩,
[00:15:13.000 --> 00:15:16.000]  讓保羅可以豪情的高喊,
[00:15:16.000 --> 00:15:19.000]  死呀,你得勝的權勢在哪裡,
[00:15:19.000 --> 00:15:22.000]  死呀,你的毒鉤在哪裡,
[00:15:22.000 --> 00:15:25.000]  講那麼多前書十五章,五十五節,
[00:15:26.000 --> 00:15:31.000]  不過,耶穌不僅僅是要解決死的權勢的問題,
[00:15:31.000 --> 00:15:37.000]  他要解救那些在死的權勢之下,困苦無助的人,
[00:15:37.000 --> 00:15:40.000]  他的焦點從來不在問題,
[00:15:40.000 --> 00:15:42.000]  是在人那裡,
[00:15:42.000 --> 00:15:45.000]  他要拯救的人,
[00:15:45.000 --> 00:15:48.000]  總是投注他的感情,
[00:15:48.000 --> 00:15:51.000]  在醫治幫助他們之前,
[00:15:51.000 --> 00:15:53.000]  聖經總是說,
[00:15:54.000 --> 00:16:00.000]  情了持心,先有感情,然後才有行動,
[00:16:00.000 --> 00:16:05.000]  耶穌看到那些缺乏人生方向,
[00:16:05.000 --> 00:16:08.000]  不知道為了什麼而活的人,
[00:16:08.000 --> 00:16:11.000]  聖經說,就憐憫他們,
[00:16:11.000 --> 00:16:15.000]  先不說拯救他們,幫助他們,
[00:16:15.000 --> 00:16:18.000]  先說他憐憫他們,
[00:16:18.000 --> 00:16:20.000]  感情先於行動,
[00:16:21.000 --> 00:16:24.000]  耶穌在解決人死亡問題之前,
[00:16:24.000 --> 00:16:29.000]  憐憫在死亡面前困苦無助的人,
[00:16:29.000 --> 00:16:33.000]  包括他眼前的瑪利亞,
[00:16:33.000 --> 00:16:37.000]  無情人間有情上帝,
[00:16:37.000 --> 00:16:40.000]  上帝有能力拯救世人,
[00:16:40.000 --> 00:16:45.000]  但是他更關愛在最終的世人,
[00:16:45.000 --> 00:16:47.000]  我們大家最熟悉,
[00:16:48.000 --> 00:16:50.000]  很喜歡,經常背誦,經常說的,
[00:16:50.000 --> 00:16:52.000]  《約翰福音》三章十六節,
[00:16:52.000 --> 00:16:56.000]  整個耶穌基督度身的救贖行動,
[00:16:56.000 --> 00:17:03.000]  大前提,原因是上帝愛世人,
[00:17:03.000 --> 00:17:09.000]  上帝愛世人,上帝在乎,上帝關心,
[00:17:09.000 --> 00:17:15.000]  上帝關心比上帝拯救更讓人詫異,
[00:17:16.000 --> 00:17:21.000]  關他什麼事?為什麼他會關心?
[00:17:21.000 --> 00:17:23.000]  我們這些無人生命,
[00:17:23.000 --> 00:17:27.000]  死十個都不厭多,
[00:17:27.000 --> 00:17:30.000]  為什麼他在乎,他關心?
[00:17:30.000 --> 00:17:33.000]  這段聖經兩次提到耶穌在喪街現場
[00:17:33.000 --> 00:17:36.000]  心裡悲嘆,33節38節,
[00:17:36.000 --> 00:17:40.000]  33節更加說,心裡悲嘆有甚憂愁,
[00:17:41.000 --> 00:17:46.000]  充分表達耶穌憐憫關愛嘆息,
[00:17:46.000 --> 00:17:51.000]  在瑪利亞人的帶領下,
[00:17:51.000 --> 00:17:54.000]  耶穌終於來到拉薩路墳墓前,
[00:17:54.000 --> 00:17:57.000]  這是用一個山洞作為墳墓,
[00:17:57.000 --> 00:18:02.000]  有塊石頭在墓門上擋住,封住,
[00:18:02.000 --> 00:18:07.000]  耶穌開口吩咐,39節,你們把石頭挪開,
[00:18:08.000 --> 00:18:11.000]  但提醒主,他現在必是臭了,
[00:18:11.000 --> 00:18:14.000]  因為他死了已經四天了,
[00:18:14.000 --> 00:18:19.000]  在耶穌堅持下,你們就把石頭挪開吧,
[00:18:19.000 --> 00:18:23.000]  耶穌隨即做了一個祈禱,41到42節,
[00:18:23.000 --> 00:18:27.000]  他說,父啊,我感謝你,因為你已經聽我,
[00:18:27.000 --> 00:18:29.000]  我知道你常聽我,
[00:18:29.000 --> 00:18:32.000]  但我說者說,是為周圍站著的眾人,
[00:18:32.000 --> 00:18:36.000]  叫他們信你是差了我來。
[00:18:37.000 --> 00:18:42.000]  與其說是一個祈禱,不如說是一個宣告,
[00:18:42.000 --> 00:18:47.000]  從一開始,耶穌不是祈求天父聽他祈禱,
[00:18:47.000 --> 00:18:52.000]  使拉薩路復活,而是指出天父早已聽他祈禱,
[00:18:52.000 --> 00:18:57.000]  正如過去天父從來都聽他祈禱一樣,
[00:18:57.000 --> 00:19:03.000]  過去在講約婚姻時,我都兩次說過,
[00:19:04.000 --> 00:19:08.000]  耶穌強調他總是遵從天父的旨意,
[00:19:08.000 --> 00:19:12.000]  他做的決定從來沒有離開過天父的決定,
[00:19:12.000 --> 00:19:15.000]  我們不要因此錯誤理解,
[00:19:15.000 --> 00:19:21.000]  以為耶穌只是跟班,只是弟弟,只是一個傀儡,
[00:19:21.000 --> 00:19:24.000]  完全沒有自己的想法,只能夠執行天父的旨意,
[00:19:24.000 --> 00:19:27.000]  他的地位肯定在天父之下,
[00:19:28.000 --> 00:19:34.000]  耶穌的意思其實是,他跟天父是不可能有對立的想法,
[00:19:34.000 --> 00:19:38.000]  天父的想法就是他的想法,他的想法就是天父的想法,
[00:19:38.000 --> 00:19:42.000]  由於我們在人間是看不到天父的想法的,
[00:19:42.000 --> 00:19:47.000]  你只能看到耶穌基督的想法,看到耶穌基督的做法,
[00:19:48.000 --> 00:19:54.000]  你就專注在耶穌身上,從耶穌身上,
[00:19:54.000 --> 00:19:59.000]  充分完全百分百去了解天父的心意,
[00:19:59.000 --> 00:20:02.000]  從來沒有人見過上帝,
[00:20:02.000 --> 00:20:06.000]  只有他傅懷禮的獨生子將他表明出來,
[00:20:06.000 --> 00:20:11.000]  耶穌基督是可見的上帝,那個reveal God,
[00:20:11.000 --> 00:20:15.000]  我們看耶穌就完全知道什麼叫天父的旨意,
[00:20:16.000 --> 00:20:22.000]  你不能想像耶穌的想法會跟天父有任何的差距,
[00:20:22.000 --> 00:20:27.000]  在這裡耶穌的宣告同樣表明,天父總是聽他的話,
[00:20:27.000 --> 00:20:30.000]  但不是因為他夠兇,所以天父聽他的話,
[00:20:30.000 --> 00:20:35.000]  而是因為根本上他的想法跟天父的想法是沒有任何差異的,
[00:20:35.000 --> 00:20:39.000]  所以他的想法就是天父的想法,
[00:20:39.000 --> 00:20:43.000]  對人來說,祈禱主要有兩個功能,
[00:20:44.000 --> 00:20:46.000]  第一,我們向上帝講出我們的心意,
[00:20:46.000 --> 00:20:50.000]  我想我兒子入藍白,入藍白,入藍白,
[00:20:50.000 --> 00:20:53.000]  即是祈求上帝兌現,
[00:20:53.000 --> 00:21:00.000]  第二,我們在禱告中學習尋求明白上帝的心意,
[00:21:00.000 --> 00:21:04.000]  所以是雙向的,我們讓上帝明白我們的想法,
[00:21:04.000 --> 00:21:07.000]  我們也想明白上帝的想法,
[00:21:07.000 --> 00:21:12.000]  但耶穌這番說話既不是祈求天父隨聽他的心意,
[00:21:13.000 --> 00:21:16.000]  他的心意就是天父的心意,根本不用求,
[00:21:16.000 --> 00:21:20.000]  也不是想藉著祈禱去明白天父的心意,
[00:21:20.000 --> 00:21:23.000]  也不需要的,他怎會不知道天父的心意呢?
[00:21:23.000 --> 00:21:26.000]  所以你要問這是不是祈禱呢?
[00:21:26.000 --> 00:21:30.000]  不如說耶穌跟天父說兩句話,聊聊天,
[00:21:30.000 --> 00:21:33.000]  這不算是一個嚴格的祈禱,
[00:21:33.000 --> 00:21:38.000]  不過耶穌指出這個聊天有特別的功能,
[00:21:38.000 --> 00:21:42.000]  就是講給在場的人聽,
[00:21:42.000 --> 00:21:46.000]  但我說者說,是為周圍站著的眾人,
[00:21:46.000 --> 00:21:49.000]  叫他們信是你差了我來,
[00:21:49.000 --> 00:21:53.000]  耶穌要證明他跟天父的緊密關係,
[00:21:53.000 --> 00:21:56.000]  再藉以證明他的特殊身份和地位,
[00:21:56.000 --> 00:21:59.000]  就是他的神聖來源,
[00:21:59.000 --> 00:22:02.000]  他是被父差來證明他的神聖,
[00:22:02.000 --> 00:22:05.000]  證明他的神聖來源,也證明他的神聖,
[00:22:05.000 --> 00:22:11.000]  在對話裡面,耶穌沒有求天父賜他洗人復活的權柄和能力,
[00:22:11.000 --> 00:22:14.000]  因為復活和生命都在他那裡,
[00:22:14.000 --> 00:22:18.000]  他本來就有這個權柄和能力,不需要另外賜予的,
[00:22:18.000 --> 00:22:22.000]  接著耶穌就展開復活的行動,
[00:22:22.000 --> 00:22:28.000]  他大聲向墳墓呼叫說,拉薩路出來,
[00:22:28.000 --> 00:22:32.000]  沒有儀式,沒有咒語,不用做什麼法事,
[00:22:32.000 --> 00:22:35.000]  就是一個吩咐,一個命令,
[00:22:36.000 --> 00:22:40.000]  不需要用什麼方法步驟促成,
[00:22:40.000 --> 00:22:46.000]  純粹是我說了話,我的旨意就兌現,
[00:22:46.000 --> 00:22:51.000]  正如耶穌從來都不是用法力去止住風浪,
[00:22:51.000 --> 00:22:54.000]  而是命令風和雨止歇,
[00:22:54.000 --> 00:22:59.000]  如果舊約,我們會找到一些洗人復活的故事,
[00:22:59.000 --> 00:23:03.000]  以利亞和以利沙都有洗人復活,
[00:23:04.000 --> 00:23:06.000]  不過兩個舊約才知道,
[00:23:06.000 --> 00:23:10.000]  要一次幾次伏在屍體身上,
[00:23:10.000 --> 00:23:12.000]  然後才看到死者還陽,
[00:23:12.000 --> 00:23:14.000]  以利亞就伏了三次,
[00:23:14.000 --> 00:23:19.000]  以利沙更加要眼對眼,口對口貼近死者,
[00:23:19.000 --> 00:23:23.000]  你看到聖經的技術是儀式感十足,
[00:23:23.000 --> 00:23:27.000]  耶穌不需要做什麼洗拉薩路復活,
[00:23:27.000 --> 00:23:31.000]  他只是命令已經死了的拉薩路復活過來,
[00:23:32.000 --> 00:23:35.000]  正如我以前經常說,這是橫斑辦的,
[00:23:35.000 --> 00:23:40.000]  耶穌要你活,你死了也不肯跟我爬起來,
[00:23:40.000 --> 00:23:44.000]  我要你活,你就不可以死,
[00:23:44.000 --> 00:23:48.000]  耶穌只是要表現他的主權,
[00:23:48.000 --> 00:23:52.000]  詩就這樣成了,
[00:23:52.000 --> 00:23:57.000]  全身纏著果施布的拉薩路從墳墓裡面自己走出來,
[00:23:57.000 --> 00:23:59.000]  樣子一定是很嚇人的,
[00:24:00.000 --> 00:24:04.000]  耶穌再吩咐人幫忙解開纏在他身上的布,
