
[00:00:00.000 --> 00:00:03.000]  以下我們要聆聽神給我們的說話
[00:06:04.000 --> 00:06:07.000]  但我真的很想看看
[00:06:07.000 --> 00:06:10.000]  如何在仇婦裏面
[00:06:10.000 --> 00:06:12.000]  有些轉化
[00:06:12.000 --> 00:06:16.000]  我們看看她如何在神裏面找到出路
[00:06:16.000 --> 00:06:18.000]  我們一起去看看
[00:06:18.000 --> 00:06:22.000]  第一段我們會看的經文
[00:06:22.000 --> 00:06:26.000]  就是在四至八節
[00:06:26.000 --> 00:06:29.000]  第十和第十五第十六節
[00:06:29.000 --> 00:06:31.000]  其實在《撒慕爾記》上
[00:06:31.000 --> 00:06:33.000]  這一章的聖經
[00:06:33.000 --> 00:06:35.000]  很重要的背景
[00:06:35.000 --> 00:06:37.000]  其實這是一個
[00:06:37.000 --> 00:06:39.000]  事司時代的背景
[00:06:39.000 --> 00:06:41.000]  大家記不記得我們去年
[00:06:41.000 --> 00:06:43.000]  讀了很多事司
[00:06:43.000 --> 00:06:45.000]  那時候是一個黑暗的時代
[00:06:45.000 --> 00:06:47.000]  那時候的人
[00:06:47.000 --> 00:06:50.000]  是隨己而行
[00:06:50.000 --> 00:06:53.000]  隨己而行是他們的代表
[00:06:53.000 --> 00:06:55.000]  的句子
[00:06:55.000 --> 00:06:58.000]  他們經常說他們沒有王
[00:06:58.000 --> 00:07:00.000]  其實自己就是自己的王
[00:07:00.000 --> 00:07:02.000]  他們隨自己而行
[00:07:02.000 --> 00:07:04.000]  還有一樣東西就是
[00:07:04.000 --> 00:07:06.000]  他們的宗教都是亂七八糟的
[00:07:06.000 --> 00:07:08.000]  不知道大家記不記得
[00:07:08.000 --> 00:07:10.000]  他們會
[00:07:10.000 --> 00:07:12.000]  當時的人滿天神佛
[00:07:12.000 --> 00:07:14.000]  外族人的偶像他們照拜
[00:07:14.000 --> 00:07:16.000]  然後他們會將
[00:07:16.000 --> 00:07:19.000]  耶和華神帶回家
[00:07:19.000 --> 00:07:21.000]  自己有祭司自己去供奉
[00:07:21.000 --> 00:07:24.000]  其實他們的宗教
[00:07:24.000 --> 00:07:26.000]  他們的道德
[00:07:26.000 --> 00:07:28.000]  全部都是很敗壞
[00:07:28.000 --> 00:07:30.000]  而在這個時候就有一個
[00:07:30.000 --> 00:07:32.000]  這樣的女子哈娜
[00:07:32.000 --> 00:07:35.000]  在《撒慕爾記》上的第一章
[00:07:35.000 --> 00:07:39.000]  其實在整本書的研究裏
[00:07:39.000 --> 00:07:41.000]  其實最主要就是記載
[00:07:41.000 --> 00:07:43.000]  撒慕爾的出世
[00:07:43.000 --> 00:07:45.000]  撒慕爾的出生
[00:07:45.000 --> 00:07:47.000]  是很特別的
[00:07:47.000 --> 00:07:50.000]  因為撒慕爾出生的記載
[00:07:50.000 --> 00:07:52.000]  是很獨特
[00:07:52.000 --> 00:07:55.000]  就算撒慕爾記載了一個
[00:07:55.000 --> 00:07:57.000]  很重要的人物
[00:07:57.000 --> 00:07:59.000]  大衛王
[00:07:59.000 --> 00:08:01.000]  聖經也沒有記載他的出世
[00:08:01.000 --> 00:08:03.000]  但是在這裏
[00:08:03.000 --> 00:08:05.000]  他在這裏很細緻地記載
[00:08:05.000 --> 00:08:07.000]  其實撒慕爾是怎樣來的呢
[00:08:07.000 --> 00:08:09.000]  原來是因為他有一個
[00:08:09.000 --> 00:08:11.000]  很不簡單的媽媽
[00:08:11.000 --> 00:08:13.000]  一個很非凡的媽媽
[00:08:13.000 --> 00:08:15.000]  因為他的出世
[00:08:15.000 --> 00:08:17.000]  是一個神蹟
[00:08:17.000 --> 00:08:20.000]  是源自他一位敬虔的媽媽
[00:08:20.000 --> 00:08:23.000]  在一個這麼混亂的時代
[00:08:23.000 --> 00:08:25.000]  在一個這麼黑暗的時代
[00:08:25.000 --> 00:08:27.000]  這個女子有什麼特別的地方
[00:08:27.000 --> 00:08:30.000]  值得我們去學習呢
[00:08:30.000 --> 00:08:32.000]  我們來看看
[00:08:32.000 --> 00:08:35.000]  第一章裏
[00:08:35.000 --> 00:08:37.000]  我們看到
[00:08:37.000 --> 00:08:40.000]  聖經裏面有很多
[00:08:40.000 --> 00:08:43.000]  短短的十幾節經文
[00:08:43.000 --> 00:08:46.000]  我們已經分別在不同的節數裏
[00:08:46.000 --> 00:08:48.000]  去看到
[00:08:48.000 --> 00:08:51.000]  很多關於仇婦的字
[00:08:51.000 --> 00:08:54.000]  很多關於仇婦的字
[00:08:54.000 --> 00:08:57.000]  譬如我們會看到
[00:08:57.000 --> 00:08:59.000]  第七節
[00:08:59.000 --> 00:09:01.000]  第八節
[00:09:01.000 --> 00:09:03.000]  哭泣仇門
[00:09:03.000 --> 00:09:07.000]  然後第十節
[00:09:07.000 --> 00:09:10.000]  哈拿心裏仇婦
[00:09:10.000 --> 00:09:12.000]  痛痛哭泣
[00:09:12.000 --> 00:09:14.000]  我們又看看第十五節
[00:09:14.000 --> 00:09:16.000]  第十六節
[00:09:16.000 --> 00:09:18.000]  他自己心裏仇婦
[00:09:18.000 --> 00:09:21.000]  又說仇婦太多
[00:09:21.000 --> 00:09:23.000]  我讀這段經文的時候
[00:09:23.000 --> 00:09:26.000]  不知道會不會讀到你也受邪
[00:09:26.000 --> 00:09:29.000]  我真的讀到我也受邪
[00:09:29.000 --> 00:09:31.000]  這裏的形容就是
[00:09:31.000 --> 00:09:33.000]  剛才我們在唱詩歌
[00:09:33.000 --> 00:09:34.000]  我們聽到詩歌說
[00:09:34.000 --> 00:09:36.000]  我們被恩典包圍
[00:09:36.000 --> 00:09:39.000]  但我覺得哈拿是被仇婦包圍
[00:09:39.000 --> 00:09:40.000]  在她的生命裏
[00:09:40.000 --> 00:09:43.000]  全部被仇婦包圍
[00:09:43.000 --> 00:09:47.000]  究竟為何她那麼仇婦
[00:09:47.000 --> 00:09:50.000]  原來我們看第五節
[00:09:50.000 --> 00:09:52.000]  第五節說了一句話
[00:09:52.000 --> 00:09:57.000]  就是哈拿有一樣東西
[00:09:57.000 --> 00:09:58.000]  第五節下
[00:09:58.000 --> 00:10:05.000]  無奈耶和華不使哈拿生育
[00:10:05.000 --> 00:10:10.000]  哈拿的仇婦是她生不了的
[00:10:10.000 --> 00:10:12.000]  聖經的直譯是
[00:10:12.000 --> 00:10:15.000]  耶和華關閉了她的子宮
[00:10:15.000 --> 00:10:20.000]  是耶和華令她沒有兒子生
[00:10:20.000 --> 00:10:22.000]  我想在這個時代
[00:10:22.000 --> 00:10:26.000]  大家覺得生不出就算了
[00:10:26.000 --> 00:10:27.000]  我現在做分錢輔導
[00:10:27.000 --> 00:10:29.000]  以前十對有八對說會生孩子
[00:10:29.000 --> 00:10:31.000]  九對說會生孩子
[00:10:31.000 --> 00:10:32.000]  我現在做分錢輔導
[00:10:32.000 --> 00:10:35.000]  十對有五對說不生
[00:10:35.000 --> 00:10:37.000]  這個時代變了
[00:10:37.000 --> 00:10:39.000]  但大家要知道那個時代
[00:10:39.000 --> 00:10:43.000]  傳宗接代很重要
[00:10:43.000 --> 00:10:45.000]  當時以色列人
[00:10:45.000 --> 00:10:48.000]  他們本來是一夫一妻的制度
[00:10:48.000 --> 00:10:51.000]  但如果妻子不能生育
[00:10:51.000 --> 00:10:54.000]  不能幫她傳宗接代的話
[00:10:54.000 --> 00:10:56.000]  她就會納妾
[00:10:56.000 --> 00:11:00.000]  她就會找一個他們的婢女
[00:11:00.000 --> 00:11:01.000]  或者妾侍
[00:11:01.000 --> 00:11:04.000]  幫她生下一代
[00:11:04.000 --> 00:11:07.000]  其實老公要跟人分
[00:11:07.000 --> 00:11:10.000]  是一個很大的羞恥
[00:11:10.000 --> 00:11:13.000]  哈娜的身份
[00:11:13.000 --> 00:11:16.000]  變得是一個很卑微的身份
[00:11:16.000 --> 00:11:20.000]  是一個很被人看低的身份
[00:11:20.000 --> 00:11:23.000]  很多時候我們都會經歷一樣事
[00:11:23.000 --> 00:11:27.000]  有很多不好的事發生在我們身上
[00:11:27.000 --> 00:11:29.000]  不是我們可以控制的
[00:11:29.000 --> 00:11:33.000]  哈娜不能生不是她可以控制的
[00:11:33.000 --> 00:11:35.000]  她不能生是鐵一般的事實
[00:11:35.000 --> 00:11:38.000]  是一個對她來說很殘酷的事實
[00:11:38.000 --> 00:11:42.000]  但是這件事是無法控制的
[00:11:42.000 --> 00:11:45.000]  所以我們有時仇苦仇煩
[00:11:45.000 --> 00:11:48.000]  是因為一些我們無法控制的事
[00:11:48.000 --> 00:11:51.000]  一些不好的事降臨在我們身上
[00:11:51.000 --> 00:11:54.000]  另外第六第七節
[00:11:54.000 --> 00:11:58.000]  我們看到當哈娜不能生
[00:11:58.000 --> 00:12:01.000]  伊麗嘉娜的丈夫娶了一個妾侍
[00:12:01.000 --> 00:12:03.000]  就是皮莉娜
[00:12:03.000 --> 00:12:07.000]  娶了皮莉娜之後她就生了
[00:12:07.000 --> 00:12:09.000]  我們看到第六第七節
[00:12:09.000 --> 00:12:12.000]  你看到這個人怎樣對待她
[00:12:12.000 --> 00:12:14.000]  怎樣對待哈娜
[00:12:14.000 --> 00:12:17.000]  聖經形容她是她的對頭
[00:12:17.000 --> 00:12:20.000]  形容她是她的競爭對手
[00:12:20.000 --> 00:12:22.000]  她還要做什麼
[00:12:22.000 --> 00:12:24.000]  她還要大大的去惹怒她
[00:12:24.000 --> 00:12:26.000]  激動她
[00:12:26.000 --> 00:12:28.000]  激動她而且不是一次
[00:12:28.000 --> 00:12:32.000]  特別是每次上去獻祭的時候
[00:12:32.000 --> 00:12:37.000]  都要激動她
[00:12:37.000 --> 00:12:41.000]  激動這個字是用來形容動物
[00:12:41.000 --> 00:12:46.000]  去捕食獵物的行為
[00:12:46.000 --> 00:12:51.000]  所以皮莉娜根本就當哈娜是獵物
[00:12:51.000 --> 00:12:53.000]  是要挑釁她
[00:12:53.000 --> 00:12:56.000]  是要拼湊她
[00:12:56.000 --> 00:12:59.000]  然後令她生氣
[00:12:59.000 --> 00:13:01.000]  生氣這個字不是惹笑
[00:13:01.000 --> 00:13:06.000]  生氣這個字的原文是說雷聲
[00:13:06.000 --> 00:13:13.000]  你會想像哈娜被皮莉娜的這些舉動激到瘋了
[00:13:13.000 --> 00:13:17.000]  激到情緒失控
[00:13:17.000 --> 00:13:19.000]  我們經常都以為
[00:13:19.000 --> 00:13:22.000]  在我們日常生活裏
[00:13:22.000 --> 00:13:26.000]  很多時候有些人我們不能避開
[00:13:26.000 --> 00:13:30.000]  有些人的確是在攻擊我
[00:13:30.000 --> 00:13:35.000]  有些人的確是因為不同的緣故在挑釁我們
[00:13:35.000 --> 00:13:37.000]  我們不能避開
[00:13:37.000 --> 00:13:40.000]  我們於是就產生情緒
[00:13:40.000 --> 00:13:43.000]  其實我們經常以為生氣很可怕
[00:13:43.000 --> 00:13:45.000]  哇 真是哈娜生氣
[00:13:45.000 --> 00:13:47.000]  哈娜生氣到爆炸
[00:13:47.000 --> 00:13:49.000]  咆哮
[00:13:49.000 --> 00:13:51.000]  但是你知不知道呢
[00:13:51.000 --> 00:13:53.000]  或者另外一樣就是我們又以為
[00:13:53.000 --> 00:13:56.000]  情緒低落的人只會一味的逃避
[00:13:56.000 --> 00:13:58.000]  抑鬱的人只會躲起來
[00:13:58.000 --> 00:14:00.000]  但並不是的
[00:14:00.000 --> 00:14:03.000]  你從哈娜這個這麼仇苦的人
[00:14:03.000 --> 00:14:05.000]  你會看到一樣東西就是
[00:14:05.000 --> 00:14:08.000]  其實很生氣很生氣
[00:14:08.000 --> 00:14:11.000]  只是她表面的情緒
[00:14:11.000 --> 00:14:15.000]  她底層被人挑到激氣的時候
[00:14:15.000 --> 00:14:18.000]  她底層是一種很傷心
[00:14:18.000 --> 00:14:23.000]  很悲哀和很無助的情緒
[00:14:23.000 --> 00:14:26.000]  抑鬱的人有時都會很憤怒
[00:14:26.000 --> 00:14:29.000]  是因為他們的內心很無助
[00:14:29.000 --> 00:14:32.000]  他們要將他們內心那種
[00:14:32.000 --> 00:14:34.000]  說不出的怒氣
[00:14:34.000 --> 00:14:37.000]  說不出的憂鬱去發洩
[00:14:37.000 --> 00:14:41.000]  所以有時我接觸一些社區的婦女
[00:14:41.000 --> 00:14:44.000]  她們會很生氣很無助的時候
[00:14:44.000 --> 00:14:46.000]  她們會打小孩
[00:14:46.000 --> 00:14:48.000]  不是她們狂躁
[00:14:48.000 --> 00:14:50.000]  其實可能她們是抑鬱
[00:14:50.000 --> 00:14:51.000]  她們是無助
[00:14:51.000 --> 00:14:54.000]  她們是內心傷痛到很無助
[00:14:54.000 --> 00:14:57.000]  我也聽過一些兄姊妹
[00:14:57.000 --> 00:14:59.000]  她們真的經歷過
[00:14:59.000 --> 00:15:02.000]  當她們經歷了很多艱難
[00:15:02.000 --> 00:15:03.000]  很多仇苦的時候
[00:15:03.000 --> 00:15:05.000]  她們連禱告都不懂
[00:15:05.000 --> 00:15:07.000]  我不知道怎麼禱告
[00:15:07.000 --> 00:15:08.000]  我不知道怎麼禱告
[00:15:08.000 --> 00:15:10.000]  有沒有聽過?
[00:15:10.000 --> 00:15:13.000]  有沒有聽過人這樣分享?
[00:15:13.000 --> 00:15:15.000]  甚至我們看回第五節
[00:15:15.000 --> 00:15:18.000]  我們看到她們心裏悠悶
[00:15:18.000 --> 00:15:19.000]  她們心裏抑鬱
[00:15:19.000 --> 00:15:22.000]  你會發覺甚至沒有人可以幫她
[00:15:22.000 --> 00:15:24.000]  身邊的人幫不了她
[00:15:24.000 --> 00:15:27.000]  我們看看第五節
[00:15:27.000 --> 00:15:29.000]  聖經告訴我們
[00:15:29.000 --> 00:15:33.000]  第五節她的丈夫伊利加納很愛惜她
[00:15:33.000 --> 00:15:37.000]  他的祭物說他給她雙份
[00:15:37.000 --> 00:15:40.000]  有些翻譯不是形容是雙份
[00:15:40.000 --> 00:15:43.000]  是將上好的一份給她
[00:15:43.000 --> 00:15:47.000]  總之伊利加納很愛惜他太太
[00:15:47.000 --> 00:15:51.000]  不過他這份愛惜起不了作用
[00:15:51.000 --> 00:15:53.000]  甚至你可以想像
[00:15:53.000 --> 00:15:55.000]  可能他這些舉動
[00:15:55.000 --> 00:15:57.000]  這些對太太的愛惜
[00:15:57.000 --> 00:16:02.000]  更加挑起皮利娜對他的妒忌
[00:16:02.000 --> 00:16:07.000]  以至對他的攻擊越演越烈
[00:16:07.000 --> 00:16:09.000]  然後第八節
[00:16:09.000 --> 00:16:11.000]  伊利加納不單做到出面
[00:16:11.000 --> 00:16:16.000]  他給他太太雙份或上好的一份祭物
[00:16:16.000 --> 00:16:19.000]  他還開口說了一句
[00:16:19.000 --> 00:16:25.000]  有我不是比有十個兒子更好嗎
[00:16:25.000 --> 00:16:27.000]  他的意思是
[00:16:27.000 --> 00:16:29.000]  就算你有十個兒子
[00:16:29.000 --> 00:16:35.000]  他們對你的愛都不及我給你那麼多
[00:16:35.000 --> 00:16:39.000]  但對哈娜一點幫助都沒有
[00:16:39.000 --> 00:16:44.000]  因為你見不見他前面那句
[00:16:44.000 --> 00:16:49.000]  你為何哭 你為何不吃飯
[00:16:49.000 --> 00:16:52.000]  你為何心裡受煩
[00:16:52.000 --> 00:16:55.000]  你為何心裡受悶
[00:16:55.000 --> 00:16:57.000]  你為何那麼傷心
[00:16:57.000 --> 00:17:00.000]  這句話的意思是告訴我們
[00:17:00.000 --> 00:17:02.000]  你為何面帶愁容
[00:17:02.000 --> 00:17:04.000]  你的心為何不舒暢
[00:17:04.000 --> 00:17:05.000]  我對你那麼好
[00:17:05.000 --> 00:17:07.000]  為何你不舒暢
[00:17:07.000 --> 00:17:10.000]  這句話不是聖經說的
[00:17:10.000 --> 00:17:12.000]  是我說的
[00:17:12.000 --> 00:17:15.000]  男人很多時候想解決問題
[00:17:15.000 --> 00:17:18.000]  我給你雙份 你開心了
[00:17:18.000 --> 00:17:26.000]  但其實太太心裡最需要的那份
[00:17:26.000 --> 00:17:30.000]  是雙份的祭物嗎
[00:17:30.000 --> 00:17:31.000]  不是
[00:17:31.000 --> 00:17:37.000]  她心裡的哀愁和情緒還未解決
[00:17:37.000 --> 00:17:39.000]  所以她就哭了
[00:17:39.000 --> 00:17:41.000]  所以你就哀傷了
[00:17:41.000 --> 00:17:46.000]  所以她不想吃飯
[00:17:46.000 --> 00:17:48.000]  哈娜這份內心的受苦
[00:17:48.000 --> 00:17:50.000]  連最愛她的人
[00:17:50.000 --> 00:17:53.000]  她的丈夫都無法解決
[00:17:53.000 --> 00:17:57.000]  無法補救
[00:17:57.000 --> 00:17:59.000]  領子妹
[00:17:59.000 --> 00:18:01.000]  我相信我們每一個人
[00:18:01.000 --> 00:18:05.000]  就算你生命怎樣順風順水也好
[00:18:05.000 --> 00:18:10.000]  我們的生命都一定有些控制不了的事情會發生
[00:18:10.000 --> 00:18:12.000]  我們不想出現
[00:18:12.000 --> 00:18:16.000]  不想發生的事情淋到我們身上
[00:18:16.000 --> 00:18:20.000]  哈娜她想生 但無法生
[00:18:20.000 --> 00:18:22.000]  我們會經歷
[00:18:22.000 --> 00:18:25.000]  有些弟兄姊妹會病了
[00:18:25.000 --> 00:18:28.000]  一發現就是重病
[00:18:28.000 --> 00:18:29.000]  病極度治不好
[00:18:29.000 --> 00:18:32.000]  或者我們家人有病
[00:18:32.000 --> 00:18:36.000]  或者我們人與人之間的關係破裂
[00:18:36.000 --> 00:18:40.000]  家人與人之間的關係很疏離
[00:18:40.000 --> 00:18:43.000]  這些事情我們好像很無助
[00:18:43.000 --> 00:18:45.000]  很控制不了
[00:18:45.000 --> 00:18:47.000]  又或者我們好像哈娜一樣
[00:18:47.000 --> 00:18:50.000]  除了控制不了的事情發生之外
[00:18:50.000 --> 00:18:52.000]  就是身邊有些人
[00:18:52.000 --> 00:18:55.000]  你很想避開他
[00:18:55.000 --> 00:18:57.000]  但你無法避開
[00:18:57.000 --> 00:19:00.000]  他可能對你有批評
[00:19:00.000 --> 00:19:02.000]  對你有挑釁
[00:19:02.000 --> 00:19:04.000]  他可能看低你
[00:19:04.000 --> 00:19:06.000]  踩你
[00:19:06.000 --> 00:19:10.000]  有些人很知道怎樣激怒你
[00:19:10.000 --> 00:19:14.000]  他知道怎樣按著你的按鈕
[00:19:14.000 --> 00:19:18.000]  我們生命裏面就是有這樣的環境
[00:19:18.000 --> 00:19:20.000]  有這樣的光景
[00:19:20.000 --> 00:19:22.000]  你有沒有?
[00:19:22.000 --> 00:19:26.000]  新年還沒有走到
[00:19:26.000 --> 00:19:30.000]  我們看看哈娜怎樣做
[00:19:30.000 --> 00:19:35.000]  哈娜第十節告訴我們
[00:19:35.000 --> 00:19:41.000]  哈娜祈禱耶和華
[00:19:41.000 --> 00:19:44.000]  祈禱耶和華
[00:19:44.000 --> 00:19:48.000]  她沒有還擊
[00:19:48.000 --> 00:19:53.000]  她沒有像聖經裏面
[00:19:53.000 --> 00:19:55.000]  與她同樣遭遇的殺奈
[00:19:55.000 --> 00:19:57.000]  即是母子三
[00:19:57.000 --> 00:20:00.000]  她叫阿伯拉罕
[00:20:00.000 --> 00:20:03.000]  你與我在耶和華面前定奪
[00:20:03.000 --> 00:20:05.000]  現在下格欺負我
[00:20:05.000 --> 00:20:08.000]  取笑我 輕視我
[00:20:08.000 --> 00:20:11.000]  阿伯拉罕說好
[00:20:11.000 --> 00:20:13.000]  你喜歡怎樣對待她就怎樣對待她
