
[00:00:00.000 --> 00:00:03.000]  今次經訓時間
[00:09:57.000 --> 00:09:59.000]  他告訴我們甚麼呢?
[00:09:59.000 --> 00:10:03.000]  就是叫我們不要將善事行在人的面前
[00:10:03.000 --> 00:10:05.000]  故意叫他看見
[00:10:05.000 --> 00:10:08.000]  究竟甚麼是善事呢?
[00:10:08.000 --> 00:10:10.000]  原文是「你的義」
[00:10:10.000 --> 00:10:12.000]  英文是「righteousness」
[00:10:12.000 --> 00:10:15.000]  這個字其實跟剛才我們說的五章二十節
[00:10:15.000 --> 00:10:20.000]  要我們勝過民事和法利塞人的義
[00:10:20.000 --> 00:10:22.000]  那個「義」字其實是同一個字
[00:10:22.000 --> 00:10:23.000]  意思是甚麼呢?
[00:10:23.000 --> 00:10:26.000]  就是要告訴我們要做正確的事
[00:10:26.000 --> 00:10:28.000]  不單是在一般人眼中
[00:10:28.000 --> 00:10:30.000]  覺得是合乎道德
[00:10:30.000 --> 00:10:32.000]  正確的事之外
[00:10:32.000 --> 00:10:36.000]  而且特別是指神面前合義的行為
[00:10:36.000 --> 00:10:39.000]  即是要合神心意
[00:10:39.000 --> 00:10:42.000]  神喜悅的才叫做義事
[00:10:42.000 --> 00:10:44.000]  好像我們第一節說的「義」
[00:10:44.000 --> 00:10:46.000]  就是善事這個字
[00:10:46.000 --> 00:10:49.000]  所謂要做一些合乎神心意的事
[00:10:49.000 --> 00:10:51.000]  正呀!是好事
[00:10:51.000 --> 00:10:53.000]  當然是對的
[00:10:53.000 --> 00:10:54.000]  問題在哪裏呢?
[00:10:54.000 --> 00:10:57.000]  問題在於背後的動機
[00:10:57.000 --> 00:10:59.000]  剛才我們說過
[00:10:59.000 --> 00:11:05.000]  民事和法利塞人會嚴守樽格的外在規條
[00:11:05.000 --> 00:11:06.000]  認為做到足
[00:11:06.000 --> 00:11:09.000]  這些在律法上所謂正確的事
[00:11:09.000 --> 00:11:11.000]  就會合乎神心意
[00:11:11.000 --> 00:11:12.000]  神所喜悅
[00:11:12.000 --> 00:11:14.000]  但很可惜
[00:11:14.000 --> 00:11:17.000]  他們只是越著重外在的時候
[00:11:17.000 --> 00:11:20.000]  他們就越忽略了自己的內心
[00:11:20.000 --> 00:11:23.000]  以為自己做得越多就越虔誠
[00:11:23.000 --> 00:11:26.000]  甚至用自己所謂的行為
[00:11:26.000 --> 00:11:28.000]  所謂的善事去衡量
[00:11:28.000 --> 00:11:33.000]  究竟是否配得上帝的恩典和稱讚
[00:11:33.000 --> 00:11:36.000]  自以為義、虛偽
[00:11:36.000 --> 00:11:37.000]  做給人看
[00:11:37.000 --> 00:11:40.000]  才是錯誤的動機
[00:11:40.000 --> 00:11:43.000]  耶穌在第一節當頭棒喝地警告
[00:11:43.000 --> 00:11:47.000]  如果你們故意讓其他人看見的話
[00:11:47.000 --> 00:11:51.000]  你們就不能得到天賦賞賜
[00:11:51.000 --> 00:11:55.000]  耶穌在第二節以下
[00:11:55.000 --> 00:11:57.000]  用了三個例子
[00:11:57.000 --> 00:12:04.000]  是猶太人著重表現自己虔誠的善事例子
[00:12:04.000 --> 00:12:08.000]  我們今天會說的是施禦
[00:12:08.000 --> 00:12:11.000]  即是給予的例子
[00:12:11.000 --> 00:12:14.000]  另外兩種在下兩節會說到的
[00:12:14.000 --> 00:12:17.000]  就是禱告和禁食
[00:12:17.000 --> 00:12:20.000]  我們一起看看第二節
[00:12:20.000 --> 00:12:21.000]  這裡說到
[00:12:21.000 --> 00:12:22.000]  所以你施捨的時候
[00:12:22.000 --> 00:12:24.000]  不可在你面前吹號
[00:12:24.000 --> 00:12:26.000]  盡那假冒為善的人
[00:12:26.000 --> 00:12:30.000]  在會堂和街道上所行
[00:12:30.000 --> 00:12:32.000]  是要故意讓人看見
[00:12:32.000 --> 00:12:34.000]  得到榮耀
[00:12:34.000 --> 00:12:37.000]  施捨其實是舊約裏面很重要的教導
[00:12:37.000 --> 00:12:39.000]  其實是神吩咐我們
[00:12:39.000 --> 00:12:42.000]  要周祭身邊的貧窮人
[00:12:42.000 --> 00:12:44.000]  在律法裏面
[00:12:44.000 --> 00:12:45.000]  如果細心看
[00:12:45.000 --> 00:12:47.000]  其實有很多是說到
[00:12:47.000 --> 00:12:51.000]  要照顧到貧窮的條例
[00:12:51.000 --> 00:12:53.000]  例如安息日
[00:12:53.000 --> 00:12:56.000]  安息日是想叫有地耕種的人
[00:12:56.000 --> 00:13:00.000]  留下出產的產物
[00:13:00.000 --> 00:13:02.000]  給有需要的人吃
[00:13:02.000 --> 00:13:04.000]  而在利未記我們看到
[00:13:04.000 --> 00:13:05.000]  第25節
[00:13:05.000 --> 00:13:07.000]  我們也有說到
[00:13:07.000 --> 00:13:10.000]  如果你看見弟兄越來越貧窮的時候
[00:13:10.000 --> 00:13:12.000]  那你要怎樣?
[00:13:12.000 --> 00:13:13.000]  要幫他
[00:13:13.000 --> 00:13:15.000]  還要和他同住
[00:13:15.000 --> 00:13:18.000]  甚至乎可以借錢給他
[00:13:18.000 --> 00:13:19.000]  或者借糧給他
[00:13:19.000 --> 00:13:21.000]  但是可不可以收得多?
[00:13:21.000 --> 00:13:23.000]  不可以收得多
[00:13:23.000 --> 00:13:25.000]  神很眷顧貧窮人
[00:13:25.000 --> 00:13:27.000]  而在詩篇41
[00:13:27.000 --> 00:13:28.000]  這一節也有說到
[00:13:28.000 --> 00:13:31.000]  原來眷顧貧窮人是有福的
[00:13:31.000 --> 00:13:33.000]  原來針研更加說到
[00:13:33.000 --> 00:13:37.000]  憐憫貧窮人就是借給他
[00:13:37.000 --> 00:13:39.000]  這件事很正
[00:13:39.000 --> 00:13:41.000]  你施與給窮人的時候
[00:13:41.000 --> 00:13:43.000]  等同於借給耶和華
[00:13:43.000 --> 00:13:48.000]  好像代神施與給窮人
[00:13:48.000 --> 00:13:50.000]  施與給窮人
[00:13:50.000 --> 00:13:54.000]  有需要的人做善事是必須的
[00:13:54.000 --> 00:13:56.000]  我們做門徒
[00:13:56.000 --> 00:13:58.000]  神是很喜悅的事
[00:13:58.000 --> 00:14:00.000]  不過耶穌要針對的
[00:14:00.000 --> 00:14:03.000]  就是施捨背後的動機
[00:14:03.000 --> 00:14:05.000]  第二節說到
[00:14:05.000 --> 00:14:06.000]  施捨的時候
[00:14:06.000 --> 00:14:08.000]  不可在你面前吹號
[00:14:08.000 --> 00:14:13.000]  如果我們嘗試用字面去解釋
[00:14:13.000 --> 00:14:15.000]  其實也有可能
[00:14:15.000 --> 00:14:19.000]  當時有緊急需要奉獻的時候
[00:14:19.000 --> 00:14:22.000]  原來當時的聖殿會吹起號角
[00:14:22.000 --> 00:14:24.000]  你有沒有見過那個
[00:14:24.000 --> 00:14:26.000]  喇叭形的號角呢?
[00:14:26.000 --> 00:14:29.000]  召集一些當時的市民
[00:14:29.000 --> 00:14:31.000]  到聖殿的時候去捐獻
[00:14:31.000 --> 00:14:33.000]  我們又試試代入那個情景
[00:14:33.000 --> 00:14:36.000]  當號角聲吹起的時候
[00:14:36.000 --> 00:14:39.000]  我們每個人都聽到
[00:14:39.000 --> 00:14:41.000]  放下手上的工作
[00:14:41.000 --> 00:14:45.000]  然後跑去聖殿做善事
[00:14:45.000 --> 00:14:46.000]  是不是很震撼?
[00:14:46.000 --> 00:14:49.000]  每個人都看到我們做善事
[00:14:49.000 --> 00:14:52.000]  原來除了用字面去解釋這段經文
[00:14:52.000 --> 00:14:56.000]  也有可能是一個隱喻
[00:14:56.000 --> 00:14:58.000]  看回當時的歷史
[00:14:58.000 --> 00:15:00.000]  放在聖殿的奉獻箱
[00:15:00.000 --> 00:15:04.000]  形狀設計就像一個號角
[00:15:04.000 --> 00:15:07.000]  有研究說
[00:15:07.000 --> 00:15:09.000]  可能有兩種
[00:15:09.000 --> 00:15:11.000]  好像這個
[00:15:11.000 --> 00:15:13.000]  有兩種設計
[00:15:13.000 --> 00:15:18.000]  他們的口都是用青銅的金屬去製造
[00:15:18.000 --> 00:15:23.000]  下面的口可能是向上很大
[00:15:23.000 --> 00:15:24.000]  但會收窄
[00:15:24.000 --> 00:15:26.000]  或者是嘴巴很小
[00:15:26.000 --> 00:15:28.000]  然後慢慢引導一條管路
[00:15:28.000 --> 00:15:29.000]  把錢放下去
[00:15:29.000 --> 00:15:31.000]  目的是為了什麼呢?
[00:15:31.000 --> 00:15:35.000]  目的是防止偷竊
[00:15:35.000 --> 00:15:37.000]  我以前服侍的教會
[00:15:37.000 --> 00:15:39.000]  奉獻箱經常被偷錢
[00:15:39.000 --> 00:15:43.000]  所以我們就要……
[00:15:43.000 --> 00:15:45.000]  不好意思
[00:15:45.000 --> 00:15:50.000]  所以我們就要在奉獻箱上
[00:15:50.000 --> 00:15:54.000]  加多了很多鐵板
[00:15:54.000 --> 00:15:57.000]  才能最終杜絕偷竊事件
[00:15:57.000 --> 00:15:59.000]  所以在耶穌時代
[00:15:59.000 --> 00:16:01.000]  奉獻箱這樣用金屬設計
[00:16:01.000 --> 00:16:03.000]  其實是很合理的
[00:16:03.000 --> 00:16:04.000]  我們有試想像
[00:16:04.000 --> 00:16:08.000]  金屬是金屬
[00:16:08.000 --> 00:16:13.000]  放在奉獻箱上
[00:16:13.000 --> 00:16:15.000]  聲音會怎樣呢?
[00:16:15.000 --> 00:16:17.000]  「叮叮噹噹」
[00:16:17.000 --> 00:16:19.000]  如果刻意大力一點
[00:16:19.000 --> 00:16:21.000]  或者放很多
[00:16:21.000 --> 00:16:22.000]  會怎樣呢?
[00:16:22.000 --> 00:16:24.000]  更大聲
[00:16:24.000 --> 00:16:27.000]  好像在這個堂
[00:16:27.000 --> 00:16:29.000]  突然大聲一點
[00:16:29.000 --> 00:16:30.000]  電話聲也好
[00:16:30.000 --> 00:16:31.000]  我們會怎樣呢?
[00:16:31.000 --> 00:16:33.000]  立即看過去
[00:16:33.000 --> 00:16:36.000]  你覺得它的動機是什麼呢?
[00:16:36.000 --> 00:16:38.000]  想人們看到
[00:16:38.000 --> 00:16:43.000]  我們看到原來放了很多錢
[00:16:43.000 --> 00:16:45.000]  你看我多好
[00:16:45.000 --> 00:16:48.000]  值得去榮耀自己
[00:16:48.000 --> 00:16:50.000]  炫耀自己是一個好機會
[00:16:50.000 --> 00:16:53.000]  這個情境讓我想起
[00:16:53.000 --> 00:16:55.000]  小時候我看歡樂滿東華
[00:16:55.000 --> 00:16:56.000]  大家有沒有看過
[00:16:56.000 --> 00:16:58.000]  「我可以去認捐嗎?」
[00:16:58.000 --> 00:16:59.000]  打電話去
[00:16:59.000 --> 00:17:01.000]  鏡頭前拍到
[00:17:01.000 --> 00:17:03.000]  電話聲「叮叮噹噹」
[00:17:03.000 --> 00:17:04.000]  很大聲
[00:17:04.000 --> 00:17:10.000]  然後螢幕上會出現捐贈人
[00:17:10.000 --> 00:17:12.000]  和多少錢的金額
[00:17:12.000 --> 00:17:15.000]  例如小朋友捐一百
[00:17:15.000 --> 00:17:17.000]  吳珍珍捐五百
[00:17:17.000 --> 00:17:19.000]  小時候我坐在電視上
[00:17:19.000 --> 00:17:21.000]  看著字幕
[00:17:21.000 --> 00:17:24.000]  想看誰捐得最多
[00:17:24.000 --> 00:17:25.000]  如果看到自己的名字
[00:17:25.000 --> 00:17:29.000]  心裡會飄飄然
[00:17:29.000 --> 00:17:32.000]  當我分享這個例子
[00:17:32.000 --> 00:17:34.000]  給我們的堂主任聽
[00:17:34.000 --> 00:17:36.000]  他也說「我也有」
[00:17:36.000 --> 00:17:39.000]  「我也有打過去認捐」
[00:17:39.000 --> 00:17:42.000]  他是不是小時候也很有愛心呢?
[00:17:42.000 --> 00:17:44.000]  當時他告訴我
[00:17:44.000 --> 00:17:46.000]  「我還留下了一個名字」
[00:17:46.000 --> 00:17:49.000]  「你們幫我數數有多少字」
[00:17:49.000 --> 00:17:52.000]  他說「利傳」
[00:17:52.000 --> 00:17:54.000]  「製衣廠陳明全」
[00:17:54.000 --> 00:17:56.000]  「妹妹一百」
[00:17:56.000 --> 00:17:59.000]  「你數了多少字?」
[00:17:59.000 --> 00:18:01.000]  「不算數字的話」
[00:18:01.000 --> 00:18:02.000]  「十個?」
[00:18:02.000 --> 00:18:03.000]  「差不多了」
[00:18:03.000 --> 00:18:04.000]  「是十一個字」
[00:18:04.000 --> 00:18:05.000]  「水蛇春」
[00:18:05.000 --> 00:18:07.000]  堂主任說
[00:18:07.000 --> 00:18:10.000]  「這樣才夠喜眼」
[00:18:10.000 --> 00:18:12.000]  「一百元就可以出自己的名字」
[00:18:12.000 --> 00:18:15.000]  「而且又可以幫公司賣廣告」
[00:18:15.000 --> 00:18:16.000]  如果他不說
[00:18:16.000 --> 00:18:18.000]  我也不知道他有這個動機
[00:18:18.000 --> 00:18:20.000]  我又想「這麼有趣」
[00:18:20.000 --> 00:18:22.000]  「為什麼只出自己全名」
[00:18:22.000 --> 00:18:25.000]  「為什麼不出妹妹全名呢?」
[00:18:25.000 --> 00:18:27.000]  做善事固然是一件好事
[00:18:27.000 --> 00:18:29.000]  但在第二節
[00:18:29.000 --> 00:18:32.000]  他在經文中警告信徒
[00:18:32.000 --> 00:18:36.000]  「不要像這些假冒為善的人」
[00:18:36.000 --> 00:18:38.000]  「在會堂或街道上」
[00:18:38.000 --> 00:18:41.000]  「故意得到別人的榮耀」
[00:18:41.000 --> 00:18:43.000]  「假冒為善」這個字
[00:18:43.000 --> 00:18:45.000]  原文是表演者
[00:18:45.000 --> 00:18:47.000]  即是演員的意思
[00:18:47.000 --> 00:18:49.000]  即是本身不是這樣的
[00:18:49.000 --> 00:18:52.000]  只是演繹一個角色
[00:18:52.000 --> 00:18:54.000]  而假冒為善的人
[00:18:54.000 --> 00:18:57.000]  其實是在表演虔誠
[00:18:57.000 --> 00:18:58.000]  不是真實的
